,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity
2023-10-24,54.3997,54.6579,53.8437,54.1217,547590.0
2023-10-25,53.7841,54.1515,53.3175,54.0125,817433.0
2023-10-26,53.1983,53.8685,51.8232,52.5232,758569.0
2023-10-27,52.4735,53.2579,51.9473,52.8806,819256.0
2023-10-28,52.4735,53.2579,51.9473,52.8806,819256.0
2023-10-29,52.4735,53.2579,51.9473,52.8806,819256.0
2023-10-30,53.2381,53.5856,52.5728,53.1288,524721.0
2023-10-31,53.3175,53.5955,52.9898,53.2778,839916.0
2023-11-01,53.4168,53.8735,53.109,53.7742,477079.0
2023-11-02,53.9231,54.9855,53.665,54.916,510503.0
2023-11-03,55.333,55.9089,55.333,55.621,389531.0
2023-11-04,55.333,55.9089,55.333,55.621,389531.0
2023-11-05,55.333,55.9089,55.333,55.621,389531.0
2023-11-06,55.6309,55.7997,55.1245,55.7898,502542.0
2023-11-07,55.5415,56.0777,55.4025,55.5316,350814.0
2023-11-08,55.6408,55.76,55.4025,55.5614,335885.0
2023-11-09,55.8593,56.1919,55.3827,55.5316,445867.0
2023-11-10,55.8295,56.2167,55.2389,56.1472,402082.0
2023-11-11,55.8295,56.2167,55.2389,56.1472,402082.0
2023-11-12,55.8295,56.2167,55.2389,56.1472,402082.0
2023-11-13,56.0678,56.0776,55.7302,55.7798,293961.0
2023-11-14,56.2862,57.4578,56.2862,57.2096,368612.0
2023-11-15,57.2592,57.9791,57.2096,57.9642,510719.0
2023-11-16,58.0436,58.3415,57.5769,57.8847,602455.0
2023-11-17,58.0138,58.262,57.3784,57.5769,593806.0
2023-11-18,58.0138,58.262,57.3784,57.5769,593806.0
2023-11-19,58.0138,58.262,57.3784,57.5769,593806.0
2023-11-20,57.428,58.0634,57.1301,57.8649,452163.0
2023-11-21,57.845,57.845,57.1004,57.2592,629938.0
2023-11-22,57.2592,57.6911,57.1897,57.2989,443763.0
2023-11-23,57.2592,57.6911,57.1897,57.2989,443763.0
2023-11-24,57.1798,57.6663,57.0507,57.5571,190138.0
2023-11-25,57.1798,57.6663,57.0507,57.5571,190138.0
2023-11-26,57.1798,57.6663,57.0507,57.5571,190138.0
2023-11-27,57.4677,57.4677,57.0408,57.2791,472637.0
2023-11-28,57.3585,57.6067,57.0209,57.5074,472779.0
2023-11-29,57.7656,57.9642,57.3039,57.4677,562859.0
2023-11-30,57.6167,58.3216,57.4479,58.2521,973675.0
2023-12-01,58.3216,59.5031,57.9244,59.4535,582733.0
2023-12-02,58.3216,59.5031,57.9244,59.4535,582733.0
2023-12-03,58.3216,59.5031,57.9244,59.4535,582733.0
2023-12-04,59.0663,59.7712,59.0663,59.6918,463355.0
2023-12-05,59.4435,59.6322,58.9918,59.1953,667124.0
2023-12-06,59.4038,59.7712,59.106,59.1655,574660.0
2023-12-07,59.1755,59.6719,59.0563,59.4932,314691.0
2023-12-08,59.4138,60.0045,59.3443,59.8109,441311.0
2023-12-09,59.4138,60.0045,59.3443,59.8109,441311.0
2023-12-10,59.4138,60.0045,59.3443,59.8109,441311.0
2023-12-11,59.8109,60.1882,59.5329,60.0393,330256.0
2023-12-12,60.079,60.3371,59.7613,60.1286,576462.0
2023-12-13,60.1187,61.4814,60.1187,61.3598,529824.0
2023-12-14,61.8265,62.8094,61.608,62.4718,652428.0
2023-12-15,62.1938,62.7995,60.8385,61.5584,1660360.0
2023-12-16,62.1938,62.7995,60.8385,61.5584,1660360.0
2023-12-17,62.1938,62.7995,60.8385,61.5584,1660360.0
2023-12-18,62.1243,62.7498,61.7569,62.6803,593891.0
2023-12-19,62.6803,63.4448,62.4718,63.2065,746286.0
2023-12-20,63.2661,64.2441,63.003,63.137,677257.0
2023-12-21,63.6633,64.1299,63.1966,63.9711,643832.0
2023-12-22,64.1299,64.4824,63.9314,64.1299,333285.0
2023-12-23,64.1299,64.4824,63.9314,64.1299,333285.0
2023-12-24,64.1299,64.4824,63.9314,64.1299,333285.0
2023-12-25,64.1299,64.4824,63.9314,64.1299,333285.0
2023-12-26,64.1101,64.4675,63.8122,64.12,383619.0
2023-12-27,64.06,64.42,63.62,64.12,460111.0
2023-12-28,64.35,64.405,63.87,63.92,394903.0
2023-12-29,63.81,64.055,63.39,63.55,419510.0
2023-12-30,63.81,64.055,63.39,63.55,419510.0
2023-12-31,63.81,64.055,63.39,63.55,419510.0
2024-01-01,63.81,64.055,63.39,63.55,419510.0
2024-01-02,63.06,63.22,62.5,62.92,661705.0
2024-01-03,62.77,62.82,62.21,62.21,612197.0
2024-01-04,62.28,63.22,61.58,62.78,942882.0
2024-01-05,62.54,63.1,62.54,62.9,560011.0
2024-01-06,62.54,63.1,62.54,62.9,560011.0
2024-01-07,62.54,63.1,62.54,62.9,560011.0
2024-01-08,63.21,63.49,62.67,63.34,770398.0
2024-01-09,63.01,63.3,62.411,62.48,798017.0
2024-01-10,62.41,63.01,62.35,62.9,686746.0
2024-01-11,62.8,63.595,62.76,63.45,767388.0
2024-01-12,63.72,64.26,63.58,63.7,422443.0
2024-01-13,63.72,64.26,63.58,63.7,422443.0
2024-01-14,63.72,64.26,63.58,63.7,422443.0
2024-01-15,63.72,64.26,63.58,63.7,422443.0
2024-01-16,63.12,63.47,62.675,63.14,458219.0
2024-01-17,62.34,63.2,62.34,62.87,581758.0
2024-01-18,62.95,63.66,62.48,62.99,794142.0
2024-01-19,63.14,63.64,62.87,63.49,532665.0
2024-01-20,63.14,63.64,62.87,63.49,532665.0
2024-01-21,63.14,63.64,62.87,63.49,532665.0
2024-01-22,63.86,64.445,63.67,64.42,670217.0
2024-01-23,64.42,64.44,63.53,63.78,499181.0
2024-01-24,64.79,65.18,64.195,64.59,2327360.0
2024-01-25,64.66,64.8,63.31,63.92,649448.0
2024-01-26,64.21,64.38,63.77,63.9,354463.0
2024-01-27,64.21,64.38,63.77,63.9,354463.0
2024-01-28,64.21,64.38,63.77,63.9,354463.0
2024-01-29,63.54,64.37,63.54,64.36,550662.0
2024-01-30,64.09,64.35,64.005,64.24,471805.0
2024-01-31,64.07,64.36,63.12,63.24,1286966.0
2024-02-01,64.95,66.37,64.135,66.32,879771.0
2024-02-02,66.32,66.835,65.93,66.65,604365.0
2024-02-03,66.32,66.835,65.93,66.65,604365.0
2024-02-04,66.32,66.835,65.93,66.65,604365.0
2024-02-05,66.43,66.59,65.54,65.85,620017.0
2024-02-06,65.83,66.03,65.3,65.71,518701.0
2024-02-07,65.83,66.26,65.44,65.97,479815.0
2024-02-08,66.09,66.495,65.84,66.31,478415.0
2024-02-09,66.25,66.715,65.515,66.65,354200.0
2024-02-10,66.25,66.715,65.515,66.65,354200.0
2024-02-11,66.25,66.715,65.515,66.65,354200.0
2024-02-12,66.65,67.56,66.6,67.2,422709.0
2024-02-13,66.4,67.015,65.04,65.53,490477.0
2024-02-14,66.02,66.25,65.6,65.86,358440.0
2024-02-15,65.89,66.62,65.89,66.15,459174.0
2024-02-16,66.19,66.579,65.79,65.87,500723.0
2024-02-17,66.19,66.579,65.79,65.87,500723.0
2024-02-18,66.19,66.579,65.79,65.87,500723.0
2024-02-19,66.19,66.579,65.79,65.87,500723.0
2024-02-20,65.64,66.27,65.12,66.27,751018.0
2024-02-21,65.78,66.6,65.78,66.32,477343.0
2024-02-22,66.75,67.22,65.9,66.99,497626.0
2024-02-23,67.19,67.45,67.03,67.29,264470.0
2024-02-24,67.19,67.45,67.03,67.29,264470.0
2024-02-25,67.19,67.45,67.03,67.29,264470.0
2024-02-26,66.78,67.39,66.78,67.02,330698.0
2024-02-27,67.13,67.36,66.835,67.34,398879.0
2024-02-28,67.13,67.74,67.09,67.62,274272.0
2024-02-29,67.81,67.83,67.16,67.25,683181.0
2024-03-01,67.25,67.84,66.945,67.83,362338.0
2024-03-02,67.25,67.84,66.945,67.83,362338.0
2024-03-03,67.25,67.84,66.945,67.83,362338.0
2024-03-04,67.81,69.29,67.76,68.22,480624.0
2024-03-05,67.99,68.67,67.99,68.27,339227.0
2024-03-06,68.56,68.9,68.235,68.5,343593.0
2024-03-07,68.94,69.17,68.69,68.86,376779.0
2024-03-08,69.04,69.82,69.04,69.06,585829.0
2024-03-09,69.04,69.82,69.04,69.06,585829.0
2024-03-10,69.04,69.82,69.04,69.06,585829.0
2024-03-11,69.02,69.32,68.58,69.26,396692.0
2024-03-12,69.16,69.87,68.97,69.59,652779.0
2024-03-13,69.45,69.94,69.44,69.5,416952.0
2024-03-14,69.93,69.93,68.67,69.1,525228.0
2024-03-15,68.54,69.41,68.48,68.63,968436.0
2024-03-16,68.54,69.41,68.48,68.63,968436.0
2024-03-17,68.54,69.41,68.48,68.63,968436.0
2024-03-18,68.73,69.145,68.72,68.74,412081.0
2024-03-19,68.76,69.22,68.72,68.79,512139.0
2024-03-20,68.75,69.89,68.6462,69.88,542693.0
2024-03-21,70.0,70.91,69.485,70.83,544998.0
2024-03-22,71.06,71.06,69.91,70.08,474067.0
2024-03-23,71.06,71.06,69.91,70.08,474067.0
2024-03-24,71.06,71.06,69.91,70.08,474067.0
2024-03-25,69.91,71.24,69.91,70.62,733219.0
2024-03-26,70.65,71.19,70.44,70.48,1004223.0
2024-03-27,70.97,72.06,70.93,72.02,752105.0
2024-03-28,71.94,72.54,71.73,71.9,678595.0
2024-03-29,71.94,72.54,71.73,71.9,678595.0
2024-03-30,71.94,72.54,71.73,71.9,678595.0
2024-03-31,71.94,72.54,71.73,71.9,678595.0
2024-04-01,71.81,71.81,70.78,70.78,386695.0
2024-04-02,70.74,70.95,69.96,70.56,447287.0
2024-04-03,70.21,71.09,70.15,70.99,320716.0
2024-04-04,71.5,71.5,69.94,70.0,438509.0
2024-04-05,69.92,70.84,69.8,70.64,370535.0
2024-04-06,69.92,70.84,69.8,70.64,370535.0
2024-04-07,69.92,70.84,69.8,70.64,370535.0
2024-04-08,70.89,71.19,70.555,70.62,430090.0
2024-04-09,71.02,71.27,70.3135,70.9,434692.0
2024-04-10,69.77,70.0,68.88,69.09,429610.0
2024-04-11,69.32,69.32,68.345,68.84,468739.0
2024-04-12,68.33,68.65,67.23,67.48,384889.0
2024-04-13,68.33,68.65,67.23,67.48,384889.0
2024-04-14,68.33,68.65,67.23,67.48,384889.0
2024-04-15,68.21,68.3794,66.72,66.97,439765.0
2024-04-16,66.77,67.16,66.165,66.41,440763.0
2024-04-17,66.68,66.76,66.0,66.08,532078.0
2024-04-18,66.3,66.63,65.82,66.01,357387.0
2024-04-19,66.02,66.495,65.69,66.13,720124.0
2024-04-20,66.02,66.495,65.69,66.13,720124.0
2024-04-21,66.02,66.495,65.69,66.13,720124.0
2024-04-22,66.68,67.4,66.3,66.95,396996.0
2024-04-23,66.78,67.42,66.58,67.0,695896.0
2024-04-24,66.65,67.94,66.33,66.6,1562252.0
2024-04-25,66.52,66.885,65.14,66.48,892775.0
2024-04-26,66.71,67.255,66.34,66.57,500828.0
2024-04-27,66.71,67.255,66.34,66.57,500828.0
2024-04-28,66.71,67.255,66.34,66.57,500828.0
2024-04-29,66.64,67.16,66.185,66.53,402278.0
2024-04-30,66.36,66.63,65.92,65.95,684644.0
2024-05-01,65.82,67.16,65.8,66.21,604956.0
