,VRTS US Equity,VRTS US Equity,VRTS US Equity,VRTS US Equity,VRTS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2023-10-09,185.7972,188.9993,185.0283,188.2985,34827.0
2023-10-10,189.301,191.1501,187.5978,187.773,29072.0
2023-10-11,189.2565,190.8096,184.5028,185.1159,29428.0
2023-10-12,186.1281,186.1281,178.7897,181.2034,24094.0
2023-10-13,182.4881,182.4881,174.3418,176.7847,41710.0
2023-10-14,182.4881,182.4881,174.3418,176.7847,41710.0
2023-10-15,182.4881,182.4881,174.3418,176.7847,41710.0
2023-10-16,179.325,181.6511,176.7117,177.3784,42179.0
2023-10-17,175.5195,179.4077,175.0912,176.6679,41926.0
2023-10-18,174.3224,174.3224,170.5266,172.7165,37266.0
2023-10-19,171.8989,173.0376,167.3732,167.7528,46338.0
2023-10-20,169.018,169.018,165.4656,166.3707,53793.0
2023-10-21,169.018,169.018,165.4656,166.3707,53793.0
2023-10-22,169.018,169.018,165.4656,166.3707,53793.0
2023-10-23,167.1396,169.3976,165.4656,166.4389,69263.0
2023-10-24,167.2078,168.5801,165.5572,167.6165,38207.0
2023-10-25,166.3221,166.8866,164.2685,166.4389,37591.0
2023-10-26,167.1883,169.3003,167.1883,168.8915,58014.0
2023-10-27,164.4145,177.3492,164.4145,169.3684,43650.0
2023-10-28,164.4145,177.3492,164.4145,169.3684,43650.0
2023-10-29,164.4145,177.3492,164.4145,169.3684,43650.0
2023-10-30,172.1925,177.9588,170.1753,176.837,57336.0
2023-10-31,175.4791,181.8801,175.4791,181.2848,40330.0
2023-11-01,182.4557,184.3254,178.869,183.9416,42809.0
2023-11-02,184.7879,191.2233,184.7879,191.2036,29491.0
2023-11-03,194.2442,199.2135,194.2442,197.8162,30740.0
2023-11-04,194.2442,199.2135,194.2442,197.8162,30740.0
2023-11-05,194.2442,199.2135,194.2442,197.8162,30740.0
2023-11-06,197.029,197.029,194.0475,196.2221,27906.0
2023-11-07,197.8654,197.8654,189.7768,191.489,56305.0
2023-11-08,192.3903,192.9748,190.0818,190.7411,28819.0
2023-11-09,188.9816,192.4828,188.9816,189.8949,44768.0
2023-11-10,188.163,191.1889,188.0941,190.1606,39383.0
2023-11-11,188.163,191.1889,188.0941,190.1606,39383.0
2023-11-12,188.163,191.1889,188.0941,190.1606,39383.0
2023-11-13,189.4865,190.4361,187.4644,189.334,56562.0
2023-11-14,195.0905,200.6206,193.3783,200.3254,35633.0
2023-11-15,199.43,204.9798,197.9638,198.8691,71563.0
2023-11-16,197.0979,197.0979,194.6772,194.7756,53740.0
2023-11-17,197.6784,198.3082,194.8346,195.8875,77528.0
2023-11-18,197.6784,198.3082,194.8346,195.8875,77528.0
2023-11-19,197.6784,198.3082,194.8346,195.8875,77528.0
2023-11-20,194.7461,200.5813,193.8506,194.874,45019.0
2023-11-21,194.2344,194.2491,190.7313,190.7313,58359.0
2023-11-22,192.7682,193.7522,191.3414,192.8568,35633.0
2023-11-23,192.7682,193.7522,191.3414,192.8568,35633.0
2023-11-24,192.0991,195.0216,192.0991,194.874,10589.0
2023-11-25,192.0991,195.0216,192.0991,194.874,10589.0
2023-11-26,192.0991,195.0216,192.0991,194.874,10589.0
2023-11-27,193.5751,193.5751,190.3475,191.0265,29484.0
2023-11-28,189.0191,191.4545,188.6452,188.8026,32796.0
2023-11-29,190.7411,193.703,190.7411,191.9318,34237.0
2023-11-30,192.5714,195.7202,191.1446,192.4927,67146.0
2023-12-01,191.1151,198.564,191.1151,198.013,49458.0
2023-12-02,191.1151,198.564,191.1151,198.013,49458.0
2023-12-03,191.1151,198.564,191.1151,198.013,49458.0
2023-12-04,196.0942,202.0671,196.0942,201.1126,34701.0
2023-12-05,199.6268,200.7387,196.8273,198.8297,74423.0
2023-12-06,199.8433,202.4903,199.5382,199.8629,42700.0
2023-12-07,199.5677,203.3955,199.5677,203.3857,35993.0
2023-12-08,202.7363,205.9294,201.7916,203.1397,36553.0
2023-12-09,202.7363,205.9294,201.7916,203.1397,36553.0
2023-12-10,202.7363,205.9294,201.7916,203.1397,36553.0
2023-12-11,202.1262,204.4527,201.3242,201.8506,37951.0
2023-12-12,202.6871,205.1963,201.6342,204.6452,31506.0
2023-12-13,203.8384,213.8261,201.8113,213.5702,71780.0
2023-12-14,216.5616,223.2037,216.5616,222.0426,59868.0
2023-12-15,223.2431,223.2529,215.3021,216.4042,96265.0
2023-12-16,223.2431,223.2529,215.3021,216.4042,96265.0
2023-12-17,223.2431,223.2529,215.3021,216.4042,96265.0
2023-12-18,216.5124,216.5124,213.8261,214.4952,42513.0
2023-12-19,216.4928,223.863,216.4928,222.9873,69650.0
2023-12-20,226.9922,233.713,225.3981,232.1091,78298.0
2023-12-21,233.2308,233.2308,229.2062,231.745,53277.0
2023-12-22,233.4572,236.7733,231.9221,236.4879,30792.0
2023-12-23,233.4572,236.7733,231.9221,236.4879,30792.0
2023-12-24,233.4572,236.7733,231.9221,236.4879,30792.0
2023-12-25,233.4572,236.7733,231.9221,236.4879,30792.0
2023-12-26,238.2493,239.44,235.5728,239.312,22486.0
2023-12-27,238.5248,243.0218,238.5248,241.4769,27697.0
2023-12-28,239.991,243.9074,239.4596,243.1595,29428.0
2023-12-29,238.7216,239.6269,236.1632,237.8951,33397.0
2023-12-30,238.7216,239.6269,236.1632,237.8951,33397.0
2023-12-31,238.7216,239.6269,236.1632,237.8951,33397.0
2024-01-01,238.7216,239.6269,236.1632,237.8951,33397.0
2024-01-02,235.6318,236.4092,230.0131,231.8631,32009.0
2024-01-03,230.9184,230.9184,225.1127,225.4473,46567.0
2024-01-04,227.3858,234.8938,227.3858,234.2148,24848.0
2024-01-05,231.6859,235.1349,229.6785,230.4559,49715.0
2024-01-06,231.6859,235.1349,229.6785,230.4559,49715.0
2024-01-07,231.6859,235.1349,229.6785,230.4559,49715.0
2024-01-08,230.0328,234.9922,230.0328,234.638,22613.0
2024-01-09,231.4202,232.7191,228.6945,229.6392,37528.0
2024-01-10,229.6392,232.7831,227.868,229.5211,31914.0
2024-01-11,229.0881,231.2431,226.9528,229.0586,38069.0
2024-01-12,232.6109,233.8704,230.4166,233.3686,31447.0
2024-01-13,232.6109,233.8704,230.4166,233.3686,31447.0
2024-01-14,232.6109,233.8704,230.4166,233.3686,31447.0
2024-01-15,232.6109,233.8704,230.4166,233.3686,31447.0
2024-01-16,230.3969,233.7327,225.3095,226.7265,41960.0
2024-01-17,222.387,228.5765,222.387,225.6244,38414.0
2024-01-18,226.0771,228.852,224.7486,228.1632,40569.0
2024-01-19,227.248,238.5543,227.2087,236.3108,39173.0
2024-01-20,227.248,238.5543,227.2087,236.3108,39173.0
2024-01-21,227.248,238.5543,227.2087,236.3108,39173.0
2024-01-22,236.9406,241.6146,236.9406,240.7782,37939.0
2024-01-23,243.9074,243.9074,236.1632,238.8692,31910.0
2024-01-24,242.8151,243.4744,233.8606,237.1472,65824.0
2024-01-25,241.6737,241.6737,236.6454,240.7389,24017.0
2024-01-26,242.9135,244.189,239.5285,242.0279,24811.0
2024-01-27,242.9135,244.189,239.5285,242.0279,24811.0
2024-01-28,242.9135,244.189,239.5285,242.0279,24811.0
2024-01-29,241.467,243.3465,239.8729,242.7364,41234.0
2024-01-30,242.0223,244.323,241.1001,241.1001,31373.0
2024-01-31,241.11,242.7066,233.7024,234.1387,43854.0
2024-02-01,236.6575,237.8673,228.992,237.2128,39753.0
2024-02-02,231.7389,241.115,228.169,229.0515,56784.0
2024-02-03,231.7389,241.115,228.169,229.0515,56784.0
2024-02-04,231.7389,241.115,228.169,229.0515,56784.0
2024-02-05,226.9096,232.6314,224.4602,230.5489,55316.0
2024-02-06,228.9425,231.253,228.0103,228.0797,41826.0
2024-02-07,228.2384,233.0479,224.5395,230.2019,33331.0
2024-02-08,227.8417,233.5933,226.4038,229.7556,30958.0
2024-02-09,231.848,235.2791,228.4863,232.1455,49312.0
2024-02-10,231.848,235.2791,228.4863,232.1455,49312.0
2024-02-11,231.848,235.2791,228.4863,232.1455,49312.0
2024-02-12,232.0364,237.1434,232.0364,235.9634,48189.0
2024-02-13,228.2582,231.6794,223.8355,226.2749,45922.0
2024-02-14,230.6481,231.5456,225.432,229.1011,42527.0
2024-02-15,229.8052,235.061,229.5523,233.8313,44367.0
2024-02-16,229.8052,234.28,229.8052,231.2927,42028.0
2024-02-17,229.8052,234.28,229.8052,231.2927,42028.0
2024-02-18,229.8052,234.28,229.8052,231.2927,42028.0
2024-02-19,229.8052,234.28,229.8052,231.2927,42028.0
2024-02-20,227.7426,233.8313,227.5641,229.5672,42281.0
2024-02-21,227.3657,230.0531,225.3527,228.0797,67609.0
2024-02-22,228.0698,232.8793,227.9806,232.8793,113470.0
2024-02-23,231.7885,236.2708,231.5406,233.5437,44408.0
2024-02-24,231.7885,236.2708,231.5406,233.5437,44408.0
2024-02-25,231.7885,236.2708,231.5406,233.5437,44408.0
2024-02-26,231.5108,235.0213,228.645,229.0218,40415.0
2024-02-27,232.2447,232.2447,228.3177,229.587,49610.0
2024-02-28,226.6022,230.063,226.4733,226.86,84708.0
2024-02-29,230.8861,230.8861,227.6862,230.3804,39886.0
2024-03-01,231.7588,234.8081,227.6236,234.1883,97285.0
2024-03-02,231.7588,234.8081,227.6236,234.1883,97285.0
2024-03-03,231.7588,234.8081,227.6236,234.1883,97285.0
2024-03-04,231.5703,234.7436,224.4701,225.3725,130993.0
2024-03-05,224.6486,228.3673,222.943,225.2833,98963.0
2024-03-06,236.241,250.3919,232.0662,243.5792,148704.0
2024-03-07,245.4336,250.2134,245.4336,246.1377,67764.0
2024-03-08,247.3475,251.5124,246.3162,248.4284,55170.0
2024-03-09,247.3475,251.5124,246.3162,248.4284,55170.0
2024-03-10,247.3475,251.5124,246.3162,248.4284,55170.0
2024-03-11,246.3559,248.7507,243.7577,247.0004,51598.0
2024-03-12,244.8585,249.2812,244.6701,245.2353,58398.0
2024-03-13,244.323,247.7201,237.6789,239.7118,52854.0
2024-03-14,239.7118,239.7118,229.2648,232.0463,83487.0
2024-03-15,230.0134,235.0659,229.359,229.3986,315089.0
2024-03-16,230.0134,235.0659,229.359,229.3986,315089.0
2024-03-17,230.0134,235.0659,229.359,229.3986,315089.0
2024-03-18,230.9754,231.6993,228.5508,229.4383,49143.0
2024-03-19,226.8997,233.3504,226.8997,232.0166,43982.0
2024-03-20,229.6961,240.2275,229.6961,238.1648,37355.0
2024-03-21,238.9581,245.0965,238.9581,243.9164,49257.0
2024-03-22,243.1925,243.9461,240.8423,241.3679,41353.0
2024-03-23,243.1925,243.9461,240.8423,241.3679,41353.0
2024-03-24,243.1925,243.9461,240.8423,241.3679,41353.0
2024-03-25,242.3397,243.5892,241.5662,241.7744,24813.0
2024-03-26,242.9446,243.9759,235.6758,237.3616,49647.0
2024-03-27,240.8026,245.5427,240.8026,245.5427,38000.0
2024-03-28,249.9853,261.191,241.6951,245.9096,102745.0
2024-03-29,249.9853,261.191,241.6951,245.9096,102745.0
2024-03-30,249.9853,261.191,241.6951,245.9096,102745.0
2024-03-31,249.9853,261.191,241.6951,245.9096,102745.0
2024-04-01,244.6205,244.6205,239.2259,239.9399,49989.0
2024-04-02,234.9122,240.4357,234.9122,240.4357,52904.0
2024-04-03,237.5698,244.2635,237.5698,242.4686,27735.0
2024-04-04,243.9461,245.6667,238.0657,238.6408,21177.0
2024-04-05,237.2922,240.3861,236.8063,239.3647,24405.0
2024-04-06,237.2922,240.3861,236.8063,239.3647,24405.0
2024-04-07,237.2922,240.3861,236.8063,239.3647,24405.0
2024-04-08,236.3898,241.0505,235.1205,237.6392,40255.0
2024-04-09,237.6888,237.9367,234.6445,237.6392,22180.0
2024-04-10,230.4498,231.7588,226.0072,226.4138,43243.0
2024-04-11,228.7739,232.0067,226.4336,229.6168,34438.0
2024-04-12,226.4633,227.217,223.6371,223.7462,32259.0
2024-04-13,226.4633,227.217,223.6371,223.7462,32259.0
2024-04-14,226.4633,227.217,223.6371,223.7462,32259.0
2024-04-15,226.622,228.3376,220.3647,222.11,35872.0
2024-04-16,219.1648,220.0275,214.861,217.6376,64335.0
2024-04-17,220.5233,220.6423,216.2196,216.7551,43422.0
2024-04-18,215.7932,223.2008,215.7932,217.9649,44164.0
2024-04-19,216.9832,223.4983,216.9832,223.4586,42792.0
2024-04-20,216.9832,223.4983,216.9832,223.4586,42792.0
2024-04-21,216.9832,223.4983,216.9832,223.4586,42792.0
2024-04-22,222.5166,230.3308,222.5166,229.8449,62351.0
2024-04-23,228.9722,234.0941,228.9722,231.1935,20124.0
2024-04-24,229.002,234.0693,228.2086,232.7405,36198.0
2024-04-25,228.5954,229.5375,224.5495,228.8235,38880.0
2024-04-26,216.1403,238.3632,216.1403,225.6799,74494.0
2024-04-27,216.1403,238.3632,216.1403,225.6799,74494.0
2024-04-28,216.1403,238.3632,216.1403,225.6799,74494.0
2024-04-29,225.82,226.99,218.94,222.19,93396.0
2024-04-30,221.89,223.41,218.65,219.32,84613.0
2024-05-01,220.21,223.965,218.565,219.9,58222.0
