,MXIM US Equity,MXIM US Equity,MXIM US Equity,MXIM US Equity,MXIM US Equity
2024-03-25,104.58,105.58,102.59,103.14,74.0
2024-03-26,104.58,105.58,102.59,103.14,74.0
2024-03-27,104.58,105.58,102.59,103.14,74.0
2024-03-28,104.58,105.58,102.59,103.14,74.0
2024-03-29,104.58,105.58,102.59,103.14,74.0
2024-03-30,104.58,105.58,102.59,103.14,74.0
2024-03-31,104.58,105.58,102.59,103.14,74.0
2024-04-01,104.58,105.58,102.59,103.14,74.0
2024-04-02,104.58,105.58,102.59,103.14,74.0
2024-04-03,104.58,105.58,102.59,103.14,74.0
2024-04-04,104.58,105.58,102.59,103.14,74.0
2024-04-05,104.58,105.58,102.59,103.14,74.0
2024-04-06,104.58,105.58,102.59,103.14,74.0
2024-04-07,104.58,105.58,102.59,103.14,74.0
2024-04-08,104.58,105.58,102.59,103.14,74.0
2024-04-09,104.58,105.58,102.59,103.14,74.0
2024-04-10,104.58,105.58,102.59,103.14,74.0
2024-04-11,104.58,105.58,102.59,103.14,74.0
2024-04-12,104.58,105.58,102.59,103.14,74.0
2024-04-13,104.58,105.58,102.59,103.14,74.0
2024-04-14,104.58,105.58,102.59,103.14,74.0
2024-04-15,104.58,105.58,102.59,103.14,74.0
2024-04-16,104.58,105.58,102.59,103.14,74.0
2024-04-17,104.58,105.58,102.59,103.14,74.0
2024-04-18,104.58,105.58,102.59,103.14,74.0
2024-04-19,104.58,105.58,102.59,103.14,74.0
2024-04-20,104.58,105.58,102.59,103.14,74.0
2024-04-21,104.58,105.58,102.59,103.14,74.0
2024-04-22,104.58,105.58,102.59,103.14,74.0
2024-04-23,104.58,105.58,102.59,103.14,74.0
2024-04-24,104.58,105.58,102.59,103.14,74.0
2024-04-25,104.58,105.58,102.59,103.14,74.0
2024-04-26,104.58,105.58,102.59,103.14,74.0
2024-04-27,104.58,105.58,102.59,103.14,74.0
2024-04-28,104.58,105.58,102.59,103.14,74.0
2024-04-29,104.58,105.58,102.59,103.14,74.0
2024-04-30,104.58,105.58,102.59,103.14,74.0
2024-05-01,104.58,105.58,102.59,103.14,74.0
