,CVI US Equity,CVI US Equity,CVI US Equity,CVI US Equity,CVI US Equity
2023-10-18,29.3014,30.1783,29.1564,30.1534,484940.0
2023-10-19,30.0265,30.4343,29.3739,29.8543,842093.0
2023-10-20,29.7364,30.0083,29.4192,29.5914,744226.0
2023-10-21,29.7364,30.0083,29.4192,29.5914,744226.0
2023-10-22,29.7364,30.0083,29.4192,29.5914,744226.0
2023-10-23,29.3105,29.6549,28.803,29.2833,783292.0
2023-10-24,29.4555,29.4827,28.3951,28.5038,898628.0
2023-10-25,28.4313,28.6579,28.1413,28.2319,525548.0
2023-10-26,28.0779,28.7912,27.516,28.4948,685146.0
2023-10-27,28.4767,28.5492,27.7788,28.096,811953.0
2023-10-28,28.4767,28.5492,27.7788,28.096,811953.0
2023-10-29,28.4767,28.5492,27.7788,28.096,811953.0
2023-10-30,28.4042,28.8935,28.1504,28.4857,990762.0
2023-10-31,28.3316,29.7093,27.9283,29.6821,2112555.0
2023-11-01,29.7727,30.5612,29.4419,30.389,1239265.0
2023-11-02,30.7515,31.105,30.1534,30.389,1134481.0
2023-11-03,30.4343,30.4796,28.8845,29.5824,1046354.0
2023-11-04,30.4343,30.4796,28.8845,29.5824,1046354.0
2023-11-05,30.4343,30.4796,28.8845,29.5824,1046354.0
2023-11-06,29.9721,30.0265,29.2742,29.528,1216839.0
2023-11-07,29.0295,29.3649,28.2138,28.7304,1197118.0
2023-11-08,28.7304,29.1111,28.4132,28.4313,1018035.0
2023-11-09,28.6398,28.9117,28.0597,28.2773,1304131.0
2023-11-10,28.7034,29.3522,28.4806,29.3038,995952.0
2023-11-11,28.7034,29.3522,28.4806,29.3038,995952.0
2023-11-12,28.7034,29.3522,28.4806,29.3038,995952.0
2023-11-13,29.3231,29.8945,29.1101,29.5749,754658.0
2023-11-14,29.788,31.0372,29.6669,31.0275,1125557.0
2023-11-15,30.9501,31.8797,30.7951,31.1922,1145427.0
2023-11-16,30.7757,31.1244,29.604,30.0591,974637.0
2023-11-17,30.4078,31.0663,30.2891,30.3787,574655.0
2023-11-18,30.4078,31.0663,30.2891,30.3787,574655.0
2023-11-19,30.4078,31.0663,30.2891,30.3787,574655.0
2023-11-20,30.5627,31.0663,30.5627,30.8339,662564.0
2023-11-21,30.5918,30.8532,29.972,30.6111,504281.0
2023-11-22,30.0204,30.9888,29.7783,30.9113,500409.0
2023-11-23,30.0204,30.9888,29.7783,30.9113,500409.0
2023-11-24,31.0372,31.4633,30.9307,30.9307,195291.0
2023-11-25,31.0372,31.4633,30.9307,30.9307,195291.0
2023-11-26,31.0372,31.4633,30.9307,30.9307,195291.0
2023-11-27,30.6886,31.3955,30.4417,31.3374,732060.0
2023-11-28,31.4633,31.6183,31.1147,31.2599,400417.0
2023-11-29,31.5698,31.7877,30.6305,30.7273,580439.0
2023-11-30,30.9113,31.6086,30.5627,30.7661,835621.0
2023-12-01,30.7176,31.6667,30.7176,31.289,672365.0
2023-12-02,30.7176,31.6667,30.7176,31.289,672365.0
2023-12-03,30.7176,31.6667,30.7176,31.289,672365.0
2023-12-04,31.0372,31.4924,30.737,31.1825,547588.0
2023-12-05,31.2406,31.473,30.3012,30.3206,747743.0
2023-12-06,30.0494,30.3109,29.1779,29.2166,908410.0
2023-12-07,29.4297,29.8073,29.1682,29.2844,566958.0
2023-12-08,29.5846,29.817,29.0617,29.1392,741601.0
2023-12-09,29.5846,29.817,29.0617,29.1392,741601.0
2023-12-10,29.5846,29.817,29.0617,29.1392,741601.0
2023-12-11,29.3231,29.6572,29.1392,29.3135,747319.0
2023-12-12,28.9842,29.073,28.2918,28.6356,823395.0
2023-12-13,28.6162,29.6708,28.3547,29.5556,1496628.0
2023-12-14,30.2141,31.1341,30.1657,31.0953,1040828.0
2023-12-15,30.892,31.1825,30.1463,30.4562,3985653.0
2023-12-16,30.892,31.1825,30.1463,30.4562,3985653.0
2023-12-17,30.892,31.1825,30.1463,30.4562,3985653.0
2023-12-18,31.076,31.3181,30.4562,30.553,998525.0
2023-12-19,30.6886,31.1486,30.3884,30.6983,1078686.0
2023-12-20,30.7854,31.2696,30.4465,30.6499,1116854.0
2023-12-21,30.6983,30.8726,30.0882,30.369,822244.0
2023-12-22,30.7757,30.9597,30.369,30.4078,776619.0
2023-12-23,30.7757,30.9597,30.369,30.4078,776619.0
2023-12-24,30.7757,30.9597,30.369,30.4078,776619.0
2023-12-25,30.7757,30.9597,30.369,30.4078,776619.0
2023-12-26,30.8339,31.0372,30.5046,30.6014,539106.0
2023-12-27,30.6402,30.6789,30.1269,30.1366,500739.0
2023-12-28,29.9913,30.1269,29.5556,29.5749,573443.0
2023-12-29,29.7202,29.8073,29.3038,29.3425,532278.0
2023-12-30,29.7202,29.8073,29.3038,29.3425,532278.0
2023-12-31,29.7202,29.8073,29.3038,29.3425,532278.0
2024-01-01,29.7202,29.8073,29.3038,29.3425,532278.0
2024-01-02,29.5652,30.2141,29.3909,30.1657,836703.0
2024-01-03,29.9332,30.5627,29.7783,30.0882,880828.0
2024-01-04,30.2528,30.9113,29.9236,30.156,1118727.0
2024-01-05,30.3497,30.3981,29.9429,30.2044,827564.0
2024-01-06,30.3497,30.3981,29.9429,30.2044,827564.0
2024-01-07,30.3497,30.3981,29.9429,30.2044,827564.0
2024-01-08,29.6427,30.6983,29.4781,30.6595,1129265.0
2024-01-09,30.6111,30.9501,30.1076,30.4755,1378922.0
2024-01-10,30.5821,30.5821,29.0617,29.1973,1082852.0
2024-01-11,29.3813,29.7396,29.1876,29.3522,782311.0
2024-01-12,29.9139,30.0301,29.5168,29.8655,445363.0
2024-01-13,29.9139,30.0301,29.5168,29.8655,445363.0
2024-01-14,29.9139,30.0301,29.5168,29.8655,445363.0
2024-01-15,29.9139,30.0301,29.5168,29.8655,445363.0
2024-01-16,29.7977,30.064,29.1585,29.1779,812770.0
2024-01-17,28.9067,29.052,28.408,28.4322,782062.0
2024-01-18,28.5097,28.7905,27.8705,28.7712,753654.0
2024-01-19,28.868,29.0714,28.4419,29.052,570289.0
2024-01-20,28.868,29.0714,28.4419,29.052,570289.0
2024-01-21,28.868,29.0714,28.4419,29.052,570289.0
2024-01-22,29.052,29.5676,28.8728,29.3522,665062.0
2024-01-23,29.3813,29.788,29.2554,29.4394,648133.0
2024-01-24,29.633,29.8025,29.4006,29.7105,697701.0
2024-01-25,30.0785,30.4174,29.633,30.1172,665924.0
2024-01-26,30.2238,31.4246,29.9332,31.4052,858936.0
2024-01-27,30.2238,31.4246,29.9332,31.4052,858936.0
2024-01-28,30.2238,31.4246,29.9332,31.4052,858936.0
2024-01-29,31.3277,31.5989,31.0566,31.5117,744795.0
2024-01-30,31.1147,33.4098,30.9791,33.4001,1142830.0
2024-01-31,33.4098,33.7487,32.6544,32.6641,1299124.0
2024-02-01,32.8965,33.4388,31.87,32.7319,1147136.0
2024-02-02,32.7125,33.2936,32.1025,32.4704,791127.0
2024-02-03,32.7125,33.2936,32.1025,32.4704,791127.0
2024-02-04,32.7125,33.2936,32.1025,32.4704,791127.0
2024-02-05,32.0928,33.0612,31.6279,32.8869,622429.0
2024-02-06,32.945,33.5212,32.422,32.4414,785590.0
2024-02-07,32.5286,33.5841,32.3155,33.3807,668868.0
2024-02-08,33.497,34.3201,33.342,33.9134,678619.0
2024-02-09,33.9424,34.3976,33.71,34.1458,555010.0
2024-02-10,33.9424,34.3976,33.71,34.1458,555010.0
2024-02-11,33.9424,34.3976,33.71,34.1458,555010.0
2024-02-12,34.1845,34.7171,34.1458,34.3395,615479.0
2024-02-13,33.9715,34.3298,33.4582,33.9715,751064.0
2024-02-14,34.3879,34.6155,33.4098,34.1361,959659.0
2024-02-15,34.1361,34.9592,34.0199,34.5428,939740.0
2024-02-16,34.6009,34.6274,33.886,33.9424,1007644.0
2024-02-17,34.6009,34.6274,33.886,33.9424,1007644.0
2024-02-18,34.6009,34.6274,33.886,33.9424,1007644.0
2024-02-19,34.6009,34.6274,33.886,33.9424,1007644.0
2024-02-20,33.9037,33.9037,32.8675,33.3807,1570107.0
2024-02-21,33.2839,33.8165,31.7538,32.3833,1721752.0
2024-02-22,32.3446,32.4027,31.1341,31.4439,1899876.0
2024-02-23,31.3762,32.4608,31.047,32.3736,1346202.0
2024-02-24,31.3762,32.4608,31.047,32.3736,1346202.0
2024-02-25,31.3762,32.4608,31.047,32.3736,1346202.0
2024-02-26,32.1509,33.0999,32.0347,32.4995,1230274.0
2024-02-27,32.5189,32.9643,32.3252,32.5092,888478.0
2024-02-28,32.0637,32.1799,30.9985,31.0566,1277102.0
2024-02-29,31.076,32.1896,30.9597,32.1315,1253357.0
2024-03-01,32.4363,32.8689,31.8955,32.22,1044766.0
2024-03-02,32.4363,32.8689,31.8955,32.22,1044766.0
2024-03-03,32.4363,32.8689,31.8955,32.22,1044766.0
2024-03-04,32.3085,32.8591,31.5711,31.5809,875428.0
2024-03-05,31.5317,32.1118,31.2859,31.6104,789911.0
2024-03-06,31.8857,32.0922,31.1876,31.6596,847732.0
2024-03-07,31.866,33.331,31.866,33.0852,695853.0
2024-03-08,33.0262,33.3015,32.1708,32.5346,772004.0
2024-03-09,33.0262,33.3015,32.1708,32.5346,772004.0
2024-03-10,33.0262,33.3015,32.1708,32.5346,772004.0
2024-03-11,32.4953,32.8492,32.0184,32.338,610298.0
2024-03-12,32.3281,32.8001,31.9644,31.9938,670956.0
2024-03-13,32.7018,34.3044,32.7018,34.1176,1178051.0
2024-03-14,34.3142,34.6682,33.2229,33.8423,1078939.0
2024-03-15,34.0586,35.5433,34.0586,35.2975,2243928.0
2024-03-16,34.0586,35.5433,34.0586,35.2975,2243928.0
2024-03-17,34.0586,35.5433,34.0586,35.2975,2243928.0
2024-03-18,35.4253,35.4646,34.7763,34.9828,776785.0
2024-03-19,34.9042,35.848,34.9042,35.6317,942661.0
2024-03-20,35.2188,36.3692,34.9337,36.1627,790716.0
2024-03-21,36.2807,36.7084,35.9365,36.0742,839984.0
2024-03-22,35.9464,36.0545,35.3564,35.8087,551272.0
2024-03-23,35.9464,36.0545,35.3564,35.8087,551272.0
2024-03-24,35.9464,36.0545,35.3564,35.8087,551272.0
2024-03-25,36.1529,36.3992,35.2385,35.5531,540337.0
2024-03-26,35.7104,35.8579,34.5404,34.56,850671.0
2024-03-27,34.56,34.9533,34.1766,34.2847,1052448.0
2024-03-28,34.2454,35.3564,34.1176,35.0615,1160217.0
2024-03-29,34.2454,35.3564,34.1176,35.0615,1160217.0
2024-03-30,34.2454,35.3564,34.1176,35.0615,1160217.0
2024-03-31,34.2454,35.3564,34.1176,35.0615,1160217.0
2024-04-01,35.3958,36.3397,34.6289,36.1037,1027354.0
2024-04-02,36.3298,36.9689,35.2975,35.7497,1219005.0
2024-04-03,36.0644,37.431,35.7399,36.9886,880125.0
2024-04-04,36.9689,37.2836,36.4085,36.6543,490176.0
2024-04-05,37.1852,37.3819,36.5658,36.9394,551006.0
2024-04-06,37.1852,37.3819,36.5658,36.9394,551006.0
2024-04-07,37.1852,37.3819,36.5658,36.9394,551006.0
2024-04-08,36.7624,37.0278,35.7006,35.7104,766426.0
2024-04-09,35.8579,35.9513,34.4617,34.6584,904996.0
2024-04-10,34.5895,34.9435,33.9013,34.4421,887909.0
2024-04-11,34.6485,35.0811,34.1668,34.8255,729055.0
2024-04-12,35.0615,35.4548,34.2257,34.5502,743976.0
2024-04-13,35.0615,35.4548,34.2257,34.5502,743976.0
2024-04-14,35.0615,35.4548,34.2257,34.5502,743976.0
2024-04-15,34.6387,34.7271,33.7046,33.9308,589337.0
2024-04-16,33.8423,33.9308,32.9771,33.3605,639732.0
2024-04-17,33.4195,33.6063,32.7804,32.8492,562302.0
2024-04-18,32.9476,32.9574,31.9693,32.0037,615366.0
2024-04-19,31.9545,32.456,31.8547,32.2691,682379.0
2024-04-20,31.9545,32.456,31.8547,32.2691,682379.0
2024-04-21,31.9545,32.456,31.8547,32.2691,682379.0
2024-04-22,32.161,33.0459,31.9054,32.5444,594989.0
2024-04-23,32.4166,33.5079,32.1512,33.1245,770216.0
2024-04-24,32.9476,33.0656,32.4363,33.0066,579670.0
2024-04-25,32.6821,32.9082,32.0922,32.8198,489006.0
2024-04-26,32.5051,32.8345,32.2495,32.6624,727438.0
2024-04-27,32.5051,32.8345,32.2495,32.6624,727438.0
2024-04-28,32.5051,32.8345,32.2495,32.6624,727438.0
2024-04-29,32.5444,32.7853,32.1512,32.5641,933460.0
2024-04-30,32.9476,32.9476,29.8111,29.8701,2048535.0
2024-05-01,29.7423,30.4305,28.4641,28.8771,1867159.0
