,DK US Equity,DK US Equity,DK US Equity,DK US Equity,DK US Equity
2023-09-22,29.2205,29.4537,28.3362,28.3557,1001055.0
2023-09-23,29.2205,29.4537,28.3362,28.3557,1001055.0
2023-09-24,29.2205,29.4537,28.3362,28.3557,1001055.0
2023-09-25,28.3168,28.7055,28.3168,28.5986,1159953.0
2023-09-26,28.2488,28.6278,27.8941,28.0447,1202297.0
2023-09-27,28.5986,28.6666,27.7143,28.4528,1136731.0
2023-09-28,28.2099,29.1525,28.2099,28.8124,1657287.0
2023-09-29,28.7444,28.7541,27.3936,27.6074,2293079.0
2023-09-30,28.7444,28.7541,27.3936,27.6074,2293079.0
2023-10-01,28.7444,28.7541,27.3936,27.6074,2293079.0
2023-10-02,27.6463,27.6463,26.2858,26.5968,2051491.0
2023-10-03,26.3053,26.451,24.9837,25.3627,2655971.0
2023-10-04,24.8962,25.0347,23.8225,24.2646,1731279.0
2023-10-05,23.8273,24.6047,23.8176,24.1286,1310139.0
2023-10-06,24.1188,24.5173,23.6281,24.1188,1117188.0
2023-10-07,24.1188,24.5173,23.6281,24.1188,1117188.0
2023-10-08,24.1188,24.5173,23.6281,24.1188,1117188.0
2023-10-09,24.4492,24.7408,23.9828,24.5367,1338096.0
2023-10-10,24.3521,25.4501,24.3521,25.3044,1264450.0
2023-10-11,24.9934,25.6834,24.7699,25.6445,1236375.0
2023-10-12,25.8097,25.9749,24.7991,25.0614,1675056.0
2023-10-13,25.5376,25.5667,24.7699,25.1586,1007175.0
2023-10-14,25.5376,25.5667,24.7699,25.1586,1007175.0
2023-10-15,25.5376,25.5667,24.7699,25.1586,1007175.0
2023-10-16,25.557,25.8777,25.421,25.5667,1401654.0
2023-10-17,25.557,26.2227,25.557,25.8291,1420807.0
2023-10-18,25.8971,26.7911,25.7514,26.762,1595851.0
2023-10-19,26.5579,27.0632,26.1984,26.4705,775440.0
2023-10-20,26.6162,26.8883,25.9749,26.1109,762718.0
2023-10-21,26.6162,26.8883,25.9749,26.1109,762718.0
2023-10-22,26.6162,26.8883,25.9749,26.1109,762718.0
2023-10-23,25.9069,25.9069,25.4501,25.6834,641084.0
2023-10-24,25.8486,25.8486,24.9837,25.1878,899542.0
2023-10-25,25.0614,25.3627,24.663,24.8865,806758.0
2023-10-26,24.6241,24.7505,24.1577,24.5173,1763070.0
2023-10-27,24.4104,24.7233,23.9634,24.595,990285.0
2023-10-28,24.4104,24.7233,23.9634,24.595,990285.0
2023-10-29,24.4104,24.7233,23.9634,24.595,990285.0
2023-10-30,24.8768,25.1489,24.4006,24.974,823213.0
2023-10-31,25.1878,25.6153,24.8039,25.6056,907967.0
2023-11-01,25.8,26.2227,25.3724,25.9263,875372.0
2023-11-02,26.451,26.5579,25.7805,26.2373,1594906.0
2023-11-03,26.3053,26.3053,25.11,25.2752,1174872.0
2023-11-04,26.3053,26.3053,25.11,25.2752,1174872.0
2023-11-05,26.3053,26.3053,25.11,25.2752,1174872.0
2023-11-06,25.353,25.4015,24.8395,25.0712,1125720.0
2023-11-07,24.6144,25.7902,23.5261,25.4015,2927745.0
2023-11-08,25.5084,25.625,24.9205,25.0712,2492573.0
2023-11-09,25.2461,25.3675,24.1286,24.2063,1687034.0
2023-11-10,24.6184,25.2758,24.6184,25.1483,1648509.0
2023-11-11,24.6184,25.2758,24.6184,25.1483,1648509.0
2023-11-12,24.6184,25.2758,24.6184,25.1483,1648509.0
2023-11-13,25.1286,25.7075,25.0305,25.6683,788933.0
2023-11-14,25.9332,26.9144,25.9332,26.8261,2100395.0
2023-11-15,26.6299,27.4148,26.2963,27.0224,1327529.0
2023-11-16,26.6201,26.988,26.0215,26.9046,1465343.0
2023-11-17,27.2088,27.7288,26.9929,27.1107,1431219.0
2023-11-18,27.2088,27.7288,26.9929,27.1107,1431219.0
2023-11-19,27.2088,27.7288,26.9929,27.1107,1431219.0
2023-11-20,27.3756,27.4737,26.8556,26.9635,850500.0
2023-11-21,26.7084,26.8261,26.3551,26.7476,632036.0
2023-11-22,26.2178,26.9684,26.051,26.8261,770569.0
2023-11-23,26.2178,26.9684,26.051,26.8261,770569.0
2023-11-24,26.9439,27.2088,26.7574,26.8261,204360.0
2023-11-25,26.9439,27.2088,26.7574,26.8261,204360.0
2023-11-26,26.9439,27.2088,26.7574,26.8261,204360.0
2023-11-27,26.5906,26.8261,26.3061,26.6004,812828.0
2023-11-28,26.6397,27.091,26.3846,27.0616,901749.0
2023-11-29,27.4148,27.4737,26.571,26.7182,1002721.0
2023-11-30,26.7771,27.3952,26.4533,26.6299,1098859.0
2023-12-01,26.6691,27.4737,26.6103,27.2284,777980.0
2023-12-02,26.6691,27.4737,26.6103,27.2284,777980.0
2023-12-03,26.6691,27.4737,26.6103,27.2284,777980.0
2023-12-04,27.0224,27.5228,26.7869,27.0224,885359.0
2023-12-05,27.0125,27.3167,26.2865,26.2963,654669.0
2023-12-06,26.1098,26.2622,24.9471,24.9913,972370.0
2023-12-07,25.1679,25.2071,24.8097,25.0207,760249.0
2023-12-08,25.3347,25.8842,25.3347,25.4524,1218383.0
2023-12-09,25.3347,25.8842,25.3347,25.4524,1218383.0
2023-12-10,25.3347,25.8842,25.3347,25.4524,1218383.0
2023-12-11,25.3641,25.737,25.2464,25.4328,817003.0
2023-12-12,25.1777,25.2562,24.7852,25.0501,931718.0
2023-12-13,24.9913,25.8842,24.8637,25.8547,781431.0
2023-12-14,26.2472,26.934,26.2472,26.7869,826507.0
2023-12-15,26.8261,26.9046,26.1883,26.5514,1904528.0
2023-12-16,26.8261,26.9046,26.1883,26.5514,1904528.0
2023-12-17,26.8261,26.9046,26.1883,26.5514,1904528.0
2023-12-18,26.9537,27.0322,26.4729,26.6004,1250990.0
2023-12-19,26.7476,26.8654,26.3748,26.5219,1323558.0
2023-12-20,26.4827,26.6986,25.9136,25.943,1192315.0
2023-12-21,25.9528,26.2325,25.5015,25.9725,739775.0
2023-12-22,26.2668,26.3257,25.786,26.0608,691507.0
2023-12-23,26.2668,26.3257,25.786,26.0608,691507.0
2023-12-24,26.2668,26.3257,25.786,26.0608,691507.0
2023-12-25,26.2668,26.3257,25.786,26.0608,691507.0
2023-12-26,26.3649,26.4729,26.0215,26.2178,781787.0
2023-12-27,26.257,26.3159,25.8843,26.0706,503770.0
2023-12-28,25.8645,26.1,25.581,25.6389,520193.0
2023-12-29,25.6977,25.7174,25.2954,25.3151,816875.0
2023-12-30,25.6977,25.7174,25.2954,25.3151,816875.0
2023-12-31,25.6977,25.7174,25.2954,25.3151,816875.0
2024-01-01,25.6977,25.7174,25.2954,25.3151,816875.0
2024-01-02,25.3151,25.9627,25.3052,25.8743,704436.0
2024-01-03,25.8351,26.6201,25.6928,26.1981,890684.0
2024-01-04,26.3748,26.6647,25.5201,25.629,697243.0
2024-01-05,25.8842,26.0313,25.5113,25.6683,722633.0
2024-01-06,25.8842,26.0313,25.5113,25.6683,722633.0
2024-01-07,25.8842,26.0313,25.5113,25.6683,722633.0
2024-01-08,25.2758,25.3543,24.5203,25.1973,986758.0
2024-01-09,25.0796,25.0796,24.5105,24.7165,846375.0
2024-01-10,24.7263,24.7734,23.9512,24.0591,799838.0
2024-01-11,24.1769,24.7852,24.1229,24.6675,992687.0
2024-01-12,25.1384,25.266,24.6969,24.8833,644234.0
2024-01-13,25.1384,25.266,24.6969,24.8833,644234.0
2024-01-14,25.1384,25.266,24.6969,24.8833,644234.0
2024-01-15,25.1384,25.266,24.6969,24.8833,644234.0
2024-01-16,24.8539,25.1483,24.0787,24.0984,893873.0
2024-01-17,23.7648,24.0002,23.3674,23.4802,905397.0
2024-01-18,23.4998,23.6372,23.1074,23.6274,695199.0
2024-01-19,23.7648,23.9708,23.4017,23.9512,717271.0
2024-01-20,23.7648,23.9708,23.4017,23.9512,717271.0
2024-01-21,23.7648,23.9708,23.4017,23.9512,717271.0
2024-01-22,23.9806,24.3731,23.7255,24.2848,708604.0
2024-01-23,24.275,24.589,23.9904,24.5203,1063318.0
2024-01-24,24.6282,24.6969,24.3191,24.6184,759996.0
2024-01-25,25.0403,25.3347,24.8146,25.2856,789012.0
2024-01-26,25.3052,26.1295,25.1875,26.0902,728628.0
2024-01-27,25.3052,26.1295,25.1875,26.0902,728628.0
2024-01-28,25.3052,26.1295,25.1875,26.0902,728628.0
2024-01-29,26.0706,26.4876,25.7272,26.4729,792816.0
2024-01-30,26.1785,27.3658,26.0412,27.3363,1352866.0
2024-01-31,27.4541,27.5228,26.5121,26.5219,1085179.0
2024-02-01,26.6495,26.8359,25.6879,26.4533,1002182.0
2024-02-02,26.3355,26.4827,25.7075,26.0019,847346.0
2024-02-03,26.3355,26.4827,25.7075,26.0019,847346.0
2024-02-04,26.3355,26.4827,25.7075,26.0019,847346.0
2024-02-05,25.7174,26.7378,25.5113,26.6691,664237.0
2024-02-06,26.6986,27.2775,26.1,26.1589,807293.0
2024-02-07,26.3061,27.1548,26.1295,26.7967,750597.0
2024-02-08,26.7771,27.7239,26.7378,27.5816,696046.0
2024-02-09,27.4541,27.9643,27.4492,27.8956,1047401.0
2024-02-10,27.4541,27.9643,27.4492,27.8956,1047401.0
2024-02-11,27.4541,27.9643,27.4492,27.8956,1047401.0
2024-02-12,27.9349,28.2783,27.7337,27.7975,878489.0
2024-02-13,27.5816,27.8368,27.0587,27.3462,848572.0
2024-02-14,27.6405,27.6994,26.934,27.5424,731901.0
2024-02-15,27.4933,28.3666,27.4933,28.1606,985174.0
2024-02-16,28.1311,28.2979,27.6258,27.7877,640058.0
2024-02-17,28.1311,28.2979,27.6258,27.7877,640058.0
2024-02-18,28.1311,28.2979,27.6258,27.7877,640058.0
2024-02-19,28.1311,28.2979,27.6258,27.7877,640058.0
2024-02-20,27.6307,27.6798,26.5318,26.8163,1133665.0
2024-02-21,27.0616,27.4639,26.9144,27.2578,1099392.0
2024-02-22,26.8163,27.1597,26.5023,27.1401,1145309.0
2024-02-23,26.8457,27.8318,26.6789,27.7288,823716.0
2024-02-24,26.8457,27.8318,26.6789,27.7288,823716.0
2024-02-25,26.8457,27.8318,26.6789,27.7288,823716.0
2024-02-26,27.5816,28.1213,27.3854,27.7583,1332405.0
2024-02-27,26.1883,27.8368,25.0698,25.2366,2387800.0
2024-02-28,25.0109,25.4524,24.0738,24.2063,2202930.0
2024-02-29,24.35,25.5194,24.3302,25.2816,1577587.0
2024-03-01,25.5095,26.005,25.3916,25.6185,1070843.0
2024-03-02,25.5095,26.005,25.3916,25.6185,1070843.0
2024-03-03,25.5095,26.005,25.3916,25.6185,1070843.0
2024-03-04,25.4005,26.1834,25.1924,25.4104,890666.0
2024-03-05,25.3807,25.8217,25.0735,25.1726,802716.0
2024-03-06,25.3113,25.5534,24.4392,25.0536,1051590.0
2024-03-07,25.232,25.8663,25.0933,25.7969,613094.0
2024-03-08,25.7771,26.4609,25.678,26.2627,1924739.0
2024-03-09,25.7771,26.4609,25.678,26.2627,1924739.0
2024-03-10,25.7771,26.4609,25.678,26.2627,1924739.0
2024-03-11,26.1834,26.5699,25.9951,26.342,1387905.0
2024-03-12,26.1933,26.233,25.5194,25.6384,1104785.0
2024-03-13,25.9951,27.343,25.9258,26.9366,1159475.0
2024-03-14,27.006,27.6254,26.5898,27.4222,1169786.0
2024-03-15,27.6304,29.4638,27.6304,29.2359,3886818.0
2024-03-16,27.6304,29.4638,27.6304,29.2359,3886818.0
2024-03-17,27.6304,29.4638,27.6304,29.2359,3886818.0
2024-03-18,29.3647,29.8206,28.8692,29.3647,1309955.0
2024-03-19,29.2755,30.1674,29.2755,29.9593,1284093.0
2024-03-20,29.7116,30.3458,29.6075,30.3161,1101475.0
2024-03-21,30.3458,30.6332,30.0386,30.4053,768437.0
2024-03-22,30.4449,30.4945,30.0386,30.4648,704923.0
2024-03-23,30.4449,30.4945,30.0386,30.4648,704923.0
2024-03-24,30.4449,30.4945,30.0386,30.4648,704923.0
2024-03-25,30.7224,31.13,30.3161,30.3756,686767.0
2024-03-26,30.5044,30.8116,30.1873,30.2864,814685.0
2024-03-27,30.3855,30.7026,30.2566,30.3855,585681.0
2024-03-28,30.4251,30.5589,29.7908,30.4648,1488486.0
2024-03-29,30.4251,30.5589,29.7908,30.4648,1488486.0
2024-03-30,30.4251,30.5589,29.7908,30.4648,1488486.0
2024-03-31,30.4251,30.5589,29.7908,30.4648,1488486.0
2024-04-01,30.2566,31.1585,29.553,30.435,1079710.0
2024-04-02,30.5837,31.4062,30.2269,31.327,1319776.0
2024-04-03,31.4657,32.3378,31.3418,31.8819,1585836.0
2024-04-04,31.7531,32.8829,31.7531,32.5063,1401135.0
2024-04-05,32.8036,33.2991,32.378,33.091,1237401.0
2024-04-06,32.8036,33.2991,32.378,33.091,1237401.0
2024-04-07,32.8036,33.2991,32.378,33.091,1237401.0
2024-04-08,32.8036,32.9766,31.986,32.0802,959783.0
2024-04-09,32.2486,32.3973,31.0594,31.1089,874963.0
2024-04-10,30.8612,31.3914,30.6828,31.1882,826837.0
2024-04-11,31.4756,31.6937,30.9999,31.3071,736262.0
2024-04-12,31.6639,31.8027,30.8711,31.3468,1140717.0
2024-04-13,31.6639,31.8027,30.8711,31.3468,1140717.0
2024-04-14,31.6639,31.8027,30.8711,31.3468,1140717.0
2024-04-15,31.2179,31.2625,30.2963,30.6729,1248950.0
2024-04-16,30.4648,30.5738,29.8503,30.2269,949865.0
2024-04-17,30.4251,30.5639,29.5679,29.8305,637137.0
2024-04-18,29.9494,29.9494,29.0476,29.1863,720710.0
2024-04-19,29.1268,29.7908,29.0476,29.4043,527847.0
2024-04-20,29.1268,29.7908,29.0476,29.4043,527847.0
2024-04-21,29.1268,29.7908,29.0476,29.4043,527847.0
2024-04-22,29.4043,29.8602,29.1467,29.3449,731940.0
2024-04-23,29.1962,29.5431,28.889,29.4935,782153.0
2024-04-24,29.3052,29.4242,29.003,29.2359,695027.0
2024-04-25,29.107,29.2904,28.8394,29.0376,600485.0
2024-04-26,28.7403,29.2755,28.4728,29.0773,811751.0
2024-04-27,28.7403,29.2755,28.4728,29.0773,811751.0
2024-04-28,28.7403,29.2755,28.4728,29.0773,811751.0
2024-04-29,29.0872,29.2259,28.8018,29.1169,615126.0
2024-04-30,29.0178,29.0178,27.0159,27.0853,1363918.0
2024-05-01,27.224,27.3876,26.1933,26.5006,1358304.0
