,AEO US Equity,AEO US Equity,AEO US Equity,AEO US Equity,AEO US Equity
2023-09-03,16.8159,17.0911,16.7569,17.0616,4920641.0
2023-09-04,16.8159,17.0911,16.7569,17.0616,4920641.0
2023-09-05,16.9535,17.1009,16.6685,16.8651,5972305.0
2023-09-06,16.7275,16.9142,16.5112,16.9044,7637672.0
2023-09-07,17.1304,17.2287,16.2262,16.4818,9081401.0
2023-09-08,16.5162,16.6292,15.6562,15.7152,7629100.0
2023-09-09,16.5162,16.6292,15.6562,15.7152,7629100.0
2023-09-10,16.5162,16.6292,15.6562,15.7152,7629100.0
2023-09-11,15.8331,15.8626,15.4105,15.5874,6342718.0
2023-09-12,15.5284,15.6464,15.2729,15.3712,4931061.0
2023-09-13,15.4302,15.44,14.5211,14.6439,5913297.0
2023-09-14,14.8405,15.1157,14.7471,15.037,4799507.0
2023-09-15,14.9977,15.2434,14.9142,15.1451,12924083.0
2023-09-16,14.9977,15.2434,14.9142,15.1451,12924083.0
2023-09-17,14.9977,15.2434,14.9142,15.1451,12924083.0
2023-09-18,15.0174,15.0272,14.182,14.2311,5918647.0
2023-09-19,14.2508,14.3884,14.1427,14.2311,5544868.0
2023-09-20,14.2508,14.4965,14.2508,14.3491,3690153.0
2023-09-21,14.1918,14.6586,14.1525,14.526,3619042.0
2023-09-22,14.5849,14.8356,14.4768,14.7225,4938732.0
2023-09-23,14.5849,14.8356,14.4768,14.7225,4938732.0
2023-09-24,14.5849,14.8356,14.4768,14.7225,4938732.0
2023-09-25,14.526,15.1009,14.4965,15.0075,6587075.0
2023-09-26,14.9879,15.3908,14.9289,14.9879,6631637.0
2023-09-27,15.1255,15.4203,14.9879,15.4105,4987285.0
2023-09-28,15.6365,16.295,15.6169,16.1181,6595841.0
2023-09-29,16.2164,16.4719,16.1083,16.3245,5630362.0
2023-09-30,16.2164,16.4719,16.1083,16.3245,5630362.0
2023-10-01,16.2164,16.4719,16.1083,16.3245,5630362.0
2023-10-02,16.3245,16.3737,16.069,16.2164,4962963.0
2023-10-03,16.1673,16.5309,15.8429,16.1181,5036214.0
2023-10-04,16.1476,16.295,16.0542,16.1771,4177513.0
2023-10-05,16.1673,16.1869,15.7644,15.9216,3438049.0
2023-10-06,15.9019,16.2066,15.4056,15.9314,4056798.0
2023-10-07,15.9019,16.2066,15.4056,15.9314,4056798.0
2023-10-08,15.9019,16.2066,15.4056,15.9314,4056798.0
2023-10-09,15.5579,16.6095,15.5186,16.4031,4315932.0
2023-10-10,16.3835,16.8847,16.3147,16.58,3384149.0
2023-10-11,16.6194,17.1599,16.6194,17.0321,4997697.0
2023-10-12,17.0519,17.2051,16.4983,16.8443,6294943.0
2023-10-13,16.9135,16.9827,16.5576,16.6268,3027423.0
2023-10-14,16.9135,16.9827,16.5576,16.6268,3027423.0
2023-10-15,16.9135,16.9827,16.5576,16.6268,3027423.0
2023-10-16,16.874,17.6549,16.8493,17.5264,5696955.0
2023-10-17,17.2496,18.1936,17.2496,17.991,5420980.0
2023-10-18,17.7439,18.1838,17.6549,17.8526,5064998.0
2023-10-19,17.8328,17.8477,17.3682,17.5264,4151107.0
2023-10-20,17.4473,17.6154,17.042,17.2496,4095994.0
2023-10-21,17.4473,17.6154,17.042,17.2496,4095994.0
2023-10-22,17.4473,17.6154,17.042,17.2496,4095994.0
2023-10-23,17.2101,17.2595,16.7257,16.9234,3889534.0
2023-10-24,17.1508,17.7043,17.0717,17.4177,4608325.0
2023-10-25,17.4177,18.1689,17.4177,17.8625,4707708.0
2023-10-26,17.7933,17.9119,17.4127,17.6154,2964335.0
2023-10-27,17.556,17.8921,17.0939,17.1903,3726480.0
2023-10-28,17.556,17.8921,17.0939,17.1903,3726480.0
2023-10-29,17.556,17.8921,17.0939,17.1903,3726480.0
2023-10-30,17.3583,17.5363,17.1013,17.1211,2873069.0
2023-10-31,17.0618,17.4325,17.0618,17.2694,3380816.0
2023-11-01,17.2793,17.5659,16.874,17.4275,2614579.0
2023-11-02,17.4078,18.2678,17.4078,18.0997,5282132.0
2023-11-03,18.2974,18.5446,18.1887,18.3172,2964412.0
2023-11-04,18.2974,18.5446,18.1887,18.3172,2964412.0
2023-11-05,18.2974,18.5446,18.1887,18.3172,2964412.0
2023-11-06,18.3765,18.3765,18.0948,18.1788,2827782.0
2023-11-07,18.1393,18.3073,18.0108,18.2183,2832010.0
2023-11-08,18.1492,18.51,18.0701,18.4259,4021834.0
2023-11-09,18.3469,18.5149,18.0997,18.1986,3072098.0
2023-11-10,18.248,18.4457,17.9317,18.3666,3908983.0
2023-11-11,18.248,18.4457,17.9317,18.3666,3908983.0
2023-11-12,18.248,18.4457,17.9317,18.3666,3908983.0
2023-11-13,18.2282,18.3073,17.7093,17.8526,3564202.0
2023-11-14,18.3864,18.7324,18.3172,18.4259,4979891.0
2023-11-15,19.108,19.6616,18.8807,19.3551,5770169.0
2023-11-16,19.2563,19.365,18.6484,18.9499,4441467.0
2023-11-17,19.4342,19.9779,19.2859,19.3848,7993822.0
2023-11-18,19.4342,19.9779,19.2859,19.3848,7993822.0
2023-11-19,19.4342,19.9779,19.2859,19.3848,7993822.0
2023-11-20,19.1673,19.5825,19.1031,19.5232,11998436.0
2023-11-21,16.0634,16.6763,15.7372,16.439,23518787.0
2023-11-22,16.5181,16.9778,16.1743,16.5972,10501329.0
2023-11-23,16.5181,16.9778,16.1743,16.5972,10501329.0
2023-11-24,16.6565,16.7751,16.1524,16.4588,3831183.0
2023-11-25,16.6565,16.7751,16.1524,16.4588,3831183.0
2023-11-26,16.6565,16.7751,16.1524,16.4588,3831183.0
2023-11-27,16.3896,17.1162,16.3797,17.0321,7968476.0
2023-11-28,16.9926,17.8526,16.8127,17.7735,8006336.0
2023-11-29,18.0701,18.9548,18.0602,18.8807,8078713.0
2023-11-30,18.9795,19.0882,18.4062,18.8115,5797701.0
2023-12-01,18.7818,19.3749,18.6434,19.2859,4111028.0
2023-12-02,18.7818,19.3749,18.6434,19.2859,4111028.0
2023-12-03,18.7818,19.3749,18.6434,19.2859,4111028.0
2023-12-04,19.4145,19.6319,19.0289,19.4046,4772911.0
2023-12-05,19.2464,19.2711,18.8432,19.1377,3534541.0
2023-12-06,19.2563,19.8543,19.1476,19.7209,6668797.0
2023-12-07,19.5825,20.0273,19.5034,19.9285,3278080.0
2023-12-08,19.8494,20.1064,19.622,19.9384,3801982.0
2023-12-09,19.8494,20.1064,19.622,19.9384,3801982.0
2023-12-10,19.8494,20.1064,19.622,19.9384,3801982.0
2023-12-11,20.1756,20.5315,20.0323,20.5216,3563567.0
2023-12-12,20.3041,20.5661,20.0768,20.3832,2382418.0
2023-12-13,20.3634,20.5858,19.8791,20.5512,4797413.0
2023-12-14,20.9961,21.1147,20.225,20.3733,6123885.0
2023-12-15,20.3535,20.4393,19.6962,19.8,12275403.0
2023-12-16,20.3535,20.4393,19.6962,19.8,12275403.0
2023-12-17,20.3535,20.4393,19.6962,19.8,12275403.0
2023-12-18,19.9384,20.2053,19.6725,19.8791,4714026.0
2023-12-19,20.0174,20.7588,19.9631,20.6501,3374344.0
2023-12-20,20.6106,20.7885,20.3189,20.3634,2876104.0
2023-12-21,20.6896,20.7588,20.4524,20.7588,2056101.0
2023-12-22,20.4722,21.1246,20.2053,20.9368,3642201.0
2023-12-23,20.4722,21.1246,20.2053,20.9368,3642201.0
2023-12-24,20.4722,21.1246,20.2053,20.9368,3642201.0
2023-12-25,20.4722,21.1246,20.2053,20.9368,3642201.0
2023-12-26,20.9961,21.2432,20.8972,20.9467,2727336.0
2023-12-27,21.0158,21.2086,20.9071,21.0653,3179738.0
2023-12-28,20.8873,21.2086,20.8577,21.085,2832648.0
2023-12-29,21.0257,21.174,20.8775,20.917,3592191.0
2023-12-30,21.0257,21.174,20.8775,20.917,3592191.0
2023-12-31,21.0257,21.174,20.8775,20.917,3592191.0
2024-01-01,21.0257,21.174,20.8775,20.917,3592191.0
2024-01-02,20.8083,21.3717,20.5117,20.9467,7037296.0
2024-01-03,20.6699,20.6699,19.6418,19.9285,6394801.0
2024-01-04,20.3114,20.6496,19.9086,20.3214,4461855.0
2024-01-05,20.3512,20.5502,19.7196,19.7345,5531672.0
2024-01-06,20.3512,20.5502,19.7196,19.7345,5531672.0
2024-01-07,20.3512,20.5502,19.7196,19.7345,5531672.0
2024-01-08,20.9082,21.5448,20.6347,20.948,9619453.0
2024-01-09,20.9182,21.3807,20.6795,21.1569,4693969.0
2024-01-10,21.2862,21.5448,21.137,21.3658,3126106.0
2024-01-11,21.3558,21.4205,20.8137,21.336,3352267.0
2024-01-12,21.4951,21.5647,20.6198,20.7789,3623672.0
2024-01-13,21.4951,21.5647,20.6198,20.7789,3623672.0
2024-01-14,21.4951,21.5647,20.6198,20.7789,3623672.0
2024-01-15,21.4951,21.5647,20.6198,20.7789,3623672.0
2024-01-16,20.6198,20.6894,20.2418,20.4407,5263323.0
2024-01-17,20.1921,20.5999,19.9136,20.5004,5102242.0
2024-01-18,20.6297,20.7391,19.7445,20.1523,3492063.0
2024-01-19,20.202,20.2617,19.6102,20.1125,3787517.0
2024-01-20,20.202,20.2617,19.6102,20.1125,3787517.0
2024-01-21,20.202,20.2617,19.6102,20.1125,3787517.0
2024-01-22,20.1722,20.3313,19.9434,20.2219,5159930.0
2024-01-23,20.4905,20.5502,19.9036,19.9732,3595140.0
2024-01-24,20.1125,20.2517,19.8986,19.9732,2697545.0
2024-01-25,20.1423,20.3612,20.0628,20.1622,4290183.0
2024-01-26,20.2517,20.5999,20.0478,20.5601,2882705.0
2024-01-27,20.2517,20.5999,20.0478,20.5601,2882705.0
2024-01-28,20.2517,20.5999,20.0478,20.5601,2882705.0
2024-01-29,20.4805,20.58,20.213,20.391,2025079.0
2024-01-30,20.2219,20.2517,19.8986,20.1025,3507204.0
2024-01-31,20.0628,20.3214,19.6748,19.7146,2911437.0
2024-02-01,19.8837,20.212,19.6299,20.1523,2927659.0
2024-02-02,20.4009,20.7987,20.3015,20.6596,4117533.0
2024-02-03,20.4009,20.7987,20.3015,20.6596,4117533.0
2024-02-04,20.4009,20.7987,20.3015,20.6596,4117533.0
2024-02-05,20.3015,20.4905,19.9583,20.4208,3124789.0
2024-02-06,20.3114,20.8585,20.0826,20.7789,3877356.0
2024-02-07,20.7292,20.8585,20.4457,20.7789,2592951.0
2024-02-08,20.8784,21.5249,20.8486,21.505,2559022.0
2024-02-09,21.3956,22.3804,21.3956,22.3605,5465265.0
2024-02-10,21.3956,22.3804,21.3956,22.3605,5465265.0
2024-02-11,21.3956,22.3804,21.3956,22.3605,5465265.0
2024-02-12,22.4301,22.9075,22.3107,22.3704,4241348.0
2024-02-13,21.6045,22.1516,21.4056,21.9228,3826279.0
2024-02-14,22.2013,22.2908,21.515,22.1217,3192282.0
2024-02-15,22.2511,22.445,21.9775,22.3406,3241500.0
2024-02-16,22.1019,22.3654,21.7637,22.1118,2891914.0
2024-02-17,22.1019,22.3654,21.7637,22.1118,2891914.0
2024-02-18,22.1019,22.3654,21.7637,22.1118,2891914.0
2024-02-19,22.1019,22.3654,21.7637,22.1118,2891914.0
2024-02-20,21.893,22.0919,21.6891,21.7836,3801363.0
2024-02-21,21.7637,22.3704,21.5946,22.3306,3191667.0
2024-02-22,22.5395,23.0468,22.5395,22.8479,3555604.0
2024-02-23,22.7385,23.3303,22.629,23.196,2426244.0
2024-02-24,22.7385,23.3303,22.629,23.196,2426244.0
2024-02-25,22.7385,23.3303,22.629,23.196,2426244.0
2024-02-26,23.7132,23.758,23.1214,23.6735,4905879.0
2024-02-27,23.952,24.3399,23.7829,23.7928,5002982.0
2024-02-28,23.4447,23.564,23.0369,23.4049,4460216.0
2024-02-29,23.6536,23.7729,23.2855,23.6237,4716889.0
2024-03-01,23.4845,24.0813,23.3253,24.0116,3566417.0
2024-03-02,23.4845,24.0813,23.3253,24.0116,3566417.0
2024-03-03,23.4845,24.0813,23.3253,24.0116,3566417.0
2024-03-04,24.0017,24.32,23.8923,23.9918,3569272.0
2024-03-05,23.9619,24.2688,23.5541,24.0912,4658614.0
2024-03-06,24.3101,24.3101,23.2656,23.3253,11123398.0
2024-03-07,25.9811,26.2994,22.8081,22.8777,17409577.0
2024-03-08,23.2756,23.3751,21.8432,22.1715,7141237.0
2024-03-09,23.2756,23.3751,21.8432,22.1715,7141237.0
2024-03-10,23.2756,23.3751,21.8432,22.1715,7141237.0
2024-03-11,21.9527,22.5694,21.7438,22.4003,5848268.0
2024-03-12,22.3306,22.3804,21.7438,22.2411,4779745.0
2024-03-13,22.2411,23.1811,22.2312,23.0866,4948995.0
2024-03-14,23.1662,23.2557,22.6141,22.9573,3688609.0
2024-03-15,22.8877,23.2457,22.5495,23.0369,7576427.0
2024-03-16,22.8877,23.2457,22.5495,23.0369,7576427.0
2024-03-17,22.8877,23.2457,22.5495,23.0369,7576427.0
2024-03-18,22.9772,23.5392,22.7086,23.4049,4103838.0
2024-03-19,23.1562,23.5939,23.0667,23.5342,3577361.0
2024-03-20,23.3552,24.8074,23.3552,24.7079,5933328.0
2024-03-21,24.8671,25.7523,24.8671,25.7424,7010665.0
2024-03-22,25.5534,25.8299,25.1456,25.2948,3811388.0
2024-03-23,25.5534,25.8299,25.1456,25.2948,3811388.0
2024-03-24,25.5534,25.8299,25.1456,25.2948,3811388.0
2024-03-25,25.3644,25.4241,24.2006,24.3498,5683220.0
2024-03-26,24.3896,24.8969,24.3299,24.6184,4220950.0
2024-03-27,24.8074,25.2252,24.514,25.0063,3286139.0
2024-03-28,25.1854,25.8071,25.076,25.6529,4365946.0
2024-03-29,25.1854,25.8071,25.076,25.6529,4365946.0
2024-03-30,25.1854,25.8071,25.076,25.6529,4365946.0
2024-03-31,25.1854,25.8071,25.076,25.6529,4365946.0
2024-04-01,25.7225,26.1104,25.6827,26.0607,5068928.0
2024-04-02,25.6131,25.6529,24.9466,25.5236,4744387.0
2024-04-03,25.623,25.812,24.8472,24.9665,4180805.0
2024-04-04,25.1555,25.2053,23.9818,24.2404,5316393.0
2024-04-05,24.3299,24.509,24.2056,24.3697,3059024.0
2024-04-06,24.3299,24.509,24.2056,24.3697,3059024.0
2024-04-07,24.3299,24.509,24.2056,24.3697,3059024.0
2024-04-08,24.5189,24.698,24.2504,24.2902,4313951.0
2024-04-09,25.1157,25.3644,23.9122,24.2703,6716929.0
2024-04-10,23.8227,24.0017,23.2865,23.385,5675083.0
2024-04-11,23.34,23.675,23.155,23.6,4460838.0
2024-04-12,23.22,23.575,23.04,23.07,4445024.0
2024-04-13,23.22,23.575,23.04,23.07,4445024.0
2024-04-14,23.22,23.575,23.04,23.07,4445024.0
2024-04-15,23.38,23.42,22.47,22.65,3243189.0
2024-04-16,22.53,22.6,21.91,22.3,5779612.0
2024-04-17,22.56,22.62,22.06,22.37,4148670.0
2024-04-18,22.49,22.955,22.26,22.34,4194656.0
2024-04-19,22.27,22.74,22.01,22.38,3031493.0
2024-04-20,22.27,22.74,22.01,22.38,3031493.0
2024-04-21,22.27,22.74,22.01,22.38,3031493.0
2024-04-22,22.55,22.79,22.02,22.52,3541578.0
2024-04-23,22.7,23.235,22.7,23.14,3107783.0
2024-04-24,23.15,23.19,22.62,22.63,3469721.0
2024-04-25,22.37,23.06,22.135,22.94,2535353.0
2024-04-26,23.09,24.51,23.0,24.39,4093585.0
2024-04-27,23.09,24.51,23.0,24.39,4093585.0
2024-04-28,23.09,24.51,23.0,24.39,4093585.0
2024-04-29,24.81,25.145,24.55,24.83,4243699.0
2024-04-30,24.75,24.95,24.25,24.26,3404609.0
2024-05-01,24.1,24.42,23.625,23.7,3011213.0
