,BMY US Equity,BMY US Equity,BMY US Equity,BMY US Equity,BMY US Equity
2023-09-08,58.1953,58.9015,58.0502,58.8338,9526702.0
2023-09-09,58.1953,58.9015,58.0502,58.8338,9526702.0
2023-09-10,58.1953,58.9015,58.0502,58.8338,9526702.0
2023-09-11,58.7661,59.419,58.6983,58.8241,14363720.0
2023-09-12,59.0176,59.0224,57.8858,58.2727,9949012.0
2023-09-13,58.2824,58.6016,57.702,57.702,19392304.0
2023-09-14,58.176,58.5726,57.3441,57.5472,18147758.0
2023-09-15,57.4988,57.8713,56.9378,57.1022,22379176.0
2023-09-16,57.4988,57.8713,56.9378,57.1022,22379176.0
2023-09-17,57.4988,57.8713,56.9378,57.1022,22379176.0
2023-09-18,57.1119,57.2144,56.4251,56.6669,16915040.0
2023-09-19,56.6476,56.9958,56.438,56.7153,10455723.0
2023-09-20,56.8797,57.3682,56.7927,56.8604,8699641.0
2023-09-21,56.6476,57.5182,56.6186,57.1506,9597339.0
2023-09-22,57.3924,57.5133,56.8531,56.9765,8191466.0
2023-09-23,57.3924,57.5133,56.8531,56.9765,8191466.0
2023-09-24,57.3924,57.5133,56.8531,56.9765,8191466.0
2023-09-25,56.9184,57.3441,56.6379,57.228,7005969.0
2023-09-26,56.9474,57.315,56.6089,56.6282,9380681.0
2023-09-27,56.6669,56.8314,55.7286,55.9995,11366006.0
2023-09-28,56.1155,56.5073,55.9221,56.2413,8265091.0
2023-09-29,56.28,56.5508,55.9801,56.1446,10902513.0
2023-09-30,56.28,56.5508,55.9801,56.1446,10902513.0
2023-10-01,56.28,56.5508,55.9801,56.1446,10902513.0
2023-10-02,56.1155,56.1639,55.2836,55.9608,8865324.0
2023-10-03,55.777,56.1542,55.2546,55.3513,10991942.0
2023-10-04,55.2353,55.4674,54.4711,54.8773,11684453.0
2023-10-05,54.7601,55.3171,54.55,55.1314,8015362.0
2023-10-06,54.9653,55.5809,54.8871,55.3659,8901161.0
2023-10-07,54.9653,55.5809,54.8871,55.3659,8901161.0
2023-10-08,54.9653,55.5809,54.8871,55.3659,8901161.0
2023-10-09,54.8187,55.8252,54.423,55.3171,8481545.0
2023-10-10,55.4148,55.4685,54.9458,55.1021,13217433.0
2023-10-11,55.19,55.5907,55.0532,55.3562,8470665.0
2023-10-12,55.3366,55.3757,54.5256,54.9751,10728801.0
2023-10-13,55.0826,55.3757,54.6233,55.1803,12824870.0
2023-10-14,55.0826,55.3757,54.6233,55.1803,12824870.0
2023-10-15,55.0826,55.3757,54.6233,55.1803,12824870.0
2023-10-16,55.493,56.177,55.3953,55.8643,12328646.0
2023-10-17,55.8447,56.3284,55.6786,56.0597,13223420.0
2023-10-18,56.089,56.2747,55.4734,55.5516,11816216.0
2023-10-19,55.3464,55.6542,54.4474,55.19,13169211.0
2023-10-20,54.9555,55.7861,54.9555,55.1705,11638350.0
2023-10-21,54.9555,55.7861,54.9555,55.1705,11638350.0
2023-10-22,54.9555,55.7861,54.9555,55.1705,11638350.0
2023-10-23,55.063,55.4246,54.6966,54.721,10028404.0
2023-10-24,54.8578,55.3879,54.6038,54.8383,9442756.0
2023-10-25,54.7406,55.4734,54.6819,55.3171,11766059.0
2023-10-26,52.7276,54.0272,51.7114,51.7602,25054003.0
2023-10-27,50.8612,51.0273,48.3597,49.8547,17895363.0
2023-10-28,50.8612,51.0273,48.3597,49.8547,17895363.0
2023-10-29,50.8612,51.0273,48.3597,49.8547,17895363.0
2023-10-30,50.5485,50.7098,49.1121,50.0795,29683018.0
2023-10-31,50.2065,50.4801,49.5127,50.3531,14670403.0
2023-11-01,50.6756,50.7195,50.0013,50.1088,11280806.0
2023-11-02,49.6593,50.1968,49.5323,49.9622,13436137.0
2023-11-03,50.2163,51.9214,50.2163,51.6136,14479346.0
2023-11-04,50.2163,51.9214,50.2163,51.6136,14479346.0
2023-11-05,50.2163,51.9214,50.2163,51.6136,14479346.0
2023-11-06,51.9263,52.327,51.4329,51.5843,17627145.0
2023-11-07,51.6039,51.8384,50.9394,51.0957,20836050.0
2023-11-08,51.3205,51.3791,50.656,51.2228,11252831.0
2023-11-09,51.3498,51.3693,49.2147,49.2587,12175408.0
2023-11-10,49.4541,49.5421,48.4476,49.4541,12698121.0
2023-11-11,49.4541,49.5421,48.4476,49.4541,12698121.0
2023-11-12,49.4541,49.5421,48.4476,49.4541,12698121.0
2023-11-13,49.2978,49.5127,48.9167,49.0046,12047313.0
2023-11-14,49.2978,50.0111,49.1121,49.3662,12025475.0
2023-11-15,49.1219,50.4508,49.0046,50.3922,13407582.0
2023-11-16,50.2847,50.5582,49.0975,49.6789,14458456.0
2023-11-17,50.0209,50.0502,49.4395,49.6789,10229732.0
2023-11-18,50.0209,50.0502,49.4395,49.6789,10229732.0
2023-11-19,50.0209,50.0502,49.4395,49.6789,10229732.0
2023-11-20,47.6659,49.0242,47.3141,47.7832,27946062.0
2023-11-21,47.7148,47.92,47.3434,47.3728,14669569.0
2023-11-22,47.6366,48.3646,47.4519,48.2913,14736589.0
2023-11-23,47.6366,48.3646,47.4519,48.2913,14736589.0
2023-11-24,48.6138,48.7701,48.3402,48.6235,5085728.0
2023-11-25,48.6138,48.7701,48.3402,48.6235,5085728.0
2023-11-26,48.6138,48.7701,48.3402,48.6235,5085728.0
2023-11-27,48.477,48.5844,47.7001,47.9004,17681610.0
2023-11-28,47.9297,48.1936,47.705,47.8027,11372790.0
2023-11-29,47.9395,48.2229,47.5584,47.6073,12653063.0
2023-11-30,47.6659,48.2717,47.15,48.2522,17044327.0
2023-12-01,48.2717,49.0339,47.8125,48.9558,12806403.0
2023-12-02,48.2717,49.0339,47.8125,48.9558,12806403.0
2023-12-03,48.2717,49.0339,47.8125,48.9558,12806403.0
2023-12-04,48.819,49.5958,48.6333,48.8385,14238572.0
2023-12-05,48.6626,49.2489,48.4281,49.0828,12659509.0
2023-12-06,49.1707,49.2782,48.6382,48.7408,13839803.0
2023-12-07,49.1512,49.8352,48.8483,49.0144,14710574.0
2023-12-08,49.1121,49.3808,48.946,49.161,10123073.0
2023-12-09,49.1121,49.3808,48.946,49.161,10123073.0
2023-12-10,49.1121,49.3808,48.946,49.161,10123073.0
2023-12-11,49.3662,49.972,49.1219,49.9232,18432898.0
2023-12-12,49.6398,49.7766,48.6626,49.3564,14215535.0
2023-12-13,48.9264,50.6756,48.7994,50.6756,15557010.0
2023-12-14,51.2619,51.3351,49.8352,50.2945,20212598.0
2023-12-15,49.9916,50.2749,49.5323,49.7277,44147592.0
2023-12-16,49.9916,50.2749,49.5323,49.7277,44147592.0
2023-12-17,49.9916,50.2749,49.5323,49.7277,44147592.0
2023-12-18,49.9818,50.314,49.7699,50.1674,14361072.0
2023-12-19,50.4313,50.9834,50.2847,50.9199,14293010.0
2023-12-20,50.8417,51.0469,49.7668,49.7961,14179848.0
2023-12-21,50.1674,50.5534,49.6886,50.0893,14232888.0
2023-12-22,49.6984,52.2586,49.6984,51.0957,19998059.0
2023-12-23,49.6984,52.2586,49.6984,51.0957,19998059.0
2023-12-24,49.6984,52.2586,49.6984,51.0957,19998059.0
2023-12-25,49.6984,52.2586,49.6984,51.0957,19998059.0
2023-12-26,51.213,51.5648,49.8841,50.2749,12237690.0
2023-12-27,50.2358,50.3238,49.5811,50.0404,13218982.0
2023-12-28,49.8841,50.27,49.8352,50.0502,10652857.0
2023-12-29,49.9622,50.314,49.8205,50.1381,11305815.0
2023-12-30,49.9622,50.314,49.8205,50.1381,11305815.0
2023-12-31,49.9622,50.314,49.8205,50.1381,11305815.0
2024-01-01,49.9622,50.314,49.8205,50.1381,11305815.0
2024-01-02,50.2749,52.2293,50.2261,51.555,17757453.0
2024-01-03,51.4964,51.6918,50.2945,51.1055,15662627.0
2024-01-04,51.3131,51.5849,50.8722,51.4416,16930548.0
2024-01-05,51.3131,51.9606,51.0561,51.6294,12272235.0
2024-01-06,51.3131,51.9606,51.0561,51.6294,12272235.0
2024-01-07,51.3131,51.9606,51.0561,51.6294,12272235.0
2024-01-08,51.2933,51.3032,50.6966,51.1945,18745875.0
2024-01-09,51.4515,51.5009,50.6409,50.6903,13385140.0
2024-01-10,50.6113,50.6592,49.8353,50.0775,18095314.0
2024-01-11,50.0676,50.1565,49.4349,49.6425,16567906.0
2024-01-12,49.8106,50.1219,49.4942,49.7315,11461710.0
2024-01-13,49.8106,50.1219,49.4942,49.7315,11461710.0
2024-01-14,49.8106,50.1219,49.4942,49.7315,11461710.0
2024-01-15,49.8106,50.1219,49.4942,49.7315,11461710.0
2024-01-16,49.7216,50.0083,49.2422,49.4251,13824733.0
2024-01-17,48.9802,49.4942,48.3871,49.4053,16425429.0
2024-01-18,49.0494,49.5931,48.0708,49.514,18463797.0
2024-01-19,49.5338,49.6326,48.8567,49.5338,23285777.0
2024-01-20,49.5338,49.6326,48.8567,49.5338,23285777.0
2024-01-21,49.5338,49.6326,48.8567,49.5338,23285777.0
2024-01-22,49.6821,49.7414,48.9308,49.0,13818614.0
2024-01-23,49.1087,49.8402,48.9197,49.5437,12555683.0
2024-01-24,49.6228,50.0379,49.4942,49.6623,11838307.0
2024-01-25,49.6821,49.7611,48.8665,49.0395,17639641.0
2024-01-26,49.3855,49.6228,49.0791,49.1285,10855482.0
2024-01-27,49.3855,49.6228,49.0791,49.1285,10855482.0
2024-01-28,49.3855,49.6228,49.0791,49.1285,10855482.0
2024-01-29,49.0494,49.3064,48.8814,49.2965,11746625.0
2024-01-30,49.4745,49.603,48.6837,48.8221,11605552.0
2024-01-31,49.1384,49.4448,48.2784,48.308,18997583.0
2024-02-01,48.2883,48.2883,47.5716,48.1103,20416268.0
2024-02-02,48.7034,49.4349,47.5271,48.1499,27991627.0
2024-02-03,48.7034,49.4349,47.5271,48.1499,27991627.0
2024-02-04,48.7034,49.4349,47.5271,48.1499,27991627.0
2024-02-05,47.9621,48.0016,47.1317,47.4283,15535583.0
2024-02-06,47.3986,49.4053,47.0329,48.6936,22697982.0
2024-02-07,48.6244,48.7924,47.4678,48.0807,17973120.0
2024-02-08,47.883,48.2092,47.5568,48.1499,13577868.0
2024-02-09,48.14,49.257,47.9324,49.2372,15413408.0
2024-02-10,48.14,49.257,47.9324,49.2372,15413408.0
2024-02-11,48.14,49.257,47.9324,49.2372,15413408.0
2024-02-12,49.2471,49.4745,48.6441,49.1779,14973578.0
2024-02-13,49.089,49.3262,47.7545,48.1499,15828107.0
2024-02-14,48.2586,48.4711,47.8929,48.3278,10866859.0
2024-02-15,48.4464,49.7018,48.2685,48.8715,13425812.0
2024-02-16,48.743,49.2965,48.3674,49.2867,13176540.0
2024-02-17,48.743,49.2965,48.3674,49.2867,13176540.0
2024-02-18,48.743,49.2965,48.3674,49.2867,13176540.0
2024-02-19,48.743,49.2965,48.3674,49.2867,13176540.0
2024-02-20,49.3163,49.8699,49.0939,49.2867,13778750.0
2024-02-21,49.3559,50.3444,48.9654,50.3246,12286920.0
2024-02-22,49.9984,50.8139,49.7513,50.7398,12862869.0
2024-02-23,50.809,51.323,50.1467,51.066,11052457.0
2024-02-24,50.809,51.323,50.1467,51.066,11052457.0
2024-02-25,50.809,51.323,50.1467,51.066,11052457.0
2024-02-26,50.9671,51.0857,49.8896,49.9391,9690431.0
2024-02-27,49.9885,50.1368,49.5733,49.9292,8145286.0
2024-02-28,49.9292,50.3839,49.7908,50.3345,7968568.0
2024-02-29,50.374,50.5816,49.6969,50.1664,14655689.0
2024-03-01,50.3542,50.4926,49.86,50.3048,10892290.0
2024-03-02,50.3542,50.4926,49.86,50.3048,10892290.0
2024-03-03,50.3542,50.4926,49.86,50.3048,10892290.0
2024-03-04,50.6903,51.5948,50.1368,50.3345,19033412.0
2024-03-05,50.4234,51.5108,50.4037,51.2241,15110725.0
2024-03-06,51.7381,53.1912,51.6492,52.7662,21692324.0
2024-03-07,52.954,53.1319,52.3708,52.6673,17233062.0
2024-03-08,52.865,53.6361,52.7168,53.1715,17479616.0
2024-03-09,52.865,53.6361,52.7168,53.1715,17479616.0
2024-03-10,52.865,53.6361,52.7168,53.1715,17479616.0
2024-03-11,53.2802,53.9326,53.122,53.7349,15646376.0
2024-03-12,53.7053,53.9722,53.2011,53.7745,14269120.0
2024-03-13,53.7053,54.4022,51.9902,52.0446,26855196.0
2024-03-14,51.9655,52.0742,51.2093,51.8864,14430168.0
2024-03-15,51.7184,52.5833,51.3526,51.7381,123585283.0
2024-03-16,51.7184,52.5833,51.3526,51.7381,123585283.0
2024-03-17,51.7184,52.5833,51.3526,51.7381,123585283.0
2024-03-18,51.9754,52.094,50.9375,50.9968,19738671.0
2024-03-19,51.1648,51.3329,50.7991,51.2044,14593246.0
2024-03-20,51.0363,51.5553,50.6804,51.2834,10436323.0
2024-03-21,51.3131,52.0446,50.9671,50.9968,12625067.0
2024-03-22,51.0561,51.8447,50.9284,51.3329,11727720.0
2024-03-23,51.0561,51.8447,50.9284,51.3329,11727720.0
2024-03-24,51.0561,51.8447,50.9284,51.3329,11727720.0
2024-03-25,51.4811,52.1335,51.3131,51.6492,12348068.0
2024-03-26,51.7876,52.0446,51.4366,51.9457,9951952.0
2024-03-27,52.3906,53.0726,52.2423,52.6377,13077608.0
2024-03-28,52.7761,53.8486,52.7761,53.6064,14348196.0
2024-03-29,52.7761,53.8486,52.7761,53.6064,14348196.0
2024-03-30,52.7761,53.8486,52.7761,53.6064,14348196.0
2024-03-31,52.7761,53.8486,52.7761,53.6064,14348196.0
2024-04-01,53.5471,53.6064,52.351,52.3807,9520366.0
2024-04-02,52.4894,52.7365,51.926,52.1335,10234303.0
2024-04-03,52.1434,52.262,51.5009,51.58,10434586.0
2024-04-04,51.94,52.085,51.2,51.4,10993708.0
2024-04-05,51.19,51.45,50.77,51.32,9095546.0
2024-04-06,51.19,51.45,50.77,51.32,9095546.0
2024-04-07,51.19,51.45,50.77,51.32,9095546.0
2024-04-08,51.28,51.3,50.855,51.1,12258519.0
2024-04-09,51.13,51.68,51.07,51.6,9487714.0
2024-04-10,51.04,51.285,50.275,50.29,11492824.0
2024-04-11,50.46,50.575,49.11,49.12,11781039.0
2024-04-12,49.04,49.09,48.26,48.28,12459210.0
2024-04-13,49.04,49.09,48.26,48.28,12459210.0
2024-04-14,49.04,49.09,48.26,48.28,12459210.0
2024-04-15,48.36,49.1,48.12,48.51,11943603.0
2024-04-16,48.45,48.6,48.24,48.26,11931277.0
2024-04-17,48.44,48.55,47.7,47.84,11763053.0
2024-04-18,47.93,48.405,47.615,48.3,10917581.0
2024-04-19,48.21,49.05,48.12,48.93,10303913.0
2024-04-20,48.21,49.05,48.12,48.93,10303913.0
2024-04-21,48.21,49.05,48.12,48.93,10303913.0
2024-04-22,49.0,49.56,48.87,49.14,7929534.0
2024-04-23,49.16,49.47,48.955,48.99,9153290.0
2024-04-24,49.0,49.045,48.55,48.86,16057141.0
2024-04-25,47.39,47.5,44.37,44.7,45069042.0
2024-04-26,44.68,45.37,44.34,44.85,21281927.0
2024-04-27,44.68,45.37,44.34,44.85,21281927.0
2024-04-28,44.68,45.37,44.34,44.85,21281927.0
2024-04-29,45.09,45.38,44.53,44.64,16429196.0
2024-04-30,44.4,44.76,43.93,43.94,17715997.0
2024-05-01,43.97,44.47,43.728,44.21,13247159.0
