,LECO US Equity,LECO US Equity,LECO US Equity,LECO US Equity,LECO US Equity
2023-10-29,174.9309,175.7062,167.7842,171.6309,802480.0
2023-10-30,171.8893,174.8414,170.3685,173.5294,383674.0
2023-10-31,175.2192,176.4318,172.4161,173.7481,575974.0
2023-11-01,173.8574,175.4478,171.8496,175.1993,326352.0
2023-11-02,177.4457,179.8561,177.396,179.4138,220589.0
2023-11-03,181.4514,185.0298,181.4514,182.8331,260684.0
2023-11-04,181.4514,185.0298,181.4514,182.8331,260684.0
2023-11-05,181.4514,185.0298,181.4514,182.8331,260684.0
2023-11-06,183.1313,183.7475,180.9196,181.7993,240041.0
2023-11-07,181.1333,181.1333,178.5788,179.2746,264085.0
2023-11-08,180.0996,182.3858,179.5629,181.5508,318551.0
2023-11-09,183.1213,183.8867,182.1273,182.9523,230595.0
2023-11-10,183.4394,186.542,182.9026,186.2126,242371.0
2023-11-11,183.4394,186.542,182.9026,186.2126,242371.0
2023-11-12,183.4394,186.542,182.9026,186.2126,242371.0
2023-11-13,186.1828,188.1906,184.831,187.9123,242691.0
2023-11-14,190.7452,194.5322,189.7759,193.7768,458589.0
2023-11-15,194.6316,196.8084,193.737,194.4825,374332.0
2023-11-16,194.1943,196.2021,192.8375,193.4786,261715.0
2023-11-17,194.5422,195.1684,189.0554,194.0154,227539.0
2023-11-18,194.5422,195.1684,189.0554,194.0154,227539.0
2023-11-19,194.5422,195.1684,189.0554,194.0154,227539.0
2023-11-20,193.5681,195.3175,192.7629,193.8961,228447.0
2023-11-21,193.6476,195.5559,193.1406,194.4925,186046.0
2023-11-22,195.3175,195.8245,192.9617,193.1903,158450.0
2023-11-23,195.3175,195.8245,192.9617,193.1903,158450.0
2023-11-24,192.5443,194.9994,191.59,194.6614,79153.0
2023-11-25,192.5443,194.9994,191.59,194.6614,79153.0
2023-11-26,192.5443,194.9994,191.59,194.6614,79153.0
2023-11-27,193.4786,196.5053,193.1406,195.7747,228147.0
2023-11-28,195.7648,196.1027,192.6238,192.8027,177684.0
2023-11-29,194.6316,195.8642,193.4041,194.6117,207068.0
2023-11-30,195.4666,196.9774,193.9657,196.8681,235422.0
2023-12-01,197.1265,200.9235,196.9377,200.5558,183619.0
2023-12-02,197.1265,200.9235,196.9377,200.5558,183619.0
2023-12-03,197.1265,200.9235,196.9377,200.5558,183619.0
2023-12-04,198.9853,203.2494,198.9853,203.0308,223731.0
2023-12-05,201.7784,203.165,200.5955,201.8479,190879.0
2023-12-06,202.504,205.1877,201.3808,201.6293,237025.0
2023-12-07,201.9374,203.5377,201.2466,203.5178,151447.0
2023-12-08,203.3389,206.2016,203.1799,205.5555,685030.0
2023-12-09,203.3389,206.2016,203.1799,205.5555,685030.0
2023-12-10,203.3389,206.2016,203.1799,205.5555,685030.0
2023-12-11,205.635,207.5335,204.4223,207.0067,207176.0
2023-12-12,207.4739,207.5037,205.0883,205.3567,322605.0
2023-12-13,205.2076,208.5474,203.3836,208.11,369069.0
2023-12-14,209.5612,216.4098,208.7859,215.1772,672299.0
2023-12-15,216.1513,217.0559,214.1932,215.1474,757208.0
2023-12-16,216.1513,217.0559,214.1932,215.1474,757208.0
2023-12-17,216.1513,217.0559,214.1932,215.1474,757208.0
2023-12-18,215.0977,216.7775,212.5382,216.5986,513928.0
2023-12-19,217.9803,218.6661,213.6664,214.7001,429248.0
2023-12-20,214.4814,217.1553,212.9805,213.0998,247851.0
2023-12-21,215.3462,215.6543,213.3781,215.2568,135420.0
2023-12-22,216.4098,218.0399,214.4019,217.0459,128318.0
2023-12-23,216.4098,218.0399,214.4019,217.0459,128318.0
2023-12-24,216.4098,218.0399,214.4019,217.0459,128318.0
2023-12-25,216.4098,218.0399,214.4019,217.0459,128318.0
2023-12-26,217.3839,219.68,217.2745,218.517,159790.0
2023-12-27,218.4773,219.8092,218.3381,219.1333,131571.0
2023-12-28,219.1334,219.2508,217.837,218.4952,128457.0
2023-12-29,218.3257,219.4118,216.6105,216.8498,178353.0
2023-12-30,218.3257,219.4118,216.6105,216.8498,178353.0
2023-12-31,218.3257,219.4118,216.6105,216.8498,178353.0
2024-01-01,218.3257,219.4118,216.6105,216.8498,178353.0
2024-01-02,215.2842,216.4808,211.8339,213.1203,268365.0
2024-01-03,210.9464,212.0284,208.8025,209.0617,318672.0
2024-01-04,209.3409,212.4821,209.3409,211.5946,289658.0
2024-01-05,210.9364,212.9608,209.7199,210.6373,314640.0
2024-01-06,210.9364,212.9608,209.7199,210.6373,314640.0
2024-01-07,210.9364,212.9608,209.7199,210.6373,314640.0
2024-01-08,209.5603,211.8239,208.1443,211.6145,245926.0
2024-01-09,208.9121,210.3082,207.8152,209.7298,210467.0
2024-01-10,209.9093,210.757,207.6357,208.603,215267.0
2024-01-11,209.0119,210.1786,206.6984,209.8196,197255.0
2024-01-12,210.727,213.3497,210.5176,211.8539,203043.0
2024-01-13,210.727,213.3497,210.5176,211.8539,203043.0
2024-01-14,210.727,213.3497,210.5176,211.8539,203043.0
2024-01-15,210.727,213.3497,210.5176,211.8539,203043.0
2024-01-16,210.6074,212.163,207.9249,212.0334,180378.0
2024-01-17,210.2185,211.794,209.5454,209.8994,165368.0
2024-01-18,211.1359,214.99,211.1359,214.8754,210856.0
2024-01-19,215.7928,220.2004,214.1723,220.1007,350567.0
2024-01-20,215.7928,220.2004,214.1723,220.1007,350567.0
2024-01-21,215.7928,220.2004,214.1723,220.1007,350567.0
2024-01-22,220.7788,222.9676,220.7788,222.6535,252169.0
2024-01-23,224.3687,224.3687,220.0009,222.0552,213096.0
2024-01-24,222.4939,224.8672,218.4453,219.3727,185943.0
2024-01-25,221.8557,223.3166,220.8286,222.2546,274480.0
2024-01-26,223.1122,225.1664,221.8457,223.4213,278691.0
2024-01-27,223.1122,225.1664,221.8457,223.4213,278691.0
2024-01-28,223.1122,225.1664,221.8457,223.4213,278691.0
2024-01-29,223.7205,225.316,221.4967,225.1066,199228.0
2024-01-30,224.7077,226.9763,222.7333,226.373,191560.0
2024-01-31,226.4927,227.5397,221.3073,221.5965,783613.0
2024-02-01,223.3715,226.4029,221.3729,225.1664,297741.0
2024-02-02,224.598,227.45,221.6214,225.8644,235354.0
2024-02-03,224.598,227.45,221.6214,225.8644,235354.0
2024-02-04,224.598,227.45,221.6214,225.8644,235354.0
2024-02-05,223.6806,223.6806,220.9582,221.9953,237565.0
2024-02-06,221.6563,223.6906,221.6563,223.1421,232891.0
2024-02-07,224.5382,227.7392,223.9498,226.2035,311568.0
2024-02-08,227.081,229.9031,226.3331,229.4543,221166.0
2024-02-09,229.8532,231.9872,228.8922,230.9701,308104.0
2024-02-10,229.8532,231.9872,228.8922,230.9701,308104.0
2024-02-11,229.8532,231.9872,228.8922,230.9701,308104.0
2024-02-12,230.4316,233.5528,229.948,231.0399,249876.0
2024-02-13,226.4029,229.6717,224.6279,226.6123,364618.0
2024-02-14,227.8588,231.6881,227.8588,230.9003,401056.0
2024-02-15,238.6884,250.3854,237.8308,249.0991,742478.0
2024-02-16,248.5007,252.2652,245.7684,249.1988,454611.0
2024-02-17,248.5007,252.2652,245.7684,249.1988,454611.0
2024-02-18,248.5007,252.2652,245.7684,249.1988,454611.0
2024-02-19,248.5007,252.2652,245.7684,249.1988,454611.0
2024-02-20,248.072,249.1988,243.2705,246.2969,380466.0
2024-02-21,246.8055,246.8055,243.0261,245.7784,196165.0
2024-02-22,247.3041,249.2985,245.7684,247.8326,378169.0
2024-02-23,248.3113,249.797,246.3767,249.3284,208588.0
2024-02-24,248.3113,249.797,246.3767,249.3284,208588.0
2024-02-25,248.3113,249.797,246.3767,249.3284,208588.0
2024-02-26,248.0819,252.7687,248.0321,252.5194,215786.0
2024-02-27,252.8286,253.0779,249.9267,252.8286,210505.0
2024-02-28,252.5593,255.9996,252.5593,255.8501,252833.0
2024-02-29,257.3857,258.3131,254.9476,255.88,268439.0
2024-03-01,255.86,257.1363,251.8713,253.4767,233411.0
2024-03-02,255.86,257.1363,251.8713,253.4767,233411.0
2024-03-03,255.86,257.1363,251.8713,253.4767,233411.0
2024-03-04,255.1022,256.3885,254.2147,254.5836,180559.0
2024-03-05,254.0053,254.0053,250.7145,252.1704,236605.0
2024-03-06,253.7061,255.8052,252.8036,253.6263,175247.0
2024-03-07,255.4113,256.2091,252.4197,254.434,196978.0
2024-03-08,255.2218,258.1137,252.2104,253.7161,162002.0
2024-03-09,255.2218,258.1137,252.2104,253.7161,162002.0
2024-03-10,255.2218,258.1137,252.2104,253.7161,162002.0
2024-03-11,253.6662,253.6662,250.186,252.0707,173531.0
2024-03-12,251.5821,253.4767,250.8741,251.8214,178970.0
2024-03-13,252.4596,252.4596,247.2144,248.072,630880.0
2024-03-14,248.5606,249.3184,244.7712,246.0875,579855.0
2024-03-15,246.2571,249.827,246.2571,247.713,897193.0
2024-03-16,246.2571,249.827,246.2571,247.713,897193.0
2024-03-17,246.2571,249.827,246.2571,247.713,897193.0
2024-03-18,247.3041,250.7943,247.3041,248.2315,249196.0
2024-03-19,247.8326,251.8214,247.8014,251.3527,194477.0
2024-03-20,251.3926,255.2817,250.0165,255.2717,201481.0
2024-03-21,256.2689,260.3973,255.8002,256.3287,256321.0
2024-03-22,257.0567,257.3857,254.3842,257.3159,323445.0
2024-03-23,257.0567,257.3857,254.3842,257.3159,323445.0
2024-03-24,257.0567,257.3857,254.3842,257.3159,323445.0
2024-03-25,257.0567,258.2633,255.1421,255.3315,262063.0
2024-03-26,255.3515,256.9071,252.2951,252.3001,283291.0
2024-03-27,253.23,258.62,252.67,258.37,384366.0
2024-03-28,258.28,258.55,255.22,255.44,247935.0
2024-03-29,258.28,258.55,255.22,255.44,247935.0
2024-03-30,258.28,258.55,255.22,255.44,247935.0
2024-03-31,258.28,258.55,255.22,255.44,247935.0
2024-04-01,255.6,255.6,251.75,252.64,181680.0
2024-04-02,252.95,252.95,247.5,249.21,285737.0
2024-04-03,247.95,252.83,247.95,250.05,238845.0
2024-04-04,252.69,253.405,246.65,246.93,141765.0
2024-04-05,247.89,250.92,247.035,247.97,256892.0
2024-04-06,247.89,250.92,247.035,247.97,256892.0
2024-04-07,247.89,250.92,247.035,247.97,256892.0
2024-04-08,248.89,250.17,245.7,246.54,205501.0
2024-04-09,246.47,248.85,242.63,244.75,206079.0
2024-04-10,241.19,243.7,238.85,241.58,155498.0
2024-04-11,242.06,243.91,240.955,242.56,157226.0
2024-04-12,240.58,241.12,236.83,238.6,217850.0
2024-04-13,240.58,241.12,236.83,238.6,217850.0
2024-04-14,240.58,241.12,236.83,238.6,217850.0
2024-04-15,241.05,243.04,238.87,238.88,198191.0
2024-04-16,238.01,242.17,237.7,239.51,270767.0
2024-04-17,240.31,240.31,235.66,236.61,238624.0
2024-04-18,237.91,241.25,236.31,238.93,291050.0
2024-04-19,238.83,240.84,236.96,238.36,214625.0
2024-04-20,238.83,240.84,236.96,238.36,214625.0
2024-04-21,238.83,240.84,236.96,238.36,214625.0
2024-04-22,238.66,239.235,234.82,235.16,262941.0
2024-04-23,236.61,240.835,235.779,239.77,175140.0
2024-04-24,239.37,242.65,236.49,237.61,309057.0
2024-04-25,233.15,233.7,222.03,227.93,746817.0
2024-04-26,227.03,230.0,225.61,229.94,482687.0
2024-04-27,227.03,230.0,225.61,229.94,482687.0
2024-04-28,227.03,230.0,225.61,229.94,482687.0
2024-04-29,230.41,231.8965,223.49,225.13,414008.0
2024-04-30,224.31,224.93,218.64,219.53,426525.0
2024-05-01,219.43,222.6,217.49,219.33,403850.0
