,CLB US Equity,CLB US Equity,CLB US Equity,CLB US Equity,CLB US Equity
2023-10-26,22.6487,22.6687,21.7603,22.3293,212396.0
2023-10-27,22.3592,22.3592,21.7204,21.8402,189519.0
2023-10-28,22.3592,22.3592,21.7204,21.8402,189519.0
2023-10-29,22.3592,22.3592,21.7204,21.8402,189519.0
2023-10-30,22.0398,22.3692,21.4509,21.4808,240139.0
2023-10-31,21.411,21.8102,20.8121,21.381,428599.0
2023-11-01,21.6405,21.6405,20.5625,20.9817,537136.0
2023-11-02,21.6805,22.4591,20.2243,21.2113,465323.0
2023-11-03,21.4409,21.6006,20.862,21.0816,230335.0
2023-11-04,21.4409,21.6006,20.862,21.0816,230335.0
2023-11-05,21.4409,21.6006,20.862,21.0816,230335.0
2023-11-06,20.9817,21.401,20.1632,20.313,381095.0
2023-11-07,19.8538,19.8538,18.6759,18.7259,542550.0
2023-11-08,18.6061,19.0553,18.4663,18.8955,375116.0
2023-11-09,18.8856,19.5743,18.7708,19.5044,364894.0
2023-11-10,19.7441,19.7441,19.2548,19.3447,314736.0
2023-11-11,19.7441,19.7441,19.2548,19.3447,314736.0
2023-11-12,19.7441,19.7441,19.2548,19.3447,314736.0
2023-11-13,19.3047,19.3896,18.5257,18.8453,338532.0
2023-11-14,19.1649,19.9239,18.8733,19.824,496001.0
2023-11-15,19.7441,19.9638,19.3147,19.3347,315612.0
2023-11-16,19.0251,19.3147,18.2161,18.336,315246.0
2023-11-17,18.6356,18.8153,18.2261,18.2561,387211.0
2023-11-18,18.6356,18.8153,18.2261,18.2561,387211.0
2023-11-19,18.6356,18.8153,18.2261,18.2561,387211.0
2023-11-20,18.4658,18.7654,18.2061,18.4059,219730.0
2023-11-21,18.0963,18.5457,18.0663,18.2161,219464.0
2023-11-22,17.8067,18.286,17.567,18.1662,266746.0
2023-11-23,17.8067,18.286,17.567,18.1662,266746.0
2023-11-24,18.2561,18.7155,18.1762,18.4858,115726.0
2023-11-25,18.2561,18.7155,18.1762,18.4858,115726.0
2023-11-26,18.2561,18.7155,18.1762,18.4858,115726.0
2023-11-27,18.3559,18.4958,17.8566,18.4858,281852.0
2023-11-28,18.5757,18.7554,17.9565,17.9864,463957.0
2023-11-29,18.1962,18.336,17.4821,17.5969,286241.0
2023-11-30,17.6868,18.326,17.587,17.6868,438182.0
2023-12-01,17.6569,18.1962,17.537,18.0464,298744.0
2023-12-02,17.6569,18.1962,17.537,18.0464,298744.0
2023-12-03,17.6569,18.1962,17.537,18.0464,298744.0
2023-12-04,17.9165,18.2761,17.6519,18.1262,317897.0
2023-12-05,18.1862,18.2761,17.6868,18.0563,255144.0
2023-12-06,17.9964,18.2561,17.4172,17.4172,380192.0
2023-12-07,17.4671,17.8366,17.2274,17.6669,343247.0
2023-12-08,17.7867,18.2261,17.6369,17.8566,213158.0
2023-12-09,17.7867,18.2261,17.6369,17.8566,213158.0
2023-12-10,17.7867,18.2261,17.6369,17.8566,213158.0
2023-12-11,17.6469,17.8666,17.2574,17.3273,275013.0
2023-12-12,17.0077,17.4871,16.6981,16.818,417156.0
2023-12-13,16.808,17.8666,16.6682,17.6968,553664.0
2023-12-14,18.2161,18.5856,18.0364,18.5257,383683.0
2023-12-15,18.5757,18.5757,17.9065,18.1262,867052.0
2023-12-16,18.5757,18.5757,17.9065,18.1262,867052.0
2023-12-17,18.5757,18.5757,17.9065,18.1262,867052.0
2023-12-18,18.5257,18.8853,18.2661,18.296,215789.0
2023-12-19,18.4458,18.8153,18.1962,18.7355,288370.0
2023-12-20,18.7155,18.9352,18.336,18.3959,596874.0
2023-12-21,18.3859,18.5357,17.9165,18.1063,295902.0
2023-12-22,18.4458,18.4958,17.9565,18.1462,233192.0
2023-12-23,18.4458,18.4958,17.9565,18.1462,233192.0
2023-12-24,18.4458,18.4958,17.9565,18.1462,233192.0
2023-12-25,18.4458,18.4958,17.9565,18.1462,233192.0
2023-12-26,18.3659,18.8054,18.1913,18.7255,230897.0
2023-12-27,18.7754,18.8253,18.4858,18.5757,203089.0
2023-12-28,18.5757,18.5757,18.0264,18.0663,228420.0
2023-12-29,17.9764,18.0563,17.542,17.6369,284463.0
2023-12-30,17.9764,18.0563,17.542,17.6369,284463.0
2023-12-31,17.9764,18.0563,17.542,17.6369,284463.0
2024-01-01,17.9764,18.0563,17.542,17.6369,284463.0
2024-01-02,17.7767,18.1662,17.3772,17.4671,258793.0
2024-01-03,17.4372,17.8766,17.0427,17.4372,475572.0
2024-01-04,17.2973,17.6369,16.803,17.0477,597826.0
2024-01-05,17.1076,17.6868,16.9778,17.4671,374114.0
2024-01-06,17.1076,17.6868,16.9778,17.4671,374114.0
2024-01-07,17.1076,17.6868,16.9778,17.4671,374114.0
2024-01-08,16.9278,17.1026,16.4484,16.9578,479548.0
2024-01-09,16.8779,16.9029,16.1588,16.3885,488248.0
2024-01-10,16.2887,16.2937,15.9691,16.0789,318816.0
2024-01-11,16.0889,16.1544,15.23,15.5896,694431.0
2024-01-12,15.989,16.2187,15.6095,15.7494,521635.0
2024-01-13,15.989,16.2187,15.6095,15.7494,521635.0
2024-01-14,15.989,16.2187,15.6095,15.7494,521635.0
2024-01-15,15.989,16.2187,15.6095,15.7494,521635.0
2024-01-16,15.6295,16.054,15.3898,15.4098,497592.0
2024-01-17,15.1202,15.4198,14.9554,15.2101,490250.0
2024-01-18,15.3,15.8093,15.23,15.7094,357329.0
2024-01-19,15.7494,15.7993,15.3199,15.3998,1094302.0
2024-01-20,15.7494,15.7993,15.3199,15.3998,1094302.0
2024-01-21,15.7494,15.7993,15.3199,15.3998,1094302.0
2024-01-22,15.4697,15.5147,14.8905,15.4298,629918.0
2024-01-23,15.5297,15.8592,15.3099,15.4198,1666737.0
2024-01-24,15.6795,16.4784,15.4697,16.2387,692707.0
2024-01-25,16.5783,16.6881,16.1089,16.6582,499443.0
2024-01-26,16.6881,16.9678,16.5134,16.798,294838.0
2024-01-27,16.6881,16.9678,16.5134,16.798,294838.0
2024-01-28,16.6881,16.9678,16.5134,16.798,294838.0
2024-01-29,16.5983,16.9378,16.2088,16.4484,322904.0
2024-01-30,16.039,16.4085,15.5796,16.3386,440657.0
2024-01-31,16.4385,16.5184,15.7094,15.7494,616894.0
2024-02-01,16.6981,16.9478,14.7607,15.0103,848015.0
2024-02-02,14.8805,14.8805,14.2513,14.8106,834225.0
2024-02-03,14.8805,14.8805,14.2513,14.8106,834225.0
2024-02-04,14.8805,14.8805,14.2513,14.8106,834225.0
2024-02-05,14.7307,14.9904,14.5609,14.9005,877347.0
2024-02-06,14.9504,15.0699,14.6808,14.9105,472493.0
2024-02-07,14.8905,14.9005,14.4261,14.5809,419322.0
2024-02-08,14.5709,14.9804,14.4411,14.8505,416569.0
2024-02-09,14.7906,14.9055,14.3059,14.5108,377704.0
2024-02-10,14.7906,14.9055,14.3059,14.5108,377704.0
2024-02-11,14.7906,14.9055,14.3059,14.5108,377704.0
2024-02-12,14.5907,15.2203,14.5907,14.9405,454768.0
2024-02-13,14.7906,14.8755,14.0411,14.141,534133.0
2024-02-14,14.3009,14.3808,13.8712,14.2209,425433.0
2024-02-15,14.2409,15.0104,14.2372,14.8605,424900.0
2024-02-16,14.8705,14.9655,14.4908,14.5907,435324.0
2024-02-17,14.8705,14.9655,14.4908,14.5907,435324.0
2024-02-18,14.8705,14.9655,14.4908,14.5907,435324.0
2024-02-19,14.8705,14.9655,14.4908,14.5907,435324.0
2024-02-20,14.6706,14.8305,14.4258,14.6107,514120.0
2024-02-21,14.5108,14.8505,14.0111,14.4808,1090142.0
2024-02-22,14.3608,14.5008,14.0211,14.101,583676.0
2024-02-23,13.9711,14.4008,13.8112,14.2909,460181.0
2024-02-24,13.9711,14.4008,13.8112,14.2909,460181.0
2024-02-25,13.9711,14.4008,13.8112,14.2909,460181.0
2024-02-26,14.2109,14.5545,14.076,14.111,342867.0
2024-02-27,14.181,15.0154,14.181,14.9405,369087.0
2024-02-28,14.5907,14.8206,14.4608,14.8006,447831.0
2024-02-29,15.0704,15.2602,14.6906,14.9605,558480.0
2024-03-01,15.1703,15.69,15.1703,15.4502,376653.0
2024-03-02,15.1703,15.69,15.1703,15.4502,376653.0
2024-03-03,15.1703,15.69,15.1703,15.4502,376653.0
2024-03-04,15.4701,15.72,15.2953,15.5001,409034.0
2024-03-05,15.3802,15.6101,15.2403,15.4801,371915.0
2024-03-06,15.75,15.8599,15.3902,15.5701,325358.0
2024-03-07,15.6101,16.0598,15.5601,15.9598,474901.0
2024-03-08,16.0398,16.2496,15.7899,15.9298,345722.0
2024-03-09,16.0398,16.2496,15.7899,15.9298,345722.0
2024-03-10,16.0398,16.2496,15.7899,15.9298,345722.0
2024-03-11,15.9298,16.2396,15.65,16.2097,296919.0
2024-03-12,16.1497,16.1497,15.7899,16.0298,200869.0
2024-03-13,16.1697,16.4995,15.8799,16.0698,276816.0
2024-03-14,16.0598,16.3696,15.9398,16.0498,365450.0
2024-03-15,15.9598,16.5495,15.9598,16.4795,1000789.0
2024-03-16,15.9598,16.5495,15.9598,16.4795,1000789.0
2024-03-17,15.9598,16.5495,15.9598,16.4795,1000789.0
2024-03-18,16.4095,16.4095,15.9998,16.0598,245212.0
2024-03-19,16.0398,16.3296,16.0398,16.2996,253261.0
2024-03-20,16.2396,16.7793,16.2097,16.5794,305058.0
2024-03-21,16.5095,16.8692,16.4795,16.8493,287466.0
2024-03-22,16.7893,17.0192,16.5295,16.6294,315597.0
2024-03-23,16.7893,17.0192,16.5295,16.6294,315597.0
2024-03-24,16.7893,17.0192,16.5295,16.6294,315597.0
2024-03-25,16.7293,17.1591,16.7293,17.1391,304693.0
2024-03-26,17.1491,17.1491,16.3946,16.4895,493569.0
2024-03-27,16.5495,17.0241,16.5095,16.9792,250753.0
2024-03-28,17.1591,17.329,16.9992,17.0691,324701.0
2024-03-29,17.1591,17.329,16.9992,17.0691,324701.0
2024-03-30,17.1591,17.329,16.9992,17.0691,324701.0
2024-03-31,17.1591,17.329,16.9992,17.0691,324701.0
2024-04-01,17.199,17.199,16.8193,17.1191,250759.0
2024-04-02,17.219,17.329,16.7393,17.319,602569.0
2024-04-03,17.299,17.5288,17.234,17.3489,332743.0
2024-04-04,17.3589,17.5988,16.9442,16.9692,355628.0
2024-04-05,17.0391,17.4189,16.8692,17.319,268346.0
2024-04-06,17.0391,17.4189,16.8692,17.319,268346.0
2024-04-07,17.0391,17.4189,16.8692,17.319,268346.0
2024-04-08,17.3789,17.5087,17.219,17.259,218149.0
2024-04-09,17.3789,17.5888,17.259,17.5788,189855.0
2024-04-10,17.3389,17.6488,17.1591,17.6188,379050.0
2024-04-11,17.7687,17.8886,17.5088,17.8786,505217.0
2024-04-12,17.9885,18.2084,17.229,17.4889,455475.0
2024-04-13,17.9885,18.2084,17.229,17.4889,455475.0
2024-04-14,17.9885,18.2084,17.229,17.4889,455475.0
2024-04-15,17.4089,17.6438,17.249,17.3689,416376.0
2024-04-16,17.0991,17.319,16.8792,17.229,444279.0
2024-04-17,17.1691,17.319,16.5395,16.6794,447685.0
2024-04-18,16.8792,17.5188,16.8593,16.9792,434718.0
2024-04-19,16.8093,17.229,16.8093,17.1691,365199.0
2024-04-20,16.8093,17.229,16.8093,17.1691,365199.0
2024-04-21,16.8093,17.229,16.8093,17.1691,365199.0
2024-04-22,17.0491,17.249,16.7093,16.9592,307758.0
2024-04-23,16.8193,17.279,16.7893,16.9792,425546.0
2024-04-24,16.7793,16.9492,16.5095,16.5195,412749.0
2024-04-25,17.8286,17.9086,16.4595,17.0591,693893.0
2024-04-26,17.1491,17.5288,16.7693,16.9292,522902.0
2024-04-27,17.1491,17.5288,16.7693,16.9292,522902.0
2024-04-28,17.1491,17.5288,16.7693,16.9292,522902.0
2024-04-29,16.9092,17.0591,16.7493,16.9392,311089.0
2024-04-30,16.8193,16.8193,15.69,15.7899,418318.0
2024-05-01,15.8399,16.0198,15.6101,15.7,297583.0
