,KO US Equity,KO US Equity,KO US Equity,KO US Equity,KO US Equity
2023-09-04,58.5888,58.7158,57.7295,57.9151,11262277.0
2023-09-05,57.8565,57.9248,57.2901,57.4366,12474644.0
2023-09-06,57.2413,57.4464,57.046,57.3975,13923548.0
2023-09-07,57.5635,57.7686,56.9288,56.9581,17628594.0
2023-09-08,56.9288,57.0362,56.6457,56.9581,14332807.0
2023-09-09,56.9288,57.0362,56.6457,56.9581,14332807.0
2023-09-10,56.9288,57.0362,56.6457,56.9581,14332807.0
2023-09-11,57.0265,57.6026,56.8556,57.4952,14767420.0
2023-09-12,57.6026,57.6124,56.8214,56.9288,12292724.0
2023-09-13,57.0265,57.2999,56.9679,57.0655,12641370.0
2023-09-14,57.3214,57.6659,57.2722,57.538,12311576.0
2023-09-15,57.4887,57.7102,56.8391,57.0262,55727509.0
2023-09-16,57.4887,57.7102,56.8391,57.0262,55727509.0
2023-09-17,57.4887,57.7102,56.8391,57.0262,55727509.0
2023-09-18,57.0655,57.4296,56.721,57.3805,13617370.0
2023-09-19,57.3411,57.4691,57.0065,57.2624,12000086.0
2023-09-20,57.3805,57.9021,57.1639,57.5183,14767923.0
2023-09-21,57.4494,57.4986,56.5144,56.6325,15945821.0
2023-09-22,56.9376,57.0508,56.5931,56.6915,14645394.0
2023-09-23,56.9376,57.0508,56.5931,56.6915,14645394.0
2023-09-24,56.9376,57.0508,56.5931,56.6915,14645394.0
2023-09-25,56.4947,56.5783,55.8451,56.101,12358824.0
2023-09-26,55.8352,55.9976,55.5104,55.6384,11194700.0
2023-09-27,55.5301,55.6384,54.8018,55.0675,13766301.0
2023-09-28,55.3431,55.4317,54.8215,54.9297,12484769.0
2023-09-29,55.2545,55.3825,54.7378,55.0971,12271561.0
2023-09-30,55.2545,55.3825,54.7378,55.0971,12271561.0
2023-10-01,55.2545,55.3825,54.7378,55.0971,12271561.0
2023-10-02,55.0282,55.1256,54.2063,54.605,11792502.0
2023-10-03,54.29,54.5508,53.916,54.0144,13604197.0
2023-10-04,54.0243,54.4081,53.8471,54.1719,12100517.0
2023-10-05,53.8766,54.0833,51.4111,51.5538,29878072.0
2023-10-06,51.2192,52.4495,50.7369,52.3019,30298866.0
2023-10-07,51.2192,52.4495,50.7369,52.3019,30298866.0
2023-10-08,51.2192,52.4495,50.7369,52.3019,30298866.0
2023-10-09,52.1247,52.3117,51.2881,52.046,15704749.0
2023-10-10,53.2762,53.4731,52.7152,53.1778,20909684.0
2023-10-11,53.3648,53.4239,52.1838,52.8629,21138929.0
2023-10-12,52.9121,52.981,51.603,51.9771,19330363.0
2023-10-13,51.9082,52.5774,51.8097,52.0558,14526994.0
2023-10-14,51.9082,52.5774,51.8097,52.0558,14526994.0
2023-10-15,51.9082,52.5774,51.8097,52.0558,14526994.0
2023-10-16,52.1838,52.7152,52.0066,52.5873,12816818.0
2023-10-17,52.4692,53.2467,52.3708,53.2172,16457191.0
2023-10-18,53.2467,53.6699,53.0696,53.1975,12809451.0
2023-10-19,53.3058,53.8963,53.0105,53.4928,16202187.0
2023-10-20,53.6699,54.1522,53.5814,53.7093,15686351.0
2023-10-21,53.6699,54.1522,53.5814,53.7093,15686351.0
2023-10-22,53.6699,54.1522,53.5814,53.7093,15686351.0
2023-10-23,53.5223,54.0243,53.1926,53.227,21212650.0
2023-10-24,54.7723,55.2841,54.4278,54.7624,25290849.0
2023-10-25,54.8805,55.3311,54.6837,55.2349,16701024.0
2023-10-26,55.4809,55.7319,54.8412,54.9002,16228386.0
2023-10-27,54.6738,55.2496,54.2309,54.3687,13626522.0
2023-10-28,54.6738,55.2496,54.2309,54.3687,13626522.0
2023-10-29,54.6738,55.2496,54.2309,54.3687,13626522.0
2023-10-30,54.5557,55.3874,54.5459,55.2644,15014293.0
2023-10-31,55.6778,55.8254,55.2644,55.599,16639375.0
2023-11-01,55.9041,55.9829,55.3726,55.5498,14110797.0
2023-11-02,55.6089,56.2486,55.4662,56.1896,13087237.0
2023-11-03,56.4947,56.6817,55.8057,55.8451,13958733.0
2023-11-04,56.4947,56.6817,55.8057,55.8451,13958733.0
2023-11-05,56.4947,56.6817,55.8057,55.8451,13958733.0
2023-11-06,55.8844,56.3716,55.8451,56.0715,12673192.0
2023-11-07,56.0222,56.4942,55.8352,56.2781,10449304.0
2023-11-08,56.4159,56.5586,56.0222,56.1896,13744014.0
2023-11-09,56.1305,56.2388,55.4809,55.7663,12021092.0
2023-11-10,55.973,56.0272,55.1709,55.8254,11680428.0
2023-11-11,55.973,56.0272,55.1709,55.8254,11680428.0
2023-11-12,55.973,56.0272,55.1709,55.8254,11680428.0
2023-11-13,55.727,56.1945,55.7073,56.0321,12798181.0
2023-11-14,56.1207,56.3372,55.9091,56.1994,12697066.0
2023-11-15,56.3962,56.4307,55.8549,56.3077,10201861.0
2023-11-16,56.347,56.6226,55.914,56.2486,16010449.0
2023-11-17,56.288,56.4356,55.8057,56.3569,14476629.0
2023-11-18,56.288,56.4356,55.8057,56.3569,14476629.0
2023-11-19,56.288,56.4356,55.8057,56.3569,14476629.0
2023-11-20,56.1502,56.6669,56.0567,56.4947,13053919.0
2023-11-21,56.5537,57.1246,56.4258,57.1147,13891646.0
2023-11-22,57.3411,57.6118,57.2103,57.4986,11327148.0
2023-11-23,57.3411,57.6118,57.2103,57.4986,11327148.0
2023-11-24,57.538,57.8234,57.4149,57.6462,4816024.0
2023-11-25,57.538,57.8234,57.4149,57.6462,4816024.0
2023-11-26,57.538,57.8234,57.4149,57.6462,4816024.0
2023-11-27,57.6167,57.7643,57.3509,57.538,16246507.0
2023-11-28,57.4789,57.9021,57.4395,57.6561,13739613.0
2023-11-29,57.6561,57.7446,57.1836,57.3116,11263632.0
2023-11-30,57.5001,57.9912,57.1429,57.9763,22727487.0
2023-12-01,57.8076,58.2193,57.7779,58.1747,15371153.0
2023-12-02,57.8076,58.2193,57.7779,58.1747,15371153.0
2023-12-03,57.8076,58.2193,57.7779,58.1747,15371153.0
2023-12-04,58.1251,58.4872,57.9763,58.1052,14942247.0
2023-12-05,58.0854,58.3632,57.9515,58.1945,11891513.0
2023-12-06,58.0953,58.264,57.7431,58.135,14868549.0
2023-12-07,58.2045,58.4228,57.9267,58.2739,11587865.0
2023-12-08,58.2739,58.2838,57.9019,58.1449,11178670.0
2023-12-09,58.2739,58.2838,57.9019,58.1449,11178670.0
2023-12-10,58.2739,58.2838,57.9019,58.1449,11178670.0
2023-12-11,58.3632,58.6211,58.0358,58.5715,14524767.0
2023-12-12,58.7302,58.9485,58.4277,58.9485,12899014.0
2023-12-13,58.9783,59.5437,58.7898,59.4545,16196752.0
2023-12-14,59.4941,59.5636,58.3037,58.5715,22478308.0
2023-12-15,58.3632,58.7005,57.3414,58.135,65177382.0
2023-12-16,58.3632,58.7005,57.3414,58.135,65177382.0
2023-12-17,58.3632,58.7005,57.3414,58.135,65177382.0
2023-12-18,58.3334,59.0179,58.1549,58.5517,16717657.0
2023-12-19,58.5318,58.7302,58.1697,58.3632,14612202.0
2023-12-20,58.0358,58.2045,57.1132,57.1529,17700996.0
2023-12-21,57.391,57.6092,57.014,57.5298,11725123.0
2023-12-22,57.6588,57.9961,57.5596,57.8572,9029440.0
2023-12-23,57.6588,57.9961,57.5596,57.8572,9029440.0
2023-12-24,57.6588,57.9961,57.5596,57.8572,9029440.0
2023-12-25,57.6588,57.9961,57.5596,57.8572,9029440.0
2023-12-26,57.5993,58.2392,57.5993,58.0953,6422531.0
2023-12-27,58.1747,58.3037,57.9366,58.2441,8560060.0
2023-12-28,58.1846,58.4029,58.0606,58.2838,8400138.0
2023-12-29,58.2739,58.512,58.1648,58.4624,9244339.0
2023-12-30,58.2739,58.512,58.1648,58.4624,9244339.0
2023-12-31,58.2739,58.512,58.1648,58.4624,9244339.0
2024-01-01,58.2739,58.512,58.1648,58.4624,9244339.0
2024-01-02,58.3334,59.4049,58.2045,59.3453,16322593.0
2024-01-03,59.4545,59.7223,59.2858,59.4842,14830634.0
2024-01-04,59.5735,59.7818,59.1866,59.2858,12912926.0
2024-01-05,59.3255,59.4743,58.6232,59.1965,10412798.0
2024-01-06,59.3255,59.4743,58.6232,59.1965,10412798.0
2024-01-07,59.3255,59.4743,58.6232,59.1965,10412798.0
2024-01-08,59.2064,59.7025,58.9485,59.633,11554634.0
2024-01-09,59.514,59.6578,59.1469,59.5239,10493653.0
2024-01-10,59.7422,59.9306,59.5041,59.7223,12257983.0
2024-01-11,59.7719,59.7818,59.2164,59.3354,13754232.0
2024-01-12,59.6033,59.9802,59.3949,59.9108,13218008.0
2024-01-13,59.6033,59.9802,59.3949,59.9108,13218008.0
2024-01-14,59.6033,59.9802,59.3949,59.9108,13218008.0
2024-01-15,59.6033,59.9802,59.3949,59.9108,13218008.0
2024-01-16,59.9108,59.9505,59.3751,59.514,11826910.0
2024-01-17,59.385,59.7322,59.3453,59.514,8982132.0
2024-01-18,59.2164,59.7521,59.0527,59.6826,10397682.0
2024-01-19,59.7818,59.8017,59.1668,59.3552,14392600.0
2024-01-20,59.7818,59.8017,59.1668,59.3552,14392600.0
2024-01-21,59.7818,59.8017,59.1668,59.3552,14392600.0
2024-01-22,59.2808,59.5884,58.9683,59.0973,14314265.0
2024-01-23,59.0576,59.5239,58.9882,59.3751,14481643.0
2024-01-24,59.3255,59.3354,58.4227,58.4425,16370484.0
2024-01-25,58.5418,58.7005,58.1945,58.6906,14899712.0
2024-01-26,58.7799,59.0179,58.6558,58.8989,13025072.0
2024-01-27,58.7799,59.0179,58.6558,58.8989,13025072.0
2024-01-28,58.7799,59.0179,58.6558,58.8989,13025072.0
2024-01-29,58.8691,59.3156,58.7005,59.256,14547070.0
2024-01-30,59.3751,59.5437,58.9733,59.4247,22061536.0
2024-01-31,59.6231,59.9703,58.8195,59.0179,22836998.0
2024-02-01,59.0973,60.5209,58.889,60.4961,15870884.0
2024-02-02,60.3374,60.387,59.7521,60.0596,17544906.0
2024-02-03,60.3374,60.387,59.7521,60.0596,17544906.0
2024-02-04,60.3374,60.387,59.7521,60.0596,17544906.0
2024-02-05,59.9009,59.9009,59.4049,59.5636,12759569.0
2024-02-06,59.4842,59.5735,59.2064,59.4644,12777150.0
2024-02-07,59.5933,59.7322,59.4644,59.514,10259892.0
2024-02-08,59.4148,59.4941,58.9386,59.3552,12874761.0
2024-02-09,58.9981,59.1072,58.5616,59.0874,15235251.0
2024-02-10,58.9981,59.1072,58.5616,59.0874,15235251.0
2024-02-11,58.9981,59.1072,58.5616,59.0874,15235251.0
2024-02-12,59.1866,59.2858,58.4922,59.2263,13516782.0
2024-02-13,59.0279,60.1737,58.3235,58.8791,24195706.0
2024-02-14,58.7005,59.1172,58.5666,58.8195,15872453.0
2024-02-15,58.9485,59.1172,58.6608,58.9287,13695848.0
2024-02-16,58.8791,59.1469,58.4872,58.9187,13947057.0
2024-02-17,58.8791,59.1469,58.4872,58.9187,13947057.0
2024-02-18,58.8791,59.1469,58.4872,58.9187,13947057.0
2024-02-19,58.8791,59.1469,58.4872,58.9187,13947057.0
2024-02-20,59.1221,60.3572,59.0378,60.2183,18339324.0
2024-02-21,60.506,60.7937,60.3473,60.7541,14378264.0
2024-02-22,60.506,60.764,60.0199,60.6648,12982799.0
2024-02-23,60.6053,61.131,60.516,60.7144,13612914.0
2024-02-24,60.6053,61.131,60.516,60.7144,13612914.0
2024-02-25,60.6053,61.131,60.516,60.7144,13612914.0
2024-02-26,60.7541,60.7838,60.1787,60.2283,10336096.0
2024-02-27,60.0596,60.2977,59.6429,59.8612,9931088.0
2024-02-28,59.891,60.01,59.5834,59.9207,8076536.0
2024-02-29,59.8711,60.1588,59.4247,59.5437,18152651.0
2024-03-01,59.4247,59.4247,58.8691,59.0576,10927564.0
2024-03-02,59.4247,59.4247,58.8691,59.0576,10927564.0
2024-03-03,59.4247,59.4247,58.8691,59.0576,10927564.0
2024-03-04,58.76,59.4743,58.7501,59.3354,10150243.0
2024-03-05,59.4346,59.633,58.9485,59.0477,12309959.0
2024-03-06,59.0477,59.5189,58.9088,59.0775,12378815.0
2024-03-07,59.2164,59.2957,58.7699,58.9683,13686859.0
2024-03-08,58.8295,59.3156,58.5021,59.0477,13239013.0
2024-03-09,58.8295,59.3156,58.5021,59.0477,13239013.0
2024-03-10,58.8295,59.3156,58.5021,59.0477,13239013.0
2024-03-11,59.3056,59.8116,59.1023,59.762,14114260.0
2024-03-12,59.8414,60.2679,59.7322,60.0199,12684645.0
2024-03-13,60.3969,60.7243,60.3177,60.635,13909460.0
2024-03-14,60.58,60.8,60.4,60.5,13996609.0
2024-03-15,60.02,60.45,59.64,59.88,36849930.0
2024-03-16,60.02,60.45,59.64,59.88,36849930.0
2024-03-17,60.02,60.45,59.64,59.88,36849930.0
2024-03-18,59.89,60.4,59.801,60.13,15856686.0
2024-03-19,60.24,60.35,60.06,60.23,15030627.0
2024-03-20,60.18,60.81,60.155,60.75,15258764.0
2024-03-21,60.56,60.99,60.32,60.47,13067077.0
2024-03-22,60.52,60.79,60.43,60.49,11502843.0
2024-03-23,60.52,60.79,60.43,60.49,11502843.0
2024-03-24,60.52,60.79,60.43,60.49,11502843.0
2024-03-25,60.48,60.71,60.12,60.4,13144651.0
2024-03-26,60.5,60.71,60.38,60.54,13277388.0
2024-03-27,60.79,61.43,60.7,61.03,12551216.0
2024-03-28,61.14,61.26,60.995,61.18,13683528.0
2024-03-29,61.14,61.26,60.995,61.18,13683528.0
2024-03-30,61.14,61.26,60.995,61.18,13683528.0
2024-03-31,61.14,61.26,60.995,61.18,13683528.0
2024-04-01,61.18,61.3,60.63,60.68,11668686.0
2024-04-02,60.45,60.73,60.11,60.15,13017260.0
2024-04-03,60.05,60.39,59.78,59.83,13672922.0
2024-04-04,60.09,60.15,59.17,59.3,14320686.0
2024-04-05,59.25,59.68,58.9101,59.51,10157760.0
2024-04-06,59.25,59.68,58.9101,59.51,10157760.0
2024-04-07,59.25,59.68,58.9101,59.51,10157760.0
2024-04-08,59.4,59.47,59.07,59.27,10284535.0
2024-04-09,59.48,59.74,59.13,59.72,10792141.0
2024-04-10,59.32,59.39,58.69,58.92,11861881.0
2024-04-11,59.15,59.37,58.785,59.05,11109007.0
2024-04-12,58.95,59.01,58.13,58.28,12250949.0
2024-04-13,58.95,59.01,58.13,58.28,12250949.0
2024-04-14,58.95,59.01,58.13,58.28,12250949.0
2024-04-15,58.61,58.805,58.04,58.14,12425049.0
2024-04-16,58.25,58.38,57.93,58.06,11236839.0
2024-04-17,58.28,58.555,58.1,58.51,13805068.0
2024-04-18,58.62,58.98,58.54,58.91,11125869.0
2024-04-19,59.1,60.355,58.995,60.17,21207852.0
2024-04-20,59.1,60.355,58.995,60.17,21207852.0
2024-04-21,59.1,60.355,58.995,60.17,21207852.0
2024-04-22,60.14,60.63,59.715,60.55,15624546.0
2024-04-23,60.53,60.675,60.13,60.64,13689127.0
2024-04-24,60.32,61.65,59.84,61.55,19548315.0
2024-04-25,61.87,62.59,61.37,61.74,19048535.0
2024-04-26,61.55,61.93,61.35,61.74,10994262.0
2024-04-27,61.55,61.93,61.35,61.74,10994262.0
2024-04-28,61.55,61.93,61.35,61.74,10994262.0
2024-04-29,61.92,62.05,61.53,62.04,13420749.0
2024-04-30,62.14,62.83,61.465,61.77,19349153.0
2024-05-01,61.8,62.57,61.21,61.93,16730830.0
