,WAL US Equity,WAL US Equity,WAL US Equity,WAL US Equity,WAL US Equity
2023-10-11,45.5223,46.2877,44.0513,44.6201,1535705.0
2023-10-12,44.7476,44.7966,43.5611,44.5907,1087161.0
2023-10-13,45.1104,45.2967,43.051,43.355,1556245.0
2023-10-14,45.1104,45.2967,43.051,43.355,1556245.0
2023-10-15,45.1104,45.2967,43.051,43.355,1556245.0
2023-10-16,43.9827,45.4536,43.6541,45.3654,1494958.0
2023-10-17,44.8456,47.4738,44.8456,46.5716,1642840.0
2023-10-18,45.7478,47.1257,45.3654,45.9636,1500925.0
2023-10-19,46.1009,47.2384,45.0418,45.1889,2352850.0
2023-10-20,45.64,46.0911,40.7465,41.4035,4720473.0
2023-10-21,45.64,46.0911,40.7465,41.4035,4720473.0
2023-10-22,45.64,46.0911,40.7465,41.4035,4720473.0
2023-10-23,41.6095,43.1393,40.8053,40.9132,2700433.0
2023-10-24,40.9916,42.1096,39.2264,40.3444,2440981.0
2023-10-25,39.9031,40.3934,38.0595,39.8443,2525524.0
2023-10-26,39.8933,41.5408,39.4814,40.6876,1743041.0
2023-10-27,40.619,41.0505,38.844,39.3245,1422045.0
2023-10-28,40.619,41.0505,38.844,39.3245,1422045.0
2023-10-29,40.619,41.0505,38.844,39.3245,1422045.0
2023-10-30,39.9129,40.3542,38.2752,39.9325,1229707.0
2023-10-31,39.8148,40.7857,39.4618,40.3052,978570.0
2023-11-01,40.2071,41.58,39.3735,41.5702,1767548.0
2023-11-02,42.3646,45.0123,42.3646,44.9829,2400131.0
2023-11-03,46.5814,48.6898,46.5128,47.3365,3198009.0
2023-11-04,46.5814,48.6898,46.5128,47.3365,3198009.0
2023-11-05,46.5814,48.6898,46.5128,47.3365,3198009.0
2023-11-06,47.5621,48.0524,45.3752,46.0518,1474413.0
2023-11-07,45.8165,46.7972,45.5321,45.9244,960811.0
2023-11-08,45.8361,46.0224,44.7819,44.9437,843317.0
2023-11-09,44.9731,45.0123,42.7666,43.0706,1586750.0
2023-11-10,43.5021,43.6786,42.4332,43.3746,815615.0
2023-11-11,43.5021,43.6786,42.4332,43.3746,815615.0
2023-11-12,43.5021,43.6786,42.4332,43.3746,815615.0
2023-11-13,42.6784,43.2668,42.3646,42.6391,685474.0
2023-11-14,46.0518,48.2779,45.6204,47.16,2564291.0
2023-11-15,47.3169,48.7892,46.8952,48.1897,1370372.0
2023-11-16,47.9624,48.5157,46.9743,47.4782,1137672.0
2023-11-17,48.2588,49.0543,47.8142,48.743,1439992.0
2023-11-18,48.2588,49.0543,47.8142,48.743,1439992.0
2023-11-19,48.2588,49.0543,47.8142,48.743,1439992.0
2023-11-20,48.4663,48.9209,47.9328,48.911,869104.0
2023-11-21,48.2786,48.5059,47.4486,47.7154,880968.0
2023-11-22,48.5948,48.8715,47.6413,48.1995,500989.0
2023-11-23,48.5948,48.8715,47.6413,48.1995,500989.0
2023-11-24,48.0217,48.5355,47.6907,48.4663,265148.0
2023-11-25,48.0217,48.5355,47.6907,48.4663,265148.0
2023-11-26,48.0217,48.5355,47.6907,48.4663,265148.0
2023-11-27,47.7253,48.4663,47.451,47.9822,767428.0
2023-11-28,47.8834,48.1501,47.0336,47.9328,606102.0
2023-11-29,48.6047,51.5393,48.5256,50.7785,2322326.0
2023-11-30,51.0255,51.3811,49.9534,50.6105,1368097.0
2023-12-01,50.6105,54.2764,50.0261,54.2072,2381795.0
2023-12-02,50.6105,54.2764,50.0261,54.2072,2381795.0
2023-12-03,50.6105,54.2764,50.0261,54.2072,2381795.0
2023-12-04,53.1203,54.5036,52.9326,54.4937,1488829.0
2023-12-05,53.5649,53.639,52.5818,53.0709,948074.0
2023-12-06,53.4859,54.889,52.9283,53.1005,1679921.0
2023-12-07,53.3574,54.5333,53.1351,54.1874,1140313.0
2023-12-08,54.1479,56.5688,53.5551,55.9067,1675856.0
2023-12-09,54.1479,56.5688,53.5551,55.9067,1675856.0
2023-12-10,54.1479,56.5688,53.5551,55.9067,1675856.0
2023-12-11,55.4621,56.5885,55.1854,55.9067,843722.0
2023-12-12,55.6795,55.9759,54.8791,55.136,1207616.0
2023-12-13,55.304,59.9975,54.7507,59.9085,2319561.0
2023-12-14,62.2503,66.2373,61.9243,65.5111,4002647.0
2023-12-15,65.0961,65.3629,62.359,62.9716,3608161.0
2023-12-16,65.0961,65.3629,62.359,62.9716,3608161.0
2023-12-17,65.0961,65.3629,62.359,62.9716,3608161.0
2023-12-18,63.9598,63.9598,62.112,62.8234,1212896.0
2023-12-19,63.0408,65.7285,62.6851,64.9676,1337565.0
2023-12-20,64.2364,65.2443,62.6159,62.6555,1201953.0
2023-12-21,63.8708,64.4933,62.9025,64.187,795850.0
2023-12-22,64.8293,65.4617,64.3748,64.7996,766141.0
2023-12-23,64.8293,65.4617,64.3748,64.7996,766141.0
2023-12-24,64.8293,65.4617,64.3748,64.7996,766141.0
2023-12-25,64.8293,65.4617,64.3748,64.7996,766141.0
2023-12-26,64.9182,66.7907,64.602,66.2917,1410537.0
2023-12-27,66.598,66.7956,65.6247,66.2917,835310.0
2023-12-28,66.0644,66.7462,65.5901,66.4004,855119.0
2023-12-29,66.43,66.5188,64.938,65.0071,973741.0
2023-12-30,66.43,66.5188,64.938,65.0071,973741.0
2023-12-31,66.43,66.5188,64.938,65.0071,973741.0
2024-01-01,66.43,66.5188,64.938,65.0071,973741.0
2024-01-02,64.3253,65.6593,63.5438,63.9103,1245644.0
2024-01-03,63.7819,63.8115,60.9362,61.5389,1610379.0
2024-01-04,61.2128,62.5467,61.0449,61.618,951431.0
2024-01-05,61.5587,63.5942,61.0202,62.5369,1052513.0
2024-01-06,61.5587,63.5942,61.0202,62.5369,1052513.0
2024-01-07,61.5587,63.5942,61.0202,62.5369,1052513.0
2024-01-08,62.3788,64.0289,61.3042,63.8906,1294400.0
2024-01-09,62.448,63.4657,62.0725,63.1792,742193.0
2024-01-10,63.3372,63.8313,62.28,63.7621,864612.0
2024-01-11,62.7345,63.3669,60.9559,63.1297,1072272.0
2024-01-12,63.0606,63.7424,60.7978,61.45,1231080.0
2024-01-13,63.0606,63.7424,60.7978,61.45,1231080.0
2024-01-14,63.0606,63.7424,60.7978,61.45,1231080.0
2024-01-15,63.0606,63.7424,60.7978,61.45,1231080.0
2024-01-16,60.2445,62.2701,59.9283,61.6081,1405609.0
2024-01-17,60.205,61.6575,59.8147,61.4994,1602961.0
2024-01-18,62.2009,62.5566,60.5706,61.5587,945742.0
2024-01-19,61.2919,64.2364,60.7978,64.2265,1165623.0
2024-01-20,61.2919,64.2364,60.7978,64.2265,1165623.0
2024-01-21,61.2919,64.2364,60.7978,64.2265,1165623.0
2024-01-22,64.8095,65.8668,63.9499,65.2937,1269138.0
2024-01-23,65.3727,65.8075,64.1186,64.8392,856376.0
2024-01-24,65.8371,66.5832,64.4192,65.6,1386669.0
2024-01-25,66.4794,66.4992,63.6436,64.9281,2398991.0
2024-01-26,64.9182,67.7343,64.3748,66.5387,2939421.0
2024-01-27,64.9182,67.7343,64.3748,66.5387,2939421.0
2024-01-28,64.9182,67.7343,64.3748,66.5387,2939421.0
2024-01-29,67.092,69.3943,66.677,69.2757,1678649.0
2024-01-30,68.4556,69.2066,67.3786,67.5367,1400153.0
2024-01-31,62.7345,66.4004,62.0626,63.1989,2805193.0
2024-02-01,63.8511,64.2759,54.7408,58.4165,7026776.0
2024-02-02,56.6577,59.9777,56.3711,59.4935,2310131.0
2024-02-03,56.6577,59.9777,56.3711,59.4935,2310131.0
2024-02-04,56.6577,59.9777,56.3711,59.4935,2310131.0
2024-02-05,59.0291,59.0983,57.657,58.3375,1381115.0
2024-02-06,58.1497,59.0835,56.0945,57.2505,2683839.0
2024-02-07,57.6754,57.9719,54.3752,57.1221,2282725.0
2024-02-08,56.7466,58.792,56.5342,58.2288,1178966.0
2024-02-09,58.2683,60.8966,57.5766,60.8374,1594233.0
2024-02-10,58.2683,60.8966,57.5766,60.8374,1594233.0
2024-02-11,58.2683,60.8966,57.5766,60.8374,1594233.0
2024-02-12,60.8374,63.4163,60.8127,62.0231,1353821.0
2024-02-13,59.2663,60.2346,57.458,58.4461,2949700.0
2024-02-14,59.5726,60.3631,58.0608,59.4441,1226909.0
2024-02-15,60.15,63.242,60.0705,62.1186,1512649.0
2024-02-16,61.015,61.9396,60.4383,60.498,1214042.0
2024-02-17,61.015,61.9396,60.4383,60.498,1214042.0
2024-02-18,61.015,61.9396,60.4383,60.498,1214042.0
2024-02-19,61.015,61.9396,60.4383,60.498,1214042.0
2024-02-20,59.8517,60.5974,59.464,59.7722,826914.0
2024-02-21,58.9967,59.5336,57.7341,58.0721,1466845.0
2024-02-22,58.6587,60.0904,58.1566,58.599,1013774.0
2024-02-23,58.5195,58.6786,57.5849,58.3902,1033256.0
2024-02-24,58.5195,58.6786,57.5849,58.3902,1033256.0
2024-02-25,58.5195,58.6786,57.5849,58.3902,1033256.0
2024-02-26,58.1616,59.0464,56.889,57.4656,977253.0
2024-02-27,58.4996,59.6529,57.9429,58.43,941678.0
2024-02-28,57.8931,58.4698,56.7697,56.8691,964410.0
2024-02-29,58.4101,59.4242,57.0083,57.396,2032548.0
2024-03-01,56.71,57.1177,54.9801,56.0737,2433814.0
2024-03-02,56.71,57.1177,54.9801,56.0737,2433814.0
2024-03-03,56.71,57.1177,54.9801,56.0737,2433814.0
2024-03-04,56.6205,57.1773,54.2344,54.9403,1988185.0
2024-03-05,54.3239,59.7623,54.314,58.9172,2056900.0
2024-03-06,59.126,61.3401,56.4615,59.9313,2881979.0
2024-03-07,61.6413,63.1227,59.0961,59.6529,1664268.0
2024-03-08,61.4624,62.5063,59.8517,59.9611,1036116.0
2024-03-09,61.4624,62.5063,59.8517,59.9611,1036116.0
2024-03-10,61.4624,62.5063,59.8517,59.9611,1036116.0
2024-03-11,58.9371,59.6628,58.2709,58.6686,1232030.0
2024-03-12,58.9072,59.2254,57.3662,58.3405,986823.0
2024-03-13,58.7283,59.8617,58.1616,58.5493,727140.0
2024-03-14,57.8733,58.0622,56.3024,56.72,1224059.0
2024-03-15,56.7399,57.6744,56.4466,57.6446,2504240.0
2024-03-16,56.7399,57.6744,56.4466,57.6446,2504240.0
2024-03-17,56.7399,57.6744,56.4466,57.6446,2504240.0
2024-03-18,57.5253,57.9826,56.5062,57.4955,849071.0
2024-03-19,56.6802,58.3803,56.6802,57.9926,754617.0
2024-03-20,57.6346,61.8899,57.3066,61.2934,1438085.0
2024-03-21,62.1384,63.8385,61.9197,63.1525,2042323.0
2024-03-22,63.2718,63.5146,61.4226,61.7308,743324.0
2024-03-23,63.2718,63.5146,61.4226,61.7308,743324.0
2024-03-24,63.2718,63.5146,61.4226,61.7308,743324.0
2024-03-25,61.6712,62.8294,61.3431,61.4425,759418.0
2024-03-26,62.0887,62.0887,60.9056,61.1343,2098091.0
2024-03-27,61.5021,63.8584,61.4723,63.8485,778202.0
2024-03-28,63.7292,64.276,63.1525,63.8187,1016138.0
2024-03-29,63.7292,64.276,63.1525,63.8187,1016138.0
2024-03-30,63.7292,64.276,63.1525,63.8187,1016138.0
2024-03-31,63.7292,64.276,63.1525,63.8187,1016138.0
2024-04-01,63.7491,63.8286,61.7308,62.0987,989174.0
2024-04-02,61.353,61.353,60.3787,60.846,987586.0
2024-04-03,60.5378,61.2635,60.0804,60.4483,585720.0
2024-04-04,61.9197,62.2031,59.5435,59.8418,948344.0
2024-04-05,59.1956,60.1202,59.0763,59.3944,711256.0
2024-04-06,59.1956,60.1202,59.0763,59.3944,711256.0
2024-04-07,59.1956,60.1202,59.0763,59.3944,711256.0
2024-04-08,59.2552,61.1542,59.2254,60.9553,920288.0
2024-04-09,61.0448,61.4226,59.802,60.5179,1029668.0
2024-04-10,59.0365,59.126,56.6802,56.9884,1312046.0
2024-04-11,57.0083,57.7838,56.4814,57.1177,876039.0
2024-04-12,56.2328,57.1723,55.8649,56.3422,884893.0
2024-04-13,56.2328,57.1723,55.8649,56.3422,884893.0
2024-04-14,56.2328,57.1723,55.8649,56.3422,884893.0
2024-04-15,56.7896,57.6694,54.9304,55.8351,1104693.0
2024-04-16,55.2485,55.4474,54.1847,54.9602,742639.0
2024-04-17,56.0439,56.6404,54.5625,55.169,746597.0
2024-04-18,55.1789,56.1632,54.831,55.4175,1040754.0
2024-04-19,53.8765,58.6388,53.4391,57.1077,4028697.0
2024-04-20,53.8765,58.6388,53.4391,57.1077,4028697.0
2024-04-21,53.8765,58.6388,53.4391,57.1077,4028697.0
2024-04-22,56.879,58.8675,56.879,58.3306,1464550.0
2024-04-23,58.3902,60.2196,57.8385,59.4739,1042753.0
2024-04-24,58.6686,60.0804,58.2702,59.0265,618048.0
2024-04-25,58.1815,58.6686,57.3662,58.2908,623956.0
2024-04-26,58.2312,59.1558,57.9826,58.3405,685837.0
2024-04-27,58.2312,59.1558,57.9826,58.3405,685837.0
2024-04-28,58.2312,59.1558,57.9826,58.3405,685837.0
2024-04-29,58.5791,58.8476,57.7142,57.7639,749290.0
2024-04-30,57.3861,58.3305,56.4714,56.5012,846972.0
2024-05-01,57.2071,60.2743,56.4416,58.43,1128970.0
