,ARCH US Equity,ARCH US Equity,ARCH US Equity,ARCH US Equity,ARCH US Equity
2023-10-26,150.4682,153.33,144.8723,149.4257,704733.0
2023-10-27,149.3962,152.3859,148.9831,150.3895,421607.0
2023-10-28,149.3962,152.3859,148.9831,150.3895,421607.0
2023-10-29,149.3962,152.3859,148.9831,150.3895,421607.0
2023-10-30,151.1762,151.9827,147.7063,148.875,302414.0
2023-10-31,147.4195,150.3403,146.1606,148.3341,425581.0
2023-11-01,148.6193,151.0582,146.6622,150.5075,212497.0
2023-11-02,150.0354,153.2415,147.8522,148.816,367897.0
2023-11-03,150.4682,151.5401,147.4981,148.1079,288052.0
2023-11-04,150.4682,151.5401,147.4981,148.1079,288052.0
2023-11-05,150.4682,151.5401,147.4981,148.1079,288052.0
2023-11-06,149.0126,149.2315,145.7673,147.0949,235769.0
2023-11-07,144.0856,144.1446,138.5389,138.8536,648716.0
2023-11-08,138.4209,141.0565,137.7915,140.9287,400640.0
2023-11-09,141.6761,145.4821,141.5778,142.099,298869.0
2023-11-10,143.5938,145.8263,143.289,145.3837,219419.0
2023-11-11,143.5938,145.8263,143.289,145.3837,219419.0
2023-11-12,143.5938,145.8263,143.289,145.3837,219419.0
2023-11-13,145.6591,147.1343,142.6104,142.9349,344848.0
2023-11-14,146.554,152.4203,146.1115,151.9237,535387.0
2023-11-15,151.1566,154.579,150.6845,151.0484,286357.0
2023-11-16,150.5665,154.8052,150.0059,150.5173,412327.0
2023-11-17,152.6908,158.5816,152.6908,156.7229,404417.0
2023-11-18,152.6908,158.5816,152.6908,156.7229,404417.0
2023-11-19,152.6908,158.5816,152.6908,156.7229,404417.0
2023-11-20,157.3425,157.7211,153.7726,153.8807,257124.0
2023-11-21,153.9692,158.4735,153.209,154.8249,178277.0
2023-11-22,152.9268,158.68,152.9268,157.9424,377515.0
2023-11-23,152.9268,158.68,152.9268,157.9424,377515.0
2023-11-24,158.916,164.1676,158.503,161.1583,220235.0
2023-11-25,158.916,164.1676,158.503,161.1583,220235.0
2023-11-26,158.916,164.1676,158.503,161.1583,220235.0
2023-11-27,160.4207,163.5087,160.4207,162.781,359381.0
2023-11-28,163.8333,164.8167,159.8405,161.2075,235295.0
2023-11-29,161.8017,161.8017,158.7615,160.7322,205682.0
2023-11-30,162.0592,165.535,162.0592,164.3467,364885.0
2023-12-01,165.4063,173.1404,164.713,171.0806,510561.0
2023-12-02,165.4063,173.1404,164.713,171.0806,510561.0
2023-12-03,165.4063,173.1404,164.713,171.0806,510561.0
2023-12-04,169.4565,171.1202,164.4358,165.4261,380437.0
2023-12-05,165.2082,166.7927,163.0296,165.03,550936.0
2023-12-06,164.6834,172.3432,163.1534,164.0298,522842.0
2023-12-07,164.2378,166.9264,163.6832,165.238,380126.0
2023-12-08,165.3469,167.1291,161.9601,162.5048,295913.0
2023-12-09,165.3469,167.1291,161.9601,162.5048,295913.0
2023-12-10,165.3469,167.1291,161.9601,162.5048,295913.0
2023-12-11,161.0293,161.7819,157.6029,160.0687,572289.0
2023-12-12,158.811,158.8952,153.7111,155.1866,343522.0
2023-12-13,154.7212,156.474,152.4733,156.0185,600499.0
2023-12-14,158.4446,159.1081,154.5429,154.6915,364388.0
2023-12-15,155.355,157.5039,153.5725,156.3651,460746.0
2023-12-16,155.355,157.5039,153.5725,156.3651,460746.0
2023-12-17,155.355,157.5039,153.5725,156.3651,460746.0
2023-12-18,159.8508,160.6034,157.692,158.2169,347678.0
2023-12-19,159.2072,165.3172,159.2072,163.6337,302230.0
2023-12-20,164.4655,167.6369,160.1281,160.4747,248188.0
2023-12-21,161.9106,164.317,160.9302,164.2576,344026.0
2023-12-22,165.0498,168.0794,164.0991,165.4162,241975.0
2023-12-23,165.0498,168.0794,164.0991,165.4162,241975.0
2023-12-24,165.0498,168.0794,164.0991,165.4162,241975.0
2023-12-25,165.0498,168.0794,164.0991,165.4162,241975.0
2023-12-26,165.8321,167.9216,164.7428,166.2777,184381.0
2023-12-27,166.3669,169.2288,166.3669,167.6542,260023.0
2023-12-28,167.1096,168.0801,164.6042,165.0498,109132.0
2023-12-29,163.802,165.7561,163.359,164.3269,132047.0
2023-12-30,163.802,165.7561,163.359,164.3269,132047.0
2023-12-31,163.802,165.7561,163.359,164.3269,132047.0
2024-01-01,163.802,165.7561,163.359,164.3269,132047.0
2024-01-02,165.1191,167.0403,164.4309,166.2678,204694.0
2024-01-03,166.4065,171.7243,164.8815,167.4661,341781.0
2024-01-04,168.694,175.7844,167.8127,172.4076,362103.0
2024-01-05,173.7345,175.2893,172.7839,173.6553,225479.0
2024-01-06,173.7345,175.2893,172.7839,173.6553,225479.0
2024-01-07,173.7345,175.2893,172.7839,173.6553,225479.0
2024-01-08,173.2988,173.2988,167.1393,171.952,252631.0
2024-01-09,173.2988,176.4875,172.2112,173.8732,336136.0
2024-01-10,174.5367,174.5367,166.4659,167.6443,270911.0
2024-01-11,168.4861,169.1891,165.238,167.2383,270944.0
2024-01-12,168.7931,171.1598,166.7729,168.8822,228655.0
2024-01-13,168.7931,171.1598,166.7729,168.8822,228655.0
2024-01-14,168.7931,171.1598,166.7729,168.8822,228655.0
2024-01-15,168.7931,171.1598,166.7729,168.8822,228655.0
2024-01-16,168.1197,168.1197,163.1584,164.9112,285359.0
2024-01-17,162.0988,167.8127,161.3065,167.0106,283942.0
2024-01-18,168.8822,177.9036,167.169,176.2201,554938.0
2024-01-19,177.7155,184.8851,176.9827,183.9443,591190.0
2024-01-20,177.7155,184.8851,176.9827,183.9443,591190.0
2024-01-21,177.7155,184.8851,176.9827,183.9443,591190.0
2024-01-22,183.261,184.5484,179.8446,181.5974,345703.0
2024-01-23,183.1026,184.4989,179.7059,181.6568,200957.0
2024-01-24,183.3105,185.6278,179.6564,179.7951,280025.0
2024-01-25,181.1814,183.6769,171.5163,174.7545,372314.0
2024-01-26,174.5565,178.2453,172.5314,176.6559,234418.0
2024-01-27,174.5565,178.2453,172.5314,176.6559,234418.0
2024-01-28,174.5565,178.2453,172.5314,176.6559,234418.0
2024-01-29,176.7648,178.8939,174.4475,176.9133,158278.0
2024-01-30,175.4279,178.072,172.1303,177.5768,146974.0
2024-01-31,178.2502,179.2207,174.3287,175.2398,179461.0
2024-02-01,176.6658,177.7452,173.8534,176.1013,163639.0
2024-02-02,174.091,176.7625,173.2493,173.3384,138268.0
2024-02-03,174.091,176.7625,173.2493,173.3384,138268.0
2024-02-04,174.091,176.7625,173.2493,173.3384,138268.0
2024-02-05,172.2887,172.2887,165.8216,169.1892,290169.0
2024-02-06,169.9715,169.9715,162.8019,165.4558,282696.0
2024-02-07,165.6638,166.0401,162.0096,164.2477,258962.0
2024-02-08,162.8217,170.1298,159.4349,169.3476,286755.0
2024-02-09,170.6548,170.6548,163.7624,167.0403,268977.0
2024-02-10,170.6548,170.6548,163.7624,167.0403,268977.0
2024-02-11,170.6548,170.6548,163.7624,167.0403,268977.0
2024-02-12,167.9909,171.2985,167.9909,169.6051,209823.0
2024-02-13,168.3969,170.0804,165.1686,168.4068,256891.0
2024-02-14,169.3872,172.0808,165.8816,171.8728,414114.0
2024-02-15,162.1879,166.5996,155.2262,165.0498,1078898.0
2024-02-16,164.0001,164.0001,154.741,158.4347,737868.0
2024-02-17,164.0001,164.0001,154.741,158.4347,737868.0
2024-02-18,164.0001,164.0001,154.741,158.4347,737868.0
2024-02-19,164.0001,164.0001,154.741,158.4347,737868.0
2024-02-20,158.0188,158.0188,153.7408,156.5928,395761.0
2024-02-21,155.4738,162.4751,155.4738,161.2273,501098.0
2024-02-22,160.0984,168.2385,157.489,167.5948,553253.0
2024-02-23,166.5649,167.8523,165.0845,166.05,255830.0
2024-02-24,166.5649,167.8523,165.0845,166.05,255830.0
2024-02-25,166.5649,167.8523,165.0845,166.05,255830.0
2024-02-26,166.0797,169.1915,165.3667,167.8919,322310.0
2024-02-27,167.9018,171.9818,167.3453,168.09,263620.0
2024-02-28,167.55,168.12,160.74,162.03,385460.0
2024-02-29,163.04,166.42,162.32,165.29,367920.0
2024-03-01,165.74,169.72,165.32,169.0,577772.0
2024-03-02,165.74,169.72,165.32,169.0,577772.0
2024-03-03,165.74,169.72,165.32,169.0,577772.0
2024-03-04,174.205,182.265,174.205,178.18,1303684.0
2024-03-05,177.92,182.0,175.73,178.95,635888.0
2024-03-06,181.1,186.2799,179.97,184.43,663909.0
2024-03-07,184.73,187.23,182.74,184.59,595430.0
2024-03-08,184.43,187.6,182.11,184.5,455864.0
2024-03-09,184.43,187.6,182.11,184.5,455864.0
2024-03-10,184.43,187.6,182.11,184.5,455864.0
2024-03-11,182.73,182.73,173.8,176.4,666780.0
2024-03-12,175.72,177.58,167.055,168.57,905818.0
2024-03-13,167.83,169.63,162.66,167.72,876351.0
2024-03-14,167.49,167.49,157.635,162.03,913432.0
2024-03-15,161.92,163.39,157.45,161.0,5449841.0
2024-03-16,161.92,163.39,157.45,161.0,5449841.0
2024-03-17,161.92,163.39,157.45,161.0,5449841.0
2024-03-18,161.0,163.27,158.68,160.91,669148.0
2024-03-19,160.24,164.995,158.55,164.17,551834.0
2024-03-20,162.75,166.65,160.735,163.74,493602.0
2024-03-21,163.9,166.71,162.57,164.89,469078.0
2024-03-22,163.43,168.33,162.59,162.68,321294.0
2024-03-23,163.43,168.33,162.59,162.68,321294.0
2024-03-24,163.43,168.33,162.59,162.68,321294.0
2024-03-25,164.48,167.21,162.72,163.11,234932.0
2024-03-26,162.57,163.83,154.45,158.13,786201.0
2024-03-27,159.36,162.75,159.155,162.33,266621.0
2024-03-28,163.61,163.61,160.26,160.79,417027.0
2024-03-29,163.61,163.61,160.26,160.79,417027.0
2024-03-30,163.61,163.61,160.26,160.79,417027.0
2024-03-31,163.61,163.61,160.26,160.79,417027.0
2024-04-01,161.1,162.475,157.79,159.39,606789.0
2024-04-02,160.0,160.6998,154.8,157.23,331831.0
2024-04-03,158.42,159.12,156.5,157.65,225623.0
2024-04-04,156.94,157.88,152.22,153.11,268706.0
2024-04-05,152.01,153.76,150.02,152.54,401631.0
2024-04-06,152.01,153.76,150.02,152.54,401631.0
2024-04-07,152.01,153.76,150.02,152.54,401631.0
2024-04-08,153.98,156.28,152.2,153.67,426023.0
2024-04-09,155.85,156.5,153.22,156.31,374965.0
2024-04-10,151.68,157.55,150.08,157.07,429220.0
2024-04-11,159.43,161.95,156.79,158.38,347971.0
2024-04-12,159.33,161.7922,155.89,156.88,199163.0
2024-04-13,159.33,161.7922,155.89,156.88,199163.0
2024-04-14,159.33,161.7922,155.89,156.88,199163.0
2024-04-15,158.37,160.0,156.99,157.9,248589.0
2024-04-16,157.87,166.51,156.81,165.92,435542.0
2024-04-17,167.82,169.0,163.53,164.3,374411.0
2024-04-18,162.96,164.88,160.835,162.82,357717.0
2024-04-19,162.2,164.605,161.45,163.18,274593.0
2024-04-20,162.2,164.605,161.45,163.18,274593.0
2024-04-21,162.2,164.605,161.45,163.18,274593.0
2024-04-22,163.04,163.38,159.22,161.39,294542.0
2024-04-23,159.64,159.685,154.465,156.74,491149.0
2024-04-24,157.71,159.43,156.505,159.24,367897.0
2024-04-25,162.86,166.675,156.3,165.43,554510.0
2024-04-26,164.34,168.41,162.39,164.42,368946.0
2024-04-27,164.34,168.41,162.39,164.42,368946.0
2024-04-28,164.34,168.41,162.39,164.42,368946.0
2024-04-29,165.47,166.87,163.8,165.1,317187.0
2024-04-30,164.24,164.24,158.6,158.78,351075.0
2024-05-01,159.59,159.93,154.55,156.86,261652.0
