,TX US Equity,TX US Equity,TX US Equity,TX US Equity,TX US Equity
2021-04-03,31.5181,31.6066,30.0859,31.4377,621279.0
2021-04-04,31.5181,31.6066,30.0859,31.4377,621279.0
2021-04-05,32.3147,32.6286,31.8078,32.1297,533876.0
2021-04-06,32.186,32.4675,31.4296,31.9446,506479.0
2021-04-07,31.8641,32.0976,31.4055,31.7032,496782.0
2021-04-08,31.7032,31.844,30.9951,31.317,463004.0
2021-04-09,31.5503,31.663,30.7135,31.0273,580595.0
2021-04-10,31.5503,31.663,30.7135,31.0273,580595.0
2021-04-11,31.5503,31.663,30.7135,31.0273,580595.0
2021-04-12,31.0353,31.3331,30.7135,30.9307,362647.0
2021-04-13,30.9307,31.1641,30.5284,30.9066,362770.0
2021-04-14,31.0353,32.3228,31.0353,31.2446,1486110.0
2021-04-15,31.5825,31.7676,30.8279,30.9629,610664.0
2021-04-16,31.3331,32.0251,31.2204,31.8963,1863638.0
2021-04-17,31.3331,32.0251,31.2204,31.8963,1863638.0
2021-04-18,31.3331,32.0251,31.2204,31.8963,1863638.0
2021-04-19,32.2745,32.3926,31.3813,31.671,757410.0
2021-04-20,31.663,31.7756,30.7135,30.8503,476461.0
2021-04-21,30.8422,31.3009,30.7537,31.2285,706536.0
2021-04-22,31.3411,32.0251,30.7175,31.1721,642609.0
2021-04-23,31.5342,32.4274,31.2606,32.1377,595085.0
2021-04-24,31.5342,32.4274,31.2606,32.1377,595085.0
2021-04-25,31.5342,32.4274,31.2606,32.1377,595085.0
2021-04-26,32.4757,33.5941,32.2826,33.047,2100334.0
2021-04-27,33.055,33.3446,32.4274,33.047,790494.0
2021-04-28,33.7148,33.7792,32.2182,32.4918,933917.0
2021-04-29,32.6929,33.1028,31.9446,32.4435,812595.0
2021-04-30,32.2262,32.3147,31.4216,31.4538,589065.0
2021-05-01,32.2262,32.3147,31.4216,31.4538,589065.0
2021-05-02,32.2262,32.3147,31.4216,31.4538,589065.0
2021-05-03,31.7998,32.524,31.6227,32.2584,1115636.0
2021-05-04,32.2423,32.6366,31.7676,32.3872,2391130.0
2021-05-05,32.888,33.7285,31.8269,31.8608,1911510.0
2021-05-06,32.3532,32.5739,31.1393,32.4636,1416905.0
2021-05-07,32.6928,33.6945,32.3108,33.6521,1148613.0
2021-05-08,32.6928,33.6945,32.3108,33.6521,1148613.0
2021-05-09,32.6928,33.6945,32.3108,33.6521,1148613.0
2021-05-10,34.2124,34.5605,33.7455,34.0341,1623970.0
2021-05-11,33.3465,34.7472,32.922,34.7048,1668364.0
2021-05-12,34.8066,35.3415,32.8965,33.0918,1105632.0
2021-05-13,33.3634,34.3737,32.9729,33.6436,747572.0
2021-05-14,33.4399,34.4501,32.9475,34.3058,1148684.0
2021-05-15,33.4399,34.4501,32.9475,34.3058,1148684.0
2021-05-16,33.4399,34.4501,32.9475,34.3058,1148684.0
2021-05-17,34.3822,35.0359,34.0426,34.4246,675955.0
2021-05-18,34.6369,34.8576,34.0256,34.2379,707722.0
2021-05-19,33.355,33.355,31.8948,32.3277,828167.0
2021-05-20,32.4041,32.8541,31.4194,32.8286,1226835.0
2021-05-21,33.1937,33.5842,32.8286,33.3974,1298335.0
2021-05-22,33.1937,33.5842,32.8286,33.3974,1298335.0
2021-05-23,33.1937,33.5842,32.8286,33.3974,1298335.0
2021-05-24,33.4483,33.4568,32.5994,33.0408,528157.0
2021-05-25,32.888,33.0931,31.4194,31.4194,772843.0
2021-05-26,31.6146,32.0476,30.8421,31.2241,1220640.0
2021-05-27,31.8353,32.2428,31.2666,31.3769,1130697.0
2021-05-28,31.3684,31.4109,30.2903,31.0798,962321.0
2021-05-29,31.3684,31.4109,30.2903,31.0798,962321.0
2021-05-30,31.3684,31.4109,30.2903,31.0798,962321.0
2021-05-31,31.3684,31.4109,30.2903,31.0798,962321.0
2021-06-01,31.8353,32.2513,31.6231,32.0306,550052.0
2021-06-02,31.8353,31.8778,31.1562,31.7165,736103.0
2021-06-03,31.3939,31.7165,30.8799,31.6231,384611.0
2021-06-04,31.7674,31.9372,31.2661,31.5128,268959.0
2021-06-05,31.7674,31.9372,31.2661,31.5128,268959.0
2021-06-06,31.7674,31.9372,31.2661,31.5128,268959.0
2021-06-07,31.4279,31.6146,30.7657,30.7912,585233.0
2021-06-08,30.8166,31.309,30.0017,31.0968,429203.0
2021-06-09,30.8421,31.8438,30.8081,31.6316,774421.0
2021-06-10,31.9627,32.1919,31.4788,31.691,404786.0
2021-06-11,32.8286,33.6181,32.4805,32.8456,1007848.0
2021-06-12,32.8286,33.6181,32.4805,32.8456,1007848.0
2021-06-13,32.8286,33.6181,32.4805,32.8456,1007848.0
2021-06-14,32.905,32.9729,31.309,31.4363,551702.0
2021-06-15,31.4024,31.7929,30.0271,30.5025,1085968.0
2021-06-16,30.1629,30.1629,28.9659,29.2036,1029496.0
2021-06-17,29.2376,29.5092,27.5567,27.7944,1412186.0
2021-06-18,27.7519,28.6263,27.5991,27.9217,1094459.0
2021-06-19,27.7519,28.6263,27.5991,27.9217,1094459.0
2021-06-20,27.7519,28.6263,27.5991,27.9217,1094459.0
2021-06-21,28.134,29.0169,28.1085,28.9914,1027608.0
2021-06-22,29.0338,29.2036,28.6985,28.8386,513464.0
2021-06-23,29.1442,29.9847,28.9519,29.4159,700132.0
2021-06-24,29.7215,30.7657,29.5687,30.5789,509248.0
2021-06-25,30.9864,31.1392,30.6638,30.8166,541918.0
2021-06-26,30.9864,31.1392,30.6638,30.8166,541918.0
2021-06-27,30.9864,31.1392,30.6638,30.8166,541918.0
2021-06-28,30.9609,31.5807,30.6638,31.5722,720665.0
2021-06-29,31.4618,32.2513,31.4363,32.1495,642296.0
2021-06-30,32.1495,32.6843,31.8949,32.6503,718865.0
2021-07-01,32.939,33.3125,32.2259,32.956,734309.0
2021-07-02,33.0154,33.4399,32.7183,33.3295,617009.0
2021-07-03,33.0154,33.4399,32.7183,33.3295,617009.0
2021-07-04,33.0154,33.4399,32.7183,33.3295,617009.0
2021-07-05,33.0154,33.4399,32.7183,33.3295,617009.0
2021-07-06,33.4568,33.4568,32.3447,33.4059,1276042.0
2021-07-07,33.5672,35.1462,33.5672,35.0783,1205882.0
2021-07-08,34.2124,34.5435,32.4805,34.535,1323522.0
2021-07-09,35.0613,36.5045,34.8151,35.749,805084.0
2021-07-10,35.0613,36.5045,34.8151,35.749,805084.0
2021-07-11,35.0613,36.5045,34.8151,35.749,805084.0
2021-07-12,35.749,36.7253,35.4094,36.3687,649244.0
2021-07-13,36.2499,36.6573,35.749,36.1989,967244.0
2021-07-14,36.4536,37.1412,36.2074,36.8611,1145152.0
2021-07-15,36.963,37.8119,36.929,37.6931,723534.0
2021-07-16,37.7185,37.7864,35.7829,36.9969,785670.0
2021-07-17,37.7185,37.7864,35.7829,36.9969,785670.0
2021-07-18,37.7185,37.7864,35.7829,36.9969,785670.0
2021-07-19,36.0546,36.7422,34.8661,36.6573,1491747.0
2021-07-20,36.53,37.345,35.6641,37.2007,474919.0
2021-07-21,37.6846,38.2703,37.4808,37.9647,593627.0
2021-07-22,38.3298,38.3298,37.4053,38.0241,429016.0
2021-07-23,38.6439,39.3994,38.0241,39.357,1107125.0
2021-07-24,38.6439,39.3994,38.0241,39.357,1107125.0
2021-07-25,38.6439,39.3994,38.0241,39.357,1107125.0
2021-07-26,39.357,40.9445,39.357,40.7577,1070509.0
2021-07-27,40.5795,41.4624,39.9003,40.6559,1348287.0
2021-07-28,40.8257,41.1398,40.4692,40.919,1081602.0
2021-07-29,41.4454,42.4047,41.0124,41.9632,634335.0
2021-07-30,41.768,42.1591,40.4776,41.2926,761115.0
2021-07-31,41.768,42.1591,40.4776,41.2926,761115.0
2021-08-01,41.768,42.1591,40.4776,41.2926,761115.0
2021-08-02,42.4471,42.7782,41.4029,41.5812,1485401.0
2021-08-03,41.6831,42.6763,40.9785,42.2519,836451.0
2021-08-04,42.5405,44.128,41.9378,43.4998,1311871.0
2021-08-05,43.7545,43.7885,42.1076,42.9565,793766.0
2021-08-06,43.5677,44.9091,43.2962,43.9583,789537.0
2021-08-07,43.5677,44.9091,43.2962,43.9583,789537.0
2021-08-08,43.5677,44.9091,43.2962,43.9583,789537.0
2021-08-09,43.9498,45.0619,43.3895,44.926,721078.0
2021-08-10,45.2571,48.0417,45.2317,47.3965,1208819.0
2021-08-11,47.9653,48.2709,46.3692,47.7021,924712.0
2021-08-12,47.4644,47.6596,46.8902,47.388,650350.0
2021-08-13,47.6681,47.8379,47.0824,47.6766,851044.0
2021-08-14,47.6681,47.8379,47.0824,47.6766,851044.0
2021-08-15,47.6681,47.8379,47.0824,47.6766,851044.0
2021-08-16,46.989,47.1927,45.2486,46.7683,1001447.0
2021-08-17,46.5815,46.6324,44.5101,45.8938,1273172.0
2021-08-18,45.1213,46.7767,45.1043,46.3862,1614324.0
2021-08-19,45.2571,45.2571,43.2112,43.8988,1232061.0
2021-08-20,44.2129,44.5101,43.4149,44.4337,569368.0
2021-08-21,44.2129,44.5101,43.4149,44.4337,569368.0
2021-08-22,44.2129,44.5101,43.4149,44.4337,569368.0
2021-08-23,45.6307,45.6901,44.8581,45.2232,768495.0
2021-08-24,45.8259,46.6918,45.7325,46.6834,503822.0
2021-08-25,46.7003,47.2691,45.9702,46.6154,631079.0
2021-08-26,46.6834,46.8913,46.2164,46.4457,484982.0
2021-08-27,46.7173,47.804,46.7003,47.4219,583409.0
2021-08-28,46.7173,47.804,46.7003,47.4219,583409.0
2021-08-29,46.7173,47.804,46.7003,47.4219,583409.0
2021-08-30,48.1011,48.169,46.8701,46.8701,719809.0
2021-08-31,46.7003,46.8871,44.752,46.1655,878981.0
2021-09-01,45.8005,46.1825,44.4506,45.9448,637985.0
2021-09-02,45.9872,46.0891,45.5033,45.8854,504158.0
2021-09-03,46.0127,46.1485,45.2155,45.5543,327701.0
2021-09-04,46.0127,46.1485,45.2155,45.5543,327701.0
2021-09-05,46.0127,46.1485,45.2155,45.5543,327701.0
2021-09-06,46.0127,46.1485,45.2155,45.5543,327701.0
2021-09-07,45.775,46.4711,45.5882,46.0382,717665.0
2021-09-08,45.8005,46.0551,45.0109,45.4948,584375.0
2021-09-09,45.2826,45.5712,44.6289,44.994,641629.0
2021-09-10,45.4184,46.123,44.7902,44.8581,359756.0
2021-09-11,45.4184,46.123,44.7902,44.8581,359756.0
2021-09-12,45.4184,46.123,44.7902,44.8581,359756.0
2021-09-13,45.6052,45.8854,44.2978,44.7563,662298.0
2021-09-14,44.6034,44.6034,43.4404,43.5253,906730.0
2021-09-15,43.6866,45.1128,43.5847,45.0873,917897.0
2021-09-16,44.6799,44.6883,43.7545,43.8394,478167.0
2021-09-17,43.4744,43.5592,40.2484,40.2738,1448205.0
2021-09-18,43.4744,43.5592,40.2484,40.2738,1448205.0
2021-09-19,43.4744,43.5592,40.2484,40.2738,1448205.0
2021-09-20,37.761,39.3825,37.1667,37.9308,1509347.0
2021-09-21,38.5165,38.7373,36.6489,37.1328,950621.0
2021-09-22,38.1175,38.4002,37.536,37.5572,869116.0
2021-09-23,37.5742,38.1684,37.1837,37.2007,899745.0
2021-09-24,37.0139,37.5657,36.5809,36.6149,303777.0
2021-09-25,37.0139,37.5657,36.5809,36.6149,303777.0
2021-09-26,37.0139,37.5657,36.5809,36.6149,303777.0
2021-09-27,36.6658,37.6931,36.5979,37.5742,665742.0
2021-09-28,37.2346,37.4299,35.9952,36.5385,594106.0
2021-09-29,36.7083,36.9119,35.7914,36.2753,696093.0
2021-09-30,36.564,37.3195,35.9103,35.9103,355731.0
2021-10-01,35.9103,36.0206,34.6623,35.8254,764328.0
2021-10-02,35.9103,36.0206,34.6623,35.8254,764328.0
2021-10-03,35.9103,36.0206,34.6623,35.8254,764328.0
2021-10-04,35.8169,36.1904,34.9849,35.1462,401638.0
2021-10-05,35.2566,36.3263,34.7642,36.2414,519827.0
2021-10-06,35.698,35.9018,34.4968,35.3415,758250.0
2021-10-07,35.9867,36.8526,35.9527,36.0121,882587.0
2021-10-08,36.4281,36.7592,35.7065,35.766,297289.0
2021-10-09,36.4281,36.7592,35.7065,35.766,297289.0
2021-10-10,36.4281,36.7592,35.7065,35.766,297289.0
2021-10-11,36.4536,37.328,36.0801,36.114,360054.0
2021-10-12,36.4112,36.9035,36.1734,36.7422,503750.0
2021-10-13,36.9545,37.0648,36.165,36.6828,488965.0
2021-10-14,37.2176,37.5791,36.9375,37.328,703105.0
2021-10-15,37.6931,38.2958,37.5657,37.9053,691202.0
2021-10-16,37.6931,38.2958,37.5657,37.9053,691202.0
2021-10-17,37.6931,38.2958,37.5657,37.9053,691202.0
2021-10-18,36.9375,37.6336,36.3943,37.5572,610468.0
2021-10-19,37.5572,37.8628,36.963,37.5827,391061.0
2021-10-20,37.6591,38.7373,37.5225,38.3467,457175.0
2021-10-21,37.8628,37.9223,36.5555,36.9799,522127.0
2021-10-22,37.0903,37.9223,37.0801,37.5572,451861.0
2021-10-23,37.0903,37.9223,37.0801,37.5572,451861.0
2021-10-24,37.0903,37.9223,37.0801,37.5572,451861.0
2021-10-25,37.9902,39.2891,37.8034,39.0768,471469.0
2021-10-26,39.4164,39.5098,38.5675,39.0174,686346.0
2021-10-27,38.6439,39.1532,37.5657,37.5827,683676.0
2021-10-28,37.8798,38.2533,37.4044,37.8883,541749.0
2021-10-29,38.0157,39.705,38.0157,39.3315,1139280.0
2021-10-30,38.0157,39.705,38.0157,39.3315,1139280.0
2021-10-31,38.0157,39.705,38.0157,39.3315,1139280.0
2021-11-01,39.7645,40.2314,38.8052,39.9173,860812.0
2021-11-02,39.8918,39.8918,38.4571,39.3655,1356227.0
2021-11-03,37.2049,37.2049,33.4483,33.6776,3693199.0
2021-11-04,33.9492,34.3822,31.6741,32.9644,2132495.0
2021-11-05,32.939,32.9729,31.9033,32.8286,1314726.0
2021-11-06,32.939,32.9729,31.9033,32.8286,1314726.0
2021-11-07,32.939,32.9729,31.9033,32.8286,1314726.0
2021-11-08,33.5417,34.6963,33.5332,34.518,1195055.0
2021-11-09,34.4671,35.2311,33.8983,34.5774,1136995.0
2021-11-10,34.552,35.4179,34.2973,34.917,886298.0
2021-11-11,35.6556,36.0716,35.3924,35.6386,822591.0
2021-11-12,35.7684,36.1405,35.0501,35.7684,399789.0
2021-11-13,35.7684,36.1405,35.0501,35.7684,399789.0
2021-11-14,35.7684,36.1405,35.0501,35.7684,399789.0
2021-11-15,35.5867,35.6772,34.8727,35.154,768125.0
2021-11-16,35.0588,35.0718,34.1155,34.5482,754375.0
2021-11-17,34.2366,34.8035,33.752,33.9943,827526.0
2021-11-18,33.977,34.3232,33.4404,33.4491,523959.0
2021-11-19,33.1635,33.3019,32.4625,32.9038,1165127.0
2021-11-20,33.1635,33.3019,32.4625,32.9038,1165127.0
2021-11-21,33.1635,33.3019,32.4625,32.9038,1165127.0
2021-11-22,33.1116,34.1847,32.7524,33.1721,673541.0
2021-11-23,33.527,34.5741,33.3928,33.9856,462534.0
2021-11-24,33.8212,33.8488,33.1375,33.2327,641391.0
2021-11-25,33.8212,33.8488,33.1375,33.2327,641391.0
2021-11-26,32.0384,33.1202,31.1133,32.9644,810374.0
2021-11-27,32.0384,33.1202,31.1133,32.9644,810374.0
2021-11-28,32.0384,33.1202,31.1133,32.9644,810374.0
2021-11-29,33.2933,33.4058,32.4971,32.6615,1035488.0
2021-11-30,32.5231,33.8991,32.4106,33.051,1276145.0
2021-12-01,33.3019,34.1847,32.5923,32.6442,659111.0
2021-12-02,32.9038,34.9636,32.4884,34.7299,808234.0
2021-12-03,34.7472,35.2837,34.3491,34.9895,692756.0
2021-12-04,34.7472,35.2837,34.3491,34.9895,692756.0
2021-12-05,34.7472,35.2837,34.3491,34.9895,692756.0
2021-12-06,35.4396,36.2876,35.1626,35.2232,870467.0
2021-12-07,35.8377,37.0839,35.8377,36.7031,652711.0
2021-12-08,36.7464,37.6984,36.6598,36.7031,604754.0
2021-12-09,36.1925,37.0839,35.7425,36.8589,352362.0
2021-12-10,37.4128,37.9753,37.1445,37.7762,782838.0
2021-12-11,37.4128,37.9753,37.1445,37.7762,782838.0
2021-12-12,37.4128,37.9753,37.1445,37.7762,782838.0
2021-12-13,37.7849,38.3604,37.5166,37.8282,541677.0
2021-12-14,38.0099,38.7715,37.3781,37.8109,374771.0
2021-12-15,37.4387,37.4474,35.5521,36.8675,563296.0
2021-12-16,37.0752,38.0359,37.0752,37.482,419551.0
2021-12-17,37.1964,37.3306,36.3656,36.6858,700668.0
2021-12-18,37.1964,37.3306,36.3656,36.6858,700668.0
2021-12-19,37.1964,37.3306,36.3656,36.6858,700668.0
2021-12-20,37.3695,37.3695,34.9852,35.2838,394434.0
2021-12-21,35.6213,36.3569,35.6127,35.7338,324672.0
2021-12-22,36.3483,36.9368,35.9285,36.6166,325622.0
2021-12-23,36.6166,36.9974,36.4521,36.8762,246014.0
2021-12-24,36.6166,36.9974,36.4521,36.8762,246014.0
2021-12-25,36.6166,36.9974,36.4521,36.8762,246014.0
2021-12-26,36.6166,36.9974,36.4521,36.8762,246014.0
2021-12-27,36.8243,37.2899,36.53,37.1964,205490.0
2021-12-28,36.9108,37.244,36.2271,36.7897,300876.0
2021-12-29,36.6945,37.2397,36.5733,37.0493,216861.0
2021-12-30,37.4474,37.9147,36.8243,37.1445,332177.0
2021-12-31,37.0406,37.7243,36.8243,37.6637,506241.0
2022-01-01,37.0406,37.7243,36.8243,37.6637,506241.0
2022-01-02,37.0406,37.7243,36.8243,37.6637,506241.0
2022-01-03,37.8541,38.5984,37.3176,38.5724,957947.0
2022-01-04,38.4426,39.8706,38.3388,39.559,1054833.0
2022-01-05,39.9745,41.9217,39.8706,41.5669,2219722.0
2022-01-06,42.3717,42.3717,41.2293,41.8005,710829.0
2022-01-07,41.7919,42.0688,41.2034,41.7832,759365.0
2022-01-08,41.7919,42.0688,41.2034,41.7832,759365.0
2022-01-09,41.7919,42.0688,41.2034,41.7832,759365.0
2022-01-10,41.6707,42.1294,39.2561,40.1562,667846.0
2022-01-11,39.1956,40.0697,38.685,39.9745,478995.0
2022-01-12,40.5976,41.8005,40.0956,41.5842,551416.0
2022-01-13,41.6794,41.9303,40.0523,40.5976,570139.0
2022-01-14,40.2168,40.6755,39.7148,40.2947,281092.0
2022-01-15,40.2168,40.6755,39.7148,40.2947,281092.0
2022-01-16,40.2168,40.6755,39.7148,40.2947,281092.0
2022-01-17,40.2168,40.6755,39.7148,40.2947,281092.0
2022-01-18,39.8879,39.9918,39.0744,39.4985,392253.0
2022-01-19,40.1475,40.6322,38.8927,40.0523,522876.0
2022-01-20,40.1389,41.2726,39.3946,39.4985,760292.0
2022-01-21,38.8667,39.0095,36.5733,36.8675,964395.0
2022-01-22,38.8667,39.0095,36.5733,36.8675,964395.0
2022-01-23,38.8667,39.0095,36.5733,36.8675,964395.0
2022-01-24,35.9242,36.1579,34.2107,35.7598,835175.0
2022-01-25,35.1886,35.8723,34.4184,35.4915,599498.0
2022-01-26,36.3085,37.0406,36.0627,36.4262,493780.0
2022-01-27,36.9108,37.3089,35.4136,35.4396,792753.0
2022-01-28,35.7079,35.7079,34.5568,35.5348,1428051.0
2022-01-29,35.7079,35.7079,34.5568,35.5348,1428051.0
2022-01-30,35.7079,35.7079,34.5568,35.5348,1428051.0
2022-01-31,35.5175,36.2138,34.8078,34.8597,874876.0
2022-02-01,35.5694,36.1838,34.4789,35.8117,2804633.0
2022-02-02,36.1319,36.6079,35.2146,36.279,741574.0
2022-02-03,35.9935,36.0381,34.3664,34.7472,1309773.0
2022-02-04,34.6953,36.4608,34.6953,36.0713,741329.0
2022-02-05,34.6953,36.4608,34.6953,36.0713,741329.0
2022-02-06,34.6953,36.4608,34.6953,36.0713,741329.0
2022-02-07,36.2877,36.5819,35.5088,36.0627,387639.0
2022-02-08,36.4608,37.6551,36.0887,37.4387,431713.0
2022-02-09,37.257,38.1051,36.9195,37.8282,420936.0
2022-02-10,37.456,39.0138,37.2656,38.4773,575520.0
2022-02-11,37.8455,38.7888,36.4608,36.5041,642787.0
2022-02-12,37.8455,38.7888,36.4608,36.5041,642787.0
2022-02-13,37.8455,38.7888,36.4608,36.5041,642787.0
2022-02-14,36.5819,36.9108,36.0887,36.7983,296985.0
2022-02-15,37.0579,37.7243,36.3588,37.4907,357783.0
2022-02-16,35.2405,35.3184,32.2504,33.3279,3902454.0
2022-02-17,32.7481,33.3193,31.3461,31.8047,1712348.0
2022-02-18,31.6749,32.4019,31.3547,32.1509,1315626.0
2022-02-19,31.6749,32.4019,31.3547,32.1509,1315626.0
2022-02-20,31.6749,32.4019,31.3547,32.1509,1315626.0
2022-02-21,31.6749,32.4019,31.3547,32.1509,1315626.0
2022-02-22,32.1076,32.562,31.5624,31.649,992303.0
2022-02-23,31.8221,32.5057,31.5018,32.0644,1048067.0
2022-02-24,30.3854,32.2461,30.2556,32.1076,1394337.0
2022-02-25,32.4279,34.4919,32.3673,34.1241,965896.0
2022-02-26,32.4279,34.4919,32.3673,34.1241,965896.0
2022-02-27,32.4279,34.4919,32.3673,34.1241,965896.0
2022-02-28,33.3971,34.8251,33.3193,33.9943,1648623.0
2022-03-01,33.7,34.6088,33.051,33.6481,1249575.0
2022-03-02,33.9164,35.6992,33.3669,35.5175,1077322.0
2022-03-03,35.9156,36.8091,35.604,36.5993,981882.0
2022-03-04,36.3656,36.5473,34.7386,35.5175,571215.0
2022-03-05,36.3656,36.5473,34.7386,35.5175,571215.0
2022-03-06,36.3656,36.5473,34.7386,35.5175,571215.0
2022-03-07,35.7079,36.4348,33.6741,33.977,545812.0
2022-03-08,33.8558,34.1847,32.3067,32.3586,658005.0
2022-03-09,32.7048,34.1241,32.4971,33.8039,526607.0
2022-03-10,33.6222,35.0515,33.3712,34.9636,466914.0
2022-03-11,35.4136,35.4136,34.7992,35.2665,336907.0
2022-03-12,35.4136,35.4136,34.7992,35.2665,336907.0
2022-03-13,35.4136,35.4136,34.7992,35.2665,336907.0
2022-03-14,35.1367,35.3963,33.8904,34.4184,759724.0
2022-03-15,33.9683,34.4357,33.2154,34.3837,421425.0
2022-03-16,34.678,36.2531,34.4789,36.2271,391107.0
2022-03-17,36.2185,37.1964,36.2012,36.6685,522555.0
2022-03-18,36.3916,36.9974,35.855,36.9195,583862.0
2022-03-19,36.3916,36.9974,35.855,36.9195,583862.0
2022-03-20,36.3916,36.9974,35.855,36.9195,583862.0
2022-03-21,37.2137,38.5984,36.8892,38.0792,462229.0
2022-03-22,38.5898,38.633,37.4474,37.8282,342568.0
2022-03-23,37.8974,38.8494,37.7503,38.3907,482623.0
2022-03-24,38.6071,39.9745,38.5551,39.7754,629971.0
2022-03-25,39.6975,40.6841,39.2302,40.5889,498693.0
2022-03-26,39.6975,40.6841,39.2302,40.5889,498693.0
2022-03-27,39.6975,40.6841,39.2302,40.5889,498693.0
2022-03-28,40.4072,40.4072,38.633,39.6456,399961.0
2022-03-29,39.6456,40.1822,37.9104,40.0091,537935.0
2022-03-30,40.2427,40.5024,39.3687,39.7581,205177.0
2022-03-31,39.7754,40.1086,39.2994,39.5071,276343.0
2022-04-01,39.9052,40.8659,39.4292,40.8659,544145.0
2022-04-02,39.9052,40.8659,39.4292,40.8659,544145.0
2022-04-03,39.9052,40.8659,39.4292,40.8659,544145.0
2022-04-04,41.1861,41.714,40.2687,40.7447,386516.0
2022-04-05,40.6755,41.1428,40.0264,40.5024,387825.0
2022-04-06,40.6408,40.9351,39.9485,40.9351,388522.0
2022-04-07,41.0736,41.7645,40.693,41.5149,571207.0
2022-04-08,41.3938,42.9256,41.238,42.4236,514341.0
2022-04-09,41.3938,42.9256,41.238,42.4236,514341.0
2022-04-10,41.3938,42.9256,41.238,42.4236,514341.0
2022-04-11,42.8477,43.5833,42.1467,42.2852,630400.0
2022-04-12,42.7438,43.1766,41.3332,41.6621,423619.0
2022-04-13,42.0904,42.9948,41.8871,42.8737,302040.0
2022-04-14,42.6227,43.1732,41.8308,41.9303,488545.0
2022-04-15,42.6227,43.1732,41.8308,41.9303,488545.0
2022-04-16,42.6227,43.1732,41.8308,41.9303,488545.0
2022-04-17,42.6227,43.1732,41.8308,41.9303,488545.0
2022-04-18,42.138,43.129,41.9476,42.4756,457470.0
2022-04-19,42.4929,43.367,42.2419,42.9775,387738.0
2022-04-20,42.8217,43.0987,41.1688,41.2726,560846.0
2022-04-21,41.6447,41.9736,39.6471,39.8879,616226.0
2022-04-22,39.9225,40.3169,37.6637,37.8628,437239.0
2022-04-23,39.9225,40.3169,37.6637,37.8628,437239.0
2022-04-24,39.9225,40.3169,37.6637,37.8628,437239.0
2022-04-25,36.6945,36.9627,34.5482,36.1838,709865.0
2022-04-26,35.9069,36.2704,34.6174,34.6607,408884.0
2022-04-27,35.3876,38.9273,35.3098,37.5253,844647.0
2022-04-28,37.8801,38.2089,37.2137,38.1397,444282.0
2022-04-29,38.209,38.9359,36.8416,37.1272,600633.0
2022-04-30,38.209,38.9359,36.8416,37.1272,600633.0
2022-05-01,38.209,38.9359,36.8416,37.1272,600633.0
2022-05-02,36.755,38.209,35.7425,38.0618,888350.0
2022-05-03,38.0792,40.7274,37.8368,40.3812,1642955.0
2022-05-04,40.6755,41.4111,38.3042,39.559,619051.0
2022-05-05,39.1897,39.4149,35.8563,36.7572,537271.0
2022-05-06,36.4599,36.9059,35.198,35.6581,575134.0
2022-05-07,36.4599,36.9059,35.198,35.6581,575134.0
2022-05-08,36.4599,36.9059,35.198,35.6581,575134.0
2022-05-09,34.9374,35.6581,34.2843,34.8383,544816.0
2022-05-10,35.3788,35.6401,34.2402,34.8563,444356.0
2022-05-11,35.3698,36.9464,35.3698,35.7752,470057.0
2022-05-12,35.1266,35.8473,34.0545,35.3248,320064.0
2022-05-13,35.8473,36.6311,35.3248,35.7932,284778.0
2022-05-14,35.8473,36.6311,35.3248,35.7932,284778.0
2022-05-15,35.8473,36.6311,35.3248,35.7932,284778.0
2022-05-16,36.0725,37.3248,35.7122,36.3158,536376.0
2022-05-17,37.3879,37.9735,36.9824,37.496,469387.0
2022-05-18,36.9824,37.3338,35.1446,35.4509,378887.0
2022-05-19,35.1356,36.6221,35.0545,35.9554,426642.0
2022-05-20,36.8653,37.3969,36.0635,37.1176,298274.0
2022-05-21,36.8653,37.3969,36.0635,37.1176,298274.0
2022-05-22,36.8653,37.3969,36.0635,37.1176,298274.0
2022-05-23,37.4059,38.9735,37.2257,38.7663,326847.0
2022-05-24,38.4239,38.7392,37.2617,38.0816,273642.0
2022-05-25,37.8293,38.7077,37.3917,38.541,298142.0
2022-05-26,38.9284,40.496,38.8073,40.1447,322274.0
2022-05-27,40.469,40.4876,39.596,40.3338,430429.0
2022-05-28,40.469,40.4876,39.596,40.3338,430429.0
2022-05-29,40.469,40.4876,39.596,40.3338,430429.0
2022-05-30,40.469,40.4876,39.596,40.3338,430429.0
2022-05-31,40.3338,40.3546,39.0275,39.6131,294311.0
2022-06-01,39.6491,40.2167,38.7933,39.2708,329879.0
2022-06-02,39.7122,40.1807,39.3113,39.6762,493400.0
2022-06-03,39.1987,39.7032,38.8563,39.3879,164927.0
2022-06-04,39.1987,39.7032,38.8563,39.3879,164927.0
2022-06-05,39.1987,39.7032,38.8563,39.3879,164927.0
2022-06-06,39.469,40.023,39.0364,39.7302,300246.0
2022-06-07,39.2798,39.9465,38.9645,39.6582,258605.0
2022-06-08,39.2257,39.505,38.1897,38.2347,299081.0
2022-06-09,37.7933,37.8563,36.523,36.523,326038.0
2022-06-10,35.9104,36.4509,35.2617,35.9554,261202.0
2022-06-11,35.9104,36.4509,35.2617,35.9554,261202.0
2022-06-12,35.9104,36.4509,35.2617,35.9554,261202.0
2022-06-13,34.595,34.8338,33.5139,34.0184,263950.0
