,HOG US Equity,HOG US Equity,HOG US Equity,HOG US Equity,HOG US Equity
2023-09-14,33.6071,34.3695,33.6071,34.0427,1194479.0
2023-09-15,33.1417,33.7952,32.8743,33.0327,3084409.0
2023-09-16,33.1417,33.7952,32.8743,33.0327,3084409.0
2023-09-17,33.1417,33.7952,32.8743,33.0327,3084409.0
2023-09-18,32.8347,32.9129,32.3792,32.4881,1404169.0
2023-09-19,32.607,32.805,32.3693,32.5079,1377921.0
2023-09-20,32.7456,32.9535,32.5079,32.5376,908521.0
2023-09-21,32.3693,32.6961,32.1564,32.3495,873598.0
2023-09-22,32.5674,32.7357,32.2703,32.2802,709205.0
2023-09-23,32.5674,32.7357,32.2703,32.2802,709205.0
2023-09-24,32.5674,32.7357,32.2703,32.2802,709205.0
2023-09-25,32.1218,33.0228,32.0426,32.6664,861126.0
2023-09-26,32.2505,32.7555,31.8445,31.8742,949252.0
2023-09-27,31.993,32.3644,31.9138,32.0921,870773.0
2023-09-28,31.9633,32.8941,31.9435,32.6169,849429.0
2023-09-29,32.904,33.2209,32.6763,32.7357,888086.0
2023-09-30,32.904,33.2209,32.6763,32.7357,888086.0
2023-10-01,32.904,33.2209,32.6763,32.7357,888086.0
2023-10-02,32.706,32.9684,31.8966,31.9831,926551.0
2023-10-03,31.696,32.1317,31.2157,31.3692,1032965.0
2023-10-04,31.6861,31.7554,30.5969,31.2207,2758841.0
2023-10-05,30.983,31.2504,29.6859,29.7354,1713624.0
2023-10-06,29.1908,30.4285,29.171,29.9533,2390349.0
2023-10-07,29.1908,30.4285,29.171,29.9533,2390349.0
2023-10-08,29.1908,30.4285,29.171,29.9533,2390349.0
2023-10-09,29.6958,30.2503,29.3987,30.0919,1026769.0
2023-10-10,30.0919,30.7751,29.9879,30.5177,1162359.0
2023-10-11,30.7157,31.0672,30.3988,30.5573,1374714.0
2023-10-12,30.5375,30.6662,29.2799,29.6166,1345470.0
2023-10-13,29.6265,29.8542,29.3591,29.5275,1189783.0
2023-10-14,29.6265,29.8542,29.3591,29.5275,1189783.0
2023-10-15,29.6265,29.8542,29.3591,29.5275,1189783.0
2023-10-16,29.7453,30.3097,29.6463,30.0028,1105088.0
2023-10-17,29.7057,30.8939,29.6067,30.4483,1326253.0
2023-10-18,29.9929,30.0918,29.6562,29.7057,896023.0
2023-10-19,29.5671,30.0869,29.3789,29.4978,1289999.0
2023-10-20,29.4582,29.9334,29.3987,29.8047,1277939.0
2023-10-21,29.4582,29.9334,29.3987,29.8047,1277939.0
2023-10-22,29.4582,29.9334,29.3987,29.8047,1277939.0
2023-10-23,29.5671,29.9616,29.4483,29.4978,1339419.0
2023-10-24,29.5572,29.7453,28.9334,28.9433,1339448.0
2023-10-25,28.8343,28.9829,28.4581,28.5373,2024986.0
2023-10-26,28.3095,28.4482,25.1807,26.6955,5225114.0
2023-10-27,26.745,27.052,25.8539,25.9133,2054283.0
2023-10-28,26.745,27.052,25.8539,25.9133,2054283.0
2023-10-29,26.745,27.052,25.8539,25.9133,2054283.0
2023-10-30,26.2697,26.3836,25.2003,25.6261,2143397.0
2023-10-31,25.7449,26.8391,25.6459,26.5866,2519507.0
2023-11-01,26.6856,27.25,26.4777,27.0322,1840784.0
2023-11-02,27.3986,27.7352,27.0619,27.5768,1240429.0
2023-11-03,27.864,28.8442,27.854,28.6363,1399141.0
2023-11-04,27.864,28.8442,27.854,28.6363,1399141.0
2023-11-05,27.864,28.8442,27.854,28.6363,1399141.0
2023-11-06,28.7353,28.8937,27.3788,27.4976,1833963.0
2023-11-07,27.359,27.5075,27.052,27.2302,894385.0
2023-11-08,27.2302,27.4976,27.1918,27.3491,785559.0
2023-11-09,27.4679,27.4976,26.4183,26.5173,1016685.0
2023-11-10,26.4777,26.5866,26.0915,26.3787,1025248.0
2023-11-11,26.4777,26.5866,26.0915,26.3787,1025248.0
2023-11-12,26.4777,26.5866,26.0915,26.3787,1025248.0
2023-11-13,26.3292,27.0223,26.141,26.7747,1196630.0
2023-11-14,27.6857,28.7749,27.6857,28.4878,2151882.0
2023-11-15,28.6165,29.8295,28.6165,29.7057,1803560.0
2023-11-16,29.577,29.7156,29.0522,29.3591,1283588.0
2023-11-17,29.7552,30.28,29.6909,29.7057,1426756.0
2023-11-18,29.7552,30.28,29.6909,29.7057,1426756.0
2023-11-19,29.7552,30.28,29.6909,29.7057,1426756.0
2023-11-20,29.6562,29.9978,29.5176,29.8938,1219072.0
2023-11-21,29.6463,29.9087,29.4483,29.577,1200613.0
2023-11-22,29.8245,30.2107,29.6067,29.8839,1144695.0
2023-11-23,29.8245,30.2107,29.6067,29.8839,1144695.0
2023-11-24,29.9136,30.4087,29.8641,30.2008,607253.0
2023-11-25,29.9136,30.4087,29.8641,30.2008,607253.0
2023-11-26,29.9136,30.4087,29.8641,30.2008,607253.0
2023-11-27,29.8938,30.1018,29.6661,29.9334,1256380.0
2023-11-28,29.7948,29.8047,29.4433,29.7057,1883243.0
2023-11-29,30.0523,30.488,29.6958,29.7057,1214099.0
2023-11-30,29.983,30.0622,29.3789,29.6958,1154253.0
2023-12-01,29.6661,31.1415,29.4582,31.0227,3994625.0
2023-12-02,29.6661,31.1415,29.4582,31.0227,3994625.0
2023-12-03,29.6661,31.1415,29.4582,31.0227,3994625.0
2023-12-04,30.9632,32.0227,30.9533,31.5871,1405619.0
2023-12-05,31.29,31.5574,30.181,30.4087,1761368.0
2023-12-06,30.8543,31.6267,30.8444,30.9731,949316.0
2023-12-07,31.0128,32.201,31.0029,32.1713,1549144.0
2023-12-08,32.0966,32.5743,31.9473,31.9473,1098958.0
2023-12-09,32.0966,32.5743,31.9473,31.9473,1098958.0
2023-12-10,32.0966,32.5743,31.9473,31.9473,1098958.0
2023-12-11,31.9672,32.3056,31.7582,32.216,872898.0
2023-12-12,32.017,32.3604,31.5991,32.1265,1232173.0
2023-12-13,32.0469,33.2909,31.0516,33.1317,1631130.0
2023-12-14,33.8383,36.0875,33.8184,35.4705,2682480.0
2023-12-15,35.6496,35.9283,35.1122,35.3013,3128384.0
2023-12-16,35.6496,35.9283,35.1122,35.3013,3128384.0
2023-12-17,35.6496,35.9283,35.1122,35.3013,3128384.0
2023-12-18,35.4108,35.4108,34.2812,34.2961,1314114.0
2023-12-19,34.5051,35.1023,34.4653,35.0624,960692.0
2023-12-20,34.7937,35.4605,34.4255,34.4354,1009852.0
2023-12-21,34.7838,35.8387,34.5947,35.7193,927683.0
2023-12-22,35.6496,36.1323,35.5402,35.7392,668167.0
2023-12-23,35.6496,36.1323,35.5402,35.7392,668167.0
2023-12-24,35.6496,36.1323,35.5402,35.7392,668167.0
2023-12-25,35.6496,36.1323,35.5402,35.7392,668167.0
2023-12-26,35.8686,36.5354,35.789,36.4558,803584.0
2023-12-27,36.5055,37.2221,36.5031,36.9634,1212569.0
2023-12-28,36.8439,37.1027,36.5951,37.0728,953962.0
2023-12-29,36.9036,37.2769,36.5603,36.6648,968082.0
2023-12-30,36.9036,37.2769,36.5603,36.6648,968082.0
2023-12-31,36.9036,37.2769,36.5603,36.6648,968082.0
2024-01-01,36.9036,37.2769,36.5603,36.6648,968082.0
2024-01-02,36.3264,36.7842,35.7691,36.1174,1655189.0
2024-01-03,35.5004,35.5004,34.2862,34.525,1191780.0
2024-01-04,34.4056,34.4802,33.9975,34.1966,1319771.0
2024-01-05,34.0075,35.4307,34.0075,35.0923,2200064.0
2024-01-06,34.0075,35.4307,34.0075,35.0923,2200064.0
2024-01-07,34.0075,35.4307,34.0075,35.0923,2200064.0
2024-01-08,35.0027,35.2714,34.5544,35.0226,1036227.0
2024-01-09,34.5549,34.6295,33.7587,34.0572,1138386.0
2024-01-10,34.0672,34.4852,33.699,34.4155,715150.0
2024-01-11,34.4056,34.8783,33.8383,34.0274,803799.0
2024-01-12,35.152,35.2854,33.8731,33.9378,1331274.0
2024-01-13,35.152,35.2854,33.8731,33.9378,1331274.0
2024-01-14,35.152,35.2854,33.8731,33.9378,1331274.0
2024-01-15,35.152,35.2854,33.8731,33.9378,1331274.0
2024-01-16,33.49,33.898,33.0919,33.8781,1154274.0
2024-01-17,33.1814,33.8482,32.9525,33.4601,1399006.0
2024-01-18,33.7686,33.9677,33.1864,33.6791,889049.0
2024-01-19,33.6193,34.1866,33.3357,34.0174,1248091.0
2024-01-20,33.6193,34.1866,33.3357,34.0174,1248091.0
2024-01-21,33.6193,34.1866,33.3357,34.0174,1248091.0
2024-01-22,34.2065,34.53,33.4651,33.6293,1512125.0
2024-01-23,34.1966,34.326,33.4999,33.7388,940593.0
2024-01-24,34.0473,34.0572,32.9048,33.0919,1029740.0
2024-01-25,33.2909,33.4701,32.853,33.4601,1047253.0
2024-01-26,33.6293,34.0075,33.3904,33.49,886652.0
2024-01-27,33.6293,34.0075,33.3904,33.49,886652.0
2024-01-28,33.6293,34.0075,33.3904,33.49,886652.0
2024-01-29,33.4203,34.3459,33.3208,34.2762,1211203.0
2024-01-30,33.9428,34.107,33.0521,33.062,1532043.0
2024-01-31,33.271,33.5895,32.2061,32.2957,1503775.0
2024-02-01,32.654,33.3904,32.4748,33.2212,1272291.0
2024-02-02,32.8032,34.4354,32.4051,34.0274,1361749.0
2024-02-03,32.8032,34.4354,32.4051,34.0274,1361749.0
2024-02-04,32.8032,34.4354,32.4051,34.0274,1361749.0
2024-02-05,33.4601,34.0125,33.2113,33.7189,1987184.0
2024-02-06,33.7587,34.5947,33.6592,33.9975,1786275.0
2024-02-07,34.2563,34.4653,33.4701,34.3757,2566408.0
2024-02-08,34.6345,36.3662,33.0122,34.744,3920144.0
2024-02-09,34.8733,37.033,34.6743,36.6747,2239676.0
2024-02-10,34.8733,37.033,34.6743,36.6747,2239676.0
2024-02-11,34.8733,37.033,34.6743,36.6747,2239676.0
2024-02-12,36.5553,37.9337,36.421,37.8392,2450562.0
2024-02-13,36.6548,37.1027,35.9283,36.615,1994731.0
2024-02-14,36.9335,37.0529,36.2319,36.6946,1515387.0
2024-02-15,37.1624,37.6899,36.9833,37.5705,1267964.0
2024-02-16,37.252,37.7695,36.8638,37.67,1544846.0
2024-02-17,37.252,37.7695,36.8638,37.67,1544846.0
2024-02-18,37.252,37.7695,36.8638,37.67,1544846.0
2024-02-19,37.252,37.7695,36.8638,37.67,1544846.0
2024-02-20,37.1724,37.5307,36.9335,37.3913,2010427.0
2024-02-21,37.4212,37.6699,36.9335,37.3714,1145873.0
2024-02-22,37.4311,37.869,37.0629,37.2918,1079523.0
2024-02-23,37.1525,37.3515,36.5653,36.5752,1204673.0
2024-02-24,37.1525,37.3515,36.5653,36.5752,1204673.0
2024-02-25,37.1525,37.3515,36.5653,36.5752,1204673.0
2024-02-26,36.4757,37.1027,36.1572,36.5653,1138440.0
2024-02-27,36.834,36.9036,35.9084,36.0079,1580656.0
2024-02-28,35.8089,36.5354,35.6496,36.2269,965968.0
2024-02-29,36.5255,37.1027,35.8885,36.0975,1693873.0
2024-03-01,36.19,36.35,35.09,36.34,2808612.0
2024-03-02,36.19,36.35,35.09,36.34,2808612.0
2024-03-03,36.19,36.35,35.09,36.34,2808612.0
2024-03-04,36.34,37.09,36.34,36.67,1182671.0
2024-03-05,36.88,40.22,36.83,39.32,3185867.0
2024-03-06,39.06,39.48,38.3,38.6,1841938.0
2024-03-07,38.68,39.21,38.4,39.08,1461604.0
2024-03-08,39.45,39.96,38.35,38.47,1593493.0
2024-03-09,39.45,39.96,38.35,38.47,1593493.0
2024-03-10,39.45,39.96,38.35,38.47,1593493.0
2024-03-11,38.32,39.4639,38.3,39.02,1961672.0
2024-03-12,39.83,40.85,39.605,40.05,2551623.0
2024-03-13,39.72,40.47,39.61,39.98,1931960.0
2024-03-14,40.32,41.33,39.88,40.51,2049733.0
2024-03-15,40.5,41.96,40.44,41.0,3960862.0
2024-03-16,40.5,41.96,40.44,41.0,3960862.0
2024-03-17,40.5,41.96,40.44,41.0,3960862.0
2024-03-18,40.74,41.37,40.33,40.73,2191796.0
2024-03-19,40.62,41.63,40.62,41.45,1193555.0
2024-03-20,41.38,42.725,41.38,42.57,1837828.0
2024-03-21,42.76,44.0,42.76,43.94,1820891.0
2024-03-22,43.9,44.14,43.25,43.51,1432299.0
2024-03-23,43.9,44.14,43.25,43.51,1432299.0
2024-03-24,43.9,44.14,43.25,43.51,1432299.0
2024-03-25,43.47,43.94,43.39,43.39,1992494.0
2024-03-26,43.49,43.65,42.54,42.75,1539175.0
2024-03-27,43.02,43.68,42.95,43.66,1456272.0
2024-03-28,43.65,44.16,43.61,43.74,889351.0
2024-03-29,43.65,44.16,43.61,43.74,889351.0
2024-03-30,43.65,44.16,43.61,43.74,889351.0
2024-03-31,43.65,44.16,43.61,43.74,889351.0
2024-04-01,43.78,43.78,43.1,43.55,892650.0
2024-04-02,42.97,43.19,42.455,43.09,1028525.0
2024-04-03,43.6,43.89,42.62,42.84,1374761.0
2024-04-04,43.36,43.54,42.11,42.15,1331438.0
2024-04-05,42.22,42.88,39.35,42.09,3206151.0
2024-04-06,42.22,42.88,39.35,42.09,3206151.0
2024-04-07,42.22,42.88,39.35,42.09,3206151.0
2024-04-08,42.98,43.63,42.645,43.18,1794665.0
2024-04-09,43.11,43.18,42.37,42.88,1752069.0
2024-04-10,41.9,42.485,41.23,41.34,1839856.0
2024-04-11,41.88,41.88,39.71,40.6,2543491.0
2024-04-12,40.24,40.51,39.53,39.71,1966617.0
2024-04-13,40.24,40.51,39.53,39.71,1966617.0
2024-04-14,40.24,40.51,39.53,39.71,1966617.0
2024-04-15,40.02,40.5,39.02,39.1,1239223.0
2024-04-16,39.68,39.68,38.47,38.81,1775808.0
2024-04-17,39.07,39.07,37.765,37.94,2858582.0
2024-04-18,37.96,38.3,37.36,37.83,1778487.0
2024-04-19,37.66,38.35,37.3089,38.04,1315176.0
2024-04-20,37.66,38.35,37.3089,38.04,1315176.0
2024-04-21,37.66,38.35,37.3089,38.04,1315176.0
2024-04-22,38.28,39.23,38.06,38.99,1657852.0
2024-04-23,39.33,40.14,38.8,39.74,2139790.0
2024-04-24,39.73,39.8399,39.05,39.44,1917249.0
2024-04-25,38.35,38.5594,32.21,33.23,10619385.0
2024-04-26,33.65,35.11,33.23,34.75,3444400.0
2024-04-27,33.65,35.11,33.23,34.75,3444400.0
2024-04-28,33.65,35.11,33.23,34.75,3444400.0
2024-04-29,34.82,35.5,34.49,35.24,2488973.0
2024-04-30,34.77,34.89,34.32,34.39,1918748.0
2024-05-01,34.31,35.15,34.01,34.38,1404375.0
