,IPG US Equity,IPG US Equity,IPG US Equity,IPG US Equity,IPG US Equity
2023-09-04,32.2286,32.2677,31.6702,31.9347,2802760.0
2023-09-05,31.8857,31.9983,31.5134,31.5232,2133564.0
2023-09-06,31.4253,31.9592,31.3273,31.7388,2754261.0
2023-09-07,31.6506,31.7779,31.2734,31.3861,2722194.0
2023-09-08,31.4547,31.4547,30.9845,31.102,2214067.0
2023-09-09,31.4547,31.4547,30.9845,31.102,2214067.0
2023-09-10,31.4547,31.4547,30.9845,31.102,2214067.0
2023-09-11,31.3861,31.7681,31.2098,31.2881,2254112.0
2023-09-12,31.102,31.4351,31.0334,31.2686,2024290.0
2023-09-13,31.4155,31.4743,29.8139,30.0147,6390919.0
2023-09-14,30.24,30.7298,30.1812,30.4163,5052762.0
2023-09-15,30.4751,30.4947,29.9265,30.1126,8172984.0
2023-09-16,30.4751,30.4947,29.9265,30.1126,8172984.0
2023-09-17,30.4751,30.4947,29.9265,30.1126,8172984.0
2023-09-18,29.7992,30.0686,29.4318,29.8286,3468096.0
2023-09-19,29.809,29.9412,29.5592,29.6718,2250610.0
2023-09-20,29.711,29.8383,29.1135,29.2114,4465272.0
2023-09-21,29.133,29.2653,28.702,28.7118,3352540.0
2023-09-22,28.8098,28.893,28.222,28.2612,3398112.0
2023-09-23,28.8098,28.893,28.222,28.2612,3398112.0
2023-09-24,28.8098,28.893,28.222,28.2612,3398112.0
2023-09-25,28.1437,28.5943,28.1045,28.2906,3367240.0
2023-09-26,27.9281,28.271,27.6881,27.8204,4166183.0
2023-09-27,28.0065,28.3151,27.8498,28.1437,3446723.0
2023-09-28,28.1926,28.5943,28.1926,28.3592,2866173.0
2023-09-29,28.5747,28.5747,27.8988,28.0751,5443001.0
2023-09-30,28.5747,28.5747,27.8988,28.0751,5443001.0
2023-10-01,28.5747,28.5747,27.8988,28.0751,5443001.0
2023-10-02,28.1437,28.3886,27.8498,28.0653,3930234.0
2023-10-03,27.8498,28.0506,27.5069,27.6147,3076341.0
2023-10-04,27.6245,27.8988,27.3208,27.8694,4421759.0
2023-10-05,27.8204,27.9379,27.6147,27.7714,3467303.0
2023-10-06,27.6637,28.8294,27.6147,28.5453,6260201.0
2023-10-07,27.6637,28.8294,27.6147,28.5453,6260201.0
2023-10-08,27.6637,28.8294,27.6147,28.5453,6260201.0
2023-10-09,28.4963,28.8049,28.222,28.7216,3127475.0
2023-10-10,28.9273,28.9665,28.6041,28.8196,2895010.0
2023-10-11,28.8098,28.9371,28.32,28.5453,3204881.0
2023-10-12,28.849,28.9371,28.3837,28.6139,3881918.0
2023-10-13,28.5943,28.609,28.1143,28.2808,2876587.0
2023-10-14,28.5943,28.609,28.1143,28.2808,2876587.0
2023-10-15,28.5943,28.609,28.1143,28.2808,2876587.0
2023-10-16,28.4669,29.182,28.3494,29.1624,4133550.0
2023-10-17,29.0057,29.8677,29.0057,29.4759,4271660.0
2023-10-18,29.1037,29.2212,28.3102,28.4375,5526910.0
2023-10-19,28.2122,28.5355,27.8498,27.9575,6425633.0
2023-10-20,27.4873,28.4865,26.6449,27.1249,11700874.0
2023-10-21,27.4873,28.4865,26.6449,27.1249,11700874.0
2023-10-22,27.4873,28.4865,26.6449,27.1249,11700874.0
2023-10-23,27.1151,27.9477,26.9681,27.6245,8190824.0
2023-10-24,27.8694,28.0261,27.213,27.3306,4899733.0
2023-10-25,27.311,27.36,27.1151,27.1249,4740029.0
2023-10-26,27.0955,27.5608,27.0269,27.2522,5555546.0
2023-10-27,27.2228,27.3747,26.9779,26.9975,3871326.0
2023-10-28,27.2228,27.3747,26.9779,26.9975,3871326.0
2023-10-29,27.2228,27.3747,26.9779,26.9975,3871326.0
2023-10-30,27.1739,27.5418,27.1151,27.3894,5438903.0
2023-10-31,27.3992,27.9086,27.3992,27.8204,4100026.0
2023-11-01,27.84,27.9086,27.2718,27.7714,3537881.0
2023-11-02,28.0359,28.6041,27.9771,28.4865,3320150.0
2023-11-03,28.9273,29.4122,28.9273,29.1526,2822451.0
2023-11-04,28.9273,29.4122,28.9273,29.1526,2822451.0
2023-11-05,28.9273,29.4122,28.9273,29.1526,2822451.0
2023-11-06,29.0351,29.1232,28.7412,28.8098,2843262.0
2023-11-07,28.6628,28.7853,28.4179,28.4963,2444695.0
2023-11-08,28.5453,28.7314,28.2808,28.3886,2883614.0
2023-11-09,28.5551,28.5551,27.9673,28.0555,2453982.0
2023-11-10,28.0163,28.5159,27.693,28.3886,2539702.0
2023-11-11,28.0163,28.5159,27.693,28.3886,2539702.0
2023-11-12,28.0163,28.5159,27.693,28.3886,2539702.0
2023-11-13,28.1926,28.3298,27.9624,28.1437,2900361.0
2023-11-14,28.653,29.2947,28.4669,29.2604,2919633.0
2023-11-15,29.2702,29.711,29.133,29.6228,4357438.0
2023-11-16,29.6228,29.8628,29.133,29.2212,3800354.0
2023-11-17,29.4171,29.7306,29.2604,29.7208,2707786.0
2023-11-18,29.4171,29.7306,29.2604,29.7208,2707786.0
2023-11-19,29.4171,29.7306,29.2604,29.7208,2707786.0
2023-11-20,29.6522,30.0539,29.4759,29.8873,3046420.0
2023-11-21,29.711,29.8286,29.5886,29.613,1852914.0
2023-11-22,29.7992,30.0294,29.6424,29.8481,1924421.0
2023-11-23,29.7992,30.0294,29.6424,29.8481,1924421.0
2023-11-24,29.9265,30.0637,29.6767,29.9951,1045312.0
2023-11-25,29.9265,30.0637,29.6767,29.9951,1045312.0
2023-11-26,29.9265,30.0637,29.6767,29.9951,1045312.0
2023-11-27,29.7796,29.9167,29.6816,29.7306,2138114.0
2023-11-28,29.7012,29.7306,29.4367,29.5641,2198889.0
2023-11-29,29.7796,30.2694,29.7796,30.0147,3172382.0
2023-11-30,30.1235,30.4748,29.9652,30.4204,4610394.0
2023-12-01,30.4402,31.034,30.1433,30.9845,3577669.0
2023-12-02,30.4402,31.034,30.1433,30.9845,3577669.0
2023-12-03,30.4402,31.034,30.1433,30.9845,3577669.0
2023-12-04,30.8855,31.4743,30.7767,31.1725,3282053.0
2023-12-05,30.935,31.1032,30.2424,30.4996,3403394.0
2023-12-06,30.8063,31.2269,30.6975,30.8162,3490213.0
2023-12-07,30.935,31.0043,30.3511,30.5095,5064697.0
2023-12-08,30.5787,30.9845,30.366,30.8954,2843178.0
2023-12-09,30.5787,30.9845,30.366,30.8954,2843178.0
2023-12-10,30.5787,30.9845,30.366,30.8954,2843178.0
2023-12-11,30.7569,31.5881,30.7569,31.2715,5234437.0
2023-12-12,31.2121,31.2912,30.8855,31.0043,3312080.0
2023-12-13,30.9845,31.2319,30.5095,31.1725,3493575.0
2023-12-14,31.4793,32.4194,31.4347,32.3996,6359166.0
2023-12-15,32.2611,33.1764,32.2413,32.5085,9528750.0
2023-12-16,32.2611,33.1764,32.2413,32.5085,9528750.0
2023-12-17,32.2611,33.1764,32.2413,32.5085,9528750.0
2023-12-18,32.3996,32.652,32.0384,32.36,3437659.0
2023-12-19,32.5381,32.7757,32.4243,32.6371,1916619.0
2023-12-20,32.548,32.746,32.1027,32.172,2420351.0
2023-12-21,32.459,32.6569,32.0879,32.6272,2605236.0
2023-12-22,32.7658,32.7855,32.3303,32.5184,2173548.0
2023-12-23,32.7658,32.7855,32.3303,32.5184,2173548.0
2023-12-24,32.7658,32.7855,32.3303,32.5184,2173548.0
2023-12-25,32.7658,32.7855,32.3303,32.5184,2173548.0
2023-12-26,32.6668,32.8845,32.4095,32.7658,1501614.0
2023-12-27,32.7064,32.8449,32.4837,32.6074,2005809.0
2023-12-28,32.5777,32.7212,32.4342,32.5975,1838796.0
2023-12-29,32.5975,32.6074,32.0186,32.3006,2954350.0
2023-12-30,32.5975,32.6074,32.0186,32.3006,2954350.0
2023-12-31,32.5975,32.6074,32.0186,32.3006,2954350.0
2024-01-01,32.5975,32.6074,32.0186,32.3006,2954350.0
2024-01-02,32.3006,32.8647,32.1027,32.7559,3593740.0
2024-01-03,32.6569,32.6569,31.7465,31.786,2557709.0
2024-01-04,31.9345,32.2215,31.6228,31.8553,4143225.0
2024-01-05,31.8652,32.4243,31.8553,32.1027,3164266.0
2024-01-06,31.8652,32.4243,31.8553,32.1027,3164266.0
2024-01-07,31.8652,32.4243,31.8553,32.1027,3164266.0
2024-01-08,32.1918,33.0132,32.1126,32.8845,4062302.0
2024-01-09,32.5381,32.7163,32.3798,32.5678,2520026.0
2024-01-10,32.6767,32.7163,32.1027,32.2413,3563385.0
2024-01-11,32.0928,32.1918,31.4595,32.1621,3230202.0
2024-01-12,32.3303,32.4302,31.5535,31.6376,2503951.0
2024-01-13,32.3303,32.4302,31.5535,31.6376,2503951.0
2024-01-14,32.3303,32.4302,31.5535,31.6376,2503951.0
2024-01-15,32.3303,32.4302,31.5535,31.6376,2503951.0
2024-01-16,31.3803,31.6129,31.2022,31.4793,3564114.0
2024-01-17,31.2121,31.3308,30.9399,31.1329,4356898.0
2024-01-18,31.41,31.5288,31.0884,31.4397,4599062.0
2024-01-19,31.4397,31.5386,30.9053,31.5189,3318021.0
2024-01-20,31.4397,31.5386,30.9053,31.5189,3318021.0
2024-01-21,31.4397,31.5386,30.9053,31.5189,3318021.0
2024-01-22,31.6673,32.0928,31.5832,31.7762,3585150.0
2024-01-23,32.1027,32.36,31.791,31.9444,2495722.0
2024-01-24,32.1918,32.4342,31.8751,31.8949,2759205.0
2024-01-25,32.1126,32.5876,32.0334,32.5777,3201705.0
2024-01-26,32.7855,32.7954,32.3996,32.6371,2636327.0
2024-01-27,32.7855,32.7954,32.3996,32.6371,2636327.0
2024-01-28,32.7855,32.7954,32.3996,32.6371,2636327.0
2024-01-29,32.6569,33.0527,32.4986,33.0527,3045265.0
2024-01-30,32.9538,33.221,32.8845,32.9241,2201125.0
2024-01-31,32.9241,33.1369,32.6371,32.647,2828382.0
2024-02-01,32.7262,32.8746,32.3006,32.8548,3565383.0
2024-02-02,32.6767,32.9736,32.4689,32.7361,3536582.0
2024-02-03,32.6767,32.9736,32.4689,32.7361,3536582.0
2024-02-04,32.6767,32.9736,32.4689,32.7361,3536582.0
2024-02-05,32.459,32.6866,32.0641,32.5678,5069850.0
2024-02-06,32.4986,32.8251,32.36,32.647,4380015.0
2024-02-07,32.8944,32.8944,31.5189,31.9048,7949471.0
2024-02-08,31.6673,32.7559,31.2319,31.4694,7158830.0
2024-02-09,31.2715,31.3803,30.2819,30.46,6647457.0
2024-02-10,31.2715,31.3803,30.2819,30.46,6647457.0
2024-02-11,31.2715,31.3803,30.2819,30.46,6647457.0
2024-02-12,30.5886,31.7316,30.5095,31.7069,5030048.0
2024-02-13,31.3209,31.5584,30.7964,31.3704,5248836.0
2024-02-14,31.5782,31.6376,31.0142,31.3902,3200957.0
2024-02-15,31.5485,32.4046,31.5189,32.0631,3406896.0
2024-02-16,31.8949,32.266,31.7564,32.1126,3487558.0
2024-02-17,31.8949,32.266,31.7564,32.1126,3487558.0
2024-02-18,31.8949,32.266,31.7564,32.1126,3487558.0
2024-02-19,31.8949,32.266,31.7564,32.1126,3487558.0
2024-02-20,31.984,32.2907,31.7959,32.2611,2983899.0
2024-02-21,32.1126,32.2512,31.8306,32.0928,2323710.0
2024-02-22,32.0137,32.3303,31.7762,32.1126,3185613.0
2024-02-23,32.073,32.3204,31.5931,31.9642,5741150.0
2024-02-24,32.073,32.3204,31.5931,31.9642,5741150.0
2024-02-25,32.073,32.3204,31.5931,31.9642,5741150.0
2024-02-26,31.9345,32.3204,31.8256,31.9444,2562428.0
2024-02-27,31.9543,32.1324,31.7168,32.0631,3009190.0
2024-02-28,31.7069,31.8553,31.2566,31.41,2941713.0
2024-02-29,31.55,31.72,31.14,31.4,5111656.0
2024-03-01,31.36,31.51,30.865,31.2,3587208.0
2024-03-02,31.36,31.51,30.865,31.2,3587208.0
2024-03-03,31.36,31.51,30.865,31.2,3587208.0
2024-03-04,31.59,32.02,31.355,31.94,6576043.0
2024-03-05,31.715,32.52,31.68,31.8,4220455.0
2024-03-06,31.81,31.97,31.27,31.85,4570963.0
2024-03-07,31.93,32.605,31.93,32.54,4153593.0
2024-03-08,32.69,33.155,32.25,32.26,3866401.0
2024-03-09,32.69,33.155,32.25,32.26,3866401.0
2024-03-10,32.69,33.155,32.25,32.26,3866401.0
2024-03-11,32.4,32.97,32.4,32.95,5085901.0
2024-03-12,33.0,33.525,32.45,32.55,6121637.0
2024-03-13,32.52,33.22,32.52,33.03,4885438.0
2024-03-14,32.85,35.17,31.835,32.66,13216664.0
2024-03-15,32.46,32.87,32.32,32.39,15353438.0
2024-03-16,32.46,32.87,32.32,32.39,15353438.0
2024-03-17,32.46,32.87,32.32,32.39,15353438.0
2024-03-18,32.375,32.69,32.075,32.43,3977983.0
2024-03-19,32.48,32.7399,32.14,32.24,4081194.0
2024-03-20,32.27,32.845,32.13,32.81,2807530.0
2024-03-21,32.95,33.285,32.79,33.09,3276704.0
2024-03-22,33.1,33.27,32.72,32.75,2628393.0
2024-03-23,33.1,33.27,32.72,32.75,2628393.0
2024-03-24,33.1,33.27,32.72,32.75,2628393.0
2024-03-25,32.73,32.965,32.19,32.41,5093964.0
2024-03-26,32.44,32.59,32.04,32.06,2850744.0
2024-03-27,32.16,32.87,32.14,32.77,3506748.0
2024-03-28,32.78,32.97,32.18,32.63,5884953.0
2024-03-29,32.78,32.97,32.18,32.63,5884953.0
2024-03-30,32.78,32.97,32.18,32.63,5884953.0
2024-03-31,32.78,32.97,32.18,32.63,5884953.0
2024-04-01,32.65,32.71,32.365,32.5,3706893.0
2024-04-02,32.33,32.35,31.93,32.14,3768028.0
2024-04-03,32.17,32.38,32.05,32.15,2929345.0
2024-04-04,32.52,32.555,31.85,31.91,2681810.0
2024-04-05,31.79,32.08,31.46,31.46,2289939.0
2024-04-06,31.79,32.08,31.46,31.46,2289939.0
2024-04-07,31.79,32.08,31.46,31.46,2289939.0
2024-04-08,31.63,31.86,31.45,31.47,2953385.0
2024-04-09,31.36,31.765,31.15,31.75,2878544.0
2024-04-10,31.35,31.41,30.54,30.68,3864145.0
2024-04-11,30.75,31.015,30.58,30.92,2541087.0
2024-04-12,30.72,30.8,30.42,30.45,2652783.0
2024-04-13,30.72,30.8,30.42,30.45,2652783.0
2024-04-14,30.72,30.8,30.42,30.45,2652783.0
2024-04-15,30.65,31.02,30.29,30.42,4154386.0
2024-04-16,30.38,30.55,30.06,30.35,2489439.0
2024-04-17,30.82,30.89,30.1,30.27,3817245.0
2024-04-18,30.52,30.6,30.19,30.39,3788063.0
2024-04-19,30.46,30.785,30.21,30.72,4643856.0
2024-04-20,30.46,30.785,30.21,30.72,4643856.0
2024-04-21,30.46,30.785,30.21,30.72,4643856.0
2024-04-22,30.96,31.3083,30.5,31.03,3207693.0
2024-04-23,30.82,31.1825,30.71,30.99,3601025.0
2024-04-24,30.58,31.67,30.5,31.4,5283726.0
2024-04-25,31.1,31.34,30.54,31.16,5301922.0
2024-04-26,31.05,31.595,31.0,31.47,3576757.0
2024-04-27,31.05,31.595,31.0,31.47,3576757.0
2024-04-28,31.05,31.595,31.0,31.47,3576757.0
2024-04-29,31.56,31.63,31.225,31.43,3795849.0
2024-04-30,31.13,31.245,30.32,30.44,3841739.0
2024-05-01,30.36,30.8099,30.36,30.5,3757129.0
