,BSIG US Equity,BSIG US Equity,BSIG US Equity,BSIG US Equity,BSIG US Equity
2023-10-23,16.4842,16.609,16.2444,16.3643,99866.0
2023-10-24,16.2844,16.4692,15.9547,16.1145,219648.0
2023-10-25,15.9747,16.0646,15.7049,15.7649,82066.0
2023-10-26,15.7948,16.1944,15.7948,15.9946,115016.0
2023-10-27,15.9147,15.9147,15.4751,15.585,207167.0
2023-10-28,15.9147,15.9147,15.4751,15.585,207167.0
2023-10-29,15.9147,15.9147,15.4751,15.585,207167.0
2023-10-30,15.7948,15.9846,15.6,15.8747,172773.0
2023-10-31,15.8448,15.8598,15.4352,15.645,198460.0
2023-11-01,15.6749,15.9846,15.5051,15.7049,380237.0
2023-11-02,16.7739,16.7739,15.2104,15.665,450867.0
2023-11-03,15.8648,17.0736,15.3253,16.7139,468918.0
2023-11-04,15.8648,17.0736,15.3253,16.7139,468918.0
2023-11-05,15.8648,17.0736,15.3253,16.7139,468918.0
2023-11-06,16.604,16.7289,16.3743,16.5641,199740.0
2023-11-07,16.4642,16.5541,16.0945,16.2344,325157.0
2023-11-08,16.2444,16.4342,16.0746,16.1645,235281.0
2023-11-09,16.3143,16.3843,15.9747,16.0046,194799.0
2023-11-10,15.9747,16.2344,15.7748,16.1944,413808.0
2023-11-11,15.9747,16.2344,15.7748,16.1944,413808.0
2023-11-12,15.9747,16.2344,15.7748,16.1944,413808.0
2023-11-13,16.1944,16.3043,15.9962,16.0746,250823.0
2023-11-14,16.614,17.1835,16.5341,17.1835,217650.0
2023-11-15,17.1835,17.6131,17.1835,17.4732,236924.0
2023-11-16,17.4432,17.4632,17.0286,17.1835,132133.0
2023-11-17,17.3134,17.4033,17.1935,17.2434,115868.0
2023-11-18,17.3134,17.4033,17.1935,17.2434,115868.0
2023-11-19,17.3134,17.4033,17.1935,17.2434,115868.0
2023-11-20,17.1735,17.5332,17.1036,17.4532,181895.0
2023-11-21,17.5831,17.693,17.3733,17.663,197484.0
2023-11-22,17.8329,18.0327,17.6281,17.8828,113174.0
2023-11-23,17.8329,18.0327,17.6281,17.8828,113174.0
2023-11-24,17.7729,17.9827,17.7729,17.9128,44442.0
2023-11-25,17.7729,17.9827,17.7729,17.9128,44442.0
2023-11-26,17.7729,17.9827,17.7729,17.9128,44442.0
2023-11-27,17.8129,17.9528,17.4832,17.7529,101133.0
2023-11-28,17.6431,17.9528,17.4432,17.693,89775.0
2023-11-29,17.8528,17.9328,17.5581,17.5631,108674.0
2023-11-30,17.6331,17.7929,17.4133,17.4333,139935.0
2023-12-01,17.3433,18.2824,17.3034,18.1725,221943.0
2023-12-02,17.3433,18.2824,17.3034,18.1725,221943.0
2023-12-03,17.3433,18.2824,17.3034,18.1725,221943.0
2023-12-04,17.9827,18.2724,17.733,17.8928,202766.0
2023-12-05,17.8329,17.9128,17.5831,17.9028,115305.0
2023-12-06,18.0527,18.4423,17.9927,18.0826,98861.0
2023-12-07,18.0527,18.6421,17.9727,18.6321,128117.0
2023-12-08,18.6721,18.722,18.3324,18.5722,94353.0
2023-12-09,18.6721,18.722,18.3324,18.5722,94353.0
2023-12-10,18.6721,18.722,18.3324,18.5722,94353.0
2023-12-11,18.5522,18.6421,18.3474,18.5622,104473.0
2023-12-12,18.5322,19.1916,18.3624,18.9618,157045.0
2023-12-13,18.8619,19.4913,18.722,19.3714,166497.0
2023-12-14,19.7712,20.221,19.6613,19.8212,171759.0
2023-12-15,19.9212,19.9711,19.3914,19.4414,470800.0
2023-12-16,19.9212,19.9711,19.3914,19.4414,470800.0
2023-12-17,19.9212,19.9711,19.3914,19.4414,470800.0
2023-12-18,19.5013,19.6813,19.3118,19.4514,115905.0
2023-12-19,19.6413,19.9112,19.6363,19.7012,128353.0
2023-12-20,19.6513,20.0411,19.3914,19.4014,257547.0
2023-12-21,19.8912,19.8912,18.8116,18.9816,545518.0
2023-12-22,19.1015,19.1115,18.6917,18.8216,429688.0
2023-12-23,19.1015,19.1115,18.6917,18.8216,429688.0
2023-12-24,19.1015,19.1115,18.6917,18.8216,429688.0
2023-12-25,19.1015,19.1115,18.6917,18.8216,429688.0
2023-12-26,19.1615,19.1615,18.6517,18.8816,440031.0
2023-12-27,19.0216,19.2514,18.7117,19.1715,494009.0
2023-12-28,19.1415,19.3514,18.9516,19.2415,422834.0
2023-12-29,19.2115,19.2914,19.0066,19.1515,454966.0
2023-12-30,19.2115,19.2914,19.0066,19.1515,454966.0
2023-12-31,19.2115,19.2914,19.0066,19.1515,454966.0
2024-01-01,19.2115,19.2914,19.0066,19.1515,454966.0
2024-01-02,18.9916,19.1515,18.6527,18.7917,484608.0
2024-01-03,18.6417,18.7317,18.3319,18.3818,379239.0
2024-01-04,18.2619,18.4418,18.1619,18.2619,383566.0
2024-01-05,18.1419,18.5318,18.0811,18.3718,726643.0
2024-01-06,18.1419,18.5318,18.0811,18.3718,726643.0
2024-01-07,18.1419,18.5318,18.0811,18.3718,726643.0
2024-01-08,18.3918,18.8516,18.3019,18.8416,556985.0
2024-01-09,18.5817,18.8516,18.5817,18.8016,418152.0
2024-01-10,18.6817,19.3914,18.6817,19.3914,365807.0
2024-01-11,19.2714,19.6213,19.0216,19.4514,353558.0
2024-01-12,19.6013,19.7912,19.1815,19.2814,263448.0
2024-01-13,19.6013,19.7912,19.1815,19.2814,263448.0
2024-01-14,19.6013,19.7912,19.1815,19.2814,263448.0
2024-01-15,19.6013,19.7912,19.1815,19.2814,263448.0
2024-01-16,19.0116,19.6413,19.0016,19.4314,399595.0
2024-01-17,19.1415,19.5313,19.1415,19.4514,316250.0
2024-01-18,19.5713,19.8812,19.3214,19.6913,431815.0
2024-01-19,19.9012,20.5959,19.8362,20.5709,663497.0
2024-01-20,19.9012,20.5959,19.8362,20.5709,663497.0
2024-01-21,19.9012,20.5959,19.8362,20.5709,663497.0
2024-01-22,20.7308,21.4305,20.7308,21.1306,572651.0
2024-01-23,21.2905,21.5904,21.0806,21.2805,352522.0
2024-01-24,21.4505,21.8303,21.4205,21.7104,318589.0
2024-01-25,22.0802,22.3201,21.8003,22.1102,381773.0
2024-01-26,22.1801,22.54,22.1302,22.1901,363617.0
2024-01-27,22.1801,22.54,22.1302,22.1901,363617.0
2024-01-28,22.1801,22.54,22.1302,22.1901,363617.0
2024-01-29,22.1602,22.62,22.1602,22.61,277878.0
2024-01-30,22.43,22.6399,22.42,22.49,197279.0
2024-01-31,22.3301,22.7299,22.0702,22.1102,558310.0
2024-02-01,22.6899,23.0847,20.9907,21.9902,633079.0
2024-02-02,21.7903,22.45,21.3205,21.3505,597631.0
2024-02-03,21.7903,22.45,21.3205,21.3505,597631.0
2024-02-04,21.7903,22.45,21.3205,21.3505,597631.0
2024-02-05,21.0606,21.2206,20.251,20.6708,357100.0
2024-02-06,20.6208,20.9707,20.171,20.5109,506550.0
2024-02-07,20.5709,21.2056,20.4509,20.8507,616566.0
2024-02-08,20.8008,21.6804,20.8008,21.5704,445089.0
2024-02-09,21.5904,21.8413,21.1306,21.3805,672596.0
2024-02-10,21.5904,21.8413,21.1306,21.3805,672596.0
2024-02-11,21.5904,21.8413,21.1306,21.3805,672596.0
2024-02-12,21.4605,22.6899,21.2642,22.6499,390996.0
2024-02-13,21.8903,22.0302,21.1306,21.2506,266982.0
2024-02-14,21.6204,21.6454,20.271,21.3305,529029.0
2024-02-15,21.5704,22.0902,21.2106,21.9403,394604.0
2024-02-16,21.7204,22.2401,21.6004,21.6104,590213.0
2024-02-17,21.7204,22.2401,21.6004,21.6104,590213.0
2024-02-18,21.7204,22.2401,21.6004,21.6104,590213.0
2024-02-19,21.7204,22.2401,21.6004,21.6104,590213.0
2024-02-20,21.3605,22.51,21.3605,22.4,523173.0
2024-02-21,22.3801,22.7354,22.2651,22.48,299496.0
2024-02-22,22.54,22.8598,22.2901,22.49,254189.0
2024-02-23,22.6799,22.7299,22.42,22.46,150961.0
2024-02-24,22.6799,22.7299,22.42,22.46,150961.0
2024-02-25,22.6799,22.7299,22.42,22.46,150961.0
2024-02-26,22.3401,22.6299,22.3401,22.53,231945.0
2024-02-27,22.59,22.6399,22.3901,22.62,343936.0
2024-02-28,22.4,22.7099,22.4,22.49,116822.0
2024-02-29,22.7999,22.7999,22.445,22.6499,337855.0
2024-03-01,22.52,22.6899,22.45,22.6299,223094.0
2024-03-02,22.52,22.6899,22.45,22.6299,223094.0
2024-03-03,22.52,22.6899,22.45,22.6299,223094.0
2024-03-04,22.6999,22.8249,22.52,22.6,379911.0
2024-03-05,22.55,22.7449,22.47,22.6299,412481.0
2024-03-06,22.8698,22.9698,22.42,22.7699,227145.0
2024-03-07,22.9698,23.0398,22.545,22.7099,289819.0
2024-03-08,22.9298,23.3496,22.8099,22.9498,160462.0
2024-03-09,22.9298,23.3496,22.8099,22.9498,160462.0
2024-03-10,22.9298,23.3496,22.8099,22.9498,160462.0
2024-03-11,22.8499,23.0098,22.7199,22.8898,134167.0
2024-03-12,22.8399,22.9898,22.6899,22.7299,131403.0
2024-03-13,22.59,23.0098,22.43,22.51,187602.0
2024-03-14,22.31,22.68,22.31,22.66,212367.0
2024-03-15,22.48,22.8,22.48,22.59,438643.0
2024-03-16,22.48,22.8,22.48,22.59,438643.0
2024-03-17,22.48,22.8,22.48,22.59,438643.0
2024-03-18,22.54,22.65,22.42,22.43,184460.0
2024-03-19,22.43,22.66,22.33,22.35,168789.0
2024-03-20,22.25,22.92,22.25,22.6,168114.0
2024-03-21,22.8,22.98,22.59,22.61,188691.0
2024-03-22,22.79,22.875,22.5,22.52,163407.0
2024-03-23,22.79,22.875,22.5,22.52,163407.0
2024-03-24,22.79,22.875,22.5,22.52,163407.0
2024-03-25,22.61,22.78,22.45,22.53,238061.0
2024-03-26,22.7,22.77,22.5,22.55,173806.0
2024-03-27,22.77,22.85,22.65,22.76,169916.0
2024-03-28,22.76,22.985,22.76,22.84,358664.0
2024-03-29,22.76,22.985,22.76,22.84,358664.0
2024-03-30,22.76,22.985,22.76,22.84,358664.0
2024-03-31,22.76,22.985,22.76,22.84,358664.0
2024-04-01,22.86,22.89,22.47,22.74,269227.0
2024-04-02,22.52,22.66,22.46,22.65,185149.0
2024-04-03,22.54,23.05,22.54,23.03,158728.0
2024-04-04,23.29,23.47,22.74,22.89,190062.0
2024-04-05,22.74,23.02,22.51,22.92,142107.0
2024-04-06,22.74,23.02,22.51,22.92,142107.0
2024-04-07,22.74,23.02,22.51,22.92,142107.0
2024-04-08,23.08,23.15,22.91,22.99,120979.0
2024-04-09,23.07,23.07,22.72,22.94,107310.0
2024-04-10,22.49,22.8,22.33,22.65,163239.0
2024-04-11,22.82,22.92,22.57,22.59,130454.0
2024-04-12,22.48,22.59,22.305,22.35,205566.0
2024-04-13,22.48,22.59,22.305,22.35,205566.0
2024-04-14,22.48,22.59,22.305,22.35,205566.0
2024-04-15,22.42,22.62,22.3,22.61,197801.0
2024-04-16,22.43,22.765,22.32,22.74,149108.0
2024-04-17,22.98,22.98,22.38,22.41,192025.0
2024-04-18,22.6,22.89,22.48,22.7,179922.0
2024-04-19,22.7,23.0943,22.7,23.0,174227.0
2024-04-20,22.7,23.0943,22.7,23.0,174227.0
2024-04-21,22.7,23.0943,22.7,23.0,174227.0
2024-04-22,23.13,23.54,22.94,23.3,188563.0
2024-04-23,23.4,23.63,23.36,23.51,148517.0
2024-04-24,23.29,23.3427,22.95,23.08,143676.0
2024-04-25,22.91,23.03,22.68,22.96,150186.0
2024-04-26,22.93,23.105,22.59,22.61,135990.0
2024-04-27,22.93,23.105,22.59,22.61,135990.0
2024-04-28,22.93,23.105,22.59,22.61,135990.0
2024-04-29,22.59,22.85,22.51,22.57,124231.0
2024-04-30,22.47,22.77,22.21,22.24,298247.0
2024-05-01,22.33,22.85,22.33,22.42,191825.0
