,CE US Equity,CE US Equity,CE US Equity,CE US Equity,CE US Equity
2023-10-05,119.2051,120.2885,116.8413,118.4861,727792.0
2023-10-06,117.9444,120.2688,116.4867,118.5156,733906.0
2023-10-07,117.9444,120.2688,116.4867,118.5156,733906.0
2023-10-08,117.9444,120.2688,116.4867,118.5156,733906.0
2023-10-09,117.4913,119.8453,115.9154,119.146,715591.0
2023-10-10,119.9536,122.9478,119.4858,121.1946,752399.0
2023-10-11,120.8696,122.8,120.7416,122.2189,562767.0
2023-10-12,122.8887,122.8887,117.6981,118.9588,625059.0
2023-10-13,119.7271,120.8893,117.4174,117.6489,751560.0
2023-10-14,119.7271,120.8893,117.4174,117.6489,751560.0
2023-10-15,119.7271,120.8893,117.4174,117.6489,751560.0
2023-10-16,119.4415,120.7317,117.6981,118.6338,679835.0
2023-10-17,117.3239,121.2389,117.3239,120.3673,590909.0
2023-10-18,118.2694,118.6584,116.5359,117.4815,664733.0
2023-10-19,116.9398,118.3088,114.6843,114.8911,685361.0
2023-10-20,114.8714,115.7726,113.3842,113.4827,733322.0
2023-10-21,114.8714,115.7726,113.3842,113.4827,733322.0
2023-10-22,114.8714,115.7726,113.3842,113.4827,733322.0
2023-10-23,112.4387,113.8273,111.3454,111.3946,713616.0
2023-10-24,112.2515,115.2457,111.4882,114.4184,769406.0
2023-10-25,113.7289,114.57,111.0155,111.2371,706623.0
2023-10-26,111.4734,115.4525,111.4734,114.8419,917695.0
2023-10-27,115.1985,115.6791,111.9584,112.4637,626538.0
2023-10-28,115.1985,115.6791,111.9584,112.4637,626538.0
2023-10-29,115.1985,115.6791,111.9584,112.4637,626538.0
2023-10-30,113.1474,115.2679,111.1261,113.2366,953733.0
2023-10-31,113.9203,114.1631,112.9394,113.4645,805215.0
2023-11-01,112.6817,112.6817,109.7488,111.9881,906585.0
2023-11-02,113.4546,115.0747,113.2663,114.5148,849216.0
2023-11-03,115.9318,120.9456,115.3868,119.8556,1116332.0
2023-11-04,115.9318,120.9456,115.3868,119.8556,1116332.0
2023-11-05,115.9318,120.9456,115.3868,119.8556,1116332.0
2023-11-06,119.9547,120.8069,118.2405,118.9341,975788.0
2023-11-07,113.0087,119.0134,113.0087,115.5057,1283050.0
2023-11-08,114.5446,117.0217,114.4554,116.9127,787408.0
2023-11-09,118.1513,118.498,114.8616,115.3274,725627.0
2023-11-10,116.0507,117.7104,114.7031,117.428,673417.0
2023-11-11,116.0507,117.7104,114.7031,117.428,673417.0
2023-11-12,116.0507,117.7104,114.7031,117.428,673417.0
2023-11-13,116.3777,118.1365,116.1993,116.774,911487.0
2023-11-14,118.6864,125.1766,118.6864,124.6415,957129.0
2023-11-15,124.5325,129.0162,124.1065,126.1278,1083908.0
2023-11-16,125.8405,127.0196,125.0379,126.7025,968475.0
2023-11-17,128.4068,128.7635,126.54,128.7437,849655.0
2023-11-18,128.4068,128.7635,126.54,128.7437,849655.0
2023-11-19,128.4068,128.7635,126.54,128.7437,849655.0
2023-11-20,128.7635,130.2399,127.8123,129.3779,686258.0
2023-11-21,128.8626,129.6355,128.3672,129.2392,741690.0
2023-11-22,129.695,130.7304,128.7933,130.5075,693138.0
2023-11-23,129.695,130.7304,128.7933,130.5075,693138.0
2023-11-24,130.775,132.0532,129.7841,131.7262,321031.0
2023-11-25,130.775,132.0532,129.7841,131.7262,321031.0
2023-11-26,130.775,132.0532,129.7841,131.7262,321031.0
2023-11-27,130.8642,132.8558,130.3291,132.7667,1210971.0
2023-11-28,132.6973,133.3711,131.32,133.2819,1181868.0
2023-11-29,134.5601,136.6905,133.8368,136.1852,1303323.0
2023-11-30,136.4032,137.5327,136.0861,137.394,1048169.0
2023-12-01,137.0769,140.763,136.8887,139.7523,1032120.0
2023-12-02,137.0769,140.763,136.8887,139.7523,1032120.0
2023-12-03,137.0769,140.763,136.8887,139.7523,1032120.0
2023-12-04,138.6524,141.5359,137.9489,140.109,1018728.0
2023-12-05,138.8902,139.029,136.6707,138.7218,1395199.0
2023-12-06,138.8704,141.303,138.7218,139.6433,1191770.0
2023-12-07,140.4162,142.0462,139.2172,140.4162,516251.0
2023-12-08,140.6639,142.1601,139.6235,140.0595,607456.0
2023-12-09,140.6639,142.1601,139.6235,140.0595,607456.0
2023-12-10,140.6639,142.1601,139.6235,140.0595,607456.0
2023-12-11,139.9604,141.4467,139.5442,141.0801,955168.0
2023-12-12,141.0602,141.0602,139.0191,140.0595,548462.0
2023-12-13,139.8811,144.1171,138.0975,143.7257,728402.0
2023-12-14,145.3903,151.0086,145.3903,150.4834,1238684.0
2023-12-15,149.8889,151.5436,148.9575,150.6122,2185886.0
2023-12-16,149.8889,151.5436,148.9575,150.6122,2185886.0
2023-12-17,149.8889,151.5436,148.9575,150.6122,2185886.0
2023-12-18,151.6824,151.6824,148.9971,149.0665,670114.0
2023-12-19,150.4735,151.073,149.4232,150.5924,654488.0
2023-12-20,149.3439,151.8211,149.0367,149.7997,606896.0
2023-12-21,151.5238,152.9705,150.2753,152.921,495874.0
2023-12-22,153.5848,155.5468,153.1489,154.0208,423585.0
2023-12-23,153.5848,155.5468,153.1489,154.0208,423585.0
2023-12-24,153.5848,155.5468,153.1489,154.0208,423585.0
2023-12-25,153.5848,155.5468,153.1489,154.0208,423585.0
2023-12-26,154.7144,157.0578,153.6542,156.1611,594462.0
2023-12-27,156.1314,157.6078,155.5269,157.0529,571877.0
2023-12-28,156.5574,157.469,155.6955,155.8936,462753.0
2023-12-29,155.5765,156.2007,153.9019,153.9515,447165.0
2023-12-30,155.5765,156.2007,153.9019,153.9515,447165.0
2023-12-31,155.5765,156.2007,153.9019,153.9515,447165.0
2024-01-01,155.5765,156.2007,153.9019,153.9515,447165.0
2024-01-02,152.1778,154.5757,151.8607,153.3074,677775.0
2024-01-03,150.7311,151.7616,146.7895,148.8683,800186.0
2024-01-04,149.7006,150.8005,148.3431,148.3828,682506.0
2024-01-05,147.8576,151.0878,146.7677,148.7593,740834.0
2024-01-06,147.8576,151.0878,146.7677,148.7593,740834.0
2024-01-07,147.8576,151.0878,146.7677,148.7593,740834.0
2024-01-08,148.4026,148.6107,146.9559,147.7982,960421.0
2024-01-09,146.5497,147.1789,144.6571,146.2524,735528.0
2024-01-10,145.1624,148.353,145.1525,147.6297,676195.0
2024-01-11,147.3225,148.2441,145.1296,146.0344,674051.0
2024-01-12,147.8576,147.8576,144.3252,146.0245,478841.0
2024-01-13,147.8576,147.8576,144.3252,146.0245,478841.0
2024-01-14,147.8576,147.8576,144.3252,146.0245,478841.0
2024-01-15,147.8576,147.8576,144.3252,146.0245,478841.0
2024-01-16,143.0618,144.2806,141.4863,143.2402,701912.0
2024-01-17,140.9512,142.0511,140.2675,141.5061,595819.0
2024-01-18,142.4376,144.449,141.4269,144.2508,639166.0
2024-01-19,144.5184,145.212,142.1552,143.805,581150.0
2024-01-20,144.5184,145.212,142.1552,143.805,581150.0
2024-01-21,144.5184,145.212,142.1552,143.805,581150.0
2024-01-22,143.2996,145.2615,142.9528,143.9536,661396.0
2024-01-23,145.4399,146.5298,144.1121,144.9742,616853.0
2024-01-24,144.8355,146.0047,141.6449,141.9917,677781.0
2024-01-25,143.8644,144.1815,141.4566,144.0428,639584.0
2024-01-26,144.6571,145.2516,143.7901,144.8057,582549.0
2024-01-27,144.6571,145.2516,143.7901,144.8057,582549.0
2024-01-28,144.6571,145.2516,143.7901,144.8057,582549.0
2024-01-29,144.4589,146.3317,142.8438,146.183,509991.0
2024-01-30,145.757,149.6015,145.757,149.0169,682089.0
2024-01-31,149.0665,149.9929,144.9048,144.9544,755166.0
2024-02-01,145.975,146.5695,142.6159,146.5497,616145.0
2024-02-02,144.1617,146.084,141.5359,145.6282,757919.0
2024-02-03,144.1617,146.084,141.5359,145.6282,757919.0
2024-02-04,144.1617,146.084,141.5359,145.6282,757919.0
2024-02-05,144.9147,144.9692,142.7051,143.1807,858395.0
2024-02-06,144.3797,148.363,144.1716,146.5199,793606.0
2024-02-07,146.8965,147.9171,145.6876,147.6495,369266.0
2024-02-08,147.4216,148.353,145.5786,147.5405,460378.0
2024-02-09,147.0946,147.6991,145.9254,147.5604,435723.0
2024-02-10,147.0946,147.6991,145.9254,147.5604,435723.0
2024-02-11,147.0946,147.6991,145.9254,147.5604,435723.0
2024-02-12,148.2044,151.8211,148.145,150.2753,570059.0
2024-02-13,146.9262,146.9262,142.4871,144.1815,978569.0
2024-02-14,146.0245,147.7585,144.8949,146.7974,472063.0
2024-02-15,147.8378,151.1671,147.7238,150.7113,605076.0
2024-02-16,150.2832,152.4533,149.9796,150.3728,496940.0
2024-02-17,150.2832,152.4533,149.9796,150.3728,496940.0
2024-02-18,150.2832,152.4533,149.9796,150.3728,496940.0
2024-02-19,150.2832,152.4533,149.9796,150.3728,496940.0
2024-02-20,148.6507,150.4326,146.9684,148.6905,1203282.0
2024-02-21,146.4408,151.9008,137.0089,149.6959,1934952.0
2024-02-22,149.2878,150.3977,147.1476,148.8597,1226450.0
2024-02-23,149.6362,150.7611,147.9837,148.7005,949651.0
2024-02-24,149.6362,150.7611,147.9837,148.7005,949651.0
2024-02-25,149.6362,150.7611,147.9837,148.7005,949651.0
2024-02-26,150.7312,150.7312,147.3964,149.4471,1355263.0
2024-02-27,150.3031,150.4326,148.4018,148.9095,704252.0
2024-02-28,148.0136,149.9697,146.8589,148.7403,657852.0
2024-02-29,149.6362,151.7513,149.3077,151.2787,748655.0
2024-03-01,151.3086,152.8465,150.5918,152.7619,611002.0
2024-03-02,151.3086,152.8465,150.5918,152.7619,611002.0
2024-03-03,151.3086,152.8465,150.5918,152.7619,611002.0
2024-03-04,152.533,155.8179,152.533,154.1854,627685.0
2024-03-05,151.9954,153.9465,150.4475,150.9203,426982.0
2024-03-06,153.2596,153.618,149.8154,150.8009,503715.0
2024-03-07,152.304,157.8885,152.304,155.9474,776645.0
2024-03-08,157.0822,157.2215,154.0062,154.7827,483694.0
2024-03-09,157.0822,157.2215,154.0062,154.7827,483694.0
2024-03-10,157.0822,157.2215,154.0062,154.7827,483694.0
2024-03-11,155.8379,157.3609,153.8768,156.7139,510846.0
2024-03-12,157.4505,157.55,154.4044,155.8478,461933.0
2024-03-13,156.0369,157.8586,155.1809,157.1319,456013.0
2024-03-14,156.1365,158.7545,155.6587,157.0423,968775.0
2024-03-15,155.7781,159.75,155.7781,159.3219,1192278.0
2024-03-16,155.7781,159.75,155.7781,159.3219,1192278.0
2024-03-17,155.7781,159.75,155.7781,159.3219,1192278.0
2024-03-18,160.5165,163.0748,160.0685,161.5717,1171548.0
2024-03-19,161.2631,162.1092,159.8595,161.4124,694204.0
2024-03-20,161.6314,165.5933,160.4123,164.6974,739606.0
2024-03-21,165.8421,167.8231,164.2892,167.5742,721267.0
2024-03-22,167.7932,168.7389,164.6476,164.6575,769222.0
2024-03-23,167.7932,168.7389,164.6476,164.6575,769222.0
2024-03-24,167.7932,168.7389,164.6476,164.6575,769222.0
2024-03-25,164.6675,167.833,164.6575,167.1462,900494.0
2024-03-26,167.4946,168.8683,165.5833,165.6729,363867.0
2024-03-27,167.2159,168.9579,166.5987,168.8683,490974.0
2024-03-28,169.2267,171.3768,168.938,171.0782,686546.0
2024-03-29,169.2267,171.3768,168.938,171.0782,686546.0
2024-03-30,169.2267,171.3768,168.938,171.0782,686546.0
2024-03-31,169.2267,171.3768,168.938,171.0782,686546.0
2024-04-01,171.3171,171.3171,169.2565,170.3615,551845.0
2024-04-02,169.9633,169.9633,167.2656,168.2113,707476.0
2024-04-03,168.8783,170.899,168.0819,170.4909,885804.0
2024-04-04,168.2312,170.3615,162.4377,162.5671,1067754.0
2024-04-05,162.1888,162.6119,159.4215,161.8802,922055.0
2024-04-06,162.1888,162.6119,159.4215,161.8802,922055.0
2024-04-07,162.1888,162.6119,159.4215,161.8802,922055.0
2024-04-08,162.2585,164.4585,162.2585,163.9707,650530.0
2024-04-09,166.5987,166.5987,164.0802,165.5236,795448.0
2024-04-10,162.0395,162.6268,157.9508,159.3418,958207.0
2024-04-11,159.5509,161.2531,158.0975,159.6504,624564.0
2024-04-12,158.0378,158.2618,153.9764,155.3302,690443.0
2024-04-13,158.0378,158.2618,153.9764,155.3302,690443.0
2024-04-14,158.0378,158.2618,153.9764,155.3302,690443.0
2024-04-15,157.1817,157.8138,153.5683,155.0714,815301.0
2024-04-16,153.9764,155.2854,152.8415,154.2252,816012.0
2024-04-17,155.9971,156.236,153.18,153.7872,395298.0
2024-04-18,154.9818,155.3302,152.314,153.9166,407668.0
2024-04-19,154.4343,156.3256,153.0506,153.7474,525426.0
2024-04-20,154.4343,156.3256,153.0506,153.7474,525426.0
2024-04-21,154.4343,156.3256,153.0506,153.7474,525426.0
2024-04-22,154.0759,155.9075,152.823,154.2352,430012.0
2024-04-23,153.0904,156.1962,153.0904,155.3401,474277.0
2024-04-24,155.3401,156.3953,153.3194,154.7229,597911.0
2024-04-25,153.8071,153.8221,151.3497,153.19,676187.0
2024-04-26,153.9,155.735,153.2,154.49,437698.0
2024-04-27,153.9,155.735,153.2,154.49,437698.0
2024-04-28,153.9,155.735,153.2,154.49,437698.0
2024-04-29,155.45,157.69,155.45,157.6,442705.0
2024-04-30,156.3,157.245,153.39,153.61,390393.0
2024-05-01,154.67,157.83,153.35,154.44,580021.0
