,CXT US Equity,CXT US Equity,CXT US Equity,CXT US Equity,CXT US Equity
2023-10-31,50.463,51.726,50.2044,51.7161,275137.0
2023-11-01,51.1791,52.7007,51.1791,52.4819,252551.0
2023-11-02,53.0388,53.5063,52.7405,52.8996,185671.0
2023-11-03,54.103,54.6003,53.8146,53.914,157327.0
2023-11-04,54.103,54.6003,53.8146,53.914,157327.0
2023-11-05,54.103,54.6003,53.8146,53.914,157327.0
2023-11-06,53.6455,54.1726,53.2875,53.5361,273907.0
2023-11-07,53.009,53.009,48.1556,49.4983,732982.0
2023-11-08,49.6674,50.5525,49.1303,49.2596,352916.0
2023-11-09,49.9757,50.4431,49.3889,49.7071,287693.0
2023-11-10,50.1646,50.8409,49.6077,50.7812,264014.0
2023-11-11,50.1646,50.8409,49.6077,50.7812,264014.0
2023-11-12,50.1646,50.8409,49.6077,50.7812,264014.0
2023-11-13,50.7216,51.3581,50.5774,50.821,209235.0
2023-11-14,51.7758,53.0289,51.4973,53.009,263204.0
2023-11-15,52.7803,53.6555,51.557,52.0542,547279.0
2023-11-16,52.1835,52.8996,51.1492,51.2785,395544.0
2023-11-17,51.4376,53.019,50.9702,52.9096,445445.0
2023-11-18,51.4376,53.019,50.9702,52.9096,445445.0
2023-11-19,51.4376,53.019,50.9702,52.9096,445445.0
2023-11-20,52.9493,52.9592,52.283,52.641,222545.0
2023-11-21,52.4918,52.9394,52.0791,52.1636,191277.0
2023-11-22,52.6112,52.9145,51.8255,52.3427,150056.0
2023-11-23,52.6112,52.9145,51.8255,52.3427,150056.0
2023-11-24,52.5117,52.6908,52.104,52.5416,87505.0
2023-11-25,52.5117,52.6908,52.104,52.5416,87505.0
2023-11-26,52.5117,52.6908,52.104,52.5416,87505.0
2023-11-27,52.3128,52.5316,51.6365,51.7857,257159.0
2023-11-28,51.7459,51.7957,50.6917,50.7713,221638.0
2023-11-29,51.1901,51.4444,50.2714,50.9209,319628.0
2023-11-30,51.3597,51.4993,50.8711,51.3198,309362.0
2023-12-01,51.2599,53.1448,51.22,52.8057,453962.0
2023-12-02,51.2599,53.1448,51.22,52.8057,453962.0
2023-12-03,51.2599,53.1448,51.22,52.8057,453962.0
2023-12-04,52.4567,53.4739,52.1874,53.0052,398809.0
2023-12-05,52.7558,53.9426,51.8084,51.8184,420453.0
2023-12-06,52.1375,52.4068,50.3624,50.4023,351230.0
2023-12-07,50.7812,51.1203,50.1779,51.1004,605510.0
2023-12-08,51.2599,51.8084,50.6217,50.9508,354159.0
2023-12-09,51.2599,51.8084,50.6217,50.9508,354159.0
2023-12-10,51.2599,51.8084,50.6217,50.9508,354159.0
2023-12-11,50.7912,51.3597,50.1729,51.0405,379730.0
2023-12-12,50.9109,51.1403,50.5,50.522,266286.0
2023-12-13,50.6915,52.0079,50.2336,51.7087,473610.0
2023-12-14,52.6461,53.1847,51.9381,52.9653,311172.0
2023-12-15,52.7858,53.3841,52.7858,53.3642,2376591.0
2023-12-16,52.7858,53.3841,52.7858,53.3642,2376591.0
2023-12-17,52.7858,53.3841,52.7858,53.3642,2376591.0
2023-12-18,53.2046,57.1139,52.9802,56.7948,971488.0
2023-12-19,56.7948,57.044,55.7975,56.7749,416209.0
2023-12-20,56.8347,57.6924,56.3725,56.9444,374379.0
2023-12-21,57.4031,58.191,56.8646,58.1411,311644.0
2023-12-22,58.6398,59.1933,58.4303,59.0786,303871.0
2023-12-23,58.6398,59.1933,58.4303,59.0786,303871.0
2023-12-24,58.6398,59.1933,58.4303,59.0786,303871.0
2023-12-25,58.6398,59.1933,58.4303,59.0786,303871.0
2023-12-26,59.0387,59.3079,58.5999,58.6398,270222.0
2023-12-27,58.8193,58.8193,58.0414,58.191,171736.0
2023-12-28,57.9915,58.1611,57.2934,57.5328,249677.0
2023-12-29,57.2835,57.3832,56.4956,56.715,315462.0
2023-12-30,57.2835,57.3832,56.4956,56.715,315462.0
2023-12-31,57.2835,57.3832,56.4956,56.715,315462.0
2024-01-01,57.2835,57.3832,56.4956,56.715,315462.0
2024-01-02,56.3261,57.2137,55.9571,56.9344,472338.0
2024-01-03,56.6851,56.6851,54.2019,54.2418,441816.0
2024-01-04,54.2518,54.8003,53.7631,53.8429,749515.0
2024-01-05,53.4839,54.4313,53.3612,54.0822,417304.0
2024-01-06,53.4839,54.4313,53.3612,54.0822,417304.0
2024-01-07,53.4839,54.4313,53.3612,54.0822,417304.0
2024-01-08,54.2318,54.9698,54.0723,54.89,209932.0
2024-01-09,54.3615,54.516,54.0124,54.3016,201190.0
2024-01-10,54.2218,54.89,53.9825,54.8701,223664.0
2024-01-11,54.8501,55.4684,54.162,55.4485,306457.0
2024-01-12,55.977,56.0269,54.9199,55.269,220561.0
2024-01-13,55.977,56.0269,54.9199,55.269,220561.0
2024-01-14,55.977,56.0269,54.9199,55.269,220561.0
2024-01-15,55.977,56.0269,54.9199,55.269,220561.0
2024-01-16,54.9299,54.9299,54.0024,54.3714,269194.0
2024-01-17,53.7731,54.9199,53.5836,54.7803,318396.0
2024-01-18,55.618,56.366,55.0197,55.6479,325024.0
2024-01-19,56.0967,57.2835,55.1294,57.2436,429808.0
2024-01-20,56.0967,57.2835,55.1294,57.2436,429808.0
2024-01-21,56.0967,57.2835,55.1294,57.2436,429808.0
2024-01-22,57.5627,58.6597,57.5627,58.6099,389021.0
2024-01-23,58.6398,58.6547,57.822,58.54,325416.0
2024-01-24,58.8891,58.8891,57.0951,57.5527,318900.0
2024-01-25,58.3107,58.7245,57.3732,58.1411,243890.0
2024-01-26,58.4702,58.54,57.6924,57.8619,250505.0
2024-01-27,58.4702,58.54,57.6924,57.8619,250505.0
2024-01-28,58.4702,58.54,57.6924,57.8619,250505.0
2024-01-29,57.7023,58.201,57.5128,58.0414,196803.0
2024-01-30,58.1511,59.3977,58.1511,59.288,236109.0
2024-01-31,59.288,59.3778,58.0115,58.1212,360593.0
2024-02-01,58.3805,59.2082,57.9217,58.929,252951.0
2024-02-02,58.5799,60.026,57.7921,59.4376,231841.0
2024-02-03,58.5799,60.026,57.7921,59.4376,231841.0
2024-02-04,58.5799,60.026,57.7921,59.4376,231841.0
2024-02-05,58.8492,59.0884,58.181,58.5002,210686.0
2024-02-06,58.57,58.8691,58.201,58.5999,215821.0
2024-02-07,58.7096,58.8891,58.2409,58.6996,240646.0
2024-02-08,58.7196,59.0786,58.4054,58.9988,224231.0
2024-02-09,59.2681,60.2753,59.2481,60.026,262354.0
2024-02-10,59.2681,60.2753,59.2481,60.026,262354.0
2024-02-11,59.2681,60.2753,59.2481,60.026,262354.0
2024-02-12,60.0858,60.3745,59.7368,59.9462,313631.0
2024-02-13,58.7096,59.1185,57.9412,58.54,361239.0
2024-02-14,59.0786,59.9562,58.7495,59.9063,318295.0
2024-02-15,59.647,61.0731,55.8574,58.5999,826639.0
2024-02-16,58.939,59.5872,58.5002,58.6298,487172.0
2024-02-17,58.939,59.5872,58.5002,58.6298,487172.0
2024-02-18,58.939,59.5872,58.5002,58.6298,487172.0
2024-02-19,58.939,59.5872,58.5002,58.6298,487172.0
2024-02-20,57.9317,59.0287,57.3433,58.3705,505335.0
2024-02-21,58.2808,58.6298,57.9716,58.4303,332963.0
2024-02-22,58.8891,60.4349,58.7345,60.036,379034.0
2024-02-23,60.3651,60.734,60.0808,60.395,246666.0
2024-02-24,60.3651,60.734,60.0808,60.395,246666.0
2024-02-25,60.3651,60.734,60.0808,60.395,246666.0
2024-02-26,60.2055,61.0532,60.2055,60.6543,247683.0
2024-02-27,60.8537,60.9036,58.4603,58.56,418702.0
2024-02-28,58.01,58.9699,57.82,58.0,288833.0
2024-02-29,58.29,58.54,57.625,58.42,439934.0
2024-03-01,58.54,59.26,57.68,59.25,411245.0
2024-03-02,58.54,59.26,57.68,59.25,411245.0
2024-03-03,58.54,59.26,57.68,59.25,411245.0
2024-03-04,59.45,60.45,59.3,59.52,282096.0
2024-03-05,59.4,60.12,58.52,59.14,293447.0
2024-03-06,59.52,60.0,59.23,59.77,242638.0
2024-03-07,60.06,60.5,59.78,60.23,230544.0
2024-03-08,60.55,60.835,59.57,59.59,192591.0
2024-03-09,60.55,60.835,59.57,59.59,192591.0
2024-03-10,60.55,60.835,59.57,59.59,192591.0
2024-03-11,59.41,60.365,57.56,59.6,507099.0
2024-03-12,59.7,60.4,59.03,60.28,365743.0
2024-03-13,60.43,61.56,60.2,60.79,409554.0
2024-03-14,60.83,61.0,59.56,59.89,451563.0
2024-03-15,59.59,61.11,59.51,60.75,1950669.0
2024-03-16,59.59,61.11,59.51,60.75,1950669.0
2024-03-17,59.59,61.11,59.51,60.75,1950669.0
2024-03-18,61.77,62.29,60.45,60.62,484142.0
2024-03-19,60.71,61.0421,59.77,60.46,522716.0
2024-03-20,60.16,60.54,59.85,60.34,215201.0
2024-03-21,60.64,61.34,60.64,60.9,244207.0
2024-03-22,61.31,61.31,60.29,60.82,214514.0
2024-03-23,61.31,61.31,60.29,60.82,214514.0
2024-03-24,61.31,61.31,60.29,60.82,214514.0
2024-03-25,60.82,61.15,60.34,60.34,199786.0
2024-03-26,60.45,60.55,59.94,59.95,194550.0
2024-03-27,60.13,61.59,60.13,61.54,375148.0
2024-03-28,61.46,62.16,61.05,61.9,248180.0
2024-03-29,61.46,62.16,61.05,61.9,248180.0
2024-03-30,61.46,62.16,61.05,61.9,248180.0
2024-03-31,61.46,62.16,61.05,61.9,248180.0
2024-04-01,61.9,62.21,60.91,61.02,237089.0
2024-04-02,60.64,60.64,59.25,59.6,268580.0
2024-04-03,59.24,59.7,58.3,58.5,375589.0
2024-04-04,59.0,59.25,57.18,57.51,217944.0
2024-04-05,57.45,58.145,57.45,57.71,344955.0
2024-04-06,57.45,58.145,57.45,57.71,344955.0
2024-04-07,57.45,58.145,57.45,57.71,344955.0
2024-04-08,58.67,60.346,58.42,59.95,523582.0
2024-04-09,60.46,62.11,59.61,62.09,346324.0
2024-04-10,61.04,61.82,60.805,61.71,283874.0
2024-04-11,62.15,62.5,61.1,62.5,333669.0
2024-04-12,62.07,62.48,60.51,60.91,266803.0
2024-04-13,62.07,62.48,60.51,60.91,266803.0
2024-04-14,62.07,62.48,60.51,60.91,266803.0
2024-04-15,61.66,61.88,60.54,61.03,425448.0
2024-04-16,60.94,61.505,59.83,61.38,210202.0
2024-04-17,61.73,62.155,60.98,61.44,318646.0
2024-04-18,61.9,62.35,61.24,61.37,327763.0
2024-04-19,61.82,62.23,60.9,61.33,362786.0
2024-04-20,61.82,62.23,60.9,61.33,362786.0
2024-04-21,61.82,62.23,60.9,61.33,362786.0
2024-04-22,61.67,62.535,61.2,61.79,289572.0
2024-04-23,62.05,63.89,62.05,63.24,227208.0
2024-04-24,62.96,63.57,62.26,62.87,175533.0
2024-04-25,62.8,62.8,62.06,62.52,154831.0
2024-04-26,62.52,63.14,62.3,62.65,167330.0
2024-04-27,62.52,63.14,62.3,62.65,167330.0
2024-04-28,62.52,63.14,62.3,62.65,167330.0
2024-04-29,63.0,63.15,62.525,62.59,174882.0
2024-04-30,62.11,62.365,60.74,60.81,272904.0
2024-05-01,60.48,60.8,59.5,59.62,240177.0
