,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity
2022-07-01,40.3553,41.4128,40.1821,41.2694,4950892.0
2022-07-02,40.3553,41.4128,40.1821,41.2694,4950892.0
2022-07-03,40.3553,41.4128,40.1821,41.2694,4950892.0
2022-07-04,40.3553,41.4128,40.1821,41.2694,4950892.0
2022-07-05,40.6632,42.2942,40.3072,42.2701,6413936.0
2022-07-06,42.7224,43.2612,41.9093,42.0681,6444067.0
2022-07-07,42.0681,42.4049,41.5581,42.1643,6216125.0
2022-07-08,41.7602,42.1739,41.1347,41.51,3716315.0
2022-07-09,41.7602,42.1739,41.1347,41.51,3716315.0
2022-07-10,41.7602,42.1739,41.1347,41.51,3716315.0
2022-07-11,41.3945,41.5292,40.7883,41.2117,5986844.0
2022-07-12,41.4282,42.2894,41.2502,41.5677,4750962.0
2022-07-13,40.6055,41.5196,40.3553,40.8846,4439945.0
2022-07-14,40.6055,40.7595,39.6625,40.4419,3624764.0
2022-07-15,41.3657,42.299,41.231,41.9622,6407268.0
2022-07-16,41.3657,42.299,41.231,41.9622,6407268.0
2022-07-17,41.3657,42.299,41.231,41.9622,6407268.0
2022-07-18,42.3183,43.0351,41.7121,41.943,4544272.0
2022-07-19,42.2317,43.7664,42.2317,43.6654,4290579.0
2022-07-20,43.8674,44.7142,43.7039,44.4448,4066096.0
2022-07-21,44.3389,44.9066,44.1177,44.8874,2964100.0
2022-07-22,44.8296,45.5802,44.6083,44.9162,4908423.0
2022-07-23,44.8296,45.5802,44.6083,44.9162,4908423.0
2022-07-24,44.8296,45.5802,44.6083,44.9162,4908423.0
2022-07-25,44.9162,45.2626,44.3966,44.8008,4042604.0
2022-07-26,43.675,44.0599,43.5355,43.9348,3834191.0
2022-07-27,44.2138,45.7245,44.0984,45.3974,4122996.0
2022-07-28,45.5802,46.4173,44.7238,46.3884,4914748.0
2022-07-29,47.2737,47.8462,46.552,46.7926,7241429.0
2022-07-30,47.2737,47.8462,46.552,46.7926,7241429.0
2022-07-31,47.2737,47.8462,46.552,46.7926,7241429.0
2022-08-01,46.042,47.4757,45.8496,47.0909,4805884.0
2022-08-02,46.8503,46.9946,45.9458,46.6001,5250724.0
2022-08-03,47.1486,48.8998,47.1486,48.5727,8749827.0
2022-08-04,48.207,48.2936,44.897,46.0613,10604504.0
2022-08-05,45.5417,45.8622,44.9259,45.4936,5487413.0
2022-08-06,45.5417,45.8622,44.9259,45.4936,5487413.0
2022-08-07,45.5417,45.8622,44.9259,45.4936,5487413.0
2022-08-08,45.8303,47.1486,45.4166,45.8111,4786588.0
2022-08-09,45.7726,46.2056,45.2434,46.1864,6075128.0
2022-08-10,47.0139,47.4276,46.6386,46.6675,4848370.0
2022-08-11,47.0235,47.6489,46.3115,46.7348,4582022.0
2022-08-12,47.1005,47.6104,46.8407,47.572,2885801.0
2022-08-13,47.1005,47.6104,46.8407,47.572,2885801.0
2022-08-14,47.1005,47.6104,46.8407,47.572,2885801.0
2022-08-15,47.3122,47.3795,46.374,46.8407,3710100.0
2022-08-16,46.8503,48.2696,46.7456,47.6297,5314636.0
2022-08-17,47.0427,47.1775,46.4173,46.7348,3832350.0
2022-08-18,46.5616,46.8792,46.0132,46.706,3534130.0
2022-08-19,46.042,46.2633,44.7863,45.2915,4377615.0
2022-08-20,46.042,46.2633,44.7863,45.2915,4377615.0
2022-08-21,46.042,46.2633,44.7863,45.2915,4377615.0
2022-08-22,44.9355,44.9355,43.6173,43.675,4322513.0
2022-08-23,43.6076,44.6083,43.4537,43.7135,4307267.0
2022-08-24,43.521,44.5121,43.4633,43.8097,4212160.0
2022-08-25,44.0021,44.8585,43.8386,44.8296,3227778.0
2022-08-26,45.253,45.4262,42.8282,42.8475,3978253.0
2022-08-27,45.253,45.4262,42.8282,42.8475,3978253.0
2022-08-28,45.253,45.4262,42.8282,42.8475,3978253.0
2022-08-29,42.5877,43.1554,42.2413,42.7801,4539236.0
2022-08-30,43.1746,43.3585,42.4145,42.7705,4275050.0
2022-08-31,43.2153,43.3313,42.4562,42.6738,7289294.0
2022-09-01,42.5384,43.3217,42.1903,43.2927,4660490.0
2022-09-02,43.7027,43.9589,42.3788,42.6544,4203055.0
2022-09-03,43.7027,43.9589,42.3788,42.6544,4203055.0
2022-09-04,43.7027,43.9589,42.3788,42.6544,4203055.0
2022-09-05,43.7027,43.9589,42.3788,42.6544,4203055.0
2022-09-06,42.7608,42.8285,41.5134,41.6198,6219896.0
2022-09-07,41.7261,43.3894,41.6681,43.1863,4814704.0
2022-09-08,42.8962,43.0509,42.1226,42.7898,5945798.0
2022-09-09,42.9155,43.665,42.8092,43.6118,4264810.0
2022-09-10,42.9155,43.665,42.8092,43.6118,4264810.0
2022-09-11,42.9155,43.665,42.8092,43.6118,4264810.0
2022-09-12,43.8729,44.337,43.6214,44.0179,4737582.0
2022-09-13,42.6883,42.9252,41.1991,41.378,6326522.0
2022-09-14,41.4699,41.5037,40.4932,41.1653,7176184.0
2022-09-15,41.0879,42.3788,41.0299,41.2523,6821688.0
2022-09-16,40.469,40.7446,39.7825,40.6141,9313680.0
2022-09-17,40.469,40.7446,39.7825,40.6141,9313680.0
2022-09-18,40.469,40.7446,39.7825,40.6141,9313680.0
2022-09-19,40.3868,40.4884,39.7196,39.9855,6713063.0
2022-09-20,39.6857,39.6857,38.3996,38.5834,7587895.0
2022-09-21,38.7187,38.9798,37.5197,37.6454,6350487.0
2022-09-22,37.5729,37.6454,36.7509,37.0362,5490475.0
2022-09-23,36.7751,36.9588,36.2627,36.9298,5161244.0
2022-09-24,36.7751,36.9588,36.2627,36.9298,5161244.0
2022-09-25,36.7751,36.9588,36.2627,36.9298,5161244.0
2022-09-26,36.9008,37.8146,36.8428,36.8718,5571660.0
2022-09-27,37.2489,37.3166,36.0353,36.3303,5297995.0
2022-09-28,36.3593,37.5342,36.3109,37.3359,4452792.0
2022-09-29,36.7074,36.8041,36.0498,36.4463,4211758.0
2022-09-30,36.1755,36.7074,35.5421,35.5953,5953263.0
2022-10-01,36.1755,36.7074,35.5421,35.5953,5953263.0
2022-10-02,36.1755,36.7074,35.5421,35.5953,5953263.0
2022-10-03,35.721,36.3786,34.9861,35.9918,8930322.0
2022-10-04,36.8524,37.8862,36.8331,37.394,8189850.0
2022-10-05,36.9878,38.1869,36.9201,37.8291,7290530.0
2022-10-06,37.6647,38.3223,37.5535,37.6067,6471815.0
2022-10-07,37.2392,37.3069,36.1852,36.3109,6731561.0
2022-10-08,37.2392,37.3069,36.1852,36.3109,6731561.0
2022-10-09,37.2392,37.3069,36.1852,36.3109,6731561.0
2022-10-10,36.659,36.8331,36.0595,36.3206,5192146.0
2022-10-11,35.9841,36.5527,35.4116,35.7307,6222447.0
2022-10-12,35.7694,36.016,35.4019,35.9048,6324305.0
2022-10-13,35.0151,37.0748,34.7347,36.7074,7866691.0
2022-10-14,37.0362,37.1909,35.7887,35.8564,5716910.0
2022-10-15,37.0362,37.1909,35.7887,35.8564,5716910.0
2022-10-16,37.0362,37.1909,35.7887,35.8564,5716910.0
2022-10-17,36.7557,37.1812,36.543,36.601,5976091.0
2022-10-18,37.7034,38.0225,36.9008,37.2296,5326501.0
2022-10-19,37.0168,37.3649,36.045,36.5623,5097833.0
2022-10-20,36.456,37.3843,36.2432,36.3786,5105248.0
2022-10-21,36.1755,37.1812,35.8564,37.1425,4449415.0
2022-10-22,36.1755,37.1812,35.8564,37.1425,4449415.0
2022-10-23,36.1755,37.1812,35.8564,37.1425,4449415.0
2022-10-24,37.1425,37.5342,36.3593,37.4036,5899060.0
2022-10-25,37.3359,37.8291,36.8814,37.6841,6544224.0
2022-10-26,37.7034,39.2216,37.6357,38.2643,5856221.0
2022-10-27,38.39,39.2844,38.3126,38.535,6130417.0
2022-10-28,37.5197,39.0765,37.2102,38.9895,7750528.0
2022-10-29,37.5197,39.0765,37.2102,38.9895,7750528.0
2022-10-30,37.5197,39.0765,37.2102,38.9895,7750528.0
2022-10-31,39.0185,39.2699,38.1199,38.5253,6860695.0
2022-11-01,39.1829,39.4923,37.9983,38.4963,4960340.0
2022-11-02,38.6046,38.6801,36.7557,36.8041,8540514.0
2022-11-03,38.593,39.5794,37.1425,37.539,14052689.0
2022-11-04,38.1676,39.4343,37.7421,38.7478,7329916.0
2022-11-05,38.1676,39.4343,37.7421,38.7478,7329916.0
2022-11-06,38.1676,39.4343,37.7421,38.7478,7329916.0
2022-11-07,39.0379,39.3183,38.066,39.2409,5258348.0
2022-11-08,39.2409,40.8413,38.8928,40.2273,7889235.0
2022-11-09,39.9807,40.0871,39.1539,39.2313,5208101.0
2022-11-10,41.0879,43.3168,40.8655,43.1863,9206002.0
2022-11-11,43.5151,45.4394,43.2637,44.9752,7298886.0
2022-11-12,43.5151,45.4394,43.2637,44.9752,7298886.0
2022-11-13,43.5151,45.4394,43.2637,44.9752,7298886.0
2022-11-14,44.8109,45.3379,44.337,44.395,6188147.0
2022-11-15,45.5168,45.5748,44.5111,45.4684,5466785.0
2022-11-16,44.7528,44.9269,43.8148,43.9889,5263536.0
2022-11-17,43.1863,44.1436,43.0993,43.9696,3622399.0
2022-11-18,44.5981,44.6271,43.752,44.1726,3792217.0
2022-11-19,44.5981,44.6271,43.752,44.1726,3792217.0
2022-11-20,44.5981,44.6271,43.752,44.1726,3792217.0
2022-11-21,43.8632,44.0953,43.0703,43.254,4096080.0
2022-11-22,43.399,43.6698,42.9397,43.6408,3817045.0
2022-11-23,43.8535,44.2693,43.6214,43.7375,4981667.0
2022-11-24,43.8535,44.2693,43.6214,43.7375,4981667.0
2022-11-25,43.196,43.7181,43.0896,43.5538,2329792.0
2022-11-26,43.196,43.7181,43.0896,43.5538,2329792.0
2022-11-27,43.196,43.7181,43.0896,43.5538,2329792.0
2022-11-28,43.5151,43.8922,42.7922,42.8672,5878383.0
2022-11-29,43.1283,43.1863,42.1806,42.3257,4421407.0
2022-11-30,42.6075,44.3472,42.3014,44.1625,8882349.0
2022-12-01,44.0848,44.7942,43.7835,43.8904,4785560.0
2022-12-02,43.5502,44.1722,43.1323,43.9293,4338004.0
2022-12-03,43.5502,44.1722,43.1323,43.9293,4338004.0
2022-12-04,43.5502,44.1722,43.1323,43.9293,4338004.0
2022-12-05,43.5891,43.6571,42.5881,42.7047,4641211.0
2022-12-06,42.5006,42.5881,41.5384,42.1313,8691525.0
2022-12-07,41.8883,42.6804,41.7522,41.9466,5533242.0
2022-12-08,42.2771,42.9185,42.0414,42.6464,3854982.0
2022-12-09,42.3062,42.8116,42.0924,42.4131,4083673.0
2022-12-10,42.3062,42.8116,42.0924,42.4131,4083673.0
2022-12-11,42.3062,42.8116,42.0924,42.4131,4083673.0
2022-12-12,42.4714,42.5006,41.8786,42.4909,4238077.0
2022-12-13,44.0848,44.5707,42.1021,42.4909,5656626.0
2022-12-14,42.384,43.04,41.6939,42.52,5659416.0
2022-12-15,41.8446,41.932,40.8289,41.1011,5168379.0
2022-12-16,40.8581,40.965,39.478,39.8473,14561106.0
2022-12-17,40.8581,40.965,39.478,39.8473,14561106.0
2022-12-18,40.8581,40.965,39.478,39.8473,14561106.0
2022-12-19,39.9251,40.2461,39.4926,40.1778,7817418.0
2022-12-20,40.275,40.3041,39.5072,39.8182,4273276.0
2022-12-21,40.1098,40.3333,39.8571,40.1195,4049958.0
2022-12-22,39.4877,39.5704,38.3701,38.9921,3930531.0
2022-12-23,38.7394,39.1962,38.4138,39.0407,2421287.0
2022-12-24,38.7394,39.1962,38.4138,39.0407,2421287.0
2022-12-25,38.7394,39.1962,38.4138,39.0407,2421287.0
2022-12-26,38.7394,39.1962,38.4138,39.0407,2421287.0
2022-12-27,38.9824,39.2351,38.5839,38.9532,3953727.0
2022-12-28,38.9338,39.2642,38.6422,38.7977,3551051.0
2022-12-29,39.1379,40.7415,38.9435,40.6443,6385433.0
2022-12-30,40.0806,40.3236,39.8279,40.3041,4430386.0
2022-12-31,40.0806,40.3236,39.8279,40.3041,4430386.0
2023-01-01,40.0806,40.3236,39.8279,40.3041,4430386.0
2023-01-02,40.0806,40.3236,39.8279,40.3041,4430386.0
2023-01-03,40.895,41.4618,40.3722,40.965,4494932.0
2023-01-04,41.587,42.1216,41.0914,41.8786,3743475.0
2023-01-05,41.8008,42.141,41.3343,41.8883,3748136.0
2023-01-06,42.3937,44.1722,41.8494,43.8418,5293773.0
2023-01-07,42.3937,44.1722,41.8494,43.8418,5293773.0
2023-01-08,42.3937,44.1722,41.8494,43.8418,5293773.0
2023-01-09,43.5016,44.1625,42.2187,42.2965,7096351.0
2023-01-10,42.1021,43.8612,42.1021,43.8224,4432615.0
2023-01-11,44.4055,45.3725,44.2354,45.2996,5456873.0
2023-01-12,45.4163,45.4843,44.5318,45.1247,3812232.0
2023-01-13,44.4346,44.9983,44.1625,44.9595,3128399.0
2023-01-14,44.4346,44.9983,44.1625,44.9595,3128399.0
2023-01-15,44.4346,44.9983,44.1625,44.9595,3128399.0
2023-01-16,44.4346,44.9983,44.1625,44.9595,3128399.0
2023-01-17,44.9303,45.7855,44.7554,45.4551,5214306.0
2023-01-18,45.6787,46.0626,44.663,44.6873,3429481.0
2023-01-19,44.3618,44.6387,43.6766,44.2597,5616290.0
2023-01-20,44.4735,45.4163,44.2597,45.3482,3435122.0
2023-01-21,44.4735,45.4163,44.2597,45.3482,3435122.0
2023-01-22,44.4735,45.4163,44.2597,45.3482,3435122.0
2023-01-23,45.6203,46.4902,45.2607,46.3201,3254721.0
2023-01-24,45.9508,46.0869,45.1976,45.3774,4864449.0
2023-01-25,45.1636,47.6905,45.0178,47.5544,5955908.0
2023-01-26,48.0695,48.0792,46.806,47.7779,4153264.0
2023-01-27,47.5933,48.3028,47.5058,47.6224,3901451.0
2023-01-28,47.5933,48.3028,47.5058,47.6224,3901451.0
2023-01-29,47.5933,48.3028,47.5058,47.6224,3901451.0
2023-01-30,46.9616,48.4826,46.9518,47.5155,4066947.0
2023-01-31,47.535,48.157,47.4232,48.1084,4325298.0
2023-02-01,47.8751,49.3184,47.3211,48.9831,4565178.0
2023-02-02,49.3232,50.7616,49.2649,50.2077,6390040.0
2023-02-03,48.8956,49.8626,48.7012,49.2358,3808211.0
2023-02-04,48.8956,49.8626,48.7012,49.2358,3808211.0
2023-02-05,48.8956,49.8626,48.7012,49.2358,3808211.0
2023-02-06,48.6235,48.9831,48.2542,48.5749,3141564.0
2023-02-07,48.3708,48.9539,47.6905,48.7595,3538095.0
2023-02-08,48.2056,48.5943,47.4524,47.7779,3429668.0
2023-02-09,48.3513,48.4485,46.7963,47.0296,3072422.0
2023-02-10,46.7283,46.9664,46.3104,46.7283,3745086.0
2023-02-11,46.7283,46.9664,46.3104,46.7283,3745086.0
2023-02-12,46.7283,46.9664,46.3104,46.7283,3745086.0
2023-02-13,46.8449,47.6419,46.5728,47.5544,4744263.0
2023-02-14,47.36,47.8071,46.8546,47.4281,3919840.0
2023-02-15,47.049,48.2639,46.8546,48.2542,3708079.0
2023-02-16,47.2531,47.8022,46.9324,47.292,3760478.0
2023-02-17,47.1948,47.3309,46.4076,46.8838,5511958.0
2023-02-18,47.1948,47.3309,46.4076,46.8838,5511958.0
2023-02-19,47.1948,47.3309,46.4076,46.8838,5511958.0
2023-02-20,47.1948,47.3309,46.4076,46.8838,5511958.0
2023-02-21,46.5436,47.4378,46.4756,46.5436,5947896.0
2023-02-22,46.7672,46.9714,46.0674,46.5048,7391945.0
2023-02-23,44.1285,44.5999,42.4812,44.075,12458850.0
2023-02-24,43.453,43.9779,43.0643,43.8029,5795045.0
2023-02-25,43.453,43.9779,43.0643,43.8029,5795045.0
2023-02-26,43.453,43.9779,43.0643,43.8029,5795045.0
2023-02-27,44.0459,44.561,43.8126,44.5124,5187685.0
2023-02-28,44.4249,45.0081,44.2986,44.6096,5338835.0
2023-03-01,44.3958,44.9692,44.1042,44.4638,4236351.0
2023-03-02,44.2208,44.4541,44.0313,44.2986,4142739.0
2023-03-03,44.6387,44.94,44.5221,44.7457,3744187.0
2023-03-04,44.6387,44.94,44.5221,44.7457,3744187.0
2023-03-05,44.6387,44.94,44.5221,44.7457,3744187.0
2023-03-06,44.6582,44.7991,43.3862,43.4919,5972821.0
2023-03-07,43.5988,43.8224,42.5929,42.7436,5326595.0
2023-03-08,42.6172,43.0886,41.9466,43.0157,6096572.0
2023-03-09,43.0254,43.2796,41.9454,41.9796,4091557.0
2023-03-10,41.7841,41.9014,40.7285,41.0902,4526942.0
2023-03-11,41.7841,41.9014,40.7285,41.0902,4526942.0
2023-03-12,41.7841,41.9014,40.7285,41.0902,4526942.0
2023-03-13,40.6797,40.9338,40.0932,40.1616,5946254.0
2023-03-14,40.8361,41.0022,39.7023,40.2301,6368433.0
2023-03-15,39.5752,40.015,39.2233,39.888,5740756.0
2023-03-16,39.3699,40.6797,39.3211,40.5135,6022478.0
2023-03-17,40.2203,41.3541,40.015,41.1097,11506763.0
2023-03-18,40.2203,41.3541,40.015,41.1097,11506763.0
2023-03-19,40.2203,41.3541,40.015,41.1097,11506763.0
2023-03-20,41.1488,42.483,41.0511,42.0676,6199781.0
2023-03-21,42.1653,42.9864,42.1262,42.7615,6122839.0
2023-03-22,42.6052,43.0939,41.8623,41.8917,5088139.0
2023-03-23,42.1165,42.224,41.0706,41.4909,4808655.0
2023-03-24,41.2563,41.8868,40.7188,41.6962,4541786.0
2023-03-25,41.2563,41.8868,40.7188,41.6962,4541786.0
2023-03-26,41.2563,41.8868,40.7188,41.6962,4541786.0
2023-03-27,41.8037,42.048,41.5887,41.6375,4040342.0
2023-03-28,41.7548,42.0285,41.5984,41.9014,2827172.0
2023-03-29,42.224,42.6834,42.224,42.6443,3587984.0
2023-03-30,43.1603,43.3236,42.6394,42.9179,3459578.0
2023-03-31,43.0792,43.4115,42.7518,43.3675,4053584.0
2023-04-01,43.0792,43.4115,42.7518,43.3675,4053584.0
2023-04-02,43.0792,43.4115,42.7518,43.3675,4053584.0
2023-04-03,43.1525,43.3431,42.8446,43.2796,3539729.0
2023-04-04,43.6168,43.6168,42.8349,43.3284,3509197.0
2023-04-05,43.2503,43.26,42.7078,42.8593,3836527.0
2023-04-06,42.654,42.8397,42.2638,42.5856,3629646.0
2023-04-07,42.654,42.8397,42.2638,42.5856,3629646.0
2023-04-08,42.654,42.8397,42.2638,42.5856,3629646.0
2023-04-09,42.654,42.8397,42.2638,42.5856,3629646.0
2023-04-10,42.1165,42.6834,42.1165,42.4195,3279527.0
2023-04-11,42.3119,42.7322,42.0432,42.5172,3668577.0
2023-04-12,42.9668,43.1134,41.5251,41.8135,4312335.0
2023-04-13,41.9992,42.6345,41.8917,42.6247,3875651.0
2023-04-14,42.5563,43.1623,42.1604,42.5465,3603759.0
2023-04-15,42.5563,43.1623,42.1604,42.5465,3603759.0
2023-04-16,42.5563,43.1623,42.1604,42.5465,3603759.0
2023-04-17,43.0059,43.0059,42.4683,42.7909,3693310.0
2023-04-18,43.1427,43.3969,42.8691,43.045,3709798.0
2023-04-19,42.8593,43.1476,42.5416,42.7225,4043299.0
2023-04-20,42.3706,42.7225,42.2435,42.3999,3624433.0
2023-04-21,42.3901,42.3901,41.7939,42.136,3139257.0
2023-04-22,42.3901,42.3901,41.7939,42.136,3139257.0
2023-04-23,42.3901,42.3901,41.7939,42.136,3139257.0
2023-04-24,42.3022,43.1427,42.2044,42.8691,4216574.0
2023-04-25,42.5954,43.1769,42.5661,43.0157,5938259.0
2023-04-26,42.5172,43.4262,42.2386,42.3804,8552701.0
2023-04-27,44.1201,44.8239,43.045,44.5307,11144636.0
2023-04-28,44.4916,45.6156,44.3645,45.381,6704762.0
2023-04-29,44.4916,45.6156,44.3645,45.381,6704762.0
2023-04-30,44.4916,45.6156,44.3645,45.381,6704762.0
2023-05-01,44.9803,45.3028,44.384,44.6284,4220828.0
2023-05-02,44.5795,44.6284,43.5142,44.1006,4035097.0
2023-05-03,44.2668,44.7359,43.6021,43.7585,4686177.0
2023-05-04,43.954,43.9638,43.2747,43.3773,3301521.0
2023-05-05,43.7096,44.6773,43.6217,44.5991,5206444.0
2023-05-06,43.7096,44.6773,43.6217,44.5991,5206444.0
2023-05-07,43.7096,44.6773,43.6217,44.5991,5206444.0
2023-05-08,44.7555,45.293,44.4378,45.166,3781679.0
2023-05-09,44.8679,45.3321,44.4916,44.775,3785023.0
2023-05-10,45.166,45.3028,44.213,44.7848,4297775.0
2023-05-11,44.7946,44.863,44.4378,44.7457,3847536.0
2023-05-12,44.6675,44.7946,43.6266,43.8953,3690476.0
2023-05-13,44.6675,44.7946,43.6266,43.8953,3690476.0
2023-05-14,44.6675,44.7946,43.6266,43.8953,3690476.0
2023-05-15,43.8953,44.4525,43.5532,44.1104,4196501.0
2023-05-16,43.6119,43.6119,42.048,42.0578,5571336.0
2023-05-17,42.0871,42.9668,41.9894,42.8886,4442508.0
2023-05-18,42.8202,43.1769,42.4586,43.1232,3241013.0
2023-05-19,43.089,43.1867,42.1751,42.4976,4278231.0
2023-05-20,43.089,43.1867,42.1751,42.4976,4278231.0
2023-05-21,43.089,43.1867,42.1751,42.4976,4278231.0
2023-05-22,42.9277,43.2307,42.7567,43.1232,4693289.0
2023-05-23,43.0059,43.1769,42.1751,42.7909,4139005.0
2023-05-24,42.9668,43.0157,42.0627,42.3217,3486935.0
2023-05-25,42.1165,42.6882,41.9601,42.6345,6799915.0
2023-05-26,42.5758,43.5435,42.5367,43.3578,5128550.0
2023-05-27,42.5758,43.5435,42.5367,43.3578,5128550.0
2023-05-28,42.5758,43.5435,42.5367,43.3578,5128550.0
2023-05-29,42.5758,43.5435,42.5367,43.3578,5128550.0
2023-05-30,43.2503,43.4702,42.3559,42.6345,4906808.0
2023-05-31,42.5263,42.5263,41.2975,41.8185,7695786.0
2023-06-01,42.0741,42.8507,41.8087,42.5263,5235380.0
2023-06-02,42.5951,43.7256,42.5362,43.6372,4641727.0
2023-06-03,42.5951,43.7256,42.5362,43.6372,4641727.0
2023-06-04,42.5951,43.7256,42.5362,43.6372,4641727.0
2023-06-05,44.0107,44.5711,43.5389,44.5219,5662024.0
2023-06-06,44.4531,44.6006,44.0795,44.4138,4537600.0
2023-06-07,44.4728,44.9889,44.0894,44.2958,5663694.0
2023-06-08,44.7775,45.2789,44.5809,44.8365,5308455.0
2023-06-09,44.866,45.7507,44.866,45.0331,5049917.0
2023-06-10,44.866,45.7507,44.866,45.0331,5049917.0
2023-06-11,44.866,45.7507,44.866,45.0331,5049917.0
2023-06-12,45.0724,45.1412,44.2565,44.3548,6150575.0
2023-06-13,44.5317,44.8463,44.2417,44.748,4215751.0
2023-06-14,44.8168,44.9348,43.878,44.3056,4655154.0
2023-06-15,44.1778,44.925,43.6273,44.8463,5059707.0
2023-06-16,44.8365,44.9741,44.1533,44.2958,8591416.0
2023-06-17,44.8365,44.9741,44.1533,44.2958,8591416.0
2023-06-18,44.8365,44.9741,44.1533,44.2958,8591416.0
2023-06-19,44.8365,44.9741,44.1533,44.2958,8591416.0
2023-06-20,44.168,44.7087,43.8584,44.0795,4175493.0
2023-06-21,44.0599,44.0599,43.3324,43.3521,3745668.0
2023-06-22,43.4012,43.4012,42.8655,43.126,3622565.0
2023-06-23,42.7426,43.0572,42.374,42.6345,6234791.0
2023-06-24,42.7426,43.0572,42.374,42.6345,6234791.0
2023-06-25,42.7426,43.0572,42.374,42.6345,6234791.0
2023-06-26,42.7229,43.0179,42.5263,42.7229,3551522.0
2023-06-27,42.8409,43.7945,42.7426,43.7158,4758916.0
2023-06-28,43.6716,44.0894,43.4897,44.0795,4186422.0
2023-06-29,44.1484,44.1484,43.5782,43.8436,3278400.0
2023-06-30,44.2368,44.3646,43.5401,43.9321,5212089.0
2023-07-01,44.2368,44.3646,43.5401,43.9321,5212089.0
2023-07-02,44.2368,44.3646,43.5401,43.9321,5212089.0
2023-07-03,43.9026,45.0528,43.8387,44.4629,2771266.0
2023-07-04,43.9026,45.0528,43.8387,44.4629,2771266.0
2023-07-05,44.4629,44.5022,43.8731,44.2663,3394000.0
2023-07-06,43.5192,43.6962,42.8114,43.1063,4572545.0
2023-07-07,42.949,43.8141,42.9392,43.5094,4252993.0
2023-07-08,42.949,43.8141,42.9392,43.5094,4252993.0
2023-07-09,42.949,43.8141,42.9392,43.5094,4252993.0
2023-07-10,43.3816,44.9839,43.3718,44.8955,4703698.0
2023-07-11,45.2199,46.547,45.1805,46.1046,4998837.0
2023-07-12,46.6944,46.7239,45.5453,45.6229,4969587.0
2023-07-13,45.9277,46.0161,45.2985,45.3477,4172729.0
2023-07-14,45.269,45.9277,45.0429,45.7114,4132056.0
2023-07-15,45.269,45.9277,45.0429,45.7114,4132056.0
2023-07-16,45.269,45.9277,45.0429,45.7114,4132056.0
2023-07-17,45.2789,46.5617,45.1805,46.3897,5192490.0
2023-07-18,46.1243,47.2744,46.1243,47.2154,5550337.0
2023-07-19,47.4022,48.2673,47.1466,48.1985,6063209.0
2023-07-20,47.9527,48.1297,47.2056,48.0117,9336848.0
2023-07-21,48.3754,48.5131,47.4907,47.5202,10663505.0
2023-07-22,48.3754,48.5131,47.4907,47.5202,10663505.0
2023-07-23,48.3754,48.5131,47.4907,47.5202,10663505.0
2023-07-24,47.5792,48.1395,47.3236,48.11,4705526.0
2023-07-25,48.2378,48.6359,47.2597,47.4907,6411537.0
2023-07-26,47.2941,48.0363,47.2941,47.9724,6636754.0
2023-07-27,44.7824,45.2887,42.5657,42.9196,15740816.0
2023-07-28,43.2351,45.0626,43.2243,44.2467,9571056.0
2023-07-29,43.2351,45.0626,43.2243,44.2467,9571056.0
2023-07-30,43.2351,45.0626,43.2243,44.2467,9571056.0
2023-07-31,44.3745,44.866,43.5979,43.7551,8018707.0
2023-08-01,43.4012,43.6077,42.8114,42.8212,4810629.0
2023-08-02,42.428,43.1506,42.084,43.0179,5540453.0
2023-08-03,42.8409,43.126,42.5853,42.8704,3928947.0
2023-08-04,42.9196,43.1948,42.2216,42.3199,3951441.0
2023-08-05,42.9196,43.1948,42.2216,42.3199,3951441.0
2023-08-06,42.9196,43.1948,42.2216,42.3199,3951441.0
2023-08-07,42.5951,43.1751,42.1331,43.1063,4230891.0
2023-08-08,42.546,42.8409,41.794,42.7819,3910550.0
2023-08-09,42.9687,43.2513,42.605,42.9294,3942733.0
2023-08-10,43.4111,43.5094,42.3199,42.5558,3126145.0
2023-08-11,42.6246,43.8289,42.605,43.7453,6826984.0
2023-08-12,42.6246,43.8289,42.605,43.7453,6826984.0
2023-08-13,42.6246,43.8289,42.605,43.7453,6826984.0
2023-08-14,43.4602,43.5929,42.9441,43.2833,4229956.0
2023-08-15,42.8802,42.9392,42.2068,42.8409,4240486.0
2023-08-16,42.7328,42.7623,42.0643,42.2019,4181882.0
2023-08-17,42.5755,42.6541,42.0201,42.2216,3892026.0
2023-08-18,41.8579,42.546,41.5138,42.2609,3801087.0
2023-08-19,41.8579,42.546,41.5138,42.2609,3801087.0
2023-08-20,41.8579,42.546,41.5138,42.2609,3801087.0
2023-08-21,42.2609,42.5263,42.0338,42.3101,3385923.0
2023-08-22,42.3592,42.8212,42.3052,42.5362,3875285.0
2023-08-23,42.546,43.4504,42.5164,43.1555,5024552.0
2023-08-24,43.126,43.4848,42.3789,42.4084,4477080.0
2023-08-25,42.9884,43.5979,42.6443,42.8507,7250915.0
2023-08-26,42.9884,43.5979,42.6443,42.8507,7250915.0
2023-08-27,42.9884,43.5979,42.6443,42.8507,7250915.0
2023-08-28,43.1457,43.3029,42.8114,43.126,4203074.0
2023-08-29,43.2636,43.937,43.1751,43.5684,4135095.0
2023-08-30,43.5684,44.109,43.5045,43.9911,3595281.0
2023-08-31,44.0899,44.8165,44.0405,44.2679,7844409.0
