,TSCO US Equity,TSCO US Equity,TSCO US Equity,TSCO US Equity,TSCO US Equity
2023-09-26,203.2279,205.555,200.9207,201.0494,856475.0
2023-09-27,200.1384,203.1289,198.9204,201.0296,1190426.0
2023-09-28,203.2477,203.5795,200.7325,201.4356,709376.0
2023-09-29,204.0498,204.3766,200.1631,201.0692,1343153.0
2023-09-30,204.0498,204.3766,200.1631,201.0692,1343153.0
2023-10-01,204.0498,204.3766,200.1631,201.0692,1343153.0
2023-10-02,201.8317,202.9903,198.1579,201.5148,1227470.0
2023-10-03,200.4751,202.2278,199.1184,201.5445,930801.0
2023-10-04,201.6436,204.9906,201.4059,204.0003,995196.0
2023-10-05,201.0197,203.5052,200.1483,203.1685,1175513.0
2023-10-06,202.7427,204.3469,199.8512,202.4754,856094.0
2023-10-07,202.7427,204.3469,199.8512,202.4754,856094.0
2023-10-08,202.7427,204.3469,199.8512,202.4754,856094.0
2023-10-09,202.1288,203.4359,198.3955,201.9109,1021796.0
2023-10-10,201.495,203.7033,200.6385,203.0299,1029936.0
2023-10-11,203.3369,203.8072,200.7424,202.3169,888692.0
2023-10-12,201.7327,201.7327,192.8898,194.8307,1613298.0
2023-10-13,192.5729,199.4205,192.5729,198.7817,1650231.0
2023-10-14,192.5729,199.4205,192.5729,198.7817,1650231.0
2023-10-15,192.5729,199.4205,192.5729,198.7817,1650231.0
2023-10-16,200.0196,204.7925,199.2373,203.6637,1094774.0
2023-10-17,203.3369,207.2384,203.3369,205.3867,1377309.0
2023-10-18,205.3372,207.179,203.0398,205.3471,1096480.0
2023-10-19,204.3667,204.9213,199.8611,200.1681,887856.0
2023-10-20,200.6434,200.6434,192.662,193.3651,2212589.0
2023-10-21,200.6434,200.6434,192.662,193.3651,2212589.0
2023-10-22,200.6434,200.6434,192.662,193.3651,2212589.0
2023-10-23,193.0581,197.5935,191.6916,196.2368,1518886.0
2023-10-24,196.7319,198.8359,195.6575,196.2863,1062541.0
2023-10-25,195.4743,197.3558,194.187,196.1378,1744341.0
2023-10-26,185.4035,192.1669,183.1953,186.9483,3450115.0
2023-10-27,186.2551,190.4637,185.1758,185.9779,1984282.0
2023-10-28,186.2551,190.4637,185.1758,185.9779,1984282.0
2023-10-29,186.2551,190.4637,185.1758,185.9779,1984282.0
2023-10-30,187.8098,190.0577,184.245,189.3249,1347089.0
2023-10-31,188.8991,191.3549,188.3644,190.6815,912071.0
2023-11-01,189.8794,190.4587,186.2403,188.7011,1042180.0
2023-11-02,190.4538,194.6227,189.518,193.2562,1063143.0
2023-11-03,195.5833,198.3955,194.5534,197.336,1306791.0
2023-11-04,195.5833,198.3955,194.5534,197.336,1306791.0
2023-11-05,195.5833,198.3955,194.5534,197.336,1306791.0
2023-11-06,197.1676,198.2421,195.7691,197.3063,910731.0
2023-11-07,197.9499,198.049,195.6705,197.2419,748654.0
2023-11-08,197.7717,201.4455,195.8407,197.5538,912408.0
2023-11-09,197.0587,197.5538,192.0877,193.177,1397085.0
2023-11-10,193.8602,197.2469,191.7114,196.6032,1296372.0
2023-11-11,193.8602,197.2469,191.7114,196.6032,1296372.0
2023-11-12,193.8602,197.2469,191.7114,196.6032,1296372.0
2023-11-13,195.7219,197.3954,194.1276,194.187,1586225.0
2023-11-14,196.8013,205.6722,196.8013,204.7133,1695455.0
2023-11-15,205.0698,209.011,203.9904,205.4758,1454292.0
2023-11-16,204.7232,205.2381,199.7918,201.0791,1102231.0
2023-11-17,203.0101,203.0101,200.4256,200.6335,986434.0
2023-11-18,203.0101,203.0101,200.4256,200.6335,986434.0
2023-11-19,203.0101,203.0101,200.4256,200.6335,986434.0
2023-11-20,200.0592,200.6929,197.0092,198.752,947851.0
2023-11-21,198.049,198.049,191.8401,195.5238,1210218.0
2023-11-22,196.6428,198.554,196.0685,196.5042,953565.0
2023-11-23,196.6428,198.554,196.0685,196.5042,953565.0
2023-11-24,197.7483,198.9677,196.6235,197.2805,569263.0
2023-11-25,197.7483,198.9677,196.6235,197.2805,569263.0
2023-11-26,197.7483,198.9677,196.6235,197.2805,569263.0
2023-11-27,197.1113,198.4203,196.5339,196.8724,1247431.0
2023-11-28,196.4643,200.3364,196.096,199.0026,847318.0
2023-11-29,199.6695,204.4276,199.2016,199.2713,841227.0
2023-11-30,199.4107,202.3471,197.0018,202.0784,1426517.0
2023-12-01,202.4666,209.2752,202.0983,209.106,1341652.0
2023-12-02,202.4666,209.2752,202.0983,209.106,1341652.0
2023-12-03,202.4666,209.2752,202.0983,209.106,1341652.0
2023-12-04,208.4789,214.8993,208.0509,211.0371,1364596.0
2023-12-05,206.4881,207.2595,204.5371,206.2392,965377.0
2023-12-06,207.0654,210.2109,205.6519,208.4988,1255969.0
2023-12-07,207.8518,209.0562,206.0501,208.0907,1093375.0
2023-12-08,209.2055,211.7936,208.7327,211.0968,1171480.0
2023-12-09,209.2055,211.7936,208.7327,211.0968,1171480.0
2023-12-10,209.2055,211.7936,208.7327,211.0968,1171480.0
2023-12-11,211.6244,215.6409,211.4751,215.0785,1234479.0
2023-12-12,215.3472,215.6359,213.6052,214.312,938802.0
2023-12-13,214.8296,220.1152,212.9881,219.4483,1122850.0
2023-12-14,221.8771,224.8235,219.8166,223.0716,1856111.0
2023-12-15,220.5831,220.5831,215.1581,216.3028,2866212.0
2023-12-16,220.5831,220.5831,215.1581,216.3028,2866212.0
2023-12-17,220.5831,220.5831,215.1581,216.3028,2866212.0
2023-12-18,216.8503,217.1763,212.8288,214.7599,1276172.0
2023-12-19,215.3771,216.8204,214.5708,215.1481,978628.0
2023-12-20,212.9383,213.884,208.6481,208.8173,1683737.0
2023-12-21,211.2859,212.8338,209.962,210.7285,912909.0
2023-12-22,211.714,214.3319,210.3552,210.9475,1004872.0
2023-12-23,211.714,214.3319,210.3552,210.9475,1004872.0
2023-12-24,211.714,214.3319,210.3552,210.9475,1004872.0
2023-12-25,211.714,214.3319,210.3552,210.9475,1004872.0
2023-12-26,210.5294,211.5945,209.6535,209.763,849727.0
2023-12-27,209.763,212.8089,208.0409,211.6642,829330.0
2023-12-28,212.1918,216.7707,211.704,214.9092,1276919.0
2023-12-29,215.4567,216.0092,213.2369,214.0432,1070444.0
2023-12-30,215.4567,216.0092,213.2369,214.0432,1070444.0
2023-12-31,215.4567,216.0092,213.2369,214.0432,1070444.0
2024-01-01,215.4567,216.0092,213.2369,214.0432,1070444.0
2024-01-02,212.2813,218.652,211.7637,215.5712,1329367.0
2024-01-03,215.4866,215.4866,210.7857,211.6741,1182520.0
2024-01-04,211.6741,214.9889,211.6741,214.0532,1250072.0
2024-01-05,212.7293,218.5823,212.6397,217.9054,1428953.0
2024-01-06,212.7293,218.5823,212.6397,217.9054,1428953.0
2024-01-07,212.7293,218.5823,212.6397,217.9054,1428953.0
2024-01-08,217.1987,222.6834,216.8204,222.5042,1290306.0
2024-01-09,221.7975,223.4996,218.7814,219.8067,1347801.0
2024-01-10,219.7171,220.384,218.1742,219.0203,1220478.0
2024-01-11,219.0501,220.7921,218.1443,220.5731,912462.0
2024-01-12,220.4139,222.987,218.7117,222.544,1016192.0
2024-01-13,220.4139,222.987,218.7117,222.544,1016192.0
2024-01-14,220.4139,222.987,218.7117,222.544,1016192.0
2024-01-15,220.4139,222.987,218.7117,222.544,1016192.0
2024-01-16,220.9613,223.3205,219.956,223.2408,1636979.0
2024-01-17,219.7668,226.6053,219.7668,226.4859,2313180.0
2024-01-18,227.1329,229.8006,225.3411,229.1934,1421006.0
2024-01-19,229.502,232.4484,227.8645,229.9997,1685089.0
2024-01-20,229.502,232.4484,227.8645,229.9997,1685089.0
2024-01-21,229.502,232.4484,227.8645,229.9997,1685089.0
2024-01-22,230.6467,232.3389,229.3825,231.4331,1586114.0
2024-01-23,230.2983,231.0648,225.3909,227.3519,1642506.0
2024-01-24,228.3572,228.4468,224.9529,224.9927,1329766.0
2024-01-25,224.9629,225.7393,222.6137,225.2914,1451394.0
2024-01-26,226.3863,227.0134,224.0571,226.5755,1078424.0
2024-01-27,226.3863,227.0134,224.0571,226.5755,1078424.0
2024-01-28,226.3863,227.0134,224.0571,226.5755,1078424.0
2024-01-29,225.3511,229.2631,224.0571,225.3013,2019736.0
2024-01-30,223.6191,228.4866,222.7033,226.7447,1283309.0
2024-01-31,226.7646,227.2424,223.2408,223.5693,2148303.0
2024-02-01,224.2561,234.3297,220.7423,233.822,3009612.0
2024-02-02,232.9959,233.4836,225.4805,231.871,1916363.0
2024-02-03,232.9959,233.4836,225.4805,231.871,1916363.0
2024-02-04,232.9959,233.4836,225.4805,231.871,1916363.0
2024-02-05,230.567,232.7918,227.6705,229.9001,1312586.0
2024-02-06,231.4928,233.9216,229.3427,232.7171,987786.0
2024-02-07,233.9813,236.0119,232.2941,232.3787,928533.0
2024-02-08,232.7669,233.9315,229.4343,230.7661,1192197.0
2024-02-09,230.7661,234.1107,230.2684,234.0012,992538.0
2024-02-10,230.7661,234.1107,230.2684,234.0012,992538.0
2024-02-11,230.7661,234.1107,230.2684,234.0012,992538.0
2024-02-12,234.917,236.3504,233.3841,235.126,1239087.0
2024-02-13,230.9951,233.8469,229.2631,232.2493,1137141.0
2024-02-14,234.041,234.7776,229.8752,234.4093,1050790.0
2024-02-15,235.6337,238.0326,235.1758,236.5694,699100.0
2024-02-16,235.5043,237.6046,234.6781,235.4047,697398.0
2024-02-17,235.5043,237.6046,234.6781,235.4047,697398.0
2024-02-18,235.5043,237.6046,234.6781,235.4047,697398.0
2024-02-19,235.5043,237.6046,234.6781,235.4047,697398.0
2024-02-20,234.1306,236.3702,233.8718,235.3351,759850.0
2024-02-21,235.7233,235.7233,232.7474,234.2998,551566.0
2024-02-22,234.27,238.9036,233.404,238.61,970760.0
2024-02-23,239.94,243.52,239.15,243.07,1063927.0
2024-02-24,239.94,243.52,239.15,243.07,1063927.0
2024-02-25,239.94,243.52,239.15,243.07,1063927.0
2024-02-26,242.68,246.77,242.34,242.71,1472435.0
2024-02-27,243.49,252.67,243.4,251.2,1663102.0
2024-02-28,250.0,253.52,249.99,252.6,869489.0
2024-02-29,254.48,255.65,251.34,254.32,1369101.0
2024-03-01,254.89,254.89,250.25,252.42,899868.0
2024-03-02,254.89,254.89,250.25,252.42,899868.0
2024-03-03,254.89,254.89,250.25,252.42,899868.0
2024-03-04,249.77,253.36,248.25,253.26,915492.0
2024-03-05,252.58,252.58,247.62,247.86,964282.0
2024-03-06,248.85,250.9,247.8,250.66,710767.0
2024-03-07,250.99,252.05,247.0,249.09,861218.0
2024-03-08,250.67,251.635,248.47,250.49,499703.0
2024-03-09,250.67,251.635,248.47,250.49,499703.0
2024-03-10,250.67,251.635,248.47,250.49,499703.0
2024-03-11,250.26,250.47,246.14,248.89,613560.0
2024-03-12,249.42,252.32,248.11,249.68,581649.0
2024-03-13,250.17,256.2,249.79,253.67,1223222.0
2024-03-14,256.11,256.37,249.74,253.87,1808914.0
2024-03-15,252.75,259.619,252.21,257.15,1458026.0
2024-03-16,252.75,259.619,252.21,257.15,1458026.0
2024-03-17,252.75,259.619,252.21,257.15,1458026.0
2024-03-18,258.55,258.74,254.07,255.72,790390.0
2024-03-19,255.56,258.63,255.19,256.37,830658.0
2024-03-20,257.17,257.4599,253.03,257.02,871779.0
2024-03-21,256.0,268.02,256.0,266.17,1128231.0
2024-03-22,265.36,266.01,261.68,262.97,1233937.0
2024-03-23,265.36,266.01,261.68,262.97,1233937.0
2024-03-24,265.36,266.01,261.68,262.97,1233937.0
2024-03-25,262.46,263.9774,258.52,258.68,762564.0
2024-03-26,258.69,259.77,257.07,258.06,645238.0
2024-03-27,259.59,260.89,258.02,260.44,816120.0
2024-03-28,261.77,263.79,259.46,261.72,646953.0
2024-03-29,261.77,263.79,259.46,261.72,646953.0
2024-03-30,261.77,263.79,259.46,261.72,646953.0
2024-03-31,261.77,263.79,259.46,261.72,646953.0
2024-04-01,261.69,263.015,257.43,258.24,893775.0
2024-04-02,258.0,258.83,254.29,256.89,867718.0
2024-04-03,256.95,258.125,251.89,252.14,866822.0
2024-04-04,255.51,255.86,251.07,252.51,936425.0
2024-04-05,252.51,254.3,250.68,252.49,1228550.0
2024-04-06,252.51,254.3,250.68,252.49,1228550.0
2024-04-07,252.51,254.3,250.68,252.49,1228550.0
2024-04-08,251.39,254.21,249.44,249.57,1013565.0
2024-04-09,251.28,253.71,248.11,253.19,790346.0
2024-04-10,248.95,253.91,246.7,253.3,907646.0
2024-04-11,254.74,254.74,246.76,250.19,1078673.0
2024-04-12,247.79,248.59,244.18,244.89,991919.0
2024-04-13,247.79,248.59,244.18,244.89,991919.0
2024-04-14,247.79,248.59,244.18,244.89,991919.0
2024-04-15,248.33,248.76,241.52,241.97,944519.0
2024-04-16,242.48,246.57,242.48,244.84,1103525.0
2024-04-17,245.87,248.37,245.38,247.39,1219967.0
2024-04-18,249.72,250.15,246.11,247.35,826653.0
2024-04-19,248.11,253.37,248.11,252.79,1284772.0
2024-04-20,248.11,253.37,248.11,252.79,1284772.0
2024-04-21,248.11,253.37,248.11,252.79,1284772.0
2024-04-22,255.52,256.165,252.7,253.38,1070546.0
2024-04-23,255.0,259.64,254.4069,255.96,1009596.0
2024-04-24,253.03,258.33,250.9,258.13,1321605.0
2024-04-25,258.1,266.04,251.26,265.26,2295482.0
2024-04-26,264.66,274.66,264.03,273.9,1599528.0
2024-04-27,264.66,274.66,264.03,273.9,1599528.0
2024-04-28,264.66,274.66,264.03,273.9,1599528.0
2024-04-29,273.38,278.1575,271.78,277.88,1066180.0
2024-04-30,277.35,279.38,272.35,273.08,967493.0
2024-05-01,273.56,274.59,267.42,271.17,1493553.0
