,BBSI US Equity,BBSI US Equity,BBSI US Equity,BBSI US Equity,BBSI US Equity
2023-10-30,87.8886,88.7917,87.3328,88.3649,17946.0
2023-10-31,88.3947,90.8857,87.1542,90.7666,25905.0
2023-11-01,90.3299,90.3299,88.0325,89.2779,31475.0
2023-11-02,94.766,95.421,91.6548,94.2897,69125.0
2023-11-03,94.4683,97.9318,94.3988,96.7409,45830.0
2023-11-04,94.4683,97.9318,94.3988,96.7409,45830.0
2023-11-05,94.4683,97.9318,94.3988,96.7409,45830.0
2023-11-06,97.5646,98.7258,95.7981,98.4181,33715.0
2023-11-07,98.7456,100.79,97.644,100.2938,30813.0
2023-11-08,100.4526,104.1642,99.5892,102.0603,71776.0
2023-11-09,102.3679,104.1444,101.6931,103.0924,61525.0
2023-11-10,102.7153,104.983,101.5542,104.0848,29140.0
2023-11-11,102.7153,104.983,101.5542,104.0848,29140.0
2023-11-12,102.7153,104.983,101.5542,104.0848,29140.0
2023-11-13,103.4298,105.1182,103.4298,104.194,32618.0
2023-11-14,105.7223,108.4415,104.3429,108.4415,70003.0
2023-11-15,108.3721,109.9996,107.7568,109.9996,37284.0
2023-11-16,109.2135,110.3281,107.4721,109.124,26509.0
2023-11-17,109.3728,111.0072,109.3728,109.9599,31439.0
2023-11-18,109.3728,111.0072,109.3728,109.9599,31439.0
2023-11-19,109.3728,111.0072,109.3728,109.9599,31439.0
2023-11-20,110.1191,111.0445,109.4225,110.0793,32299.0
2023-11-21,110.2385,110.5221,107.7806,108.1886,23485.0
2023-11-22,108.1886,109.0046,106.5367,107.3427,55038.0
2023-11-23,108.1886,109.0046,106.5367,107.3427,55038.0
2023-11-24,107.3427,107.8005,106.0491,106.7755,34811.0
2023-11-25,107.3427,107.8005,106.0491,106.7755,34811.0
2023-11-26,107.3427,107.8005,106.0491,106.7755,34811.0
2023-11-27,106.9546,108.8653,106.7059,107.9398,48269.0
2023-11-28,107.9398,108.8751,107.1338,107.3228,24728.0
2023-11-29,107.9597,108.2682,106.9646,106.9745,43736.0
2023-11-30,107.7109,110.8356,105.8799,109.4126,69215.0
2023-12-01,109.2135,110.8206,108.4772,110.3778,48454.0
2023-12-02,109.2135,110.8206,108.4772,110.3778,48454.0
2023-12-03,109.2135,110.8206,108.4772,110.3778,48454.0
2023-12-04,109.8305,112.274,109.8206,111.9899,33941.0
2023-12-05,112.3282,112.3879,109.94,110.4276,29383.0
2023-12-06,110.3878,111.3928,109.935,109.9897,38677.0
2023-12-07,109.9897,110.9848,109.5618,110.6465,36111.0
2023-12-08,110.8754,111.1441,109.6713,110.5271,29607.0
2023-12-09,110.8754,111.1441,109.6713,110.5271,29607.0
2023-12-10,110.8754,111.1441,109.6713,110.5271,29607.0
2023-12-11,110.9749,112.776,110.9749,111.7809,38920.0
2023-12-12,111.7809,112.8258,111.2038,112.4477,22183.0
2023-12-13,112.0795,114.0548,111.7013,113.194,56446.0
2023-12-14,114.0796,114.5722,112.6566,114.1592,33781.0
2023-12-15,114.5175,114.826,113.1144,113.5522,64445.0
2023-12-16,114.5175,114.826,113.1144,113.5522,64445.0
2023-12-17,114.5175,114.826,113.1144,113.5522,64445.0
2023-12-18,113.2039,114.6966,113.2039,114.3782,29504.0
2023-12-19,114.7165,115.1444,113.811,114.5672,40320.0
2023-12-20,114.5672,117.2739,113.7015,113.9403,38627.0
2023-12-21,114.3682,114.9553,114.015,114.6568,29151.0
2023-12-22,114.6767,115.3832,114.5374,115.234,27702.0
2023-12-23,114.6767,115.3832,114.5374,115.234,27702.0
2023-12-24,114.6767,115.3832,114.5374,115.234,27702.0
2023-12-25,114.6767,115.3832,114.5374,115.234,27702.0
2023-12-26,114.9951,117.7118,114.7464,117.6521,32214.0
2023-12-27,117.2142,118.8064,116.9754,117.881,22001.0
2023-12-28,117.463,118.1822,115.5589,115.9504,25958.0
2023-12-29,115.9803,116.3485,115.234,115.234,20508.0
2023-12-30,115.9803,116.3485,115.234,115.234,20508.0
2023-12-31,115.9803,116.3485,115.234,115.234,20508.0
2024-01-01,115.9803,116.3485,115.234,115.234,20508.0
2024-01-02,114.408,115.433,113.4577,114.4379,29979.0
2024-01-03,114.1393,114.4279,111.0445,111.0445,30174.0
2024-01-04,111.7312,112.3083,109.626,110.6366,29793.0
2024-01-05,110.0096,112.6367,110.0096,112.4377,42507.0
2024-01-06,110.0096,112.6367,110.0096,112.4377,42507.0
2024-01-07,110.0096,112.6367,110.0096,112.4377,42507.0
2024-01-08,112.4377,112.8158,110.9053,112.6566,26461.0
2024-01-09,111.761,112.2088,109.93,110.955,19690.0
2024-01-10,110.955,112.7263,110.2385,112.5969,37730.0
2024-01-11,111.8506,112.3382,109.8106,111.7411,32679.0
2024-01-12,112.7661,113.4328,110.9052,111.5521,27341.0
2024-01-13,112.7661,113.4328,110.9052,111.5521,27341.0
2024-01-14,112.7661,113.4328,110.9052,111.5521,27341.0
2024-01-15,112.7661,113.4328,110.9052,111.5521,27341.0
2024-01-16,111.0844,113.403,110.3821,112.7163,40312.0
2024-01-17,111.8506,113.9304,111.771,113.4826,27901.0
2024-01-18,112.582,113.9801,112.0894,113.602,39811.0
2024-01-19,114.3881,114.4379,112.7064,112.786,21455.0
2024-01-20,114.3881,114.4379,112.7064,112.786,21455.0
2024-01-21,114.3881,114.4379,112.7064,112.786,21455.0
2024-01-22,113.4328,115.1544,113.2537,115.1544,22452.0
2024-01-23,115.3434,115.3434,113.8806,113.8806,17272.0
2024-01-24,114.4279,114.8011,113.5323,113.9602,16820.0
2024-01-25,114.7762,114.7762,112.5651,112.7362,18762.0
2024-01-26,113.5124,114.0597,113.1542,113.2139,18562.0
2024-01-27,113.5124,114.0597,113.1542,113.2139,18562.0
2024-01-28,113.5124,114.0597,113.1542,113.2139,18562.0
2024-01-29,112.5671,114.408,112.5472,114.0995,22779.0
2024-01-30,112.7561,114.3682,112.3282,113.4627,46616.0
2024-01-31,113.8607,114.4379,111.6516,111.7212,41115.0
2024-02-01,112.5969,113.5224,111.5371,113.5224,30077.0
2024-02-02,112.9353,113.1442,111.2635,111.5322,32210.0
2024-02-03,112.9353,113.1442,111.2635,111.5322,32210.0
2024-02-04,112.9353,113.1442,111.2635,111.5322,32210.0
2024-02-05,111.4426,111.4426,109.7609,110.8455,28765.0
2024-02-06,111.0744,112.2178,109.9201,110.8953,23865.0
2024-02-07,110.5967,111.7113,108.4075,109.8902,33912.0
2024-02-08,109.323,111.2535,109.323,111.2535,19894.0
2024-02-09,110.5669,113.403,110.3878,112.995,24499.0
2024-02-10,110.5669,113.403,110.3878,112.995,24499.0
2024-02-11,110.5669,113.403,110.3878,112.995,24499.0
2024-02-12,112.8059,114.4478,112.8059,113.6915,19271.0
2024-02-13,110.8654,111.4028,107.691,108.3378,37998.0
2024-02-14,109.0643,110.8654,108.2284,110.6067,22392.0
2024-02-15,111.3132,113.2139,110.8455,113.0547,28410.0
2024-02-16,112.4676,113.2736,110.95,112.6964,35068.0
2024-02-17,112.4676,113.2736,110.95,112.6964,35068.0
2024-02-18,112.4676,113.2736,110.95,112.6964,35068.0
2024-02-19,112.4676,113.2736,110.95,112.6964,35068.0
2024-02-20,111.562,112.9054,111.562,112.4576,41307.0
2024-02-21,112.2536,112.5273,111.9302,112.0397,16980.0
2024-02-22,111.8406,112.9098,111.0047,112.2486,22871.0
2024-02-23,111.8307,114.1991,111.8307,114.1991,16124.0
2024-02-24,111.8307,114.1991,111.8307,114.1991,16124.0
2024-02-25,111.8307,114.1991,111.8307,114.1991,16124.0
2024-02-26,113.5522,115.7713,113.5522,115.2638,25285.0
2024-02-27,115.5425,116.249,114.4478,115.433,26467.0
2024-02-28,114.5274,116.637,114.4478,114.8459,22377.0
2024-02-29,126.0608,129.3646,119.8904,121.3937,53249.0
2024-03-01,120.6175,120.6175,117.1283,119.0154,37778.0
2024-03-02,120.6175,120.6175,117.1283,119.0154,37778.0
2024-03-03,120.6175,120.6175,117.1283,119.0154,37778.0
2024-03-04,120.2394,122.8963,118.6472,119.6224,38660.0
2024-03-05,118.8263,119.0701,116.5475,116.647,31544.0
2024-03-06,118.6472,119.3636,117.3834,118.3686,52446.0
2024-03-07,118.1994,119.6224,118.0302,119.5727,15222.0
2024-03-08,119.1448,120.7469,117.8611,118.1994,20252.0
2024-03-09,119.1448,120.7469,117.8611,118.1994,20252.0
2024-03-10,119.1448,120.7469,117.8611,118.1994,20252.0
2024-03-11,117.3679,119.2343,117.3635,119.2343,21171.0
2024-03-12,118.4979,120.3389,118.1795,120.2095,23909.0
2024-03-13,119.8115,120.1399,118.7169,118.9557,21233.0
2024-03-14,118.2674,119.275,117.4892,118.0878,31646.0
2024-03-15,117.0603,119.1902,117.0603,118.7163,69249.0
2024-03-16,117.0603,119.1902,117.0603,118.7163,69249.0
2024-03-17,117.0603,119.1902,117.0603,118.7163,69249.0
2024-03-18,118.417,120.9909,118.407,119.8735,41461.0
2024-03-19,120.5918,121.2802,119.6042,120.4222,41604.0
2024-03-20,120.5719,123.4849,120.5619,123.0859,46082.0
2024-03-21,124.4626,125.6497,124.2032,125.4402,33197.0
2024-03-22,124.4426,124.6521,121.9586,123.884,35958.0
2024-03-23,124.4426,124.6521,121.9586,123.884,35958.0
2024-03-24,124.4426,124.6521,121.9586,123.884,35958.0
2024-03-25,124.1533,125.4003,123.9039,125.111,29895.0
2024-03-26,126.1785,126.6972,125.3205,125.3205,22553.0
2024-03-27,125.6098,127.0813,125.1908,125.3205,41129.0
2024-03-28,125.3006,126.9965,125.3006,126.4179,30748.0
2024-03-29,125.3006,126.9965,125.3006,126.4179,30748.0
2024-03-30,125.3006,126.9965,125.3006,126.4179,30748.0
2024-03-31,125.3006,126.9965,125.3006,126.4179,30748.0
2024-04-01,126.4079,126.4478,124.8417,126.358,29681.0
2024-04-02,125.5599,125.5599,123.1607,124.8516,29782.0
2024-04-03,123.8141,124.9015,123.8141,124.6122,21668.0
2024-04-04,124.6322,124.8516,120.7115,120.7315,32988.0
2024-04-05,120.7514,123.2156,120.7514,123.1657,17720.0
2024-04-06,120.7514,123.2156,120.7514,123.1657,17720.0
2024-04-07,120.7514,123.2156,120.7514,123.1657,17720.0
2024-04-08,122.3377,123.4059,122.3177,122.6469,12841.0
2024-04-09,122.5072,123.0061,121.6493,121.8987,18808.0
2024-04-10,119.8137,120.0631,118.5168,119.275,47753.0
2024-04-11,120.3823,120.3823,118.826,119.5443,47950.0
2024-04-12,119.5443,120.3125,118.4968,119.9234,20683.0
2024-04-13,119.5443,120.3125,118.4968,119.9234,20683.0
2024-04-14,119.5443,120.3125,118.4968,119.9234,20683.0
2024-04-15,120.3324,121.1006,119.9434,120.2925,33642.0
2024-04-16,119.3448,121.2502,119.3448,120.8712,25014.0
2024-04-17,120.8113,122.0483,120.1878,120.2925,30299.0
2024-04-18,120.1229,121.7092,120.1229,121.0707,38801.0
2024-04-19,120.7115,123.6246,119.6142,122.0583,20961.0
2024-04-20,120.7115,123.6246,119.6142,122.0583,20961.0
2024-04-21,120.7115,123.6246,119.6142,122.0583,20961.0
2024-04-22,122.4474,122.9961,121.8987,122.5172,37547.0
2024-04-23,123.3053,123.9139,123.0061,123.1756,17159.0
2024-04-24,123.1457,123.7493,122.7766,123.5049,16576.0
2024-04-25,122.3975,123.5647,122.1681,122.8165,49452.0
2024-04-26,122.3277,122.6768,121.1804,121.4797,24877.0
2024-04-27,122.3277,122.6768,121.1804,121.4797,24877.0
2024-04-28,122.3277,122.6768,121.1804,121.4797,24877.0
2024-04-29,121.5196,123.2455,121.5196,123.2355,25580.0
2024-04-30,122.2878,122.9741,121.1605,121.2103,31753.0
2024-05-01,121.6992,123.016,120.7913,122.1381,34853.0
