,OMF US Equity,OMF US Equity,OMF US Equity,OMF US Equity,OMF US Equity
2023-10-08,34.8086,35.7615,34.6311,35.1823,1248010.0
2023-10-09,34.7432,35.5747,34.6219,35.2477,907970.0
2023-10-10,35.528,36.2099,35.528,35.8176,1164647.0
2023-10-11,35.8456,36.3781,35.7615,36.3501,558681.0
2023-10-12,36.3781,36.4575,35.5467,36.1072,610882.0
2023-10-13,36.322,36.4809,34.9301,34.9394,816547.0
2023-10-14,36.322,36.4809,34.9301,34.9394,816547.0
2023-10-15,36.322,36.4809,34.9301,34.9394,816547.0
2023-10-16,35.2384,36.1165,35.1449,36.1072,909990.0
2023-10-17,35.7896,36.7144,35.7896,36.4435,1006049.0
2023-10-18,35.9764,36.2473,35.6354,35.8549,554453.0
2023-10-19,35.7335,35.9857,35.0422,35.0796,745508.0
2023-10-20,34.9768,35.2017,34.0986,34.4536,987105.0
2023-10-21,34.9768,35.2017,34.0986,34.4536,987105.0
2023-10-22,34.9768,35.2017,34.0986,34.4536,987105.0
2023-10-23,34.2855,34.7246,34.1267,34.2855,939758.0
2023-10-24,34.4817,34.8834,33.9305,34.2481,1617696.0
2023-10-25,34.6965,35.0889,32.8561,33.3606,2630946.0
2023-10-26,33.043,33.7997,32.6973,32.8094,1726308.0
2023-10-27,33.2111,33.7156,32.9589,33.2018,931446.0
2023-10-28,33.2111,33.7156,32.9589,33.2018,931446.0
2023-10-29,33.2111,33.7156,32.9589,33.2018,931446.0
2023-10-30,33.6315,33.9678,32.8188,33.0617,1150568.0
2023-10-31,33.2298,33.6222,33.1924,33.5661,1057886.0
2023-11-01,33.5942,34.1547,33.3606,33.9585,1141610.0
2023-11-02,34.5657,35.7615,34.5657,35.7148,1207511.0
2023-11-03,36.3479,36.8468,36.2808,36.6837,1244437.0
2023-11-04,36.3479,36.8468,36.2808,36.6837,1244437.0
2023-11-05,36.3479,36.8468,36.2808,36.6837,1244437.0
2023-11-06,36.6453,36.7028,35.7724,36.3479,815452.0
2023-11-07,36.0985,36.3192,35.5805,35.7052,1231255.0
2023-11-08,35.6285,35.8011,35.2735,35.4942,1305871.0
2023-11-09,35.5517,35.9067,35.0337,35.3886,976076.0
2023-11-10,35.5133,35.8299,35.1008,35.8203,826495.0
2023-11-11,35.5133,35.8299,35.1008,35.8203,826495.0
2023-11-12,35.5133,35.8299,35.1008,35.8203,826495.0
2023-11-13,35.6956,35.7819,35.3023,35.6093,848094.0
2023-11-14,36.5206,37.0194,36.4151,37.0099,1463837.0
2023-11-15,37.2209,37.6622,36.8995,37.4224,1014322.0
2023-11-16,37.2976,37.3552,36.5014,36.6837,729458.0
2023-11-17,37.1058,37.1729,36.77,37.029,1001196.0
2023-11-18,37.1058,37.1729,36.77,37.029,1001196.0
2023-11-19,37.1058,37.1729,36.77,37.029,1001196.0
2023-11-20,37.029,37.2113,36.6133,36.9811,825224.0
2023-11-21,36.6837,36.8851,36.2424,36.3479,626770.0
2023-11-22,36.5686,37.1442,36.3001,36.9811,763415.0
2023-11-23,36.5686,37.1442,36.3001,36.9811,763415.0
2023-11-24,36.9331,37.1346,36.6453,36.7317,322935.0
2023-11-25,36.9331,37.1346,36.6453,36.7317,322935.0
2023-11-26,36.9331,37.1346,36.6453,36.7317,322935.0
2023-11-27,36.5206,38.0363,36.3863,37.8157,1552246.0
2023-11-28,37.7773,39.1011,37.6526,39.0628,1298083.0
2023-11-29,39.5232,40.6696,39.4561,40.5113,1598901.0
2023-11-30,40.7991,40.991,40.2715,40.5785,1746445.0
2023-12-01,40.5785,41.8447,40.4058,41.5665,1516826.0
2023-12-02,40.5785,41.8447,40.4058,41.5665,1516826.0
2023-12-03,40.5785,41.8447,40.4058,41.5665,1516826.0
2023-12-04,41.413,42.075,41.2596,41.6145,1410612.0
2023-12-05,41.202,41.7607,41.1254,41.4322,1814557.0
2023-12-06,41.8735,42.5546,41.4994,41.7008,1286273.0
2023-12-07,41.9694,43.1494,41.9311,43.1398,2062836.0
2023-12-08,42.9096,43.4564,42.8328,43.3892,1082422.0
2023-12-09,42.9096,43.4564,42.8328,43.3892,1082422.0
2023-12-10,42.9096,43.4564,42.8328,43.3892,1082422.0
2023-12-11,43.37,43.5619,42.4971,42.5067,860238.0
2023-12-12,42.3628,43.4372,42.1421,43.0151,763013.0
2023-12-13,42.9479,45.0008,42.8232,44.7035,1326116.0
2023-12-14,45.6436,46.8715,45.4133,46.2767,1404437.0
2023-12-15,46.2767,46.67,45.8162,46.4782,1359770.0
2023-12-16,46.2767,46.67,45.8162,46.4782,1359770.0
2023-12-17,46.2767,46.67,45.8162,46.4782,1359770.0
2023-12-18,46.5933,47.0633,46.3822,46.718,1119499.0
2023-12-19,46.8619,47.6869,46.6604,47.3032,1174875.0
2023-12-20,47.2168,47.7348,46.6125,46.6316,581202.0
2023-12-21,47.1305,47.3895,46.6796,47.3799,790504.0
2023-12-22,47.591,47.7795,46.7564,47.025,359559.0
2023-12-23,47.591,47.7795,46.7564,47.025,359559.0
2023-12-24,47.591,47.7795,46.7564,47.025,359559.0
2023-12-25,47.591,47.7795,46.7564,47.025,359559.0
2023-12-26,46.9386,47.7924,46.7062,47.4375,591628.0
2023-12-27,47.4375,47.7444,47.2264,47.6773,463434.0
2023-12-28,47.4375,47.8596,47.3032,47.8212,426562.0
2023-12-29,47.5622,47.8595,47.0825,47.1976,529517.0
2023-12-30,47.5622,47.8595,47.0825,47.1976,529517.0
2023-12-31,47.5622,47.8595,47.0825,47.1976,529517.0
2024-01-01,47.5622,47.8595,47.0825,47.1976,529517.0
2024-01-02,46.718,47.754,46.5357,47.3895,686556.0
2024-01-03,46.8043,46.9098,45.9122,46.3151,801748.0
2024-01-04,46.3726,46.7103,45.9745,46.0273,750962.0
2024-01-05,45.8738,47.3588,45.375,46.9578,923325.0
2024-01-06,45.8738,47.3588,45.375,46.9578,923325.0
2024-01-07,45.8738,47.3588,45.375,46.9578,923325.0
2024-01-08,47.1785,47.591,46.8619,47.2936,700226.0
2024-01-09,46.6316,47.2168,46.5069,47.2168,664835.0
2024-01-10,47.7061,47.9267,47.3319,47.8308,1000826.0
2024-01-11,47.5814,47.802,47.0585,47.7253,1067267.0
2024-01-12,47.9651,47.9843,46.1424,46.2287,958248.0
2024-01-13,47.9651,47.9843,46.1424,46.2287,958248.0
2024-01-14,47.9651,47.9843,46.1424,46.2287,958248.0
2024-01-15,47.9651,47.9843,46.1424,46.2287,958248.0
2024-01-16,45.893,46.022,45.0776,45.3462,879250.0
2024-01-17,44.4636,44.8186,43.111,43.5235,1964219.0
2024-01-18,43.5235,43.5235,41.8927,42.5162,2238652.0
2024-01-19,42.8328,43.4276,42.1325,43.2357,1072509.0
2024-01-20,42.8328,43.4276,42.1325,43.2357,1072509.0
2024-01-21,42.8328,43.4276,42.1325,43.2357,1072509.0
2024-01-22,43.6482,44.8378,43.6482,44.3677,971786.0
2024-01-23,44.5404,44.7706,44.1375,44.6747,933238.0
2024-01-24,45.0776,45.3366,44.6075,44.7802,843079.0
2024-01-25,45.0872,45.634,44.8857,45.586,1166468.0
2024-01-26,45.7683,46.6796,45.7683,46.4973,792096.0
2024-01-27,45.7683,46.6796,45.7683,46.4973,792096.0
2024-01-28,45.7683,46.6796,45.7683,46.4973,792096.0
2024-01-29,46.5165,46.8907,46.2844,46.7947,574845.0
2024-01-30,46.8043,46.9914,46.6316,46.9386,728270.0
2024-01-31,46.6508,47.212,45.6532,45.6628,897220.0
2024-02-01,45.8546,46.2671,44.7035,45.9218,815149.0
2024-02-02,45.4421,45.8834,45.2216,45.5956,418935.0
2024-02-03,45.4421,45.8834,45.2216,45.5956,418935.0
2024-02-04,45.4421,45.8834,45.2216,45.5956,418935.0
2024-02-05,45.1735,45.8738,44.7898,45.3366,1387801.0
2024-02-06,45.1351,45.8066,45.02,45.5093,1310074.0
2024-02-07,44.9529,45.3941,42.4683,43.0439,2554563.0
2024-02-08,42.4587,42.9383,41.2692,42.1229,1803593.0
2024-02-09,42.6026,43.2789,42.4299,42.9575,1106176.0
2024-02-10,42.6026,43.2789,42.4299,42.9575,1106176.0
2024-02-11,42.6026,43.2789,42.4299,42.9575,1106176.0
2024-02-12,43.1206,44.713,43.1206,44.5692,1140397.0
2024-02-13,43.5715,44.0991,43.2549,43.725,1187479.0
2024-02-14,44.2526,44.9241,43.5091,44.7418,1328702.0
2024-02-15,45.0776,45.7491,44.8953,45.7107,1283115.0
2024-02-16,45.2992,46.5093,45.0738,45.5931,1269714.0
2024-02-17,45.2992,46.5093,45.0738,45.5931,1269714.0
2024-02-18,45.2992,46.5093,45.0738,45.5931,1269714.0
2024-02-19,45.2992,46.5093,45.0738,45.5931,1269714.0
2024-02-20,45.0934,46.3868,44.9758,46.279,1377137.0
2024-02-21,46.1026,46.4946,45.309,45.3971,1160185.0
2024-02-22,45.5049,45.8577,45.1522,45.5637,1038364.0
2024-02-23,45.6127,46.4358,45.5245,45.5343,1025340.0
2024-02-24,45.6127,46.4358,45.5245,45.5343,1025340.0
2024-02-25,45.6127,46.4358,45.5245,45.5343,1025340.0
2024-02-26,45.4853,46.0243,45.1326,45.211,670228.0
2024-02-27,45.4951,45.8185,45.3775,45.6617,1001219.0
2024-02-28,45.4265,46.0096,45.4265,45.9361,852859.0
2024-02-29,46.3574,46.7494,45.8871,46.279,1046809.0
2024-03-01,46.3574,47.7586,46.0439,47.7292,1231406.0
2024-03-02,46.3574,47.7586,46.0439,47.7292,1231406.0
2024-03-03,46.3574,47.7586,46.0439,47.7292,1231406.0
2024-03-04,47.7292,47.9605,46.1124,46.1418,1070333.0
2024-03-05,45.9655,47.2197,45.794,46.6906,1120559.0
2024-03-06,47.0335,47.2883,46.33,47.0433,878035.0
2024-03-07,47.2687,47.8099,47.2687,47.5724,656610.0
2024-03-08,47.886,48.1996,47.0923,47.4059,763383.0
2024-03-09,47.886,48.1996,47.0923,47.4059,763383.0
2024-03-10,47.886,48.1996,47.0923,47.4059,763383.0
2024-03-11,47.0335,47.5528,47.0335,47.2785,601666.0
2024-03-12,47.2785,48.0428,47.2295,47.69,589744.0
2024-03-13,47.739,48.3142,47.6704,47.7684,824412.0
2024-03-14,47.7586,48.1702,46.8865,47.2687,1062703.0
2024-03-15,46.9649,47.9056,46.9649,47.2589,4862685.0
2024-03-16,46.9649,47.9056,46.9649,47.2589,4862685.0
2024-03-17,46.9649,47.9056,46.9649,47.2589,4862685.0
2024-03-18,47.2785,47.6116,46.7494,47.1413,846704.0
2024-03-19,47.0237,48.3857,46.7984,48.2584,1384252.0
2024-03-20,48.2877,49.689,47.984,49.6596,809653.0
2024-03-21,49.689,50.61,49.64,50.0417,821739.0
2024-03-22,50.0515,50.0603,48.6523,48.7483,766910.0
2024-03-23,50.0515,50.0603,48.6523,48.7483,766910.0
2024-03-24,50.0515,50.0603,48.6523,48.7483,766910.0
2024-03-25,48.6307,49.1206,48.3465,48.5523,817964.0
2024-03-26,48.7385,48.8855,48.3465,48.3563,572658.0
2024-03-27,48.8855,49.542,48.7483,49.5028,567574.0
2024-03-28,49.5812,50.1397,49.4636,50.0613,598129.0
2024-03-29,49.5812,50.1397,49.4636,50.0613,598129.0
2024-03-30,49.5812,50.1397,49.4636,50.0613,598129.0
2024-03-31,49.5812,50.1397,49.4636,50.0613,598129.0
2024-04-01,50.0711,50.2181,49.1206,49.2186,434464.0
2024-04-02,48.8855,49.1148,48.2389,48.5033,568838.0
2024-04-03,48.5719,48.8169,48.2681,48.4151,930005.0
2024-04-04,49.2186,49.6792,47.6508,47.6508,929646.0
2024-04-05,47.6508,48.5131,47.5724,48.1114,1273457.0
2024-04-06,47.6508,48.5131,47.5724,48.1114,1273457.0
2024-04-07,47.6508,48.5131,47.5724,48.1114,1273457.0
2024-04-08,48.4641,49.248,48.4641,48.7189,883914.0
2024-04-09,48.9932,49.1402,48.4543,48.5523,670627.0
2024-04-10,47.641,48.0036,46.9845,47.1805,801186.0
2024-04-11,47.4157,47.6312,46.3318,46.6122,1264829.0
2024-04-12,46.1908,46.5632,45.3022,45.7793,1157899.0
2024-04-13,46.1908,46.5632,45.3022,45.7793,1157899.0
2024-04-14,46.1908,46.5632,45.3022,45.7793,1157899.0
2024-04-15,46.2692,46.6906,45.4853,45.8871,939367.0
2024-04-16,45.8087,46.6857,45.3096,46.4848,1230146.0
2024-04-17,46.9159,47.1903,46.1957,46.2888,667104.0
2024-04-18,46.5436,47.3961,46.5338,46.9355,759138.0
2024-04-19,46.8571,48.0036,46.8571,47.7194,780480.0
2024-04-20,46.8571,48.0036,46.8571,47.7194,780480.0
2024-04-21,46.8571,48.0036,46.8571,47.7194,780480.0
2024-04-22,48.0232,48.3857,47.5333,48.1702,752435.0
2024-04-23,48.1114,49.7135,48.0624,49.4048,820725.0
2024-04-24,49.2382,50.4386,49.101,50.2769,853138.0
2024-04-25,49.6596,49.7232,48.9639,49.5028,1038359.0
2024-04-26,49.5028,50.3063,49.3362,49.8653,622531.0
2024-04-27,49.5028,50.3063,49.3362,49.8653,622531.0
2024-04-28,49.5028,50.3063,49.3362,49.8653,622531.0
2024-04-29,49.9731,50.3259,49.4244,49.8261,1451000.0
2024-04-30,50.1985,52.5698,50.1985,51.0608,2411493.0
2024-05-01,50.953,51.1,49.2529,49.7379,2009021.0
