,EA US Equity,EA US Equity,EA US Equity,EA US Equity,EA US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2023-06-17,129.4225,129.4424,127.6651,128.1082,3123421.0
2023-06-18,129.4225,129.4424,127.6651,128.1082,3123421.0
2023-06-19,129.4225,129.4424,127.6651,128.1082,3123421.0
2023-06-20,127.3913,127.8692,125.6886,125.8678,2130517.0
2023-06-21,124.9319,125.9226,123.8764,124.0357,2657711.0
2023-06-22,123.6673,125.3999,123.5478,124.912,1445673.0
2023-06-23,124.3743,125.2405,124.0457,124.7128,2074364.0
2023-06-24,124.3743,125.2405,124.0457,124.7128,2074364.0
2023-06-25,124.3743,125.2405,124.0457,124.7128,2074364.0
2023-06-26,124.4041,126.7939,124.1552,126.1267,1537090.0
2023-06-27,126.9333,131.0057,126.6843,130.8165,2462011.0
2023-06-28,130.5975,132.3001,129.7113,130.0996,2282037.0
2023-06-29,130.1594,130.4083,128.2426,129.8905,1567382.0
2023-06-30,130.4581,130.9808,129.0043,129.1437,1779137.0
2023-07-01,130.4581,130.9808,129.0043,129.1437,1779137.0
2023-07-02,130.4581,130.9808,129.0043,129.1437,1779137.0
2023-07-03,128.5463,130.4481,128.4567,130.3087,896928.0
2023-07-04,128.5463,130.4481,128.4567,130.3087,896928.0
2023-07-05,129.6217,129.9901,128.5786,129.3329,1756375.0
2023-07-06,128.2476,130.249,128.1182,130.1394,1682635.0
2023-07-07,129.9303,130.697,127.9887,128.6459,1793133.0
2023-07-08,129.9303,130.697,127.9887,128.6459,1793133.0
2023-07-09,129.9303,130.697,127.9887,128.6459,1793133.0
2023-07-10,129.1636,130.8564,129.1636,129.9801,1900513.0
2023-07-11,129.9801,138.7822,129.9403,136.741,5288625.0
2023-07-12,137.3384,137.5525,134.5704,134.889,2848509.0
2023-07-13,136.2432,136.9103,135.9046,136.1237,1700176.0
2023-07-14,136.1934,137.2787,135.4665,136.751,1369458.0
2023-07-15,136.1934,137.2787,135.4665,136.751,1369458.0
2023-07-16,136.1934,137.2787,135.4665,136.751,1369458.0
2023-07-17,137.6969,139.6983,137.0796,137.6571,2883329.0
2023-07-18,137.9558,138.3541,136.741,138.2744,1641947.0
2023-07-19,138.1748,139.0112,136.1038,136.2531,2290331.0
2023-07-20,135.805,137.6471,135.805,136.5419,1829260.0
2023-07-21,136.9402,137.6471,136.2979,136.4722,4562703.0
2023-07-22,136.9402,137.6471,136.2979,136.4722,4562703.0
2023-07-23,136.9402,137.6471,136.2979,136.4722,4562703.0
2023-07-24,137.0696,137.3484,136.1934,137.1692,1319803.0
2023-07-25,137.1094,139.1805,136.9352,138.9714,1507978.0
2023-07-26,138.4437,138.6627,137.3584,138.2346,1602488.0
2023-07-27,138.9614,139.5788,136.4423,136.9202,2311523.0
2023-07-28,137.7566,137.9956,136.9302,137.2588,1509044.0
2023-07-29,137.7566,137.9956,136.9302,137.2588,1509044.0
2023-07-30,137.7566,137.9956,136.9302,137.2588,1509044.0
2023-07-31,136.8505,137.4579,135.2574,135.7652,2246866.0
2023-08-01,134.9388,136.7559,134.879,135.5362,2301540.0
2023-08-02,129.4424,129.5818,124.9319,125.7683,5112721.0
2023-08-03,125.0414,126.306,123.1894,123.2989,4083548.0
2023-08-04,123.508,123.7769,121.9447,122.0642,2798178.0
2023-08-05,123.508,123.7769,121.9447,122.0642,2798178.0
2023-08-06,123.508,123.7769,121.9447,122.0642,2798178.0
2023-08-07,122.6816,124.1154,122.1489,123.518,2662025.0
2023-08-08,122.3629,123.0301,121.9647,122.0841,2409848.0
2023-08-09,122.353,122.8011,120.9245,121.3971,2404166.0
2023-08-10,122.5621,123.1396,121.0187,121.7456,1683487.0
2023-08-11,121.0287,121.8551,120.5707,121.6759,1894180.0
2023-08-12,121.0287,121.8551,120.5707,121.6759,1894180.0
2023-08-13,121.0287,121.8551,120.5707,121.6759,1894180.0
2023-08-14,121.5863,123.0301,121.2577,122.2435,1713231.0
2023-08-15,121.3473,121.9547,120.7001,120.8992,1500043.0
2023-08-16,120.3715,121.0984,119.8537,120.1624,1554902.0
2023-08-17,119.8139,120.1923,118.181,118.2507,1790800.0
2023-08-18,117.3645,118.9178,117.3147,117.8524,1518466.0
2023-08-19,117.3645,118.9178,117.3147,117.8524,1518466.0
2023-08-20,117.3645,118.9178,117.3147,117.8524,1518466.0
2023-08-21,117.9221,118.6191,117.3147,118.0913,1412011.0
2023-08-22,118.5095,119.1866,118.2507,119.0174,1839867.0
2023-08-23,119.6347,121.0586,119.2165,120.7997,1821210.0
2023-08-24,121.0287,121.895,119.3659,119.3957,1795241.0
2023-08-25,119.4156,119.6745,118.4797,119.1767,1308884.0
2023-08-26,119.4156,119.6745,118.4797,119.1767,1308884.0
2023-08-27,119.4156,119.6745,118.4797,119.1767,1308884.0
2023-08-28,119.4853,120.0828,119.2414,120.0031,1182804.0
2023-08-29,120.1526,121.0302,119.644,120.6313,1538594.0
2023-08-30,120.6313,121.3095,120.1526,120.2224,1767660.0
2023-08-31,120.5017,120.761,118.7265,119.654,4374862.0
2023-09-01,120.741,121.6885,119.1653,120.2125,2333118.0
2023-09-02,120.741,121.6885,119.1653,120.2125,2333118.0
2023-09-03,120.741,121.6885,119.1653,120.2125,2333118.0
2023-09-04,120.741,121.6885,119.1653,120.2125,2333118.0
2023-09-05,120.2125,122.0475,119.8634,121.1699,1963791.0
2023-09-06,121.0701,121.1399,119.5134,120.5715,2273382.0
2023-09-07,120.5316,121.3494,120.0828,120.6114,1724557.0
2023-09-08,121.0701,121.9029,120.2025,121.4192,1750125.0
2023-09-09,121.0701,121.9029,120.2025,121.4192,1750125.0
2023-09-10,121.0701,121.9029,120.2025,121.4192,1750125.0
2023-09-11,122.1771,123.1345,121.4691,122.1971,3626455.0
2023-09-12,121.7483,122.9151,120.8597,121.0901,2379367.0
2023-09-13,121.0901,122.3566,120.8607,121.3494,4107110.0
2023-09-14,121.3494,123.2342,121.0302,122.7057,3112555.0
2023-09-15,122.217,122.4264,119.8834,120.1327,5405592.0
2023-09-16,122.217,122.4264,119.8834,120.1327,5405592.0
2023-09-17,122.217,122.4264,119.8834,120.1327,5405592.0
2023-09-18,120.8507,120.8507,119.6739,120.2723,2449476.0
2023-09-19,119.8535,121.1552,119.7936,120.6712,2402985.0
2023-09-20,121.1499,121.5339,120.0928,120.1227,1317101.0
2023-09-21,119.7737,120.023,118.4373,118.4772,1813826.0
2023-09-22,118.567,119.8335,118.3176,118.6767,1994364.0
2023-09-23,118.567,119.8335,118.3176,118.6767,1994364.0
2023-09-24,118.567,119.8335,118.3176,118.6767,1994364.0
2023-09-25,118.1282,119.4047,117.9686,119.3847,1291171.0
2023-09-26,118.7963,119.0656,117.9088,118.0384,1363467.0
2023-09-27,118.3575,118.5569,117.1508,117.6495,1245304.0
2023-09-28,117.809,119.7438,117.3802,118.8562,1738503.0
2023-09-29,119.6241,120.4917,119.3149,120.0729,1770602.0
2023-09-30,119.6241,120.4917,119.3149,120.0729,1770602.0
2023-10-01,119.6241,120.4917,119.3149,120.0729,1770602.0
2023-10-02,119.6241,120.4518,119.0457,119.8235,1590744.0
2023-10-03,119.7936,120.0729,118.2777,119.2252,1659517.0
2023-10-04,119.7438,120.5615,118.3874,120.392,2011309.0
2023-10-05,120.6912,120.9305,119.295,120.4618,1320041.0
2023-10-06,120.2224,123.1445,120.1177,122.6259,1666995.0
2023-10-07,120.2224,123.1445,120.1177,122.6259,1666995.0
2023-10-08,120.2224,123.1445,120.1177,122.6259,1666995.0
2023-10-09,122.2569,124.4609,121.868,124.2515,1404782.0
2023-10-10,126.1363,128.7492,125.6576,127.732,3612880.0
2023-10-11,128.1209,129.6867,127.8916,129.3376,2085023.0
2023-10-12,129.8761,132.5389,129.7664,131.2125,2451959.0
2023-10-13,131.6214,132.14,129.9958,130.9333,1547554.0
2023-10-14,131.6214,132.14,129.9958,130.9333,1547554.0
2023-10-15,131.6214,132.14,129.9958,130.9333,1547554.0
2023-10-16,131.9904,132.6985,130.7338,130.7837,2271412.0
2023-10-17,130.3449,131.5117,129.9858,130.674,1866125.0
2023-10-18,130.5443,131.8607,129.7664,129.9061,1480020.0
2023-10-19,129.9559,130.285,127.5824,127.8816,1747802.0
2023-10-20,128.3304,128.839,127.0239,127.0937,1519185.0
2023-10-21,128.3304,128.839,127.0239,127.0937,1519185.0
2023-10-22,128.3304,128.839,127.0239,127.0937,1519185.0
2023-10-23,127.0638,127.5425,125.8322,125.9967,1363856.0
2023-10-24,126.1962,127.5325,126.1363,127.3131,1148638.0
2023-10-25,126.9342,127.4328,125.0992,125.3784,1141223.0
2023-10-26,125.3784,125.4183,123.1096,123.3041,1715895.0
2023-10-27,123.2841,123.6431,122.0475,122.2968,1494200.0
2023-10-28,123.2841,123.6431,122.0475,122.2968,1494200.0
2023-10-29,123.2841,123.6431,122.0475,122.2968,1494200.0
2023-10-30,123.0846,123.0846,119.5942,120.9804,2408384.0
2023-10-31,121.5887,124.1418,121.2995,123.4536,2300734.0
2023-11-01,123.4935,124.4808,122.1422,123.4437,2724848.0
2023-11-02,129.6169,130.5244,126.5652,127.9314,3990369.0
2023-11-03,128.3902,129.4026,126.4156,129.2379,2642159.0
2023-11-04,128.3902,129.4026,126.4156,129.2379,2642159.0
2023-11-05,128.3902,129.4026,126.4156,129.2379,2642159.0
2023-11-06,129.2279,129.6368,127.8616,128.9188,1516574.0
2023-11-07,129.6468,130.8435,129.2189,129.3775,1865608.0
2023-11-08,130.1155,130.8236,129.6169,130.3848,1963885.0
2023-11-09,131.1427,132.0502,130.3947,130.9432,2172554.0
2023-11-10,131.771,132.8231,131.0031,132.4192,2492228.0
2023-11-11,131.771,132.8231,131.0031,132.4192,2492228.0
2023-11-12,131.771,132.8231,131.0031,132.4192,2492228.0
2023-11-13,131.4917,133.247,131.4917,132.3195,1333676.0
2023-11-14,133.5661,134.4238,133.1821,134.0747,2326282.0
2023-11-15,134.0847,134.2293,132.9976,134.0647,1750382.0
2023-11-16,133.9451,134.0248,132.3494,133.0375,2054645.0
2023-11-17,132.8082,133.4015,132.0402,133.3367,2717149.0
2023-11-18,132.8082,133.4015,132.0402,133.3367,2717149.0
2023-11-19,132.8082,133.4015,132.0402,133.3367,2717149.0
2023-11-20,133.5162,135.3413,133.2569,135.082,2312385.0
2023-11-21,135.3213,135.9297,134.7728,135.6903,1391137.0
2023-11-22,136.4083,136.7001,135.7003,135.7501,1153694.0
2023-11-23,136.4083,136.7001,135.7003,135.7501,1153694.0
2023-11-24,135.9496,136.4383,135.3911,136.2288,583933.0
2023-11-25,135.9496,136.4383,135.3911,136.2288,583933.0
2023-11-26,135.9496,136.4383,135.3911,136.2288,583933.0
2023-11-27,136.1491,137.1763,135.8,136.7474,1254183.0
2023-11-28,136.5477,137.1064,136.0634,136.1982,1404452.0
2023-11-29,136.6975,138.2155,136.4579,137.127,1304037.0
2023-11-30,137.3367,137.9858,136.7774,137.826,2402112.0
2023-12-01,137.826,138.0757,137.2568,137.5764,1931726.0
2023-12-02,137.826,138.0757,137.2568,137.5764,1931726.0
2023-12-03,137.826,138.0757,137.2568,137.5764,1931726.0
2023-12-04,136.4479,137.7861,136.2781,137.6363,2226938.0
2023-12-05,136.6676,137.856,136.6476,137.2368,1809231.0
2023-12-06,137.4965,138.2654,135.9286,136.9572,2131969.0
2023-12-07,137.3367,137.3766,135.2495,135.3693,2056419.0
2023-12-08,134.82,137.1919,134.6884,136.9572,1531409.0
2023-12-09,134.82,137.1919,134.6884,136.9572,1531409.0
2023-12-10,134.82,137.1919,134.6884,136.9572,1531409.0
2023-12-11,136.1383,139.1543,136.1383,138.3753,1854762.0
2023-12-12,139.6836,140.1879,138.8447,140.1429,1551992.0
2023-12-13,141.2614,142.5797,140.7921,142.1602,2177574.0
2023-12-14,142.8094,143.2788,140.0531,140.6622,2287932.0
2023-12-15,140.6922,141.2764,138.3254,138.6449,4548843.0
2023-12-16,140.6922,141.2764,138.3254,138.6449,4548843.0
2023-12-17,140.6922,141.2764,138.3254,138.6449,4548843.0
2023-12-18,139.4139,139.6836,137.7961,137.9059,1892169.0
2023-12-19,137.886,138.9845,137.6263,138.3653,1930090.0
2023-12-20,137.4865,138.4452,135.9585,136.4079,1751498.0
2023-12-21,136.9872,137.8959,136.6276,137.6962,1604325.0
2023-12-22,137.5464,138.5101,137.087,137.4865,1192339.0
2023-12-23,137.5464,138.5101,137.087,137.4865,1192339.0
2023-12-24,137.5464,138.5101,137.087,137.4865,1192339.0
2023-12-25,137.5464,138.5101,137.087,137.4865,1192339.0
2023-12-26,137.6063,137.816,136.8374,137.107,1028043.0
2023-12-27,137.0371,137.4066,136.1576,136.5278,1002196.0
2023-12-28,136.5278,137.127,136.3085,136.5777,720423.0
2023-12-29,136.6276,136.9271,136.1383,136.6276,1087923.0
2023-12-30,136.6276,136.9271,136.1383,136.6276,1087923.0
2023-12-31,136.6276,136.9271,136.1383,136.6276,1087923.0
2024-01-01,136.6276,136.9271,136.1383,136.6276,1087923.0
2024-01-02,135.3194,136.2182,135.0298,135.599,1848394.0
2024-01-03,135.599,135.9885,134.8661,135.5291,1444016.0
2024-01-04,135.6989,136.4079,135.1896,135.7888,1236201.0
2024-01-05,135.579,136.6975,135.0547,135.4292,1698367.0
2024-01-06,135.579,136.6975,135.0547,135.4292,1698367.0
2024-01-07,135.579,136.6975,135.0547,135.4292,1698367.0
2024-01-08,135.7688,136.5478,135.2545,136.2781,1438791.0
2024-01-09,135.9585,138.2854,135.9585,137.5364,1328565.0
2024-01-10,137.5364,138.1456,136.7175,137.4465,1735339.0
2024-01-11,137.3766,137.9209,136.6676,137.5564,1192613.0
2024-01-12,138.0757,138.595,137.2468,137.7362,1132749.0
2024-01-13,138.0757,138.595,137.2468,137.7362,1132749.0
2024-01-14,138.0757,138.595,137.2468,137.7362,1132749.0
2024-01-15,138.0757,138.595,137.2468,137.7362,1132749.0
2024-01-16,137.7661,137.9758,136.318,136.9672,1166845.0
2024-01-17,136.8174,136.8973,135.5091,136.4379,1340142.0
2024-01-18,136.4379,137.9758,135.8287,137.846,1449994.0
2024-01-19,138.565,138.6749,137.2128,137.5364,1294251.0
2024-01-20,138.565,138.6749,137.2128,137.5364,1294251.0
2024-01-21,138.565,138.6749,137.2128,137.5364,1294251.0
2024-01-22,137.4565,138.5351,137.3567,137.3866,1515065.0
2024-01-23,138.0358,139.2092,137.7561,138.9845,1241631.0
2024-01-24,139.6636,139.9241,137.5464,137.6762,1419036.0
2024-01-25,138.575,139.564,138.2654,138.7548,1513722.0
2024-01-26,138.8846,139.6336,138.5051,139.2342,1800445.0
2024-01-27,138.8846,139.6336,138.5051,139.2342,1800445.0
2024-01-28,138.8846,139.6336,138.5051,139.2342,1800445.0
2024-01-29,139.3939,139.8134,138.0657,138.3953,1474556.0
2024-01-30,138.2355,138.57,137.0321,137.3666,2251396.0
2024-01-31,134.4306,139.5937,133.332,137.3966,4345641.0
2024-02-01,137.2468,137.7761,134.82,137.7362,2717352.0
2024-02-02,137.6363,138.5251,135.0597,136.4579,2547445.0
2024-02-03,137.6363,138.5251,135.0597,136.4579,2547445.0
2024-02-04,137.6363,138.5251,135.0597,136.4579,2547445.0
2024-02-05,135.8187,136.0784,134.2408,134.7601,2616767.0
2024-02-06,135.2894,135.6589,134.3906,135.0797,1480570.0
2024-02-07,135.8587,137.2967,135.599,136.5677,1517615.0
2024-02-08,136.8174,138.8147,136.4978,138.6649,1770505.0
2024-02-09,138.4152,140.7921,136.8174,140.4226,2061523.0
2024-02-10,138.4152,140.7921,136.8174,140.4226,2061523.0
2024-02-11,138.4152,140.7921,136.8174,140.4226,2061523.0
2024-02-12,140.2228,140.2228,137.0071,137.3666,2465795.0
2024-02-13,136.6476,139.4938,136.0284,138.8147,2250726.0
2024-02-14,139.6037,143.1589,139.2442,142.8893,2499255.0
2024-02-15,143.0491,144.3373,142.6995,143.858,1849582.0
2024-02-16,143.9279,144.2475,141.9605,142.0903,3311163.0
2024-02-17,143.9279,144.2475,141.9605,142.0903,3311163.0
2024-02-18,143.9279,144.2475,141.9605,142.0903,3311163.0
2024-02-19,143.9279,144.2475,141.9605,142.0903,3311163.0
2024-02-20,141.581,141.9106,139.6636,140.852,2128074.0
2024-02-21,140.4725,141.0817,139.7934,140.9818,1539078.0
2024-02-22,142.1902,144.1626,141.3513,143.3287,1673091.0
2024-02-23,143.3087,144.0078,141.6809,142.3999,1379989.0
2024-02-24,143.3087,144.0078,141.6809,142.3999,1379989.0
2024-02-25,143.3087,144.0078,141.6809,142.3999,1379989.0
2024-02-26,142.3999,143.0191,141.0218,142.3899,1984783.0
2024-02-27,142.58,142.58,138.53,139.5,2319748.0
2024-02-28,138.82,140.63,138.3,140.08,1584771.0
2024-02-29,140.58,140.64,137.96,139.48,3482334.0
2024-03-01,139.08,141.28,138.52,140.79,1782528.0
2024-03-02,139.08,141.28,138.52,140.79,1782528.0
2024-03-03,139.08,141.28,138.52,140.79,1782528.0
2024-03-04,140.45,141.43,138.72,138.81,2705032.0
2024-03-05,137.66,137.85,135.01,136.28,2750168.0
2024-03-06,137.14,137.47,134.57,135.52,2232158.0
2024-03-07,135.94,136.79,134.305,135.4,3342337.0
2024-03-08,135.63,135.875,134.37,135.15,1645721.0
2024-03-09,135.63,135.875,134.37,135.15,1645721.0
2024-03-10,135.63,135.875,134.37,135.15,1645721.0
2024-03-11,134.94,137.89,134.73,136.73,2547593.0
2024-03-12,136.44,137.4,135.6,136.02,1632984.0
2024-03-13,135.97,138.065,135.97,136.96,2809451.0
2024-03-14,136.96,137.04,134.18,135.03,2353175.0
2024-03-15,134.45,135.45,133.68,134.27,4225494.0
2024-03-16,134.45,135.45,133.68,134.27,4225494.0
2024-03-17,134.45,135.45,133.68,134.27,4225494.0
2024-03-18,134.15,134.92,132.24,132.48,3603285.0
2024-03-19,131.67,133.29,131.0,132.96,2466571.0
2024-03-20,133.36,133.88,131.27,132.32,2998991.0
2024-03-21,132.5,134.2184,131.83,132.48,2075428.0
2024-03-22,132.9,133.13,131.62,131.7,1770468.0
2024-03-23,132.9,133.13,131.62,131.7,1770468.0
2024-03-24,132.9,133.13,131.62,131.7,1770468.0
2024-03-25,131.63,131.63,129.38,130.52,2539746.0
2024-03-26,130.39,131.5,130.36,130.9,2272306.0
2024-03-27,131.05,132.27,130.71,131.87,1802620.0
2024-03-28,132.18,133.195,131.57,132.67,2368777.0
2024-03-29,132.18,133.195,131.57,132.67,2368777.0
2024-03-30,132.18,133.195,131.57,132.67,2368777.0
2024-03-31,132.18,133.195,131.57,132.67,2368777.0
2024-04-01,132.82,133.36,132.0,133.34,1392753.0
2024-04-02,132.99,133.4099,131.66,132.15,2032608.0
2024-04-03,132.18,133.02,131.3,132.52,1851276.0
2024-04-04,133.2,133.48,129.04,129.56,2289775.0
2024-04-05,129.22,130.78,128.905,130.29,1640057.0
2024-04-06,129.22,130.78,128.905,130.29,1640057.0
2024-04-07,129.22,130.78,128.905,130.29,1640057.0
2024-04-08,130.29,130.725,129.43,130.0,2290867.0
2024-04-09,130.49,131.64,130.02,130.69,1966820.0
2024-04-10,129.9,130.325,128.45,129.3,2451098.0
2024-04-11,129.08,130.26,128.59,129.18,2296879.0
2024-04-12,128.53,128.925,127.6,127.89,1714945.0
2024-04-13,128.53,128.925,127.6,127.89,1714945.0
2024-04-14,128.53,128.925,127.6,127.89,1714945.0
2024-04-15,128.21,128.4,126.55,127.05,1419777.0
2024-04-16,127.72,128.77,126.36,126.55,1899924.0
2024-04-17,126.87,127.53,126.29,126.31,1699169.0
2024-04-18,127.09,127.39,125.11,125.63,1389560.0
2024-04-19,126.05,127.4599,125.74,127.27,1869318.0
2024-04-20,126.05,127.4599,125.74,127.27,1869318.0
2024-04-21,126.05,127.4599,125.74,127.27,1869318.0
2024-04-22,127.74,128.0,126.83,127.12,1275355.0
2024-04-23,127.3,127.92,126.75,127.14,1401780.0
2024-04-24,126.5,128.26,126.36,128.14,1483474.0
2024-04-25,128.49,128.72,126.205,127.31,1221723.0
2024-04-26,126.72,128.95,126.72,127.9,1220603.0
2024-04-27,126.72,128.95,126.72,127.9,1220603.0
2024-04-28,126.72,128.95,126.72,127.9,1220603.0
2024-04-29,127.65,128.745,127.43,127.9,1302157.0
2024-04-30,127.39,127.39,126.55,126.82,1804941.0
2024-05-01,126.64,129.62,126.225,128.18,1820328.0
