,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity
2023-09-22,281.6,285.5045,281.2031,283.0685,953373.0
2023-09-23,281.6,285.5045,281.2031,283.0685,953373.0
2023-09-24,281.6,285.5045,281.2031,283.0685,953373.0
2023-09-25,282.6319,285.6109,281.9671,285.1522,922036.0
2023-09-26,282.5426,283.2174,271.1814,271.4295,2661900.0
2023-09-27,271.876,272.7839,261.1101,264.4738,3032855.0
2023-09-28,265.2301,274.2651,265.1621,272.0561,1577429.0
2023-09-29,273.8372,274.6233,269.2799,271.9168,1342837.0
2023-09-30,273.8372,274.6233,269.2799,271.9168,1342837.0
2023-10-01,273.8372,274.6233,269.2799,271.9168,1342837.0
2023-10-02,270.076,274.1557,268.6132,272.484,1159612.0
2023-10-03,270.7924,271.7476,263.3196,264.5534,2002276.0
2023-10-04,265.638,266.5336,260.5732,264.8818,1085449.0
2023-10-05,265.3196,267.4896,262.0161,263.4987,1044857.0
2023-10-06,262.1554,266.0062,259.8518,264.5335,1523184.0
2023-10-07,262.1554,266.0062,259.8518,264.5335,1523184.0
2023-10-08,262.1554,266.0062,259.8518,264.5335,1523184.0
2023-10-09,262.7723,266.0759,261.3195,265.4788,715657.0
2023-10-10,265.6082,274.7726,264.5733,273.081,1360843.0
2023-10-11,269.658,269.658,253.5283,258.7623,3069091.0
2023-10-12,259.2399,260.613,251.6676,252.593,2358489.0
2023-10-13,248.762,257.2995,248.7421,256.603,1698863.0
2023-10-14,248.762,257.2995,248.7421,256.603,1698863.0
2023-10-15,248.762,257.2995,248.7421,256.603,1698863.0
2023-10-16,259.3493,263.7873,257.1553,262.7823,1699755.0
2023-10-17,261.0409,270.265,259.21,267.4789,2174563.0
2023-10-18,268.7525,270.8421,266.8819,268.8421,1737765.0
2023-10-19,268.7824,271.8372,266.1654,267.0908,1157016.0
2023-10-20,267.459,267.5187,262.6728,264.3743,2142104.0
2023-10-21,267.459,267.5187,262.6728,264.3743,2142104.0
2023-10-22,267.459,267.5187,262.6728,264.3743,2142104.0
2023-10-23,265.2301,265.4888,261.5185,262.2648,2118236.0
2023-10-24,262.3345,264.8965,260.3444,263.7475,2906207.0
2023-10-25,262.7027,263.3494,257.1871,257.7772,1943808.0
2023-10-26,254.7423,259.5185,253.9562,257.2995,1882553.0
2023-10-27,260.5235,260.7723,256.7025,260.613,3783608.0
2023-10-28,260.5235,260.7723,256.7025,260.613,3783608.0
2023-10-29,260.5235,260.7723,256.7025,260.613,3783608.0
2023-10-30,261.6379,263.439,257.0508,261.2797,1847409.0
2023-10-31,264.1554,270.2551,263.5335,268.8819,2719044.0
2023-11-01,270.2053,272.9815,267.2225,270.7028,1492010.0
2023-11-02,270.9616,280.9319,270.9616,276.8522,2989763.0
2023-11-03,272.9914,276.5637,266.6729,274.8522,2791772.0
2023-11-04,272.9914,276.5637,266.6729,274.8522,2791772.0
2023-11-05,272.9914,276.5637,266.6729,274.8522,2791772.0
2023-11-06,275.2303,277.9142,273.7278,275.4691,1263126.0
2023-11-07,274.6432,276.2154,272.0263,273.6382,1363863.0
2023-11-08,276.9617,277.6184,272.5138,273.4193,1486604.0
2023-11-09,275.0611,276.7428,269.2302,269.4988,1592176.0
2023-11-10,270.3148,273.8671,265.6082,272.2651,1468815.0
2023-11-11,270.3148,273.8671,265.6082,272.2651,1468815.0
2023-11-12,270.3148,273.8671,265.6082,272.2651,1468815.0
2023-11-13,276.2353,283.8275,275.2303,280.4444,2128357.0
2023-11-14,284.7032,286.8226,281.2006,281.6285,1400464.0
2023-11-15,281.6285,286.2156,281.6285,282.2354,1058234.0
2023-11-16,283.0116,291.2556,280.9518,290.1063,1900920.0
2023-11-17,288.7132,291.3252,285.2106,286.952,1325862.0
2023-11-18,288.7132,291.3252,285.2106,286.952,1325862.0
2023-11-19,288.7132,291.3252,285.2106,286.952,1325862.0
2023-11-20,286.0564,289.0615,285.0713,287.8575,857706.0
2023-11-21,289.6685,292.3451,287.9868,292.2058,1076380.0
2023-11-22,294.1362,294.992,291.5789,292.5939,744530.0
2023-11-23,294.1362,294.992,291.5789,292.5939,744530.0
2023-11-24,293.1312,293.6944,291.3501,292.1859,382499.0
2023-11-25,293.1312,293.6944,291.3501,292.1859,382499.0
2023-11-26,293.1312,293.6944,291.3501,292.1859,382499.0
2023-11-27,291.4595,292.9123,290.2456,292.5043,995478.0
2023-11-28,291.2207,291.4254,288.2555,290.5938,1069621.0
2023-11-29,292.5441,294.6586,290.0764,292.9123,1131071.0
2023-11-30,292.7531,294.9124,289.161,294.8626,1423610.0
2023-12-01,295.0318,297.2209,293.1213,296.3154,1110372.0
2023-12-02,295.0318,297.2209,293.1213,296.3154,1110372.0
2023-12-03,295.0318,297.2209,293.1213,296.3154,1110372.0
2023-12-04,294.2954,297.2109,288.6386,289.5092,1584779.0
2023-12-05,289.2903,289.559,284.8823,289.0714,1216424.0
2023-12-06,289.9769,290.6735,285.2305,286.4445,1383952.0
2023-12-07,287.35,288.3511,285.3499,287.947,1434442.0
2023-12-08,287.4196,288.4147,284.9818,287.6684,1078877.0
2023-12-09,287.4196,288.4147,284.9818,287.6684,1078877.0
2023-12-10,287.4196,288.4147,284.9818,287.6684,1078877.0
2023-12-11,286.5639,291.7382,286.5639,291.5789,999675.0
2023-12-12,292.5242,293.3501,289.2903,293.0715,951655.0
2023-12-13,293.788,297.3403,292.5939,297.0517,1504723.0
2023-12-14,297.5194,299.0717,294.793,295.6288,1860496.0
2023-12-15,284.7629,290.763,284.3748,288.7132,4139978.0
2023-12-16,284.7629,290.763,284.3748,288.7132,4139978.0
2023-12-17,284.7629,290.763,284.3748,288.7132,4139978.0
2023-12-18,289.9471,290.9113,287.0714,290.0267,1415979.0
2023-12-19,289.6187,290.8924,288.2256,290.5341,1433838.0
2023-12-20,290.8028,292.3849,286.7231,286.8823,1162431.0
2023-12-21,287.9072,294.6238,287.4694,294.5641,1046161.0
2023-12-22,296.1462,296.9423,292.773,296.0268,1068707.0
2023-12-23,296.1462,296.9423,292.773,296.0268,1068707.0
2023-12-24,296.1462,296.9423,292.773,296.0268,1068707.0
2023-12-25,296.1462,296.9423,292.773,296.0268,1068707.0
2023-12-26,295.1512,298.8726,294.5641,297.589,539157.0
2023-12-27,297.2706,298.5144,295.9771,297.5293,1029784.0
2023-12-28,296.6113,300.682,295.2644,298.4371,788471.0
2023-12-29,298.926,299.6583,297.4693,298.7763,1150878.0
2023-12-30,298.926,299.6583,297.4693,298.7763,1150878.0
2023-12-31,298.926,299.6583,297.4693,298.7763,1150878.0
2024-01-01,298.926,299.6583,297.4693,298.7763,1150878.0
2024-01-02,296.9206,299.2552,294.1998,295.5537,979196.0
2024-01-03,294.3964,294.3964,291.7624,293.2689,1355382.0
2024-01-04,292.9497,299.2153,292.2962,297.3696,1419037.0
2024-01-05,296.8208,298.6167,293.7578,294.6558,807260.0
2024-01-06,296.8208,298.6167,293.7578,294.6558,807260.0
2024-01-07,296.8208,298.6167,293.7578,294.6558,807260.0
2024-01-08,296.3219,299.6543,293.668,299.2951,1126404.0
2024-01-09,298.8162,304.7327,297.8385,302.5577,1343116.0
2024-01-10,304.3037,307.5064,303.306,307.0773,1302697.0
2024-01-11,307.4764,308.8134,305.4013,308.2846,920153.0
2024-01-12,311.4773,316.5357,309.8909,312.1856,1646630.0
2024-01-13,311.4773,316.5357,309.8909,312.1856,1646630.0
2024-01-14,311.4773,316.5357,309.8909,312.1856,1646630.0
2024-01-15,311.4773,316.5357,309.8909,312.1856,1646630.0
2024-01-16,310.2002,313.7171,308.8932,313.5725,1599848.0
2024-01-17,312.0759,314.3407,310.8288,312.9639,1466646.0
2024-01-18,315.1289,317.0944,312.1258,314.0015,1472733.0
2024-01-19,314.3607,315.099,311.7367,314.3307,1905221.0
2024-01-20,314.3607,315.099,311.7367,314.3307,1905221.0
2024-01-21,314.3607,315.099,311.7367,314.3307,1905221.0
2024-01-22,316.0468,316.4808,311.9163,312.5548,1868477.0
2024-01-23,313.2831,313.8269,306.8129,311.4673,1366834.0
2024-01-24,311.3077,312.2854,306.6483,307.0474,1420624.0
2024-01-25,308.3644,311.3775,306.5286,311.1979,1200769.0
2024-01-26,312.5349,313.0038,309.8909,310.6492,907428.0
2024-01-27,312.5349,313.0038,309.8909,310.6492,907428.0
2024-01-28,312.5349,313.0038,309.8909,310.6492,907428.0
2024-01-29,310.0306,314.221,310.0306,313.782,1427338.0
2024-01-30,314.4305,316.396,313.333,315.9171,2006408.0
2024-01-31,338.2261,342.0174,332.9383,334.7141,4931979.0
2024-02-01,334.8039,341.1095,333.1577,339.7825,2004473.0
2024-02-02,340.2215,342.0972,337.8569,341.2691,1159607.0
2024-02-03,340.2215,342.0972,337.8569,341.2691,1159607.0
2024-02-04,340.2215,342.0972,337.8569,341.2691,1159607.0
2024-02-05,341.6682,345.7987,339.9022,342.1271,1539813.0
2024-02-06,343.7035,344.1525,338.1263,338.9943,1314403.0
2024-02-07,339.9621,343.4641,337.4578,341.9376,823892.0
2024-02-08,339.9421,341.1294,336.3104,338.256,1445668.0
2024-02-09,338.0864,343.5439,336.8612,341.1793,1402296.0
2024-02-10,338.0864,343.5439,336.8612,341.1793,1402296.0
2024-02-11,338.0864,343.5439,336.8612,341.1793,1402296.0
2024-02-12,342.9453,343.1947,339.0841,340.3113,844995.0
2024-02-13,339.124,340.6705,335.5322,339.0242,1548093.0
2024-02-14,340.5108,348.8817,339.3834,348.6223,1904493.0
2024-02-15,350.2785,351.7551,345.1103,347.9937,1516125.0
2024-02-16,348.8517,352.0744,347.2255,348.5025,1343074.0
2024-02-17,348.8517,352.0744,347.2255,348.5025,1343074.0
2024-02-18,348.8517,352.0744,347.2255,348.5025,1343074.0
2024-02-19,348.8517,352.0744,347.2255,348.5025,1343074.0
2024-02-20,350.8971,351.1565,346.5969,347.2754,1161919.0
2024-02-21,348.0935,349.4703,345.2542,346.7665,1177604.0
2024-02-22,349.201,354.0099,347.8939,352.3438,1326921.0
2024-02-23,352.7927,356.5841,351.5655,354.2195,691466.0
2024-02-24,352.7927,356.5841,351.5655,354.2195,691466.0
2024-02-25,352.7927,356.5841,351.5655,354.2195,691466.0
2024-02-26,354.5387,355.7959,350.8971,351.6553,1224144.0
2024-02-27,350.5179,353.5201,349.7996,351.4059,903902.0
2024-02-28,350.8073,351.4447,347.7443,350.9968,1289404.0
2024-02-29,351.5855,352.9623,346.4722,348.2731,2283350.0
2024-03-01,348.0236,353.7306,346.2862,352.4136,1400458.0
2024-03-02,348.0236,353.7306,346.2862,352.4136,1400458.0
2024-03-03,348.0236,353.7306,346.2862,352.4136,1400458.0
2024-03-04,352.1941,356.0283,351.2962,355.0376,714110.0
2024-03-05,356.1949,356.8634,349.1112,351.5855,840014.0
2024-03-06,352.1941,356.1949,351.8898,354.1895,892326.0
2024-03-07,356.6439,358.9586,354.858,356.8036,804147.0
2024-03-08,356.3047,359.4575,354.8281,357.053,871271.0
2024-03-09,356.3047,359.4575,354.8281,357.053,871271.0
2024-03-10,356.3047,359.4575,354.8281,357.053,871271.0
2024-03-11,357.053,360.5849,353.561,354.7782,1119991.0
2024-03-12,354.3591,359.5074,352.9524,357.5718,737022.0
2024-03-13,358.809,358.8239,354.9877,356.0752,1105232.0
2024-03-14,355.746,357.4022,352.3537,354.8281,961235.0
2024-03-15,352.5633,353.4213,349.9891,351.4259,2075224.0
2024-03-16,352.5633,353.4213,349.9891,351.4259,2075224.0
2024-03-17,352.5633,353.4213,349.9891,351.4259,2075224.0
2024-03-18,353.2118,355.1074,351.815,353.2716,953753.0
2024-03-19,354.1396,356.165,352.7528,356.0752,1052135.0
2024-03-20,356.0952,356.0952,350.7175,352.3837,1179231.0
2024-03-21,353.1519,354.0563,350.1987,352.7029,1537654.0
2024-03-22,352.6032,354.1396,348.0087,351.815,1105369.0
2024-03-23,352.6032,354.1396,348.0087,351.815,1105369.0
2024-03-24,352.6032,354.1396,348.0087,351.815,1105369.0
2024-03-25,352.4435,353.4313,349.0463,350.2286,792529.0
2024-03-26,350.3683,352.1841,349.201,349.5801,785798.0
2024-03-27,351.99,359.08,351.89,358.71,1404675.0
2024-03-28,359.2,359.5,355.685,357.87,1074753.0
2024-03-29,359.2,359.5,355.685,357.87,1074753.0
2024-03-30,359.2,359.5,355.685,357.87,1074753.0
2024-03-31,359.2,359.5,355.685,357.87,1074753.0
2024-04-01,357.03,357.15,353.39,354.67,760827.0
2024-04-02,352.29,353.85,348.45,349.38,997013.0
2024-04-03,350.86,354.88,350.22,351.0,905918.0
2024-04-04,354.23,354.59,346.8301,347.38,888870.0
2024-04-05,348.48,351.67,348.19,351.02,686625.0
2024-04-06,348.48,351.67,348.19,351.02,686625.0
2024-04-07,348.48,351.67,348.19,351.02,686625.0
2024-04-08,350.46,350.99,347.41,349.75,786526.0
2024-04-09,351.11,351.265,347.42,350.91,946487.0
2024-04-10,348.11,351.0,345.79,347.33,646025.0
2024-04-11,349.16,349.42,344.15,346.29,822222.0
2024-04-12,342.9,344.12,339.31,342.05,1056840.0
2024-04-13,342.9,344.12,339.31,342.05,1056840.0
2024-04-14,342.9,344.12,339.31,342.05,1056840.0
2024-04-15,345.79,346.33,337.97,339.13,1087797.0
2024-04-16,341.14,341.4325,334.19,337.66,1239358.0
2024-04-17,338.61,339.395,334.59,336.03,1066062.0
2024-04-18,336.07,337.03,326.59,327.45,2143604.0
2024-04-19,330.38,330.38,324.68,325.43,1884151.0
2024-04-20,330.38,330.38,324.68,325.43,1884151.0
2024-04-21,330.38,330.38,324.68,325.43,1884151.0
2024-04-22,327.71,329.43,323.75,327.68,1688622.0
2024-04-23,328.55,335.12,327.0,334.91,1430549.0
2024-04-24,335.28,342.595,334.2,336.85,1515676.0
2024-04-25,335.84,337.87,333.33,337.15,1615335.0
2024-04-26,335.19,338.51,334.44,335.61,1063790.0
2024-04-27,335.19,338.51,334.44,335.61,1063790.0
2024-04-28,335.19,338.51,334.44,335.61,1063790.0
2024-04-29,334.67,340.42,334.67,338.87,1528296.0
2024-04-30,337.65,340.41,336.32,336.5,2480636.0
2024-05-01,333.58,335.725,320.715,328.12,2766931.0
2024-05-02,331.68,331.68,322.51,326.63,1846993.0
2024-05-03,328.65,331.7625,326.701,328.45,1589424.0
2024-05-04,328.65,331.7625,326.701,328.45,1589424.0
2024-05-05,328.65,331.7625,326.701,328.45,1589424.0
2024-05-06,330.3,331.0,324.59,325.5,1722244.0
2024-05-07,327.93,332.39,326.63,332.14,1331236.0
2024-05-08,331.94,335.395,327.6,329.28,1214050.0
2024-05-09,330.41,332.7453,329.29,330.86,980439.0
2024-05-10,331.8,332.815,330.15,330.58,1307926.0
2024-05-11,331.8,332.815,330.15,330.58,1307926.0
2024-05-12,331.8,332.815,330.15,330.58,1307926.0
2024-05-13,331.32,331.32,323.51,324.56,1609587.0
2024-05-14,324.09,326.0225,322.5,324.3,1712601.0
2024-05-15,325.91,332.22,324.3,331.99,1989178.0
2024-05-16,332.0,335.0,331.35,333.98,1168494.0
2024-05-17,334.6,334.98,330.46,334.68,940474.0
2024-05-18,334.6,334.98,330.46,334.68,940474.0
2024-05-19,334.6,334.98,330.46,334.68,940474.0
2024-05-20,334.95,335.33,329.21,329.73,1217831.0
2024-05-21,330.35,331.43,328.58,330.51,1256481.0
2024-05-22,333.57,336.26,332.46,335.42,1611455.0
2024-05-23,334.79,335.61,329.87,330.12,943455.0
2024-05-24,330.69,336.85,330.69,335.54,1230572.0
