,ACN US Equity,ACN US Equity,ACN US Equity,ACN US Equity,ACN US Equity
2023-09-04,322.2743,324.9134,321.3353,323.9447,1732719.0
2023-09-05,323.9447,325.0715,320.7225,322.383,1736641.0
2023-09-06,320.4952,323.9398,319.9614,322.5214,1247868.0
2023-09-07,320.1492,325.2297,319.487,324.3994,1533029.0
2023-09-08,325.714,326.6085,320.7719,321.701,1416840.0
2023-09-09,325.714,326.6085,320.7719,321.701,1416840.0
2023-09-10,325.714,326.6085,320.7719,321.701,1416840.0
2023-09-11,323.6976,324.4291,320.7324,322.0964,1551265.0
2023-09-12,317.7276,318.7555,309.4842,311.2436,3205096.0
2023-09-13,310.5912,313.0425,309.2964,310.2749,2496302.0
2023-09-14,311.975,313.3192,309.672,312.9239,1903982.0
2023-09-15,312.568,313.0227,307.8533,308.9109,3339266.0
2023-09-16,312.568,313.0227,307.8533,308.9109,3339266.0
2023-09-17,312.568,313.0227,307.8533,308.9109,3339266.0
2023-09-18,308.387,313.082,307.3986,312.2221,1350743.0
2023-09-19,307.4974,314.1001,307.3986,313.6553,1898803.0
2023-09-20,315.0589,319.5759,312.7855,313.1314,1693189.0
2023-09-21,310.69,312.8547,308.0608,308.387,1911647.0
2023-09-22,310.4034,314.9699,309.3062,312.4297,1994391.0
2023-09-23,310.4034,314.9699,309.3062,312.4297,1994391.0
2023-09-24,310.4034,314.9699,309.3062,312.4297,1994391.0
2023-09-25,311.9058,314.9897,311.2337,313.3192,2054716.0
2023-09-26,309.0987,310.8482,305.1549,307.0131,2343657.0
2023-09-27,308.5946,311.3325,307.0527,310.7395,2435563.0
2023-09-28,298.2557,303.1385,291.0798,297.2871,4326789.0
2023-09-29,300.8256,305.7183,299.3627,303.5536,3171682.0
2023-09-30,300.8256,305.7183,299.3627,303.5536,3171682.0
2023-10-01,300.8256,305.7183,299.3627,303.5536,3171682.0
2023-10-02,304.0083,304.888,301.5768,304.6903,2063302.0
2023-10-03,303.5042,307.9422,302.0117,302.6838,2454880.0
2023-10-04,307.1416,307.3986,303.3164,305.8072,2153862.0
2023-10-05,305.234,306.8154,301.8338,306.0741,2095480.0
2023-10-06,304.7101,311.461,303.1682,308.5748,2441469.0
2023-10-07,304.7101,311.461,303.1682,308.5748,2441469.0
2023-10-08,304.7101,311.461,303.1682,308.5748,2441469.0
2023-10-09,306.2323,309.4644,304.7892,308.3969,1407636.0
2023-10-10,309.7313,311.7748,307.9521,308.7033,1904617.0
2023-10-11,309.9835,312.3954,307.6313,310.2019,1297987.0
2023-10-12,309.4575,309.4575,301.9342,302.0831,2295483.0
2023-10-13,300.0385,303.7108,297.85,299.572,1672526.0
2023-10-14,300.0385,303.7108,297.85,299.572,1672526.0
2023-10-15,300.0385,303.7108,297.85,299.572,1672526.0
2023-10-16,301.7456,305.5321,299.6911,303.0558,1491578.0
2023-10-17,300.5149,307.5122,300.1558,305.944,1576176.0
2023-10-18,304.4254,307.0556,301.0409,301.4975,1373838.0
2023-10-19,302.6488,304.7033,299.3239,300.6737,1384711.0
2023-10-20,300.1179,300.6539,293.7162,294.7782,2385700.0
2023-10-21,300.1179,300.6539,293.7162,294.7782,2385700.0
2023-10-22,300.1179,300.6539,293.7162,294.7782,2385700.0
2023-10-23,292.7931,296.257,292.4954,292.7336,1314920.0
2023-10-24,294.0536,295.7707,291.8519,293.875,1849251.0
2023-10-25,291.3341,293.2894,288.9421,290.4905,2174965.0
2023-10-26,291.612,293.6854,288.1978,289.8553,2692699.0
2023-10-27,289.7461,290.8478,286.302,287.8702,1480336.0
2023-10-28,289.7461,290.8478,286.302,287.8702,1480336.0
2023-10-29,289.7461,290.8478,286.302,287.8702,1480336.0
2023-10-30,289.5575,291.6219,287.4931,290.5103,1843483.0
2023-10-31,290.8875,295.0561,290.8875,294.8675,1953516.0
2023-11-01,295.9394,299.9194,295.9394,298.3909,1972950.0
2023-11-02,301.3983,306.5693,299.046,305.815,2152782.0
2023-11-03,307.3236,314.3556,306.6983,311.1448,2145718.0
2023-11-04,307.3236,314.3556,306.6983,311.1448,2145718.0
2023-11-05,307.3236,314.3556,306.6983,311.1448,2145718.0
2023-11-06,309.9835,311.8296,308.7131,310.7478,1426201.0
2023-11-07,310.6585,315.9883,310.3657,312.8321,1860440.0
2023-11-08,314.4995,317.0751,313.0207,315.4424,1815036.0
2023-11-09,314.9064,315.0156,311.1051,311.8693,1574926.0
2023-11-10,313.1795,317.8714,312.4013,317.2984,1433611.0
2023-11-11,313.1795,317.8714,312.4013,317.2984,1433611.0
2023-11-12,313.1795,317.8714,312.4013,317.2984,1433611.0
2023-11-13,313.6459,314.5888,311.9587,313.2688,1448659.0
2023-11-14,317.4274,319.7797,316.4498,318.0924,1823672.0
2023-11-15,317.2289,323.2833,316.3555,323.0649,2347075.0
2023-11-16,324.653,327.2037,323.6406,324.8713,2142100.0
2023-11-17,325.2088,326.4693,323.7796,325.3775,1561514.0
2023-11-18,325.2088,326.4693,323.7796,325.3775,1561514.0
2023-11-19,325.2088,326.4693,323.7796,325.3775,1561514.0
2023-11-20,324.0178,329.5659,323.7796,328.4245,1414009.0
2023-11-21,328.8216,329.953,326.3006,327.7893,1602893.0
2023-11-22,331.7396,333.0199,330.3239,330.6379,1425832.0
2023-11-23,331.7396,333.0199,330.3239,330.6379,1425832.0
2023-11-24,330.6577,332.3964,329.6056,331.5411,708478.0
2023-11-25,330.6577,332.3964,329.6056,331.5411,708478.0
2023-11-26,330.6577,332.3964,329.6056,331.5411,708478.0
2023-11-27,331.3227,331.928,329.705,329.9431,1586934.0
2023-11-28,329.1193,330.6974,327.5214,330.0721,1377838.0
2023-11-29,332.4939,333.2879,330.2905,330.8463,1307290.0
2023-11-30,331.6999,332.4939,329.6702,330.6478,4298156.0
2023-12-01,331.3029,335.9677,330.6676,335.531,1688780.0
2023-12-02,331.3029,335.9677,330.6676,335.531,1688780.0
2023-12-03,331.3029,335.9677,330.6676,335.531,1688780.0
2023-12-04,332.6825,336.2754,331.6701,333.9132,2349476.0
2023-12-05,332.1266,334.8064,330.8165,333.3177,1516541.0
2023-12-06,335.2432,336.9205,332.474,332.9008,1502095.0
2023-12-07,334.0422,334.0422,331.7197,332.5931,1870287.0
2023-12-08,332.5931,335.1866,332.0572,334.7072,1274525.0
2023-12-09,332.5931,335.1866,332.0572,334.7072,1274525.0
2023-12-10,332.5931,335.1866,332.0572,334.7072,1274525.0
2023-12-11,332.7023,339.8286,332.6924,339.7492,1814187.0
2023-12-12,339.372,340.6822,338.6475,340.6524,1935316.0
2023-12-13,340.831,342.6176,337.3274,341.0692,2460977.0
2023-12-14,340.176,342.8061,338.1909,340.166,2551254.0
2023-12-15,335.9032,344.3644,333.7388,341.5754,3880254.0
2023-12-16,335.9032,344.3644,333.7388,341.5754,3880254.0
2023-12-17,335.9032,344.3644,333.7388,341.5754,3880254.0
2023-12-18,340.0966,341.4067,338.0917,339.2926,3208034.0
2023-12-19,330.2409,342.2206,329.5362,338.9552,3252761.0
2023-12-20,342.9749,344.0369,336.6724,336.9602,3406235.0
2023-12-21,337.6252,346.8854,337.6252,346.141,3304279.0
2023-12-22,347.3817,352.1656,345.3073,351.7984,2313932.0
2023-12-23,347.3817,352.1656,345.3073,351.7984,2313932.0
2023-12-24,347.3817,352.1656,345.3073,351.7984,2313932.0
2023-12-25,347.3817,352.1656,345.3073,351.7984,2313932.0
2023-12-26,351.4907,352.2748,348.8804,350.786,1535731.0
2023-12-27,351.848,352.7214,348.9995,351.1731,1309685.0
2023-12-28,351.4907,351.848,348.6223,348.9598,1300785.0
2023-12-29,349.1583,350.2699,346.8159,348.2849,1233533.0
2023-12-30,349.1583,350.2699,346.8159,348.2849,1233533.0
2023-12-31,349.1583,350.2699,346.8159,348.2849,1233533.0
2024-01-01,349.1583,350.2699,346.8159,348.2849,1233533.0
2024-01-02,345.5852,347.6794,342.7069,344.3247,2319486.0
2024-01-03,339.9675,341.1983,335.0049,335.392,3061007.0
2024-01-04,335.392,337.258,334.0124,334.5682,2750560.0
2024-01-05,335.4714,337.2083,333.0298,334.1018,1510825.0
2024-01-06,335.4714,337.2083,333.0298,334.1018,1510825.0
2024-01-07,335.4714,337.2083,333.0298,334.1018,1510825.0
2024-01-08,332.4939,337.923,332.4939,337.8039,1909518.0
2024-01-09,336.7319,340.1958,335.5012,340.1859,1625934.0
2024-01-10,342.0022,343.0444,340.2157,342.7466,1569142.0
2024-01-11,340.9303,345.8234,340.4837,345.3668,1785867.0
2024-01-12,347.3817,354.9794,346.1013,353.6643,2406024.0
2024-01-13,347.3817,354.9794,346.1013,353.6643,2406024.0
2024-01-14,347.3817,354.9794,346.1013,353.6643,2406024.0
2024-01-15,347.3817,354.9794,346.1013,353.6643,2406024.0
2024-01-16,349.729,353.8132,348.4834,351.9075,2097583.0
2024-01-17,350.4531,355.9518,350.4531,352.286,1917067.0
2024-01-18,354.6468,358.3923,353.7951,358.1632,2064213.0
2024-01-19,360.1356,363.4129,358.731,362.4964,2506516.0
2024-01-20,360.1356,363.4129,358.731,362.4964,2506516.0
2024-01-21,360.1356,363.4129,358.731,362.4964,2506516.0
2024-01-22,362.5961,367.2281,362.098,365.7937,2302481.0
2024-01-23,365.9431,368.5729,364.2297,368.4334,1693134.0
2024-01-24,369.5691,370.8043,366.4105,367.4772,2250111.0
2024-01-25,370.9437,374.2808,368.6924,370.5054,2227478.0
2024-01-26,370.4855,372.6969,368.3836,369.6388,1404798.0
2024-01-27,370.4855,372.6969,368.3836,369.6388,1404798.0
2024-01-28,370.4855,372.6969,368.3836,369.6388,1404798.0
2024-01-29,369.0909,373.977,368.6526,371.91,1683157.0
2024-01-30,372.5575,373.7977,369.5491,369.8679,1849667.0
2024-01-31,369.5691,371.2824,362.0416,362.4765,2320257.0
2024-02-01,362.5961,369.7807,362.0482,369.4794,1500135.0
2024-02-02,370.7545,373.3644,368.0549,371.5115,1590488.0
2024-02-03,370.7545,373.3644,368.0549,371.5115,1590488.0
2024-02-04,370.7545,373.3644,368.0549,371.5115,1590488.0
2024-02-05,371.0633,372.5575,367.6465,368.9116,1787377.0
2024-02-06,369.0909,370.2763,361.0022,363.2934,4012319.0
2024-02-07,363.5922,368.4932,362.7106,365.2358,2531941.0
2024-02-08,366.2619,368.045,365.4998,367.0588,1680009.0
2024-02-09,367.8258,371.0433,366.5308,370.2365,1482651.0
2024-02-10,367.8258,371.0433,366.5308,370.2365,1482651.0
2024-02-11,367.8258,371.0433,366.5308,370.2365,1482651.0
2024-02-12,368.0649,368.9714,364.7676,366.0128,1325023.0
2024-02-13,360.016,364.3493,358.6115,361.4106,1697041.0
2024-02-14,364.8274,369.7583,364.8274,369.5491,2114618.0
2024-02-15,371.1529,373.1153,368.7124,370.0771,2358868.0
2024-02-16,370.864,371.9897,366.9243,368.0549,2410212.0
2024-02-17,370.864,371.9897,366.9243,368.0549,2410212.0
2024-02-18,370.864,371.9897,366.9243,368.0549,2410212.0
2024-02-19,370.864,371.9897,366.9243,368.0549,2410212.0
2024-02-20,368.4534,368.573,360.0459,361.5501,1631068.0
2024-02-21,358.9502,360.9823,357.5855,359.518,1758019.0
2024-02-22,368.294,370.7545,366.9791,369.8779,1614699.0
2024-02-23,372.5475,376.5122,371.387,375.8647,1614704.0
2024-02-24,372.5475,376.5122,371.387,375.8647,1614704.0
2024-02-25,372.5475,376.5122,371.387,375.8647,1614704.0
2024-02-26,375.4065,378.8332,375.4065,376.0241,1454956.0
2024-02-27,375.5459,378.2853,373.454,376.4524,1083367.0
2024-02-28,376.7811,378.0263,373.7584,376.5719,1264183.0
2024-02-29,378.9328,378.9328,372.7069,373.3345,3329518.0
2024-03-01,374.3505,380.5266,374.3505,379.5205,2110504.0
2024-03-02,374.3505,380.5266,374.3505,379.5205,2110504.0
2024-03-03,374.3505,380.5266,374.3505,379.5205,2110504.0
2024-03-04,380.8354,385.4874,380.1381,382.23,1642957.0
2024-03-05,380.0684,382.6783,372.5176,375.4264,1539453.0
2024-03-06,378.5343,381.5825,376.3428,379.3611,1451235.0
2024-03-07,383.1664,386.0154,382.2201,385.4177,1564463.0
2024-03-08,385.1985,386.0109,376.2731,376.7114,1641160.0
2024-03-09,385.1985,386.0109,376.2731,376.7114,1641160.0
2024-03-10,385.1985,386.0109,376.2731,376.7114,1641160.0
2024-03-11,372.936,374.1115,365.6542,371.7805,2220098.0
2024-03-12,373.5536,380.945,373.4042,379.0125,1793731.0
2024-03-13,378.0363,379.7098,376.2532,377.2593,1635918.0
2024-03-14,379.5106,380.0186,375.1076,376.7512,1706827.0
2024-03-15,367.3676,373.6931,365.455,373.1552,3865405.0
2024-03-16,367.3676,373.6931,365.455,373.1552,3865405.0
2024-03-17,367.3676,373.6931,365.455,373.1552,3865405.0
2024-03-18,377.2991,377.4734,370.7445,371.2326,2164355.0
2024-03-19,372.0494,376.8708,369.594,376.6217,2062912.0
2024-03-20,376.5719,379.7994,373.7529,378.9726,2877633.0
2024-03-21,362.5861,367.6067,340.9598,343.6992,9574841.0
2024-03-22,348.9788,349.1182,334.4949,336.1983,5899597.0
2024-03-23,348.9788,349.1182,334.4949,336.1983,5899597.0
2024-03-24,348.9788,349.1182,334.4949,336.1983,5899597.0
2024-03-25,334.714,334.714,328.4184,332.5325,5320123.0
2024-03-26,333.8474,336.537,333.0505,335.0925,3006558.0
2024-03-27,336.5768,341.0395,336.5768,339.625,3295226.0
2024-03-28,340.1031,345.6417,339.5254,345.2731,3614949.0
2024-03-29,340.1031,345.6417,339.5254,345.2731,3614949.0
2024-03-30,340.1031,345.6417,339.5254,345.2731,3614949.0
2024-03-31,340.1031,345.6417,339.5254,345.2731,3614949.0
2024-04-01,343.5299,343.6693,336.7611,337.8618,2320290.0
2024-04-02,335.3715,337.5729,331.7156,335.1623,2453410.0
2024-04-03,334.9431,335.8895,330.6099,330.9984,1975675.0
2024-04-04,332.8313,336.6864,328.8965,329.1954,2272998.0
2024-04-05,330.2513,332.5325,329.0559,331.7156,3694783.0
2024-04-06,330.2513,332.5325,329.0559,331.7156,3694783.0
2024-04-07,330.2513,332.5325,329.0559,331.7156,3694783.0
2024-04-08,332.7416,333.7079,330.4007,330.5202,2431946.0
2024-04-09,332.3631,333.5784,328.5479,333.16,2416637.0
2024-04-10,328.35,329.52,323.64,324.4,2156676.0
2024-04-11,326.05,327.0,323.26,325.19,2204402.0
2024-04-12,320.97,322.5,313.19,315.4,4207862.0
2024-04-13,320.97,322.5,313.19,315.4,4207862.0
2024-04-14,320.97,322.5,313.19,315.4,4207862.0
2024-04-15,316.05,321.6,312.18,313.27,2997919.0
2024-04-16,315.14,315.64,311.84,313.94,2900382.0
2024-04-17,316.87,317.02,312.61,314.54,2760011.0
2024-04-18,312.63,317.77,312.01,316.0,3025199.0
2024-04-19,317.86,318.55,314.6,316.88,3381612.0
2024-04-20,317.86,318.55,314.6,316.88,3381612.0
2024-04-21,317.86,318.55,314.6,316.88,3381612.0
2024-04-22,318.54,319.06,315.5,317.42,2433374.0
2024-04-23,318.48,319.81,316.49,316.83,2000291.0
2024-04-24,315.84,315.84,310.69,313.54,4133828.0
2024-04-25,309.19,310.2439,305.35,309.0,3638978.0
2024-04-26,309.41,309.49,307.27,308.01,3371848.0
2024-04-27,309.41,309.49,307.27,308.01,3371848.0
2024-04-28,309.41,309.49,307.27,308.01,3371848.0
2024-04-29,307.06,308.615,302.5,303.16,4719334.0
2024-04-30,302.0,303.01,299.68,300.91,5224952.0
2024-05-01,300.13,303.49,298.1,298.66,2617356.0
2024-05-02,300.76,303.33,298.27,300.34,2684185.0
2024-05-03,302.52,304.96,301.671,303.71,2767141.0
2024-05-04,302.52,304.96,301.671,303.71,2767141.0
2024-05-05,302.52,304.96,301.671,303.71,2767141.0
2024-05-06,305.17,306.79,303.27,306.06,2361453.0
2024-05-07,307.9,312.145,307.6006,310.66,2483629.0
2024-05-08,310.12,313.4,310.12,311.99,2296394.0
2024-05-09,307.0,308.205,302.92,306.61,3238246.0
2024-05-10,308.0,309.26,306.06,306.33,1786950.0
2024-05-11,308.0,309.26,306.06,306.33,1786950.0
2024-05-12,308.0,309.26,306.06,306.33,1786950.0
2024-05-13,308.15,308.8,306.88,307.41,1695055.0
2024-05-14,308.9,312.29,306.22,306.95,1813613.0
2024-05-15,305.0,308.52,301.44,308.52,4230864.0
2024-05-16,309.66,310.59,306.75,308.0,2583058.0
2024-05-17,309.74,310.0,300.01,303.59,4232001.0
2024-05-18,309.74,310.0,300.01,303.59,4232001.0
2024-05-19,309.74,310.0,300.01,303.59,4232001.0
2024-05-20,303.51,307.07,301.61,305.7,2418094.0
2024-05-21,306.79,307.15,302.96,303.64,1866555.0
2024-05-22,303.96,308.19,303.69,307.11,2432422.0
2024-05-23,310.14,310.99,304.5601,305.93,2526304.0
2024-05-24,306.89,307.46,300.335,300.99,2048661.0
