,COR US Equity,COR US Equity,COR US Equity,COR US Equity,COR US Equity
2023-09-30,181.5806,181.7742,178.0753,178.7108,1259558.0
2023-10-01,181.5806,181.7742,178.0753,178.7108,1259558.0
2023-10-02,178.7108,179.6045,176.9631,177.827,1202697.0
2023-10-03,177.4298,179.7237,177.2114,179.0087,810752.0
2023-10-04,179.1279,181.7494,178.8399,181.382,1025784.0
2023-10-05,182.3253,184.5795,181.7891,183.7453,1432473.0
2023-10-06,183.4375,183.7553,181.5707,182.5637,1020466.0
2023-10-07,183.4375,183.7553,181.5707,182.5637,1020466.0
2023-10-08,183.4375,183.7553,181.5707,182.5637,1020466.0
2023-10-09,182.3154,185.3739,181.3423,184.8873,891859.0
2023-10-10,183.7851,187.6578,183.7851,186.6548,1290434.0
2023-10-11,186.4165,187.0222,183.7453,186.7144,1166134.0
2023-10-12,187.0818,187.6378,185.8207,186.2576,1114045.0
2023-10-13,187.1215,188.8941,185.9895,187.6578,1039596.0
2023-10-14,187.1215,188.8941,185.9895,187.6578,1039596.0
2023-10-15,187.1215,188.8941,185.9895,187.6578,1039596.0
2023-10-16,188.1543,188.4323,185.4533,185.5526,1228061.0
2023-10-17,185.3838,187.479,184.882,186.1385,1046858.0
2023-10-18,187.2705,188.7104,186.3818,188.2238,1149660.0
2023-10-19,188.2933,189.6835,186.6946,188.5614,1195854.0
2023-10-20,189.2366,189.2366,186.7104,187.4294,1122363.0
2023-10-21,189.2366,189.2366,186.7104,187.4294,1122363.0
2023-10-22,189.2366,189.2366,186.7104,187.4294,1122363.0
2023-10-23,186.1782,187.8564,185.7016,187.4989,987225.0
2023-10-24,187.5883,189.048,186.8634,187.6876,964071.0
2023-10-25,188.8097,190.1204,187.0918,187.7968,1099526.0
2023-10-26,187.052,189.1324,186.5754,187.2804,1144344.0
2023-10-27,186.7541,187.5883,185.632,186.3271,922725.0
2023-10-28,186.7541,187.5883,185.632,186.3271,922725.0
2023-10-29,186.7541,187.5883,185.632,186.3271,922725.0
2023-10-30,186.6846,186.6846,182.4445,184.1127,1276722.0
2023-10-31,184.5596,184.8426,181.4714,183.8546,1725785.0
2023-11-01,183.8546,187.4046,183.656,185.92,1587960.0
2023-11-02,184.7979,192.6426,182.7126,190.8354,2572736.0
2023-11-03,193.4768,197.5878,192.3497,193.8045,1568570.0
2023-11-04,193.4768,197.5878,192.3497,193.8045,1568570.0
2023-11-05,193.4768,197.5878,192.3497,193.8045,1568570.0
2023-11-06,194.7776,197.5382,192.4738,195.5025,1423010.0
2023-11-07,197.2005,197.2005,194.44,194.6982,1140978.0
2023-11-08,195.5819,196.6643,194.6684,195.4131,893476.0
2023-11-09,195.3734,196.843,193.8411,195.4429,882526.0
2023-11-10,194.8853,198.1011,194.4324,196.6973,2682216.0
2023-11-11,194.8853,198.1011,194.4324,196.6973,2682216.0
2023-11-12,194.8853,198.1011,194.4324,196.6973,2682216.0
2023-11-13,196.7272,198.7781,195.7615,197.9916,2986123.0
2023-11-14,196.757,197.5834,193.1431,193.5114,3241244.0
2023-11-15,193.1033,194.9252,190.2658,192.3665,2737169.0
2023-11-16,193.7205,196.2194,193.3697,196.0402,1207492.0
2023-11-17,196.3389,197.1553,193.6309,194.1387,1261203.0
2023-11-18,196.3389,197.1553,193.6309,194.1387,1261203.0
2023-11-19,196.3389,197.1553,193.6309,194.1387,1261203.0
2023-11-20,193.7006,195.4877,193.7006,195.0745,804761.0
2023-11-21,196.986,198.7781,196.4882,197.9517,1215046.0
2023-11-22,198.4794,199.6592,197.4739,198.798,999087.0
2023-11-23,198.4794,199.6592,197.4739,198.798,999087.0
2023-11-24,200.2814,200.59,198.5989,200.4108,552900.0
2023-11-25,200.2814,200.59,198.5989,200.4108,552900.0
2023-11-26,200.2814,200.59,198.5989,200.4108,552900.0
2023-11-27,201.3268,202.85,199.8682,200.8887,1139145.0
2023-11-28,201.1077,202.4717,199.9031,200.4108,1224276.0
2023-11-29,199.8135,200.4706,198.121,198.6387,1664910.0
2023-11-30,198.5093,202.7505,198.4694,202.4717,6174550.0
2023-12-01,202.5912,204.9208,201.5757,203.1885,1254654.0
2023-12-02,202.5912,204.9208,201.5757,203.1885,1254654.0
2023-12-03,202.5912,204.9208,201.5757,203.1885,1254654.0
2023-12-04,203.3976,204.0348,201.7847,202.86,1246946.0
2023-12-05,203.1786,203.6664,201.6155,202.8301,981321.0
2023-12-06,202.2128,202.5314,197.8323,199.7836,1550410.0
2023-12-07,199.8931,200.4955,198.5591,199.3256,1130825.0
2023-12-08,199.6144,201.0239,198.6686,200.8588,1441832.0
2023-12-09,199.6144,201.0239,198.6686,200.8588,1441832.0
2023-12-10,199.6144,201.0239,198.6686,200.8588,1441832.0
2023-12-11,201.5757,202.4767,200.381,201.954,804824.0
2023-12-12,201.2571,204.0596,201.2073,203.0491,831488.0
2023-12-13,203.0193,204.8113,201.8544,202.8201,1298594.0
2023-12-14,198.798,200.9186,194.965,200.61,3627719.0
2023-12-15,198.2604,199.7338,195.764,199.4451,3210043.0
2023-12-16,198.2604,199.7338,195.764,199.4451,3210043.0
2023-12-17,198.2604,199.7338,195.764,199.4451,3210043.0
2023-12-18,200.8688,200.9086,198.4894,199.1863,1076760.0
2023-12-19,199.1863,201.1675,198.8677,200.9883,1009998.0
2023-12-20,201.7947,202.188,198.8677,198.9075,1141337.0
2023-12-21,199.704,201.7847,198.9374,201.3766,764992.0
2023-12-22,202.0834,202.8839,201.3616,202.1431,642529.0
2023-12-23,202.0834,202.8839,201.3616,202.1431,642529.0
2023-12-24,202.0834,202.8839,201.3616,202.1431,642529.0
2023-12-25,202.0834,202.8839,201.3616,202.1431,642529.0
2023-12-26,201.8047,203.6963,201.5309,203.1885,733967.0
2023-12-27,202.7604,203.3876,202.3672,203.3279,798984.0
2023-12-28,204.0845,204.5325,202.3323,202.5912,775516.0
2023-12-29,203.3777,204.6222,202.6907,204.4728,1086428.0
2023-12-30,203.3777,204.6222,202.6907,204.4728,1086428.0
2023-12-31,203.3777,204.6222,202.6907,204.4728,1086428.0
2024-01-01,203.3777,204.6222,202.6907,204.4728,1086428.0
2024-01-02,204.0945,207.7781,203.6266,207.6189,1248113.0
2024-01-03,210.3567,211.8899,208.4352,209.4009,1140396.0
2024-01-04,207.9076,210.5658,206.7129,209.7394,1139926.0
2024-01-05,210.6454,211.1731,209.391,210.4264,1075512.0
2024-01-06,210.6454,211.1731,209.391,210.4264,1075512.0
2024-01-07,210.6454,211.1731,209.391,210.4264,1075512.0
2024-01-08,211.0636,211.5116,207.6587,209.4507,1138574.0
2024-01-09,209.6399,212.7362,208.3954,212.6764,1254605.0
2024-01-10,213.0746,215.2152,212.0691,215.1753,1605215.0
2024-01-11,216.0415,218.4508,215.6731,217.963,1463737.0
2024-01-12,218.4209,219.1477,217.3258,218.4608,1309329.0
2024-01-13,218.4209,219.1477,217.3258,218.4608,1309329.0
2024-01-14,218.4209,219.1477,217.3258,218.4608,1309329.0
2024-01-15,218.4209,219.1477,217.3258,218.4608,1309329.0
2024-01-16,218.7395,219.765,217.0669,218.0327,1352353.0
2024-01-17,218.0327,220.1532,217.2661,217.7439,2151675.0
2024-01-18,217.6444,220.1234,215.9419,219.8147,1045557.0
2024-01-19,220.0338,220.3324,217.0918,217.3158,1401084.0
2024-01-20,220.0338,220.3324,217.0918,217.3158,1401084.0
2024-01-21,220.0338,220.3324,217.0918,217.3158,1401084.0
2024-01-22,217.3158,218.8938,216.9972,217.1964,1175106.0
2024-01-23,216.2506,217.7738,215.5039,216.8877,890942.0
2024-01-24,217.5149,217.8534,216.161,216.4198,977074.0
2024-01-25,217.1565,217.9331,214.349,217.8734,1063911.0
2024-01-26,218.2119,218.8291,216.2107,216.7185,972841.0
2024-01-27,218.2119,218.8291,216.2107,216.7185,972841.0
2024-01-28,218.2119,218.8291,216.2107,216.7185,972841.0
2024-01-29,216.9972,217.4851,215.8523,217.4751,916353.0
2024-01-30,219.0183,219.8347,216.9773,219.5559,1530076.0
2024-01-31,226.9929,234.0217,226.9929,231.6522,3511661.0
2024-02-01,231.6224,235.983,227.6039,235.8735,2071948.0
2024-02-02,236.1821,236.4161,233.1356,233.952,1267256.0
2024-02-03,236.1821,236.4161,233.1356,233.952,1267256.0
2024-02-04,236.1821,236.4161,233.1356,233.952,1267256.0
2024-02-05,236.2817,236.6202,232.5184,233.1755,1209756.0
2024-02-06,235.306,236.3812,232.2098,233.9719,2251032.0
2024-02-07,234.8779,238.3226,234.5992,236.6202,1662272.0
2024-02-08,232.9686,233.4175,227.8003,229.7958,2744902.0
2024-02-09,230.155,231.1178,228.2493,230.1649,1590542.0
2024-02-10,230.155,231.1178,228.2493,230.1649,1590542.0
2024-02-11,230.155,231.1178,228.2493,230.1649,1590542.0
2024-02-12,229.3568,230.6239,227.8901,229.4566,1282851.0
2024-02-13,231.3822,231.5119,228.8679,230.6638,1462654.0
2024-02-14,230.6638,231.442,229.1273,231.0529,1197418.0
2024-02-15,231.472,234.101,231.3073,232.5495,1119852.0
2024-02-16,233.2679,233.6271,230.594,231.1926,1076499.0
2024-02-17,233.2679,233.6271,230.594,231.1926,1076499.0
2024-02-18,233.2679,233.6271,230.594,231.1926,1076499.0
2024-02-19,233.2679,233.6271,230.594,231.1926,1076499.0
2024-02-20,231.1926,233.9264,230.7137,231.8311,1547647.0
2024-02-21,233.3876,233.8166,231.5618,232.9386,1109765.0
2024-02-22,232.6792,235.9817,232.3001,233.8665,1269210.0
2024-02-23,234.8044,237.5282,233.9563,236.73,975186.0
2024-02-24,234.8044,237.5282,233.9563,236.73,975186.0
2024-02-25,234.8044,237.5282,233.9563,236.73,975186.0
2024-02-26,238.4959,239.3091,237.0692,237.7975,1553466.0
2024-02-27,236.72,237.2288,234.2456,235.9717,1222103.0
2024-02-28,236.4007,236.4007,233.3477,235.5926,1065420.0
2024-02-29,235.5427,236.0715,234.1858,235.0638,1646211.0
2024-03-01,236.2211,238.0619,234.7894,236.4905,1190010.0
2024-03-02,236.2211,238.0619,234.7894,236.4905,1190010.0
2024-03-03,236.2211,238.0619,234.7894,236.4905,1190010.0
2024-03-04,236.9395,239.8928,235.1436,235.2633,1326046.0
2024-03-05,235.6824,235.9069,233.9064,234.7744,1422497.0
2024-03-06,235.0039,236.0016,234.0062,234.1459,1209006.0
2024-03-07,235.5726,237.7676,234.1558,237.0892,1341572.0
2024-03-08,236.7499,237.8774,236.1563,236.9295,877375.0
2024-03-09,236.7499,237.8774,236.1563,236.9295,877375.0
2024-03-10,236.7499,237.8774,236.1563,236.9295,877375.0
2024-03-11,236.1014,237.6579,236.0266,237.139,849035.0
2024-03-12,237.1191,237.6579,235.6425,236.8996,666627.0
2024-03-13,237.9472,238.491,233.6969,234.2357,1447420.0
2024-03-14,235.393,237.3585,234.4552,237.139,1280193.0
2024-03-15,234.7245,237.7975,233.8565,237.6878,2150197.0
2024-03-16,234.7245,237.7975,233.8565,237.6878,2150197.0
2024-03-17,234.7245,237.7975,233.8565,237.6878,2150197.0
2024-03-18,237.578,240.3118,236.7998,238.7653,1122380.0
2024-03-19,239.6633,242.0478,238.7005,241.7984,1165746.0
2024-03-20,241.968,243.275,241.2098,241.3195,967358.0
2024-03-21,241.3494,243.0855,239.783,241.7785,801294.0
2024-03-22,242.3671,243.0356,241.4293,241.9481,720762.0
2024-03-23,242.3671,243.0356,241.4293,241.9481,720762.0
2024-03-24,242.3671,243.0356,241.4293,241.9481,720762.0
2024-03-25,241.9481,242.7512,241.0751,241.5091,703339.0
2024-03-26,241.5091,243.5045,241.0451,242.2474,829209.0
2024-03-27,243.4247,244.1231,242.3073,244.0832,674294.0
2024-03-28,244.0832,244.0832,239.2392,242.437,1574357.0
2024-03-29,244.0832,244.0832,239.2392,242.437,1574357.0
2024-03-30,244.0832,244.0832,239.2392,242.437,1574357.0
2024-03-31,244.0832,244.0832,239.2392,242.437,1574357.0
2024-04-01,241.8283,242.7862,239.7032,242.4469,635008.0
2024-04-02,241.9481,243.9635,241.12,242.5367,961404.0
2024-04-03,243.1852,246.1884,241.8593,245.2406,1125211.0
2024-04-04,246.0886,246.0886,241.3494,241.4891,1026949.0
2024-04-05,242.1676,243.2651,241.3295,242.6664,744596.0
2024-04-06,242.1676,243.2651,241.3295,242.6664,744596.0
2024-04-07,242.1676,243.2651,241.3295,242.6664,744596.0
2024-04-08,241.6488,242.1925,239.803,239.8129,813158.0
2024-04-09,240.671,240.671,236.271,238.027,807596.0
2024-04-10,237.7477,239.8828,237.0792,237.2588,712151.0
2024-04-11,237.8973,237.8973,234.7345,235.1037,810744.0
2024-04-12,234.4651,235.7023,232.5645,233.4674,822327.0
2024-04-13,234.4651,235.7023,232.5645,233.4674,822327.0
2024-04-14,234.4651,235.7023,232.5645,233.4674,822327.0
2024-04-15,235.8121,236.281,233.637,233.6769,986035.0
2024-04-16,236.9395,239.2243,236.0815,237.7177,1981544.0
2024-04-17,238.6755,238.7154,235.7023,238.0769,1028618.0
2024-04-18,238.8551,238.8551,234.8543,236.7599,1443314.0
2024-04-19,238.1368,239.364,236.4406,238.5857,1411190.0
2024-04-20,238.1368,239.364,236.4406,238.5857,1411190.0
2024-04-21,238.1368,239.364,236.4406,238.5857,1411190.0
2024-04-22,235.4629,238.466,234.1958,236.3109,2287125.0
2024-04-23,236.8896,238.1767,235.7073,237.149,1430856.0
2024-04-24,237.0492,238.2465,235.3032,237.4084,926754.0
2024-04-25,238.486,240.5014,237.7077,239.2143,831205.0
2024-04-26,239.4937,240.8107,237.5531,240.3318,972783.0
2024-04-27,239.4937,240.8107,237.5531,240.3318,972783.0
2024-04-28,239.4937,240.8107,237.5531,240.3318,972783.0
2024-04-29,239.4538,240.3118,237.6678,239.3839,912088.0
2024-04-30,239.2343,239.7132,237.4583,238.5059,1589325.0
2024-05-01,228.6285,231.023,224.2884,228.6783,3291636.0
