,CTRA US Equity,CTRA US Equity,CTRA US Equity,CTRA US Equity,CTRA US Equity
2023-09-05,27.818,28.0722,27.4955,27.515,6228095.0
2023-09-06,27.3196,27.5883,27.1534,27.4368,5123255.0
2023-09-07,27.2805,27.6226,27.2023,27.3293,7031917.0
2023-09-08,27.6128,27.9451,27.4955,27.5639,5627923.0
2023-09-09,27.6128,27.9451,27.4955,27.5639,5627923.0
2023-09-10,27.6128,27.9451,27.4955,27.5639,5627923.0
2023-09-11,27.7008,27.8278,27.0068,27.1241,4412034.0
2023-09-12,27.388,27.8278,27.3684,27.8278,4032312.0
2023-09-13,27.8571,27.9158,27.4857,27.6714,3597819.0
2023-09-14,27.994,28.165,27.7838,27.906,4584268.0
2023-09-15,27.6519,27.906,27.2707,27.2902,10826258.0
2023-09-16,27.6519,27.906,27.2707,27.2902,10826258.0
2023-09-17,27.6519,27.906,27.2707,27.2902,10826258.0
2023-09-18,27.4368,27.5248,26.9188,27.2707,5810159.0
2023-09-19,27.5835,27.5835,26.8113,26.9188,5212297.0
2023-09-20,26.6451,27.0019,26.2883,26.3128,4994062.0
2023-09-21,26.4008,26.4594,25.394,25.5113,7257949.0
2023-09-22,25.7165,26.1124,25.438,25.4624,8301600.0
2023-09-23,25.7165,26.1124,25.438,25.4624,8301600.0
2023-09-24,25.7165,26.1124,25.438,25.4624,8301600.0
2023-09-25,25.5113,26.1466,25.5113,25.9707,6054961.0
2023-09-26,25.609,26.0831,25.5797,25.7459,5263252.0
2023-09-27,26.2346,26.6842,26.0538,26.5278,4937271.0
2023-09-28,26.4496,27.0117,26.4301,26.909,4868118.0
2023-09-29,26.8504,26.9774,26.4008,26.4399,4998839.0
2023-09-30,26.8504,26.9774,26.4008,26.4399,4998839.0
2023-10-01,26.8504,26.9774,26.4008,26.4399,4998839.0
2023-10-02,26.3421,26.3812,25.5406,25.7263,7588879.0
2023-10-03,25.7214,25.8338,25.4135,25.7459,5016347.0
2023-10-04,25.5895,25.697,24.8662,25.2474,7253843.0
2023-10-05,25.0812,25.6187,25.0421,25.5211,6375788.0
2023-10-06,25.8534,26.518,25.7664,26.1955,7578334.0
2023-10-07,25.8534,26.518,25.7664,26.1955,7578334.0
2023-10-08,25.8534,26.518,25.7664,26.1955,7578334.0
2023-10-09,26.694,27.5346,26.694,27.515,7501613.0
2023-10-10,27.5639,27.7203,27.4173,27.4564,4565542.0
2023-10-11,27.3684,27.691,27.0654,27.6128,5721598.0
2023-10-12,27.6714,27.9549,27.5639,27.9256,4916691.0
2023-10-13,28.3361,28.6635,28.1602,28.4338,6191968.0
2023-10-14,28.3361,28.6635,28.1602,28.4338,6191968.0
2023-10-15,28.3361,28.6635,28.1602,28.4338,6191968.0
2023-10-16,28.4436,28.5805,28.2139,28.5511,4124247.0
2023-10-17,28.512,28.9177,28.512,28.7368,5023100.0
2023-10-18,28.9714,29.2158,28.8346,29.0399,4969513.0
2023-10-19,29.0399,29.118,28.7765,28.9323,4504980.0
2023-10-20,28.8248,28.8835,28.1895,28.2774,5296813.0
2023-10-21,28.8248,28.8835,28.1895,28.2774,5296813.0
2023-10-22,28.8248,28.8835,28.1895,28.2774,5296813.0
2023-10-23,28.0233,28.1015,27.6617,27.7594,5862420.0
2023-10-24,27.9647,28.0526,27.7008,27.7203,4679265.0
2023-10-25,27.7301,27.8865,27.4564,27.5932,6799192.0
2023-10-26,27.2414,27.6519,27.0186,27.2902,11157820.0
2023-10-27,27.4075,27.4368,26.8992,27.0752,6661695.0
2023-10-28,27.4075,27.4368,26.8992,27.0752,6661695.0
2023-10-29,27.4075,27.4368,26.8992,27.0752,6661695.0
2023-10-30,26.9383,27.1338,26.435,26.7135,7163384.0
2023-10-31,26.8308,26.9921,26.5767,26.8797,7943896.0
2023-11-01,26.8699,27.3,26.606,26.9286,6438010.0
2023-11-02,26.8406,27.6226,26.6647,27.4368,9721415.0
2023-11-03,27.4955,27.6079,27.2462,27.4075,8826871.0
2023-11-04,27.4955,27.6079,27.2462,27.4075,8826871.0
2023-11-05,27.4955,27.6079,27.2462,27.4075,8826871.0
2023-11-06,27.4075,27.4857,26.5767,26.8211,8123686.0
2023-11-07,27.1241,27.4075,26.5571,26.8308,13972830.0
2023-11-08,26.7917,26.9432,26.1759,26.2737,9768048.0
2023-11-09,26.4301,26.518,25.9707,26.1955,10085423.0
2023-11-10,26.4985,26.5571,26.0929,26.3617,7169873.0
2023-11-11,26.4985,26.5571,26.0929,26.3617,7169873.0
2023-11-12,26.4985,26.5571,26.0929,26.3617,7169873.0
2023-11-13,26.5278,26.5474,26.2541,26.3812,5308237.0
2023-11-14,26.4105,26.8308,26.3519,26.5962,5503379.0
2023-11-15,26.6652,27.0344,26.6356,26.7341,5005056.0
2023-11-16,26.3895,26.6455,25.8036,25.9267,7859427.0
2023-11-17,26.1137,26.6258,26.0544,26.3402,7284620.0
2023-11-18,26.1137,26.6258,26.0544,26.3402,7284620.0
2023-11-19,26.1137,26.6258,26.0544,26.3402,7284620.0
2023-11-20,26.4978,26.5273,26.0547,26.2713,4955619.0
2023-11-21,26.1827,26.2811,25.9463,26.1236,4355387.0
2023-11-22,25.6214,26.2713,25.3654,26.2614,5048727.0
2023-11-23,25.6214,26.2713,25.3654,26.2614,5048727.0
2023-11-24,26.1433,26.4141,26.0744,26.3599,2172927.0
2023-11-25,26.1433,26.4141,26.0744,26.3599,2172927.0
2023-11-26,26.1433,26.4141,26.0744,26.3599,2172927.0
2023-11-27,26.1827,26.1827,25.7149,25.8676,4951459.0
2023-11-28,25.966,26.1925,25.6608,25.6706,5316719.0
2023-11-29,25.7396,25.8577,25.5722,25.6903,4174415.0
2023-11-30,25.8873,26.2319,25.5624,25.8479,8915596.0
2023-12-01,25.7986,26.1433,25.7002,25.7396,6027171.0
2023-12-02,25.7986,26.1433,25.7002,25.7396,6027171.0
2023-12-03,25.7986,26.1433,25.7002,25.7396,6027171.0
2023-12-04,25.4835,25.8183,25.326,25.3949,8082072.0
2023-12-05,25.5032,25.5623,24.942,24.9518,5457995.0
2023-12-06,24.8041,24.9026,24.2921,24.4004,8607441.0
2023-12-07,24.5776,24.6318,24.0779,24.2035,8554040.0
2023-12-08,24.3315,24.4201,24.169,24.3216,4829697.0
2023-12-09,24.3315,24.4201,24.169,24.3216,4829697.0
2023-12-10,24.3315,24.4201,24.169,24.3216,4829697.0
2023-12-11,24.1838,24.5186,24.0262,24.4792,7848030.0
2023-12-12,24.2133,24.2428,23.9081,24.0459,6526549.0
2023-12-13,24.1247,24.3167,23.8785,24.2822,8660822.0
2023-12-14,24.6269,25.1881,24.6269,25.1783,9206874.0
2023-12-15,24.9814,25.0798,24.5776,24.745,19496574.0
2023-12-16,24.9814,25.0798,24.5776,24.745,19496574.0
2023-12-17,24.9814,25.0798,24.5776,24.745,19496574.0
2023-12-18,25.4245,25.5623,25.1044,25.1389,6777051.0
2023-12-19,24.9814,25.2768,24.8729,25.2669,4871278.0
2023-12-20,25.3063,25.4294,24.7943,24.8435,5341573.0
2023-12-21,25.0011,25.3654,24.8878,25.3457,4782884.0
2023-12-22,25.5032,25.5476,25.3014,25.3851,3901840.0
2023-12-23,25.5032,25.5476,25.3014,25.3851,3901840.0
2023-12-24,25.5032,25.5476,25.3014,25.3851,3901840.0
2023-12-25,25.5032,25.5476,25.3014,25.3851,3901840.0
2023-12-26,25.4835,25.6706,25.3949,25.5131,2895379.0
2023-12-27,25.5623,25.6903,25.3112,25.4343,3248997.0
2023-12-28,25.4639,25.5968,25.2571,25.2571,3720545.0
2023-12-29,25.2866,25.3752,25.0503,25.1291,4075610.0
2023-12-30,25.2866,25.3752,25.0503,25.1291,4075610.0
2023-12-31,25.2866,25.3752,25.0503,25.1291,4075610.0
2024-01-01,25.2866,25.3752,25.0503,25.1291,4075610.0
2024-01-02,25.3162,25.5525,25.1734,25.2965,5233367.0
2024-01-03,25.3063,25.582,25.1734,25.4934,4181103.0
2024-01-04,25.6608,25.6903,24.9518,25.0011,6989301.0
2024-01-05,25.2669,25.3162,24.8927,25.2669,8725458.0
2024-01-06,25.2669,25.3162,24.8927,25.2669,8725458.0
2024-01-07,25.2669,25.3162,24.8927,25.2669,8725458.0
2024-01-08,24.8337,25.1881,24.4201,25.1586,6894062.0
2024-01-09,25.2275,25.4589,24.9961,25.3555,8716780.0
2024-01-10,25.1586,25.1773,24.7155,24.9814,5252005.0
2024-01-11,25.0798,25.1734,24.7746,24.7943,7488929.0
2024-01-12,25.2472,25.5032,25.0011,25.1783,4902692.0
2024-01-13,25.2472,25.5032,25.0011,25.1783,4902692.0
2024-01-14,25.2472,25.5032,25.0011,25.1783,4902692.0
2024-01-15,25.2472,25.5032,25.0011,25.1783,4902692.0
2024-01-16,24.9617,24.9814,24.4152,24.4398,8744732.0
2024-01-17,24.2232,24.617,24.1542,24.2133,7517908.0
2024-01-18,24.1788,24.2822,23.8884,24.233,6650220.0
2024-01-19,24.1345,24.1345,23.8293,24.0065,7490076.0
2024-01-20,24.1345,24.1345,23.8293,24.0065,7490076.0
2024-01-21,24.1345,24.1345,23.8293,24.0065,7490076.0
2024-01-22,23.8785,24.1395,23.6914,23.977,6860526.0
2024-01-23,23.8982,24.3512,23.8982,24.2527,6876852.0
2024-01-24,24.4398,24.7155,24.4004,24.6367,7376388.0
2024-01-25,24.8041,24.9075,24.553,24.873,6597285.0
2024-01-26,24.9518,25.0306,24.6072,24.9026,7024968.0
2024-01-27,24.9518,25.0306,24.6072,24.9026,7024968.0
2024-01-28,24.9518,25.0306,24.6072,24.9026,7024968.0
2024-01-29,24.745,24.745,24.4546,24.6761,5374023.0
2024-01-30,24.4496,25.0011,24.4004,24.9223,6827160.0
2024-01-31,24.942,24.942,24.489,24.4989,5689994.0
2024-02-01,24.5383,24.6761,24.0902,24.2428,5138724.0
2024-02-02,24.233,24.3709,24.0114,24.1739,5345457.0
2024-02-03,24.233,24.3709,24.0114,24.1739,5345457.0
2024-02-04,24.233,24.3709,24.0114,24.1739,5345457.0
2024-02-05,24.0558,24.0558,23.721,23.8194,4441792.0
2024-02-06,23.8588,24.2084,23.7308,23.9474,4478114.0
2024-02-07,24.0164,24.0607,23.7751,23.9868,4960937.0
2024-02-08,23.9376,24.3167,23.8884,24.1247,5154522.0
2024-02-09,23.9967,24.1493,23.8293,23.9277,4953081.0
2024-02-10,23.9967,24.1493,23.8293,23.9277,4953081.0
2024-02-11,23.9967,24.1493,23.8293,23.9277,4953081.0
2024-02-12,24.0459,24.2872,24.0164,24.233,6410419.0
2024-02-13,24.1542,24.1936,23.593,23.7111,7628974.0
2024-02-14,23.7702,23.797,23.3665,23.5437,7822420.0
2024-02-15,23.6127,24.4004,23.6127,24.2822,8511032.0
2024-02-16,24.3512,24.4989,24.0459,24.3019,9213038.0
2024-02-17,24.3512,24.4989,24.0459,24.3019,9213038.0
2024-02-18,24.3512,24.4989,24.0459,24.3019,9213038.0
2024-02-19,24.3512,24.4989,24.0459,24.3019,9213038.0
2024-02-20,24.233,24.3955,24.0262,24.2527,6409274.0
2024-02-21,24.7056,25.7888,24.6466,25.7593,13415680.0
2024-02-22,25.4146,25.966,25.3162,25.9267,10142596.0
2024-02-23,25.907,25.9857,25.2571,25.582,12210505.0
2024-02-24,25.907,25.9857,25.2571,25.582,12210505.0
2024-02-25,25.907,25.9857,25.2571,25.582,12210505.0
2024-02-26,25.71,25.9463,25.4343,25.5229,6649120.0
2024-02-27,25.646,25.8085,25.4343,25.582,4891097.0
2024-02-28,25.5426,25.6953,25.0404,25.1488,10329810.0
2024-02-29,25.198,25.6017,25.1389,25.3851,6769091.0
2024-03-01,25.5032,25.7937,25.4639,25.5623,5831036.0
2024-03-02,25.5032,25.7937,25.4639,25.5623,5831036.0
2024-03-03,25.5032,25.7937,25.4639,25.5623,5831036.0
2024-03-04,25.8774,26.4386,25.8774,26.094,9784577.0
2024-03-05,26.0842,26.5027,26.0448,26.2811,7470439.0
2024-03-06,26.4091,26.5125,25.7991,25.8774,8669076.0
2024-03-07,25.9365,26.2516,25.7396,25.7593,7173267.0
2024-03-08,25.7494,26.0842,25.7396,25.9562,5544461.0
2024-03-09,25.7494,26.0842,25.7396,25.9562,5544461.0
2024-03-10,25.7494,26.0842,25.7396,25.9562,5544461.0
2024-03-11,25.8282,26.0645,25.4934,26.0547,8934013.0
2024-03-12,26.094,26.291,25.9956,26.1039,6200008.0
2024-03-13,26.3619,26.7391,26.3024,26.481,6483879.0
2024-03-14,26.6696,26.7193,26.223,26.4016,5761981.0
2024-03-15,26.3222,26.6299,26.1882,26.223,17454879.0
2024-03-16,26.3222,26.6299,26.1882,26.223,17454879.0
2024-03-17,26.3222,26.6299,26.1882,26.223,17454879.0
2024-03-18,26.3917,26.5505,26.2428,26.352,6355426.0
2024-03-19,26.352,26.9277,26.3123,26.9178,7819664.0
2024-03-20,26.7093,27.0666,26.6696,26.9277,5602909.0
2024-03-21,26.9475,27.3594,26.8979,27.1957,7042963.0
2024-03-22,27.1957,27.3049,27.0369,27.0865,6926710.0
2024-03-23,27.1957,27.3049,27.0369,27.0865,6926710.0
2024-03-24,27.1957,27.3049,27.0369,27.0865,6926710.0
2024-03-25,27.2354,27.7217,27.2354,27.6125,5599201.0
2024-03-26,27.682,27.7515,27.2155,27.2552,5997908.0
2024-03-27,27.1957,27.682,27.1163,27.6522,5135586.0
2024-03-28,27.7763,27.8408,27.553,27.6721,6897361.0
2024-03-29,27.7763,27.8408,27.553,27.6721,6897361.0
2024-03-30,27.7763,27.8408,27.553,27.6721,6897361.0
2024-03-31,27.7763,27.8408,27.553,27.6721,6897361.0
2024-04-01,27.8111,27.9302,27.5133,27.8011,4857102.0
2024-04-02,27.8111,28.1287,27.5331,28.089,7997762.0
2024-04-03,28.1981,28.2627,28.0195,28.1584,4823426.0
2024-04-04,28.5753,28.6845,28.0939,28.1485,6731040.0
2024-04-05,28.1287,28.1882,27.7317,28.1088,9924814.0
2024-04-06,28.1287,28.1882,27.7317,28.1088,9924814.0
2024-04-07,28.1287,28.1882,27.7317,28.1088,9924814.0
2024-04-08,28.1485,28.2527,27.7912,27.8111,6770949.0
2024-04-09,27.9798,28.1535,27.4835,27.6721,6042316.0
2024-04-10,27.5629,27.9996,27.5629,27.9699,5729813.0
2024-04-11,27.9599,28.079,27.3644,27.6324,6204035.0
2024-04-12,27.7912,28.2776,27.3049,27.4339,4570423.0
2024-04-13,27.7912,28.2776,27.3049,27.4339,4570423.0
2024-04-14,27.7912,28.2776,27.3049,27.4339,4570423.0
2024-04-15,27.5828,27.6423,26.893,26.9872,4999736.0
2024-04-16,26.8681,27.0369,26.4364,26.9872,6903273.0
2024-04-17,27.0964,27.5728,26.9575,27.017,5467888.0
2024-04-18,27.0865,27.2453,26.9376,27.017,4407799.0
2024-04-19,27.0369,27.5927,27.0369,27.5431,7173792.0
2024-04-20,27.0369,27.5927,27.0369,27.5431,7173792.0
2024-04-21,27.0369,27.5927,27.0369,27.5431,7173792.0
2024-04-22,27.5133,27.9599,27.2453,27.7317,5311236.0
2024-04-23,27.5034,27.9897,27.454,27.9202,4722642.0
2024-04-24,27.8408,28.3073,27.682,28.2478,5236473.0
2024-04-25,28.2378,28.3867,27.9302,28.218,4417694.0
2024-04-26,28.0989,28.1981,27.9004,28.079,4093321.0
2024-04-27,28.0989,28.1981,27.9004,28.079,4093321.0
2024-04-28,28.0989,28.1981,27.9004,28.079,4093321.0
2024-04-29,28.0294,28.2527,27.9699,28.1783,4092601.0
2024-04-30,28.1634,28.1634,27.1461,27.156,7061517.0
2024-05-01,27.0369,27.0865,26.4562,26.7093,5868693.0
