,MPC US Equity,MPC US Equity,MPC US Equity,MPC US Equity,MPC US Equity
2023-09-04,142.9264,144.7093,142.5324,143.7736,3027739.0
2023-09-05,144.4335,146.0687,144.0198,144.8177,3080889.0
2023-09-06,144.4532,146.374,143.8331,145.6746,2593758.0
2023-09-07,146.4036,148.7676,145.783,148.6297,3641548.0
2023-09-08,150.1171,154.5201,149.5359,152.9835,4432247.0
2023-09-09,150.1171,154.5201,149.5359,152.9835,4432247.0
2023-09-10,150.1171,154.5201,149.5359,152.9835,4432247.0
2023-09-11,153.6041,155.6234,150.6884,151.7621,3803002.0
2023-09-12,152.3334,154.3822,150.9938,153.4957,2841342.0
2023-09-13,153.6139,154.1655,151.6833,153.151,3177277.0
2023-09-14,154.7959,155.3574,153.5548,153.8503,3526417.0
2023-09-15,151.9197,153.476,150.7475,151.506,11636404.0
2023-09-16,151.9197,153.476,150.7475,151.506,11636404.0
2023-09-17,151.9197,153.476,150.7475,151.506,11636404.0
2023-09-18,153.1904,155.4667,152.7766,153.9981,3003576.0
2023-09-19,155.2884,155.2884,148.0264,149.8708,4508270.0
2023-09-20,149.6344,152.3629,149.4473,150.383,2540202.0
2023-09-21,153.4071,157.1107,150.9544,152.4516,4152762.0
2023-09-22,153.3874,155.318,150.8953,151.1612,2809267.0
2023-09-23,153.3874,155.318,150.8953,151.1612,2809267.0
2023-09-24,153.3874,155.318,150.8953,151.1612,2809267.0
2023-09-25,150.3732,152.422,149.9595,151.8901,2123802.0
2023-09-26,150.5899,150.7032,148.0682,148.7578,3004875.0
2023-09-27,149.7428,151.303,148.9646,150.1466,2709848.0
2023-09-28,149.6147,153.8405,149.5852,152.1167,2994709.0
2023-09-29,151.9,152.3137,147.8171,149.073,3331172.0
2023-09-30,151.9,152.3137,147.8171,149.073,3331172.0
2023-10-01,151.9,152.3137,147.8171,149.073,3331172.0
2023-10-02,148.7972,149.3291,146.177,147.7727,3986903.0
2023-10-03,146.1475,147.1817,142.0793,145.0639,3734171.0
2023-10-04,142.6802,142.7688,137.233,139.7645,5777650.0
2023-10-05,138.3067,141.5671,137.8305,140.1487,4003717.0
2023-10-06,140.7101,143.3598,139.5774,141.0352,3372115.0
2023-10-07,140.7101,143.3598,139.5774,141.0352,3372115.0
2023-10-08,140.7101,143.3598,139.5774,141.0352,3372115.0
2023-10-09,143.3303,144.8669,141.7191,144.3744,3353953.0
2023-10-10,143.4387,147.1916,143.4387,146.6794,2946415.0
2023-10-11,145.4481,147.1128,144.2759,146.2952,2825130.0
2023-10-12,147.1128,147.4181,144.0691,145.3791,2773972.0
2023-10-13,147.1916,148.1569,145.8815,145.98,2568781.0
2023-10-14,147.1916,148.1569,145.8815,145.98,2568781.0
2023-10-15,147.1916,148.1569,145.8815,145.98,2568781.0
2023-10-16,147.1817,149.4374,146.7976,148.4918,2406882.0
2023-10-17,148.2554,150.2156,148.2111,149.073,1991376.0
2023-10-18,149.1518,152.0182,149.0828,151.6833,2215720.0
2023-10-19,151.6242,152.0182,149.861,150.5505,1906622.0
2023-10-20,150.3929,151.4666,148.5509,148.6002,2478896.0
2023-10-21,150.3929,151.4666,148.5509,148.6002,2478896.0
2023-10-22,150.3929,151.4666,148.5509,148.6002,2478896.0
2023-10-23,148.5115,148.7184,145.6746,147.2113,2422736.0
2023-10-24,147.4575,149.1222,146.1278,146.4036,1759134.0
2023-10-25,146.9059,148.0387,144.9457,145.1427,2479483.0
2023-10-26,144.3547,146.1918,141.9514,145.8421,2929297.0
2023-10-27,145.517,146.049,142.3896,143.813,3524323.0
2023-10-28,145.517,146.049,142.3896,143.813,3524323.0
2023-10-29,145.517,146.049,142.3896,143.813,3524323.0
2023-10-30,144.6798,146.3051,142.3453,144.6601,2949028.0
2023-10-31,146.177,149.7034,142.296,148.9843,4139714.0
2023-11-01,150.1466,155.2786,148.9843,152.885,4023244.0
2023-11-02,152.8948,157.2585,151.6242,153.4366,3828353.0
2023-11-03,153.1214,153.1608,147.6545,148.5214,3275872.0
2023-11-04,153.1214,153.1608,147.6545,148.5214,3275872.0
2023-11-05,153.1214,153.1608,147.6545,148.5214,3275872.0
2023-11-06,149.7231,150.3535,146.5119,147.6742,2427680.0
2023-11-07,146.0785,146.3543,142.5718,143.9706,2843250.0
2023-11-08,143.0545,143.9853,140.9465,141.3504,2949816.0
2023-11-09,141.8429,142.8279,139.3016,139.6759,2297464.0
2023-11-10,141.2519,143.2416,140.4097,142.956,2377760.0
2023-11-11,141.2519,143.2416,140.4097,142.956,2377760.0
2023-11-12,141.2519,143.2416,140.4097,142.956,2377760.0
2023-11-13,142.8969,145.1477,142.3157,144.5616,2400900.0
2023-11-14,145.0935,148.8366,145.0935,148.413,2986441.0
2023-11-15,148.299,151.3446,147.8731,148.8933,3226651.0
2023-11-16,147.4571,149.0518,142.5,143.7133,3494230.0
2023-11-17,144.8523,148.8339,144.5056,146.4865,3453121.0
2023-11-18,144.8523,148.8339,144.5056,146.4865,3453121.0
2023-11-19,144.8523,148.8339,144.5056,146.4865,3453121.0
2023-11-20,147.4869,149.1919,147.1204,147.5661,2387198.0
2023-11-21,146.4964,146.7935,144.6988,146.2191,1926801.0
2023-11-22,143.6142,147.9524,142.6832,147.784,2422667.0
2023-11-23,143.6142,147.9524,142.6832,147.784,2422667.0
2023-11-24,148.3584,150.062,147.9326,148.0712,1264258.0
2023-11-25,148.3584,150.062,147.9326,148.0712,1264258.0
2023-11-26,148.3584,150.062,147.9326,148.0712,1264258.0
2023-11-27,147.6255,149.2548,146.9421,149.1112,2178824.0
2023-11-28,149.5569,151.1119,148.3981,148.5565,2465065.0
2023-11-29,149.8639,150.8048,145.7536,146.0111,2936142.0
2023-11-30,147.0015,150.1809,145.8526,147.7642,5973467.0
2023-12-01,147.3581,152.3004,147.0214,149.9729,3124568.0
2023-12-02,147.3581,152.3004,147.0214,149.9729,3124568.0
2023-12-03,147.3581,152.3004,147.0214,149.9729,3124568.0
2023-12-04,148.5664,150.5275,147.0461,149.9432,3075239.0
2023-12-05,149.9927,151.5576,147.1996,147.4968,2761282.0
2023-12-06,146.3478,146.3478,141.7225,141.8116,4039855.0
2023-12-07,142.2375,143.6142,139.6277,140.2269,3606635.0
2023-12-08,141.2471,142.7674,140.7073,141.6531,3092155.0
2023-12-09,141.2471,142.7674,140.7073,141.6531,3092155.0
2023-12-10,141.2471,142.7674,140.7073,141.6531,3092155.0
2023-12-11,141.1381,143.3567,140.9103,142.4752,3017797.0
2023-12-12,141.1678,142.5941,140.0982,141.9998,2930267.0
2023-12-13,141.8413,145.397,141.2074,145.2584,3457513.0
2023-12-14,147.6354,149.4479,145.9121,149.4479,3559776.0
2023-12-15,144.3174,148.0712,143.1329,146.9619,12266879.0
2023-12-16,144.3174,148.0712,143.1329,146.9619,12266879.0
2023-12-17,144.3174,148.0712,143.1329,146.9619,12266879.0
2023-12-18,149.4876,151.6046,148.9478,150.3591,3307387.0
2023-12-19,150.4186,152.3697,149.5272,152.3004,2584131.0
2023-12-20,152.8551,154.7863,151.9538,152.1617,3166098.0
2023-12-21,152.1816,153.6276,149.9432,151.201,2064789.0
2023-12-22,152.3796,152.7065,149.339,149.4281,2121418.0
2023-12-23,152.3796,152.7065,149.339,149.4281,2121418.0
2023-12-24,152.3796,152.7065,149.339,149.4281,2121418.0
2023-12-25,152.3796,152.7065,149.339,149.4281,2121418.0
2023-12-26,150.369,151.6764,149.23,150.6266,1525456.0
2023-12-27,150.0323,150.4681,148.1207,148.4476,1712705.0
2023-12-28,147.5859,148.0712,145.4664,145.4763,2372470.0
2023-12-29,146.4964,148.2891,146.1894,146.9421,2507120.0
2023-12-30,146.4964,148.2891,146.1894,146.9421,2507120.0
2023-12-31,146.4964,148.2891,146.1894,146.9421,2507120.0
2024-01-01,146.4964,148.2891,146.1894,146.9421,2507120.0
2024-01-02,147.6057,150.9534,147.6057,150.9039,3187634.0
2024-01-03,151.0425,158.461,150.9237,156.381,4674164.0
2024-01-04,158.3025,160.7588,151.8745,151.9339,4495841.0
2024-01-05,153.271,154.4893,150.1066,151.0425,3373870.0
2024-01-06,153.271,154.4893,150.1066,151.0425,3373870.0
2024-01-07,153.271,154.4893,150.1066,151.0425,3373870.0
2024-01-08,148.5664,154.8458,147.0413,154.7666,3108221.0
2024-01-09,154.4893,154.6329,152.4193,152.8353,2767893.0
2024-01-10,153.2314,154.4101,150.4879,151.3793,2327407.0
2024-01-11,151.9538,154.5091,151.9538,153.9049,2534121.0
2024-01-12,156.1433,157.3913,155.0043,155.9551,2473635.0
2024-01-13,156.1433,157.3913,155.0043,155.9551,2473635.0
2024-01-14,156.1433,157.3913,155.0043,155.9551,2473635.0
2024-01-15,156.1433,157.3913,155.0043,155.9551,2473635.0
2024-01-16,156.8961,158.4857,152.5282,152.6471,3267961.0
2024-01-17,150.9831,153.2859,149.9778,150.5473,2691040.0
2024-01-18,150.1016,150.894,147.467,150.3492,2722134.0
2024-01-19,150.8643,151.617,150.2829,151.518,2492742.0
2024-01-20,150.8643,151.617,150.2829,151.518,2492742.0
2024-01-21,150.8643,151.617,150.2829,151.518,2492742.0
2024-01-22,151.716,153.0432,150.1611,152.964,2661292.0
2024-01-23,152.2905,153.4246,151.0029,152.4985,2601645.0
2024-01-24,153.4889,154.0535,152.5282,153.6177,1850979.0
2024-01-25,155.0043,156.4603,153.4147,155.767,2912529.0
2024-01-26,155.6877,159.2929,154.7963,158.9859,3248630.0
2024-01-27,155.6877,159.2929,154.7963,158.9859,3248630.0
2024-01-28,155.6877,159.2929,154.7963,158.9859,3248630.0
2024-01-29,159.0156,159.4019,156.9852,158.6095,3124003.0
2024-01-30,160.6994,168.5536,157.0545,168.2664,5858732.0
2024-01-31,168.3654,169.7817,162.0563,164.0174,4260362.0
2024-02-01,164.8493,167.6127,161.9374,165.9289,3203733.0
2024-02-02,166.226,166.8203,162.7199,164.7404,2301106.0
2024-02-03,166.226,166.8203,162.7199,164.7404,2301106.0
2024-02-04,166.226,166.8203,162.7199,164.7404,2301106.0
2024-02-05,163.9282,169.9303,162.7992,169.4846,3430280.0
2024-02-06,169.7619,171.6685,164.8493,165.0474,2782990.0
2024-02-07,165.7407,168.2961,165.5129,167.9692,1952417.0
2024-02-08,167.9692,169.7519,167.0382,168.0584,1789584.0
2024-02-09,168.1871,169.0595,167.1174,168.3456,2185905.0
2024-02-10,168.1871,169.0595,167.1174,168.3456,2185905.0
2024-02-11,168.1871,169.0595,167.1174,168.3456,2185905.0
2024-02-12,168.9299,170.0591,167.0778,167.2759,2772276.0
2024-02-13,166.8896,169.2667,165.2455,168.2564,2367017.0
2024-02-14,169.544,170.037,165.5278,168.2564,2510050.0
2024-02-15,167.4938,170.8514,167.2066,169.6728,2094962.0
2024-02-16,169.8213,170.5345,168.2862,168.3852,1964333.0
2024-02-17,169.8213,170.5345,168.2862,168.3852,1964333.0
2024-02-18,169.8213,170.5345,168.2862,168.3852,1964333.0
2024-02-19,169.8213,170.5345,168.2862,168.3852,1964333.0
2024-02-20,167.8627,168.012,162.8466,163.5134,2896213.0
2024-02-21,163.8418,165.5836,163.1252,165.2651,2544250.0
2024-02-22,164.3395,167.186,162.8862,166.957,2561453.0
2024-02-23,166.2404,169.6642,165.4144,168.7386,1929247.0
2024-02-24,166.2404,169.6642,165.4144,168.7386,1929247.0
2024-02-25,166.2404,169.6642,165.4144,168.7386,1929247.0
2024-02-26,168.8282,174.4614,168.231,171.6249,2736033.0
2024-02-27,172.1026,173.3367,170.1021,170.3211,2046218.0
2024-02-28,169.9329,170.759,165.5836,166.3698,2605248.0
2024-02-29,166.5788,169.1964,165.713,168.43,4548312.0
2024-03-01,169.5448,173.5059,169.5448,172.3912,2763064.0
2024-03-02,169.5448,173.5059,169.5448,172.3912,2763064.0
2024-03-03,169.5448,173.5059,169.5448,172.3912,2763064.0
2024-03-04,171.8936,175.1382,170.5301,172.9287,3154656.0
2024-03-05,172.431,177.1486,172.1225,174.342,2777750.0
2024-03-06,175.168,176.5216,172.6799,174.3519,2483971.0
2024-03-07,175.6657,179.3781,174.8197,178.124,2726890.0
2024-03-08,177.2581,180.3236,177.2581,178.7013,2513081.0
2024-03-09,177.2581,180.3236,177.2581,178.7013,2513081.0
2024-03-10,177.2581,180.3236,177.2581,178.7013,2513081.0
2024-03-11,177.5667,180.7714,176.3126,180.5525,2467307.0
2024-03-12,180.4928,182.0852,177.8055,180.3435,2744106.0
2024-03-13,182.4136,188.9227,182.3639,187.9971,3510301.0
2024-03-14,189.7986,191.3562,186.8725,188.0867,3005088.0
2024-03-15,188.3355,194.1962,188.3355,192.9237,9044654.0
2024-03-16,188.3355,194.1962,188.3355,192.9237,9044654.0
2024-03-17,188.3355,194.1962,188.3355,192.9237,9044654.0
2024-03-18,193.8394,194.138,191.2517,192.5654,2073495.0
2024-03-19,192.6351,195.82,192.0877,195.6408,2509655.0
2024-03-20,194.5958,197.4323,193.6503,196.8152,1957295.0
2024-03-21,197.1536,198.9451,195.4019,198.2683,1681534.0
2024-03-22,199.0546,199.6717,197.3626,199.2238,2281392.0
2024-03-23,199.0546,199.6717,197.3626,199.2238,2281392.0
2024-03-24,199.0546,199.6717,197.3626,199.2238,2281392.0
2024-03-25,200.0499,202.0553,198.5769,198.8854,2042221.0
2024-03-26,199.0446,199.9404,196.1683,196.447,1673425.0
2024-03-27,195.7304,197.1636,194.4266,196.0588,1675007.0
2024-03-28,196.8152,201.0949,195.0237,200.5475,6064106.0
2024-03-29,196.8152,201.0949,195.0237,200.5475,6064106.0
2024-03-30,196.8152,201.0949,195.0237,200.5475,6064106.0
2024-03-31,196.8152,201.0949,195.0237,200.5475,6064106.0
2024-04-01,200.3385,204.5186,198.5172,203.4438,2201092.0
2024-04-02,204.4987,210.5401,203.5334,210.3808,3517268.0
2024-04-03,210.7491,217.5567,210.7491,213.9439,3902712.0
2024-04-04,215.9543,217.8155,214.3818,215.2278,3189724.0
2024-04-05,218.5321,220.0648,216.6013,218.0942,2689990.0
2024-04-06,218.5321,220.0648,216.6013,218.0942,2689990.0
2024-04-07,218.5321,220.0648,216.6013,218.0942,2689990.0
2024-04-08,217.5368,218.7013,215.5761,215.9543,2478364.0
2024-04-09,215.9543,216.9645,209.087,211.1173,3052511.0
2024-04-10,210.8287,214.2226,209.5721,210.2216,2663899.0
2024-04-11,211.1273,212.8268,208.0618,211.2666,2208791.0
2024-04-12,212.8491,212.9884,206.6684,207.7831,2086940.0
2024-04-13,212.8491,212.9884,206.6684,207.7831,2086940.0
2024-04-14,212.8491,212.9884,206.6684,207.7831,2086940.0
2024-04-15,209.5547,209.8035,205.2054,206.0414,2586963.0
2024-04-16,206.3699,206.6983,200.7068,202.8964,1599848.0
2024-04-17,204.0111,204.6331,200.4629,201.503,1816833.0
2024-04-18,202.1001,202.1001,192.8242,194.0981,2713552.0
2024-04-19,195.392,197.6413,194.1081,195.4517,1748806.0
2024-04-20,195.392,197.6413,194.1081,195.4517,1748806.0
2024-04-21,195.392,197.6413,194.1081,195.4517,1748806.0
2024-04-22,195.3223,198.4276,193.3815,197.3129,1437223.0
2024-04-23,195.8697,198.8456,193.8792,198.7063,1703224.0
2024-04-24,197.8802,198.5172,194.1081,198.1987,1473294.0
2024-04-25,197.2133,199.4428,195.5313,198.5669,1295208.0
2024-04-26,196.6062,197.9134,194.9391,197.4522,1954070.0
2024-04-27,196.6062,197.9134,194.9391,197.4522,1954070.0
2024-04-28,196.6062,197.9134,194.9391,197.4522,1954070.0
2024-04-29,197.0641,200.4082,196.7456,199.5622,2051929.0
2024-04-30,193.5706,196.0489,180.5425,180.861,5782073.0
2024-05-01,180.2439,183.1899,176.0339,178.124,3856878.0
