,EVR US Equity,EVR US Equity,EVR US Equity,EVR US Equity,EVR US Equity
2023-10-29,126.4242,127.1473,124.9681,125.503,253278.0
2023-10-30,126.6322,129.0293,125.0275,128.2666,218726.0
2023-10-31,128.643,129.8119,127.9001,128.9501,328866.0
2023-11-01,129.4057,130.9312,128.534,130.7628,418339.0
2023-11-02,132.5854,135.6759,131.5255,135.6264,199829.0
2023-11-03,137.1023,140.4009,135.3689,140.0641,336918.0
2023-11-04,137.1023,140.4009,135.3689,140.0641,336918.0
2023-11-05,137.1023,140.4009,135.3689,140.0641,336918.0
2023-11-06,140.282,140.282,136.1118,137.657,180473.0
2023-11-07,137.0429,138.9249,136.9587,138.291,205614.0
2023-11-08,137.8452,138.5881,137.0033,137.033,215200.0
2023-11-09,137.9443,137.9443,135.6561,135.7651,203232.0
2023-11-10,136.2703,137.875,134.7448,137.2311,155794.0
2023-11-11,136.2703,137.875,134.7448,137.2311,155794.0
2023-11-12,136.2703,137.875,134.7448,137.2311,155794.0
2023-11-13,136.4981,138.7863,135.8592,137.9443,168737.0
2023-11-14,141.3023,146.6017,141.3023,145.3437,503454.0
2023-11-15,144.8583,146.3244,142.798,143.1348,421153.0
2023-11-16,143.0654,143.5706,139.3212,140.807,286225.0
2023-11-17,141.649,143.9916,141.2725,143.0654,235377.0
2023-11-18,141.649,143.9916,141.2725,143.0654,235377.0
2023-11-19,141.649,143.9916,141.2725,143.0654,235377.0
2023-11-20,142.7485,144.1352,141.1141,144.0164,139320.0
2023-11-21,143.5607,144.3036,142.6098,142.6593,138406.0
2023-11-22,143.7846,145.0791,143.2767,145.0592,121674.0
2023-11-23,143.7846,145.0791,143.2767,145.0592,121674.0
2023-11-24,145.1588,146.3538,142.7987,146.284,74153.0
2023-11-25,145.1588,146.3538,142.7987,146.284,74153.0
2023-11-26,145.1588,146.3538,142.7987,146.284,74153.0
2023-11-27,145.7364,146.9612,144.5065,146.7322,282119.0
2023-11-28,146.8815,147.0907,145.4109,145.9056,249977.0
2023-11-29,146.7122,148.4848,146.4533,146.9214,307129.0
2023-11-30,147.2002,148.9379,146.4533,146.9313,267148.0
2023-12-01,146.3737,149.7793,145.9455,149.2615,207072.0
2023-12-02,146.3737,149.7793,145.9455,149.2615,207072.0
2023-12-03,146.3737,149.7793,145.9455,149.2615,207072.0
2023-12-04,148.8731,152.6672,148.8731,151.9203,283145.0
2023-12-05,150.7453,151.8805,149.5304,151.1436,183081.0
2023-12-06,151.8805,154.5891,150.3669,150.6158,161820.0
2023-12-07,150.9345,152.6722,149.3491,151.522,176231.0
2023-12-08,151.0938,154.2306,150.6556,154.121,269218.0
2023-12-09,151.0938,154.2306,150.6556,154.121,269218.0
2023-12-10,151.0938,154.2306,150.6556,154.121,269218.0
2023-12-11,154.2704,154.4198,152.5875,153.0755,200346.0
2023-12-12,153.175,157.0686,152.712,155.0671,301263.0
2023-12-13,155.0471,160.549,154.7683,159.8469,345475.0
2023-12-14,162.6551,165.7819,161.7688,163.7903,365289.0
2023-12-15,162.9539,165.0052,161.6991,163.9895,468093.0
2023-12-16,162.9539,165.0052,161.6991,163.9895,468093.0
2023-12-17,162.9539,165.0052,161.6991,163.9895,468093.0
2023-12-18,164.7264,165.3239,163.4816,164.119,146100.0
2023-12-19,164.3579,167.2358,163.4717,166.4989,221198.0
2023-12-20,165.9811,169.103,165.0251,165.0451,358038.0
2023-12-21,166.8773,168.4583,165.1845,167.9429,151455.0
2023-12-22,168.9486,170.1735,168.0723,168.381,197244.0
2023-12-23,168.9486,170.1735,168.0723,168.381,197244.0
2023-12-24,168.9486,170.1735,168.0723,168.381,197244.0
2023-12-25,168.9486,170.1735,168.0723,168.381,197244.0
2023-12-26,168.7395,171.1693,168.6797,170.7809,95061.0
2023-12-27,171.3585,173.3103,171.0996,172.6829,114294.0
2023-12-28,172.3543,173.2206,171.3883,172.3742,104794.0
2023-12-29,171.7767,172.5634,170.1735,170.3328,259095.0
2023-12-30,171.7767,172.5634,170.1735,170.3328,259095.0
2023-12-31,171.7767,172.5634,170.1735,170.3328,259095.0
2024-01-01,171.7767,172.5634,170.1735,170.3328,259095.0
2024-01-02,168.9685,169.4465,166.5288,168.0325,195110.0
2024-01-03,166.479,166.479,162.6302,162.9937,293474.0
2024-01-04,162.8742,165.304,162.0477,163.1729,320219.0
2024-01-05,162.8244,166.5288,162.0377,165.8915,275450.0
2024-01-06,162.8244,166.5288,162.0377,165.8915,275450.0
2024-01-07,162.8244,166.5288,162.0377,165.8915,275450.0
2024-01-08,166.6682,171.8464,166.5288,171.717,217855.0
2024-01-09,168.859,168.859,164.8758,167.9926,265860.0
2024-01-10,168.2217,168.7992,166.962,167.3255,177301.0
2024-01-11,166.8375,166.8375,164.587,166.4093,224554.0
2024-01-12,168.2615,168.3362,165.1745,167.2458,199328.0
2024-01-13,168.2615,168.3362,165.1745,167.2458,199328.0
2024-01-14,168.2615,168.3362,165.1745,167.2458,199328.0
2024-01-15,168.2615,168.3362,165.1745,167.2458,199328.0
2024-01-16,165.4434,168.9088,164.3779,168.849,335466.0
2024-01-17,166.3396,168.8192,166.3396,168.63,191811.0
2024-01-18,170.0838,170.0838,167.191,169.2971,152719.0
2024-01-19,170.293,171.1394,168.6499,171.1195,207768.0
2024-01-20,170.293,171.1394,168.6499,171.1195,207768.0
2024-01-21,170.293,171.1394,168.6499,171.1195,207768.0
2024-01-22,172.2647,175.2819,172.18,174.5351,257296.0
2024-01-23,175.1525,175.6653,171.7767,174.7044,239581.0
2024-01-24,176.8155,177.1142,173.3053,174.087,180023.0
2024-01-25,176.706,176.8454,174.3957,175.0031,474055.0
2024-01-26,175.8993,176.0985,173.0215,173.1609,191048.0
2024-01-27,175.8993,176.0985,173.0215,173.1609,191048.0
2024-01-28,175.8993,176.0985,173.0215,173.1609,191048.0
2024-01-29,172.6431,175.7998,172.6132,175.0828,285335.0
2024-01-30,173.6389,176.3574,172.424,175.511,449285.0
2024-01-31,180.3108,181.2369,170.4025,171.0099,612862.0
2024-02-01,172.4937,174.3509,167.8931,174.3061,526457.0
2024-02-02,173.7484,178.5283,172.8821,176.0886,473129.0
2024-02-03,173.7484,178.5283,172.8821,176.0886,473129.0
2024-02-04,173.7484,178.5283,172.8821,176.0886,473129.0
2024-02-05,174.6645,175.2421,172.3543,174.0969,324835.0
2024-02-06,173.6787,175.3616,171.2888,172.8821,340650.0
2024-02-07,167.3354,173.0812,167.3354,171.5278,793941.0
2024-02-08,170.1535,175.4214,169.566,175.1425,531224.0
2024-02-09,175.1923,178.0105,174.7641,177.7416,478083.0
2024-02-10,175.1923,178.0105,174.7641,177.7416,478083.0
2024-02-11,175.1923,178.0105,174.7641,177.7416,478083.0
2024-02-12,178.1598,183.2185,178.1598,182.7007,425451.0
2024-02-13,177.5723,181.446,177.2536,179.7432,530536.0
2024-02-14,182.2327,183.8957,180.1614,182.0236,454028.0
2024-02-15,183.2584,186.0267,182.2227,184.7919,314975.0
2024-02-16,184.4533,186.1362,183.5123,183.6567,292924.0
2024-02-17,184.4533,186.1362,183.5123,183.6567,292924.0
2024-02-18,184.4533,186.1362,183.5123,183.6567,292924.0
2024-02-19,184.4533,186.1362,183.5123,183.6567,292924.0
2024-02-20,181.5157,184.1197,180.4601,181.1273,231134.0
2024-02-21,180.0419,180.5896,178.9465,180.5099,283462.0
2024-02-22,182.1,184.7,181.19,184.53,309227.0
2024-02-23,185.06,186.515,183.0,183.01,152268.0
2024-02-24,185.06,186.515,183.0,183.01,152268.0
2024-02-25,185.06,186.515,183.0,183.01,152268.0
2024-02-26,182.75,184.09,181.57,182.16,178519.0
2024-02-27,182.43,183.15,180.33,183.09,236975.0
2024-02-28,182.43,184.32,182.37,183.75,242209.0
2024-02-29,185.33,187.6,184.62,187.08,364864.0
2024-03-01,187.19,188.53,185.71,186.29,378323.0
2024-03-02,187.19,188.53,185.71,186.29,378323.0
2024-03-03,187.19,188.53,185.71,186.29,378323.0
2024-03-04,186.53,191.98,186.53,190.84,380322.0
2024-03-05,189.66,194.2,189.66,194.17,509152.0
2024-03-06,194.66,194.73,191.66,194.02,513132.0
2024-03-07,195.0,195.1225,192.6,194.23,373961.0
2024-03-08,195.0,198.04,194.79,196.33,814833.0
2024-03-09,195.0,198.04,194.79,196.33,814833.0
2024-03-10,195.0,198.04,194.79,196.33,814833.0
2024-03-11,195.45,195.78,193.0,193.55,713650.0
2024-03-12,193.75,194.545,190.59,190.73,301820.0
2024-03-13,191.3,195.46,190.99,194.69,325963.0
2024-03-14,193.54,193.96,188.27,189.97,360738.0
2024-03-15,188.71,191.18,188.33,189.27,769670.0
2024-03-16,188.71,191.18,188.33,189.27,769670.0
2024-03-17,188.71,191.18,188.33,189.27,769670.0
2024-03-18,189.53,190.65,187.89,187.94,241062.0
2024-03-19,187.06,190.69,187.06,190.6,298278.0
2024-03-20,189.92,192.67,186.25,192.15,308188.0
2024-03-21,193.99,198.99,192.48,195.12,464473.0
2024-03-22,195.17,195.3,190.94,192.08,182473.0
2024-03-23,195.17,195.3,190.94,192.08,182473.0
2024-03-24,195.17,195.3,190.94,192.08,182473.0
2024-03-25,191.76,194.56,191.76,192.36,189882.0
2024-03-26,192.84,193.86,190.16,190.25,425901.0
2024-03-27,191.53,193.41,190.6,192.21,420628.0
2024-03-28,193.17,193.5,191.43,192.59,356510.0
2024-03-29,193.17,193.5,191.43,192.59,356510.0
2024-03-30,193.17,193.5,191.43,192.59,356510.0
2024-03-31,193.17,193.5,191.43,192.59,356510.0
2024-04-01,192.59,192.9,188.29,189.25,284080.0
2024-04-02,187.54,189.3,186.88,188.76,320517.0
2024-04-03,190.6,192.88,190.44,192.67,292624.0
2024-04-04,194.41,195.56,190.1,190.95,292897.0
2024-04-05,191.46,193.955,190.87,193.4,263802.0
2024-04-06,191.46,193.955,190.87,193.4,263802.0
2024-04-07,191.46,193.955,190.87,193.4,263802.0
2024-04-08,195.31,196.81,194.23,195.61,197594.0
2024-04-09,195.31,195.86,192.66,193.85,324170.0
2024-04-10,190.12,193.18,188.79,191.4,325523.0
2024-04-11,192.46,194.345,189.5,194.09,381777.0
2024-04-12,192.22,193.185,189.2,190.9,505604.0
2024-04-13,192.22,193.185,189.2,190.9,505604.0
2024-04-14,192.22,193.185,189.2,190.9,505604.0
2024-04-15,192.93,193.94,184.52,185.86,236688.0
2024-04-16,185.28,186.0,182.92,184.67,207042.0
2024-04-17,186.6,188.37,185.5,185.5,368964.0
2024-04-18,186.45,187.7,184.05,185.29,222697.0
2024-04-19,185.58,187.69,184.77,186.36,294809.0
2024-04-20,185.58,187.69,184.77,186.36,294809.0
2024-04-21,185.58,187.69,184.77,186.36,294809.0
2024-04-22,187.83,193.32,185.67,192.08,382251.0
2024-04-23,192.55,198.46,192.5,196.1,513019.0
2024-04-24,176.4,191.36,175.24,186.59,1309516.0
2024-04-25,182.07,185.8793,177.2,183.65,847623.0
2024-04-26,184.45,185.6,183.7142,184.29,355292.0
2024-04-27,184.45,185.6,183.7142,184.29,355292.0
2024-04-28,184.45,185.6,183.7142,184.29,355292.0
2024-04-29,185.0,186.0174,183.91,184.85,407396.0
2024-04-30,184.0,185.01,181.41,181.5,341126.0
2024-05-01,181.97,187.61,180.11,184.08,379181.0
