,PKG US Equity,PKG US Equity,PKG US Equity,PKG US Equity,PKG US Equity
2023-10-23,142.7739,143.5724,141.7783,142.4881,1077339.0
2023-10-24,144.6864,148.7726,142.9662,146.8157,1288607.0
2023-10-25,147.1312,148.3733,145.1596,146.7664,904201.0
2023-10-26,146.6876,150.7491,146.6728,148.5015,795467.0
2023-10-27,148.4029,149.1028,146.7073,148.048,540356.0
2023-10-28,148.4029,149.1028,146.7073,148.048,540356.0
2023-10-29,148.4029,149.1028,146.7073,148.048,540356.0
2023-10-30,149.2211,150.3055,148.3733,149.5464,456735.0
2023-10-31,150.2168,152.6615,150.0886,150.8772,601083.0
2023-11-01,151.104,152.9573,150.8378,151.4194,574968.0
2023-11-02,152.2869,153.6671,152.1391,153.2136,628077.0
2023-11-03,154.6134,156.9202,154.3048,156.0231,449762.0
2023-11-04,154.6134,156.9202,154.3048,156.0231,449762.0
2023-11-05,154.6134,156.9202,154.3048,156.0231,449762.0
2023-11-06,155.7471,155.8628,154.4015,155.0373,774496.0
2023-11-07,154.0712,155.2049,153.8445,154.4163,656675.0
2023-11-08,154.6824,155.0571,153.115,153.9135,454995.0
2023-11-09,154.8895,154.8895,153.1446,153.4798,508211.0
2023-11-10,152.9474,154.4261,151.7645,153.4206,496874.0
2023-11-11,152.9474,154.4261,151.7645,153.4206,496874.0
2023-11-12,152.9474,154.4261,151.7645,153.4206,496874.0
2023-11-13,152.9671,153.4305,150.6308,151.2913,566530.0
2023-11-14,152.494,156.285,152.0931,155.6387,678933.0
2023-11-15,155.8556,156.9892,155.7422,156.1513,468005.0
2023-11-16,155.5598,156.866,152.1884,153.2826,506404.0
2023-11-17,154.091,154.4853,152.9376,153.1052,417974.0
2023-11-18,154.091,154.4853,152.9376,153.1052,417974.0
2023-11-19,154.091,154.4853,152.9376,153.1052,417974.0
2023-11-20,152.5334,152.5334,146.3918,150.9068,1010270.0
2023-11-21,150.9857,151.6856,149.5858,151.3209,518279.0
2023-11-22,151.6265,152.4151,150.8181,152.0208,340004.0
2023-11-23,151.6265,152.4151,150.8181,152.0208,340004.0
2023-11-24,153.1446,154.1895,152.4397,152.9277,166552.0
2023-11-25,153.1446,154.1895,152.4397,152.9277,166552.0
2023-11-26,153.1446,154.1895,152.4397,152.9277,166552.0
2023-11-27,152.0109,160.6367,151.3997,156.447,1560880.0
2023-11-28,157.216,157.8321,154.643,155.895,743928.0
2023-11-29,155.9837,161.0507,155.826,159.5523,883450.0
2023-11-30,161.7408,166.66,160.9226,165.6249,1853129.0
2023-12-01,165.1418,169.1738,165.0334,167.3007,1028580.0
2023-12-02,165.1418,169.1738,165.0334,167.3007,1028580.0
2023-12-03,165.1418,169.1738,165.0334,167.3007,1028580.0
2023-12-04,165.615,166.9458,165.1024,165.96,758889.0
2023-12-05,165.063,165.5953,161.9675,162.9435,864520.0
2023-12-06,163.1801,164.2743,161.4155,161.8788,714188.0
2023-12-07,161.9577,162.4111,160.4494,161.9873,804185.0
2023-12-08,161.5042,162.8055,161.0902,161.5535,507138.0
2023-12-09,161.5042,162.8055,161.0902,161.5535,507138.0
2023-12-10,161.5042,162.8055,161.0902,161.5535,507138.0
2023-12-11,161.4056,163.0815,161.1042,162.8548,617030.0
2023-12-12,162.4604,162.5541,158.951,159.4439,471955.0
2023-12-13,159.2763,163.9096,158.3989,163.4167,922983.0
2023-12-14,164.7376,166.1769,163.8849,164.9742,652360.0
2023-12-15,164.2491,165.6297,162.5209,163.6433,1214965.0
2023-12-16,164.2491,165.6297,162.5209,163.6433,1214965.0
2023-12-17,164.2491,165.6297,162.5209,163.6433,1214965.0
2023-12-18,164.3782,164.8351,162.8884,163.097,561953.0
2023-12-19,163.8022,164.557,163.1268,163.3155,399156.0
2023-12-20,162.8487,163.8618,161.3191,161.4383,471424.0
2023-12-21,162.4514,162.7692,161.0013,162.1336,380620.0
2023-12-22,162.4613,163.1615,161.7661,162.5706,365956.0
2023-12-23,162.4613,163.1615,161.7661,162.5706,365956.0
2023-12-24,162.4613,163.1615,161.7661,162.5706,365956.0
2023-12-25,162.4613,163.1615,161.7661,162.5706,365956.0
2023-12-26,162.5209,163.4049,162.4017,162.8785,373098.0
2023-12-27,163.0175,163.9214,162.6053,163.8916,442799.0
2023-12-28,164.0008,164.0604,161.9498,162.2229,511728.0
2023-12-29,161.9051,163.0473,161.3707,161.8058,564068.0
2023-12-30,161.9051,163.0473,161.3707,161.8058,564068.0
2023-12-31,161.9051,163.0473,161.3707,161.8058,564068.0
2024-01-01,161.9051,163.0473,161.3707,161.8058,564068.0
2024-01-02,161.8455,163.832,161.7859,162.7792,820911.0
2024-01-03,161.7859,163.4148,160.8324,162.5408,821763.0
2024-01-04,162.7196,164.9642,162.65,164.5471,786668.0
2024-01-05,164.1995,166.9706,163.385,166.613,1011054.0
2024-01-06,164.1995,166.9706,163.385,166.613,1011054.0
2024-01-07,164.1995,166.9706,163.385,166.613,1011054.0
2024-01-08,166.7322,167.8645,165.9475,167.487,764737.0
2024-01-09,166.7123,167.0599,164.5471,166.0071,518201.0
2024-01-10,165.5204,166.5534,164.125,164.8252,534870.0
2024-01-11,165.3615,166.1859,163.3354,165.3317,624660.0
2024-01-12,166.1859,166.1958,163.8916,165.0338,382191.0
2024-01-13,166.1859,166.1958,163.8916,165.0338,382191.0
2024-01-14,166.1859,166.1958,163.8916,165.0338,382191.0
2024-01-15,166.1859,166.1958,163.8916,165.0338,382191.0
2024-01-16,164.12,164.3385,162.5656,163.971,598761.0
2024-01-17,162.6798,164.1101,161.8356,163.1566,448529.0
2024-01-18,163.0473,163.683,161.2198,163.1864,711365.0
2024-01-19,163.3056,163.9114,161.6369,163.2658,509015.0
2024-01-20,163.3056,163.9114,161.6369,163.2658,509015.0
2024-01-21,163.3056,163.9114,161.6369,163.2658,509015.0
2024-01-22,162.6302,164.1895,161.7561,164.12,539846.0
2024-01-23,165.3715,165.9624,163.9015,165.3615,669148.0
2024-01-24,166.166,166.8116,163.683,163.8916,859604.0
2024-01-25,171.301,175.7655,169.831,170.5164,1508523.0
2024-01-26,171.4301,172.324,169.9105,170.7945,700909.0
2024-01-27,171.4301,172.324,169.9105,170.7945,700909.0
2024-01-28,171.4301,172.324,169.9105,170.7945,700909.0
2024-01-29,169.9601,170.0563,167.7155,168.5498,790499.0
2024-01-30,168.0035,169.25,166.757,167.924,619199.0
2024-01-31,168.2717,168.6888,163.683,164.7557,1862874.0
2024-02-01,165.5006,165.8681,161.6072,162.0342,1055092.0
2024-02-02,160.7728,161.8455,159.144,160.2762,805509.0
2024-02-03,160.7728,161.8455,159.144,160.2762,805509.0
2024-02-04,160.7728,161.8455,159.144,160.2762,805509.0
2024-02-05,159.1738,162.064,158.4884,161.478,801118.0
2024-02-06,161.3092,162.65,160.455,161.925,689531.0
2024-02-07,163.4446,164.4974,162.1832,164.1895,589368.0
2024-02-08,164.8153,166.2952,163.4754,165.739,532068.0
2024-02-09,165.6198,167.2487,165.0735,167.1891,474501.0
2024-02-10,165.6198,167.2487,165.0735,167.1891,474501.0
2024-02-11,165.6198,167.2487,165.0735,167.1891,474501.0
2024-02-12,167.6161,168.5696,166.9159,167.0699,286971.0
2024-02-13,165.4311,166.176,162.567,163.7128,517397.0
2024-02-14,164.1001,165.1162,163.0871,164.2789,493870.0
2024-02-15,164.3683,166.2356,164.0803,165.7688,438192.0
2024-02-16,164.8947,167.5367,164.8947,166.8414,623833.0
2024-02-17,164.8947,167.5367,164.8947,166.8414,623833.0
2024-02-18,164.8947,167.5367,164.8947,166.8414,623833.0
2024-02-19,164.8947,167.5367,164.8947,166.8414,623833.0
2024-02-20,166.7918,171.1024,166.464,168.4604,733638.0
2024-02-21,168.371,170.4866,168.3462,170.3773,688417.0
2024-02-22,170.4468,172.9646,170.2482,172.0261,801947.0
2024-02-23,172.2446,174.6482,172.2446,174.2211,644816.0
2024-02-24,172.2446,174.6482,172.2446,174.2211,644816.0
2024-02-25,172.2446,174.6482,172.2446,174.2211,644816.0
2024-02-26,174.1118,174.1118,171.9168,172.9001,445803.0
2024-02-27,173.5159,173.9132,172.3637,173.5953,346652.0
2024-02-28,172.8405,175.2242,172.2346,175.1646,411207.0
2024-02-29,176.7935,182.7032,176.7935,179.9619,1822192.0
2024-03-01,179.2468,181.7398,178.194,178.9687,498930.0
2024-03-02,179.2468,181.7398,178.194,178.9687,498930.0
2024-03-03,179.2468,181.7398,178.194,178.9687,498930.0
2024-03-04,182.5343,187.3316,181.0743,184.1732,973912.0
2024-03-05,183.5375,184.789,182.4847,183.2296,597843.0
2024-03-06,184.1632,184.2436,180.6472,182.0973,857019.0
2024-03-07,183.468,184.1533,182.0973,183.5772,776524.0
2024-03-08,184.1533,185.4941,183.2393,184.8187,461204.0
2024-03-09,184.1533,185.4941,183.2393,184.8187,461204.0
2024-03-10,184.1533,185.4941,183.2393,184.8187,461204.0
2024-03-11,184.2625,186.8549,182.4003,186.4079,544117.0
2024-03-12,186.2689,187.1032,184.2427,185.4544,390025.0
2024-03-13,186.2291,186.5867,182.4648,183.17,621098.0
2024-03-14,183.16,183.73,181.89,183.01,505069.0
2024-03-15,182.27,184.7,182.23,182.91,2085040.0
2024-03-16,182.27,184.7,182.23,182.91,2085040.0
2024-03-17,182.27,184.7,182.23,182.91,2085040.0
2024-03-18,182.38,182.94,180.541,180.98,526319.0
2024-03-19,181.45,184.91,181.45,183.24,924493.0
2024-03-20,183.3,185.11,182.52,184.22,545269.0
2024-03-21,184.99,186.5399,183.76,185.01,682340.0
2024-03-22,185.85,186.13,184.43,184.72,578432.0
2024-03-23,185.85,186.13,184.43,184.72,578432.0
2024-03-24,185.85,186.13,184.43,184.72,578432.0
2024-03-25,184.65,187.66,184.36,187.31,510756.0
2024-03-26,187.32,189.32,186.81,186.87,597937.0
2024-03-27,187.02,189.02,186.975,188.94,484136.0
2024-03-28,189.13,190.605,188.67,189.78,504281.0
2024-03-29,189.13,190.605,188.67,189.78,504281.0
2024-03-30,189.13,190.605,188.67,189.78,504281.0
2024-03-31,189.13,190.605,188.67,189.78,504281.0
2024-04-01,189.48,190.065,188.11,188.75,389894.0
2024-04-02,188.26,188.285,186.275,187.5,377774.0
2024-04-03,187.39,189.24,187.39,188.68,411684.0
2024-04-04,189.99,190.5,186.81,187.66,391495.0
2024-04-05,187.92,188.965,186.88,187.67,388436.0
2024-04-06,187.92,188.965,186.88,187.67,388436.0
2024-04-07,187.92,188.965,186.88,187.67,388436.0
2024-04-08,189.27,190.74,187.74,190.71,680395.0
2024-04-09,191.03,191.27,187.935,189.86,453252.0
2024-04-10,188.44,189.025,186.145,187.82,429635.0
2024-04-11,187.83,188.1,186.25,186.28,432929.0
2024-04-12,179.47,184.0,178.42,182.2,516105.0
2024-04-13,179.47,184.0,178.42,182.2,516105.0
2024-04-14,179.47,184.0,178.42,182.2,516105.0
2024-04-15,185.98,187.99,180.165,180.36,605618.0
2024-04-16,180.26,181.145,178.53,179.58,663270.0
2024-04-17,180.9,182.15,178.3,178.51,641077.0
2024-04-18,179.41,179.41,177.315,178.25,532898.0
2024-04-19,177.91,180.91,177.685,179.89,2529184.0
2024-04-20,177.91,180.91,177.685,179.89,2529184.0
2024-04-21,177.91,180.91,177.685,179.89,2529184.0
2024-04-22,179.64,180.49,176.19,179.29,689153.0
2024-04-23,169.7,173.84,169.0,170.88,1436846.0
2024-04-24,171.99,174.91,171.02,173.92,871049.0
2024-04-25,172.7,173.11,169.79,171.25,541830.0
2024-04-26,172.26,173.52,171.645,172.85,497295.0
2024-04-27,172.26,173.52,171.645,172.85,497295.0
2024-04-28,172.26,173.52,171.645,172.85,497295.0
2024-04-29,176.35,180.69,176.35,177.05,910913.0
2024-04-30,174.99,176.53,172.73,172.98,539638.0
2024-05-01,173.38,176.46,172.37,174.2,570611.0
