,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity
2023-09-08,78.3325,78.6418,77.2548,77.3945,1418958.0
2023-09-09,78.3325,78.6418,77.2548,77.3945,1418958.0
2023-09-10,78.3325,78.6418,77.2548,77.3945,1418958.0
2023-09-11,77.4145,78.4522,77.2149,78.3425,1591200.0
2023-09-12,77.9333,78.8314,76.217,76.3068,1954107.0
2023-09-13,75.9276,76.6461,75.299,75.6582,1784557.0
2023-09-14,76.1771,76.4365,75.5185,76.0574,1454450.0
2023-09-15,75.758,76.2669,75.3888,75.8278,2387970.0
2023-09-16,75.758,76.2669,75.3888,75.8278,2387970.0
2023-09-17,75.758,76.2669,75.3888,75.8278,2387970.0
2023-09-18,75.9077,76.7858,75.7371,76.2968,1127621.0
2023-09-19,75.9775,76.1871,74.825,75.5085,1906758.0
2023-09-20,75.9675,76.4131,74.8599,74.8899,1384716.0
2023-09-21,74.6105,74.6105,73.7223,73.7623,956491.0
2023-09-22,73.6126,74.4807,73.6126,74.1215,1147843.0
2023-09-23,73.6126,74.4807,73.6126,74.1215,1147843.0
2023-09-24,73.6126,74.4807,73.6126,74.1215,1147843.0
2023-09-25,73.9818,74.9697,73.9818,74.6603,1081938.0
2023-09-26,74.0217,74.6404,72.8742,73.1037,1873053.0
2023-09-27,73.6226,73.9319,73.0438,73.433,1375596.0
2023-09-28,73.6026,74.9198,73.1935,74.2113,1164712.0
2023-09-29,74.7402,74.9098,73.872,74.0018,1806682.0
2023-09-30,74.7402,74.9098,73.872,74.0018,1806682.0
2023-10-01,74.7402,74.9098,73.872,74.0018,1806682.0
2023-10-02,73.7922,74.7102,73.1935,73.5427,1682115.0
2023-10-03,73.2534,73.7822,72.7045,73.2035,1514421.0
2023-10-04,73.2035,74.0616,72.6447,73.7822,1591776.0
2023-10-05,74.361,74.6404,73.7523,74.4408,1501517.0
2023-10-06,73.882,75.768,73.5328,75.299,1704550.0
2023-10-07,73.882,75.768,73.5328,75.299,1704550.0
2023-10-08,73.882,75.768,73.5328,75.299,1704550.0
2023-10-09,74.7901,75.6261,74.336,75.289,874195.0
2023-10-10,75.4686,76.9255,75.279,76.3068,1996732.0
2023-10-11,76.3268,77.0253,76.1971,76.9954,1307032.0
2023-10-12,77.175,77.175,75.2491,75.8278,1457752.0
2023-10-13,75.758,75.9675,73.5527,73.9618,1643571.0
2023-10-14,75.758,75.9675,73.5527,73.9618,1643571.0
2023-10-15,75.758,75.9675,73.5527,73.9618,1643571.0
2023-10-16,74.7502,75.1393,74.0816,74.5007,1501402.0
2023-10-17,74.0816,75.279,73.932,74.9797,1531171.0
2023-10-18,74.1514,74.1514,71.9162,71.9262,1943438.0
2023-10-19,71.8663,72.4351,70.7088,70.9483,1977388.0
2023-10-20,71.1578,71.2526,69.9404,70.0901,1907856.0
2023-10-21,71.1578,71.2526,69.9404,70.0901,1907856.0
2023-10-22,71.1578,71.2526,69.9404,70.0901,1907856.0
2023-10-23,70.3695,70.9383,69.7109,69.8606,2392070.0
2023-10-24,70.5591,70.7487,69.7908,70.1001,1903237.0
2023-10-25,65.3103,66.3182,62.9155,64.4622,8114662.0
2023-10-26,63.6439,66.0288,63.3645,64.9611,3168165.0
2023-10-27,65.001,65.3602,64.4646,64.8912,2563477.0
2023-10-28,65.001,65.3602,64.4646,64.8912,2563477.0
2023-10-29,65.001,65.3602,64.4646,64.8912,2563477.0
2023-10-30,65.5798,65.7993,64.1378,64.9012,2877176.0
2023-10-31,64.6917,65.3203,64.4123,65.1407,3080384.0
2023-11-01,65.1806,65.4201,64.3025,65.0509,2709818.0
2023-11-02,65.7993,66.3282,65.016,65.2604,3457841.0
2023-11-03,66.398,67.0965,65.6945,65.8093,3982671.0
2023-11-04,66.398,67.0965,65.6945,65.8093,3982671.0
2023-11-05,66.398,67.0965,65.6945,65.8093,3982671.0
2023-11-06,65.8592,66.0188,65.0709,65.45,2511439.0
2023-11-07,65.2804,65.5349,64.552,64.8214,2863347.0
2023-11-08,64.9311,65.7494,64.7416,65.2604,2261676.0
2023-11-09,65.6995,65.8292,65.0709,65.2006,1804026.0
2023-11-10,65.6197,65.8791,64.8463,65.6895,2077728.0
2023-11-11,65.6197,65.8791,64.8463,65.6895,2077728.0
2023-11-12,65.6197,65.8791,64.8463,65.6895,2077728.0
2023-11-13,65.46,65.6197,65.006,65.1806,1941849.0
2023-11-14,66.4379,67.1714,66.2583,66.7972,4451312.0
2023-11-15,66.877,67.9297,66.7273,67.2961,2488568.0
2023-11-16,67.2462,67.9347,66.9468,67.4857,2272831.0
2023-11-17,67.7651,68.0146,67.2462,67.9547,1429013.0
2023-11-18,67.7651,68.0146,67.2462,67.9547,1429013.0
2023-11-19,67.7651,68.0146,67.2462,67.9547,1429013.0
2023-11-20,67.8549,67.8549,67.2462,67.5356,1483941.0
2023-11-21,67.4558,67.6653,67.1271,67.2662,1420912.0
2023-11-22,67.3861,67.9755,67.2062,67.7657,1026657.0
2023-11-23,67.3861,67.9755,67.2062,67.7657,1026657.0
2023-11-24,67.7657,67.9355,67.3861,67.486,725934.0
2023-11-25,67.7657,67.9355,67.3861,67.486,725934.0
2023-11-26,67.7657,67.9355,67.3861,67.486,725934.0
2023-11-27,67.1363,67.7257,66.9465,67.3761,1875697.0
2023-11-28,67.2562,68.0155,67.0164,67.436,2218288.0
2023-11-29,68.0454,68.3152,67.5609,67.6458,1118515.0
2023-11-30,67.8856,68.9746,67.5359,68.9146,3730425.0
2023-12-01,68.8347,69.4041,68.4451,69.2343,2576796.0
2023-12-02,68.8347,69.4041,68.4451,69.2343,2576796.0
2023-12-03,68.8347,69.4041,68.4451,69.2343,2576796.0
2023-12-04,68.6848,69.4941,68.4051,69.4641,1444835.0
2023-12-05,69.2643,69.4241,68.0804,68.2353,1629856.0
2023-12-06,68.7148,69.2793,68.485,68.6149,1005861.0
2023-12-07,68.9046,69.3342,68.7947,68.9945,1104085.0
2023-12-08,69.1044,69.544,68.5549,68.8247,1970244.0
2023-12-09,69.1044,69.544,68.5549,68.8247,1970244.0
2023-12-10,69.1044,69.544,68.5549,68.8247,1970244.0
2023-12-11,69.0245,70.7129,68.9346,70.603,2015009.0
2023-12-12,70.603,71.3323,70.4631,70.9627,1281591.0
2023-12-13,71.1125,71.5121,70.6729,71.1225,3299168.0
2023-12-14,72.1016,74.0697,72.1016,73.0007,4047394.0
2023-12-15,72.3513,72.4712,71.1924,72.0117,5691594.0
2023-12-16,72.3513,72.4712,71.1924,72.0117,5691594.0
2023-12-17,72.3513,72.4712,71.1924,72.0117,5691594.0
2023-12-18,72.2315,72.2315,71.1425,72.1116,1386827.0
2023-12-19,72.3813,72.761,72.0716,72.721,1390902.0
2023-12-20,72.5012,72.6211,71.4022,71.5321,1320752.0
2023-12-21,72.0716,72.5362,71.712,72.5112,1105751.0
2023-12-22,72.8109,73.1306,72.3913,72.8209,1006745.0
2023-12-23,72.8109,73.1306,72.3913,72.8209,1006745.0
2023-12-24,72.8109,73.1306,72.3913,72.8209,1006745.0
2023-12-25,72.8109,73.1306,72.3913,72.8209,1006745.0
2023-12-26,72.741,73.4303,72.6811,73.3704,1076015.0
2023-12-27,73.3804,73.8899,73.2155,73.6201,1465582.0
2023-12-28,73.5502,73.8,73.3404,73.5102,1158667.0
2023-12-29,73.3904,73.9218,73.2305,73.5602,874248.0
2023-12-30,73.3904,73.9218,73.2305,73.5602,874248.0
2023-12-31,73.3904,73.9218,73.2305,73.5602,874248.0
2024-01-01,73.3904,73.9218,73.2305,73.5602,874248.0
2024-01-02,72.4413,73.1306,71.9617,72.2015,2060171.0
2024-01-03,72.0516,72.0516,70.7728,70.9727,2078587.0
2024-01-04,71.0825,72.2315,70.9227,71.4522,1931883.0
2024-01-05,71.3323,71.7319,70.8128,71.3723,1267502.0
2024-01-06,71.3323,71.7319,70.8128,71.3723,1267502.0
2024-01-07,71.3323,71.7319,70.8128,71.3723,1267502.0
2024-01-08,71.2624,72.1465,70.9627,72.0516,1462262.0
2024-01-09,71.6021,72.0516,71.2524,71.8019,988912.0
2024-01-10,71.8218,72.1148,71.4322,71.7519,1114193.0
2024-01-11,71.7819,71.9817,71.0925,71.672,1320069.0
2024-01-12,72.2215,72.5811,71.3923,71.8119,871741.0
2024-01-13,72.2215,72.5811,71.3923,71.8119,871741.0
2024-01-14,72.2215,72.5811,71.3923,71.8119,871741.0
2024-01-15,72.2215,72.5811,71.3923,71.8119,871741.0
2024-01-16,71.4422,71.8318,70.6629,71.3023,1026825.0
2024-01-17,70.573,71.2674,70.4332,70.8328,1579132.0
2024-01-18,71.0526,71.622,70.7529,71.5121,1018007.0
2024-01-19,71.8119,72.3264,71.0226,72.2015,1285728.0
2024-01-20,71.8119,72.3264,71.0226,72.2015,1285728.0
2024-01-21,71.8119,72.3264,71.0226,72.2015,1285728.0
2024-01-22,72.5911,73.73,72.5312,73.6401,1870708.0
2024-01-23,73.9298,74.3894,73.3104,74.2495,1832563.0
2024-01-24,75.6482,75.7381,73.6401,73.6701,2237010.0
2024-01-25,74.2695,74.5193,73.72,74.2196,1158446.0
2024-01-26,74.5093,74.6331,73.6701,73.8999,1319555.0
2024-01-27,74.5093,74.6331,73.6701,73.8999,1319555.0
2024-01-28,74.5093,74.6331,73.6701,73.8999,1319555.0
2024-01-29,73.5702,74.6691,73.4603,74.6192,1169363.0
2024-01-30,74.3195,74.6991,73.9998,74.6292,2742489.0
2024-01-31,79.2348,82.0921,76.7971,78.1059,4545099.0
2024-02-01,78.6354,82.2819,77.936,82.152,4103501.0
2024-02-02,82.2819,83.3809,81.3628,82.9413,3193911.0
2024-02-03,82.2819,83.3809,81.3628,82.9413,3193911.0
2024-02-04,82.2819,83.3809,81.3628,82.9413,3193911.0
2024-02-05,82.2819,82.6516,81.5426,82.202,2674117.0
2024-02-06,82.3918,82.3918,81.0331,81.4727,2242246.0
2024-02-07,81.8024,83.0212,81.7524,82.252,2591251.0
2024-02-08,82.4817,82.4817,81.5626,82.162,1431983.0
2024-02-09,82.1121,82.6516,81.7924,82.6216,1223856.0
2024-02-10,82.1121,82.6516,81.7924,82.6216,1223856.0
2024-02-11,82.1121,82.6516,81.7924,82.6216,1223856.0
2024-02-12,82.5716,83.3759,82.4318,83.0612,1179909.0
2024-02-13,82.0122,82.5716,81.7025,82.4418,1418571.0
2024-02-14,82.9513,83.6007,82.2919,83.5008,1246415.0
2024-02-15,83.7505,84.6197,83.6956,84.5298,1437285.0
2024-02-16,84.6796,85.2591,84.2001,84.2401,1267662.0
2024-02-17,84.6796,85.2591,84.2001,84.2401,1267662.0
2024-02-18,84.6796,85.2591,84.2001,84.2401,1267662.0
2024-02-19,84.6796,85.2591,84.2001,84.2401,1267662.0
2024-02-20,83.6107,83.9753,83.211,83.6606,1338780.0
2024-02-21,83.7305,84.33,83.1911,84.33,1679826.0
2024-02-22,84.95,85.94,84.21,85.69,948092.0
2024-02-23,85.91,86.44,85.72,86.11,763130.0
2024-02-24,85.91,86.44,85.72,86.11,763130.0
2024-02-25,85.91,86.44,85.72,86.11,763130.0
2024-02-26,86.0,86.2,85.565,86.02,913604.0
2024-02-27,86.3,86.34,85.565,86.12,776673.0
2024-02-28,85.7,86.61,85.56,86.29,1127160.0
2024-02-29,86.38,86.38,84.72,85.13,3601805.0
2024-03-01,85.03,85.86,84.81,85.64,1155785.0
2024-03-02,85.03,85.86,84.81,85.64,1155785.0
2024-03-03,85.03,85.86,84.81,85.64,1155785.0
2024-03-04,85.5,85.68,84.7621,84.79,1619531.0
2024-03-05,84.57,84.91,83.7,84.14,1112642.0
2024-03-06,84.46,85.4,84.13,84.23,1302722.0
2024-03-07,84.85,85.28,84.49,85.01,1085732.0
2024-03-08,85.09,85.7,84.6258,85.05,824176.0
2024-03-09,85.09,85.7,84.6258,85.05,824176.0
2024-03-10,85.09,85.7,84.6258,85.05,824176.0
2024-03-11,84.71,84.955,84.08,84.87,1023166.0
2024-03-12,85.0,86.395,84.47,86.2,1588118.0
2024-03-13,86.23,86.75,85.1,85.46,1371372.0
2024-03-14,86.16,86.49,85.02,85.78,1461972.0
2024-03-15,84.8,85.73,84.182,85.35,2159040.0
2024-03-16,84.8,85.73,84.182,85.35,2159040.0
2024-03-17,84.8,85.73,84.182,85.35,2159040.0
2024-03-18,85.76,85.99,85.17,85.22,1104375.0
2024-03-19,85.28,85.72,85.01,85.36,2082337.0
2024-03-20,85.28,86.09,85.28,85.88,1599064.0
2024-03-21,86.14,86.6,85.51,86.2,3720120.0
2024-03-22,87.0,87.1,85.5601,85.66,1784167.0
2024-03-23,87.0,87.1,85.5601,85.66,1784167.0
2024-03-24,87.0,87.1,85.5601,85.66,1784167.0
2024-03-25,85.45,85.83,84.39,84.43,1620588.0
2024-03-26,84.62,85.53,83.89,84.89,1688944.0
2024-03-27,85.37,86.125,85.3,86.02,1224149.0
2024-03-28,85.82,86.21,85.6616,86.02,1244365.0
2024-03-29,85.82,86.21,85.6616,86.02,1244365.0
2024-03-30,85.82,86.21,85.6616,86.02,1244365.0
2024-03-31,85.82,86.21,85.6616,86.02,1244365.0
2024-04-01,85.93,85.93,84.45,84.62,2189494.0
2024-04-02,84.81,85.25,84.32,84.82,1416100.0
2024-04-03,84.61,85.71,84.54,84.74,1468925.0
2024-04-04,85.47,85.79,83.32,83.77,1098858.0
2024-04-05,84.05,84.57,83.75,84.27,1251788.0
2024-04-06,84.05,84.57,83.75,84.27,1251788.0
2024-04-07,84.05,84.57,83.75,84.27,1251788.0
2024-04-08,84.59,84.96,83.98,84.22,1225334.0
2024-04-09,84.51,84.69,83.7,84.19,1280693.0
2024-04-10,83.0,83.965,82.7,83.23,1455296.0
2024-04-11,83.13,84.03,82.86,83.49,1166217.0
2024-04-12,82.72,82.98,81.952,82.41,1292207.0
2024-04-13,82.72,82.98,81.952,82.41,1292207.0
2024-04-14,82.72,82.98,81.952,82.41,1292207.0
2024-04-15,83.24,83.66,81.255,81.6,1553390.0
2024-04-16,81.6,81.6,80.79,81.04,1012461.0
2024-04-17,80.71,80.95,79.67,80.2,1866035.0
2024-04-18,80.5,81.16,80.05,80.18,1518493.0
2024-04-19,80.19,80.53,79.31,79.49,2440494.0
2024-04-20,80.19,80.53,79.31,79.49,2440494.0
2024-04-21,80.19,80.53,79.31,79.49,2440494.0
2024-04-22,79.82,81.06,79.76,80.36,1507101.0
2024-04-23,80.83,81.155,80.42,80.7,1691896.0
2024-04-24,74.65,78.565,72.52,76.05,6373843.0
2024-04-25,75.8,76.33,74.785,76.21,2373738.0
2024-04-26,76.02,76.46,75.58,75.97,1918843.0
2024-04-27,76.02,76.46,75.58,75.97,1918843.0
2024-04-28,76.02,76.46,75.58,75.97,1918843.0
2024-04-29,75.95,77.11,75.95,77.0,2079850.0
2024-04-30,77.01,77.105,75.22,75.27,2356265.0
2024-05-01,75.54,76.28,75.14,75.44,2026786.0
