,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity
2023-09-06,51.7766,51.9149,51.3242,51.7865,4269675.0
2023-09-07,51.0852,51.3519,48.7443,49.169,11904322.0
2023-09-08,49.1098,49.4851,47.8356,48.2702,9344403.0
2023-09-09,49.1098,49.4851,47.8356,48.2702,9344403.0
2023-09-10,49.1098,49.4851,47.8356,48.2702,9344403.0
2023-09-11,48.7542,48.8826,47.9047,48.2702,5252677.0
2023-09-12,48.1517,48.9517,48.0825,48.3887,5199153.0
2023-09-13,48.1418,48.6653,48.0282,48.2504,3754241.0
2023-09-14,48.9517,49.2579,48.2307,48.3295,5311872.0
2023-09-15,48.3492,48.8134,47.9591,48.1418,5163228.0
2023-09-16,48.3492,48.8134,47.9591,48.1418,5163228.0
2023-09-17,48.3492,48.8134,47.9591,48.1418,5163228.0
2023-09-18,48.1418,48.8134,47.964,48.5073,3218555.0
2023-09-19,48.2109,48.606,47.5492,48.0331,3408476.0
2023-09-20,48.29,48.4282,47.2775,47.322,3661089.0
2023-09-21,45.8898,46.3244,45.1687,45.2774,9088975.0
2023-09-22,45.8503,46.3639,44.6897,45.228,7276942.0
2023-09-23,45.8503,46.3639,44.6897,45.228,7276942.0
2023-09-24,45.8503,46.3639,44.6897,45.228,7276942.0
2023-09-25,44.26,44.9811,43.8353,44.7835,4652320.0
2023-09-26,44.5168,45.2033,44.4921,44.7243,4030804.0
2023-09-27,44.9416,45.6033,44.3786,45.5935,5406113.0
2023-09-28,45.2082,45.307,44.5613,44.9909,4216690.0
2023-09-29,45.9293,46.6701,45.1737,45.2774,4562980.0
2023-09-30,45.9293,46.6701,45.1737,45.2774,4562980.0
2023-10-01,45.9293,46.6701,45.1737,45.2774,4562980.0
2023-10-02,45.0008,45.5342,44.8132,45.1391,4593480.0
2023-10-03,44.5168,45.2576,44.1069,44.181,4189604.0
2023-10-04,44.1217,44.4773,43.3118,43.6773,4087377.0
2023-10-05,43.6279,44.0328,43.2328,43.5587,5340891.0
2023-10-06,43.6081,45.4354,43.5686,44.9712,5111147.0
2023-10-07,43.6081,45.4354,43.5686,44.9712,5111147.0
2023-10-08,43.6081,45.4354,43.5686,44.9712,5111147.0
2023-10-09,45.5836,45.6231,43.8057,45.1589,4112365.0
2023-10-10,45.4157,46.4133,45.3613,45.7515,4028635.0
2023-10-11,45.791,46.2058,45.5441,45.949,3328744.0
2023-10-12,45.9589,46.0725,44.9218,45.386,4045330.0
2023-10-13,45.149,45.3268,43.9637,44.2403,3442133.0
2023-10-14,45.149,45.3268,43.9637,44.2403,3442133.0
2023-10-15,45.149,45.3268,43.9637,44.2403,3442133.0
2023-10-16,44.5465,45.144,44.0328,44.8329,3669152.0
2023-10-17,44.5168,45.3021,44.507,44.7638,3860023.0
2023-10-18,44.4872,44.744,43.6625,44.0526,4884526.0
2023-10-19,45.5638,46.3343,44.7053,45.3169,10660683.0
2023-10-20,45.4947,45.8305,44.7341,44.7638,4003848.0
2023-10-21,45.4947,45.8305,44.7341,44.7638,4003848.0
2023-10-22,45.4947,45.8305,44.7341,44.7638,4003848.0
2023-10-23,44.4971,46.4676,44.2897,45.8799,5844263.0
2023-10-24,46.2651,47.3862,46.2256,47.0553,5552208.0
2023-10-25,46.6997,47.6726,46.4824,46.6207,5093663.0
2023-10-26,46.6701,47.2726,46.2651,46.9466,5911882.0
2023-10-27,47.4109,47.5887,46.4256,46.4627,4813674.0
2023-10-28,47.4109,47.5887,46.4256,46.4627,4813674.0
2023-10-29,47.4109,47.5887,46.4256,46.4627,4813674.0
2023-10-30,47.0553,47.4553,46.8479,47.2331,4232896.0
2023-10-31,46.9071,47.2133,46.5219,46.8775,4633663.0
2023-11-01,46.8577,47.2528,45.6428,46.1565,5027139.0
2023-11-02,46.9071,48.2554,46.8429,48.0924,4439234.0
2023-11-03,48.5369,48.932,48.1517,48.2406,3762107.0
2023-11-04,48.5369,48.932,48.1517,48.2406,3762107.0
2023-11-05,48.5369,48.932,48.1517,48.2406,3762107.0
2023-11-06,48.4786,49.2919,48.2604,48.786,3893529.0
2023-11-07,48.2703,48.3794,47.7595,47.9034,3452046.0
2023-11-08,47.9926,48.4488,47.7149,47.7348,2699347.0
2023-11-09,48.0521,48.2009,47.3727,47.4967,2671439.0
2023-11-10,46.6339,47.4273,46.019,47.3579,4297275.0
2023-11-11,46.6339,47.4273,46.019,47.3579,4297275.0
2023-11-12,46.6339,47.4273,46.019,47.3579,4297275.0
2023-11-13,46.9711,47.3132,46.5942,47.219,3095693.0
2023-11-14,48.072,49.1431,47.8339,49.0637,4220678.0
2023-11-15,49.2423,50.0407,48.677,48.8753,4181580.0
2023-11-16,48.7365,49.2423,48.5282,48.7166,4292545.0
2023-11-17,49.1133,49.2571,48.553,48.677,3427862.0
2023-11-18,49.1133,49.2571,48.553,48.677,3427862.0
2023-11-19,49.1133,49.2571,48.553,48.677,3427862.0
2023-11-20,48.7265,49.1728,48.2108,48.8753,3676133.0
2023-11-21,48.4092,49.2423,48.4092,49.034,2287010.0
2023-11-22,49.3018,49.5477,48.7315,48.8753,2286063.0
2023-11-23,49.3018,49.5477,48.7315,48.8753,2286063.0
2023-11-24,48.8257,48.8257,48.3447,48.5183,2280321.0
2023-11-25,48.8257,48.8257,48.3447,48.5183,2280321.0
2023-11-26,48.8257,48.8257,48.3447,48.5183,2280321.0
2023-11-27,48.2703,48.3695,47.7744,48.1612,4237728.0
2023-11-28,48.1414,48.1811,47.2091,47.2686,5394230.0
2023-11-29,45.5925,46.138,44.6453,44.9677,28332512.0
2023-11-30,45.1263,46.1033,44.8784,45.7413,25960439.0
2023-12-01,45.7413,46.5942,45.7413,46.4157,10269485.0
2023-12-02,45.7413,46.5942,45.7413,46.4157,10269485.0
2023-12-03,45.7413,46.5942,45.7413,46.4157,10269485.0
2023-12-04,46.4157,46.5049,45.0569,45.2553,5334660.0
2023-12-05,44.8883,45.0867,44.3131,44.5015,5158939.0
2023-12-06,44.7743,45.2057,44.4123,44.4619,5479315.0
2023-12-07,44.5511,44.8685,44.2883,44.4817,4024300.0
2023-12-08,44.442,46.1181,44.2337,46.009,5994374.0
2023-12-09,44.442,46.1181,44.2337,46.009,5994374.0
2023-12-10,44.442,46.1181,44.2337,46.009,5994374.0
2023-12-11,46.019,47.2637,46.009,47.219,6047287.0
2023-12-12,47.3579,47.5959,46.9116,47.4372,5661374.0
2023-12-13,47.338,48.4488,46.8719,48.2306,6340995.0
2023-12-14,48.5976,48.9596,47.8984,48.2108,7178325.0
2023-12-15,48.2802,48.4588,47.2289,47.4769,7226732.0
2023-12-16,48.2802,48.4588,47.2289,47.4769,7226732.0
2023-12-17,48.2802,48.4588,47.2289,47.4769,7226732.0
2023-12-18,47.4868,47.8835,47.228,47.338,3858634.0
2023-12-19,47.6752,48.8703,47.4769,48.8555,7217805.0
2023-12-20,48.7067,48.8059,47.1397,47.1595,4392277.0
2023-12-21,47.8934,48.3992,47.5165,48.3893,3396069.0
2023-12-22,48.3497,48.5728,47.9052,48.5183,3728666.0
2023-12-23,48.3497,48.5728,47.9052,48.5183,3728666.0
2023-12-24,48.3497,48.5728,47.9052,48.5183,3728666.0
2023-12-25,48.3497,48.5728,47.9052,48.5183,3728666.0
2023-12-26,48.5976,48.9249,48.4984,48.6373,2915817.0
2023-12-27,48.8456,48.8456,47.5562,48.1414,3241046.0
2023-12-28,48.1811,49.0637,48.1811,48.6869,4073683.0
2023-12-29,48.5976,48.9993,48.5679,48.8059,3236690.0
2023-12-30,48.5976,48.9993,48.5679,48.8059,3236690.0
2023-12-31,48.5976,48.9993,48.5679,48.8059,3236690.0
2024-01-01,48.5976,48.9993,48.5679,48.8059,3236690.0
2024-01-02,48.5083,51.0176,48.4786,50.9085,7502605.0
2024-01-03,50.2737,50.8688,49.8572,50.2539,5108168.0
2024-01-04,50.1051,50.3516,49.5696,49.8373,3755296.0
2024-01-05,49.8671,50.7002,49.5299,50.3927,2946517.0
2024-01-06,49.8671,50.7002,49.5299,50.3927,2946517.0
2024-01-07,49.8671,50.7002,49.5299,50.3927,2946517.0
2024-01-08,49.9663,51.3845,49.7927,51.3548,3889543.0
2024-01-09,50.6605,50.8514,49.4605,49.5993,4407185.0
2024-01-10,49.4704,49.7084,48.7265,48.8852,3414208.0
2024-01-11,48.9547,49.5101,48.1017,49.3414,4625726.0
2024-01-12,49.4307,49.8175,49.034,49.2026,3741437.0
2024-01-13,49.4307,49.8175,49.034,49.2026,3741437.0
2024-01-14,49.4307,49.8175,49.034,49.2026,3741437.0
2024-01-15,49.4307,49.8175,49.034,49.2026,3741437.0
2024-01-16,48.5976,48.8928,48.3497,48.6373,3708365.0
2024-01-17,48.0224,48.0224,47.1496,47.8339,5631565.0
2024-01-18,48.2108,49.2819,48.1215,49.1133,4219192.0
2024-01-19,49.0042,49.0241,48.0273,48.4488,7639527.0
2024-01-20,49.0042,49.0241,48.0273,48.4488,7639527.0
2024-01-21,49.0042,49.0241,48.0273,48.4488,7639527.0
2024-01-22,48.2703,48.4588,47.2537,47.5364,7206435.0
2024-01-23,48.1116,48.6918,48.1017,48.6174,5391971.0
2024-01-24,49.5894,50.1796,49.2125,49.2324,9465434.0
2024-01-25,51.1267,51.1267,48.7265,49.7382,9263884.0
2024-01-26,49.8076,49.8671,48.8902,49.6191,4810592.0
2024-01-27,49.8076,49.8671,48.8902,49.6191,4810592.0
2024-01-28,49.8076,49.8671,48.8902,49.6191,4810592.0
2024-01-29,49.4704,50.2192,49.0042,49.9861,4098326.0
2024-01-30,49.4505,49.5428,48.9497,49.1034,4928937.0
2024-01-31,48.9547,49.4063,48.5083,48.5183,3618239.0
2024-02-01,49.5299,50.7994,49.4406,50.4324,5728134.0
2024-02-02,49.9762,50.3729,49.4406,50.0655,3881979.0
2024-02-03,49.9762,50.3729,49.4406,50.0655,3881979.0
2024-02-04,49.9762,50.3729,49.4406,50.0655,3881979.0
2024-02-05,49.7767,51.1657,49.6074,50.8919,5924178.0
2024-02-06,51.2205,52.1416,51.0064,51.9474,5017777.0
2024-02-07,52.1764,53.1622,52.042,52.5249,6731474.0
2024-02-08,53.2717,54.0683,53.0726,53.3812,6141068.0
2024-02-09,53.5605,53.6252,52.8635,53.3912,3364889.0
2024-02-10,53.5605,53.6252,52.8635,53.3912,3364889.0
2024-02-11,53.5605,53.6252,52.8635,53.3912,3364889.0
2024-02-12,53.212,54.2575,53.212,54.2276,4271673.0
2024-02-13,53.3912,54.1081,53.0228,53.6302,4480663.0
2024-02-14,53.8194,54.5562,53.7696,54.2475,4446275.0
2024-02-15,54.2475,54.9047,54.1081,54.7354,3753066.0
2024-02-16,54.6657,55.4175,54.4467,55.0142,4400524.0
2024-02-17,54.6657,55.4175,54.4467,55.0142,4400524.0
2024-02-18,54.6657,55.4175,54.4467,55.0142,4400524.0
2024-02-19,54.6657,55.4175,54.4467,55.0142,4400524.0
2024-02-20,54.7653,54.8101,52.3955,52.8336,5232666.0
2024-02-21,52.7041,53.4808,52.403,53.2618,4060968.0
2024-02-22,54.0783,54.148,53.3265,53.4211,2515356.0
2024-02-23,53.5605,54.7703,53.4808,54.5164,3320664.0
2024-02-24,53.5605,54.7703,53.4808,54.5164,3320664.0
2024-02-25,53.5605,54.7703,53.4808,54.5164,3320664.0
2024-02-26,54.5164,54.6757,53.5904,53.6999,3007175.0
2024-02-27,54.0285,54.0783,52.9033,53.1721,3463145.0
2024-02-28,52.7241,53.68,52.5772,53.3912,3621827.0
2024-02-29,53.5107,54.5562,53.202,54.2874,5979632.0
2024-03-01,53.1721,53.2518,50.4936,51.0612,10350124.0
2024-03-02,53.1721,53.2518,50.4936,51.0612,10350124.0
2024-03-03,53.1721,53.2518,50.4936,51.0612,10350124.0
2024-03-04,51.111,51.111,49.8364,50.4837,4399038.0
2024-03-05,50.0655,51.2802,49.7667,50.6928,4231285.0
2024-03-06,51.2205,51.2703,50.2248,50.3642,3376985.0
2024-03-07,50.4538,51.3748,50.3791,51.2703,3426812.0
2024-03-08,51.1807,51.6761,51.1259,51.2902,3168162.0
2024-03-09,51.1807,51.6761,51.1259,51.2902,3168162.0
2024-03-10,51.1807,51.6761,51.1259,51.2902,3168162.0
2024-03-11,51.4097,52.6892,51.2902,52.3855,3509498.0
2024-03-12,52.5448,53.1174,52.3756,52.7241,2965525.0
2024-03-13,52.744,53.5605,52.505,53.1224,3831370.0
2024-03-14,52.8535,53.2916,51.4197,52.1366,4323868.0
2024-03-15,51.9175,52.4353,50.6679,50.8123,5718331.0
2024-03-16,51.9175,52.4353,50.6679,50.8123,5718331.0
2024-03-17,51.9175,52.4353,50.6679,50.8123,5718331.0
2024-03-18,50.633,50.9915,50.2248,50.394,4174653.0
2024-03-19,50.4438,50.8521,50.2746,50.5633,3668829.0
2024-03-20,50.2945,50.7326,49.946,50.3542,3702494.0
2024-03-21,50.5434,51.2407,50.0903,50.1352,2892695.0
2024-03-22,49.8962,50.1849,49.5775,49.8862,2684665.0
2024-03-23,49.8962,50.1849,49.5775,49.8862,2684665.0
2024-03-24,49.8962,50.1849,49.5775,49.8862,2684665.0
2024-03-25,50.0555,50.3044,49.8016,50.1053,2186563.0
2024-03-26,50.9317,51.1956,50.4488,50.633,2686400.0
2024-03-27,50.9317,51.2802,50.7206,51.2603,2288867.0
2024-03-28,51.6487,51.9773,51.3201,51.4794,4729328.0
2024-03-29,51.6487,51.9773,51.3201,51.4794,4729328.0
2024-03-30,51.6487,51.9773,51.3201,51.4794,4729328.0
2024-03-31,51.6487,51.9773,51.3201,51.4794,4729328.0
2024-04-01,52.1266,53.8602,51.9773,52.9531,4667308.0
2024-04-02,52.734,52.7738,51.9972,52.6842,2197537.0
2024-04-03,52.3258,53.894,52.3258,53.7298,3187439.0
2024-04-04,54.0583,54.3073,52.2561,52.3656,3386471.0
2024-04-05,52.4751,53.1721,52.1764,52.9531,2163704.0
2024-04-06,52.4751,53.1721,52.1764,52.9531,2163704.0
2024-04-07,52.4751,53.1721,52.1764,52.9531,2163704.0
2024-04-08,53.3613,53.4211,52.037,52.2162,2754206.0
2024-04-09,51.9474,52.2657,51.5392,52.2262,2316529.0
2024-04-10,51.7084,52.0071,51.34,51.6387,2345523.0
2024-04-11,51.3997,51.7084,50.8222,51.3898,2586880.0
2024-04-12,50.872,51.0214,49.941,50.2148,2881770.0
2024-04-13,50.872,51.0214,49.941,50.2148,2881770.0
2024-04-14,50.872,51.0214,49.941,50.2148,2881770.0
2024-04-15,50.5832,51.1259,49.8763,50.0356,5165890.0
2024-04-16,49.5576,50.5484,49.2987,50.2945,4493019.0
2024-04-17,50.3443,50.5832,49.6373,50.0157,9102515.0
2024-04-18,47.8848,48.0083,45.2461,45.6842,21519939.0
2024-04-19,46.1024,46.6501,45.2063,45.266,7998635.0
2024-04-20,46.1024,46.6501,45.2063,45.266,7998635.0
2024-04-21,46.1024,46.6501,45.2063,45.266,7998635.0
2024-04-22,45.7838,47.1181,45.7838,46.3613,7882231.0
2024-04-23,46.7198,46.8882,45.7838,45.8137,7965362.0
2024-04-24,45.8037,45.963,44.8578,45.6444,7358081.0
2024-04-25,45.3059,46.0128,45.2909,45.3556,5172701.0
2024-04-26,45.2461,45.8036,44.9076,45.2561,4932337.0
2024-04-27,45.2461,45.8036,44.9076,45.2561,4932337.0
2024-04-28,45.2461,45.8036,44.9076,45.2561,4932337.0
2024-04-29,45.9132,46.1522,45.3407,45.5548,5275342.0
2024-04-30,45.0669,45.3258,44.1408,44.1707,6435554.0
2024-05-01,43.9716,45.0171,43.8123,44.3499,5559648.0
