,PII US Equity,PII US Equity,PII US Equity,PII US Equity,PII US Equity
2023-10-20,93.3645,93.3645,90.9011,91.7978,929591.0
2023-10-21,93.3645,93.3645,90.9011,91.7978,929591.0
2023-10-22,93.3645,93.3645,90.9011,91.7978,929591.0
2023-10-23,91.6401,92.0688,90.2409,90.635,1105031.0
2023-10-24,87.6986,91.3741,86.9103,88.2012,1556249.0
2023-10-25,86.9793,87.9599,83.56,85.5801,1353862.0
2023-10-26,86.0629,86.191,83.4516,84.0429,1024037.0
2023-10-27,85.8363,86.2698,83.7177,84.0232,976463.0
2023-10-28,85.8363,86.2698,83.7177,84.0232,976463.0
2023-10-29,85.8363,86.2698,83.7177,84.0232,976463.0
2023-10-30,85.0874,85.7722,82.9195,83.2644,556896.0
2023-10-31,83.6192,86.2107,83.6192,85.1563,1198821.0
2023-11-01,84.4764,85.5111,83.1659,85.3731,514511.0
2023-11-02,86.6837,87.6641,85.8658,87.403,591427.0
2023-11-03,89.1274,91.6401,89.1274,91.2953,681221.0
2023-11-04,89.1274,91.6401,89.1274,91.2953,681221.0
2023-11-05,89.1274,91.6401,89.1274,91.2953,681221.0
2023-11-06,91.0489,91.6697,89.4526,89.7088,675873.0
2023-11-07,89.2358,90.1719,87.9647,88.7431,643563.0
2023-11-08,88.9599,89.7285,88.0435,88.1716,564299.0
2023-11-09,88.684,88.753,85.0972,85.5801,587193.0
2023-11-10,86.2403,87.5902,85.383,86.526,475531.0
2023-11-11,86.2403,87.5902,85.383,86.526,475531.0
2023-11-12,86.2403,87.5902,85.383,86.526,475531.0
2023-11-13,86.526,86.7625,85.2549,85.2844,390057.0
2023-11-14,88.211,91.4825,88.211,90.2606,605793.0
2023-11-15,90.6449,93.8868,90.6449,92.9802,581243.0
2023-11-16,92.1328,92.6649,88.9303,89.3344,553048.0
2023-11-17,90.507,91.1573,89.7384,90.8321,411289.0
2023-11-18,90.507,91.1573,89.7384,90.8321,411289.0
2023-11-19,90.507,91.1573,89.7384,90.8321,411289.0
2023-11-20,90.842,90.9778,89.3541,90.2113,371256.0
2023-11-21,89.9551,90.3267,88.0534,88.2701,592212.0
2023-11-22,88.9303,89.6891,88.1223,88.5953,338906.0
2023-11-23,88.9303,89.6891,88.1223,88.5953,338906.0
2023-11-24,88.5362,89.6989,88.2406,89.2457,184456.0
2023-11-25,88.5362,89.6989,88.2406,89.2457,184456.0
2023-11-26,88.5362,89.6989,88.2406,89.2457,184456.0
2023-11-27,87.7775,88.6347,85.3386,85.8954,888077.0
2023-11-28,85.5899,86.8137,84.841,85.649,528310.0
2023-11-29,86.7428,87.7479,84.5356,84.6242,684757.0
2023-11-30,84.8228,84.9569,81.4172,81.8839,1436963.0
2023-12-01,81.864,87.0668,81.6555,86.7888,874011.0
2023-12-02,81.864,87.0668,81.6555,86.7888,874011.0
2023-12-03,81.864,87.0668,81.6555,86.7888,874011.0
2023-12-04,86.4512,87.7022,85.7661,85.9349,618765.0
2023-12-05,85.4881,85.8455,83.3335,85.6072,956971.0
2023-12-06,86.5604,90.6263,86.1633,87.6923,890285.0
2023-12-07,87.5533,89.5093,87.2108,89.2313,626745.0
2023-12-08,89.0724,90.0653,88.2185,89.2214,527938.0
2023-12-09,89.0724,90.0653,88.2185,89.2214,527938.0
2023-12-10,89.0724,90.0653,88.2185,89.2214,527938.0
2023-12-11,88.5164,88.6554,86.1434,87.1065,877222.0
2023-12-12,87.0966,87.1561,83.7803,84.376,1334007.0
2023-12-13,84.5051,87.5831,82.4399,87.5533,1351630.0
2023-12-14,89.827,93.039,89.1022,92.3887,1262724.0
2023-12-15,91.7731,92.2348,89.976,91.2369,4130499.0
2023-12-16,91.7731,92.2348,89.976,91.2369,4130499.0
2023-12-17,91.7731,92.2348,89.976,91.2369,4130499.0
2023-12-18,92.0313,93.1036,90.5753,91.3958,815031.0
2023-12-19,91.7532,92.3688,91.1178,92.2298,589724.0
2023-12-20,91.4355,92.9745,90.7306,90.8001,777535.0
2023-12-21,92.0114,94.0468,91.9915,93.7688,791117.0
2023-12-22,93.5107,94.6028,93.2093,93.9376,528009.0
2023-12-23,93.5107,94.6028,93.2093,93.9376,528009.0
2023-12-24,93.5107,94.6028,93.2093,93.9376,528009.0
2023-12-25,93.5107,94.6028,93.2093,93.9376,528009.0
2023-12-26,94.6028,95.5957,94.3035,95.0397,520764.0
2023-12-27,95.278,95.983,95.0397,95.6057,477252.0
2023-12-28,95.2879,95.3177,94.0865,95.1787,514818.0
2023-12-29,94.7617,95.5957,93.5603,94.0965,621479.0
2023-12-30,94.7617,95.5957,93.5603,94.0965,621479.0
2023-12-31,94.7617,95.5957,93.5603,94.0965,621479.0
2024-01-01,94.7617,95.5957,93.5603,94.0965,621479.0
2024-01-02,93.461,95.6136,92.627,93.6894,565916.0
2024-01-03,92.0809,92.3093,89.4398,89.698,680954.0
2024-01-04,89.3504,89.4894,87.4739,87.5533,836425.0
2024-01-05,86.9179,90.2043,86.9179,88.5363,1153059.0
2024-01-06,86.9179,90.2043,86.9179,88.5363,1153059.0
2024-01-07,86.9179,90.2043,86.9179,88.5363,1153059.0
2024-01-08,88.5462,90.7107,87.881,89.9561,672018.0
2024-01-09,88.9731,90.7107,88.7944,89.2512,626157.0
2024-01-10,89.2512,90.4526,89.2313,89.827,514878.0
2024-01-11,89.4894,90.7384,87.5037,87.9902,486930.0
2024-01-12,88.5263,90.3265,87.315,87.5334,645392.0
2024-01-13,88.5263,90.3265,87.315,87.5334,645392.0
2024-01-14,88.5263,90.3265,87.315,87.5334,645392.0
2024-01-15,88.5263,90.3265,87.315,87.5334,645392.0
2024-01-16,86.8186,87.7618,85.4782,87.3746,555161.0
2024-01-17,89.5589,90.805,88.4668,89.1618,733433.0
2024-01-18,89.5689,90.4228,88.5085,90.3135,682845.0
2024-01-19,91.3759,93.749,90.527,92.905,834019.0
2024-01-20,91.3759,93.749,90.527,92.905,834019.0
2024-01-21,91.3759,93.749,90.527,92.905,834019.0
2024-01-22,93.4908,95.3773,93.1135,94.7617,718806.0
2024-01-23,95.7149,96.2808,93.0539,93.2426,867181.0
2024-01-24,94.017,94.3248,91.2667,91.5348,785743.0
2024-01-25,91.7135,91.7135,89.3455,91.1277,791047.0
2024-01-26,92.061,92.8851,90.5618,90.7206,671889.0
2024-01-27,92.061,92.8851,90.5618,90.7206,671889.0
2024-01-28,92.061,92.8851,90.5618,90.7206,671889.0
2024-01-29,90.4823,92.3093,89.7079,92.0511,881201.0
2024-01-30,85.3888,91.3362,85.0214,88.5661,1937090.0
2024-01-31,88.5958,92.7561,87.9627,89.3207,1753478.0
2024-02-01,90.2639,91.1376,88.0895,89.9958,1254869.0
2024-02-02,89.6483,90.949,87.8512,89.7972,1004116.0
2024-02-03,89.6483,90.949,87.8512,89.7972,1004116.0
2024-02-04,89.6483,90.949,87.8512,89.7972,1004116.0
2024-02-05,88.6256,89.0079,87.2405,87.3448,732745.0
2024-02-06,87.0569,88.5859,87.0569,88.1193,517547.0
2024-02-07,88.3079,89.5887,87.0569,89.549,563180.0
2024-02-08,90.0455,90.8894,88.8242,90.2639,590523.0
2024-02-09,90.2838,91.0781,89.4398,90.4128,766886.0
2024-02-10,90.2838,91.0781,89.4398,90.4128,766886.0
2024-02-11,90.2838,91.0781,89.4398,90.4128,766886.0
2024-02-12,90.4128,93.4709,90.1944,92.7561,467709.0
2024-02-13,89.1221,90.11,88.5263,89.1519,588606.0
2024-02-14,90.1348,90.7822,89.0228,90.1547,343109.0
2024-02-15,90.8994,92.6568,90.8994,92.2695,420218.0
2024-02-16,91.2866,92.3688,90.9986,91.366,649171.0
2024-02-17,91.2866,92.3688,90.9986,91.366,649171.0
2024-02-18,91.2866,92.3688,90.9986,91.366,649171.0
2024-02-19,91.2866,92.3688,90.9986,91.366,649171.0
2024-02-20,91.0582,92.3192,89.8866,92.2497,509193.0
2024-02-21,91.7334,92.4483,90.8199,92.071,418463.0
2024-02-22,92.2795,93.1731,91.5547,91.6242,338570.0
2024-02-23,91.8426,92.329,91.1079,91.9121,377494.0
2024-02-24,91.8426,92.329,91.1079,91.9121,377494.0
2024-02-25,91.8426,92.329,91.1079,91.9121,377494.0
2024-02-26,91.7235,92.7163,90.3036,90.4923,450681.0
2024-02-27,91.3462,92.5178,90.5215,91.5845,403057.0
2024-02-28,90.81,92.9447,90.3533,92.2,493945.0
2024-02-29,93.51,93.67,92.13,92.71,555744.0
2024-03-01,93.25,93.91,90.84,93.46,420369.0
2024-03-02,93.25,93.91,90.84,93.46,420369.0
2024-03-03,93.25,93.91,90.84,93.46,420369.0
2024-03-04,93.37,93.5125,91.34,92.26,419567.0
2024-03-05,91.47,93.795,91.39,92.03,654812.0
2024-03-06,92.12,92.5023,90.75,91.18,649806.0
2024-03-07,91.9,94.0,91.73,92.8,493369.0
2024-03-08,93.77,95.12,92.6,92.67,398109.0
2024-03-09,93.77,95.12,92.6,92.67,398109.0
2024-03-10,93.77,95.12,92.6,92.67,398109.0
2024-03-11,92.55,93.993,91.655,91.85,494853.0
2024-03-12,91.64,92.14,90.72,91.35,479930.0
2024-03-13,91.2,92.8299,90.92,92.3,450544.0
2024-03-14,92.33,92.87,90.0,90.64,617408.0
2024-03-15,90.11,92.76,90.11,91.86,3058872.0
2024-03-16,90.11,92.76,90.11,91.86,3058872.0
2024-03-17,90.11,92.76,90.11,91.86,3058872.0
2024-03-18,91.18,91.51,89.675,90.11,773948.0
2024-03-19,89.63,91.24,89.63,90.76,376232.0
2024-03-20,91.1,92.76,90.61,92.68,408100.0
2024-03-21,92.99,94.8,92.73,94.72,496615.0
2024-03-22,94.79,96.07,94.2,95.65,810906.0
2024-03-23,94.79,96.07,94.2,95.65,810906.0
2024-03-24,94.79,96.07,94.2,95.65,810906.0
2024-03-25,95.99,96.695,94.25,94.63,910199.0
2024-03-26,96.02,96.835,95.3,95.39,547249.0
2024-03-27,96.15,99.24,95.7201,99.08,563824.0
2024-03-28,98.19,100.77,98.19,100.12,592958.0
2024-03-29,98.19,100.77,98.19,100.12,592958.0
2024-03-30,98.19,100.77,98.19,100.12,592958.0
2024-03-31,98.19,100.77,98.19,100.12,592958.0
2024-04-01,100.12,100.91,98.73,98.97,512656.0
2024-04-02,97.8,98.12,96.5994,97.1,446741.0
2024-04-03,95.56,97.56,95.42,97.5,368739.0
2024-04-04,98.83,99.56,96.05,96.34,364407.0
2024-04-05,95.99,97.49,95.6,97.27,448111.0
2024-04-06,95.99,97.49,95.6,97.27,448111.0
2024-04-07,95.99,97.49,95.6,97.27,448111.0
2024-04-08,99.51,100.0,96.88,97.53,476113.0
2024-04-09,98.0,98.985,97.45,97.64,373328.0
2024-04-10,95.1,95.42,91.88,92.29,988021.0
2024-04-11,92.63,93.12,91.475,92.63,630894.0
2024-04-12,91.64,92.35,90.185,90.55,585296.0
2024-04-13,91.64,92.35,90.185,90.55,585296.0
2024-04-14,91.64,92.35,90.185,90.55,585296.0
2024-04-15,90.68,91.32,89.22,89.6,447831.0
2024-04-16,88.22,89.045,87.17,88.14,670273.0
2024-04-17,88.3,89.405,86.67,86.76,585831.0
2024-04-18,87.1,88.47,85.91,86.53,581686.0
2024-04-19,86.16,88.23,86.16,87.39,655772.0
2024-04-20,86.16,88.23,86.16,87.39,655772.0
2024-04-21,86.16,88.23,86.16,87.39,655772.0
2024-04-22,88.3,89.68,87.07,88.2,1291616.0
2024-04-23,87.66,89.28,84.13,86.5,1764536.0
2024-04-24,86.26,87.192,84.43,85.21,1176852.0
2024-04-25,84.5,84.525,82.22,83.28,2505862.0
2024-04-26,83.42,85.185,83.3778,83.81,646804.0
2024-04-27,83.42,85.185,83.3778,83.81,646804.0
2024-04-28,83.42,85.185,83.3778,83.81,646804.0
2024-04-29,84.42,87.33,84.15,86.8,1002259.0
2024-04-30,85.91,87.06,85.09,85.16,913904.0
2024-05-01,85.0,85.265,83.07,83.46,606807.0
