,AON US Equity,AON US Equity,AON US Equity,AON US Equity,AON US Equity
2023-09-30,327.9549,328.8491,321.4769,322.1326,639985.0
2023-10-01,327.9549,328.8491,321.4769,322.1326,639985.0
2023-10-02,321.8147,322.9175,317.6417,319.291,661690.0
2023-10-03,319.0625,320.2051,316.0918,316.9562,675871.0
2023-10-04,318.0093,323.3348,316.4792,322.8678,617523.0
2023-10-05,323.5435,325.8684,322.222,323.7521,490327.0
2023-10-06,323.9608,326.554,322.6592,324.9345,456142.0
2023-10-07,323.9608,326.554,322.6592,324.9345,456142.0
2023-10-08,323.9608,326.554,322.6592,324.9345,456142.0
2023-10-09,323.4739,325.7492,322.53,325.4312,582047.0
2023-10-10,325.5803,325.5803,320.7665,323.3944,1061650.0
2023-10-11,323.5534,325.4312,321.8693,325.2127,697990.0
2023-10-12,325.2027,327.0955,320.4336,322.3711,650732.0
2023-10-13,323.0069,326.1168,322.5499,324.0005,658034.0
2023-10-14,323.0069,326.1168,322.5499,324.0005,658034.0
2023-10-15,323.0069,326.1168,322.5499,324.0005,658034.0
2023-10-16,325.62,327.2991,323.3547,325.63,661379.0
2023-10-17,323.8515,327.011,322.694,325.4312,669215.0
2023-10-18,325.2226,326.1069,322.3512,322.9076,698883.0
2023-10-19,323.6031,324.6612,316.6233,317.0257,820564.0
2023-10-20,317.6516,318.7843,311.7499,312.0976,797734.0
2023-10-21,317.6516,318.7843,311.7499,312.0976,797734.0
2023-10-22,317.6516,318.7843,311.7499,312.0976,797734.0
2023-10-23,311.6704,314.0351,310.5974,311.4618,498897.0
2023-10-24,312.4553,318.3968,312.356,317.7113,617523.0
2023-10-25,318.7644,322.2121,316.7574,317.592,630541.0
2023-10-26,318.1782,325.5703,317.3039,317.6516,1059698.0
2023-10-27,307.0205,311.0196,298.4759,304.9043,1899174.0
2023-10-28,307.0205,311.0196,298.4759,304.9043,1899174.0
2023-10-29,307.0205,311.0196,298.4759,304.9043,1899174.0
2023-10-30,305.2321,307.6316,300.3637,306.802,1159587.0
2023-10-31,308.7782,309.2113,305.3635,308.0216,1369918.0
2023-11-01,309.2461,311.4761,308.1261,310.3611,880373.0
2023-11-02,310.6001,319.8686,309.3656,319.8188,970112.0
2023-11-03,321.5112,322.6661,318.4251,321.8398,840004.0
2023-11-04,321.5112,322.6661,318.4251,321.8398,840004.0
2023-11-05,321.5112,322.6661,318.4251,321.8398,840004.0
2023-11-06,322.5665,324.3983,319.8238,324.0698,654543.0
2023-11-07,324.3784,325.4636,323.2136,324.8861,785346.0
2023-11-08,324.7766,327.4447,322.8751,326.0808,614729.0
2023-11-09,326.8573,331.3273,324.1096,330.3019,903634.0
2023-11-10,331.8052,332.6613,329.6946,332.5518,613242.0
2023-11-11,331.8052,332.6613,329.6946,332.5518,613242.0
2023-11-12,331.8052,332.6613,329.6946,332.5518,613242.0
2023-11-13,332.5518,334.7022,331.2506,332.1237,790680.0
2023-11-14,331.4966,333.7017,330.1426,331.835,934803.0
2023-11-15,331.1581,333.4976,327.8329,328.2312,1018291.0
2023-11-16,329.6249,333.2238,329.1023,332.1735,866621.0
2023-11-17,332.4523,332.5136,326.6781,328.271,1419073.0
2023-11-18,332.4523,332.5136,326.6781,328.271,1419073.0
2023-11-19,332.4523,332.5136,326.6781,328.271,1419073.0
2023-11-20,327.813,330.6304,325.5532,329.7245,929052.0
2023-11-21,329.1272,329.5254,322.6063,324.478,1166010.0
2023-11-22,325.1549,328.7339,324.916,327.5144,618786.0
2023-11-23,325.1549,328.7339,324.916,327.5144,618786.0
2023-11-24,328.3307,329.8937,326.2003,328.5497,250466.0
2023-11-25,328.3307,329.8937,326.2003,328.5497,250466.0
2023-11-26,328.3307,329.8937,326.2003,328.5497,250466.0
2023-11-27,329.1769,329.4955,325.145,326.0808,978320.0
2023-11-28,325.6527,326.5387,321.4316,321.7103,636324.0
2023-11-29,321.7203,322.6561,318.1762,320.665,645618.0
2023-11-30,321.4416,327.4148,320.1175,327.0266,1497711.0
2023-12-01,327.2157,327.7434,324.7468,325.3142,924386.0
2023-12-02,327.2157,327.7434,324.7468,325.3142,924386.0
2023-12-03,327.2157,327.7434,324.7468,325.3142,924386.0
2023-12-04,324.926,327.5243,323.343,324.6572,896830.0
2023-12-05,324.0897,324.697,320.5555,320.8144,1190282.0
2023-12-06,321.2325,322.5292,315.299,318.1563,1323354.0
2023-12-07,318.8133,320.456,318.1214,320.2569,903623.0
2023-12-08,320.7048,322.7656,318.9328,322.6561,978881.0
2023-12-09,320.7048,322.7656,318.9328,322.6561,978881.0
2023-12-10,320.7048,322.7656,318.9328,322.6561,978881.0
2023-12-11,323.9603,329.2416,323.9603,327.9922,905056.0
2023-12-12,328.4004,330.9888,327.5642,330.9689,577883.0
2023-12-13,331.387,335.5186,330.5856,333.8261,1180855.0
2023-12-14,333.8361,333.8361,314.7714,316.6132,1927352.0
2023-12-15,309.9281,312.8201,306.2097,309.047,2907601.0
2023-12-16,309.9281,312.8201,306.2097,309.047,2907601.0
2023-12-17,309.9281,312.8201,306.2097,309.047,2907601.0
2023-12-18,311.287,314.9207,311.1526,312.6509,872414.0
2023-12-19,312.6509,313.7759,310.4806,311.6155,968232.0
2023-12-20,289.6837,295.7017,283.581,292.8097,2768589.0
2023-12-21,291.1272,293.7355,285.8707,286.9061,2082385.0
2023-12-22,287.832,290.4901,283.7303,290.3706,1882229.0
2023-12-23,287.832,290.4901,283.7303,290.3706,1882229.0
2023-12-24,287.832,290.4901,283.7303,290.3706,1882229.0
2023-12-25,287.832,290.4901,283.7303,290.3706,1882229.0
2023-12-26,289.156,289.6601,286.1993,288.2999,981941.0
2023-12-27,287.7921,289.2058,286.3486,288.5786,1051736.0
2023-12-28,288.708,291.1073,287.1848,288.0211,1086701.0
2023-12-29,288.0211,289.9126,286.8862,289.7235,773191.0
2023-12-30,288.0211,289.9126,286.8862,289.7235,773191.0
2023-12-31,288.0211,289.9126,286.8862,289.7235,773191.0
2024-01-01,288.0211,289.9126,286.8862,289.7235,773191.0
2024-01-02,290.1416,291.5453,286.5079,286.7369,1174181.0
2024-01-03,287.603,291.6547,286.5178,289.5941,1244043.0
2024-01-04,291.0277,294.0242,289.2058,289.4447,903323.0
2024-01-05,289.833,291.3064,284.5865,288.2999,867256.0
2024-01-06,289.833,291.3064,284.5865,288.2999,867256.0
2024-01-07,289.833,291.3064,284.5865,288.2999,867256.0
2024-01-08,290.5597,294.6116,289.1361,294.2234,1556698.0
2024-01-09,292.1327,292.8595,288.8972,292.6703,826938.0
2024-01-10,292.7101,298.0064,292.1377,297.9666,1157511.0
2024-01-11,298.0761,298.7033,294.2134,297.2797,1078230.0
2024-01-12,298.2852,299.5993,297.5783,298.9024,755152.0
2024-01-13,298.2852,299.5993,297.5783,298.9024,755152.0
2024-01-14,298.2852,299.5993,297.5783,298.9024,755152.0
2024-01-15,298.2852,299.5993,297.5783,298.9024,755152.0
2024-01-16,298.4246,299.5097,296.6127,298.9821,817428.0
2024-01-17,299.211,303.5118,298.1324,301.909,1247409.0
2024-01-18,299.8084,307.2949,298.9373,305.9111,1488541.0
2024-01-19,307.6333,311.3567,306.1798,310.1919,1492491.0
2024-01-20,307.6333,311.3567,306.1798,310.1919,1492491.0
2024-01-21,307.6333,311.3567,306.1798,310.1919,1492491.0
2024-01-22,309.953,310.8589,304.4128,305.0648,1716493.0
2024-01-23,306.3889,307.9519,302.8945,303.1036,1069861.0
2024-01-24,304.4177,305.4183,301.6501,302.7054,1070037.0
2024-01-25,301.5008,302.3968,295.0895,298.3748,1845324.0
2024-01-26,298.4544,300.555,296.4832,300.555,1565627.0
2024-01-27,298.4544,300.555,296.4832,300.555,1565627.0
2024-01-28,298.4544,300.555,296.4832,300.555,1565627.0
2024-01-29,300.2165,301.003,295.6768,297.0607,953552.0
2024-01-30,297.1005,298.6237,295.9755,297.4688,1066553.0
2024-01-31,298.4414,301.0851,297.1296,297.7132,1330149.0
2024-02-01,295.688,299.8081,293.8724,299.2794,1647294.0
2024-02-02,294.5308,300.0276,289.0141,291.6977,2060235.0
2024-02-03,294.5308,300.0276,289.0141,291.6977,2060235.0
2024-02-04,294.5308,300.0276,289.0141,291.6977,2060235.0
2024-02-05,291.6079,297.783,291.3285,295.8975,1412193.0
2024-02-06,294.5907,300.3119,293.0045,300.1074,872256.0
2024-02-07,301.3744,303.7686,299.6385,301.1549,979053.0
2024-02-08,300.7758,306.6516,300.4173,306.4422,1560643.0
2024-02-09,306.8911,311.8092,305.9334,311.8092,1085347.0
2024-02-10,306.8911,311.8092,305.9334,311.8092,1085347.0
2024-02-11,306.8911,311.8092,305.9334,311.8092,1085347.0
2024-02-12,312.8268,314.2434,308.8663,309.2853,955748.0
2024-02-13,311.061,312.7669,309.2354,311.7893,995765.0
2024-02-14,311.7893,312.2881,306.2327,307.7291,912773.0
2024-02-15,307.8687,314.812,307.6892,313.6149,1338460.0
2024-02-16,310.5323,314.2054,310.228,310.4924,519967.0
2024-02-17,310.5323,314.2054,310.228,310.4924,519967.0
2024-02-18,310.5323,314.2054,310.228,310.4924,519967.0
2024-02-19,310.5323,314.2054,310.228,310.4924,519967.0
2024-02-20,309.2654,314.9317,308.2877,314.7422,1390798.0
2024-02-21,314.3431,314.5726,308.7865,310.5323,643361.0
2024-02-22,312.2681,316.6526,310.2729,314.6025,604827.0
2024-02-23,315.221,315.4006,313.3156,314.5626,558590.0
2024-02-24,315.221,315.4006,313.3156,314.5626,558590.0
2024-02-25,315.221,315.4006,313.3156,314.5626,558590.0
2024-02-26,315.4505,316.2266,313.3056,313.6747,851142.0
2024-02-27,313.2458,314.6723,312.3928,314.6324,844469.0
2024-02-28,315.2609,316.9369,314.2733,316.897,470670.0
2024-02-29,316.1488,317.2362,310.9114,315.231,1149186.0
2024-03-01,315.2809,315.2809,311.2206,313.4752,587130.0
2024-03-02,315.2809,315.2809,311.2206,313.4752,587130.0
2024-03-03,315.2809,315.2809,311.2206,313.4752,587130.0
2024-03-04,312.7569,315.5602,309.814,315.2509,911565.0
2024-03-05,314.2833,315.7996,311.889,314.4429,499651.0
2024-03-06,314.2533,317.2461,312.5874,316.3283,650419.0
2024-03-07,317.2262,317.71,314.832,315.9293,521292.0
2024-03-08,314.5925,317.2461,313.2458,315.9892,653409.0
2024-03-09,314.5925,317.2461,313.2458,315.9892,653409.0
2024-03-10,314.5925,317.2461,313.2458,315.9892,653409.0
2024-03-11,315.241,317.296,313.5949,317.2062,554426.0
2024-03-12,317.2561,320.5781,316.2884,319.8199,533084.0
2024-03-13,320.5881,320.5881,316.9768,319.5107,807941.0
2024-03-14,320.3287,320.3287,317.9145,319.7102,691225.0
2024-03-15,317.2162,323.0322,317.2062,318.2238,1524875.0
2024-03-16,317.2162,323.0322,317.2062,318.2238,1524875.0
2024-03-17,317.2162,323.0322,317.2062,318.2238,1524875.0
2024-03-18,318.2437,320.7294,316.9369,319.0119,722968.0
2024-03-19,320.7876,322.294,318.3934,321.9947,883047.0
2024-03-20,321.9149,326.454,320.239,325.2868,752422.0
2024-03-21,324.8678,327.5214,323.2317,325.7357,831523.0
2024-03-22,326.6136,328.7385,325.4065,326.0051,980355.0
2024-03-23,326.6136,328.7385,325.4065,326.0051,980355.0
2024-03-24,326.6136,328.7385,325.4065,326.0051,980355.0
2024-03-25,327.2221,328.4791,325.8804,326.7932,1084022.0
2024-03-26,326.0549,330.3546,324.9576,329.1275,985196.0
2024-03-27,330.8334,333.2177,329.2753,332.9882,710811.0
2024-03-28,334.1953,335.2528,332.7787,332.9184,732091.0
2024-03-29,334.1953,335.2528,332.7787,332.9184,732091.0
2024-03-30,334.1953,335.2528,332.7787,332.9184,732091.0
2024-03-31,334.1953,335.2528,332.7787,332.9184,732091.0
2024-04-01,332.2001,332.2001,327.5613,328.7983,527212.0
2024-04-02,329.4567,330.3296,328.3893,328.8482,701645.0
2024-04-03,328.4093,328.948,321.092,323.6906,1381430.0
2024-04-04,325.0374,325.0374,312.5574,314.0139,2153524.0
2024-04-05,315.5003,319.79,314.2434,318.2238,752886.0
2024-04-06,315.5003,319.79,314.2434,318.2238,752886.0
2024-04-07,315.5003,319.79,314.2434,318.2238,752886.0
2024-04-08,318.5729,320.209,317.7449,319.0717,771481.0
2024-04-09,320.1492,320.1492,316.9568,318.6328,716699.0
2024-04-10,317.1364,318.6996,314.4329,315.241,803601.0
2024-04-11,313.8842,315.4904,310.1632,310.253,846506.0
2024-04-12,308.6269,311.6895,306.0032,307.2602,742170.0
2024-04-13,308.6269,311.6895,306.0032,307.2602,742170.0
2024-04-14,308.6269,311.6895,306.0032,307.2602,742170.0
2024-04-15,311.3503,311.3503,304.0629,304.447,958445.0
2024-04-16,304.9458,306.0132,303.0703,303.3197,1230069.0
2024-04-17,304.3971,307.2801,303.0802,304.0579,833362.0
2024-04-18,306.8412,311.2655,306.8412,307.9585,636979.0
2024-04-19,310.3228,310.3228,308.3276,309.4449,823325.0
2024-04-20,310.3228,310.3228,308.3276,309.4449,823325.0
2024-04-21,310.3228,310.3228,308.3276,309.4449,823325.0
2024-04-22,310.253,312.4776,308.6369,310.2729,938441.0
2024-04-23,311.2506,313.0363,309.839,311.1109,620943.0
2024-04-24,310.2829,310.2829,306.9709,308.0882,849268.0
2024-04-25,306.9709,307.4098,303.2708,305.265,1365447.0
2024-04-26,270.2293,285.1933,267.4161,284.3454,4566608.0
2024-04-27,270.2293,285.1933,267.4161,284.3454,4566608.0
2024-04-28,270.2293,285.1933,267.4161,284.3454,4566608.0
2024-04-29,280.5844,283.7169,279.1878,280.3649,3361304.0
2024-04-30,283.19,288.76,281.375,282.01,4389554.0
2024-05-01,281.18,286.16,280.8788,283.81,1819693.0
