,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity
2023-09-20,146.5289,148.1419,145.3203,145.6712,1937034.0
2023-09-21,145.7394,147.1136,141.5679,141.8018,2465096.0
2023-09-22,141.8603,142.1397,139.7355,139.8622,1632965.0
2023-09-23,141.8603,142.1397,139.7355,139.8622,1632965.0
2023-09-24,141.8603,142.1397,139.7355,139.8622,1632965.0
2023-09-25,138.9753,140.1449,137.5426,137.6888,1356183.0
2023-09-26,137.0748,138.8779,137.0748,137.7765,1430828.0
2023-09-27,137.9909,138.9461,136.6264,137.8447,1199376.0
2023-09-28,138.2053,140.2424,137.2697,139.4724,925236.0
2023-09-29,140.3398,140.9246,139.3915,139.5893,989386.0
2023-09-30,140.3398,140.9246,139.3915,139.5893,989386.0
2023-10-01,140.3398,140.9246,139.3915,139.5893,989386.0
2023-10-02,139.0825,139.8622,138.1566,138.7999,1178919.0
2023-10-03,137.5231,138.4588,135.7102,136.2853,1317713.0
2023-10-04,136.7629,138.0689,136.1293,137.6206,983879.0
2023-10-05,137.9617,138.6244,137.2502,137.5328,986255.0
2023-10-06,137.1491,137.5918,134.1977,134.7191,1597821.0
2023-10-07,137.1491,137.5918,134.1977,134.7191,1597821.0
2023-10-08,137.1491,137.5918,134.1977,134.7191,1597821.0
2023-10-09,133.7354,135.2602,132.9483,134.8569,1209547.0
2023-10-10,135.2799,136.6277,134.8175,135.9685,989756.0
2023-10-11,136.0571,136.2883,134.0649,135.2897,1125791.0
2023-10-12,135.7718,135.7718,131.5809,132.0728,1102329.0
2023-10-13,131.7383,132.5843,131.1972,131.8268,1340028.0
2023-10-14,131.7383,132.5843,131.1972,131.8268,1340028.0
2023-10-15,131.7383,132.5843,131.1972,131.8268,1340028.0
2023-10-16,133.4107,136.7654,132.7417,136.5588,1576433.0
2023-10-17,136.608,138.9592,136.0472,138.5264,1160687.0
2023-10-18,138.0148,139.4807,137.7984,138.4378,1084462.0
2023-10-19,139.9824,141.8712,138.9396,139.9529,1338937.0
2023-10-20,140.0709,140.189,138.3395,138.3887,812470.0
2023-10-21,140.0709,140.189,138.3395,138.3887,812470.0
2023-10-22,140.0709,140.189,138.3395,138.3887,812470.0
2023-10-23,137.8377,140.2382,137.1589,139.4807,1179887.0
2023-10-24,140.3857,140.8432,138.7379,139.7856,1191668.0
2023-10-25,139.7069,140.7891,139.4118,139.8938,1160782.0
2023-10-26,140.9662,141.6155,139.5987,139.884,917798.0
2023-10-27,140.307,143.1649,140.0611,140.1791,1031192.0
2023-10-28,140.307,143.1649,140.0611,140.1791,1031192.0
2023-10-29,140.307,143.1649,140.0611,140.1791,1031192.0
2023-10-30,141.1826,142.4222,140.3415,141.0252,1142110.0
2023-10-31,141.763,143.5142,140.5677,143.1698,1049911.0
2023-11-01,144.2717,144.5373,142.2352,143.2977,1337848.0
2023-11-02,144.311,145.826,144.07,144.4979,894613.0
2023-11-03,145.0882,148.6987,145.039,148.2658,1119061.0
2023-11-04,145.0882,148.6987,145.039,148.2658,1119061.0
2023-11-05,145.0882,148.6987,145.039,148.2658,1119061.0
2023-11-06,147.3411,148.4134,146.2786,146.8689,1587178.0
2023-11-07,146.859,146.859,145.4916,146.131,624524.0
2023-11-08,146.2097,147.0361,144.8915,145.2751,789265.0
2023-11-09,145.9146,146.6721,145.1374,145.7572,540485.0
2023-11-10,146.1605,147.8822,145.5998,147.6657,756189.0
2023-11-11,146.1605,147.8822,145.5998,147.6657,756189.0
2023-11-12,146.1605,147.8822,145.5998,147.6657,756189.0
2023-11-13,147.3116,149.102,147.2329,148.7971,781710.0
2023-11-14,150.0071,152.3485,149.5716,152.2797,800481.0
2023-11-15,152.4863,153.4405,152.319,153.293,902076.0
2023-11-16,153.5094,154.7686,152.683,153.1552,813837.0
2023-11-17,153.8439,153.9324,153.0273,153.3323,784545.0
2023-11-18,153.8439,153.9324,153.0273,153.3323,784545.0
2023-11-19,153.8439,153.9324,153.0273,153.3323,784545.0
2023-11-20,152.8503,153.293,151.0401,151.532,801033.0
2023-11-21,151.7091,152.9388,151.2516,152.3288,641389.0
2023-11-22,153.2339,156.1262,153.2241,153.9324,769332.0
2023-11-23,153.2339,156.1262,153.2241,153.9324,769332.0
2023-11-24,153.8734,154.6998,152.8503,153.4799,399398.0
2023-11-25,153.8734,154.6998,152.8503,153.4799,399398.0
2023-11-26,153.8734,154.6998,152.8503,153.4799,399398.0
2023-11-27,153.1749,154.926,153.0273,154.198,757064.0
2023-11-28,154.0111,154.1587,152.4764,152.9093,754708.0
2023-11-29,153.7258,153.7258,151.9698,153.2044,785248.0
2023-11-30,153.106,154.1488,151.5221,153.9324,767339.0
2023-12-01,153.9422,157.6118,153.657,157.3166,803319.0
2023-12-02,153.9422,157.6118,153.657,157.3166,803319.0
2023-12-03,153.9422,157.6118,153.657,157.3166,803319.0
2023-12-04,156.9133,159.0382,156.4312,158.3889,1026513.0
2023-12-05,158.0249,158.7192,157.0018,157.4445,725093.0
2023-12-06,158.4873,159.8646,158.2955,158.6447,749486.0
2023-12-07,159.1661,159.1661,157.6806,158.4775,810059.0
2023-12-08,158.4283,158.7529,155.9984,156.3722,781354.0
2023-12-09,158.4283,158.7529,155.9984,156.3722,781354.0
2023-12-10,158.4283,158.7529,155.9984,156.3722,781354.0
2023-12-11,157.4839,158.9989,156.2049,158.5857,978712.0
2023-12-12,158.9792,159.5052,157.7347,158.4676,785728.0
2023-12-13,156.3525,160.1794,156.3525,159.8253,967471.0
2023-12-14,161.0353,161.6158,158.9202,160.4451,1892875.0
2023-12-15,152.8798,160.5139,151.0204,159.8548,3402940.0
2023-12-16,152.8798,160.5139,151.0204,159.8548,3402940.0
2023-12-17,152.8798,160.5139,151.0204,159.8548,3402940.0
2023-12-18,160.5139,164.5277,159.6187,164.4589,1447964.0
2023-12-19,165.059,165.5706,162.3192,162.7766,1175913.0
2023-12-20,162.2847,162.6438,159.3039,159.5105,1073219.0
2023-12-21,161.055,161.055,159.0087,159.5793,825979.0
2023-12-22,159.4613,159.8646,158.3889,159.2153,745839.0
2023-12-23,159.4613,159.8646,158.3889,159.2153,745839.0
2023-12-24,159.4613,159.8646,158.3889,159.2153,745839.0
2023-12-25,159.4613,159.8646,158.3889,159.2153,745839.0
2023-12-26,159.1268,161.4387,159.1268,161.3305,622504.0
2023-12-27,161.4583,161.4583,159.8302,160.8976,812582.0
2023-12-28,160.9763,162.0683,160.8238,161.6059,744463.0
2023-12-29,161.5272,162.0339,160.9193,161.6354,772216.0
2023-12-30,161.5272,162.0339,160.9193,161.6354,772216.0
2023-12-31,161.5272,162.0339,160.9193,161.6354,772216.0
2024-01-01,161.5272,162.0339,160.9193,161.6354,772216.0
2024-01-02,160.7795,162.9832,159.5596,159.6482,1298494.0
2024-01-03,160.1204,160.3565,157.7101,157.7987,1146272.0
2024-01-04,157.8479,159.0333,157.6757,158.3889,1024538.0
2024-01-05,158.5365,159.5498,158.1528,159.4514,1003358.0
2024-01-06,158.5365,159.5498,158.1528,159.4514,1003358.0
2024-01-07,158.5365,159.5498,158.1528,159.4514,1003358.0
2024-01-08,159.7367,161.3993,158.1873,161.2911,1297712.0
2024-01-09,159.6647,160.6762,159.0052,160.2597,888531.0
2024-01-10,160.1506,160.5076,157.9639,159.7043,881596.0
2024-01-11,159.3374,159.7936,155.44,158.663,1161857.0
2024-01-12,158.9606,158.9606,155.6978,155.8268,976569.0
2024-01-13,158.9606,158.9606,155.6978,155.8268,976569.0
2024-01-14,158.9606,158.9606,155.6978,155.8268,976569.0
2024-01-15,158.9606,158.9606,155.6978,155.8268,976569.0
2024-01-16,155.2317,155.9259,153.4566,155.8664,1428597.0
2024-01-17,155.1921,157.0565,154.369,156.402,904861.0
2024-01-18,157.116,158.8812,155.8466,158.5936,848633.0
2024-01-19,159.03,159.03,156.3474,157.9193,1004551.0
2024-01-20,159.03,159.03,156.3474,157.9193,1004551.0
2024-01-21,159.03,159.03,156.3474,157.9193,1004551.0
2024-01-22,158.306,160.5845,157.7011,160.2498,1119274.0
2024-01-23,160.815,161.7125,159.4862,160.3192,794225.0
2024-01-24,160.7159,161.2415,158.6531,160.3192,1184457.0
2024-01-25,160.8646,161.5588,159.7738,160.7754,851369.0
2024-01-26,161.1522,161.5588,159.2779,159.6547,556066.0
2024-01-27,161.1522,161.5588,159.2779,159.6547,556066.0
2024-01-28,161.1522,161.5588,159.2779,159.6547,556066.0
2024-01-29,159.744,162.2629,159.2481,162.2629,889735.0
2024-01-30,161.8663,162.6051,160.8547,162.4315,1004149.0
2024-01-31,163.4927,164.3059,160.8944,161.2316,1033719.0
2024-02-01,161.8762,165.843,161.1671,165.843,1108280.0
2024-02-02,165.01,166.0265,162.9373,165.1389,881070.0
2024-02-03,165.01,166.0265,162.9373,165.1389,881070.0
2024-02-04,165.01,166.0265,162.9373,165.1389,881070.0
2024-02-05,164.0183,164.2315,161.5588,163.1456,845416.0
2024-02-06,163.0662,166.2893,162.5803,164.5439,1065789.0
2024-02-07,165.3769,166.924,164.5736,164.6629,978173.0
2024-02-08,165.6546,167.5983,164.6827,166.7851,586414.0
2024-02-09,166.5669,167.0975,165.7737,166.2694,574786.0
2024-02-10,166.5669,167.0975,165.7737,166.2694,574786.0
2024-02-11,166.5669,167.0975,165.7737,166.2694,574786.0
2024-02-12,166.1108,166.5471,163.4331,163.9786,1081689.0
2024-02-13,161.9853,161.9853,159.5159,160.944,976935.0
2024-02-14,161.2613,161.2613,158.673,159.8134,877838.0
2024-02-15,160.4283,161.8117,159.2085,161.0332,787272.0
2024-02-16,160.4779,163.9885,160.4194,161.1126,998696.0
2024-02-17,160.4779,163.9885,160.4194,161.1126,998696.0
2024-02-18,160.4779,163.9885,160.4194,161.1126,998696.0
2024-02-19,160.4779,163.9885,160.4194,161.1126,998696.0
2024-02-20,160.5374,165.6546,160.5374,163.9389,1567464.0
2024-02-21,164.0877,166.205,164.0728,165.0595,964139.0
2024-02-22,166.2099,167.5091,165.5901,167.0727,1283454.0
2024-02-23,166.6463,168.4066,166.6463,168.1041,872637.0
2024-02-24,166.6463,168.4066,166.6463,168.1041,872637.0
2024-02-25,166.6463,168.4066,166.6463,168.1041,872637.0
2024-02-26,168.59,169.5321,168.0348,168.1338,1147651.0
2024-02-27,168.2826,169.3933,167.582,168.1239,1335995.0
2024-02-28,168.0644,169.5123,167.6876,169.0363,941723.0
2024-02-29,169.9982,169.9982,167.4644,169.2941,1544066.0
2024-03-01,169.2049,169.9288,167.638,169.8693,866078.0
2024-03-02,169.2049,169.9288,167.638,169.8693,866078.0
2024-03-03,169.2049,169.9288,167.638,169.8693,866078.0
2024-03-04,171.0693,175.3683,170.5486,172.6064,1542044.0
2024-03-05,172.3585,174.6196,171.9965,172.9634,898962.0
2024-03-06,172.5767,174.5948,172.3635,174.4312,799506.0
2024-03-07,174.4708,174.6444,170.8908,171.7536,1275336.0
2024-03-08,171.3172,172.2048,169.79,170.147,870479.0
2024-03-09,171.3172,172.2048,169.79,170.147,870479.0
2024-03-10,171.3172,172.2048,169.79,170.147,870479.0
2024-03-11,169.4826,171.1486,168.947,170.385,853892.0
2024-03-12,169.9586,171.5255,169.8049,170.8908,805342.0
2024-03-13,171.3668,173.9551,171.3668,173.1221,1080484.0
2024-03-14,172.9634,173.251,169.3338,170.3453,889892.0
2024-03-15,169.5024,172.3585,169.5024,170.5338,2552517.0
2024-03-16,169.5024,172.3585,169.5024,170.5338,2552517.0
2024-03-17,169.5024,172.3585,169.5024,170.5338,2552517.0
2024-03-18,169.5817,172.304,169.5817,171.4362,1195942.0
2024-03-19,171.704,172.9783,171.228,172.6461,1121455.0
2024-03-20,172.8345,173.6676,172.3684,173.132,1359272.0
2024-03-21,163.3637,166.6859,160.8646,161.8861,3892119.0
2024-03-22,162.739,164.2959,161.1869,163.7406,1675947.0
2024-03-23,162.739,164.2959,161.1869,163.7406,1675947.0
2024-03-24,162.739,164.2959,161.1869,163.7406,1675947.0
2024-03-25,162.848,163.4728,160.706,161.3506,2116154.0
2024-03-26,162.0348,163.4084,161.0233,162.1439,1309280.0
2024-03-27,162.491,165.5951,162.491,165.5852,1129140.0
2024-03-28,166.0612,166.6066,165.5256,165.7637,975000.0
2024-03-29,166.0612,166.6066,165.5256,165.7637,975000.0
2024-03-30,166.0612,166.6066,165.5256,165.7637,975000.0
2024-03-31,166.0612,166.6066,165.5256,165.7637,975000.0
2024-04-01,165.3174,166.3686,163.8397,165.8529,1478891.0
2024-04-02,165.3571,165.7736,162.1191,162.6199,1071979.0
2024-04-03,162.6299,163.2398,161.3506,161.6282,1230662.0
2024-04-04,162.5208,164.1273,156.6796,157.1953,1827459.0
2024-04-05,156.7887,156.8482,154.9541,155.0532,1467803.0
2024-04-06,156.7887,156.8482,154.9541,155.0532,1467803.0
2024-04-07,156.7887,156.8482,154.9541,155.0532,1467803.0
2024-04-08,155.1227,157.4532,155.1227,156.63,1484583.0
2024-04-09,156.88,158.4,156.22,158.31,927093.0
2024-04-10,156.63,156.63,154.8901,155.9,1089869.0
2024-04-11,156.26,156.41,153.31,155.01,1290615.0
2024-04-12,154.31,154.5599,151.54,153.05,1423531.0
2024-04-13,154.31,154.5599,151.54,153.05,1423531.0
2024-04-14,154.31,154.5599,151.54,153.05,1423531.0
2024-04-15,153.64,155.265,153.41,154.06,1126647.0
2024-04-16,153.94,155.005,152.435,154.14,1066502.0
2024-04-17,154.77,155.23,152.28,152.97,1093802.0
2024-04-18,154.01,154.01,152.06,152.29,890347.0
2024-04-19,152.39,153.81,152.275,152.5,960628.0
2024-04-20,152.39,153.81,152.275,152.5,960628.0
2024-04-21,152.39,153.81,152.275,152.5,960628.0
2024-04-22,153.27,155.24,152.68,154.55,1235387.0
2024-04-23,155.39,156.35,154.6,155.9,876714.0
2024-04-24,155.45,156.92,155.33,156.61,969954.0
2024-04-25,156.27,157.31,154.75,156.54,1550668.0
2024-04-26,155.83,158.19,155.81,156.1,886615.0
2024-04-27,155.83,158.19,155.81,156.1,886615.0
2024-04-28,155.83,158.19,155.81,156.1,886615.0
2024-04-29,156.91,157.03,155.12,155.49,970147.0
2024-04-30,154.58,155.3,153.27,153.41,1329734.0
2024-05-01,152.5,153.0,149.74,151.15,1556857.0
