,AGM US Equity,AGM US Equity,AGM US Equity,AGM US Equity,AGM US Equity
2023-10-27,143.1212,144.0487,141.7991,143.0028,39752.0
2023-10-28,143.1212,144.0487,141.7991,143.0028,39752.0
2023-10-29,143.1212,144.0487,141.7991,143.0028,39752.0
2023-10-30,144.6801,146.6632,143.9429,145.943,27086.0
2023-10-31,145.1044,147.3546,144.7196,146.5745,24185.0
2023-11-01,147.6893,150.8367,147.2848,150.6098,44380.0
2023-11-02,153.2145,156.6283,153.2145,156.4013,49373.0
2023-11-03,158.1279,162.2422,158.1279,160.6537,62909.0
2023-11-04,158.1279,162.2422,158.1279,160.6537,62909.0
2023-11-05,158.1279,162.2422,158.1279,160.6537,62909.0
2023-11-06,160.2985,160.2985,157.6445,158.8186,59303.0
2023-11-07,157.388,158.8975,154.4083,154.5662,58332.0
2023-11-08,156.2533,157.7037,155.02,156.8355,30492.0
2023-11-09,158.3746,158.3746,153.0369,153.0369,25442.0
2023-11-10,154.6649,156.7664,153.8854,156.0264,30006.0
2023-11-11,154.6649,156.7664,153.8854,156.0264,30006.0
2023-11-12,154.6649,156.7664,153.8854,156.0264,30006.0
2023-11-13,154.8424,156.3421,154.6451,155.6712,26060.0
2023-11-14,159.8644,163.7419,158.789,163.5643,42779.0
2023-11-15,163.0118,167.1556,163.0118,165.1133,65362.0
2023-11-16,165.1133,165.1133,160.1455,160.8609,46204.0
2023-11-17,162.3409,163.4952,161.4529,161.739,43002.0
2023-11-18,162.3409,163.4952,161.4529,161.739,43002.0
2023-11-19,162.3409,163.4952,161.4529,161.739,43002.0
2023-11-20,161.3246,166.0408,161.2556,165.0936,48986.0
2023-11-21,164.4029,164.7976,161.5713,161.5713,26981.0
2023-11-22,163.3571,163.7222,161.5755,162.6665,27162.0
2023-11-23,163.3571,163.7222,161.5755,162.6665,27162.0
2023-11-24,163.1302,163.811,162.7997,163.0019,12601.0
2023-11-25,163.1302,163.811,162.7997,163.0019,12601.0
2023-11-26,163.1302,163.811,162.7997,163.0019,12601.0
2023-11-27,163.3768,163.4755,160.8511,161.5713,39107.0
2023-11-28,161.5614,161.818,159.5586,159.9236,30886.0
2023-11-29,161.7785,164.6693,160.8215,162.035,33703.0
2023-11-30,162.5678,166.1838,162.5678,163.6235,53286.0
2023-12-01,163.6827,167.5207,162.8539,166.4453,42782.0
2023-12-02,163.6827,167.5207,162.8539,166.4453,42782.0
2023-12-03,163.6827,167.5207,162.8539,166.4453,42782.0
2023-12-04,166.6031,169.2868,165.2021,168.9119,46041.0
2023-12-05,167.8858,169.2572,166.0803,167.6786,47561.0
2023-12-06,168.5073,171.5363,164.4325,164.6496,46594.0
2023-12-07,165.8336,170.2833,163.288,170.2635,67600.0
2023-12-08,169.4446,173.4155,168.5271,169.8196,58709.0
2023-12-09,169.4446,173.4155,168.5271,169.8196,58709.0
2023-12-10,169.4446,173.4155,168.5271,169.8196,58709.0
2023-12-11,168.7145,169.6025,168.1423,168.5665,84239.0
2023-12-12,168.7145,169.9182,166.4551,168.9711,48899.0
2023-12-13,170.1452,175.7394,168.9069,175.2855,82426.0
2023-12-14,178.4724,182.4535,176.1394,180.9444,80858.0
2023-12-15,181.0338,181.0338,177.3506,177.6583,109709.0
2023-12-16,181.0338,181.0338,177.3506,177.6583,109709.0
2023-12-17,181.0338,181.0338,177.3506,177.6583,109709.0
2023-12-18,177.8768,180.0112,176.8244,179.634,59425.0
2023-12-19,180.8352,183.9724,179.9914,183.7044,58290.0
2023-12-20,182.6123,187.5067,182.1259,182.4932,89026.0
2023-12-21,183.7838,187.0699,183.2676,187.06,49932.0
2023-12-22,188.2613,188.5938,186.1108,186.9111,39387.0
2023-12-23,188.2613,188.5938,186.1108,186.9111,39387.0
2023-12-24,188.2613,188.5938,186.1108,186.9111,39387.0
2023-12-25,188.2613,188.5938,186.1108,186.9111,39387.0
2023-12-26,187.9535,191.041,187.1692,189.2838,54566.0
2023-12-27,190.6141,196.7396,189.3235,193.5131,74393.0
2023-12-28,191.8353,193.3443,191.2396,191.319,29515.0
2023-12-29,192.2522,192.2522,189.7604,189.8398,42364.0
2023-12-30,192.2522,192.2522,189.7604,189.8398,42364.0
2023-12-31,192.2522,192.2522,189.7604,189.8398,42364.0
2024-01-01,192.2522,192.2522,189.7604,189.8398,42364.0
2024-01-02,187.745,188.9959,184.7815,185.6403,60639.0
2024-01-03,185.4318,185.6105,181.9819,182.0564,50227.0
2024-01-04,182.8605,184.8759,182.2549,183.069,57272.0
2024-01-05,182.5428,188.1416,182.5428,185.5311,65083.0
2024-01-06,182.5428,188.1416,182.5428,185.5311,65083.0
2024-01-07,182.5428,188.1416,182.5428,185.5311,65083.0
2024-01-08,185.5013,186.0573,183.2672,183.8434,45721.0
2024-01-09,181.7982,182.7215,180.5374,181.6692,37788.0
2024-01-10,180.9345,182.8208,179.8931,181.6791,56595.0
2024-01-11,181.421,182.1457,176.2486,178.8,45937.0
2024-01-12,181.6692,181.6692,176.5464,177.2314,51841.0
2024-01-13,181.6692,181.6692,176.5464,177.2314,51841.0
2024-01-14,181.6692,181.6692,176.5464,177.2314,51841.0
2024-01-15,181.6692,181.6692,176.5464,177.2314,51841.0
2024-01-16,175.4345,178.3533,175.1962,178.2342,45529.0
2024-01-17,175.9607,179.3659,175.9607,179.2269,33956.0
2024-01-18,179.6935,181.838,178.0157,181.7486,55900.0
2024-01-19,182.9201,184.9056,181.1827,184.2901,47417.0
2024-01-20,182.9201,184.9056,181.1827,184.2901,47417.0
2024-01-21,182.9201,184.9056,181.1827,184.2901,47417.0
2024-01-22,185.958,188.1719,185.958,187.0898,47007.0
2024-01-23,188.2513,188.2513,184.3299,185.1638,48965.0
2024-01-24,186.2459,186.921,182.5925,182.6024,37013.0
2024-01-25,185.2233,186.0672,182.3939,185.7694,41431.0
2024-01-26,186.5537,187.8344,186.4991,187.8046,29932.0
2024-01-27,186.5537,187.8344,186.4991,187.8046,29932.0
2024-01-28,186.5537,187.8344,186.4991,187.8046,29932.0
2024-01-29,187.9138,190.6439,186.6132,190.3362,47393.0
2024-01-30,189.3335,191.6268,188.8271,191.5672,25131.0
2024-01-31,191.6069,191.6069,184.6475,184.9454,51505.0
2024-02-01,185.1241,187.5862,181.3018,187.2883,91889.0
2024-02-02,185.3325,189.6015,185.3325,186.9309,41303.0
2024-02-03,185.3325,189.6015,185.3325,186.9309,41303.0
2024-02-04,185.3325,189.6015,185.3325,186.9309,41303.0
2024-02-05,184.5681,187.0054,183.3867,186.1367,46763.0
2024-02-06,185.5609,187.6656,184.3993,184.7766,49002.0
2024-02-07,183.6647,183.9625,180.0609,181.2522,42742.0
2024-02-08,180.6268,182.0147,179.773,180.2694,54853.0
2024-02-09,180.9842,184.1238,180.4083,182.6719,61061.0
2024-02-10,180.9842,184.1238,180.4083,182.6719,61061.0
2024-02-11,180.9842,184.1238,180.4083,182.6719,61061.0
2024-02-12,183.2278,187.467,182.9697,185.9977,56272.0
2024-02-13,180.7657,183.1142,176.7152,179.5744,100979.0
2024-02-14,181.282,182.8407,179.1177,182.4833,83180.0
2024-02-15,183.9426,187.9038,183.5654,186.8912,86103.0
2024-02-16,184.8759,186.2856,183.3768,183.6647,80665.0
2024-02-17,184.8759,186.2856,183.3768,183.6647,80665.0
2024-02-18,184.8759,186.2856,183.3768,183.6647,80665.0
2024-02-19,184.8759,186.2856,183.3768,183.6647,80665.0
2024-02-20,181.5699,183.5952,181.5699,183.3172,48756.0
2024-02-21,183.2477,184.2206,181.7883,183.7143,77971.0
2024-02-22,183.6547,186.3204,183.6547,185.273,70256.0
2024-02-23,189.6114,190.6141,177.1222,179.2567,158521.0
2024-02-24,189.6114,190.6141,177.1222,179.2567,158521.0
2024-02-25,189.6114,190.6141,177.1222,179.2567,158521.0
2024-02-26,178.0157,180.4777,173.985,176.0699,124972.0
2024-02-27,178.9092,179.9715,176.7499,179.356,78423.0
2024-02-28,178.115,179.2468,174.402,174.402,75538.0
2024-02-29,176.7251,178.115,174.5807,177.5789,102411.0
2024-03-01,176.8045,180.9246,175.4743,179.8425,85954.0
2024-03-02,176.8045,180.9246,175.4743,179.8425,85954.0
2024-03-03,176.8045,180.9246,175.4743,179.8425,85954.0
2024-03-04,181.3713,196.551,181.2125,193.3145,165726.0
2024-03-05,191.5573,197.9607,191.5573,197.1069,91893.0
2024-03-06,190.6241,193.0365,179.8921,180.319,242084.0
2024-03-07,181.699,183.476,180.3289,181.1231,97585.0
2024-03-08,182.4038,184.4887,181.9273,183.8235,62603.0
2024-03-09,182.4038,184.4887,181.9273,183.8235,62603.0
2024-03-10,182.4038,184.4887,181.9273,183.8235,62603.0
2024-03-11,183.8235,188.1669,183.8235,186.921,55646.0
2024-03-12,186.5537,189.8894,185.5063,189.8795,77568.0
2024-03-13,189.671,193.6918,189.3533,192.5501,79834.0
2024-03-14,192.58,192.58,184.0,184.94,78130.0
2024-03-15,184.16,189.71,184.16,188.25,332646.0
2024-03-16,184.16,189.71,184.16,188.25,332646.0
2024-03-17,184.16,189.71,184.16,188.25,332646.0
2024-03-18,187.77,188.65,184.04,184.89,75175.0
2024-03-19,182.82,187.55,182.82,186.44,38299.0
2024-03-20,185.67,192.67,185.5,191.89,47106.0
2024-03-21,191.89,193.9,190.685,192.03,71765.0
2024-03-22,193.28,193.28,188.69,189.58,35855.0
2024-03-23,193.28,193.28,188.69,189.58,35855.0
2024-03-24,193.28,193.28,188.69,189.58,35855.0
2024-03-25,190.1,191.97,189.595,190.03,46588.0
2024-03-26,191.47,191.47,188.08,190.0,44593.0
2024-03-27,191.66,195.52,190.73,195.12,47333.0
2024-03-28,195.25,196.89,193.25,196.88,83351.0
2024-03-29,195.25,196.89,193.25,196.88,83351.0
2024-03-30,195.25,196.89,193.25,196.88,83351.0
2024-03-31,195.25,196.89,193.25,196.88,83351.0
2024-04-01,196.88,197.01,190.89,191.26,48761.0
2024-04-02,189.51,189.51,187.4,188.29,48901.0
2024-04-03,186.88,189.73,186.64,186.92,40588.0
2024-04-04,188.83,190.01,182.46,184.11,53262.0
2024-04-05,184.0,187.13,183.93,186.75,44822.0
2024-04-06,184.0,187.13,183.93,186.75,44822.0
2024-04-07,184.0,187.13,183.93,186.75,44822.0
2024-04-08,188.41,189.36,186.9,189.18,32663.0
2024-04-09,189.47,193.315,188.29,190.56,48484.0
2024-04-10,186.39,187.26,182.1,184.47,53361.0
2024-04-11,183.6,185.54,182.33,185.37,41266.0
2024-04-12,182.97,184.5,180.76,181.91,35425.0
2024-04-13,182.97,184.5,180.76,181.91,35425.0
2024-04-14,182.97,184.5,180.76,181.91,35425.0
2024-04-15,181.91,184.0,179.06,179.31,42024.0
2024-04-16,178.77,179.3,176.84,177.31,41560.0
2024-04-17,179.73,180.88,178.66,179.91,43956.0
2024-04-18,179.84,181.44,179.43,180.36,38266.0
2024-04-19,180.02,183.86,180.02,183.25,32614.0
2024-04-20,180.02,183.86,180.02,183.25,32614.0
2024-04-21,180.02,183.86,180.02,183.25,32614.0
2024-04-22,183.98,187.13,183.83,186.24,42844.0
2024-04-23,188.88,191.579,188.71,190.92,43500.0
2024-04-24,189.61,190.91,186.8,190.33,33595.0
2024-04-25,188.41,189.5499,186.51,189.09,35012.0
2024-04-26,190.1,192.76,187.8,191.03,32279.0
2024-04-27,190.1,192.76,187.8,191.03,32279.0
2024-04-28,190.1,192.76,187.8,191.03,32279.0
2024-04-29,190.6,193.008,189.6,189.6,48111.0
2024-04-30,189.7,189.7,186.0,186.13,39619.0
2024-05-01,187.8,192.6,185.3601,189.88,42662.0
