,JWN US Equity,JWN US Equity,JWN US Equity,JWN US Equity,JWN US Equity
2023-09-06,14.7824,14.9386,14.4895,14.548,7139835.0
2023-09-07,14.4504,14.5773,14.2551,14.3137,5879596.0
2023-09-08,14.2551,14.4105,14.1087,14.2942,4607122.0
2023-09-09,14.2551,14.4105,14.1087,14.2942,4607122.0
2023-09-10,14.2551,14.4105,14.1087,14.2942,4607122.0
2023-09-11,14.3332,14.4211,13.7767,13.8255,5362042.0
2023-09-12,13.7767,14.094,13.7279,13.9525,5062104.0
2023-09-13,13.9622,14.2063,13.6791,14.1575,5286176.0
2023-09-14,14.2844,14.6066,14.2551,14.4992,4492883.0
2023-09-15,14.4016,14.5285,14.2649,14.3821,10662944.0
2023-09-16,14.4016,14.5285,14.2649,14.3821,10662944.0
2023-09-17,14.4016,14.5285,14.2649,14.3821,10662944.0
2023-09-18,14.3332,14.4309,13.9866,14.1868,3367928.0
2023-09-19,14.1282,14.2698,13.9915,14.1965,3057819.0
2023-09-20,14.2649,14.3772,14.0501,14.0989,2791579.0
2023-09-21,13.8939,14.3186,13.8646,13.9134,3397257.0
2023-09-22,13.9915,14.177,13.6693,13.7962,3197530.0
2023-09-23,13.9915,14.177,13.6693,13.7962,3197530.0
2023-09-24,13.9915,14.177,13.6693,13.7962,3197530.0
2023-09-25,13.7084,14.0696,13.6322,13.9817,3751991.0
2023-09-26,13.6791,14.0013,13.5375,13.8158,3437296.0
2023-09-27,13.8743,14.0195,13.5521,13.7865,3478517.0
2023-09-28,13.8939,14.2258,13.8646,14.1282,3428784.0
2023-09-29,14.4211,14.6359,14.3235,14.5871,4325420.0
2023-09-30,14.4211,14.6359,14.3235,14.5871,4325420.0
2023-10-01,14.4211,14.6359,14.3235,14.5871,4325420.0
2023-10-02,14.5871,14.8213,14.3967,14.7531,3851297.0
2023-10-03,14.6164,14.6847,14.1233,14.1868,3578617.0
2023-10-04,14.2258,14.4211,14.0403,14.3528,3761390.0
2023-10-05,14.2649,14.382,13.7669,13.8939,3442532.0
2023-10-06,13.7865,14.2454,13.4887,13.8646,3886405.0
2023-10-07,13.7865,14.2454,13.4887,13.8646,3886405.0
2023-10-08,13.7865,14.2454,13.4887,13.8646,3886405.0
2023-10-09,13.6693,13.7865,13.3764,13.6693,3979804.0
2023-10-10,13.7572,14.2454,13.7523,14.011,4429706.0
2023-10-11,13.9817,14.4162,13.9817,14.3723,5188515.0
2023-10-12,14.3821,14.3821,13.7865,14.011,4984972.0
2023-10-13,13.9622,14.011,13.6107,13.7279,3043336.0
2023-10-14,13.9622,14.011,13.6107,13.7279,3043336.0
2023-10-15,13.9622,14.011,13.6107,13.7279,3043336.0
2023-10-16,13.9525,14.2258,13.7669,13.7865,5046288.0
2023-10-17,13.6302,14.3918,13.601,14.1868,5664806.0
2023-10-18,14.0013,14.1477,13.5765,13.6986,4923363.0
2023-10-19,13.6986,13.8158,13.3666,13.3959,5167577.0
2023-10-20,13.3666,13.4984,13.2495,13.2983,3454820.0
2023-10-21,13.3666,13.4984,13.2495,13.2983,3454820.0
2023-10-22,13.3666,13.4984,13.2495,13.2983,3454820.0
2023-10-23,13.2202,13.5326,12.9273,13.3373,4360462.0
2023-10-24,13.3862,13.7767,13.2787,13.6791,4017808.0
2023-10-25,13.6498,13.9329,13.3764,13.7669,4504541.0
2023-10-26,13.845,14.0062,13.5326,13.8548,3476088.0
2023-10-27,13.9525,14.0794,13.4057,13.4252,3379028.0
2023-10-28,13.9525,14.0794,13.4057,13.4252,3379028.0
2023-10-29,13.9525,14.0794,13.4057,13.4252,3379028.0
2023-10-30,13.5424,13.7084,13.2983,13.4154,2878503.0
2023-10-31,13.3959,13.6937,13.3032,13.6498,3069915.0
2023-11-01,13.6498,13.7669,13.3666,13.7474,3412980.0
2023-11-02,13.9183,14.2454,13.9085,14.2258,4110399.0
2023-11-03,14.4602,14.8312,14.2405,14.4504,4428225.0
2023-11-04,14.4602,14.8312,14.2405,14.4504,4428225.0
2023-11-05,14.4602,14.8312,14.2405,14.4504,4428225.0
2023-11-06,14.4504,14.6066,13.9329,13.9915,3189183.0
2023-11-07,13.8158,14.0013,13.64,13.7962,3044544.0
2023-11-08,13.7767,13.8646,13.518,13.7669,3355749.0
2023-11-09,13.8255,13.8548,13.0639,13.1421,5189231.0
2023-11-10,13.0835,13.2983,12.7808,13.2006,4905904.0
2023-11-11,13.0835,13.2983,12.7808,13.2006,4905904.0
2023-11-12,13.0835,13.2983,12.7808,13.2006,4905904.0
2023-11-13,13.103,13.2104,12.5758,12.771,7335908.0
2023-11-14,13.1811,14.0843,13.1713,13.9817,7298183.0
2023-11-15,14.3039,15.0021,14.2942,14.7824,9211096.0
2023-11-16,14.8507,15.0265,14.0257,14.1087,6620403.0
2023-11-17,14.4992,14.8995,14.4016,14.7336,6067771.0
2023-11-18,14.4992,14.8995,14.4016,14.7336,6067771.0
2023-11-19,14.4992,14.8995,14.4016,14.7336,6067771.0
2023-11-20,14.7336,14.9484,14.5871,14.8117,5961065.0
2023-11-21,14.4992,14.6457,14.2063,14.548,14280679.0
2023-11-22,14.0403,14.3235,13.357,13.8743,16917231.0
2023-11-23,14.0403,14.3235,13.357,13.8743,16917231.0
2023-11-24,14.1087,14.8312,14.0501,14.6945,8512837.0
2023-11-25,14.1087,14.8312,14.0501,14.6945,8512837.0
2023-11-26,14.1087,14.8312,14.0501,14.6945,8512837.0
2023-11-27,14.6055,15.3966,14.4868,14.9912,11919433.0
2023-11-28,14.9121,15.2087,14.6352,15.1692,5784986.0
2023-11-29,15.3867,15.7818,15.27,15.3274,5799989.0
2023-11-30,15.446,15.7378,15.2977,15.446,5223299.0
2023-12-01,15.4757,16.074,15.2384,16.0097,8382960.0
2023-12-02,15.4757,16.074,15.2384,16.0097,8382960.0
2023-12-03,15.4757,16.074,15.2384,16.0097,8382960.0
2023-12-04,15.9405,16.2619,15.7724,16.1481,8078004.0
2023-12-05,15.9998,16.0641,15.268,15.2878,5366692.0
2023-12-06,15.4362,15.6339,14.9121,15.0208,4065854.0
2023-12-07,15.0208,15.9059,14.9516,15.7724,5129681.0
2023-12-08,15.713,16.2272,15.6092,16.1679,5751836.0
2023-12-09,15.713,16.2272,15.6092,16.1679,5751836.0
2023-12-10,15.713,16.2272,15.6092,16.1679,5751836.0
2023-12-11,17.0183,17.5029,16.7118,17.3249,9906171.0
2023-12-12,17.1073,17.1568,16.4942,16.5041,5938277.0
2023-12-13,16.5635,17.1716,15.7921,17.1073,7727925.0
2023-12-14,17.6512,18.3236,17.5078,17.8688,8033253.0
2023-12-15,17.9676,18.0566,17.1617,17.3644,11510628.0
2023-12-16,17.9676,18.0566,17.1617,17.3644,11510628.0
2023-12-17,17.9676,18.0566,17.1617,17.3644,11510628.0
2023-12-18,17.5919,18.1456,17.315,17.9578,6314746.0
2023-12-19,17.8786,18.2421,17.6809,18.1852,4979129.0
2023-12-20,18.1654,18.3236,17.6908,17.8193,4032239.0
2023-12-21,18.205,18.3137,17.8836,18.2247,4884808.0
2023-12-22,17.9676,18.3978,17.8589,18.2149,2858284.0
2023-12-23,17.9676,18.3978,17.8589,18.2149,2858284.0
2023-12-24,17.9676,18.3978,17.8589,18.2149,2858284.0
2023-12-25,17.9676,18.3978,17.8589,18.2149,2858284.0
2023-12-26,18.3929,18.7093,18.3434,18.5412,3139255.0
2023-12-27,18.65,18.7686,18.4868,18.6994,4159214.0
2023-12-28,18.5412,18.7587,18.4225,18.65,3672313.0
2023-12-29,18.5906,18.6994,18.1357,18.2445,3345028.0
2023-12-30,18.5906,18.6994,18.1357,18.2445,3345028.0
2023-12-31,18.5906,18.6994,18.1357,18.2445,3345028.0
2024-01-01,18.5906,18.6994,18.1357,18.2445,3345028.0
2024-01-02,18.0467,18.3632,17.7105,18.0863,4349698.0
2024-01-03,17.6512,17.76,16.692,16.7118,6354089.0
2024-01-04,16.5635,17.1271,16.4448,17.0183,4312787.0
2024-01-05,16.8403,17.8935,16.8403,17.4534,4914134.0
2024-01-06,16.8403,17.8935,16.8403,17.4534,4914134.0
2024-01-07,16.8403,17.8935,16.8403,17.4534,4914134.0
2024-01-08,17.7303,18.5412,17.6215,18.4423,5725406.0
2024-01-09,18.1951,18.4917,18.0665,18.3335,3856445.0
2024-01-10,18.2346,18.5214,17.8688,18.4522,3283902.0
2024-01-11,18.2445,18.5214,17.8391,18.1357,3606290.0
2024-01-12,18.2841,18.5165,17.8391,17.9578,3066369.0
2024-01-13,18.2841,18.5165,17.8391,17.9578,3066369.0
2024-01-14,18.2841,18.5165,17.8391,17.9578,3066369.0
2024-01-15,18.2841,18.5165,17.8391,17.9578,3066369.0
2024-01-16,17.7501,18.0023,17.2952,17.8786,4292147.0
2024-01-17,17.5523,17.7995,17.4633,17.76,4710590.0
2024-01-18,17.9083,17.9578,16.9145,17.493,6406772.0
2024-01-19,17.5128,17.8243,17.2557,17.8094,5284874.0
2024-01-20,17.5128,17.8243,17.2557,17.8094,5284874.0
2024-01-21,17.5128,17.8243,17.2557,17.8094,5284874.0
2024-01-22,17.8786,18.5659,17.6166,18.5214,5149417.0
2024-01-23,18.7587,18.9268,18.116,18.4917,4601088.0
2024-01-24,18.8576,19.1493,18.6697,18.7093,4861092.0
2024-01-25,18.9763,19.4114,18.8576,19.2631,3793011.0
2024-01-26,19.3916,19.8267,19.3916,19.6092,3096000.0
2024-01-27,19.3916,19.8267,19.3916,19.6092,3096000.0
2024-01-28,19.3916,19.8267,19.3916,19.6092,3096000.0
2024-01-29,19.53,19.5498,18.7587,18.9961,4429259.0
2024-01-30,18.7488,18.823,18.4374,18.5115,4491266.0
2024-01-31,18.294,18.6648,17.9182,17.9479,6403619.0
2024-02-01,18.1259,18.2445,17.3397,18.0566,4957529.0
2024-02-02,17.8094,18.0912,17.5622,17.9182,5580011.0
2024-02-03,17.8094,18.0912,17.5622,17.9182,5580011.0
2024-02-04,17.8094,18.0912,17.5622,17.9182,5580011.0
2024-02-05,17.5622,18.3434,17.4584,18.0467,4761936.0
2024-02-06,17.938,18.6104,17.849,18.5115,2740513.0
2024-02-07,18.472,18.65,18.1061,18.2247,2755747.0
2024-02-08,18.4423,18.9862,18.289,18.8675,2617757.0
2024-02-09,18.8576,18.9763,18.5066,18.9071,3485979.0
2024-02-10,18.8576,18.9763,18.5066,18.9071,3485979.0
2024-02-11,18.8576,18.9763,18.5066,18.9071,3485979.0
2024-02-12,18.9862,19.876,18.9664,19.7575,3400922.0
2024-02-13,18.8972,19.0455,18.3681,19.0356,3822505.0
2024-02-14,19.4015,19.53,18.9219,19.3817,2940682.0
2024-02-15,19.619,20.1333,19.53,20.0541,4508441.0
2024-02-16,19.8069,20.1234,19.6487,19.8761,2005494.0
2024-02-17,19.8069,20.1234,19.6487,19.8761,2005494.0
2024-02-18,19.8069,20.1234,19.6487,19.8761,2005494.0
2024-02-19,19.8069,20.1234,19.6487,19.8761,2005494.0
2024-02-20,19.5696,19.6784,19.3916,19.5993,2420655.0
2024-02-21,19.53,19.7377,19.4015,19.708,2518527.0
2024-02-22,19.975,20.2321,19.8069,20.0937,2498962.0
2024-02-23,20.1827,20.3409,19.9058,20.1629,3640115.0
2024-02-24,20.1827,20.3409,19.9058,20.1629,3640115.0
2024-02-25,20.1827,20.3409,19.9058,20.1629,3640115.0
2024-02-26,20.2124,20.6079,20.1036,20.5684,3699796.0
2024-02-27,20.7661,21.4979,20.7365,21.4484,4091921.0
2024-02-28,21.2012,21.6512,20.954,21.0826,5406484.0
2024-02-29,21.6264,21.666,20.5585,20.7365,4061105.0
2024-03-01,20.7068,20.7661,19.975,20.4892,4286306.0
2024-03-02,20.7068,20.7661,19.975,20.4892,4286306.0
2024-03-03,20.7068,20.7661,19.975,20.4892,4286306.0
2024-03-04,20.687,21.1518,20.331,20.3508,5266640.0
2024-03-05,19.9157,20.9095,19.6784,20.6672,8385282.0
2024-03-06,18.5214,18.7291,17.207,17.3447,17706830.0
2024-03-07,17.1864,17.4435,16.7118,16.7217,7555176.0
2024-03-08,16.87,17.1271,16.6722,16.87,5822757.0
2024-03-09,16.87,17.1271,16.6722,16.87,5822757.0
2024-03-10,16.87,17.1271,16.6722,16.87,5822757.0
2024-03-11,16.9,17.665,16.9,17.49,4330492.0
2024-03-12,17.42,17.86,17.32,17.8,4238121.0
2024-03-13,17.8,18.22,17.75,17.99,3622265.0
2024-03-14,17.82,18.05,17.46,17.6,3368479.0
2024-03-15,17.52,17.925,17.27,17.29,4957092.0
2024-03-16,17.52,17.925,17.27,17.29,4957092.0
2024-03-17,17.52,17.925,17.27,17.29,4957092.0
2024-03-18,17.36,17.43,16.785,17.06,4125884.0
2024-03-19,16.82,19.455,16.82,18.66,15084645.0
2024-03-20,18.47,19.455,18.25,19.38,5896141.0
2024-03-21,19.42,20.255,19.41,20.05,4234893.0
2024-03-22,19.91,20.06,18.97,19.04,4437294.0
2024-03-23,19.91,20.06,18.97,19.04,4437294.0
2024-03-24,19.91,20.06,18.97,19.04,4437294.0
2024-03-25,19.14,19.24,18.6701,18.91,4081166.0
2024-03-26,19.03,19.4,18.595,18.62,3668249.0
2024-03-27,18.79,19.94,18.75,19.92,4045039.0
2024-03-28,19.92,20.3,19.845,20.27,2590104.0
2024-03-29,19.92,20.3,19.845,20.27,2590104.0
2024-03-30,19.92,20.3,19.845,20.27,2590104.0
2024-03-31,19.92,20.3,19.845,20.27,2590104.0
2024-04-01,20.28,20.37,20.035,20.16,2881765.0
2024-04-02,19.89,19.89,18.825,19.49,4888062.0
2024-04-03,19.46,19.51,19.0,19.02,3140796.0
2024-04-04,19.18,19.28,18.105,18.2,3819346.0
2024-04-05,18.28,18.9,18.21,18.66,2375873.0
2024-04-06,18.28,18.9,18.21,18.66,2375873.0
2024-04-07,18.28,18.9,18.21,18.66,2375873.0
2024-04-08,18.7,19.44,18.575,19.44,3343041.0
2024-04-09,19.49,19.9,19.19,19.38,4424549.0
2024-04-10,19.08,19.44,18.75,19.39,3348589.0
2024-04-11,19.58,19.885,19.1825,19.8,2521845.0
2024-04-12,19.58,19.67,18.95,19.06,2651077.0
2024-04-13,19.58,19.67,18.95,19.06,2651077.0
2024-04-14,19.58,19.67,18.95,19.06,2651077.0
2024-04-15,19.26,19.31,17.685,17.77,4757762.0
2024-04-16,17.64,17.85,17.205,17.71,4138670.0
2024-04-17,17.85,18.02,17.63,17.95,2266401.0
2024-04-18,18.06,20.27,17.91,18.74,6106316.0
2024-04-19,18.67,19.24,18.48,18.92,4023165.0
2024-04-20,18.67,19.24,18.48,18.92,4023165.0
2024-04-21,18.67,19.24,18.48,18.92,4023165.0
2024-04-22,18.96,19.15,18.52,18.79,2611878.0
2024-04-23,18.84,19.87,18.78,19.72,3766178.0
2024-04-24,19.6,19.67,19.07,19.26,2407511.0
2024-04-25,18.93,19.13,18.62,19.0,2457315.0
2024-04-26,19.02,19.22,18.86,19.13,2188329.0
2024-04-27,19.02,19.22,18.86,19.13,2188329.0
2024-04-28,19.02,19.22,18.86,19.13,2188329.0
2024-04-29,19.23,19.45,19.17,19.43,2315751.0
2024-04-30,19.22,19.6698,19.0,19.01,3422516.0
2024-05-01,18.97,19.35,18.57,18.81,1889476.0
