,UPBD US Equity,UPBD US Equity,UPBD US Equity,UPBD US Equity,UPBD US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2023-01-17,23.8586,23.8586,23.231,23.3206,280907.0
2023-01-18,23.4056,24.3493,23.0658,23.1413,418862.0
2023-01-19,22.811,23.1224,21.7917,22.1692,480451.0
2023-01-20,22.3485,23.566,21.7068,23.2923,663277.0
2023-01-21,22.3485,23.566,21.7068,23.2923,663277.0
2023-01-22,22.3485,23.566,21.7068,23.2923,663277.0
2023-01-23,23.415,24.4579,23.3489,24.2738,515175.0
2023-01-24,24.2361,24.4343,23.8869,24.0568,356568.0
2023-01-25,23.5094,24.0568,23.1083,23.9718,368889.0
2023-01-26,24.104,24.5381,23.8878,24.1795,233449.0
2023-01-27,24.3399,24.8118,23.953,24.7835,391437.0
2023-01-28,24.3399,24.8118,23.953,24.7835,391437.0
2023-01-29,24.3399,24.8118,23.953,24.7835,391437.0
2023-01-30,24.6325,24.9156,24.2455,24.5853,295713.0
2023-01-31,24.5947,25.4252,24.5947,25.3781,562008.0
2023-02-01,25.2459,26.4256,24.8448,26.1142,686426.0
2023-02-02,26.5767,28.3132,26.4021,28.3038,1137467.0
2023-02-03,27.7469,28.2943,27.3505,28.0395,513119.0
2023-02-04,27.7469,28.2943,27.3505,28.0395,513119.0
2023-02-05,27.7469,28.2943,27.3505,28.0395,513119.0
2023-02-06,26.671,27.7564,26.4422,27.5204,559268.0
2023-02-07,27.2467,27.6384,26.6474,27.5771,531868.0
2023-02-08,27.5204,27.5204,26.6993,26.9919,300642.0
2023-02-09,27.5204,27.6526,25.8877,25.916,346948.0
2023-02-10,25.6706,25.8594,25.1987,25.5857,387390.0
2023-02-11,25.6706,25.8594,25.1987,25.5857,387390.0
2023-02-12,25.6706,25.8594,25.1987,25.5857,387390.0
2023-02-13,25.5196,25.9821,25.0855,25.9443,405523.0
2023-02-14,25.7084,26.067,25.3309,25.8688,343277.0
2023-02-15,25.6329,26.9919,25.6329,26.9164,347039.0
2023-02-16,26.4162,27.2279,25.9891,26.6899,302541.0
2023-02-17,26.7088,26.9542,26.1442,26.4068,394459.0
2023-02-18,26.7088,26.9542,26.1442,26.4068,394459.0
2023-02-19,26.7088,26.9542,26.1442,26.4068,394459.0
2023-02-20,26.7088,26.9542,26.1442,26.4068,394459.0
2023-02-21,25.9632,26.3407,24.5664,24.7835,634156.0
2023-02-22,24.9156,26.4256,24.7976,25.5763,934896.0
2023-02-23,22.66,26.0434,22.2174,25.3026,1081019.0
2023-02-24,24.7929,25.3592,23.5519,25.2742,866331.0
2023-02-25,24.7929,25.3592,23.5519,25.2742,866331.0
2023-02-26,24.7929,25.3592,23.5519,25.2742,866331.0
2023-02-27,27.7941,27.7941,25.1893,25.5385,418012.0
2023-02-28,25.7461,26.1189,25.3403,25.3403,666922.0
2023-03-01,25.2082,25.8971,24.9439,25.4536,499632.0
2023-03-02,24.4626,25.5385,24.0379,25.3403,343042.0
2023-03-03,25.6046,26.0765,25.2931,26.0104,399527.0
2023-03-04,25.6046,26.0765,25.2931,26.0104,399527.0
2023-03-05,25.6046,26.0765,25.2931,26.0104,399527.0
2023-03-06,26.1425,26.1991,24.9722,25.3875,610360.0
2023-03-07,25.4064,25.765,25.1091,25.463,328065.0
2023-03-08,25.5857,25.7273,24.9251,25.5763,524311.0
2023-03-09,25.4441,25.6518,24.9062,25.0383,681528.0
2023-03-10,24.8684,24.9439,24.0304,24.3682,686580.0
2023-03-11,24.8684,24.9439,24.0304,24.3682,686580.0
2023-03-12,24.8684,24.9439,24.0304,24.3682,686580.0
2023-03-13,23.8869,23.9058,23.1319,23.4433,915410.0
2023-03-14,23.6321,24.0662,23.1979,23.2923,571359.0
2023-03-15,22.6411,23.2168,22.4712,23.1696,605361.0
2023-03-16,22.8582,23.415,22.5304,23.3018,770625.0
2023-03-17,23.0186,23.0186,21.6738,21.7445,1750833.0
2023-03-18,23.0186,23.0186,21.6738,21.7445,1750833.0
2023-03-19,23.0186,23.0186,21.6738,21.7445,1750833.0
2023-03-20,22.122,22.5467,21.1594,21.2726,802363.0
2023-03-21,21.8578,22.4241,21.669,22.2353,587870.0
2023-03-22,22.273,22.5467,21.5463,21.5558,382569.0
2023-03-23,21.5841,21.8578,21.2538,21.6218,474035.0
2023-03-24,21.5841,22.1456,21.2255,22.122,488045.0
2023-03-25,21.5841,22.1456,21.2255,22.122,488045.0
2023-03-26,21.5841,22.1456,21.2255,22.122,488045.0
2023-03-27,22.4524,22.4524,21.7068,21.9522,472580.0
2023-03-28,21.7823,22.3014,21.7351,21.9427,356102.0
2023-03-29,21.6218,22.1362,21.2349,22.122,434136.0
2023-03-30,22.4335,22.8582,21.905,21.9994,339675.0
2023-03-31,22.2542,23.1413,22.1409,23.1319,506848.0
2023-04-01,22.2542,23.1413,22.1409,23.1319,506848.0
2023-04-02,22.2542,23.1413,22.1409,23.1319,506848.0
2023-04-03,23.1696,23.4056,22.4099,22.7638,619462.0
2023-04-04,22.7542,22.9242,22.266,22.5915,386411.0
2023-04-05,22.3522,22.4383,22.0841,22.266,312591.0
2023-04-06,22.2565,22.558,21.797,22.1416,296198.0
2023-04-07,22.2565,22.558,21.797,22.1416,296198.0
2023-04-08,22.2565,22.558,21.797,22.1416,296198.0
2023-04-09,22.2565,22.558,21.797,22.1416,296198.0
2023-04-10,22.0171,22.9074,21.9884,22.6681,425012.0
2023-04-11,22.8595,23.1515,22.7447,23.0223,331824.0
2023-04-12,23.2999,23.4052,22.5388,22.6489,318661.0
2023-04-13,22.8308,22.984,22.4383,22.7925,249345.0
2023-04-14,22.9361,23.4435,22.7303,22.917,347049.0
2023-04-15,22.9361,23.4435,22.7303,22.917,347049.0
2023-04-16,22.9361,23.4435,22.7303,22.917,347049.0
2023-04-17,22.8787,23.1084,22.6394,22.7447,341203.0
2023-04-18,22.9074,23.1946,22.333,22.5819,279729.0
2023-04-19,22.4192,22.5827,22.1703,22.3043,381778.0
2023-04-20,22.132,22.4958,21.9549,22.2947,292804.0
2023-04-21,22.2469,22.3713,22.0171,22.2756,238564.0
2023-04-22,22.2469,22.3713,22.0171,22.2756,238564.0
2023-04-23,22.2469,22.3713,22.0171,22.2756,238564.0
2023-04-24,22.3139,22.6482,22.065,22.4,259948.0
2023-04-25,22.6011,23.6157,22.6011,23.3094,662003.0
2023-04-26,23.6636,24.7645,23.5296,24.7453,742032.0
2023-04-27,24.9655,25.4988,24.8315,25.3676,589444.0
2023-04-28,25.3101,26.0568,25.3101,25.5207,435708.0
2023-04-29,25.3101,26.0568,25.3101,25.5207,435708.0
2023-04-30,25.3101,26.0568,25.3101,25.5207,435708.0
2023-05-01,25.3676,26.2387,25.3676,25.7505,524057.0
2023-05-02,25.492,25.6643,24.7118,25.4729,515648.0
2023-05-03,25.4729,26.2483,25.4633,25.7026,836006.0
2023-05-04,27.0045,30.3071,26.8418,28.316,1729552.0
2023-05-05,29.0339,30.0295,28.6797,29.996,585732.0
2023-05-06,29.0339,30.0295,28.6797,29.996,585732.0
2023-05-07,29.0339,30.0295,28.6797,29.996,585732.0
2023-05-08,30.1539,30.1539,29.503,30.0007,538452.0
2023-05-09,29.905,30.106,29.1408,29.9816,407470.0
2023-05-10,30.1348,30.2975,29.0961,29.5413,380515.0
2023-05-11,29.5413,30.0486,29.3211,29.7901,376061.0
2023-05-12,29.7901,29.9529,29.4455,29.771,315318.0
2023-05-13,29.7901,29.9529,29.4455,29.771,315318.0
2023-05-14,29.7901,29.9529,29.4455,29.771,315318.0
2023-05-15,29.7423,30.7666,29.637,30.7283,451376.0
2023-05-16,30.6038,30.6038,29.6753,30.1443,403524.0
2023-05-17,30.2305,30.8623,30.039,30.7283,446422.0
2023-05-18,30.5272,31.5515,30.4842,31.4366,483691.0
2023-05-19,31.5898,31.5898,30.0007,30.4219,486834.0
2023-05-20,31.5898,31.5898,30.0007,30.4219,486834.0
2023-05-21,31.5898,31.5898,30.0007,30.4219,486834.0
2023-05-22,30.6325,31.1207,30.0773,30.0965,446623.0
2023-05-23,30.0582,30.9484,30.0007,30.1539,505637.0
2023-05-24,30.2401,30.7091,29.57,29.8667,300432.0
2023-05-25,30.2018,30.3023,28.876,29.3019,348330.0
2023-05-26,29.1009,29.7327,29.0052,29.6466,293591.0
2023-05-27,29.1009,29.7327,29.0052,29.6466,293591.0
2023-05-28,29.1009,29.7327,29.0052,29.6466,293591.0
2023-05-29,29.1009,29.7327,29.0052,29.6466,293591.0
2023-05-30,29.6466,29.704,28.8137,29.1583,346936.0
2023-05-31,29.0818,29.4647,28.517,28.6319,695565.0
2023-06-01,28.6989,29.6657,28.3447,29.5221,469103.0
2023-06-02,29.8476,31.5707,29.8476,31.5515,545557.0
2023-06-03,29.8476,31.5707,29.8476,31.5515,545557.0
2023-06-04,29.8476,31.5707,29.8476,31.5515,545557.0
2023-06-05,31.1973,31.226,30.3501,30.7761,460500.0
2023-06-06,30.7187,32.3269,30.5942,32.0301,377625.0
2023-06-07,32.5471,33.5043,32.2886,33.2267,519926.0
2023-06-08,33.064,33.3368,32.3652,32.9778,401949.0
2023-06-09,33.064,33.198,32.5566,32.8534,338583.0
2023-06-10,33.064,33.198,32.5566,32.8534,338583.0
2023-06-11,33.064,33.198,32.5566,32.8534,338583.0
2023-06-12,32.8151,33.3416,32.3748,32.7002,452004.0
2023-06-13,32.8438,32.9348,32.2216,32.5375,351444.0
2023-06-14,32.3365,32.7577,31.226,31.8291,360038.0
2023-06-15,31.5898,32.011,31.0537,31.9823,473564.0
2023-06-16,31.8082,32.079,31.0249,31.2086,1275581.0
2023-06-17,31.8082,32.079,31.0249,31.2086,1275581.0
2023-06-18,31.8082,32.079,31.0249,31.2086,1275581.0
2023-06-19,31.8082,32.079,31.0249,31.2086,1275581.0
2023-06-20,31.3343,32.021,30.8991,31.373,477255.0
2023-06-21,31.315,31.5926,30.8701,30.9378,367555.0
2023-06-22,30.9475,31.0249,30.1641,30.2125,424160.0
2023-06-23,29.8643,30.5171,29.2744,29.4872,1880753.0
2023-06-24,29.8643,30.5171,29.2744,29.4872,1880753.0
2023-06-25,29.8643,30.5171,29.2744,29.4872,1880753.0
2023-06-26,29.5452,30.4446,29.4291,29.4291,385881.0
2023-06-27,29.6612,30.638,29.4436,30.2222,588793.0
2023-06-28,30.0868,30.4543,29.961,30.3285,288374.0
2023-06-29,30.4639,30.9862,30.1545,30.2125,397497.0
2023-06-30,30.696,30.8411,29.7241,30.1061,365528.0
2023-07-01,30.696,30.8411,29.7241,30.1061,365528.0
2023-07-02,30.696,30.8411,29.7241,30.1061,365528.0
2023-07-03,29.9997,30.6574,29.8643,30.609,168751.0
2023-07-04,29.9997,30.6574,29.8643,30.609,168751.0
2023-07-05,30.5606,30.5606,29.7386,29.7579,446154.0
2023-07-06,29.4581,29.9804,29.139,29.4581,301687.0
2023-07-07,29.5935,29.9804,29.4968,29.5645,379779.0
2023-07-08,29.5935,29.9804,29.4968,29.5645,379779.0
2023-07-09,29.5935,29.9804,29.4968,29.5645,379779.0
2023-07-10,29.6709,30.0191,29.4098,29.8547,295340.0
2023-07-11,30.1835,30.6719,30.1351,30.4736,434319.0
2023-07-12,31.0829,31.1699,30.4639,30.522,262280.0
2023-07-13,30.522,30.9475,30.1835,30.7444,277428.0
2023-07-14,30.58,30.9185,30.3092,30.9185,302440.0
2023-07-15,30.58,30.9185,30.3092,30.9185,302440.0
2023-07-16,30.58,30.9185,30.3092,30.9185,302440.0
2023-07-17,30.8605,31.373,30.5606,31.0249,405327.0
2023-07-18,31.0442,32.2918,30.8991,32.2724,515930.0
2023-07-19,32.3691,33.6554,32.2454,33.3363,698159.0
2023-07-20,33.2299,33.2347,32.3691,32.8527,330407.0
2023-07-21,33.1622,33.1622,32.1757,32.2047,548895.0
2023-07-22,33.1622,33.1622,32.1757,32.2047,548895.0
2023-07-23,33.1622,33.1622,32.1757,32.2047,548895.0
2023-07-24,32.2047,32.8394,31.9243,32.6109,354907.0
2023-07-25,32.5529,33.0074,32.2531,32.2724,421766.0
2023-07-26,32.727,34.6564,32.5722,33.7134,897650.0
2023-07-27,33.7714,33.9649,32.8527,33.1912,585473.0
2023-07-28,33.7328,33.8488,32.872,33.2686,569851.0
2023-07-29,33.7328,33.8488,32.872,33.2686,569851.0
2023-07-30,33.7328,33.8488,32.872,33.2686,569851.0
2023-07-31,33.4716,33.6167,33.0716,33.491,485892.0
2023-08-01,33.1428,33.8682,32.7657,33.5877,407284.0
2023-08-02,33.2589,33.2589,32.5529,32.8914,344862.0
2023-08-03,34.1583,34.9803,31.1796,31.315,998145.0
2023-08-04,32.0016,32.7076,31.6535,32.4659,481070.0
2023-08-05,32.0016,32.7076,31.6535,32.4659,481070.0
2023-08-06,32.0016,32.7076,31.6535,32.4659,481070.0
2023-08-07,32.4659,32.8527,31.4842,31.9146,432325.0
2023-08-08,31.3053,31.8759,31.2473,31.8179,464634.0
2023-08-09,31.6438,31.7792,31.315,31.5084,350123.0
2023-08-10,31.6245,32.108,30.8121,30.9378,282851.0
2023-08-11,30.6864,30.9088,30.0674,30.2125,357962.0
2023-08-12,30.6864,30.9088,30.0674,30.2125,357962.0
2023-08-13,30.6864,30.9088,30.0674,30.2125,357962.0
2023-08-14,30.0674,30.1254,29.5549,29.961,358771.0
2023-08-15,29.6612,29.7579,29.1003,29.7193,389586.0
2023-08-16,29.6709,30.2028,29.2551,29.2841,332909.0
2023-08-17,29.2841,29.4485,28.1042,28.2686,343244.0
2023-08-18,27.9881,28.6264,27.7947,28.3847,226833.0
2023-08-19,27.9881,28.6264,27.7947,28.3847,226833.0
2023-08-20,27.9881,28.6264,27.7947,28.3847,226833.0
2023-08-21,28.317,28.6941,27.9301,28.346,412556.0
2023-08-22,28.5781,28.728,27.5626,27.6787,397852.0
2023-08-23,27.5626,28.3847,27.5143,28.3266,304056.0
2023-08-24,28.1525,28.5297,28.0945,28.1429,323375.0
2023-08-25,28.1912,29.0036,28.1912,28.7522,321270.0
2023-08-26,28.1912,29.0036,28.1912,28.7522,321270.0
2023-08-27,28.1912,29.0036,28.1912,28.7522,321270.0
2023-08-28,28.8102,29.4098,28.8102,29.3324,241231.0
2023-08-29,29.197,29.6902,29.1487,29.5258,345741.0
2023-08-30,29.3421,29.8788,29.1487,29.4098,307325.0
2023-08-31,29.3711,29.7676,29.2889,29.6129,349630.0
2023-09-01,29.7096,30.3189,29.7096,30.2995,247134.0
2023-09-02,29.7096,30.3189,29.7096,30.2995,247134.0
2023-09-03,29.7096,30.3189,29.7096,30.2995,247134.0
2023-09-04,29.7096,30.3189,29.7096,30.2995,247134.0
2023-09-05,29.9224,29.9224,28.462,29.1293,566139.0
2023-09-06,29.052,29.4098,28.5974,29.3711,342690.0
2023-09-07,29.139,29.874,29.0229,29.6419,559061.0
2023-09-08,29.5452,29.6322,28.9601,29.2357,326853.0
2023-09-09,29.5452,29.6322,28.9601,29.2357,326853.0
2023-09-10,29.5452,29.6322,28.9601,29.2357,326853.0
2023-09-11,29.5065,29.5549,29.139,29.3034,357415.0
2023-09-12,29.3034,29.9369,29.139,29.3518,363239.0
2023-09-13,29.5258,29.845,29.0616,29.5355,474852.0
2023-09-14,29.7096,30.0771,29.5452,29.8353,645904.0
2023-09-15,29.8256,30.1835,28.0558,28.2106,2840268.0
2023-09-16,29.8256,30.1835,28.0558,28.2106,2840268.0
2023-09-17,29.8256,30.1835,28.0558,28.2106,2840268.0
2023-09-18,28.346,28.6651,27.7077,27.756,527003.0
2023-09-19,27.727,28.1912,27.6303,27.9978,394131.0
2023-09-20,28.1139,28.4523,27.9543,28.0268,309687.0
2023-09-21,27.6787,28.4523,27.6206,28.0945,401055.0
2023-09-22,28.1622,28.375,28.0172,28.0945,313564.0
2023-09-23,28.1622,28.375,28.0172,28.0945,313564.0
2023-09-24,28.1622,28.375,28.0172,28.0945,313564.0
2023-09-25,28.0172,28.9552,28.0172,28.7425,283830.0
2023-09-26,28.5394,28.7038,28.0365,28.0945,301345.0
2023-09-27,28.2493,28.6941,28.1042,28.462,283846.0
2023-09-28,28.3556,29.1535,28.3556,28.8682,549129.0
2023-09-29,29.0713,29.3324,28.2879,28.4814,413075.0
2023-09-30,29.0713,29.3324,28.2879,28.4814,413075.0
2023-10-01,29.0713,29.3324,28.2879,28.4814,413075.0
2023-10-02,28.4814,28.8629,27.953,28.1878,478123.0
2023-10-03,28.1194,28.1976,27.366,27.5812,415525.0
2023-10-04,27.5812,28.315,27.3758,28.1194,435911.0
2023-10-05,28.0313,28.3737,27.9139,28.0019,410991.0
2023-10-06,27.8258,28.4618,27.6546,27.9628,407855.0
2023-10-07,27.8258,28.4618,27.6546,27.9628,407855.0
2023-10-08,27.8258,28.4618,27.6546,27.9628,407855.0
2023-10-09,27.6693,28.9021,27.6693,28.6966,323049.0
2023-10-10,28.6575,29.2788,28.6575,29.0097,424960.0
2023-10-11,29.0684,29.313,28.452,28.7847,374267.0
2023-10-12,28.9314,28.9314,27.6253,27.9139,330383.0
2023-10-13,27.9335,28.4227,27.9335,28.1389,335710.0
2023-10-14,27.9335,28.4227,27.9335,28.1389,335710.0
2023-10-15,27.9335,28.4227,27.9335,28.1389,335710.0
2023-10-16,28.5694,29.0684,28.3591,28.726,315405.0
2023-10-17,28.7162,29.4157,28.7162,29.0782,331266.0
2023-10-18,28.7651,28.8673,28.2465,28.5988,333376.0
2023-10-19,28.4618,28.4618,27.1507,27.1703,312855.0
2023-10-20,27.3268,27.454,26.5441,26.5637,437433.0
2023-10-21,27.3268,27.454,26.5441,26.5637,437433.0
2023-10-22,27.3268,27.454,26.5441,26.5637,437433.0
2023-10-23,26.5441,27.1214,26.143,26.5246,376843.0
2023-10-24,26.4756,27.092,25.3211,25.3407,527197.0
2023-10-25,25.3407,25.8788,24.6362,25.1744,325742.0
2023-10-26,25.2037,25.3113,24.465,24.8613,356757.0
2023-10-27,25.0178,25.1004,24.5139,24.7243,355504.0
2023-10-28,25.0178,25.1004,24.5139,24.7243,355504.0
2023-10-29,25.0178,25.1004,24.5139,24.7243,355504.0
2023-10-30,25.0276,25.8201,24.8808,25.4679,496130.0
2023-10-31,25.4777,25.5559,24.8857,25.4972,651685.0
2023-11-01,25.4777,25.6636,24.6264,25.5657,394519.0
2023-11-02,27.1899,28.3737,25.8495,27.0627,498914.0
2023-11-03,27.2975,28.4618,27.2975,27.953,456595.0
2023-11-04,27.2975,28.4618,27.2975,27.953,456595.0
2023-11-05,27.2975,28.4618,27.2975,27.953,456595.0
2023-11-06,27.953,28.2955,27.3268,28.2857,440310.0
2023-11-07,27.8063,28.677,27.6693,28.364,403895.0
2023-11-08,28.3835,28.3835,27.7965,28.3053,412563.0
2023-11-09,28.5205,28.5205,27.4638,27.9139,398735.0
2023-11-10,28.1096,28.1536,27.4443,27.8748,328565.0
2023-11-11,28.1096,28.1536,27.4443,27.8748,328565.0
2023-11-12,28.1096,28.1536,27.4443,27.8748,328565.0
2023-11-13,27.6399,27.9971,27.4932,27.7573,317770.0
2023-11-14,28.8532,29.9392,28.8532,29.5283,546105.0
2023-11-15,29.4989,30.0957,28.9901,29.2445,596508.0
2023-11-16,29.0488,29.0488,28.1389,28.3248,439981.0
2023-11-17,28.726,29.3032,28.6477,28.951,374354.0
2023-11-18,28.726,29.3032,28.6477,28.951,374354.0
2023-11-19,28.726,29.3032,28.6477,28.951,374354.0
2023-11-20,28.951,29.4011,28.6966,29.3521,412487.0
2023-11-21,28.9314,29.45,28.7651,29.0684,356684.0
2023-11-22,29.3619,29.3913,28.6183,28.7553,246155.0
2023-11-23,29.3619,29.3913,28.6183,28.7553,246155.0
2023-11-24,28.7162,28.7162,28.1781,28.2661,170279.0
2023-11-25,28.7162,28.7162,28.1781,28.2661,170279.0
2023-11-26,28.7162,28.7162,28.1781,28.2661,170279.0
2023-11-27,28.2759,28.6492,27.9135,28.3346,383627.0
2023-11-28,28.2759,28.9119,28.1145,28.6183,302712.0
2023-11-29,28.9706,29.3815,28.6868,28.726,304321.0
2023-11-30,28.677,28.9345,28.1145,28.4716,327525.0
2023-12-01,28.3542,29.4696,28.2906,29.4304,442452.0
2023-12-02,28.3542,29.4696,28.2906,29.4304,442452.0
2023-12-03,28.3542,29.4696,28.2906,29.4304,442452.0
2023-12-04,29.0684,30.5556,29.0684,30.2327,617571.0
2023-12-05,30.0664,30.2816,29.5283,30.0175,337946.0
2023-12-06,30.5164,31.1426,30.1544,30.2914,305334.0
2023-12-07,30.2816,31.035,29.7337,31.0056,321702.0
2023-12-08,30.9078,31.1133,30.5067,31.0644,254527.0
2023-12-09,30.9078,31.1133,30.5067,31.0644,254527.0
2023-12-10,30.9078,31.1133,30.5067,31.0644,254527.0
2023-12-11,31.26,31.5193,30.6436,31.0154,1184442.0
2023-12-12,31.1915,31.2894,30.7904,31.0154,648640.0
2023-12-13,31.2209,31.4361,29.7337,31.3383,1053652.0
2023-12-14,31.9645,33.0603,31.9645,32.7081,765892.0
2023-12-15,32.845,32.8499,32.1993,32.483,1622449.0
2023-12-16,32.845,32.8499,32.1993,32.483,1622449.0
2023-12-17,32.845,32.8499,32.1993,32.483,1622449.0
2023-12-18,32.7007,33.3834,32.4732,32.8788,413307.0
2023-12-19,32.8689,33.9969,32.8689,33.888,336589.0
2023-12-20,33.611,34.3036,33.0965,33.1064,420415.0
2023-12-21,33.3933,33.5863,33.0767,33.5417,337434.0
2023-12-22,33.5417,34.1552,33.2957,33.7198,238280.0
2023-12-23,33.5417,34.1552,33.2957,33.7198,238280.0
2023-12-24,33.5417,34.1552,33.2957,33.7198,238280.0
2023-12-25,33.5417,34.1552,33.2957,33.7198,238280.0
2023-12-26,33.8188,34.5213,33.7792,34.2937,340686.0
2023-12-27,34.2541,34.5609,33.7693,34.2838,337153.0
2023-12-28,34.1849,34.3927,34.0068,34.2739,237540.0
2023-12-29,34.0958,34.251,33.5714,33.611,441731.0
2023-12-30,34.0958,34.251,33.5714,33.611,441731.0
2023-12-31,34.0958,34.251,33.5714,33.611,441731.0
2024-01-01,34.0958,34.251,33.5714,33.611,441731.0
2024-01-02,34.1849,34.5114,33.344,33.611,623490.0
2024-01-03,33.5417,33.5417,32.2555,32.305,511092.0
2024-01-04,32.3841,32.5424,32.0676,32.3346,320712.0
2024-01-05,31.9685,32.8294,30.8802,32.4336,352285.0
2024-01-06,31.9685,32.8294,30.8802,32.4336,352285.0
2024-01-07,31.9685,32.8294,30.8802,32.4336,352285.0
2024-01-08,32.3445,32.9036,32.1664,32.6513,305920.0
2024-01-09,32.3148,32.5523,32.1219,32.3148,336638.0
2024-01-10,32.1466,32.859,32.1466,32.7799,372055.0
2024-01-11,32.582,32.9233,32.0972,32.6414,362333.0
2024-01-12,33.1954,33.2944,31.9982,32.1961,320830.0
2024-01-13,33.1954,33.2944,31.9982,32.1961,320830.0
2024-01-14,33.1954,33.2944,31.9982,32.1961,320830.0
2024-01-15,33.1954,33.2944,31.9982,32.1961,320830.0
2024-01-16,31.8597,32.0724,31.5827,31.9587,305039.0
2024-01-17,31.4738,31.924,31.3749,31.8201,301638.0
2024-01-18,32.1763,32.394,31.454,32.0279,258573.0
2024-01-19,32.2159,32.305,31.5035,32.2258,213509.0
2024-01-20,32.2159,32.305,31.5035,32.2258,213509.0
2024-01-21,32.2159,32.305,31.5035,32.2258,213509.0
2024-01-22,32.394,33.3735,32.2234,33.3142,288652.0
2024-01-23,33.5615,33.8782,33.0866,33.5319,359307.0
2024-01-24,33.7594,33.7594,32.958,33.2053,316935.0
2024-01-25,33.7594,34.4124,33.4477,34.4124,393218.0
2024-01-26,34.6301,35.3425,34.452,34.4817,621640.0
2024-01-27,34.6301,35.3425,34.452,34.4817,621640.0
2024-01-28,34.6301,35.3425,34.452,34.4817,621640.0
2024-01-29,34.6202,34.6202,34.0068,34.5015,361819.0
2024-01-30,34.3036,34.6103,34.2253,34.4223,378712.0
2024-01-31,34.264,34.2888,32.6612,32.8491,375651.0
2024-02-01,32.9283,33.1608,32.0279,32.8788,374886.0
2024-02-02,32.394,33.1855,31.9339,32.8195,277245.0
2024-02-03,32.394,33.1855,31.9339,32.8195,277245.0
2024-02-04,32.394,33.1855,31.9339,32.8195,277245.0
2024-02-05,32.3346,32.5028,31.6717,32.2555,248466.0
2024-02-06,32.0873,32.8442,32.0873,32.671,316923.0
2024-02-07,32.9283,32.9283,32.3445,32.3841,235678.0
2024-02-08,32.3643,33.3043,32.3643,33.146,455442.0
2024-02-09,33.2152,33.3043,32.7007,33.0965,328412.0
2024-02-10,33.2152,33.3043,32.7007,33.0965,328412.0
2024-02-11,33.2152,33.3043,32.7007,33.0965,328412.0
2024-02-12,33.2944,33.9573,33.2944,33.8287,269913.0
2024-02-13,32.5622,32.7007,31.9389,32.1763,336646.0
2024-02-14,32.6018,32.7205,32.2357,32.6216,394493.0
2024-02-15,32.6513,33.1064,32.5127,32.8392,332162.0
2024-02-16,32.7007,32.7007,31.8597,31.9685,245202.0
2024-02-17,32.7007,32.7007,31.8597,31.9685,245202.0
2024-02-18,32.7007,32.7007,31.8597,31.9685,245202.0
2024-02-19,32.7007,32.7007,31.8597,31.9685,245202.0
2024-02-20,31.5134,32.399,31.4145,32.2753,340950.0
2024-02-21,32.3247,32.3544,31.6025,31.7608,543710.0
2024-02-22,30.8901,33.7396,29.9946,33.5714,710908.0
2024-02-23,34.1156,34.3432,33.2548,33.4428,349519.0
2024-02-24,34.1156,34.3432,33.2548,33.4428,349519.0
2024-02-25,34.1156,34.3432,33.2548,33.4428,349519.0
2024-02-26,33.3834,33.6704,32.7304,32.77,359235.0
2024-02-27,32.5127,33.6308,32.4732,33.3043,272566.0
2024-02-28,32.7601,33.3834,32.7502,33.1163,328587.0
2024-02-29,33.6902,33.9969,33.2548,33.4032,381121.0
2024-03-01,33.3241,33.987,32.9382,33.1262,321029.0
2024-03-02,33.3241,33.987,32.9382,33.1262,321029.0
2024-03-03,33.3241,33.987,32.9382,33.1262,321029.0
2024-03-04,33.0173,33.5516,32.4039,32.6315,315812.0
2024-03-05,32.1961,33.4379,32.1961,33.0965,479972.0
2024-03-06,33.1658,33.1855,32.1318,32.2852,419656.0
2024-03-07,32.6513,32.9728,32.1565,32.3148,270047.0
2024-03-08,32.9283,33.5319,32.6364,33.2647,304006.0
2024-03-09,32.9283,33.5319,32.6364,33.2647,304006.0
2024-03-10,32.9283,33.5319,32.6364,33.2647,304006.0
2024-03-11,32.9283,33.0767,32.3974,32.8294,316320.0
2024-03-12,32.6414,33.3562,32.5177,33.235,303031.0
2024-03-13,33.235,33.799,32.8001,33.146,523779.0
2024-03-14,32.9481,33.3538,32.4633,32.8491,354490.0
2024-03-15,32.5622,33.4131,32.5523,32.8491,1016560.0
2024-03-16,32.5622,33.4131,32.5523,32.8491,1016560.0
2024-03-17,32.5622,33.4131,32.5523,32.8491,1016560.0
2024-03-18,32.8491,32.9431,32.2703,32.4534,384181.0
2024-03-19,32.2951,33.1559,32.2951,32.958,290941.0
2024-03-20,32.9283,33.8683,32.6859,33.6506,333448.0
2024-03-21,33.9078,34.2541,33.5912,33.8584,367023.0
2024-03-22,34.0464,34.8923,33.893,34.264,524119.0
2024-03-23,34.0464,34.8923,33.893,34.264,524119.0
2024-03-24,34.0464,34.8923,33.893,34.264,524119.0
2024-03-25,34.4322,34.8527,34.3333,34.64,386546.0
2024-03-26,34.8082,34.9467,34.4026,34.5114,311922.0
2024-03-27,34.8775,35.1743,34.6004,34.6301,547890.0
2024-03-28,34.6301,35.2139,34.6301,34.8379,409198.0
2024-03-29,34.6301,35.2139,34.6301,34.8379,409198.0
2024-03-30,34.6301,35.2139,34.6301,34.8379,409198.0
2024-03-31,34.6301,35.2139,34.6301,34.8379,409198.0
