,OSK US Equity,OSK US Equity,OSK US Equity,OSK US Equity,OSK US Equity
2023-10-28,88.5331,88.5627,85.0178,85.2449,847898.0
2023-10-29,88.5331,88.5627,85.0178,85.2449,847898.0
2023-10-30,86.2225,87.0643,85.2844,86.9334,783506.0
2023-10-31,85.8867,86.811,85.2844,86.6273,674938.0
2023-11-01,86.4496,87.911,85.7979,87.8814,658706.0
2023-11-02,89.5304,91.0609,88.9379,90.8436,733748.0
2023-11-03,92.3248,94.2404,92.3248,93.2925,698127.0
2023-11-04,92.3248,94.2404,92.3248,93.2925,698127.0
2023-11-05,92.3248,94.2404,92.3248,93.2925,698127.0
2023-11-06,93.6381,93.6857,90.1327,90.8733,735865.0
2023-11-07,90.0142,91.1004,89.8365,91.051,501144.0
2023-11-08,91.3472,92.2655,89.8068,90.4783,612636.0
2023-11-09,91.3077,91.8261,89.7081,90.0142,336991.0
2023-11-10,90.3912,92.3551,89.8258,92.0972,377565.0
2023-11-11,90.3912,92.3551,89.8258,92.0972,377565.0
2023-11-12,90.3912,92.3551,89.8258,92.0972,377565.0
2023-11-13,93.3867,95.0729,92.5139,93.9818,694271.0
2023-11-14,95.8466,98.49,95.4647,97.2055,754251.0
2023-11-15,97.3642,98.0238,96.1045,96.283,452132.0
2023-11-16,95.7672,96.5459,94.6563,94.7952,760383.0
2023-11-17,95.916,96.8583,95.301,96.8285,442095.0
2023-11-18,95.916,96.8583,95.301,96.8285,442095.0
2023-11-19,95.916,96.8583,95.301,96.8285,442095.0
2023-11-20,96.6302,96.6302,94.8497,94.934,373836.0
2023-11-21,94.3786,95.4994,93.6944,95.2118,398836.0
2023-11-22,94.7059,95.8267,94.081,95.5093,381860.0
2023-11-23,94.7059,95.8267,94.081,95.5093,381860.0
2023-11-24,95.7672,97.4336,95.5291,96.5607,200616.0
2023-11-25,95.7672,97.4336,95.5291,96.5607,200616.0
2023-11-26,95.7672,97.4336,95.5291,96.5607,200616.0
2023-11-27,95.9954,96.6103,95.5986,96.3028,423512.0
2023-11-28,96.0053,96.5211,94.7753,95.0927,316604.0
2023-11-29,96.0449,97.1757,95.4498,95.9557,462615.0
2023-11-30,96.4318,97.017,95.6879,96.5012,487159.0
2023-12-01,96.65,99.2785,96.65,99.1595,474004.0
2023-12-02,96.65,99.2785,96.65,99.1595,474004.0
2023-12-03,96.65,99.2785,96.65,99.1595,474004.0
2023-12-04,98.3858,99.8141,98.0486,99.0801,453257.0
2023-12-05,98.4652,98.6735,97.3344,97.6419,289148.0
2023-12-06,98.1081,99.7348,97.6617,97.8601,271778.0
2023-12-07,97.8006,98.6933,97.2352,98.0188,441832.0
2023-12-08,97.87,99.8538,97.87,99.0107,280769.0
2023-12-09,97.87,99.8538,97.87,99.0107,280769.0
2023-12-10,97.87,99.8538,97.87,99.0107,280769.0
2023-12-11,99.2686,101.173,99.2488,101.054,481129.0
2023-12-12,101.0143,101.1532,99.7447,100.2407,370091.0
2023-12-13,100.2307,102.5418,98.8818,102.3931,518616.0
2023-12-14,104.0396,107.293,104.0396,106.5094,588163.0
2023-12-15,106.1325,107.6997,105.7556,106.4301,908985.0
2023-12-16,106.1325,107.6997,105.7556,106.4301,908985.0
2023-12-17,106.1325,107.6997,105.7556,106.4301,908985.0
2023-12-18,106.8169,106.9905,104.2082,105.091,599124.0
2023-12-19,106.1325,107.66,105.7407,107.5807,389469.0
2023-12-20,107.0054,108.1064,104.8629,104.9323,485045.0
2023-12-21,106.0631,106.2714,105.1902,106.0829,350633.0
2023-12-22,106.2416,107.4864,105.7754,106.8169,246865.0
2023-12-23,106.2416,107.4864,105.7754,106.8169,246865.0
2023-12-24,106.2416,107.4864,105.7754,106.8169,246865.0
2023-12-25,106.2416,107.4864,105.7754,106.8169,246865.0
2023-12-26,107.0252,108.8701,106.9892,108.2651,407781.0
2023-12-27,108.1659,108.523,107.3079,107.5608,236586.0
2023-12-28,107.1045,108.5329,107.1045,108.3345,320510.0
2023-12-29,108.2254,109.009,107.1988,107.5311,424357.0
2023-12-30,108.2254,109.009,107.1988,107.5311,424357.0
2023-12-31,108.2254,109.009,107.1988,107.5311,424357.0
2024-01-01,108.2254,109.009,107.1988,107.5311,424357.0
2024-01-02,106.9062,108.1361,106.073,106.4598,424211.0
2024-01-03,105.3191,105.3191,102.8791,102.9386,404223.0
2024-01-04,103.018,103.8809,102.8394,102.9584,373537.0
2024-01-05,102.522,105.0513,102.3732,104.4364,421606.0
2024-01-06,102.522,105.0513,102.3732,104.4364,421606.0
2024-01-07,102.522,105.0513,102.3732,104.4364,421606.0
2024-01-08,104.0396,105.7258,103.0973,105.577,361293.0
2024-01-09,104.605,105.7457,103.6329,105.6365,336213.0
2024-01-10,105.6266,106.1027,104.3967,105.2695,306863.0
2024-01-11,104.9918,105.458,103.8032,105.1902,273791.0
2024-01-12,106.3606,106.678,104.2777,104.6447,221329.0
2024-01-13,106.3606,106.678,104.2777,104.6447,221329.0
2024-01-14,106.3606,106.678,104.2777,104.6447,221329.0
2024-01-15,106.3606,106.678,104.2777,104.6447,221329.0
2024-01-16,103.7916,104.6447,103.008,104.605,255316.0
2024-01-17,102.9981,103.4395,101.8376,102.3236,371546.0
2024-01-18,103.1568,104.2677,102.4327,103.9305,343837.0
2024-01-19,103.9602,106.0531,102.7749,106.0234,581185.0
2024-01-20,103.9602,106.0531,102.7749,106.0234,581185.0
2024-01-21,103.9602,106.0531,102.7749,106.0234,581185.0
2024-01-22,106.559,109.0387,106.559,107.6005,475300.0
2024-01-23,108.6618,108.8404,106.5987,107.1244,389126.0
2024-01-24,108.0072,108.1907,105.2447,105.7556,454730.0
2024-01-25,107.7989,112.1632,107.789,109.6537,805455.0
2024-01-26,109.8918,111.3598,109.5248,109.5843,472641.0
2024-01-27,109.8918,111.3598,109.5248,109.5843,472641.0
2024-01-28,109.8918,111.3598,109.5248,109.5843,472641.0
2024-01-29,109.4454,112.1731,109.376,111.8855,1034628.0
2024-01-30,109.1082,114.6925,106.2416,113.046,1440193.0
2024-01-31,113.3336,113.5129,108.9296,109.2074,747503.0
2024-02-01,110.2984,112.0591,109.257,111.8061,488047.0
2024-02-02,111.2407,113.046,111.0126,112.5104,372701.0
2024-02-03,111.2407,113.046,111.0126,112.5104,372701.0
2024-02-04,111.2407,113.046,111.0126,112.5104,372701.0
2024-02-05,111.5879,112.064,109.9215,111.2407,344210.0
2024-02-06,111.2407,111.9648,109.9711,111.0126,799335.0
2024-02-07,111.6871,112.1037,110.3976,110.9928,794879.0
2024-02-08,111.33,112.3318,110.844,112.2128,499656.0
2024-02-09,112.0838,112.1632,110.0009,110.9828,605731.0
2024-02-10,112.0838,112.1632,110.0009,110.9828,605731.0
2024-02-11,112.0838,112.1632,110.0009,110.9828,605731.0
2024-02-12,111.1614,112.8476,110.9134,112.4013,408470.0
2024-02-13,109.1478,109.1578,106.1127,107.0054,816307.0
2024-02-14,107.7425,110.0924,107.7425,110.0037,505955.0
2024-02-15,109.7946,111.3087,109.3861,111.229,403184.0
2024-02-16,110.6712,111.5577,108.0513,108.2306,539547.0
2024-02-17,110.6712,111.5577,108.0513,108.2306,539547.0
2024-02-18,110.6712,111.5577,108.0513,108.2306,539547.0
2024-02-19,110.6712,111.5577,108.0513,108.2306,539547.0
2024-02-20,106.9655,108.0413,106.318,107.8322,647209.0
2024-02-21,107.8322,109.1451,107.4287,108.5992,472418.0
2024-02-22,109.3463,109.3463,106.7563,107.0751,667906.0
2024-02-23,107.5831,108.8383,106.8261,108.4398,712306.0
2024-02-24,107.5831,108.8383,106.8261,108.4398,712306.0
2024-02-25,107.5831,108.8383,106.8261,108.4398,712306.0
2024-02-26,108.1111,108.8183,107.4138,108.659,467563.0
2024-02-27,109.0674,109.1869,108.1708,109.0474,525245.0
2024-02-28,108.8881,110.0785,108.5892,109.1371,445835.0
2024-02-29,109.924,110.6313,108.8482,110.4321,668746.0
2024-03-01,112.0558,112.2102,110.6413,111.3585,523109.0
2024-03-02,112.0558,112.2102,110.6413,111.3585,523109.0
2024-03-03,112.0558,112.2102,110.6413,111.3585,523109.0
2024-03-04,111.9163,112.9623,111.5378,111.5677,542956.0
2024-03-05,110.8106,110.8106,107.8322,108.0214,646371.0
2024-03-06,108.8582,111.7171,108.2804,110.8505,517996.0
2024-03-07,111.6075,113.7393,111.6075,113.5799,429368.0
2024-03-08,114.4067,116.0203,113.1715,113.809,512979.0
2024-03-09,114.4067,116.0203,113.1715,113.809,512979.0
2024-03-10,114.4067,116.0203,113.1715,113.809,512979.0
2024-03-11,113.2113,115.3132,112.8378,114.9047,634444.0
2024-03-12,115.1339,115.3331,113.6795,114.1676,360983.0
2024-03-13,113.819,116.2197,113.819,115.5224,410485.0
2024-03-14,115.5821,115.7515,113.3408,114.1776,471823.0
2024-03-15,113.55,116.1898,113.55,114.7155,1086134.0
2024-03-16,113.55,116.1898,113.55,114.7155,1086134.0
2024-03-17,113.55,116.1898,113.55,114.7155,1086134.0
2024-03-18,114.8749,116.2147,114.5661,115.9507,651136.0
2024-03-19,115.5423,117.7836,115.5423,116.9668,500812.0
2024-03-20,116.6878,118.72,116.3591,117.9928,485247.0
2024-03-21,118.7598,121.3996,118.3115,120.8617,502012.0
2024-03-22,120.8617,121.1804,119.3077,119.3973,409622.0
2024-03-23,120.8617,121.1804,119.3077,119.3973,409622.0
2024-03-24,120.8617,121.1804,119.3077,119.3973,409622.0
2024-03-25,119.3376,120.5529,119.3376,119.756,326626.0
2024-03-26,119.9153,120.7122,119.7161,119.9153,326399.0
2024-03-27,121.031,123.1428,119.8755,123.0731,365293.0
2024-03-28,123.0233,124.5075,122.8654,124.2286,506592.0
2024-03-29,123.0233,124.5075,122.8654,124.2286,506592.0
2024-03-30,123.0233,124.5075,122.8654,124.2286,506592.0
2024-03-31,123.0233,124.5075,122.8654,124.2286,506592.0
2024-04-01,124.5175,124.8661,122.5202,122.6946,333305.0
2024-04-02,121.9375,123.2823,121.7482,122.8241,339697.0
2024-04-03,122.9237,126.719,122.4854,126.4699,611307.0
2024-04-04,127.486,127.486,123.357,124.129,458858.0
2024-04-05,124.6072,127.2021,124.6072,126.6592,343269.0
2024-04-06,124.6072,127.2021,124.6072,126.6592,343269.0
2024-04-07,124.6072,127.2021,124.6072,126.6592,343269.0
2024-04-08,126.9381,127.486,125.9819,126.4699,405059.0
2024-04-09,127.1872,127.4462,124.4876,124.5972,487048.0
2024-04-10,122.6448,124.5972,121.6387,123.7604,288174.0
2024-04-11,123.7704,123.9348,122.7145,123.1627,334677.0
2024-04-12,122.2961,123.3719,121.1256,121.539,308043.0
2024-04-13,122.2961,123.3719,121.1256,121.539,308043.0
2024-04-14,122.2961,123.3719,121.1256,121.539,308043.0
2024-04-15,122.8141,123.3819,119.6364,119.8655,416836.0
2024-04-16,118.959,120.4307,118.0924,119.5966,304025.0
2024-04-17,120.3536,120.3536,117.0763,118.1522,322774.0
2024-04-18,118.6602,119.5866,116.7974,117.2058,373978.0
2024-04-19,117.0664,118.3016,116.0204,117.2656,371229.0
2024-04-20,117.0664,118.3016,116.0204,117.2656,371229.0
2024-04-21,117.0664,118.3016,116.0204,117.2656,371229.0
2024-04-22,117.5346,119.6364,116.3641,119.1284,334188.0
2024-04-23,119.7261,121.554,118.6204,120.005,460714.0
2024-04-24,119.6364,121.1655,119.228,120.782,518638.0
2024-04-25,124.4079,124.5175,115.1139,118.2319,1204869.0
2024-04-26,119.3276,119.6563,116.0603,117.2058,965211.0
2024-04-27,119.3276,119.6563,116.0603,117.2058,965211.0
2024-04-28,119.3276,119.6563,116.0603,117.2058,965211.0
2024-04-29,120.0349,120.4134,115.891,117.3851,514860.0
2024-04-30,116.1599,116.2894,111.6673,111.8366,794073.0
2024-05-01,111.6773,113.7393,111.3186,112.3347,550127.0
