,SLGN US Equity,SLGN US Equity,SLGN US Equity,SLGN US Equity,SLGN US Equity
2023-10-28,39.2699,39.5327,38.9626,39.0915,591023.0
2023-10-29,39.2699,39.5327,38.9626,39.0915,591023.0
2023-10-30,39.4186,39.6368,39.0816,39.4484,444450.0
2023-10-31,39.498,39.9342,39.3245,39.7161,571244.0
2023-11-01,39.9738,40.5389,39.5674,40.3902,1060948.0
2023-11-02,40.6777,41.2627,40.5191,41.0148,530764.0
2023-11-03,41.5403,42.383,41.3916,42.0161,421287.0
2023-11-04,41.5403,42.383,41.3916,42.0161,421287.0
2023-11-05,41.5403,42.383,41.3916,42.0161,421287.0
2023-11-06,41.6394,41.6791,41.2032,41.342,385620.0
2023-11-07,41.1338,41.3618,40.9553,41.0148,361405.0
2023-11-08,41.1635,41.2428,40.7769,40.9652,314841.0
2023-11-09,41.1933,41.1933,40.5489,40.7769,388518.0
2023-11-10,40.767,40.8463,40.301,40.5588,336596.0
2023-11-11,40.767,40.8463,40.301,40.5588,336596.0
2023-11-12,40.767,40.8463,40.301,40.5588,336596.0
2023-11-13,40.4101,40.6381,39.6665,39.9738,542347.0
2023-11-14,40.648,41.7286,40.5786,41.4411,476079.0
2023-11-15,41.5105,42.0558,41.4514,42.0062,549831.0
2023-11-16,41.8476,41.9963,41.3569,41.689,447284.0
2023-11-17,41.9864,42.0905,41.3916,41.798,1144553.0
2023-11-18,41.9864,42.0905,41.3916,41.798,1144553.0
2023-11-19,41.9864,42.0905,41.3916,41.798,1144553.0
2023-11-20,41.8575,41.8575,41.0346,41.3916,291633.0
2023-11-21,41.4411,41.5998,41.1635,41.2627,373838.0
2023-11-22,41.4411,41.7088,41.2924,41.3618,230226.0
2023-11-23,41.4411,41.7088,41.2924,41.3618,230226.0
2023-11-24,41.4808,41.8278,41.342,41.7386,107151.0
2023-11-25,41.4808,41.8278,41.342,41.7386,107151.0
2023-11-26,41.4808,41.8278,41.342,41.7386,107151.0
2023-11-27,41.5105,41.5948,41.0644,41.1338,493196.0
2023-11-28,41.223,41.3618,40.529,40.6579,613677.0
2023-11-29,40.9652,41.3122,40.8562,41.1536,383369.0
2023-11-30,41.293,41.7809,40.8947,41.5419,743463.0
2023-12-01,41.4623,42.916,41.4623,42.6671,496353.0
2023-12-02,41.4623,42.916,41.4623,42.6671,496353.0
2023-12-03,41.4623,42.916,41.4623,42.6671,496353.0
2023-12-04,42.4481,43.1749,42.4481,43.1749,682969.0
2023-12-05,42.9559,42.9559,41.99,42.1593,405237.0
2023-12-06,42.2589,43.1052,42.1991,42.4481,486677.0
2023-12-07,42.4082,42.6572,42.1416,42.6572,236515.0
2023-12-08,42.4779,42.697,42.0896,42.1394,401072.0
2023-12-09,42.4779,42.697,42.0896,42.1394,401072.0
2023-12-10,42.4779,42.697,42.0896,42.1394,401072.0
2023-12-11,42.0,42.2788,41.8606,42.1493,402919.0
2023-12-12,42.0597,42.0597,41.4623,41.6913,556478.0
2023-12-13,41.6515,43.5533,41.5952,43.3143,684038.0
2023-12-14,44.0014,44.4993,43.8222,44.2702,645487.0
2023-12-15,44.5789,44.5988,43.6529,44.0313,1880297.0
2023-12-16,44.5789,44.5988,43.6529,44.0313,1880297.0
2023-12-17,44.5789,44.5988,43.6529,44.0313,1880297.0
2023-12-18,44.2503,44.4594,43.8919,44.3997,578437.0
2023-12-19,44.7183,45.256,44.549,44.7582,584302.0
2023-12-20,44.7681,45.017,44.3599,44.4196,553000.0
2023-12-21,44.7681,45.2162,44.6636,45.0967,436893.0
2023-12-22,45.2062,45.6145,44.8776,45.266,377136.0
2023-12-23,45.2062,45.6145,44.8776,45.266,377136.0
2023-12-24,45.2062,45.6145,44.8776,45.266,377136.0
2023-12-25,45.2062,45.6145,44.8776,45.266,377136.0
2023-12-26,45.2759,45.9829,45.2062,45.6045,326085.0
2023-12-27,45.5149,45.9132,45.3506,45.5747,386700.0
2023-12-28,45.5747,45.6941,45.1764,45.4153,337260.0
2023-12-29,45.3357,45.4949,45.0071,45.0569,335820.0
2023-12-30,45.3357,45.4949,45.0071,45.0569,335820.0
2023-12-31,45.3357,45.4949,45.0071,45.0569,335820.0
2024-01-01,45.3357,45.4949,45.0071,45.0569,335820.0
2024-01-02,44.7582,45.6244,44.7582,45.1465,291854.0
2024-01-03,44.3897,44.4395,43.5284,43.862,491317.0
2024-01-04,43.7525,44.3798,43.7126,44.2205,444567.0
2024-01-05,43.9715,45.1266,43.8222,44.6188,695811.0
2024-01-06,43.9715,45.1266,43.8222,44.6188,695811.0
2024-01-07,43.9715,45.1266,43.8222,44.6188,695811.0
2024-01-08,44.3798,44.8378,44.3399,44.6088,331062.0
2024-01-09,44.3399,44.4096,44.0412,44.1906,267119.0
2024-01-10,43.9217,44.1159,43.7226,43.7624,276987.0
2024-01-11,43.7923,44.0811,43.4338,43.5135,495843.0
2024-01-12,43.9118,44.0014,43.0654,43.2446,331353.0
2024-01-13,43.9118,44.0014,43.0654,43.2446,331353.0
2024-01-14,43.9118,44.0014,43.0654,43.2446,331353.0
2024-01-15,43.9118,44.0014,43.0654,43.2446,331353.0
2024-01-16,43.0156,43.0156,42.5626,42.687,294516.0
2024-01-17,42.3186,42.687,42.2489,42.6671,373970.0
2024-01-18,42.5675,42.6173,42.1045,42.4779,360888.0
2024-01-19,42.7368,43.0057,42.239,42.9658,303576.0
2024-01-20,42.7368,43.0057,42.239,42.9658,303576.0
2024-01-21,42.7368,43.0057,42.239,42.9658,303576.0
2024-01-22,43.0256,43.4289,42.9509,43.3542,275183.0
2024-01-23,43.7425,44.0611,43.4637,43.6828,664431.0
2024-01-24,43.9217,43.9217,43.1759,43.2646,505029.0
2024-01-25,43.9118,44.0213,43.3641,43.7923,388640.0
2024-01-26,44.0313,44.3101,43.5284,43.6131,547757.0
2024-01-27,44.0313,44.3101,43.5284,43.6131,547757.0
2024-01-28,44.0313,44.3101,43.5284,43.6131,547757.0
2024-01-29,43.4737,43.4737,42.8762,43.3542,623358.0
2024-01-30,43.3243,43.7226,42.9061,43.4537,568813.0
2024-01-31,46.9189,47.2973,45.2759,45.7439,1569758.0
2024-02-01,46.192,46.3912,45.0619,46.1721,994240.0
2024-02-02,45.9331,45.9331,44.7582,45.0569,665902.0
2024-02-03,45.9331,45.9331,44.7582,45.0569,665902.0
2024-02-04,45.9331,45.9331,44.7582,45.0569,665902.0
2024-02-05,44.5291,44.8478,44.0114,44.5192,667403.0
2024-02-06,44.4296,44.549,44.0114,44.2005,655174.0
2024-02-07,44.4495,44.4495,43.384,43.862,581462.0
2024-02-08,43.7226,44.3001,43.6031,44.2304,410901.0
2024-02-09,44.4196,44.6984,44.0711,44.6486,386882.0
2024-02-10,44.4196,44.6984,44.0711,44.6486,386882.0
2024-02-11,44.4196,44.6984,44.0711,44.6486,386882.0
2024-02-12,44.8079,45.5747,44.8079,45.4452,342535.0
2024-02-13,44.7382,45.1764,44.0114,44.091,764290.0
2024-02-14,44.1109,44.2503,43.8222,44.0711,478096.0
2024-02-15,44.2005,44.6885,44.1109,44.2603,612367.0
2024-02-16,44.1906,44.3848,43.7325,43.7724,688778.0
2024-02-17,44.1906,44.3848,43.7325,43.7724,688778.0
2024-02-18,44.1906,44.3848,43.7325,43.7724,688778.0
2024-02-19,44.1906,44.3848,43.7325,43.7724,688778.0
2024-02-20,43.7126,44.101,43.5434,43.8919,668268.0
2024-02-21,43.8321,44.4096,43.8321,44.33,478197.0
2024-02-22,44.3897,44.5988,44.1906,44.4395,676000.0
2024-02-23,44.6586,45.4452,44.549,45.4054,381099.0
2024-02-24,44.6586,45.4452,44.549,45.4054,381099.0
2024-02-25,44.6586,45.4452,44.549,45.4054,381099.0
2024-02-26,45.2261,45.4353,44.1707,44.2802,474429.0
2024-02-27,44.4096,44.6032,43.9018,43.9118,357656.0
2024-02-28,43.9118,44.2752,43.7325,43.8023,399589.0
2024-02-29,43.7923,44.091,43.5633,43.7226,677758.0
2024-03-01,43.6828,43.9417,43.4936,43.5334,438515.0
2024-03-02,43.6828,43.9417,43.4936,43.5334,438515.0
2024-03-03,43.6828,43.9417,43.4936,43.5334,438515.0
2024-03-04,43.7325,43.8321,43.165,43.1849,707965.0
2024-03-05,42.9559,43.4239,42.7766,43.1052,801465.0
2024-03-06,43.2944,43.394,42.7169,42.8563,946389.0
2024-03-07,43.1849,43.7624,43.0256,43.5234,892670.0
2024-03-08,43.7226,44.3599,43.3143,44.0811,564436.0
2024-03-09,43.7226,44.3599,43.3143,44.0811,564436.0
2024-03-10,43.7226,44.3599,43.3143,44.0811,564436.0
2024-03-11,43.9018,44.8577,43.872,44.7582,481058.0
2024-03-12,44.7582,44.788,44.0163,44.33,508938.0
2024-03-13,44.45,44.83,44.37,44.51,365478.0
2024-03-14,44.32,44.44,43.88,44.4,434921.0
2024-03-15,44.23,44.91,44.23,44.52,992597.0
2024-03-16,44.23,44.91,44.23,44.52,992597.0
2024-03-17,44.23,44.91,44.23,44.52,992597.0
2024-03-18,44.52,44.86,43.95,43.98,434520.0
2024-03-19,43.88,44.37,43.81,44.31,366864.0
2024-03-20,44.13,44.82,44.13,44.82,451185.0
2024-03-21,44.87,45.39,44.69,45.28,599858.0
2024-03-22,45.47,45.57,45.11,45.2,715252.0
2024-03-23,45.47,45.57,45.11,45.2,715252.0
2024-03-24,45.47,45.57,45.11,45.2,715252.0
2024-03-25,45.25,45.845,45.235,45.48,372752.0
2024-03-26,45.57,45.81,45.3701,45.73,404956.0
2024-03-27,45.87,47.19,45.87,47.17,961279.0
2024-03-28,47.32,48.677,47.32,48.56,1138306.0
2024-03-29,47.32,48.677,47.32,48.56,1138306.0
2024-03-30,47.32,48.677,47.32,48.56,1138306.0
2024-03-31,47.32,48.677,47.32,48.56,1138306.0
2024-04-01,48.51,48.78,47.99,48.67,1007028.0
2024-04-02,48.64,48.84,47.975,48.28,713524.0
2024-04-03,48.15,48.62,47.83,47.96,726169.0
2024-04-04,48.27,48.59,47.55,47.78,725315.0
2024-04-05,47.47,48.22,47.45,48.09,624436.0
2024-04-06,47.47,48.22,47.45,48.09,624436.0
2024-04-07,47.47,48.22,47.45,48.09,624436.0
2024-04-08,48.37,48.51,48.045,48.27,613560.0
2024-04-09,48.26,49.21,48.25,49.14,961466.0
2024-04-10,48.19,49.721,48.14,49.28,954219.0
2024-04-11,49.4,49.4,48.62,48.68,623617.0
2024-04-12,48.41,48.51,47.37,47.47,461921.0
2024-04-13,48.41,48.51,47.37,47.47,461921.0
2024-04-14,48.41,48.51,47.37,47.47,461921.0
2024-04-15,47.87,48.1,46.92,47.25,452879.0
2024-04-16,47.14,47.27,46.55,47.05,493908.0
2024-04-17,47.19,47.52,46.75,46.79,415557.0
2024-04-18,46.83,46.93,46.43,46.84,336186.0
2024-04-19,46.69,47.43,46.47,47.4,335906.0
2024-04-20,46.69,47.43,46.47,47.4,335906.0
2024-04-21,46.69,47.43,46.47,47.4,335906.0
2024-04-22,47.38,47.78,46.84,47.04,783395.0
2024-04-23,46.73,47.62,46.73,47.23,383679.0
2024-04-24,47.21,47.49,46.95,47.32,507047.0
2024-04-25,46.86,47.28,46.51,47.02,413528.0
2024-04-26,47.16,47.54,46.95,46.96,485573.0
2024-04-27,47.16,47.54,46.95,46.96,485573.0
2024-04-28,47.16,47.54,46.95,46.96,485573.0
2024-04-29,47.19,47.63,47.01,47.29,551842.0
2024-04-30,46.94,47.06,46.54,46.66,819867.0
2024-05-01,47.69,48.25,44.28,44.72,1360341.0
