,VCTR US Equity,VCTR US Equity,VCTR US Equity,VCTR US Equity,VCTR US Equity
2023-10-29,29.2701,29.2701,28.6126,28.7791,163289.0
2023-10-30,28.9264,29.1228,28.6515,28.9166,177392.0
2023-10-31,28.9166,29.0933,28.7202,28.9264,161666.0
2023-11-01,29.0246,29.6039,28.8871,29.5843,196768.0
2023-11-02,29.9083,30.3992,28.9658,30.3992,221622.0
2023-11-03,32.4416,33.3154,31.3222,32.2059,486679.0
2023-11-04,32.4416,33.3154,31.3222,32.2059,486679.0
2023-11-05,32.4416,33.3154,31.3222,32.2059,486679.0
2023-11-06,32.1175,32.1568,30.2029,31.3124,226517.0
2023-11-07,31.1062,31.4695,31.037,31.1356,180142.0
2023-11-08,30.4876,30.5367,29.5057,30.0948,862570.0
2023-11-09,30.1439,30.684,29.5843,29.7119,909800.0
2023-11-10,29.6235,30.6152,29.5744,30.2814,447859.0
2023-11-11,29.6235,30.6152,29.5744,30.2814,447859.0
2023-11-12,29.6235,30.6152,29.5744,30.2814,447859.0
2023-11-13,30.0948,30.4189,30.0507,30.1832,340086.0
2023-11-14,30.9098,31.2878,30.8116,31.1946,461084.0
2023-11-15,31.1553,31.8819,30.9196,31.7641,526789.0
2023-11-16,31.6757,31.8721,31.2289,31.2338,294205.0
2023-11-17,31.4499,31.9703,31.3418,31.8131,324205.0
2023-11-18,31.4499,31.9703,31.3418,31.8131,324205.0
2023-11-19,31.4499,31.9703,31.3418,31.8131,324205.0
2023-11-20,31.7935,32.1666,31.6168,32.0684,281848.0
2023-11-21,31.9997,32.3826,31.8917,32.039,406032.0
2023-11-22,32.2746,32.4789,32.093,32.471,285207.0
2023-11-23,32.2746,32.4789,32.093,32.471,285207.0
2023-11-24,32.3826,32.4514,31.5775,31.6659,334124.0
2023-11-25,32.3826,32.4514,31.5775,31.6659,334124.0
2023-11-26,32.3826,32.4514,31.5775,31.6659,334124.0
2023-11-27,31.4204,31.6855,30.6742,30.7429,829718.0
2023-11-28,30.7723,31.6266,30.6152,31.116,657937.0
2023-11-29,31.3517,31.4548,30.9785,31.0375,633954.0
2023-11-30,31.2731,31.7621,31.1651,31.5677,742595.0
2023-12-01,31.3615,32.0095,31.1356,31.9408,544896.0
2023-12-02,31.3615,32.0095,31.1356,31.9408,544896.0
2023-12-03,31.3615,32.0095,31.1356,31.9408,544896.0
2023-12-04,31.8917,32.2648,31.4744,32.1764,642334.0
2023-12-05,32.4023,33.1289,32.255,32.5496,648656.0
2023-12-06,32.5888,32.9325,32.0881,32.1077,531728.0
2023-12-07,32.0979,32.4941,31.9604,32.2255,493679.0
2023-12-08,32.2652,32.761,32.2652,32.5726,319381.0
2023-12-09,32.2652,32.761,32.2652,32.5726,319381.0
2023-12-10,32.2652,32.761,32.2652,32.5726,319381.0
2023-12-11,32.5329,33.1378,32.5329,32.9692,672826.0
2023-12-12,33.2766,33.3956,33.1179,33.2072,264618.0
2023-12-13,32.6222,32.9593,32.1363,32.8899,649003.0
2023-12-14,33.3361,34.4665,33.0188,34.4169,752500.0
2023-12-15,34.3871,34.8284,34.0203,34.0698,675155.0
2023-12-16,34.3871,34.8284,34.0203,34.0698,675155.0
2023-12-17,34.3871,34.8284,34.0203,34.0698,675155.0
2023-12-18,34.3574,34.516,33.7823,33.8418,328963.0
2023-12-19,33.9608,34.9077,33.7228,34.7044,721228.0
2023-12-20,34.5458,34.6843,33.7525,33.7724,570061.0
2023-12-21,33.9905,34.0698,33.2369,33.9112,895590.0
2023-12-22,34.0599,34.2582,33.8319,34.0302,207860.0
2023-12-23,34.0599,34.2582,33.8319,34.0302,207860.0
2023-12-24,34.0599,34.2582,33.8319,34.0302,207860.0
2023-12-25,34.0599,34.2582,33.8319,34.0302,207860.0
2023-12-26,34.0698,34.6598,33.8616,34.3772,253198.0
2023-12-27,34.4962,34.8135,34.1987,34.6548,217020.0
2023-12-28,34.5259,34.8779,34.5259,34.7441,158679.0
2023-12-29,34.7044,34.8627,34.1392,34.1492,228583.0
2023-12-30,34.7044,34.8627,34.1392,34.1492,228583.0
2023-12-31,34.7044,34.8627,34.1392,34.1492,228583.0
2024-01-01,34.7044,34.8627,34.1392,34.1492,228583.0
2024-01-02,34.0103,34.0897,33.3757,33.4551,444701.0
2024-01-03,33.4551,33.7228,32.7213,32.9295,337591.0
2024-01-04,32.87,33.5542,32.8006,33.2667,375694.0
2024-01-05,32.9295,33.2568,32.7907,32.9494,708086.0
2024-01-06,32.9295,33.2568,32.7907,32.9494,708086.0
2024-01-07,32.9295,33.2568,32.7907,32.9494,708086.0
2024-01-08,32.8502,33.6236,32.8106,33.465,402661.0
2024-01-09,33.0584,33.2171,32.4635,32.5032,373020.0
2024-01-10,32.5032,32.8502,32.2716,32.7114,342989.0
2024-01-11,32.9494,33.4848,32.7164,33.4551,571564.0
2024-01-12,33.8715,34.169,33.2766,33.6435,374681.0
2024-01-13,33.8715,34.169,33.2766,33.6435,374681.0
2024-01-14,33.8715,34.169,33.2766,33.6435,374681.0
2024-01-15,33.8715,34.169,33.2766,33.6435,374681.0
2024-01-16,33.2171,33.5741,33.1179,33.5641,375927.0
2024-01-17,33.2568,33.7623,33.2568,33.7129,340591.0
2024-01-18,33.8814,34.1343,33.5691,34.0698,368874.0
2024-01-19,34.4268,34.6747,33.8219,34.6648,211694.0
2024-01-20,34.4268,34.6747,33.8219,34.6648,211694.0
2024-01-21,34.4268,34.6747,33.8219,34.6648,211694.0
2024-01-22,35.1506,35.1903,34.8284,34.9027,393542.0
2024-01-23,35.0713,35.101,33.9707,33.9806,284808.0
2024-01-24,34.407,34.5606,33.8666,33.9112,188673.0
2024-01-25,34.1492,34.283,33.8814,34.0203,283573.0
2024-01-26,34.2186,34.4565,34.0599,34.2979,183843.0
2024-01-27,34.2186,34.4565,34.0599,34.2979,183843.0
2024-01-28,34.2186,34.4565,34.0599,34.2979,183843.0
2024-01-29,34.1591,34.2979,33.9905,34.1987,216035.0
2024-01-30,34.0004,34.4863,34.0004,34.407,203897.0
2024-01-31,34.2384,34.4387,33.4055,33.4452,225688.0
2024-02-01,33.5443,34.0401,33.108,34.0401,310880.0
2024-02-02,33.693,34.2235,33.584,34.0401,291607.0
2024-02-03,33.693,34.2235,33.584,34.0401,291607.0
2024-02-04,33.693,34.2235,33.584,34.0401,291607.0
2024-02-05,33.9013,34.4218,33.6236,34.2086,394494.0
2024-02-06,34.0897,34.407,34.0103,34.0203,343040.0
2024-02-07,34.1789,34.8928,33.7773,34.8036,345976.0
2024-02-08,34.6449,34.9721,34.4367,34.6053,397238.0
2024-02-09,34.9721,37.3618,34.6053,36.4595,787643.0
2024-02-10,34.9721,37.3618,34.6053,36.4595,787643.0
2024-02-11,34.9721,37.3618,34.6053,36.4595,787643.0
2024-02-12,36.628,36.8809,35.9786,36.6875,550424.0
2024-02-13,36.043,36.043,34.1987,34.6053,393029.0
2024-02-14,34.8532,35.7158,34.6945,35.6365,444279.0
2024-02-15,35.8447,36.4843,35.8348,36.2215,325536.0
2024-02-16,36.2215,36.6181,35.8646,36.3405,369145.0
2024-02-17,36.2215,36.6181,35.8646,36.3405,369145.0
2024-02-18,36.2215,36.6181,35.8646,36.3405,369145.0
2024-02-19,36.2215,36.6181,35.8646,36.3405,369145.0
2024-02-20,35.9736,36.5091,35.8447,36.3405,172481.0
2024-02-21,36.0926,36.6082,35.7118,36.5983,206918.0
2024-02-22,36.5884,37.2726,36.5091,37.1536,335660.0
2024-02-23,37.3519,37.7782,37.2131,37.6791,309383.0
2024-02-24,37.3519,37.7782,37.2131,37.6791,309383.0
2024-02-25,37.3519,37.7782,37.2131,37.6791,309383.0
2024-02-26,37.4213,37.8675,37.3668,37.6791,286208.0
2024-02-27,37.7782,37.8576,37.5006,37.7782,211581.0
2024-02-28,37.7485,38.0856,37.4015,37.5799,233978.0
2024-02-29,37.9369,38.1055,37.5006,38.1055,261502.0
2024-03-01,38.0063,38.2443,37.7931,38.2244,189359.0
2024-03-02,38.0063,38.2443,37.7931,38.2244,189359.0
2024-03-03,38.0063,38.2443,37.7931,38.2244,189359.0
2024-03-04,38.1749,38.8442,38.1749,38.6012,288130.0
2024-03-05,38.3732,38.9879,38.3732,38.6806,192839.0
2024-03-06,38.8392,39.0177,38.4128,38.75,266962.0
2024-03-07,38.8789,39.5333,38.7599,39.335,318438.0
2024-03-08,39.7,40.145,39.5115,39.69,387063.0
2024-03-09,39.7,40.145,39.5115,39.69,387063.0
2024-03-10,39.7,40.145,39.5115,39.69,387063.0
2024-03-11,39.69,39.81,39.26,39.57,316259.0
2024-03-12,40.03,40.9,39.6,39.91,433333.0
2024-03-13,39.8,40.36,39.675,40.1,364145.0
2024-03-14,39.91,40.22,39.31,39.67,459913.0
2024-03-15,39.42,40.4,39.38,40.16,658257.0
2024-03-16,39.42,40.4,39.38,40.16,658257.0
2024-03-17,39.42,40.4,39.38,40.16,658257.0
2024-03-18,40.08,40.53,39.91,40.35,375163.0
2024-03-19,40.29,40.95,39.98,40.87,469925.0
2024-03-20,41.04,41.5301,40.785,41.35,365661.0
2024-03-21,41.68,42.14,41.55,41.67,362420.0
2024-03-22,41.88,42.07,41.42,41.52,227932.0
2024-03-23,41.88,42.07,41.42,41.52,227932.0
2024-03-24,41.88,42.07,41.42,41.52,227932.0
2024-03-25,41.51,42.0,41.49,41.71,200521.0
2024-03-26,41.98,42.14,41.77,41.83,317637.0
2024-03-27,42.15,42.495,42.02,42.41,170531.0
2024-03-28,42.38,42.63,42.15,42.43,350323.0
2024-03-29,42.38,42.63,42.15,42.43,350323.0
2024-03-30,42.38,42.63,42.15,42.43,350323.0
2024-03-31,42.38,42.63,42.15,42.43,350323.0
2024-04-01,42.57,42.57,41.58,41.64,346299.0
2024-04-02,41.34,42.3,41.3,41.93,297116.0
2024-04-03,41.81,42.99,41.5782,42.71,522492.0
2024-04-04,43.0,43.31,42.225,42.45,406104.0
2024-04-05,42.4,43.26,42.2713,43.05,333307.0
2024-04-06,42.4,43.26,42.2713,43.05,333307.0
2024-04-07,42.4,43.26,42.2713,43.05,333307.0
2024-04-08,43.3,44.025,43.14,43.83,443385.0
2024-04-09,44.14,44.14,43.08,43.78,332840.0
2024-04-10,43.04,43.74,43.03,43.58,343940.0
2024-04-11,43.57,43.9,43.195,43.81,357700.0
2024-04-12,43.56,43.74,42.7,42.95,263720.0
2024-04-13,43.56,43.74,42.7,42.95,263720.0
2024-04-14,43.56,43.74,42.7,42.95,263720.0
2024-04-15,43.13,43.48,42.335,42.58,317847.0
2024-04-16,42.71,44.775,42.1015,44.62,1400654.0
2024-04-17,44.97,45.38,43.91,44.66,877643.0
2024-04-18,44.65,45.91,44.45,45.9,764523.0
2024-04-19,46.11,47.85,45.98,47.47,812152.0
2024-04-20,46.11,47.85,45.98,47.47,812152.0
2024-04-21,46.11,47.85,45.98,47.47,812152.0
2024-04-22,47.75,49.1599,47.5,48.93,651133.0
2024-04-23,49.06,50.8898,49.06,50.64,777132.0
2024-04-24,50.69,50.9744,48.64,50.02,867943.0
2024-04-25,49.84,50.37,49.39,50.15,448846.0
2024-04-26,50.22,51.67,50.205,51.58,542163.0
2024-04-27,50.22,51.67,50.205,51.58,542163.0
2024-04-28,50.22,51.67,50.205,51.58,542163.0
2024-04-29,51.67,51.9125,51.09,51.36,695990.0
2024-04-30,51.07,51.35,50.84,50.86,342984.0
2024-05-01,50.48,51.51,50.42,50.45,468561.0
