,WMT US Equity,WMT US Equity,WMT US Equity,WMT US Equity,WMT US Equity
2023-09-04,53.906,53.9358,53.0057,53.4757,12553368.0
2023-09-05,53.5684,53.8828,53.0157,53.0454,15209358.0
2023-09-06,53.0885,53.6743,52.9263,53.4426,14594562.0
2023-09-07,53.618,54.1079,53.4492,54.1046,19120887.0
2023-09-08,54.1079,54.2336,53.9722,54.2039,12668964.0
2023-09-09,54.1079,54.2336,53.9722,54.2039,12668964.0
2023-09-10,54.1079,54.2336,53.9722,54.2039,12668964.0
2023-09-11,54.28,54.4391,54.1675,54.3925,11912118.0
2023-09-12,54.4455,54.5888,54.2932,54.4521,11757357.0
2023-09-13,54.5878,54.8923,54.4024,54.4653,14364270.0
2023-09-14,54.611,54.8559,54.4157,54.6937,14923707.0
2023-09-15,54.6805,54.8294,54.2039,54.4918,63925080.0
2023-09-16,54.6805,54.8294,54.2039,54.4918,63925080.0
2023-09-17,54.6805,54.8294,54.2039,54.4918,63925080.0
2023-09-18,54.505,54.6772,54.0318,54.088,12997692.0
2023-09-19,54.0748,54.2072,53.7355,54.0748,14020485.0
2023-09-20,54.1476,54.515,53.9358,54.2502,10124649.0
2023-09-21,54.366,54.4455,53.5485,53.5916,18787488.0
2023-09-22,53.6942,54.0251,53.5916,53.7339,13216917.0
2023-09-23,53.6942,54.0251,53.5916,53.7339,13216917.0
2023-09-24,53.6942,54.0251,53.5916,53.7339,13216917.0
2023-09-25,53.7405,53.9854,53.5737,53.9722,10459422.0
2023-09-26,53.9291,54.1286,53.7339,53.7835,14435814.0
2023-09-27,53.618,53.6942,53.0521,53.5254,15711102.0
2023-09-28,53.618,53.8927,53.4824,53.7968,11617116.0
2023-09-29,53.9589,53.992,52.6863,52.9329,18842439.0
2023-09-30,53.9589,53.992,52.6863,52.9329,18842439.0
2023-10-01,53.9589,53.992,52.6863,52.9329,18842439.0
2023-10-02,52.7873,53.0454,52.3967,52.9892,12992841.0
2023-10-03,52.8535,53.2035,52.5192,52.6549,11253174.0
2023-10-04,52.8402,53.3036,52.6284,53.2871,15755838.0
2023-10-05,53.105,53.2738,52.6251,52.6516,14269605.0
2023-10-06,52.5093,52.6218,50.1924,51.7679,42616167.0
2023-10-07,52.5093,52.6218,50.1924,51.7679,42616167.0
2023-10-08,52.5093,52.6218,50.1924,51.7679,42616167.0
2023-10-09,51.3277,51.5842,50.7253,51.5792,21022542.0
2023-10-10,51.7083,52.3206,51.5196,52.1617,16014444.0
2023-10-11,52.3802,52.7873,51.9764,52.3703,12026775.0
2023-10-12,52.4695,52.7277,52.218,52.6086,13514676.0
2023-10-13,52.7112,53.1083,52.592,52.8998,13810884.0
2023-10-14,52.7112,53.1083,52.592,52.8998,13810884.0
2023-10-15,52.7112,53.1083,52.592,52.8998,13810884.0
2023-10-16,53.1348,53.6445,53.062,53.3566,14348010.0
2023-10-17,53.201,53.5224,53.0852,53.4261,10893372.0
2023-10-18,53.5783,53.7372,53.1944,53.4658,10559724.0
2023-10-19,53.4294,53.5592,53.0289,53.2109,11745897.0
2023-10-20,53.2308,53.3218,52.5291,52.5457,15057243.0
2023-10-21,53.2308,53.3218,52.5291,52.5457,15057243.0
2023-10-22,53.2308,53.3218,52.5291,52.5457,15057243.0
2023-10-23,52.5357,53.4029,52.3007,53.2904,17097108.0
2023-10-24,53.4194,54.1079,53.4161,54.0318,17535066.0
2023-10-25,54.002,54.3892,53.7736,53.8696,16621779.0
2023-10-26,53.853,54.2303,53.489,53.5419,16220073.0
2023-10-27,53.4459,53.6081,53.1381,53.3433,13830213.0
2023-10-28,53.4459,53.6081,53.1381,53.3433,13830213.0
2023-10-29,53.4459,53.6081,53.1381,53.3433,13830213.0
2023-10-30,53.4393,54.0351,53.2159,53.9556,12653652.0
2023-10-31,53.949,54.1542,53.6015,54.0847,14168346.0
2023-11-01,54.3495,54.7367,53.9424,54.5679,14899389.0
2023-11-02,54.4058,55.0048,54.1559,54.7831,15492201.0
2023-11-03,54.9022,55.0396,54.4455,54.4984,17240223.0
2023-11-04,54.9022,55.0396,54.4455,54.4984,17240223.0
2023-11-05,54.9022,55.0396,54.4455,54.4984,17240223.0
2023-11-06,54.4455,54.8195,54.3032,54.5712,14529237.0
2023-11-07,54.8658,55.1438,54.7202,54.8261,15023502.0
2023-11-08,54.889,55.0346,54.141,54.3793,15591831.0
2023-11-09,54.4024,54.4521,54.0301,54.2535,15080697.0
2023-11-10,54.462,55.0876,54.2469,55.0048,14321157.0
2023-11-11,54.462,55.0876,54.2469,55.0048,14321157.0
2023-11-12,54.462,55.0876,54.2469,55.0048,14321157.0
2023-11-13,55.0677,55.5607,54.9568,55.498,15408843.0
2023-11-14,55.6602,55.9832,55.3557,55.488,19792518.0
2023-11-15,55.7297,56.246,55.4417,56.193,35769945.0
2023-11-16,52.5424,52.774,51.4667,51.6454,97658592.0
2023-11-17,51.6156,52.1419,51.3045,51.417,42533403.0
2023-11-18,51.6156,52.1419,51.3045,51.417,42533403.0
2023-11-19,51.6156,52.1419,51.3045,51.417,42533403.0
2023-11-20,51.4799,51.6355,51.3045,51.4005,26703843.0
2023-11-21,51.4535,51.9135,51.0133,51.5858,29382195.0
2023-11-22,51.5395,51.6487,51.096,51.192,26433522.0
2023-11-23,51.5395,51.6487,51.096,51.192,26433522.0
2023-11-24,51.3509,51.6752,51.2019,51.652,13975170.0
2023-11-25,51.3509,51.6752,51.2019,51.652,13975170.0
2023-11-26,51.3509,51.6752,51.2019,51.652,13975170.0
2023-11-27,51.6156,52.0823,51.6156,51.887,23393646.0
2023-11-28,51.8506,52.5999,51.8506,52.506,23535027.0
2023-11-29,52.549,52.549,51.5031,51.6587,29896485.0
2023-11-30,51.6388,51.748,51.139,51.5296,29925786.0
2023-12-01,51.427,51.5031,50.5168,51.0828,39273669.0
2023-12-02,51.427,51.5031,50.5168,51.0828,39273669.0
2023-12-03,51.427,51.5031,50.5168,51.0828,39273669.0
2023-12-04,50.7452,51.278,50.7419,51.0695,24883188.0
2023-12-05,51.1192,51.5825,50.8842,51.5428,21883830.0
2023-12-06,51.4832,51.5759,50.8544,50.9835,26447397.0
2023-12-07,51.2758,51.3389,50.5699,50.6479,25362579.0
2023-12-08,50.4951,50.5649,49.9104,50.1164,34069461.0
2023-12-09,50.4951,50.5649,49.9104,50.1164,34069461.0
2023-12-10,50.4951,50.5649,49.9104,50.1164,34069461.0
2023-12-11,50.2094,50.3124,49.6779,50.2426,31883262.0
2023-12-12,50.236,50.3954,49.9071,50.2825,21382020.0
2023-12-13,50.3456,51.1761,50.0433,51.1761,35348679.0
2023-12-14,51.0001,51.1396,50.4719,50.5516,30891255.0
2023-12-15,50.422,50.9801,50.3423,50.7409,70003587.0
2023-12-16,50.422,50.9801,50.3423,50.7409,70003587.0
2023-12-17,50.422,50.9801,50.3423,50.7409,70003587.0
2023-12-18,50.9436,51.515,50.8705,51.4818,26316012.0
2023-12-19,51.4386,51.7209,51.1894,51.6678,24417093.0
2023-12-20,51.6312,51.8704,51.0333,51.0632,21967701.0
2023-12-21,51.1595,51.5117,51.128,51.4253,20087784.0
2023-12-22,51.6412,52.206,51.5433,52.0399,19405641.0
2023-12-23,51.6412,52.206,51.5433,52.0399,19405641.0
2023-12-24,51.6412,52.206,51.5433,52.0399,19405641.0
2023-12-25,51.6412,52.206,51.5433,52.0399,19405641.0
2023-12-26,52.0399,52.1528,51.8605,51.9601,11679963.0
2023-12-27,51.9269,52.4701,51.8771,52.4485,19895964.0
2023-12-28,52.4119,52.598,52.3222,52.3455,16776066.0
2023-12-29,52.3322,52.5149,52.2093,52.3721,21948198.0
2023-12-30,52.3322,52.5149,52.2093,52.3721,21948198.0
2023-12-31,52.3322,52.5149,52.2093,52.3721,21948198.0
2024-01-01,52.3322,52.5149,52.2093,52.3721,21948198.0
2024-01-02,52.2392,52.9983,52.2193,52.9169,23539677.0
