,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity
2023-09-11,668.3257,670.0619,645.9231,658.4638,952881.0
2023-09-12,651.0099,661.2996,648.7211,649.5271,892427.0
2023-09-13,654.3137,663.8571,649.6863,655.4581,877909.0
2023-09-14,663.9964,664.2552,647.8354,653.239,1035867.0
2023-09-15,643.8349,644.7803,614.7669,620.081,3161300.0
2023-09-16,643.8349,644.7803,614.7669,620.081,3161300.0
2023-09-17,643.8349,644.7803,614.7669,620.081,3161300.0
2023-09-18,617.7523,633.3959,615.2048,632.56,1259914.0
2023-09-19,632.56,633.6646,618.7077,622.111,1094610.0
2023-09-20,624.4496,629.6641,614.2992,615.8516,847591.0
2023-09-21,607.2735,615.1252,606.0296,607.4228,1169571.0
2023-09-22,616.9562,625.8781,612.508,616.1004,1274525.0
2023-09-23,616.9562,625.8781,612.508,616.1004,1274525.0
2023-09-24,616.9562,625.8781,612.508,616.1004,1274525.0
2023-09-25,612.299,619.9814,610.647,617.5682,763522.0
2023-09-26,608.9653,612.5229,600.5862,603.0541,1059239.0
2023-09-27,609.015,614.7122,599.6955,610.9356,1195110.0
2023-09-28,608.0,627.4649,604.6762,624.4695,1173416.0
2023-09-29,633.4059,634.2617,622.0314,623.7232,770842.0
2023-09-30,633.4059,634.2617,622.0314,623.7232,770842.0
2023-10-01,633.4059,634.2617,622.0314,623.7232,770842.0
2023-10-02,624.2008,637.884,619.9914,627.8132,988175.0
2023-10-03,627.0171,633.9034,609.9206,615.1053,1019712.0
2023-10-04,621.3647,630.918,618.9963,629.3059,958839.0
2023-10-05,629.903,630.7986,617.2747,622.7877,753670.0
2023-10-06,617.6528,629.0074,606.2585,625.0567,1064920.0
2023-10-07,617.6528,629.0074,606.2585,625.0567,1064920.0
2023-10-08,617.6528,629.0074,606.2585,625.0567,1064920.0
2023-10-09,618.2201,627.8032,611.7716,624.6387,692195.0
2023-10-10,630.3806,639.8245,625.2258,631.2962,674236.0
2023-10-11,637.8342,640.1231,630.8633,638.6104,661546.0
2023-10-12,642.2129,661.7673,642.0735,651.7761,1328745.0
2023-10-13,657.7868,661.1603,638.8791,641.984,1229489.0
2023-10-14,657.7868,661.1603,638.8791,641.984,1229489.0
2023-10-15,657.7868,661.1603,638.8791,641.984,1229489.0
2023-10-16,644.6708,652.4429,640.9861,647.5368,998984.0
2023-10-17,635.0379,650.2635,623.4147,646.7905,1034146.0
2023-10-18,634.8986,642.0138,623.2356,639.118,1334594.0
2023-10-19,623.9023,629.4253,597.296,599.0238,2507798.0
2023-10-20,600.7653,605.2534,595.511,597.4316,1301305.0
2023-10-21,600.7653,605.2534,595.511,597.4316,1301305.0
2023-10-22,600.7653,605.2534,595.511,597.4316,1301305.0
2023-10-23,593.4013,604.3379,586.5249,596.6653,810602.0
2023-10-24,602.2779,608.3682,596.0285,601.0838,966130.0
2023-10-25,593.7894,595.6304,578.2453,580.5043,1133153.0
2023-10-26,586.2363,601.641,580.6834,582.2856,1197596.0
2023-10-27,581.4596,590.6696,577.9567,581.181,949686.0
2023-10-28,581.4596,590.6696,577.9567,581.181,949686.0
2023-10-29,581.4596,590.6696,577.9567,581.181,949686.0
2023-10-30,579.5788,590.4806,574.3842,580.6635,865860.0
2023-10-31,583.4798,587.9031,571.6277,585.3606,817949.0
2023-11-01,589.988,604.6862,585.9079,603.7109,1043925.0
2023-11-02,619.4739,628.3406,615.1948,620.2501,1355978.0
2023-11-03,626.1414,636.3017,623.8426,630.9976,983402.0
2023-11-04,626.1414,636.3017,623.8426,630.9976,983402.0
2023-11-05,626.1414,636.3017,623.8426,630.9976,983402.0
2023-11-06,630.9976,636.4659,625.0616,635.9435,692962.0
2023-11-07,636.8889,643.9394,633.5949,638.1427,819381.0
2023-11-08,641.4665,645.9645,637.9636,644.432,730416.0
2023-11-09,646.8402,665.2503,645.3575,647.099,1219644.0
2023-11-10,657.8664,684.5262,653.1594,682.098,1373811.0
2023-11-11,657.8664,684.5262,653.1594,682.098,1373811.0
2023-11-12,657.8664,684.5262,653.1594,682.098,1373811.0
2023-11-13,676.6944,676.7044,667.2903,670.1563,815967.0
2023-11-14,687.6409,692.7908,680.5854,691.5419,955495.0
2023-11-15,694.8059,696.1593,688.1684,694.5074,629464.0
2023-11-16,695.602,702.9064,692.4574,697.035,1004659.0
2023-11-17,688.1982,698.1496,684.6555,696.9355,1026517.0
2023-11-18,688.1982,698.1496,684.6555,696.9355,1026517.0
2023-11-19,688.1982,698.1496,684.6555,696.9355,1026517.0
2023-11-20,693.9402,717.4951,693.9402,715.6541,1026794.0
2023-11-21,712.5493,712.5493,700.0603,703.9314,870893.0
2023-11-22,711.5243,724.685,709.932,713.9723,782250.0
2023-11-23,711.5243,724.685,709.932,713.9723,782250.0
2023-11-24,712.9971,718.6196,711.5243,714.0121,300597.0
2023-11-25,712.9971,718.6196,711.5243,714.0121,300597.0
2023-11-26,712.9971,718.6196,711.5243,714.0121,300597.0
2023-11-27,711.5243,727.4316,707.2253,718.9381,681939.0
2023-11-28,708.8673,713.9425,701.0654,706.9367,905341.0
2023-11-29,716.5,721.9384,709.5838,710.5192,812504.0
2023-11-30,715.3058,715.3058,702.9362,712.4398,1292398.0
2023-12-01,708.6185,719.0774,704.6777,718.5699,692014.0
2023-12-02,708.6185,719.0774,704.6777,718.5699,692014.0
2023-12-03,708.6185,719.0774,704.6777,718.5699,692014.0
2023-12-04,712.1214,713.0618,698.6322,706.6083,903561.0
2023-12-05,692.955,696.5478,683.8395,693.7511,1220143.0
2023-12-06,705.5435,706.5286,690.0989,691.4921,634853.0
2023-12-07,699.7418,706.867,693.8208,704.5882,900934.0
2023-12-08,696.0598,707.7129,695.622,699.7518,794390.0
2023-12-09,696.0598,707.7129,695.622,699.7518,794390.0
2023-12-10,696.0598,707.7129,695.622,699.7518,794390.0
2023-12-11,706.7874,734.4025,704.9514,732.0142,1584943.0
2023-12-12,731.4255,737.2131,725.5482,729.6693,1201900.0
2023-12-13,731.3756,738.9992,719.9402,733.072,888923.0
2023-12-14,738.7697,769.6183,737.1881,765.562,1723437.0
2023-12-15,767.6775,778.0052,765.9214,771.8385,1781790.0
2023-12-16,767.6775,778.0052,765.9214,771.8385,1781790.0
2023-12-17,767.6775,778.0052,765.9214,771.8385,1781790.0
2023-12-18,773.934,777.3267,755.8779,768.2662,884274.0
2023-12-19,770.5613,780.1606,767.0788,779.3324,890552.0
2023-12-20,770.3916,778.8235,752.7995,753.3084,1140884.0
2023-12-21,776.8278,777.5762,761.86,775.2512,934899.0
2023-12-22,775.2512,782.4158,771.9583,778.3146,525139.0
2023-12-23,775.2512,782.4158,771.9583,778.3146,525139.0
2023-12-24,775.2512,782.4158,771.9583,778.3146,525139.0
2023-12-25,775.2512,782.4158,771.9583,778.3146,525139.0
2023-12-26,781.358,798.1518,781.358,794.0008,694291.0
2023-12-27,797.2837,799.5688,788.6024,793.2225,762486.0
2023-12-28,796.0863,797.0043,787.3152,787.9738,600753.0
2023-12-29,785.8184,788.3882,776.3289,781.5776,519178.0
2023-12-30,785.8184,788.3882,776.3289,781.5776,519178.0
2023-12-31,785.8184,788.3882,776.3289,781.5776,519178.0
2024-01-01,785.8184,788.3882,776.3289,781.5776,519178.0
2024-01-02,767.0987,767.7274,740.476,747.6905,1113552.0
2024-01-03,730.4277,741.404,728.0927,735.3471,922514.0
2024-01-04,724.221,743.3099,721.6965,729.5096,1033239.0
2024-01-05,732.9921,740.6556,727.035,730.8268,821855.0
2024-01-06,732.9921,740.6556,727.035,730.8268,821855.0
2024-01-07,732.9921,740.6556,727.035,730.8268,821855.0
2024-01-08,734.7583,756.0725,734.7583,755.5336,1089095.0
2024-01-09,744.7269,755.2143,743.0505,750.4047,590360.0
2024-01-10,752.1609,753.2186,734.9281,748.0797,837602.0
2024-01-11,747.9998,759.7346,740.5708,758.5671,774248.0
2024-01-12,759.096,761.7103,753.2386,758.0382,497282.0
2024-01-13,759.096,761.7103,753.2386,758.0382,497282.0
2024-01-14,759.096,761.7103,753.2386,758.0382,497282.0
2024-01-15,759.096,761.7103,753.2386,758.0382,497282.0
2024-01-16,752.6698,767.2477,746.4133,759.5051,684730.0
2024-01-17,751.2129,752.6798,740.4162,751.2828,963070.0
2024-01-18,774.2334,786.6965,770.1223,783.9624,1486331.0
2024-01-19,796.9644,826.7803,793.0129,824.5451,1862815.0
2024-01-20,796.9644,826.7803,793.0129,824.5451,1862815.0
2024-01-21,796.9644,826.7803,793.0129,824.5451,1862815.0
2024-01-22,827.349,844.7915,825.8922,831.7496,1365178.0
2024-01-23,827.828,830.1929,819.7055,828.6063,824328.0
2024-01-24,848.1742,856.7956,836.654,846.3382,1927639.0
2024-01-25,875.1162,898.1566,862.8426,863.7407,3107341.0
2024-01-26,851.1678,858.1527,834.8329,837.2377,1675121.0
2024-01-27,851.1678,858.1527,834.8329,837.2377,1675121.0
2024-01-28,851.1678,858.1527,834.8329,837.2377,1675121.0
2024-01-29,833.9049,845.0509,832.2086,843.9832,990441.0
2024-01-30,839.2833,848.1642,830.1829,833.9947,1069575.0
2024-01-31,820.2343,836.0104,813.9179,823.3975,997084.0
2024-02-01,830.0632,834.2741,822.2701,830.4224,763277.0
2024-02-02,825.513,844.562,825.513,836.8985,762873.0
2024-02-03,825.513,844.562,825.513,836.8985,762873.0
2024-02-04,825.513,844.562,825.513,836.8985,762873.0
2024-02-05,836.9883,855.4835,830.7019,849.4914,865069.0
2024-02-06,851.068,855.5533,822.0305,832.8272,1054788.0
2024-02-07,835.9206,856.147,831.4302,846.7173,857204.0
2024-02-08,850.1699,867.7221,844.3226,862.5034,862703.0
2024-02-09,878.1098,911.8521,872.9808,909.6219,1836334.0
2024-02-10,878.1098,911.8521,872.9808,909.6219,1836334.0
2024-02-11,878.1098,911.8521,872.9808,909.6219,1836334.0
2024-02-12,903.555,922.2348,902.0682,906.0496,1254208.0
2024-02-13,873.4199,899.1844,870.092,890.6727,1259538.0
2024-02-14,906.6783,926.9746,905.7303,913.7331,1185102.0
2024-02-15,915.7787,919.5605,904.6027,911.8172,852863.0
2024-02-16,938.39,953.9365,921.4465,924.0409,1327986.0
2024-02-17,938.39,953.9365,921.4465,924.0409,1327986.0
2024-02-18,938.39,953.9365,921.4465,924.0409,1327986.0
2024-02-19,938.39,953.9365,921.4465,924.0409,1327986.0
2024-02-20,916.9462,923.4222,889.0961,898.5059,1089031.0
2024-02-21,893.0925,900.282,884.8453,899.9927,714049.0
2024-02-22,928.0024,947.2908,923.2825,942.3315,1263908.0
2024-02-23,945.1055,948.0093,924.198,926.5056,686883.0
2024-02-24,945.1055,948.0093,924.198,926.5056,686883.0
2024-02-25,945.1055,948.0093,924.198,926.5056,686883.0
2024-02-26,934.5882,944.916,931.0109,936.7435,609081.0
2024-02-27,938.3601,942.0022,926.2362,928.7308,630334.0
2024-02-28,915.2698,922.11,910.8892,920.6881,615103.0
2024-02-29,934.4585,939.797,924.2305,936.2346,1308447.0
2024-03-01,942.9701,980.3347,941.623,979.4217,1111079.0
2024-03-02,942.9701,980.3347,941.623,979.4217,1111079.0
2024-03-03,942.9701,980.3347,941.623,979.4217,1111079.0
2024-03-04,989.041,991.7252,971.389,975.4203,901624.0
2024-03-05,967.9065,976.8971,949.8553,961.0313,1308329.0
2024-03-06,974.5821,987.7238,970.1616,979.751,1432903.0
2024-03-07,986.8856,1005.2261,985.7281,992.4337,1097411.0
2024-03-08,990.5876,993.671,953.6771,954.5951,1331317.0
2024-03-09,990.5876,993.671,953.6771,954.5951,1331317.0
2024-03-10,990.5876,993.671,953.6771,954.5951,1331317.0
2024-03-11,941.0842,941.8226,918.6425,929.1998,1326744.0
2024-03-12,933.47,950.88,928.01,950.83,1351224.0
2024-03-13,937.01,940.7,920.905,926.71,1008188.0
2024-03-14,933.95,937.8465,916.295,925.68,996385.0
2024-03-15,908.88,920.21,905.6,910.09,1974575.0
2024-03-16,908.88,920.21,905.6,910.09,1974575.0
2024-03-17,908.88,920.21,905.6,910.09,1974575.0
2024-03-18,922.41,934.95,919.97,925.28,751167.0
2024-03-19,913.99,932.88,909.11,931.05,702972.0
2024-03-20,926.0,949.92,923.39,949.08,849294.0
2024-03-21,983.1,1004.295,976.0,982.57,1407817.0
2024-03-22,984.75,990.52,976.02,977.9,690086.0
2024-03-23,984.75,990.52,976.02,977.9,690086.0
2024-03-24,984.75,990.52,976.02,977.9,690086.0
2024-03-25,962.28,982.52,962.28,971.46,740631.0
2024-03-26,980.5,989.44,966.89,967.23,858992.0
2024-03-27,972.82,975.481,954.7956,965.67,589698.0
2024-03-28,965.96,973.895,961.63,971.57,664100.0
2024-03-29,965.96,973.895,961.63,971.57,664100.0
2024-03-30,965.96,973.895,961.63,971.57,664100.0
2024-03-31,965.96,973.895,961.63,971.57,664100.0
2024-04-01,972.03,994.92,971.0001,981.79,651373.0
2024-04-02,967.0,972.9,957.0,967.33,907217.0
2024-04-03,961.85,988.125,960.03,978.37,730229.0
2024-04-04,992.59,1001.84,944.0,951.63,991934.0
2024-04-05,965.9,977.73,960.5001,968.58,804776.0
2024-04-06,965.9,977.73,960.5001,968.58,804776.0
2024-04-07,965.9,977.73,960.5001,968.58,804776.0
2024-04-08,974.14,977.14,960.95,967.26,560930.0
2024-04-09,980.31,981.98,958.02,973.34,520730.0
2024-04-10,958.98,975.0,954.8452,961.64,597723.0
2024-04-11,964.03,985.185,960.68,983.48,705629.0
2024-04-12,963.03,969.25,952.0,957.04,989263.0
2024-04-13,963.03,969.25,952.0,957.04,989263.0
2024-04-14,963.03,969.25,952.0,957.04,989263.0
2024-04-15,975.88,981.23,937.49,946.17,769316.0
2024-04-16,948.84,966.31,946.78,963.23,544839.0
2024-04-17,950.0,952.485,910.26,912.26,1668849.0
2024-04-18,909.23,909.3311,884.39,888.92,2307594.0
2024-04-19,894.94,899.6763,861.95,870.25,1354476.0
2024-04-20,894.94,899.6763,861.95,870.25,1354476.0
2024-04-21,894.94,899.6763,861.95,870.25,1354476.0
2024-04-22,876.4,878.74,857.98,868.07,1856345.0
2024-04-23,878.0,894.3,868.1,887.42,982283.0
2024-04-24,907.34,915.86,882.27,884.89,1949095.0
2024-04-25,909.33,912.47,886.5714,901.47,1309328.0
2024-04-26,898.4,930.03,897.865,925.37,1397129.0
2024-04-27,898.4,930.03,897.865,925.37,1397129.0
2024-04-28,898.4,930.03,897.865,925.37,1397129.0
2024-04-29,921.54,930.28,915.1,928.81,902457.0
2024-04-30,923.86,934.53,893.93,894.41,973687.0
2024-05-01,883.08,899.895,863.95,868.1,1187771.0
