,BLMN US Equity,BLMN US Equity,BLMN US Equity,BLMN US Equity,BLMN US Equity
2023-09-14,26.2542,26.8036,26.0776,26.5878,1263011.0
2023-09-15,26.421,26.5584,25.8127,26.0972,2955081.0
2023-09-16,26.421,26.5584,25.8127,26.0972,2955081.0
2023-09-17,26.421,26.5584,25.8127,26.0972,2955081.0
2023-09-18,26.3278,26.4014,25.7293,25.744,1360629.0
2023-09-19,25.6557,25.8127,24.9935,25.2829,1340692.0
2023-09-20,25.4791,25.8471,24.9984,25.0376,1201335.0
2023-09-21,24.8218,25.0867,24.5863,24.5962,1184719.0
2023-09-22,24.5275,24.5912,23.7426,23.8407,1752258.0
2023-09-23,24.5275,24.5912,23.7426,23.8407,1752258.0
2023-09-24,24.5275,24.5912,23.7426,23.8407,1752258.0
2023-09-25,23.6151,23.9094,23.409,23.4679,982722.0
2023-09-26,23.3992,23.7279,23.3011,23.3109,1067502.0
2023-09-27,23.5071,24.086,23.3354,23.5366,1177484.0
2023-09-28,23.5562,24.4686,23.5218,24.1154,1326027.0
2023-09-29,24.3116,24.7433,24.0909,24.1252,1172065.0
2023-09-30,24.3116,24.7433,24.0909,24.1252,1172065.0
2023-10-01,24.3116,24.7433,24.0909,24.1252,1172065.0
2023-10-02,24.0369,24.1596,23.7966,23.8407,1091634.0
2023-10-03,23.6445,23.6837,22.8841,23.0362,1305350.0
2023-10-04,23.1637,23.7034,23.149,23.4581,985683.0
2023-10-05,23.4581,23.6249,23.1572,23.2619,887754.0
2023-10-06,23.1147,23.2324,22.5358,22.889,1193240.0
2023-10-07,23.1147,23.2324,22.5358,22.889,1193240.0
2023-10-08,23.1147,23.2324,22.5358,22.889,1193240.0
2023-10-09,22.8498,22.8498,22.2121,22.5653,1377659.0
2023-10-10,22.6928,23.1736,22.6928,23.1245,895431.0
2023-10-11,22.9872,23.252,22.7026,23.252,779344.0
2023-10-12,23.2128,23.2128,22.4083,22.4868,779910.0
2023-10-13,22.4279,22.6536,22.32,22.4181,872153.0
2023-10-14,22.4279,22.6536,22.32,22.4181,872153.0
2023-10-15,22.4279,22.6536,22.32,22.4181,872153.0
2023-10-16,22.6732,23.3011,22.4475,23.0264,903138.0
2023-10-17,22.9872,23.7671,22.9872,23.5366,1281849.0
2023-10-18,23.2717,23.5954,23.0362,23.409,836726.0
2023-10-19,23.2324,23.772,23.1932,23.2913,1149438.0
2023-10-20,23.2913,23.3403,22.7124,23.046,1789010.0
2023-10-21,23.2913,23.3403,22.7124,23.046,1789010.0
2023-10-22,23.2913,23.3403,22.7124,23.046,1789010.0
2023-10-23,22.8596,23.0558,22.5113,22.6928,1703991.0
2023-10-24,22.9773,23.1539,22.683,22.8989,904802.0
2023-10-25,22.8007,22.9087,22.4966,22.7124,947973.0
2023-10-26,22.7909,23.2619,22.5358,22.7713,902882.0
2023-10-27,22.8596,23.2422,22.6143,22.8007,871598.0
2023-10-28,22.8596,23.2422,22.6143,22.8007,871598.0
2023-10-29,22.8596,23.2422,22.6143,22.8007,871598.0
2023-10-30,23.0264,23.0951,22.6094,22.7124,771318.0
2023-10-31,22.8694,23.1098,22.6045,22.8989,1285680.0
2023-11-01,22.997,23.3305,22.6585,22.997,1324643.0
2023-11-02,23.2913,23.4483,22.9332,23.1245,1444977.0
2023-11-03,22.3592,23.6003,22.3592,23.1834,2262474.0
2023-11-04,22.3592,23.6003,22.3592,23.1834,2262474.0
2023-11-05,22.3592,23.6003,22.3592,23.1834,2262474.0
2023-11-06,23.0068,23.0068,22.5211,22.683,1353880.0
2023-11-07,22.6536,22.7811,22.4525,22.6732,1710264.0
2023-11-08,22.8989,22.9866,22.1337,22.3396,1706218.0
2023-11-09,22.4377,22.6732,21.9178,21.9374,1014879.0
2023-11-10,21.9962,22.32,21.8295,22.3102,714152.0
2023-11-11,21.9962,22.32,21.8295,22.3102,714152.0
2023-11-12,21.9962,22.32,21.8295,22.3102,714152.0
2023-11-13,22.2606,22.5482,21.8442,22.4292,1536181.0
2023-11-14,23.034,23.5001,22.8357,23.4604,1490567.0
2023-11-15,23.5298,24.3231,23.51,24.0851,1236109.0
2023-11-16,24.0553,24.2239,23.3018,23.4307,874287.0
2023-11-17,23.6389,23.9711,23.5496,23.9264,886530.0
2023-11-18,23.6389,23.9711,23.5496,23.9264,886530.0
2023-11-19,23.6389,23.9711,23.5496,23.9264,886530.0
2023-11-20,23.9958,24.0454,23.5326,23.8471,880149.0
2023-11-21,23.7281,23.7975,23.4009,23.6488,734961.0
2023-11-22,23.8769,24.4966,23.6488,24.0157,1041235.0
2023-11-23,23.8769,24.4966,23.6488,24.0157,1041235.0
2023-11-24,23.9958,24.0454,23.5298,23.7876,445408.0
2023-11-25,23.9958,24.0454,23.5298,23.7876,445408.0
2023-11-26,23.9958,24.0454,23.5298,23.7876,445408.0
2023-11-27,23.7083,23.7579,23.4505,23.5794,1508673.0
2023-11-28,23.5397,23.6389,23.3414,23.4604,635766.0
2023-11-29,23.6984,23.8967,22.9795,23.0043,720658.0
2023-11-30,23.0241,23.2323,22.7266,23.1431,1227984.0
2023-12-01,23.1431,24.0306,23.1431,23.857,1016601.0
2023-12-02,23.1431,24.0306,23.1431,23.857,1016601.0
2023-12-03,23.1431,24.0306,23.1431,23.857,1016601.0
2023-12-04,23.8372,24.571,23.8279,24.1446,862036.0
2023-12-05,24.0157,24.1099,23.4902,23.5695,890482.0
2023-12-06,23.8471,24.3826,23.8075,24.1347,1258722.0
2023-12-07,24.0752,24.561,23.7777,24.5511,1125845.0
2023-12-08,24.5313,24.7792,24.2834,24.3528,659417.0
2023-12-09,24.5313,24.7792,24.2834,24.3528,659417.0
2023-12-10,24.5313,24.7792,24.2834,24.3528,659417.0
2023-12-11,24.3925,25.1312,24.3726,25.0767,1049128.0
2023-12-12,25.037,25.2056,24.8684,25.037,796285.0
2023-12-13,24.9577,25.9988,24.9081,25.9591,1206409.0
2023-12-14,26.326,26.7226,26.098,26.2764,2177521.0
2023-12-15,26.3954,26.3954,25.7608,25.9492,1934502.0
2023-12-16,26.3954,26.3954,25.7608,25.9492,1934502.0
2023-12-17,26.3954,26.3954,25.7608,25.9492,1934502.0
2023-12-18,26.0781,26.1773,25.6418,26.0583,4423342.0
2023-12-19,26.2963,26.4748,26.217,26.4351,1611257.0
2023-12-20,26.4648,27.0449,26.331,26.4549,1090033.0
2023-12-21,26.802,26.9606,26.1773,26.564,889170.0
2023-12-22,26.6433,27.0449,26.5343,26.921,783738.0
2023-12-23,26.6433,27.0449,26.5343,26.921,783738.0
2023-12-24,26.6433,27.0449,26.5343,26.921,783738.0
2023-12-25,26.6433,27.0449,26.5343,26.921,783738.0
2023-12-26,27.0201,27.8431,26.911,27.7737,1001924.0
2023-12-27,27.9423,28.4281,27.8431,28.3885,1018316.0
2023-12-28,28.3885,28.5075,27.9125,28.1108,975396.0
2023-12-29,28.1208,28.2744,27.7836,27.9125,1078603.0
2023-12-30,28.1208,28.2744,27.7836,27.9125,1078603.0
2023-12-31,28.1208,28.2744,27.7836,27.9125,1078603.0
2024-01-01,28.1208,28.2744,27.7836,27.9125,1078603.0
2024-01-02,27.6944,27.8828,26.8962,27.0796,1490400.0
2024-01-03,28.1208,28.1208,26.2764,26.3062,2087532.0
2024-01-04,26.3756,27.2878,26.1773,26.8516,1088474.0
2024-01-05,26.7226,27.2283,26.326,26.3359,1274464.0
2024-01-06,26.7226,27.2283,26.326,26.3359,1274464.0
2024-01-07,26.7226,27.2283,26.326,26.3359,1274464.0
2024-01-08,26.326,26.6929,26.2665,26.564,1014348.0
2024-01-09,26.217,26.5541,26.1674,26.3657,867323.0
2024-01-10,26.3062,26.4599,26.098,26.2368,720193.0
2024-01-11,26.0385,26.1228,24.8932,25.1659,1846627.0
2024-01-12,25.2452,25.2551,24.4817,24.5809,1039922.0
2024-01-13,25.2452,25.2551,24.4817,24.5809,1039922.0
2024-01-14,25.2452,25.2551,24.4817,24.5809,1039922.0
2024-01-15,25.2452,25.2551,24.4817,24.5809,1039922.0
2024-01-16,24.452,24.7594,24.1248,24.6205,1265466.0
2024-01-17,24.4421,24.7891,24.3925,24.6652,1415623.0
2024-01-18,24.8883,25.1312,24.5313,25.1064,1394783.0
2024-01-19,25.1956,25.384,24.8932,25.1461,977567.0
2024-01-20,25.1956,25.384,24.8932,25.1461,977567.0
2024-01-21,25.1956,25.384,24.8932,25.1461,977567.0
2024-01-22,25.4138,26.217,25.3493,26.098,1666712.0
2024-01-23,25.8302,26.0781,25.6666,25.6914,1335412.0
2024-01-24,26.0484,26.0484,25.4435,25.5824,766033.0
2024-01-25,25.979,26.1228,25.599,26.1079,763481.0
2024-01-26,26.3558,26.4053,25.8897,25.979,1246191.0
2024-01-27,26.3558,26.4053,25.8897,25.979,1246191.0
2024-01-28,26.3558,26.4053,25.8897,25.979,1246191.0
2024-01-29,26.0682,27.0003,25.9492,26.9309,1089247.0
2024-01-30,26.9011,27.1689,26.7028,26.8416,1111222.0
2024-01-31,26.921,27.2383,26.3954,26.3954,1092473.0
2024-02-01,26.564,27.2283,26.559,27.1788,1025532.0
2024-02-02,26.9606,27.382,26.5095,27.0796,926567.0
2024-02-03,26.9606,27.382,26.5095,27.0796,926567.0
2024-02-04,26.9606,27.382,26.5095,27.0796,926567.0
2024-02-05,26.7425,26.7425,26.2467,26.2467,903917.0
2024-02-06,26.2269,26.8317,26.0484,26.3855,1060044.0
2024-02-07,26.5243,26.6731,26.1594,26.5343,796118.0
2024-02-08,26.6929,27.1391,26.5194,27.1193,859186.0
2024-02-09,27.1391,27.2482,26.7623,26.9408,760179.0
2024-02-10,27.1391,27.2482,26.7623,26.9408,760179.0
2024-02-11,27.1391,27.2482,26.7623,26.9408,760179.0
2024-02-12,27.0201,27.6448,26.9606,27.2581,763115.0
2024-02-13,26.5442,26.7226,25.8897,25.979,1170424.0
2024-02-14,26.3508,26.3508,25.5129,25.9195,998201.0
2024-02-15,26.098,26.7127,26.0335,26.5937,999407.0
2024-02-16,26.326,26.8119,25.9988,26.098,1066014.0
2024-02-17,26.326,26.8119,25.9988,26.098,1066014.0
2024-02-18,26.326,26.8119,25.9988,26.098,1066014.0
2024-02-19,26.326,26.8119,25.9988,26.098,1066014.0
2024-02-20,25.9096,26.8119,25.9096,26.6632,1602661.0
2024-02-21,26.4252,26.7623,26.217,26.5243,1502309.0
2024-02-22,26.3954,26.802,26.3062,26.3756,1651025.0
2024-02-23,26.1178,28.1703,26.1178,27.1391,1642627.0
2024-02-24,26.1178,28.1703,26.1178,27.1391,1642627.0
2024-02-25,26.1178,28.1703,26.1178,27.1391,1642627.0
2024-02-26,27.853,27.9324,27.3573,27.6349,1830367.0
2024-02-27,27.7638,27.7935,26.4351,26.911,1913832.0
2024-02-28,26.9606,27.4911,26.6483,27.4663,1461012.0
2024-02-29,27.6746,27.6845,26.5243,26.9507,1656881.0
2024-03-01,27.149,27.9423,26.6929,27.7539,1898516.0
2024-03-02,27.149,27.9423,26.6929,27.7539,1898516.0
2024-03-03,27.149,27.9423,26.6929,27.7539,1898516.0
2024-03-04,27.6151,28.3786,27.6151,28.21,2553093.0
2024-03-05,27.95,29.125,27.71,28.86,2391040.0
2024-03-06,29.05,29.65,28.71,29.55,1992698.0
2024-03-07,29.6,29.8599,29.38,29.72,1570594.0
2024-03-08,29.96,30.125,29.315,29.72,1824994.0
2024-03-09,29.96,30.125,29.315,29.72,1824994.0
2024-03-10,29.96,30.125,29.315,29.72,1824994.0
2024-03-11,29.5,29.585,28.45,28.63,1258894.0
2024-03-12,28.64,29.31,28.61,28.69,1709130.0
2024-03-13,28.66,29.295,28.66,28.87,1440849.0
2024-03-14,28.79,28.88,28.17,28.51,1125305.0
2024-03-15,28.22,28.55,28.16,28.31,1617087.0
2024-03-16,28.22,28.55,28.16,28.31,1617087.0
2024-03-17,28.22,28.55,28.16,28.31,1617087.0
2024-03-18,28.23,28.605,28.155,28.48,1077915.0
2024-03-19,28.47,28.7,28.09,28.46,1035127.0
2024-03-20,28.24,29.0,28.24,28.7,1003713.0
2024-03-21,28.41,28.52,27.42,27.49,2042871.0
2024-03-22,27.66,27.66,27.14,27.31,1207579.0
2024-03-23,27.66,27.66,27.14,27.31,1207579.0
2024-03-24,27.66,27.66,27.14,27.31,1207579.0
2024-03-25,27.27,27.505,27.06,27.11,1179447.0
2024-03-26,27.34,27.76,27.3,27.75,788778.0
2024-03-27,27.77,28.75,27.77,28.64,1059854.0
2024-03-28,28.74,28.98,28.555,28.68,1015597.0
2024-03-29,28.74,28.98,28.555,28.68,1015597.0
2024-03-30,28.74,28.98,28.555,28.68,1015597.0
2024-03-31,28.74,28.98,28.555,28.68,1015597.0
2024-04-01,28.78,29.1,28.62,28.89,906531.0
2024-04-02,28.68,28.79,28.4,28.73,1178808.0
2024-04-03,28.7,29.0,28.5,28.65,1197854.0
2024-04-04,28.92,28.92,27.755,27.89,1779706.0
2024-04-05,27.68,28.07,26.87,26.91,1925157.0
2024-04-06,27.68,28.07,26.87,26.91,1925157.0
2024-04-07,27.68,28.07,26.87,26.91,1925157.0
2024-04-08,27.01,27.28,26.88,27.17,1484360.0
2024-04-09,27.21,27.56,27.16,27.35,959828.0
2024-04-10,27.12,27.37,26.66,27.21,1010167.0
2024-04-11,27.3,27.39,26.68,26.97,1055411.0
2024-04-12,26.85,26.995,26.47,26.51,1181299.0
2024-04-13,26.85,26.995,26.47,26.51,1181299.0
2024-04-14,26.85,26.995,26.47,26.51,1181299.0
2024-04-15,26.62,27.255,26.5469,26.79,1117970.0
2024-04-16,26.83,27.145,26.51,27.02,1225703.0
2024-04-17,27.29,27.29,26.645,26.91,1296789.0
2024-04-18,27.06,27.28,26.81,27.03,1099942.0
2024-04-19,26.87,27.27,26.79,27.04,1742653.0
2024-04-20,26.87,27.27,26.79,27.04,1742653.0
2024-04-21,26.87,27.27,26.79,27.04,1742653.0
2024-04-22,27.15,27.26,26.57,26.81,1068679.0
2024-04-23,27.01,27.33,26.9,27.295,1020499.0
2024-04-24,27.19,27.31,26.86,27.03,1587461.0
2024-04-25,26.8,27.17,26.51,26.99,984838.0
2024-04-26,27.06,27.29,26.695,26.93,962775.0
2024-04-27,27.06,27.29,26.695,26.93,962775.0
2024-04-28,27.06,27.29,26.695,26.93,962775.0
2024-04-29,26.93,27.09,26.595,26.85,1361566.0
2024-04-30,26.68,26.715,25.72,25.79,1529909.0
2024-05-01,25.75,25.75,24.72,25.04,1940718.0
