,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity
2023-10-25,95.2012,95.6977,93.8409,94.1487,51007.0
2023-10-26,94.2778,96.1842,94.0792,94.8934,31379.0
2023-10-27,95.1218,95.2211,94.1487,94.4466,43624.0
2023-10-28,95.1218,95.2211,94.1487,94.4466,43624.0
2023-10-29,95.1218,95.2211,94.1487,94.4466,43624.0
2023-10-30,95.2906,96.1544,94.3324,95.6381,47828.0
2023-10-31,96.5715,98.5374,96.3629,97.9119,57161.0
2023-11-01,97.3658,102.1616,97.3658,101.7545,49848.0
2023-11-02,102.8566,107.6127,102.8566,106.4014,52073.0
2023-11-03,107.7517,111.8029,107.7517,109.6979,49166.0
2023-11-04,107.7517,111.8029,107.7517,109.6979,49166.0
2023-11-05,107.7517,111.8029,107.7517,109.6979,49166.0
2023-11-06,108.0492,109.1119,107.5234,108.6057,41895.0
2023-11-07,108.1787,111.4305,108.1787,110.7702,41100.0
2023-11-08,111.6738,111.8724,110.383,110.5716,49588.0
2023-11-09,110.2142,112.0014,109.3702,109.817,37216.0
2023-11-10,110.7106,112.4284,110.1844,112.0312,42190.0
2023-11-11,110.7106,112.4284,110.1844,112.0312,42190.0
2023-11-12,110.7106,112.4284,110.1844,112.0312,42190.0
2023-11-13,111.8525,112.9447,110.7106,112.1007,28990.0
2023-11-14,114.9306,119.3044,114.9306,117.1944,82288.0
2023-11-15,116.4696,117.7107,115.4072,115.5164,57820.0
2023-11-16,116.6682,116.6781,115.4469,116.6582,38017.0
2023-11-17,117.1646,117.7703,116.7476,117.5022,46300.0
2023-11-18,117.1646,117.7703,116.7476,117.5022,46300.0
2023-11-19,117.1646,117.7703,116.7476,117.5022,46300.0
2023-11-20,117.1646,117.5817,116.5093,117.3731,22746.0
2023-11-21,117.0157,117.2143,115.4667,115.6157,20653.0
2023-11-22,117.2738,117.2738,115.427,116.0923,12801.0
2023-11-23,117.2738,117.2738,115.427,116.0923,12801.0
2023-11-24,116.1717,116.2909,115.8391,115.8937,8769.0
2023-11-25,116.1717,116.2909,115.8391,115.8937,8769.0
2023-11-26,116.1717,116.2909,115.8391,115.8937,8769.0
2023-11-27,115.5065,115.6752,114.4341,114.6625,41229.0
2023-11-28,114.2057,114.9504,113.5603,113.6894,21160.0
2023-11-29,114.1859,115.5859,113.888,114.6724,60122.0
2023-11-30,114.0667,114.2752,112.8951,113.9277,53023.0
2023-12-01,114.1263,119.5576,113.6447,119.5576,87990.0
2023-12-02,114.1263,119.5576,113.6447,119.5576,87990.0
2023-12-03,114.1263,119.5576,113.6447,119.5576,87990.0
2023-12-04,119.3491,119.637,118.2966,119.0909,32169.0
2023-12-05,118.8029,120.2228,118.5249,120.0937,32416.0
2023-12-06,121.1264,124.8523,121.1264,122.8839,53302.0
2023-12-07,123.0725,124.6612,122.5463,124.6612,32353.0
2023-12-08,124.7573,129.8542,124.7573,129.8144,211299.0
2023-12-09,124.7573,129.8542,124.7573,129.8144,211299.0
2023-12-10,124.7573,129.8542,124.7573,129.8144,211299.0
2023-12-11,129.6258,129.8641,128.2357,128.3648,43120.0
2023-12-12,128.335,129.1095,128.1662,128.6031,34615.0
2023-12-13,128.9109,132.6145,127.5805,131.5818,74807.0
2023-12-14,133.0216,139.0883,132.1379,138.8004,105708.0
2023-12-15,129.2187,138.8599,129.0697,134.3124,116335.0
2023-12-16,129.2187,138.8599,129.0697,134.3124,116335.0
2023-12-17,129.2187,138.8599,129.0697,134.3124,116335.0
2023-12-18,132.962,132.962,130.7974,132.6045,36695.0
2023-12-19,132.2173,134.5451,132.2173,133.2202,46430.0
2023-12-20,132.4457,134.361,130.9265,130.9861,44023.0
2023-12-21,133.0414,133.0811,130.4499,131.9393,42839.0
2023-12-22,131.7804,132.0684,130.5691,131.3336,35546.0
2023-12-23,131.7804,132.0684,130.5691,131.3336,35546.0
2023-12-24,131.7804,132.0684,130.5691,131.3336,35546.0
2023-12-25,131.7804,132.0684,130.5691,131.3336,35546.0
2023-12-26,130.7181,132.257,130.7181,132.1776,66076.0
2023-12-27,131.591,133.8179,131.591,133.7762,47464.0
2023-12-28,134.2329,134.2329,133.0017,133.2996,29813.0
2023-12-29,132.7336,133.9648,132.7336,133.101,56920.0
2023-12-30,132.7336,133.9648,132.7336,133.101,56920.0
2023-12-31,132.7336,133.9648,132.7336,133.101,56920.0
2024-01-01,132.7336,133.9648,132.7336,133.101,56920.0
2024-01-02,131.8896,132.0485,130.2414,131.9691,53263.0
2024-01-03,130.4499,131.9642,128.6378,131.3733,54919.0
2024-01-04,131.5024,132.8329,131.0556,131.284,42459.0
2024-01-05,130.6485,133.2996,130.6485,132.4357,60336.0
2024-01-06,130.6485,133.2996,130.6485,132.4357,60336.0
2024-01-07,130.6485,133.2996,130.6485,132.4357,60336.0
2024-01-08,133.4882,134.2528,133.0613,133.9549,57166.0
2024-01-09,132.7535,133.518,132.5896,133.2499,34120.0
2024-01-10,135.0571,138.6316,135.0571,138.3933,71564.0
2024-01-11,137.6982,140.3791,136.9138,140.3692,41470.0
2024-01-12,140.4387,140.4387,137.0429,138.3039,41507.0
2024-01-13,140.4387,140.4387,137.0429,138.3039,41507.0
2024-01-14,140.4387,140.4387,137.0429,138.3039,41507.0
2024-01-15,140.4387,140.4387,137.0429,138.3039,41507.0
2024-01-16,136.884,138.016,136.8642,137.6784,47469.0
2024-01-17,135.8812,136.9237,135.4244,135.7124,66865.0
2024-01-18,136.6755,138.7209,135.067,136.7847,33330.0
2024-01-19,136.2684,138.8004,136.0103,138.711,32236.0
2024-01-20,136.2684,138.8004,136.0103,138.711,32236.0
2024-01-21,136.2684,138.8004,136.0103,138.711,32236.0
2024-01-22,138.016,141.8784,137.9465,141.5706,35608.0
2024-01-23,140.355,140.355,133.5644,133.978,60239.0
2024-01-24,134.516,135.6619,132.3538,132.3837,53590.0
2024-01-25,134.2669,136.2657,134.2669,136.0106,33158.0
2024-01-26,135.5124,137.4654,135.3627,135.5224,29298.0
2024-01-27,135.5124,137.4654,135.3627,135.5224,29298.0
2024-01-28,135.5124,137.4654,135.3627,135.5224,29298.0
2024-01-29,135.5224,137.3957,135.0035,137.1167,32426.0
2024-01-30,137.5949,139.4084,137.5949,138.8106,35237.0
2024-01-31,138.3722,140.4248,137.8739,138.2526,71626.0
2024-02-01,139.8369,142.2681,138.7807,141.7002,49832.0
2024-02-02,140.0461,143.6532,138.9401,142.2283,34776.0
2024-02-03,140.0461,143.6532,138.9401,142.2283,34776.0
2024-02-04,140.0461,143.6532,138.9401,142.2283,34776.0
2024-02-05,140.2056,142.7265,139.5778,141.6902,52874.0
2024-02-06,141.8098,141.8098,139.0597,140.5244,45751.0
2024-02-07,141.6205,142.8285,141.5009,141.5109,55412.0
2024-02-08,140.9927,142.9955,140.644,141.7002,35560.0
2024-02-09,143.4539,143.4539,140.4447,142.6069,43502.0
2024-02-10,143.4539,143.4539,140.4447,142.6069,43502.0
2024-02-11,143.4539,143.4539,140.4447,142.6069,43502.0
2024-02-12,142.9756,147.3648,142.9756,146.6524,53209.0
2024-02-13,142.1585,142.1585,138.9301,140.7436,58758.0
2024-02-14,141.8696,144.2211,140.6838,142.9656,56226.0
2024-02-15,144.6197,144.6197,143.2645,143.3343,31813.0
2024-02-16,141.5009,141.7899,139.6177,139.6775,45445.0
2024-02-17,141.5009,141.7899,139.6177,139.6775,45445.0
2024-02-18,141.5009,141.7899,139.6177,139.6775,45445.0
2024-02-19,141.5009,141.7899,139.6177,139.6775,45445.0
2024-02-20,139.7771,141.1372,139.7771,140.1458,17426.0
2024-02-21,140.9329,142.298,140.1159,141.1023,19995.0
2024-02-22,142.597,143.1555,141.9991,142.2482,29072.0
2024-02-23,143.698,144.5798,143.6033,143.6033,21967.0
2024-02-24,143.698,144.5798,143.6033,143.6033,21967.0
2024-02-25,143.698,144.5798,143.6033,143.6033,21967.0
2024-02-26,144.3606,144.54,143.0952,143.2147,15327.0
2024-02-27,142.5172,144.2012,141.3315,141.3315,35925.0
2024-02-28,140.9329,142.9357,140.9329,142.8959,29389.0
2024-02-29,143.4838,147.1805,143.4838,146.8417,26987.0
2024-03-01,145.7656,149.7263,145.7656,149.3825,36234.0
2024-03-02,145.7656,149.7263,145.7656,149.3825,36234.0
2024-03-03,145.7656,149.7263,145.7656,149.3825,36234.0
2024-03-04,149.8807,151.0665,147.7683,148.0473,35679.0
2024-03-05,148.5505,149.2829,145.9648,146.1243,25835.0
2024-03-06,146.8218,148.1967,146.3634,147.31,28078.0
2024-03-07,148.9242,151.3953,148.9242,150.3391,21534.0
2024-03-08,150.9967,151.4551,148.7747,149.2829,20613.0
2024-03-09,150.9967,151.4551,148.7747,149.2829,20613.0
2024-03-10,150.9967,151.4551,148.7747,149.2829,20613.0
2024-03-11,148.0473,149.1534,147.5591,148.4359,24321.0
2024-03-12,149.4373,149.9804,148.2566,149.532,75901.0
2024-03-13,149.522,150.5782,148.6452,149.8509,35682.0
2024-03-14,143.4838,143.9023,138.0035,138.701,56468.0
2024-03-15,139.6575,142.9856,139.6476,140.355,249948.0
2024-03-16,139.6575,142.9856,139.6476,140.355,249948.0
2024-03-17,139.6575,142.9856,139.6476,140.355,249948.0
2024-03-18,141.0226,141.2518,139.239,140.5842,51073.0
2024-03-19,140.5842,143.4439,139.9863,143.2048,43813.0
2024-03-20,143.7329,147.1207,142.5172,146.8417,36986.0
2024-03-21,146.8417,150.0003,146.8417,148.0374,68722.0
2024-03-22,148.4658,149.2082,147.8879,148.0972,43662.0
2024-03-23,148.4658,149.2082,147.8879,148.0972,43662.0
2024-03-24,148.4658,149.2082,147.8879,148.0972,43662.0
2024-03-25,147.5691,149.7114,147.5691,148.6751,54201.0
2024-03-26,149.7114,150.4088,148.6751,148.7548,55845.0
2024-03-27,149.0338,150.9768,149.0338,150.8074,62880.0
2024-03-28,151.9931,154.7432,151.9931,153.6273,45824.0
2024-03-29,151.9931,154.7432,151.9931,153.6273,45824.0
2024-03-30,151.9931,154.7432,151.9931,153.6273,45824.0
2024-03-31,151.9931,154.7432,151.9931,153.6273,45824.0
2024-04-01,153.7668,153.7668,150.1896,151.0266,53605.0
2024-04-02,147.5392,147.9278,144.9186,145.7656,42565.0
2024-04-03,142.9955,148.9292,142.9955,148.3263,38946.0
2024-04-04,150.5184,150.5184,146.8915,146.9812,33259.0
2024-04-05,147.7484,149.9804,147.1805,149.6416,33456.0
2024-04-06,147.7484,149.9804,147.1805,149.6416,33456.0
2024-04-07,147.7484,149.9804,147.1805,149.6416,33456.0
2024-04-08,150.5982,151.0167,147.7683,149.5918,67440.0
2024-04-09,150.4587,150.6579,148.0673,150.1199,44406.0
2024-04-10,146.8815,146.8815,141.7799,141.7998,53421.0
2024-04-11,143.0653,145.5364,142.9357,143.9222,64327.0
2024-04-12,143.9222,144.1414,143.0354,143.9421,37743.0
2024-04-13,143.9222,144.1414,143.0354,143.9421,37743.0
2024-04-14,143.9222,144.1414,143.0354,143.9421,37743.0
2024-04-15,144.9883,144.9883,140.624,140.9429,33062.0
2024-04-16,139.6177,139.6177,136.3195,138.3124,50485.0
2024-04-17,140.1657,140.1657,137.4604,137.7344,50870.0
2024-04-18,140.4148,141.7201,138.6711,138.701,41431.0
2024-04-19,139.6276,139.6675,135.8213,136.5686,51493.0
2024-04-20,139.6276,139.6675,135.8213,136.5686,51493.0
2024-04-21,139.6276,139.6675,135.8213,136.5686,51493.0
2024-04-22,137.9038,139.797,136.6982,138.97,41527.0
2024-04-23,140.52,143.38,139.125,142.97,53234.0
2024-04-24,143.87,145.0,140.58,141.69,47301.0
2024-04-25,139.38,141.23,136.95,140.56,32988.0
2024-04-26,143.0,144.11,142.45,142.88,32006.0
2024-04-27,143.0,144.11,142.45,142.88,32006.0
2024-04-28,143.0,144.11,142.45,142.88,32006.0
2024-04-29,144.48,144.48,143.03,144.25,30271.0
2024-04-30,142.82,143.005,140.35,140.39,42582.0
2024-05-01,140.0,144.31,139.445,141.66,43208.0
