,NXST US Equity,NXST US Equity,NXST US Equity,NXST US Equity,NXST US Equity
2023-10-29,132.9162,135.5074,131.247,131.4993,210681.0
2023-10-30,132.7998,134.8087,132.1107,133.8673,138767.0
2023-10-31,134.1487,136.9486,134.1487,135.9441,222992.0
2023-11-01,135.5559,136.837,133.615,136.2935,332091.0
2023-11-02,138.6712,146.8231,138.6712,146.5126,429731.0
2023-11-03,150.2198,154.257,150.2198,152.2093,288133.0
2023-11-04,150.2198,154.257,150.2198,152.2093,288133.0
2023-11-05,150.2198,154.257,150.2198,152.2093,288133.0
2023-11-06,151.8308,152.1422,148.4535,149.259,431741.0
2023-11-07,149.7637,149.8315,146.1293,146.9881,443388.0
2023-11-08,142.5919,148.6768,136.8952,143.048,635005.0
2023-11-09,143.6161,144.3703,139.6102,141.2752,350783.0
2023-11-10,141.7552,143.5476,140.1538,143.3321,243523.0
2023-11-11,141.7552,143.5476,140.1538,143.3321,243523.0
2023-11-12,141.7552,143.5476,140.1538,143.3321,243523.0
2023-11-13,142.8521,143.4202,138.0235,140.7561,424107.0
2023-11-14,145.7023,147.387,144.9551,145.908,476016.0
2023-11-15,146.0745,148.6407,145.6827,146.4075,309383.0
2023-11-16,146.2214,147.3478,142.431,144.3017,372742.0
2023-11-17,146.4467,148.0138,145.5583,146.8091,355773.0
2023-11-18,146.4467,148.0138,145.5583,146.8091,355773.0
2023-11-19,146.4467,148.0138,145.5583,146.8091,355773.0
2023-11-20,146.8091,149.5907,144.9623,148.0628,271036.0
2023-11-21,147.5437,147.9453,146.4761,146.5642,194726.0
2023-11-22,147.2988,148.7631,145.2518,146.3684,193846.0
2023-11-23,147.2988,148.7631,145.2518,146.3684,193846.0
2023-11-24,146.2214,147.3968,145.8493,146.7993,73125.0
2023-11-25,146.2214,147.3968,145.8493,146.7993,73125.0
2023-11-26,146.2214,147.3968,145.8493,146.7993,73125.0
2023-11-27,145.3008,146.8973,143.0578,143.1264,382913.0
2023-11-28,142.382,142.6171,138.7238,139.9677,380263.0
2023-11-29,141.285,142.4751,139.3163,141.6866,313890.0
2023-11-30,141.9021,142.5093,138.856,139.0127,256731.0
2023-12-01,139.0813,146.1431,138.5381,146.0549,361822.0
2023-12-02,139.0813,146.1431,138.5381,146.0549,361822.0
2023-12-03,139.0813,146.1431,138.5381,146.0549,361822.0
2023-12-04,145.2518,148.1999,144.6445,145.8003,231598.0
2023-12-05,144.7719,145.3448,138.4691,139.3653,308584.0
2023-12-06,141.1283,142.7052,138.6504,138.8756,233258.0
2023-12-07,139.7865,141.8041,138.9442,139.4633,247487.0
2023-12-08,138.9148,146.0256,138.6503,145.575,391655.0
2023-12-09,138.9148,146.0256,138.6503,145.575,391655.0
2023-12-10,138.9148,146.0256,138.6503,145.575,391655.0
2023-12-11,144.478,144.478,141.3046,143.381,242583.0
2023-12-12,143.5084,143.5084,140.0607,140.9716,298240.0
2023-12-13,140.3644,148.9737,139.3261,148.3272,477384.0
2023-12-14,150.5408,158.729,150.5408,154.6349,815598.0
2023-12-15,153.6652,153.9199,148.4056,151.4517,1401263.0
2023-12-16,153.6652,153.9199,148.4056,151.4517,1401263.0
2023-12-17,153.6652,153.9199,148.4056,151.4517,1401263.0
2023-12-18,152.6858,156.1726,152.0149,153.2832,375507.0
2023-12-19,154.0178,156.584,154.0178,156.2608,266473.0
2023-12-20,156.2608,156.7407,152.2156,152.5193,247863.0
2023-12-21,153.8709,156.7897,152.0296,156.0943,188591.0
2023-12-22,156.8876,157.4263,152.2059,153.7534,205752.0
2023-12-23,156.8876,157.4263,152.2059,153.7534,205752.0
2023-12-24,156.8876,157.4263,152.2059,153.7534,205752.0
2023-12-25,156.8876,157.4263,152.2059,153.7534,205752.0
2023-12-26,153.1265,155.8788,151.8141,155.056,186867.0
2023-12-27,155.4478,156.2706,153.3028,154.0472,182707.0
2023-12-28,153.5183,156.9615,153.5183,155.6045,130337.0
2023-12-29,155.056,156.486,151.6379,153.5281,205684.0
2023-12-30,155.056,156.486,151.6379,153.5281,205684.0
2023-12-31,155.056,156.486,151.6379,153.5281,205684.0
2024-01-01,155.056,156.486,151.6379,153.5281,205684.0
2024-01-02,152.9111,158.5722,151.7945,156.9268,280561.0
2024-01-03,154.2921,155.8592,152.5976,153.5085,196625.0
2024-01-04,154.1647,155.6829,152.5487,155.2519,237555.0
2024-01-05,154.5565,158.8955,154.297,156.8288,363053.0
2024-01-06,154.5565,158.8955,154.297,156.8288,363053.0
2024-01-07,154.5565,158.8955,154.297,156.8288,363053.0
2024-01-08,157.534,169.1601,156.5546,168.5822,450096.0
2024-01-09,167.162,169.0131,166.398,168.7487,325890.0
2024-01-10,168.7781,169.1405,165.6634,167.2403,298462.0
2024-01-11,167.8182,168.6801,164.8995,168.5038,241607.0
2024-01-12,169.2384,170.4823,167.304,168.2884,339418.0
2024-01-13,169.2384,170.4823,167.304,168.2884,339418.0
2024-01-14,169.2384,170.4823,167.304,168.2884,339418.0
2024-01-15,169.2384,170.4823,167.304,168.2884,339418.0
2024-01-16,167.3089,168.2443,165.0758,165.8985,380115.0
2024-01-17,163.0483,166.9563,162.1864,164.1257,310558.0
2024-01-18,165.4969,165.5263,163.2932,163.9592,233049.0
2024-01-19,164.968,169.2776,163.1561,168.9838,158364.0
2024-01-20,164.968,169.2776,163.1561,168.9838,158364.0
2024-01-21,164.968,169.2776,163.1561,168.9838,158364.0
2024-01-22,170.3256,174.1356,170.3256,172.784,237131.0
2024-01-23,175.0857,176.3002,169.9338,170.0024,254501.0
2024-01-24,173.068,173.068,167.779,168.4647,252457.0
2024-01-25,171.3246,173.9005,170.9044,173.0974,211598.0
2024-01-26,174.6547,177.0838,173.9398,176.9173,230984.0
2024-01-27,174.6547,177.0838,173.9398,176.9173,230984.0
2024-01-28,174.6547,177.0838,173.9398,176.9173,230984.0
2024-01-29,175.7125,177.6616,175.0759,176.261,191924.0
2024-01-30,175.644,176.8095,174.8604,176.4667,174622.0
2024-01-31,176.5255,179.9046,173.9985,174.0573,286392.0
2024-02-01,175.3404,177.2895,169.307,174.831,213261.0
2024-02-02,173.783,174.7674,171.8535,173.0974,194830.0
2024-02-03,173.783,174.7674,171.8535,173.0974,194830.0
2024-02-04,173.783,174.7674,171.8535,173.0974,194830.0
2024-02-05,171.07,171.0781,167.3971,168.0435,224347.0
2024-02-06,167.5636,170.3697,167.5636,169.3657,165005.0
2024-02-07,169.6988,169.6988,152.0393,156.0355,761615.0
2024-02-08,156.5403,159.5597,152.6201,159.2627,567448.0
2024-02-09,159.6785,165.143,159.6488,161.0842,513696.0
2024-02-10,159.6785,165.143,159.6488,161.0842,513696.0
2024-02-11,159.6785,165.143,159.6488,161.0842,513696.0
2024-02-12,162.1533,167.7465,162.089,167.2713,433421.0
2024-02-13,161.2921,165.242,159.0251,162.6879,414938.0
2024-02-14,165.3607,168.3207,162.876,168.1821,405441.0
2024-02-15,168.3405,172.3498,168.3405,172.1221,335017.0
2024-02-16,170.5382,173.0972,169.9343,172.0231,405858.0
2024-02-17,170.5382,173.0972,169.9343,172.0231,405858.0
2024-02-18,170.5382,173.0972,169.9343,172.0231,405858.0
2024-02-19,170.5382,173.0972,169.9343,172.0231,405858.0
2024-02-20,170.1521,171.1024,166.6699,168.4296,464520.0
2024-02-21,167.4,169.0829,164.9153,168.4791,322498.0
2024-02-22,168.4791,169.672,167.2862,168.5583,260568.0
2024-02-23,167.8554,168.3421,161.1436,162.0444,601204.0
2024-02-24,167.8554,168.3421,161.1436,162.0444,601204.0
2024-02-25,167.8554,168.3421,161.1436,162.0444,601204.0
2024-02-26,161.302,162.8067,158.8667,158.9459,485295.0
2024-02-27,160.0942,162.8463,159.426,160.7674,489422.0
2024-02-28,158.3915,164.1134,157.9411,163.1532,472361.0
2024-02-29,163.9649,171.8746,163.9649,164.4995,399160.0
2024-03-01,165.1925,165.4795,161.005,162.0444,268087.0
2024-03-02,165.1925,165.4795,161.005,162.0444,268087.0
2024-03-03,165.1925,165.4795,161.005,162.0444,268087.0
2024-03-04,162.0246,162.3414,154.2238,154.5307,589237.0
2024-03-05,153.9368,159.0746,153.2586,155.7286,365019.0
2024-03-06,160.3615,164.5787,158.5202,159.035,620256.0
2024-03-07,159.8764,161.8019,159.6488,160.8169,514349.0
2024-03-08,161.2228,163.6778,160.2328,161.8563,363247.0
2024-03-09,161.2228,163.6778,160.2328,161.8563,363247.0
2024-03-10,161.2228,163.6778,160.2328,161.8563,363247.0
2024-03-11,160.5397,165.5488,160.5397,164.1629,403679.0
2024-03-12,164.4401,164.8658,162.7869,163.7075,311265.0
2024-03-13,163.6877,168.187,163.6877,167.6475,416504.0
2024-03-14,167.2515,167.2515,162.2721,164.846,333353.0
2024-03-15,164.6084,166.9645,161.4307,161.8167,2642225.0
2024-03-16,164.6084,166.9645,161.4307,161.8167,2642225.0
2024-03-17,164.6084,166.9645,161.4307,161.8167,2642225.0
2024-03-18,160.3714,160.8416,156.1641,157.847,502092.0
2024-03-19,157.56,163.4947,157.56,162.4008,373837.0
2024-03-20,162.3612,165.732,160.3219,165.143,327644.0
2024-03-21,166.3111,166.9348,163.0146,165.826,299307.0
2024-03-22,165.8161,165.9349,161.5915,163.1037,299608.0
2024-03-23,165.8161,165.9349,161.5915,163.1037,299608.0
2024-03-24,165.8161,165.9349,161.5915,163.1037,299608.0
2024-03-25,164.3609,166.8457,164.3609,165.4795,201965.0
2024-03-26,166.6972,167.6574,165.5587,167.0437,198546.0
2024-03-27,168.291,170.4986,168.0238,170.162,221069.0
2024-03-28,170.162,171.5974,169.672,170.558,166418.0
2024-03-29,170.162,171.5974,169.672,170.558,166418.0
2024-03-30,170.162,171.5974,169.672,170.558,166418.0
2024-03-31,170.162,171.5974,169.672,170.558,166418.0
2024-04-01,171.2509,171.2509,166.222,168.4197,230909.0
2024-04-02,167.4891,169.2116,165.2717,166.2913,207488.0
2024-04-03,166.7071,168.6375,164.9252,168.1722,198264.0
2024-04-04,169.6175,171.5331,166.3606,166.5685,159612.0
2024-04-05,166.1923,167.6178,165.1232,165.7765,196881.0
2024-04-06,166.1923,167.6178,165.1232,165.7765,196881.0
2024-04-07,166.1923,167.6178,165.1232,165.7765,196881.0
2024-04-08,166.2022,167.8059,163.8263,164.1629,196180.0
2024-04-09,164.2025,167.5683,163.1037,167.3703,204682.0
2024-04-10,164.5292,164.5292,159.1736,161.3119,268434.0
2024-04-11,161.3119,163.2522,160.3219,161.5198,230628.0
2024-04-12,160.5595,161.1139,157.8569,158.1737,255181.0
2024-04-13,160.5595,161.1139,157.8569,158.1737,255181.0
2024-04-14,160.5595,161.1139,157.8569,158.1737,255181.0
2024-04-15,158.8865,161.1535,157.5897,158.2628,269092.0
2024-04-16,158.0252,158.6192,155.3128,157.4511,197544.0
2024-04-17,158.9162,159.7725,156.9066,157.2729,210440.0
2024-04-18,158.3816,162.3216,158.0747,160.3318,216300.0
2024-04-19,160.6387,163.846,158.3915,163.5887,188199.0
2024-04-20,160.6387,163.846,158.3915,163.5887,188199.0
2024-04-21,160.6387,163.846,158.3915,163.5887,188199.0
2024-04-22,164.3312,164.3312,159.1142,159.3914,348134.0
2024-04-23,159.0251,162.7968,159.0251,161.4703,265200.0
2024-04-24,161.3218,162.9057,161.1881,162.4602,210832.0
2024-04-25,160.0942,161.0198,158.6093,159.3617,181718.0
2024-04-26,159.1835,160.3714,156.8274,157.3224,250869.0
2024-04-27,159.1835,160.3714,156.8274,157.3224,250869.0
2024-04-28,159.1835,160.3714,156.8274,157.3224,250869.0
2024-04-29,158.3915,164.0342,158.3816,163.0938,225270.0
2024-04-30,161.8662,161.8662,157.3818,158.4509,225999.0
2024-05-01,158.7776,162.2573,158.4014,160.0249,316933.0
