,LAZ US Equity,LAZ US Equity,LAZ US Equity,LAZ US Equity,LAZ US Equity
2023-10-17,28.2701,29.0168,28.2701,29.0072,583634.0
2023-10-18,28.5956,28.6626,27.9254,28.1839,407926.0
2023-10-19,28.069,28.3562,27.3989,27.4946,426375.0
2023-10-20,27.4946,27.7531,27.1232,27.2553,616124.0
2023-10-21,27.4946,27.7531,27.1232,27.2553,616124.0
2023-10-22,27.4946,27.7531,27.1232,27.2553,616124.0
2023-10-23,27.0926,27.2362,26.7575,27.0255,473658.0
2023-10-24,27.0447,27.6095,27.0064,27.5234,420158.0
2023-10-25,27.1691,27.6957,26.2022,26.3746,762477.0
2023-10-26,26.7288,27.9542,26.6905,27.2553,1217290.0
2023-10-27,27.2457,27.8297,26.9968,27.4659,958567.0
2023-10-28,27.2457,27.8297,26.9968,27.4659,958567.0
2023-10-29,27.2457,27.8297,26.9968,27.4659,958567.0
2023-10-30,27.6191,27.9542,26.9968,27.2649,1070904.0
2023-10-31,27.2457,27.3893,26.5756,26.5852,1342135.0
2023-11-01,26.566,26.7288,26.0012,26.7192,1247623.0
2023-11-02,27.2362,27.3702,26.7766,26.9777,609378.0
2023-11-03,27.4552,28.0888,27.1494,28.0205,1021448.0
2023-11-04,27.4552,28.0888,27.1494,28.0205,1021448.0
2023-11-05,27.4552,28.0888,27.1494,28.0205,1021448.0
2023-11-06,28.001,28.0693,27.426,27.5917,724263.0
2023-11-07,27.5137,27.9523,27.3968,27.7769,1131252.0
2023-11-08,27.7184,28.1277,27.5722,27.7671,542247.0
2023-11-09,27.8743,28.0498,27.1093,27.2116,961065.0
2023-11-10,27.2896,27.2896,25.6424,26.3637,1222175.0
2023-11-11,27.2896,27.2896,25.6424,26.3637,1222175.0
2023-11-12,27.2896,27.2896,25.6424,26.3637,1222175.0
2023-11-13,26.1687,26.1687,25.1649,25.7302,822900.0
2023-11-14,26.3247,27.2311,26.159,26.8997,992030.0
2023-11-15,26.812,27.9815,26.812,27.2116,728122.0
2023-11-16,27.1921,27.2213,25.913,26.2272,848500.0
2023-11-17,26.4319,26.5878,25.8374,26.1395,1519265.0
2023-11-18,26.4319,26.5878,25.8374,26.1395,1519265.0
2023-11-19,26.4319,26.5878,25.8374,26.1395,1519265.0
2023-11-20,26.159,26.3832,25.5791,26.12,1497513.0
2023-11-21,26.0615,26.0908,25.6035,25.9738,583638.0
2023-11-22,26.1005,26.6366,25.8325,26.6268,464288.0
2023-11-23,26.1005,26.6366,25.8325,26.6268,464288.0
2023-11-24,26.4514,27.0849,26.4514,26.8705,242951.0
2023-11-25,26.4514,27.0849,26.4514,26.8705,242951.0
2023-11-26,26.4514,27.0849,26.4514,26.8705,242951.0
2023-11-27,26.7925,28.2447,26.6073,27.8743,1430273.0
2023-11-28,27.8743,28.7807,27.8743,28.1765,1085983.0
2023-11-29,28.3324,29.3363,28.3324,28.8197,799506.0
2023-11-30,28.8197,29.3753,28.5371,29.2193,2360157.0
2023-12-01,29.0634,29.463,28.7418,29.463,1056632.0
2023-12-02,29.0634,29.463,28.7418,29.463,1056632.0
2023-12-03,29.0634,29.463,28.7418,29.463,1056632.0
2023-12-04,29.424,30.4279,29.346,30.3012,377918.0
2023-12-05,30.0867,30.3889,29.4337,30.0867,828610.0
2023-12-06,30.2622,31.2465,30.172,30.3986,901028.0
2023-12-07,30.3304,30.9931,30.2037,30.9736,710504.0
2023-12-08,30.9542,31.8995,30.7202,31.6851,831907.0
2023-12-09,30.9542,31.8995,30.7202,31.6851,831907.0
2023-12-10,30.9542,31.8995,30.7202,31.6851,831907.0
2023-12-11,31.6656,31.7046,30.9639,31.1978,858367.0
2023-12-12,31.2855,31.7533,31.0224,31.4902,381640.0
2023-12-13,31.4707,32.8547,31.1978,32.4843,688659.0
2023-12-14,32.7962,34.2581,32.7962,34.0632,1154907.0
2023-12-15,33.9268,34.2094,33.5662,34.034,1248150.0
2023-12-16,33.9268,34.2094,33.5662,34.034,1248150.0
2023-12-17,33.9268,34.2094,33.5662,34.034,1248150.0
2023-12-18,34.0242,34.0451,33.5467,33.5759,664915.0
2023-12-19,33.7903,34.2386,33.7903,34.2094,628799.0
2023-12-20,34.3264,35.379,33.7903,33.9755,1113387.0
2023-12-21,34.2289,34.4092,33.6198,33.9852,698504.0
2023-12-22,34.1314,34.609,33.5808,33.6831,505837.0
2023-12-23,34.1314,34.609,33.5808,33.6831,505837.0
2023-12-24,34.1314,34.609,33.5808,33.6831,505837.0
2023-12-25,34.1314,34.609,33.5808,33.6831,505837.0
2023-12-26,33.8196,34.2484,33.5174,33.9073,221172.0
2023-12-27,33.9658,34.6675,33.7026,34.3166,463587.0
2023-12-28,34.0827,34.5213,33.9901,34.0925,292512.0
2023-12-29,33.7903,34.0436,33.381,33.917,692299.0
2023-12-30,33.7903,34.0436,33.381,33.917,692299.0
2023-12-31,33.7903,34.0436,33.381,33.917,692299.0
2024-01-01,33.7903,34.0436,33.381,33.917,692299.0
2024-01-02,33.9463,36.032,33.9463,35.2035,1512577.0
2024-01-03,36.3146,37.221,34.5505,36.7629,3178849.0
2024-01-04,37.0261,37.143,35.954,36.5972,2147565.0
2024-01-05,36.7045,37.5524,36.3438,36.9968,1941498.0
2024-01-06,36.7045,37.5524,36.3438,36.9968,1941498.0
2024-01-07,36.7045,37.5524,36.3438,36.9968,1941498.0
2024-01-08,36.9968,37.3769,36.7199,37.2308,1115780.0
2024-01-09,36.6752,37.4159,36.568,36.9481,1410581.0
2024-01-10,36.9481,37.0236,36.1148,36.4413,804223.0
2024-01-11,36.4705,37.1528,35.8486,36.8117,2021207.0
2024-01-12,37.5231,37.5231,36.5631,37.1723,861361.0
2024-01-13,37.5231,37.5231,36.5631,37.1723,861361.0
2024-01-14,37.5231,37.5231,36.5631,37.1723,861361.0
2024-01-15,37.5231,37.5231,36.5631,37.1723,861361.0
2024-01-16,36.9773,37.8643,36.6557,37.4939,1253609.0
2024-01-17,36.9384,37.4647,36.685,37.3282,1007787.0
2024-01-18,37.5036,37.8253,36.8994,37.1333,833827.0
2024-01-19,37.0163,37.7863,36.797,37.7571,562454.0
2024-01-20,37.0163,37.7863,36.797,37.7571,562454.0
2024-01-21,37.0163,37.7863,36.797,37.7571,562454.0
2024-01-22,37.8545,38.6732,37.7473,38.5368,1544224.0
2024-01-23,38.7609,38.9753,38.1859,38.3613,966440.0
2024-01-24,38.6245,39.1508,38.1859,38.2833,772063.0
2024-01-25,38.6245,39.0923,38.2639,38.5465,739602.0
2024-01-26,38.7512,39.0923,38.2444,38.488,555260.0
2024-01-27,38.7512,39.0923,38.2444,38.488,555260.0
2024-01-28,38.7512,39.0923,38.2444,38.488,555260.0
2024-01-29,38.5368,39.0436,38.2931,38.8681,1003638.0
2024-01-30,38.7804,39.1493,38.6927,38.7024,871497.0
2024-01-31,38.6635,39.297,37.8935,37.991,1796682.0
2024-02-01,39.755,41.0805,38.4685,40.0279,1699220.0
2024-02-02,39.9597,40.526,39.102,39.95,951630.0
2024-02-03,39.9597,40.526,39.102,39.95,951630.0
2024-02-04,39.9597,40.526,39.102,39.95,951630.0
2024-02-05,39.3749,39.6478,38.6927,39.1313,2405483.0
2024-02-06,38.8486,39.3165,37.8155,38.3613,1672287.0
2024-02-07,38.3613,38.7902,37.9617,38.3223,1592858.0
2024-02-08,38.2346,38.488,37.6888,38.0592,842590.0
2024-02-09,37.8124,38.7799,37.7136,38.227,621333.0
2024-02-10,37.8124,38.7799,37.7136,38.227,621333.0
2024-02-11,37.8124,38.7799,37.7136,38.227,621333.0
2024-02-12,38.2468,38.4195,37.4076,38.0592,1589729.0
2024-02-13,37.6643,37.7188,36.3956,36.677,1585901.0
2024-02-14,36.9534,37.3582,36.5289,36.7461,830953.0
2024-02-15,37.0127,37.6347,36.835,37.4175,1625704.0
2024-02-16,37.5359,37.7729,37.2348,37.378,890579.0
2024-02-17,37.5359,37.7729,37.2348,37.378,890579.0
2024-02-18,37.5359,37.7729,37.2348,37.378,890579.0
2024-02-19,37.5359,37.7729,37.2348,37.378,890579.0
2024-02-20,37.5754,38.1431,37.3237,37.6248,2450588.0
2024-02-21,37.6248,37.8716,36.6178,37.3878,832755.0
2024-02-22,37.4175,37.8638,37.3483,37.4372,1115021.0
2024-02-23,37.7334,38.7305,37.6593,38.0592,1173628.0
2024-02-24,37.7334,38.7305,37.6593,38.0592,1173628.0
2024-02-25,37.7334,38.7305,37.6593,38.0592,1173628.0
2024-02-26,38.1085,38.5986,37.6741,37.9407,910565.0
2024-02-27,38.2961,38.7898,37.684,38.4442,770057.0
2024-02-28,38.3554,38.8391,38.0098,38.3949,598376.0
2024-02-29,38.5232,38.7898,37.6741,38.0493,954799.0
2024-03-01,38.0691,38.8095,37.7729,38.691,630080.0
2024-03-02,38.0691,38.8095,37.7729,38.691,630080.0
2024-03-03,38.0691,38.8095,37.7729,38.691,630080.0
2024-03-04,39.234,40.7248,38.9971,39.2933,1975066.0
2024-03-05,38.9971,40.3102,38.9971,39.5894,922707.0
2024-03-06,37.9012,39.3229,37.2694,38.4047,1766618.0
2024-03-07,38.7009,38.9773,37.684,38.4541,873158.0
2024-03-08,38.7009,39.4167,38.3554,38.9971,666538.0
2024-03-09,38.7009,39.4167,38.3554,38.9971,666538.0
2024-03-10,38.7009,39.4167,38.3554,38.9971,666538.0
2024-03-11,38.8984,39.1649,38.2369,38.77,611912.0
2024-03-12,38.6515,38.6515,37.3483,37.7729,1260344.0
2024-03-13,37.8025,39.1032,37.8025,38.9773,1083888.0
2024-03-14,38.9082,38.9477,37.8124,38.2468,798251.0
2024-03-15,36.6079,39.234,36.5388,38.4837,6298530.0
2024-03-16,36.6079,39.234,36.5388,38.4837,6298530.0
2024-03-17,36.6079,39.234,36.5388,38.4837,6298530.0
2024-03-18,38.7207,39.0267,37.5162,38.1382,1017296.0
2024-03-19,38.227,38.8194,38.0394,38.5528,2220652.0
2024-03-20,38.6121,39.4512,38.1875,39.2538,1809121.0
2024-03-21,39.4907,40.4681,39.3821,40.1818,747303.0
2024-03-22,40.5372,40.6821,39.55,39.6289,605506.0
2024-03-23,40.5372,40.6821,39.55,39.6289,605506.0
2024-03-24,40.5372,40.6821,39.55,39.6289,605506.0
2024-03-25,39.8363,40.1917,39.6388,39.8856,536329.0
2024-03-26,39.9054,40.2509,39.2859,39.5598,548081.0
2024-03-27,40.2312,40.9025,39.7277,40.8531,1277576.0
2024-03-28,40.8828,41.7022,40.5175,41.3369,1223097.0
2024-03-29,40.8828,41.7022,40.5175,41.3369,1223097.0
2024-03-30,40.8828,41.7022,40.5175,41.3369,1223097.0
2024-03-31,40.8828,41.7022,40.5175,41.3369,1223097.0
2024-04-01,41.3665,41.3665,39.9745,40.3694,588824.0
2024-04-02,39.8856,40.2206,39.1748,39.7869,495969.0
2024-04-03,40.0633,40.5175,39.5845,40.1127,427331.0
2024-04-04,40.478,40.8482,39.4216,39.6388,987519.0
2024-04-05,39.6388,40.3793,39.3821,40.3694,1799148.0
2024-04-06,39.6388,40.3793,39.3821,40.3694,1799148.0
2024-04-07,39.6388,40.3793,39.3821,40.3694,1799148.0
2024-04-08,40.6063,40.8433,40.2707,40.7051,384443.0
2024-04-09,41.1888,41.1888,40.4385,40.5965,514268.0
2024-04-10,39.8165,40.1917,39.3031,39.3624,620134.0
2024-04-11,39.3722,39.4862,38.5726,39.1353,663678.0
2024-04-12,38.9576,39.1254,37.7783,37.8815,663441.0
2024-04-13,38.9576,39.1254,37.7783,37.8815,663441.0
2024-04-14,38.9576,39.1254,37.7783,37.8815,663441.0
2024-04-15,38.2863,38.6713,36.7362,37.1015,1696020.0
2024-04-16,36.7955,37.0522,36.3512,36.6573,682899.0
2024-04-17,36.8646,37.7531,36.7165,36.9633,828816.0
2024-04-18,37.1311,37.5952,36.9831,37.3483,463382.0
2024-04-19,37.4569,37.8321,37.1756,37.4273,796298.0
2024-04-20,37.4569,37.8321,37.1756,37.4273,796298.0
2024-04-21,37.4569,37.8321,37.1756,37.4273,796298.0
2024-04-22,37.6544,38.77,37.3681,38.0098,898708.0
2024-04-23,38.1085,39.466,38.1085,39.1254,727832.0
2024-04-24,38.8391,39.007,37.995,38.7996,1106733.0
2024-04-25,39.856,39.935,36.9238,38.3949,1441820.0
2024-04-26,38.227,38.7601,37.8321,38.4936,798552.0
2024-04-27,38.227,38.7601,37.8321,38.4936,798552.0
2024-04-28,38.227,38.7601,37.8321,38.4936,798552.0
2024-04-29,39.0464,39.7672,38.8293,38.8984,977104.0
2024-04-30,38.5232,38.9971,37.7235,38.0098,472499.0
2024-05-01,38.0493,38.7404,37.3187,37.7334,673126.0
