,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity
2023-10-28,27.6478,28.2858,27.1374,27.265,146290.0
2023-10-29,27.6478,28.2858,27.1374,27.265,146290.0
2023-10-30,27.6576,27.7558,27.2356,27.4515,100755.0
2023-10-31,27.6085,27.6085,26.951,27.0393,106836.0
2023-11-01,26.8528,27.2945,26.3621,26.7252,186837.0
2023-11-02,27.2356,27.5693,26.9411,27.5497,117257.0
2023-11-03,26.0971,27.2454,23.7514,25.4003,338010.0
2023-11-04,26.0971,27.2454,23.7514,25.4003,338010.0
2023-11-05,26.0971,27.2454,23.7514,25.4003,338010.0
2023-11-06,25.3315,25.3315,24.3795,24.939,352268.0
2023-11-07,24.6838,24.988,23.9575,24.144,311230.0
2023-11-08,24.1145,24.4679,23.6042,23.9084,257737.0
2023-11-09,24.3108,24.409,23.4815,23.5944,162211.0
2023-11-10,23.7514,24.2618,23.5158,24.144,141440.0
2023-11-11,23.7514,24.2618,23.5158,24.144,141440.0
2023-11-12,23.7514,24.2618,23.5158,24.144,141440.0
2023-11-13,23.8674,24.5293,23.818,24.2526,127091.0
2023-11-14,24.9343,25.7937,24.9343,25.6159,173428.0
2023-11-15,25.7147,26.3667,25.5764,26.0605,218800.0
2023-11-16,26.021,26.1,25.4974,25.7937,133901.0
2023-11-17,26.1691,26.7026,25.9074,26.673,257815.0
2023-11-18,26.1691,26.7026,25.9074,26.673,257815.0
2023-11-19,26.1691,26.7026,25.9074,26.673,257815.0
2023-11-20,27.0286,27.0286,26.5661,26.9101,156259.0
2023-11-21,26.3272,26.6137,25.7839,25.8036,178882.0
2023-11-22,25.853,26.1889,25.6752,26.0506,149072.0
2023-11-23,25.853,26.1889,25.6752,26.0506,149072.0
2023-11-24,25.8333,26.8113,25.8333,26.2877,59420.0
2023-11-25,25.8333,26.8113,25.8333,26.2877,59420.0
2023-11-26,25.8333,26.8113,25.8333,26.2877,59420.0
2023-11-27,26.0012,26.2778,25.7641,26.1296,137004.0
2023-11-28,26.0802,26.1494,25.69,25.7542,130670.0
2023-11-29,25.8925,26.2679,25.7937,26.1,147963.0
2023-11-30,26.1099,26.3075,25.6554,25.8135,161804.0
2023-12-01,25.7048,26.5544,25.5665,26.3568,193680.0
2023-12-02,25.7048,26.5544,25.5665,26.3568,193680.0
2023-12-03,25.7048,26.5544,25.5665,26.3568,193680.0
2023-12-04,26.1395,27.0582,25.9617,26.8903,147504.0
2023-12-05,26.7026,26.7225,25.9617,26.0111,167525.0
2023-12-06,26.3865,26.9298,25.9617,26.0605,171738.0
2023-12-07,26.1691,26.9792,26.1691,26.9693,133050.0
2023-12-08,26.9693,27.4238,26.7026,26.8113,120535.0
2023-12-09,26.9693,27.4238,26.7026,26.8113,120535.0
2023-12-10,26.9693,27.4238,26.7026,26.8113,120535.0
2023-12-11,26.6828,26.6828,26.2087,26.3667,131442.0
2023-12-12,26.4556,26.5198,26.0901,26.3865,195114.0
2023-12-13,26.3173,27.8288,26.179,27.5522,301563.0
2023-12-14,28.1548,28.9334,28.1548,28.6487,249235.0
2023-12-15,28.8068,29.4488,28.6191,29.0044,932909.0
2023-12-16,28.8068,29.4488,28.6191,29.0044,932909.0
2023-12-17,28.8068,29.4488,28.6191,29.0044,932909.0
2023-12-18,29.2217,30.2294,29.1624,29.5872,380256.0
2023-12-19,29.9231,30.3677,29.6366,29.8836,187564.0
2023-12-20,29.5971,30.6245,29.4885,29.7947,175262.0
2023-12-21,30.0812,30.4961,29.854,30.3874,119640.0
2023-12-22,30.6245,31.0888,30.3775,30.5257,118085.0
2023-12-23,30.6245,31.0888,30.3775,30.5257,118085.0
2023-12-24,30.6245,31.0888,30.3775,30.5257,118085.0
2023-12-25,30.6245,31.0888,30.3775,30.5257,118085.0
2023-12-26,30.7134,30.9406,30.5455,30.7332,104206.0
2023-12-27,30.7036,30.8122,30.3677,30.4566,101276.0
2023-12-28,30.3578,30.6838,30.1256,30.2689,90200.0
2023-12-29,30.1602,30.2294,29.5774,29.5971,98379.0
2023-12-30,30.1602,30.2294,29.5774,29.5971,98379.0
2023-12-31,30.1602,30.2294,29.5774,29.5971,98379.0
2024-01-01,30.1602,30.2294,29.5774,29.5971,98379.0
2024-01-02,29.3403,30.18,29.1921,29.4292,289996.0
2024-01-03,29.1427,29.1427,28.3721,28.461,128345.0
2024-01-04,28.5895,28.6389,28.0708,28.2635,119621.0
2024-01-05,28.0856,28.4512,27.8189,27.9078,182606.0
2024-01-06,28.0856,28.4512,27.8189,27.9078,182606.0
2024-01-07,28.0856,28.4512,27.8189,27.9078,182606.0
2024-01-08,27.7201,28.1449,27.6213,28.135,143670.0
2024-01-09,27.651,27.651,26.6828,26.7026,113615.0
2024-01-10,26.4952,26.4952,26.0358,26.4161,125461.0
2024-01-11,26.3272,26.3272,25.6159,26.0704,159654.0
2024-01-12,26.5643,26.673,25.69,25.7444,82166.0
2024-01-13,26.5643,26.673,25.69,25.7444,82166.0
2024-01-14,26.5643,26.673,25.69,25.7444,82166.0
2024-01-15,26.5643,26.673,25.69,25.7444,82166.0
2024-01-16,25.5369,25.7246,25.2405,25.2899,118508.0
2024-01-17,24.8059,25.0232,24.1045,24.6379,135470.0
2024-01-18,24.7762,24.954,24.5194,24.8553,101391.0
2024-01-19,24.9244,25.0923,24.4996,24.9145,148961.0
2024-01-20,24.9244,25.0923,24.4996,24.9145,148961.0
2024-01-21,24.9244,25.0923,24.4996,24.9145,148961.0
2024-01-22,25.0133,25.6159,25.0133,25.4677,133571.0
2024-01-23,25.8333,26.2581,25.4184,25.4282,125090.0
2024-01-24,25.5665,25.9123,25.0627,25.3196,183501.0
2024-01-25,25.5764,25.7937,25.1911,25.6653,262190.0
2024-01-26,25.9617,26.0308,25.5171,26.0111,123449.0
2024-01-27,25.9617,26.0308,25.5171,26.0111,123449.0
2024-01-28,25.9617,26.0308,25.5171,26.0111,123449.0
2024-01-29,25.9123,26.179,25.6505,26.0407,134208.0
2024-01-30,25.8333,26.1296,25.6456,26.0407,133426.0
2024-01-31,25.9222,26.021,25.0232,25.0726,242119.0
2024-02-01,25.3196,25.8431,25.1911,25.7542,157061.0
2024-02-02,25.2702,25.2702,24.7566,24.875,232939.0
2024-02-03,25.2702,25.2702,24.7566,24.875,232939.0
2024-02-04,25.2702,25.2702,24.7566,24.875,232939.0
2024-02-05,24.3218,24.9047,24.2428,24.8454,225387.0
2024-02-06,24.8553,25.201,24.8059,24.9837,165471.0
2024-02-07,24.9639,25.1714,24.791,25.0726,108828.0
2024-02-08,24.9639,25.3294,24.7416,25.3196,126705.0
2024-02-09,25.3294,25.7147,24.9837,25.6851,132617.0
2024-02-10,25.3294,25.7147,24.9837,25.6851,132617.0
2024-02-11,25.3294,25.7147,24.9837,25.6851,132617.0
2024-02-12,25.6851,26.8903,25.6851,26.5544,140233.0
2024-02-13,25.6357,25.853,25.1516,25.5073,200315.0
2024-02-14,25.5863,26.0012,25.4203,25.9716,126988.0
2024-02-15,26.1988,27.4238,26.1988,27.078,188290.0
2024-02-16,27.9869,28.9056,27.483,28.629,241611.0
2024-02-17,27.9869,28.9056,27.483,28.629,241611.0
2024-02-18,27.9869,28.9056,27.483,28.629,241611.0
2024-02-19,27.9869,28.9056,27.483,28.629,241611.0
2024-02-20,28.056,28.5104,27.0187,27.2855,393395.0
2024-02-21,27.1076,27.7942,26.7866,26.9199,247960.0
2024-02-22,26.8014,27.7695,26.7816,27.4633,187542.0
2024-02-23,27.3842,27.7596,27.1867,27.7004,195536.0
2024-02-24,27.3842,27.7596,27.1867,27.7004,195536.0
2024-02-25,27.3842,27.7596,27.1867,27.7004,195536.0
2024-02-26,27.5028,27.5473,26.6236,26.7915,268411.0
2024-02-27,27.0879,27.5522,26.9002,27.1768,191883.0
2024-02-28,26.9199,27.2756,26.7718,27.1669,224749.0
2024-02-29,27.6806,27.7498,26.9595,27.6411,169652.0
2024-03-01,27.6212,27.7305,27.0002,27.0946,103349.0
2024-03-02,27.6212,27.7305,27.0002,27.0946,103349.0
2024-03-03,27.6212,27.7305,27.0002,27.0946,103349.0
2024-03-04,27.1145,27.651,27.1046,27.3231,141695.0
2024-03-05,27.0946,27.2039,26.3296,26.3395,116411.0
2024-03-06,26.7171,26.7171,26.116,26.3991,173904.0
2024-03-07,26.7469,27.1244,26.7171,26.7767,85447.0
2024-03-08,26.8462,27.2238,26.6475,26.7071,93133.0
2024-03-09,26.8462,27.2238,26.6475,26.7071,93133.0
2024-03-10,26.8462,27.2238,26.6475,26.7071,93133.0
2024-03-11,26.4786,26.9754,26.4786,26.9158,78110.0
2024-03-12,26.9158,26.9343,26.5184,26.6078,162282.0
2024-03-13,26.5879,27.1741,26.5879,27.0251,122926.0
2024-03-14,26.8363,26.8363,25.4552,25.7434,146454.0
2024-03-15,25.7235,26.5382,25.7235,26.0911,268246.0
2024-03-16,25.7235,26.5382,25.7235,26.0911,268246.0
2024-03-17,25.7235,26.5382,25.7235,26.0911,268246.0
2024-03-18,26.0911,26.0911,25.4254,25.4453,134482.0
2024-03-19,25.3758,25.8229,25.3758,25.5049,136423.0
2024-03-20,25.2863,27.04,25.2863,26.9058,142557.0
2024-03-21,27.1046,27.3033,26.6277,27.0151,141645.0
2024-03-22,27.1244,27.1244,26.568,26.568,60822.0
2024-03-23,27.1244,27.1244,26.568,26.568,60822.0
2024-03-24,27.1244,27.1244,26.568,26.568,60822.0
2024-03-25,26.7469,26.9023,26.4985,26.5184,74349.0
2024-03-26,26.7568,26.8164,26.1805,26.1805,59532.0
2024-03-27,26.4587,27.4126,26.2898,27.3728,103053.0
2024-03-28,27.5318,28.5055,27.4921,28.4161,222409.0
2024-03-29,27.5318,28.5055,27.4921,28.4161,222409.0
2024-03-30,27.5318,28.5055,27.4921,28.4161,222409.0
2024-03-31,27.5318,28.5055,27.4921,28.4161,222409.0
2024-04-01,28.3465,28.6943,26.9257,27.0251,154033.0
2024-04-02,26.8065,27.7504,26.7369,27.2635,229278.0
2024-04-03,27.2536,27.5815,27.0958,27.5715,107931.0
2024-04-04,27.8597,28.2571,27.3927,27.5219,130713.0
2024-04-05,27.4225,28.3366,27.2933,28.267,289584.0
2024-04-06,27.4225,28.3366,27.2933,28.267,289584.0
2024-04-07,27.4225,28.3366,27.2933,28.267,289584.0
2024-04-08,28.4558,28.4906,27.8001,27.81,88978.0
2024-04-09,27.8597,29.3898,27.7504,29.36,113951.0
2024-04-10,28.5949,28.7539,27.6808,28.1279,111681.0
2024-04-11,28.1279,28.2088,27.5715,27.7901,119392.0
2024-04-12,27.6312,27.6908,27.1145,27.2834,73848.0
2024-04-13,27.6312,27.6908,27.1145,27.2834,73848.0
2024-04-14,27.6312,27.6908,27.1145,27.2834,73848.0
2024-04-15,27.1741,27.3828,26.727,26.8661,72381.0
2024-04-16,26.4985,27.1443,26.4091,26.7966,186734.0
2024-04-17,26.9655,27.0549,26.4587,26.5184,86158.0
2024-04-18,26.5978,27.1046,26.4985,26.6674,92149.0
2024-04-19,26.578,27.1344,26.578,26.9456,120290.0
2024-04-20,26.578,27.1344,26.578,26.9456,120290.0
2024-04-21,26.578,27.1344,26.578,26.9456,120290.0
2024-04-22,26.4488,26.727,26.2302,26.3793,129195.0
2024-04-23,26.3693,27.1145,26.3594,26.9953,107308.0
2024-04-24,26.6674,26.9842,26.2302,26.4687,90034.0
2024-04-25,26.3494,26.3494,25.5944,25.7334,85460.0
2024-04-26,25.7235,26.1507,25.7235,25.8427,78919.0
2024-04-27,25.7235,26.1507,25.7235,25.8427,78919.0
2024-04-28,25.7235,26.1507,25.7235,25.8427,78919.0
2024-04-29,25.9322,26.27,25.8278,26.0812,125577.0
2024-04-30,25.9023,25.9023,25.0677,25.0976,119688.0
2024-05-01,25.0677,25.9023,25.0677,25.3459,92129.0
