,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity
2023-09-05,30.7176,30.9054,30.2377,30.421,5519475.0
2023-09-06,29.5608,30.505,29.4076,29.6301,8878301.0
2023-09-07,29.5905,29.7734,29.027,29.0962,7910919.0
2023-09-08,29.1654,29.2445,28.7403,29.195,8612716.0
2023-09-09,29.1654,29.2445,28.7403,29.195,8612716.0
2023-09-10,29.1654,29.2445,28.7403,29.195,8612716.0
2023-09-11,29.3829,29.4516,28.8095,29.0764,4906405.0
2023-09-12,29.1654,29.2791,28.8292,28.9479,4291937.0
2023-09-13,28.2459,28.6216,28.0433,28.4634,8279218.0
2023-09-14,28.7304,28.7798,28.2559,28.6117,8286211.0
2023-09-15,28.5425,29.4027,28.4832,29.3532,8547518.0
2023-09-16,28.5425,29.4027,28.4832,29.3532,8547518.0
2023-09-17,28.5425,29.4027,28.4832,29.3532,8547518.0
2023-09-18,29.1654,29.284,28.7304,28.7502,5291989.0
2023-09-19,28.7502,28.8688,28.3448,28.5821,6514753.0
2023-09-20,28.8292,28.8984,28.1866,28.1965,5002642.0
2023-09-21,28.0779,28.4733,27.9592,27.9592,4960275.0
2023-09-22,27.9889,28.0754,27.7121,27.7318,5313520.0
2023-09-23,27.9889,28.0754,27.7121,27.7318,5313520.0
2023-09-24,27.9889,28.0754,27.7121,27.7318,5313520.0
2023-09-25,27.4352,27.544,27.0497,27.1881,6223392.0
2023-09-26,26.9607,27.2968,26.2439,26.2587,10208626.0
2023-09-27,26.2785,26.674,26.16,26.5059,11127788.0
2023-09-28,26.4367,27.1189,26.323,26.9112,6501548.0
2023-09-29,27.0002,27.2029,26.5949,26.7629,5941635.0
2023-09-30,27.0002,27.2029,26.5949,26.7629,5941635.0
2023-10-01,27.0002,27.2029,26.5949,26.7629,5941635.0
2023-10-02,26.8025,27.0497,26.6542,26.8816,6411127.0
2023-10-03,26.842,27.0843,26.3774,26.5059,6603104.0
2023-10-04,26.5751,27.3463,26.5553,26.8915,11733665.0
2023-10-05,27.0595,27.2276,26.758,27.0101,6775594.0
2023-10-06,26.8124,27.1634,26.4713,26.7728,6796840.0
2023-10-07,26.8124,27.1634,26.4713,26.7728,6796840.0
2023-10-08,26.8124,27.1634,26.4713,26.7728,6796840.0
2023-10-09,26.2686,26.3082,25.6458,26.1994,7451530.0
2023-10-10,26.585,26.9211,26.2785,26.3477,7005637.0
2023-10-11,26.1994,26.8124,25.8336,25.9028,7150072.0
2023-10-12,25.9127,25.9523,24.9933,25.1613,8747837.0
2023-10-13,24.9636,25.191,24.7856,25.0822,8382938.0
2023-10-14,24.9636,25.191,24.7856,25.0822,8382938.0
2023-10-15,24.9636,25.191,24.7856,25.0822,8382938.0
2023-10-16,25.1613,25.4283,24.9834,25.3195,5992097.0
2023-10-17,25.191,25.6754,25.1712,25.4975,4495983.0
2023-10-18,25.2206,25.2305,24.3803,24.4198,7448250.0
2023-10-19,24.3803,24.6868,24.0738,24.0936,7268507.0
2023-10-20,23.9749,24.2518,23.8464,23.9255,7521971.0
2023-10-21,23.9749,24.2518,23.8464,23.9255,7521971.0
2023-10-22,23.9749,24.2518,23.8464,23.9255,7521971.0
2023-10-23,23.8168,24.7164,23.6882,24.0145,6910447.0
2023-10-24,24.0837,24.1924,23.5597,23.6289,6445090.0
2023-10-25,23.6783,23.7673,23.3076,23.3323,10493284.0
2023-10-26,23.2334,23.8168,22.5612,23.1247,12871607.0
2023-10-27,22.6402,23.0654,21.968,22.0866,11576679.0
2023-10-28,22.6402,23.0654,21.968,22.0866,11576679.0
2023-10-29,22.6402,23.0654,21.968,22.0866,11576679.0
2023-10-30,22.1657,22.3041,21.7603,22.2547,13309204.0
2023-10-31,22.0866,22.23,21.6714,21.9778,12170973.0
2023-11-01,21.8296,22.2151,21.6653,21.9778,8540310.0
2023-11-02,22.309,22.9171,22.1854,22.8973,6854732.0
2023-11-03,23.3125,23.6685,23.1247,23.4312,10929151.0
2023-11-04,23.3125,23.6685,23.1247,23.4312,10929151.0
2023-11-05,23.3125,23.6685,23.1247,23.4312,10929151.0
2023-11-06,23.619,23.7179,22.9813,23.2631,6043014.0
2023-11-07,23.3323,23.4213,22.9863,23.2928,4873744.0
2023-11-08,23.4114,24.054,23.3719,23.7179,7208368.0
2023-11-09,23.881,23.973,23.0456,23.0851,6642291.0
2023-11-10,22.8874,23.0455,22.4227,22.8973,6782063.0
2023-11-11,22.8874,23.0455,22.4227,22.8973,6782063.0
2023-11-12,22.8874,23.0455,22.4227,22.8973,6782063.0
2023-11-13,22.4425,22.9863,22.3239,22.8281,5050439.0
2023-11-14,23.3521,24.0936,23.1939,24.0244,8732178.0
2023-11-15,24.1529,24.7659,24.1133,24.6571,9043646.0
2023-11-16,24.6077,24.7906,23.9008,24.0145,6907719.0
2023-11-17,24.2122,24.5681,23.9651,24.5286,6829783.0
2023-11-18,24.2122,24.5681,23.9651,24.5286,6829783.0
2023-11-19,24.2122,24.5681,23.9651,24.5286,6829783.0
2023-11-20,24.4792,24.9339,24.2419,24.845,6248335.0
2023-11-21,24.667,24.7955,24.227,24.3506,5898563.0
2023-11-22,24.8153,25.0625,24.2221,24.4297,7519922.0
2023-11-23,24.8153,25.0625,24.2221,24.4297,7519922.0
2023-11-24,24.5385,24.6571,24.3753,24.5879,2240306.0
2023-11-25,24.5385,24.6571,24.3753,24.5879,2240306.0
2023-11-26,24.5385,24.6571,24.3753,24.5879,2240306.0
2023-11-27,24.4792,24.5582,24.0441,24.1628,7367267.0
2023-11-28,24.143,24.578,23.9453,24.5385,4760445.0
2023-11-29,24.7659,25.3788,24.7164,25.0427,9195771.0
2023-11-30,25.1811,25.3294,24.7807,25.28,6874341.0
2023-12-01,25.3195,26.3873,25.2503,26.3873,7864140.0
2023-12-02,25.3195,26.3873,25.2503,26.3873,7864140.0
2023-12-03,25.3195,26.3873,25.2503,26.3873,7864140.0
2023-12-04,26.3576,27.0101,26.1205,26.9903,12285225.0
2023-12-05,26.842,26.9903,26.5257,26.8618,8641064.0
2023-12-06,27.3364,28.1075,27.1584,27.6725,11001154.0
2023-12-07,28.3349,29.2494,28.3053,28.8292,15404479.0
2023-12-08,28.6216,28.8688,28.325,28.7403,8752783.0
2023-12-09,28.6216,28.8688,28.325,28.7403,8752783.0
2023-12-10,28.6216,28.8688,28.325,28.7403,8752783.0
2023-12-11,28.6908,29.027,28.4437,29.0072,8349666.0
2023-12-12,29.116,30.1442,28.9775,29.9662,12983019.0
2023-12-13,29.2445,29.284,27.8109,28.8194,22269776.0
2023-12-14,29.0171,29.897,28.8984,29.4224,11860157.0
2023-12-15,29.3631,29.4719,28.5623,28.6809,14737155.0
2023-12-16,29.3631,29.4719,28.5623,28.6809,14737155.0
2023-12-17,29.3631,29.4719,28.5623,28.6809,14737155.0
2023-12-18,28.5524,28.7205,28.0581,28.6414,7778209.0
2023-12-19,28.7897,29.3829,28.7502,29.1852,7858541.0
2023-12-20,29.0161,29.6079,28.8569,28.9166,7398586.0
2023-12-21,29.3841,29.8516,29.1653,29.4438,7282868.0
2023-12-22,29.4935,29.7024,29.2051,29.3443,6409611.0
2023-12-23,29.4935,29.7024,29.2051,29.3443,6409611.0
2023-12-24,29.4935,29.7024,29.2051,29.3443,6409611.0
2023-12-25,29.4935,29.7024,29.2051,29.3443,6409611.0
2023-12-26,29.2747,29.409,28.9688,28.9962,5185230.0
2023-12-27,29.026,29.1354,28.7276,29.0559,4668520.0
2023-12-28,28.9464,29.2648,28.8868,29.225,4285342.0
2023-12-29,29.1056,29.1056,28.6878,28.7276,5699562.0
2023-12-30,29.1056,29.1056,28.6878,28.7276,5699562.0
2023-12-31,29.1056,29.1056,28.6878,28.7276,5699562.0
2024-01-01,29.1056,29.1056,28.6878,28.7276,5699562.0
2024-01-02,28.4491,28.8818,28.0611,28.3297,6689620.0
2024-01-03,27.713,27.8622,27.1062,27.1659,8192859.0
2024-01-04,27.2256,27.8721,27.1161,27.7826,6785461.0
2024-01-05,27.703,29.026,27.6632,28.9962,10576521.0
2024-01-06,27.703,29.026,27.6632,28.9962,10576521.0
2024-01-07,27.703,29.026,27.6632,28.9962,10576521.0
2024-01-08,28.847,29.3244,28.6978,28.9663,10686366.0
2024-01-09,28.8917,29.4239,28.7276,29.1653,5474932.0
2024-01-10,29.1454,29.7621,29.031,29.5532,7210358.0
2024-01-11,29.414,29.7223,28.9166,29.6825,6221256.0
2024-01-12,29.414,29.414,28.0711,28.4192,9885889.0
2024-01-13,29.414,29.414,28.0711,28.4192,9885889.0
2024-01-14,29.414,29.414,28.0711,28.4192,9885889.0
2024-01-15,29.414,29.414,28.0711,28.4192,9885889.0
2024-01-16,28.2501,28.6629,27.4245,28.5684,9115948.0
2024-01-17,28.3397,28.7674,27.8522,27.9617,7425850.0
2024-01-18,28.1009,29.9113,28.0213,29.8715,14095154.0
2024-01-19,29.981,29.981,29.0658,29.8317,8813800.0
2024-01-20,29.981,29.981,29.0658,29.8317,8813800.0
2024-01-21,29.981,29.981,29.0658,29.8317,8813800.0
2024-01-22,29.9511,30.3391,29.8168,30.0008,8595430.0
2024-01-23,30.8563,31.3189,30.6474,30.9458,10575464.0
2024-01-24,31.1547,31.2244,30.7369,30.9458,9713024.0
2024-01-25,32.3285,32.6269,29.792,30.2296,19606133.0
2024-01-26,30.3689,30.9856,29.5284,29.9312,9929037.0
2024-01-27,30.3689,30.9856,29.5284,29.9312,9929037.0
2024-01-28,30.3689,30.9856,29.5284,29.9312,9929037.0
2024-01-29,30.0108,30.1401,29.2548,30.0506,8250827.0
2024-01-30,29.6527,30.3192,29.6527,30.0307,5357847.0
2024-01-31,29.9412,30.2097,29.2846,29.7323,5956680.0
2024-02-01,29.9312,30.2147,29.2548,30.0207,5977271.0
2024-02-02,29.8815,30.3291,29.6378,30.2097,4983019.0
2024-02-03,29.8815,30.3291,29.6378,30.2097,4983019.0
2024-02-04,29.8815,30.3291,29.6378,30.2097,4983019.0
2024-02-05,29.7721,29.8914,29.3642,29.593,4994010.0
2024-02-06,29.6229,30.8812,29.4736,30.8663,7179633.0
2024-02-07,30.7966,31.1895,30.4982,30.5778,5441044.0
2024-02-08,30.6773,32.1793,30.4883,32.1594,10891115.0
2024-02-09,32.1097,32.4678,31.6322,32.3186,8162083.0
2024-02-10,32.1097,32.4678,31.6322,32.3186,8162083.0
2024-02-11,32.1097,32.4678,31.6322,32.3186,8162083.0
2024-02-12,32.1992,33.0596,32.0002,32.617,8819019.0
2024-02-13,32.2191,32.5672,31.7466,32.3583,6266904.0
2024-02-14,32.6667,33.7559,32.4528,33.5719,9684237.0
2024-02-15,33.8007,34.5368,33.6813,34.0295,7801609.0
2024-02-16,33.7609,34.4672,33.4973,33.751,7230569.0
2024-02-17,33.7609,34.4672,33.4973,33.751,7230569.0
2024-02-18,33.7609,34.4672,33.4973,33.751,7230569.0
2024-02-19,33.7609,34.4672,33.4973,33.751,7230569.0
2024-02-20,34.1289,34.877,33.6351,33.6813,8855352.0
2024-02-21,33.5321,34.3776,33.4367,34.3577,7134821.0
2024-02-22,34.5865,34.9944,34.0245,34.0593,8326404.0
2024-02-23,34.1687,34.2234,33.5023,33.6017,5477594.0
2024-02-24,34.1687,34.2234,33.5023,33.6017,5477594.0
2024-02-25,34.1687,34.2234,33.5023,33.6017,5477594.0
2024-02-26,33.6913,34.3876,33.6117,33.9698,7350798.0
2024-02-27,34.2185,34.4075,34.0195,34.3378,4822103.0
2024-02-28,34.0195,34.3727,33.9797,34.2881,3604749.0
2024-02-29,34.4373,34.6561,34.0394,34.0892,5300926.0
2024-03-01,34.0593,34.1827,33.4625,33.7808,6373305.0
2024-03-02,34.0593,34.1827,33.4625,33.7808,6373305.0
2024-03-03,34.0593,34.1827,33.4625,33.7808,6373305.0
2024-03-04,33.741,34.2185,33.2486,33.93,6115796.0
2024-03-05,33.69,34.48,33.61,34.41,4151749.0
2024-03-06,34.5,34.995,34.375,34.56,5647096.0
2024-03-07,34.61,34.9,34.51,34.83,4066697.0
2024-03-08,34.9,35.05,34.06,34.26,5874414.0
2024-03-09,34.9,35.05,34.06,34.26,5874414.0
2024-03-10,34.9,35.05,34.06,34.26,5874414.0
2024-03-11,34.33,34.33,33.48,33.78,5322084.0
2024-03-12,30.745,30.78,28.52,28.76,41071147.0
2024-03-13,28.73,28.98,28.14,28.28,19863337.0
2024-03-14,28.23,28.25,27.76,28.11,10585789.0
2024-03-15,28.02,28.37,27.96,28.35,11567647.0
2024-03-16,28.02,28.37,27.96,28.35,11567647.0
2024-03-17,28.02,28.37,27.96,28.35,11567647.0
2024-03-18,28.25,28.32,27.89,28.01,6885045.0
2024-03-19,28.02,28.225,27.9092,28.17,6300421.0
2024-03-20,28.27,28.9,28.1301,28.84,7483712.0
2024-03-21,28.76,28.93,28.29,28.68,9416210.0
2024-03-22,28.71,28.72,28.435,28.45,4534312.0
2024-03-23,28.71,28.72,28.435,28.45,4534312.0
2024-03-24,28.71,28.72,28.435,28.45,4534312.0
2024-03-25,28.42,28.73,28.25,28.51,5693626.0
2024-03-26,28.73,28.795,28.385,28.41,5471447.0
2024-03-27,28.58,29.3,28.51,29.27,9338570.0
2024-03-28,29.22,29.51,29.12,29.19,10002836.0
2024-03-29,29.22,29.51,29.12,29.19,10002836.0
2024-03-30,29.22,29.51,29.12,29.19,10002836.0
2024-03-31,29.22,29.51,29.12,29.19,10002836.0
2024-04-01,29.31,29.41,29.1,29.18,7055734.0
2024-04-02,28.82,28.94,28.04,28.33,10511901.0
2024-04-03,28.23,28.28,27.97,28.03,7846764.0
2024-04-04,28.16,28.785,27.9,27.97,9651229.0
2024-04-05,27.84,28.425,27.8,28.34,6639213.0
2024-04-06,27.84,28.425,27.8,28.34,6639213.0
2024-04-07,27.84,28.425,27.8,28.34,6639213.0
2024-04-08,28.5,28.855,28.26,28.65,6855914.0
2024-04-09,28.66,29.06,28.36,29.05,7823520.0
2024-04-10,28.88,29.1489,27.77,27.96,10963543.0
2024-04-11,27.85,28.63,27.76,28.52,6407061.0
2024-04-12,28.03,28.18,27.41,27.54,11545818.0
2024-04-13,28.03,28.18,27.41,27.54,11545818.0
2024-04-14,28.03,28.18,27.41,27.54,11545818.0
2024-04-15,27.86,28.19,27.645,27.84,7041547.0
2024-04-16,27.89,28.14,27.46,28.05,7169694.0
2024-04-17,28.43,29.03,28.41,28.78,7970503.0
2024-04-18,29.0,29.51,28.89,29.06,7554552.0
2024-04-19,29.16,29.66,29.11,29.38,6911138.0
2024-04-20,29.16,29.66,29.11,29.38,6911138.0
2024-04-21,29.16,29.66,29.11,29.38,6911138.0
2024-04-22,29.49,29.97,29.38,29.73,6526108.0
2024-04-23,29.31,29.82,29.05,29.46,7002713.0
2024-04-24,29.44,29.59,28.95,29.3,9632844.0
2024-04-25,26.88,27.48,26.0,27.26,36945324.0
2024-04-26,27.15,27.4999,26.73,27.03,16106007.0
2024-04-27,27.15,27.4999,26.73,27.03,16106007.0
2024-04-28,27.15,27.4999,26.73,27.03,16106007.0
2024-04-29,26.48,26.94,26.33,26.84,15839370.0
2024-04-30,26.45,26.565,25.925,25.94,13924431.0
2024-05-01,25.99,26.2,25.565,25.67,12616061.0
