,FL US Equity,FL US Equity,FL US Equity,FL US Equity,FL US Equity
2023-09-09,18.0786,18.1375,17.6482,17.7941,3227004.0
2023-09-10,18.0786,18.1375,17.6482,17.7941,3227004.0
2023-09-11,18.1179,18.3238,17.3429,17.3723,6218664.0
2023-09-12,17.4704,17.4704,16.9996,17.0683,4003361.0
2023-09-13,17.392,17.4849,16.926,17.0388,3964308.0
2023-09-14,17.1369,18.1963,17.1369,18.1375,4221098.0
2023-09-15,17.9609,18.3238,17.8677,17.9609,19554506.0
2023-09-16,17.9609,18.3238,17.8677,17.9609,19554506.0
2023-09-17,17.9609,18.3238,17.8677,17.9609,19554506.0
2023-09-18,17.6568,17.799,17.3772,17.5293,4715324.0
2023-09-19,17.598,17.902,17.5489,17.804,2816180.0
2023-09-20,18.0492,18.1767,17.5391,17.5489,2585932.0
2023-09-21,17.8432,17.9511,17.5293,17.6862,3690296.0
2023-09-22,17.7059,17.8481,17.4214,17.4214,3817985.0
2023-09-23,17.7059,17.8481,17.4214,17.4214,3817985.0
2023-09-24,17.7059,17.8481,17.4214,17.4214,3817985.0
2023-09-25,16.3914,17.4459,16.3621,17.1075,7176943.0
2023-09-26,17.0683,17.4508,16.5876,16.6464,5398685.0
2023-09-27,16.774,16.8475,16.4699,16.5287,4574797.0
2023-09-28,16.5484,16.8721,16.411,16.6366,2885611.0
2023-09-29,17.0977,17.4018,16.8329,17.0192,4302147.0
2023-09-30,17.0977,17.4018,16.8329,17.0192,4302147.0
2023-10-01,17.0977,17.4018,16.8329,17.0192,4302147.0
2023-10-02,17.0192,18.0394,16.8623,17.9707,4997940.0
2023-10-03,17.6862,17.902,17.3184,17.7255,4193723.0
2023-10-04,17.7647,18.2895,17.7157,18.1767,2999323.0
2023-10-05,17.7745,18.7064,17.7319,18.6672,4027753.0
2023-10-06,18.5887,19.501,18.4857,19.4127,5327950.0
2023-10-07,18.5887,19.501,18.4857,19.4127,5327950.0
2023-10-08,18.5887,19.501,18.4857,19.4127,5327950.0
2023-10-09,19.1773,20.3544,19.1478,20.3151,4689848.0
2023-10-10,20.3151,20.9331,20.2465,20.6487,3772995.0
2023-10-11,20.325,20.8645,20.325,20.58,2987530.0
2023-10-12,20.66,21.085,20.45,20.85,3024997.0
2023-10-13,20.88,21.205,20.62,20.86,3402353.0
2023-10-14,20.88,21.205,20.62,20.86,3402353.0
2023-10-15,20.88,21.205,20.62,20.86,3402353.0
2023-10-16,21.07,21.92,21.02,21.8,3390128.0
2023-10-17,21.6,22.71,21.505,21.97,4225745.0
2023-10-18,21.77,22.08,21.49,21.94,2199001.0
2023-10-19,20.6,22.33,20.6,21.84,5509203.0
2023-10-20,21.89,22.09,21.375,21.66,3490514.0
2023-10-21,21.89,22.09,21.375,21.66,3490514.0
2023-10-22,21.89,22.09,21.375,21.66,3490514.0
2023-10-23,21.47,21.59,20.45,20.51,3947575.0
2023-10-24,20.0,21.09,19.835,20.31,4289507.0
2023-10-25,20.32,20.62,20.08,20.19,2466958.0
2023-10-26,20.51,20.775,20.04,20.38,3410733.0
2023-10-27,20.51,20.88,19.55,19.6,2951139.0
2023-10-28,20.51,20.88,19.55,19.6,2951139.0
2023-10-29,20.51,20.88,19.55,19.6,2951139.0
2023-10-30,19.78,20.84,19.72,20.55,3756263.0
2023-10-31,20.46,21.25,20.4,20.99,2731925.0
2023-11-01,20.94,21.24,20.15,21.2,3353629.0
2023-11-02,21.81,22.39,21.71,22.11,3505958.0
2023-11-03,22.49,23.29,22.47,22.9,4849042.0
2023-11-04,22.49,23.29,22.47,22.9,4849042.0
2023-11-05,22.49,23.29,22.47,22.9,4849042.0
2023-11-06,22.59,22.81,21.73,22.17,3900518.0
2023-11-07,21.94,22.19,21.55,21.61,2494211.0
2023-11-08,21.49,21.94,20.82,20.93,3398676.0
2023-11-09,21.04,21.18,20.25,20.35,2709427.0
2023-11-10,20.41,20.635,19.44,20.45,4214499.0
2023-11-11,20.41,20.635,19.44,20.45,4214499.0
2023-11-12,20.41,20.635,19.44,20.45,4214499.0
2023-11-13,20.22,20.57,19.84,19.87,2700493.0
2023-11-14,20.32,21.255,20.08,20.79,4218808.0
2023-11-15,21.17,22.1799,21.17,22.0,4072707.0
2023-11-16,21.78,21.805,20.615,20.83,4796877.0
2023-11-17,21.41,22.31,21.24,22.17,4170639.0
2023-11-18,21.41,22.31,21.24,22.17,4170639.0
2023-11-19,21.41,22.31,21.24,22.17,4170639.0
2023-11-20,21.91,23.45,21.91,23.27,5310084.0
2023-11-21,22.88,23.2399,22.505,22.87,3728032.0
2023-11-22,22.52,22.67,22.125,22.49,3470279.0
2023-11-23,22.52,22.67,22.125,22.49,3470279.0
2023-11-24,22.98,23.34,22.51,23.32,2076961.0
2023-11-25,22.98,23.34,22.51,23.32,2076961.0
2023-11-26,22.98,23.34,22.51,23.32,2076961.0
2023-11-27,22.28,23.34,22.22,23.11,6737224.0
2023-11-28,22.94,23.95,22.5401,23.84,5655901.0
2023-11-29,27.41,28.96,27.055,27.67,20741948.0
2023-11-30,28.0,28.03,26.69,26.93,7594846.0
2023-12-01,27.03,29.72,27.03,29.71,6122853.0
2023-12-02,27.03,29.72,27.03,29.71,6122853.0
2023-12-03,27.03,29.72,27.03,29.71,6122853.0
2023-12-04,29.5,30.33,29.07,29.87,4108049.0
2023-12-05,29.46,29.52,28.425,28.49,3497306.0
2023-12-06,28.72,29.01,28.04,28.26,4124946.0
2023-12-07,28.25,28.52,28.05,28.35,2610311.0
2023-12-08,28.4,28.44,27.88,28.19,2247409.0
2023-12-09,28.4,28.44,27.88,28.19,2247409.0
2023-12-10,28.4,28.44,27.88,28.19,2247409.0
2023-12-11,28.2,28.51,27.75,27.99,2839925.0
2023-12-12,27.77,27.91,27.37,27.41,2466138.0
2023-12-13,27.74,28.72,27.14,28.53,3687695.0
2023-12-14,30.61,31.45,30.12,31.38,7195414.0
2023-12-15,31.27,31.38,30.1,30.48,5533215.0
2023-12-16,31.27,31.38,30.1,30.48,5533215.0
2023-12-17,31.27,31.38,30.1,30.48,5533215.0
2023-12-18,30.61,30.95,29.18,29.53,3687762.0
2023-12-19,29.76,31.53,29.76,31.42,3782924.0
2023-12-20,31.23,32.415,31.1041,31.7,4283215.0
2023-12-21,32.26,32.84,32.12,32.3,3183355.0
2023-12-22,29.45,31.55,29.07,31.03,5243216.0
2023-12-23,29.45,31.55,29.07,31.03,5243216.0
2023-12-24,29.45,31.55,29.07,31.03,5243216.0
2023-12-25,29.45,31.55,29.07,31.03,5243216.0
2023-12-26,31.25,31.28,30.78,30.96,1813486.0
2023-12-27,31.24,31.44,30.885,31.36,3432482.0
2023-12-28,31.34,31.64,31.025,31.25,1853166.0
2023-12-29,31.16,31.55,30.825,31.15,2322270.0
2023-12-30,31.16,31.55,30.825,31.15,2322270.0
2023-12-31,31.16,31.55,30.825,31.15,2322270.0
2024-01-01,31.16,31.55,30.825,31.15,2322270.0
2024-01-02,30.85,31.725,30.505,30.87,2797779.0
2024-01-03,30.18,30.21,29.08,29.1,2574351.0
2024-01-04,28.89,28.89,28.18,28.43,6776259.0
2024-01-05,28.47,29.99,28.41,29.12,3666526.0
2024-01-06,28.47,29.99,28.41,29.12,3666526.0
2024-01-07,28.47,29.99,28.41,29.12,3666526.0
2024-01-08,29.24,30.09,28.77,30.01,2361503.0
2024-01-09,29.64,30.23,29.41,30.07,1697398.0
2024-01-10,30.01,30.555,29.71,30.16,1822047.0
2024-01-11,29.85,29.88,29.05,29.3,1976273.0
2024-01-12,29.54,29.595,28.48,28.57,2120182.0
2024-01-13,29.54,29.595,28.48,28.57,2120182.0
2024-01-14,29.54,29.595,28.48,28.57,2120182.0
2024-01-15,29.54,29.595,28.48,28.57,2120182.0
2024-01-16,27.77,27.91,26.875,27.04,3931721.0
2024-01-17,26.76,27.68,26.58,27.53,2453608.0
2024-01-18,27.76,27.865,26.32,26.94,3468042.0
2024-01-19,26.95,26.95,25.92,26.39,3283279.0
2024-01-20,26.95,26.95,25.92,26.39,3283279.0
2024-01-21,26.95,26.95,25.92,26.39,3283279.0
2024-01-22,26.6,28.33,26.46,28.25,4337607.0
2024-01-23,28.81,28.975,28.1126,28.64,3408131.0
2024-01-24,28.96,28.96,28.1183,28.43,2140016.0
2024-01-25,28.89,29.37,28.58,28.9,1566265.0
2024-01-26,29.04,29.12,28.69,28.82,1673610.0
2024-01-27,29.04,29.12,28.69,28.82,1673610.0
2024-01-28,29.04,29.12,28.69,28.82,1673610.0
2024-01-29,28.69,29.215,28.45,29.17,1433157.0
2024-01-30,28.88,29.51,28.85,29.47,1760474.0
2024-01-31,29.25,29.25,28.03,28.16,3635828.0
2024-02-01,28.45,29.92,28.3951,29.9,2611316.0
2024-02-02,29.27,30.0,28.9,29.51,2465789.0
2024-02-03,29.27,30.0,28.9,29.51,2465789.0
2024-02-04,29.27,30.0,28.9,29.51,2465789.0
2024-02-05,29.01,29.06,27.75,28.24,2818882.0
2024-02-06,28.16,29.015,27.79,28.91,2015385.0
2024-02-07,28.97,28.97,28.23,28.5,1390351.0
2024-02-08,28.66,29.39,28.64,29.15,1557649.0
2024-02-09,29.1,29.63,28.9201,29.36,1369409.0
2024-02-10,29.1,29.63,28.9201,29.36,1369409.0
2024-02-11,29.1,29.63,28.9201,29.36,1369409.0
2024-02-12,29.61,31.09,29.475,31.02,2950878.0
2024-02-13,29.47,30.65,29.0,30.13,3701682.0
2024-02-14,30.73,30.87,29.64,30.02,2999171.0
2024-02-15,30.34,31.65,30.039,31.21,2782843.0
2024-02-16,30.7,31.39,30.26,30.87,2037083.0
2024-02-17,30.7,31.39,30.26,30.87,2037083.0
2024-02-18,30.7,31.39,30.26,30.87,2037083.0
2024-02-19,30.7,31.39,30.26,30.87,2037083.0
2024-02-20,30.67,32.57,30.435,32.53,3408762.0
2024-02-21,32.45,33.37,32.12,33.33,3317008.0
2024-02-22,33.31,34.35,33.31,34.1,3275365.0
2024-02-23,34.14,35.6,34.1,35.15,4922878.0
2024-02-24,34.14,35.6,34.1,35.15,4922878.0
2024-02-25,34.14,35.6,34.1,35.15,4922878.0
2024-02-26,34.67,34.97,33.95,34.05,3100831.0
2024-02-27,34.02,34.99,33.5,34.76,2745808.0
2024-02-28,34.21,34.78,33.72,34.1,2910696.0
2024-02-29,34.36,34.89,33.91,34.43,2961179.0
2024-03-01,34.48,34.69,33.96,34.6,3481160.0
2024-03-02,34.48,34.69,33.96,34.6,3481160.0
2024-03-03,34.48,34.69,33.96,34.6,3481160.0
2024-03-04,34.5,34.65,32.77,33.9,4354919.0
2024-03-05,33.42,34.71,33.29,34.31,5212976.0
2024-03-06,30.36,30.44,23.1104,24.24,34356758.0
2024-03-07,23.52,24.85,23.5,24.34,9395044.0
2024-03-08,24.4,24.76,23.495,24.2,5583851.0
2024-03-09,24.4,24.76,23.495,24.2,5583851.0
2024-03-10,24.4,24.76,23.495,24.2,5583851.0
2024-03-11,24.5,24.94,24.002,24.15,3726126.0
2024-03-12,24.16,24.59,23.88,24.34,2932721.0
2024-03-13,24.07,24.1899,23.1,23.18,4063909.0
2024-03-14,23.03,23.4,22.75,22.91,3083322.0
2024-03-15,22.71,22.86,22.28,22.48,4391372.0
2024-03-16,22.71,22.86,22.28,22.48,4391372.0
2024-03-17,22.71,22.86,22.28,22.48,4391372.0
2024-03-18,22.5,23.13,22.23,22.92,3010576.0
2024-03-19,22.65,23.6,22.5613,23.38,2645133.0
2024-03-20,23.26,23.7275,23.07,23.62,2962943.0
2024-03-21,23.62,23.82,23.39,23.66,3055638.0
2024-03-22,24.75,25.315,23.935,24.39,6174935.0
2024-03-23,24.75,25.315,23.935,24.39,6174935.0
2024-03-24,24.75,25.315,23.935,24.39,6174935.0
2024-03-25,25.72,26.73,25.51,25.87,7918175.0
2024-03-26,26.24,27.19,26.175,26.87,4247932.0
2024-03-27,27.27,28.84,27.225,28.51,4919640.0
2024-03-28,28.4,28.63,28.04,28.5,3686855.0
2024-03-29,28.4,28.63,28.04,28.5,3686855.0
2024-03-30,28.4,28.63,28.04,28.5,3686855.0
2024-03-31,28.4,28.63,28.04,28.5,3686855.0
2024-04-01,28.57,29.035,27.47,27.52,3172123.0
2024-04-02,27.24,27.24,25.92,25.97,4170877.0
2024-04-03,25.88,25.88,24.98,25.33,4130306.0
2024-04-04,25.34,25.4,24.11,24.34,4116474.0
2024-04-05,24.13,24.7625,24.08,24.09,2974990.0
2024-04-06,24.13,24.7625,24.08,24.09,2974990.0
2024-04-07,24.13,24.7625,24.08,24.09,2974990.0
2024-04-08,24.07,24.61,23.72,23.84,2618636.0
2024-04-09,23.99,24.05,23.23,23.34,3548976.0
2024-04-10,22.8,23.03,22.43,22.71,3416465.0
2024-04-11,22.77,23.32,22.42,23.25,3583897.0
2024-04-12,22.99,23.05,21.91,21.92,3601237.0
2024-04-13,22.99,23.05,21.91,21.92,3601237.0
2024-04-14,22.99,23.05,21.91,21.92,3601237.0
2024-04-15,22.03,22.42,21.79,22.0,3047261.0
2024-04-16,21.89,21.955,21.26,21.52,3550762.0
2024-04-17,21.71,22.2,21.21,21.65,3326581.0
2024-04-18,21.81,22.19,21.55,21.61,2146478.0
2024-04-19,21.57,22.2,21.555,21.71,2088290.0
2024-04-20,21.57,22.2,21.555,21.71,2088290.0
2024-04-21,21.57,22.2,21.555,21.71,2088290.0
2024-04-22,21.89,22.08,21.415,21.56,2886077.0
2024-04-23,21.57,22.34,21.57,22.24,3056104.0
2024-04-24,22.13,22.89,21.86,22.87,2693401.0
2024-04-25,22.54,22.605,21.8701,21.93,2600025.0
2024-04-26,22.0,22.425,21.63,21.98,1985624.0
2024-04-27,22.0,22.425,21.63,21.98,1985624.0
2024-04-28,22.0,22.425,21.63,21.98,1985624.0
2024-04-29,22.09,22.1451,21.2525,21.36,2993588.0
2024-04-30,21.05,21.27,20.705,20.85,3525336.0
2024-05-01,20.81,21.09,20.47,20.59,2358865.0
