,MTG US Equity,MTG US Equity,MTG US Equity,MTG US Equity,MTG US Equity
2023-09-04,17.3152,17.5558,17.3152,17.4527,1033034.0
2023-09-05,17.3348,17.3495,16.8143,16.942,2490006.0
2023-09-06,16.9518,17.0353,16.8241,16.9125,1085104.0
2023-09-07,16.9616,17.0991,16.8879,16.9321,1702823.0
2023-09-08,16.9321,17.1629,16.8732,17.0696,1006381.0
2023-09-09,16.9321,17.1629,16.8732,17.0696,1006381.0
2023-09-10,16.9321,17.1629,16.8732,17.0696,1006381.0
2023-09-11,17.0893,17.1482,16.8928,16.9518,1327752.0
2023-09-12,16.9714,17.1629,16.942,17.1482,1737350.0
2023-09-13,17.1875,17.2366,16.7111,16.8143,1436848.0
2023-09-14,16.8928,17.0107,16.8339,16.9125,1629367.0
2023-09-15,16.8241,16.9812,16.7946,16.9714,6076385.0
2023-09-16,16.8241,16.9812,16.7946,16.9714,6076385.0
2023-09-17,16.8241,16.9812,16.7946,16.9714,6076385.0
2023-09-18,17.05,17.2366,16.9665,17.1678,1205480.0
2023-09-19,17.2071,17.2562,16.937,16.9911,1493623.0
2023-09-20,17.1286,17.1286,16.8732,16.8928,1614925.0
2023-09-21,16.8437,16.8683,16.6473,16.6473,1790362.0
2023-09-22,16.6473,16.8045,16.5687,16.608,1262288.0
2023-09-23,16.6473,16.8045,16.5687,16.608,1262288.0
2023-09-24,16.6473,16.8045,16.5687,16.608,1262288.0
2023-09-25,16.5295,16.7455,16.4803,16.6571,1043678.0
2023-09-26,16.5589,16.6768,16.4509,16.4705,1121640.0
2023-09-27,16.5,16.5884,16.3281,16.4312,1238425.0
2023-09-28,16.4607,16.7357,16.4607,16.6375,1204664.0
2023-09-29,16.6571,16.7357,16.3821,16.392,2439171.0
2023-09-30,16.6571,16.7357,16.3821,16.392,2439171.0
2023-10-01,16.6571,16.7357,16.3821,16.392,2439171.0
2023-10-02,16.4018,16.4803,16.279,16.3625,1904963.0
2023-10-03,16.2446,16.3576,16.0089,16.1661,2120608.0
2023-10-04,16.1661,16.5884,16.1661,16.5196,2024388.0
2023-10-05,16.5098,16.8536,16.5098,16.8339,2420038.0
2023-10-06,16.8241,17.0451,16.7946,16.8143,1505431.0
2023-10-07,16.8241,17.0451,16.7946,16.8143,1505431.0
2023-10-08,16.8241,17.0451,16.7946,16.8143,1505431.0
2023-10-09,16.7455,17.0598,16.7455,16.942,1392877.0
2023-10-10,17.0795,17.1973,17.0107,17.0598,1530495.0
2023-10-11,17.05,17.2955,17.05,17.2759,1215275.0
2023-10-12,17.325,17.325,16.8771,17.1187,1574838.0
2023-10-13,17.2071,17.325,16.7848,16.8634,1611473.0
2023-10-14,17.2071,17.325,16.7848,16.8634,1611473.0
2023-10-15,17.2071,17.325,16.7848,16.8634,1611473.0
2023-10-16,17.0696,17.271,16.9469,17.1875,1350484.0
2023-10-17,17.158,17.4036,17.1286,17.2661,1458440.0
2023-10-18,17.2071,17.2562,16.9518,17.0303,1416603.0
2023-10-19,16.9812,17.0402,16.4214,16.4902,2304381.0
2023-10-20,16.5491,16.667,16.3036,16.392,2333155.0
2023-10-21,16.5491,16.667,16.3036,16.392,2333155.0
2023-10-22,16.5491,16.667,16.3036,16.392,2333155.0
2023-10-23,16.3134,16.4165,16.2348,16.2937,2033387.0
2023-10-24,16.4018,16.5245,16.2152,16.3134,1867850.0
2023-10-25,16.2348,16.4116,16.2152,16.2446,1408791.0
2023-10-26,16.3232,16.5344,16.2348,16.2545,2101238.0
2023-10-27,16.225,16.3036,16.0286,16.1661,1768274.0
2023-10-28,16.225,16.3036,16.0286,16.1661,1768274.0
2023-10-29,16.225,16.3036,16.0286,16.1661,1768274.0
2023-10-30,16.2741,16.4411,16.2495,16.392,2639576.0
2023-10-31,16.3821,16.667,16.3821,16.5393,2822236.0
2023-11-01,16.608,16.667,16.171,16.6178,3005111.0
2023-11-02,16.7848,16.8928,16.6473,16.8928,1749401.0
2023-11-03,17.1482,17.492,17.0893,17.4232,1462984.0
2023-11-04,17.1482,17.492,17.0893,17.4232,1462984.0
2023-11-05,17.1482,17.492,17.0893,17.4232,1462984.0
2023-11-06,17.4821,17.5705,17.1826,17.4134,1695442.0
2023-11-07,17.3643,17.4036,17.1187,17.2955,1812799.0
2023-11-08,17.2708,17.3499,17.1225,17.1917,1294392.0
2023-11-09,17.2016,17.3054,17.1126,17.2016,1450051.0
2023-11-10,17.2708,17.4883,17.2609,17.4883,1725002.0
2023-11-11,17.2708,17.4883,17.2609,17.4883,1725002.0
2023-11-12,17.2708,17.4883,17.2609,17.4883,1725002.0
2023-11-13,17.4191,17.5254,17.3697,17.3795,1589166.0
2023-11-14,17.6168,17.7602,17.6168,17.7058,2078057.0
2023-11-15,17.5575,17.7552,17.5575,17.6465,1402376.0
2023-11-16,17.6267,17.7157,17.0533,17.1027,1600984.0
2023-11-17,17.2115,17.3598,17.2016,17.3103,1681454.0
2023-11-18,17.2115,17.3598,17.2016,17.3103,1681454.0
2023-11-19,17.2115,17.3598,17.2016,17.3103,1681454.0
2023-11-20,17.3202,17.4537,17.2886,17.3894,1181517.0
2023-11-21,17.3202,17.429,17.1522,17.1719,1242271.0
2023-11-22,17.3103,17.4586,17.2955,17.3598,1079883.0
2023-11-23,17.3103,17.4586,17.2955,17.3598,1079883.0
2023-11-24,17.4092,17.4784,17.3993,17.4586,477189.0
2023-11-25,17.4092,17.4784,17.3993,17.4586,477189.0
2023-11-26,17.4092,17.4784,17.3993,17.4586,477189.0
2023-11-27,17.3894,17.4868,17.3697,17.4092,1633971.0
2023-11-28,17.3499,17.4092,17.2016,17.2214,1092472.0
2023-11-29,17.2906,17.4339,17.1126,17.1423,2445786.0
2023-11-30,17.1719,17.4883,17.1275,17.3894,2153372.0
2023-12-01,17.3598,17.6564,17.2856,17.5278,1614851.0
2023-12-02,17.3598,17.6564,17.2856,17.5278,1614851.0
2023-12-03,17.3598,17.6564,17.2856,17.5278,1614851.0
2023-12-04,17.4784,17.7453,17.4784,17.7256,1508812.0
2023-12-05,17.6267,17.7354,17.3894,17.3993,1476499.0
2023-12-06,17.3103,17.6168,17.2313,17.2708,1893488.0
2023-12-07,17.3103,17.5476,17.2214,17.5476,1428084.0
2023-12-08,17.5179,17.8887,17.5179,17.8738,1586624.0
2023-12-09,17.5179,17.8887,17.5179,17.8738,1586624.0
2023-12-10,17.5179,17.8887,17.5179,17.8738,1586624.0
2023-12-11,17.8343,18.0864,17.8343,18.0122,1863389.0
2023-12-12,17.9826,18.2297,17.9529,18.1012,1960677.0
2023-12-13,18.1704,18.5362,18.1704,18.4769,3333324.0
2023-12-14,18.6252,19.0552,18.556,18.9712,2662794.0
2023-12-15,18.9514,19.0107,18.6746,18.7438,4889807.0
2023-12-16,18.9514,19.0107,18.6746,18.7438,4889807.0
2023-12-17,18.9514,19.0107,18.6746,18.7438,4889807.0
2023-12-18,18.8328,19.0503,18.6054,18.7142,1879555.0
2023-12-19,18.7339,19.1887,18.7142,19.1096,1644402.0
2023-12-20,19.0602,19.4111,18.9811,18.991,1587236.0
2023-12-21,19.0898,19.1887,18.9415,19.159,1463066.0
2023-12-22,19.2085,19.3765,19.1788,19.2381,1096516.0
2023-12-23,19.2085,19.3765,19.1788,19.2381,1096516.0
2023-12-24,19.2085,19.3765,19.1788,19.2381,1096516.0
2023-12-25,19.2085,19.3765,19.1788,19.2381,1096516.0
2023-12-26,19.2183,19.3765,19.1986,19.2282,1559200.0
2023-12-27,19.2579,19.3172,19.1887,19.2579,1232301.0
2023-12-28,19.1788,19.3345,19.159,19.248,930919.0
2023-12-29,19.2579,19.2875,19.0602,19.07,1474442.0
2023-12-30,19.2579,19.2875,19.0602,19.07,1474442.0
2023-12-31,19.2579,19.2875,19.0602,19.07,1474442.0
2024-01-01,19.2579,19.2875,19.0602,19.07,1474442.0
2024-01-02,18.9316,19.1392,18.8526,19.1096,1632070.0
2024-01-03,18.9415,19.1145,18.8328,18.9218,1313315.0
2024-01-04,18.8921,19.1541,18.8921,19.07,1584993.0
2024-01-05,19.0602,19.3963,19.0602,19.07,2062590.0
2024-01-06,19.0602,19.3963,19.0602,19.07,2062590.0
2024-01-07,19.0602,19.3963,19.0602,19.07,2062590.0
2024-01-08,19.1491,19.3172,19.0997,19.2777,1416814.0
2024-01-09,19.1294,19.1491,18.8822,18.9514,1475779.0
2024-01-10,19.0008,19.1739,19.0008,19.1392,914268.0
2024-01-11,19.0503,19.1195,18.8526,18.991,1654607.0
2024-01-12,19.1788,19.248,19.0305,19.1491,1511160.0
2024-01-13,19.1788,19.248,19.0305,19.1491,1511160.0
2024-01-14,19.1788,19.248,19.0305,19.1491,1511160.0
2024-01-15,19.1788,19.248,19.0305,19.1491,1511160.0
2024-01-16,19.1392,19.1392,18.9514,18.991,1283553.0
2024-01-17,18.7834,18.9613,18.7636,18.9119,2030589.0
2024-01-18,19.07,19.075,18.8328,19.0503,1165390.0
2024-01-19,19.1491,19.4457,19.0404,19.4457,1263185.0
2024-01-20,19.1491,19.4457,19.0404,19.4457,1263185.0
2024-01-21,19.1491,19.4457,19.0404,19.4457,1263185.0
2024-01-22,19.5841,19.767,19.5632,19.6632,1883642.0
2024-01-23,19.6929,19.7621,19.5396,19.5742,1779670.0
2024-01-24,19.7423,19.7778,19.5396,19.5841,1929671.0
2024-01-25,19.7522,19.7917,19.505,19.6335,1485682.0
2024-01-26,19.683,19.8461,19.6335,19.8313,1500993.0
2024-01-27,19.683,19.8461,19.6335,19.8313,1500993.0
2024-01-28,19.683,19.8461,19.6335,19.8313,1500993.0
2024-01-29,19.7225,19.9202,19.7225,19.8807,1660700.0
2024-01-30,19.851,20.0191,19.8115,19.9894,1632904.0
2024-01-31,19.9598,20.029,19.5841,19.6138,2099920.0
2024-02-01,19.594,19.8016,19.2777,19.7423,2934142.0
2024-02-02,19.6929,19.772,19.5446,19.5841,2494912.0
2024-02-03,19.6929,19.772,19.5446,19.5841,2494912.0
2024-02-04,19.6929,19.772,19.5446,19.5841,2494912.0
2024-02-05,19.505,19.505,18.9218,19.0206,2466256.0
2024-02-06,19.07,19.3692,19.0305,19.2777,2306371.0
2024-02-07,19.2678,19.3024,18.8229,18.8427,2451602.0
2024-02-08,18.8624,18.9613,18.5016,18.7142,3339295.0
2024-02-09,18.7834,18.8921,18.467,18.8526,2420329.0
2024-02-10,18.7834,18.8921,18.467,18.8526,2420329.0
2024-02-11,18.7834,18.8921,18.467,18.8526,2420329.0
2024-02-12,18.8822,19.2974,18.8476,19.1195,2133100.0
2024-02-13,18.8031,19.0305,18.7043,18.9316,2781962.0
2024-02-14,19.056,19.2847,18.9963,19.2549,1784357.0
2024-02-15,19.3742,19.4836,19.2648,19.4041,1680248.0
2024-02-16,19.3543,19.5383,19.2002,19.2151,2029273.0
2024-02-17,19.3543,19.5383,19.2002,19.2151,2029273.0
2024-02-18,19.3543,19.5383,19.2002,19.2151,2029273.0
2024-02-19,19.3543,19.5383,19.2002,19.2151,2029273.0
2024-02-20,19.0361,19.1654,18.9814,19.0759,1891556.0
2024-02-21,19.0759,19.2947,19.0013,19.1455,1645571.0
2024-02-22,19.1753,19.1952,18.8769,18.9764,1945522.0
2024-02-23,19.0162,19.2897,18.9913,19.1853,1477874.0
2024-02-24,19.0162,19.2897,18.9913,19.1853,1477874.0
2024-02-25,19.0162,19.2897,18.9913,19.1853,1477874.0
2024-02-26,19.1355,19.2151,19.046,19.1256,1495409.0
2024-02-27,19.1554,19.3046,19.1156,19.2847,1314809.0
2024-02-28,19.2748,19.9312,19.2151,19.8019,2327502.0
2024-02-29,19.971,19.971,19.6249,19.782,1971140.0
2024-03-01,19.7422,19.8466,19.603,19.7124,1177675.0
2024-03-02,19.7422,19.8466,19.603,19.7124,1177675.0
2024-03-03,19.7422,19.8466,19.603,19.7124,1177675.0
2024-03-04,19.7919,20.1003,19.593,19.6527,1791858.0
2024-03-05,19.6129,19.8864,19.5483,19.6825,2000393.0
2024-03-06,19.782,20.0008,19.7024,19.8417,3348011.0
2024-03-07,19.9212,20.1749,19.5905,19.6328,1910042.0
2024-03-08,19.6626,19.9212,19.6229,19.6428,1685737.0
2024-03-09,19.6626,19.9212,19.6229,19.6428,1685737.0
2024-03-10,19.6626,19.9212,19.6229,19.6428,1685737.0
2024-03-11,19.7124,20.8263,19.6925,20.7666,4181397.0
2024-03-12,20.7069,20.9705,20.6423,20.8164,2506833.0
2024-03-13,20.8164,21.0725,20.7567,20.8661,1858486.0
2024-03-14,20.9258,21.0948,20.7815,20.886,2692007.0
2024-03-15,20.7766,21.06,20.6572,20.876,8290111.0
2024-03-16,20.7766,21.06,20.6572,20.876,8290111.0
2024-03-17,20.7766,21.06,20.6572,20.876,8290111.0
2024-03-18,20.876,20.9456,20.4782,20.4881,2484106.0
2024-03-19,20.4782,20.886,20.4732,20.8462,1643400.0
2024-03-20,20.8561,21.8955,20.8014,21.8408,4161051.0
2024-03-21,21.8905,21.8905,21.5523,21.791,2568780.0
2024-03-22,21.791,21.8408,21.612,21.6717,2021319.0
2024-03-23,21.791,21.8408,21.612,21.6717,2021319.0
2024-03-24,21.791,21.8408,21.612,21.6717,2021319.0
2024-03-25,21.6717,21.9153,21.5871,21.7214,1467532.0
2024-03-26,21.7811,21.8209,21.612,21.622,1397720.0
2024-03-27,21.791,22.0596,21.7314,22.0098,2045085.0
2024-03-28,22.0198,22.3082,22.0198,22.2386,1809211.0
2024-03-29,22.0198,22.3082,22.0198,22.2386,1809211.0
2024-03-30,22.0198,22.3082,22.0198,22.2386,1809211.0
2024-03-31,22.0198,22.3082,22.0198,22.2386,1809211.0
2024-04-01,22.1889,22.1889,21.7612,21.7711,1671018.0
2024-04-02,21.6319,21.9402,21.5374,21.7314,1980491.0
2024-04-03,21.7214,21.9004,21.5424,21.5623,2458914.0
2024-04-04,21.3634,21.423,20.3787,20.4384,3352119.0
2024-04-05,20.4881,20.7865,20.4285,20.5677,1715278.0
2024-04-06,20.4881,20.7865,20.4285,20.5677,1715278.0
2024-04-07,20.4881,20.7865,20.4285,20.5677,1715278.0
2024-04-08,20.6174,20.8114,20.6075,20.6871,1349518.0
2024-04-09,20.7169,20.8263,20.4593,20.4981,1388369.0
2024-04-10,20.2097,20.3041,19.5433,19.7124,2487173.0
2024-04-11,19.8118,19.8864,19.6626,19.7919,1633540.0
2024-04-12,19.6527,19.7969,19.5284,19.6328,1262761.0
2024-04-13,19.6527,19.7969,19.5284,19.6328,1262761.0
2024-04-14,19.6527,19.7969,19.5284,19.6328,1262761.0
2024-04-15,19.8019,19.8317,19.414,19.4737,1841413.0
2024-04-16,19.3842,19.5234,19.1554,19.3941,2819753.0
2024-04-17,19.4637,19.6378,19.2549,19.2748,2009401.0
2024-04-18,19.3643,19.5831,19.2151,19.4737,1339867.0
2024-04-19,19.4637,19.7323,19.4637,19.7223,1660911.0
2024-04-20,19.4637,19.7323,19.4637,19.7223,1660911.0
2024-04-21,19.4637,19.7323,19.4637,19.7223,1660911.0
2024-04-22,19.8417,20.0306,19.7024,19.8616,2239456.0
2024-04-23,19.8815,20.2743,19.8019,20.1898,1224208.0
2024-04-24,20.1301,20.2892,19.971,20.2395,1930834.0
2024-04-25,20.1003,20.2693,19.8715,20.2494,1937640.0
2024-04-26,20.1898,20.518,20.14,20.3688,1893382.0
2024-04-27,20.1898,20.518,20.14,20.3688,1893382.0
2024-04-28,20.1898,20.518,20.14,20.3688,1893382.0
2024-04-29,20.4384,20.6174,20.3887,20.4484,1940074.0
2024-04-30,20.3688,20.508,20.145,20.1699,2241510.0
2024-05-01,20.2097,20.6672,20.1649,20.4384,1829176.0
