,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity
2023-09-07,96.6642,97.0248,94.6567,96.3231,3063780.0
2023-09-08,96.5375,98.4671,96.5375,96.8494,2173343.0
2023-09-09,96.5375,98.4671,96.5375,96.8494,2173343.0
2023-09-10,96.5375,98.4671,96.5375,96.8494,2173343.0
2023-09-11,98.243,99.4465,97.5706,97.7655,2021309.0
2023-09-12,97.3464,98.4428,97.0346,97.629,1287191.0
2023-09-13,97.7265,98.1553,95.641,96.3231,2560794.0
2023-09-14,97.5803,98.3502,97.0151,98.126,2176174.0
2023-09-15,98.2235,98.3599,97.054,97.4926,3619832.0
2023-09-16,98.2235,98.3599,97.054,97.4926,3619832.0
2023-09-17,98.2235,98.3599,97.054,97.4926,3619832.0
2023-09-18,97.5803,98.6231,97.1905,97.9701,2214554.0
2023-09-19,98.4866,98.6231,94.3351,95.4168,2977381.0
2023-09-20,95.7384,96.8884,94.53,94.5592,1470553.0
2023-09-21,94.2571,94.5787,92.8635,93.0584,2400097.0
2023-09-22,93.3313,94.0135,91.8988,92.4445,2242267.0
2023-09-23,93.3313,94.0135,91.8988,92.4445,2242267.0
2023-09-24,93.3313,94.0135,91.8988,92.4445,2242267.0
2023-09-25,92.6589,93.2241,92.0352,92.8441,1700186.0
2023-09-26,91.8695,92.8246,91.0509,91.2458,1909034.0
2023-09-27,91.9475,92.7661,91.2556,92.5517,1383634.0
2023-09-28,92.2691,93.0682,91.7185,92.1326,1991790.0
2023-09-29,92.883,93.1267,91.7428,92.2886,1682750.0
2023-09-30,92.883,93.1267,91.7428,92.2886,1682750.0
2023-10-01,92.883,93.1267,91.7428,92.2886,1682750.0
2023-10-02,91.967,92.2788,89.9107,91.0704,2100627.0
2023-10-03,90.6416,92.5419,90.6416,91.4017,1500081.0
2023-10-04,92.9513,93.1559,89.8181,91.1191,2007595.0
2023-10-05,90.5734,91.1776,88.176,88.3807,2512462.0
2023-10-06,88.3222,89.2578,87.2307,88.2832,1953914.0
2023-10-07,88.3222,89.2578,87.2307,88.2832,1953914.0
2023-10-08,88.3222,89.2578,87.2307,88.2832,1953914.0
2023-10-09,88.4586,90.627,88.4586,90.5831,1602971.0
2023-10-10,91.1678,92.2886,90.9924,91.5674,1534145.0
2023-10-11,91.3433,91.9766,90.1154,91.1581,1648487.0
2023-10-12,91.8208,91.928,89.1604,90.0569,1178730.0
2023-10-13,90.6611,91.6454,89.9497,90.32,1260725.0
2023-10-14,90.6611,91.6454,89.9497,90.32,1260725.0
2023-10-15,90.6611,91.6454,89.9497,90.32,1260725.0
2023-10-16,91.2068,91.6844,90.4126,91.0314,1044491.0
2023-10-17,90.2323,92.6102,90.2323,92.3373,1024342.0
2023-10-18,91.6161,92.3568,90.9437,91.1289,1352025.0
2023-10-19,90.6319,91.5869,90.0861,90.3882,1059877.0
2023-10-20,90.3103,90.4759,89.5696,89.706,1339360.0
2023-10-21,90.3103,90.4759,89.5696,89.706,1339360.0
2023-10-22,90.3103,90.4759,89.5696,89.706,1339360.0
2023-10-23,89.209,89.784,87.8349,87.8642,1322305.0
2023-10-24,88.4684,90.2031,88.2053,89.4234,1919511.0
2023-10-25,88.8679,89.2188,86.8604,86.9676,1574869.0
2023-10-26,87.3867,88.1468,87.1333,87.5718,1969207.0
2023-10-27,88.293,89.0141,86.2075,88.137,2418432.0
2023-10-28,88.293,89.0141,86.2075,88.137,2418432.0
2023-10-29,88.293,89.0141,86.2075,88.137,2418432.0
2023-10-30,89.0044,89.1993,86.4706,88.293,1840389.0
2023-10-31,88.0883,88.4391,87.3477,87.9421,2153881.0
2023-11-01,88.3027,88.405,86.2757,87.601,2317206.0
2023-11-02,88.2053,89.6183,87.9616,89.6183,1763691.0
2023-11-03,90.242,90.7342,89.9594,90.3395,1533670.0
2023-11-04,90.242,90.7342,89.9594,90.3395,1533670.0
2023-11-05,90.242,90.7342,89.9594,90.3395,1533670.0
2023-11-06,90.4954,90.4954,89.1701,89.862,1023415.0
2023-11-07,88.829,89.2967,88.2442,88.79,1502296.0
2023-11-08,88.8582,89.2578,88.3027,88.9264,1462355.0
2023-11-09,89.7743,90.1251,89.1213,89.5111,1383038.0
2023-11-10,89.9789,91.5577,89.901,91.431,1555699.0
2023-11-11,89.9789,91.5577,89.901,91.431,1555699.0
2023-11-12,89.9789,91.5577,89.901,91.431,1555699.0
2023-11-13,90.7975,91.9865,90.4905,91.3725,1405742.0
2023-11-14,92.5809,94.4082,92.4445,93.916,2251776.0
2023-11-15,93.916,95.9041,93.7406,94.7639,2399276.0
2023-11-16,94.4618,95.0855,92.8148,93.7796,2646369.0
2023-11-17,94.4715,94.7736,93.7211,94.7541,1619283.0
2023-11-18,94.4715,94.7736,93.7211,94.7541,1619283.0
2023-11-19,94.4715,94.7736,93.7211,94.7541,1619283.0
2023-11-20,94.8711,94.8711,93.8624,93.8966,1932676.0
2023-11-21,93.8283,94.1256,93.1462,93.2339,2026401.0
2023-11-22,92.4445,92.8635,91.2409,92.5419,2538631.0
2023-11-23,92.4445,92.8635,91.2409,92.5419,2538631.0
2023-11-24,92.7789,93.5838,92.6554,92.9567,821610.0
2023-11-25,92.7789,93.5838,92.6554,92.9567,821610.0
2023-11-26,92.7789,93.5838,92.6554,92.9567,821610.0
2023-11-27,92.7592,92.8826,91.5544,91.9198,1865762.0
2023-11-28,92.1074,93.0752,90.399,92.7394,2222496.0
2023-11-29,92.8184,93.964,92.5814,92.8283,1708547.0
2023-11-30,92.9764,94.2306,92.6999,93.9146,3214402.0
2023-12-01,93.885,95.1885,93.4899,94.3096,1654585.0
2023-12-02,93.885,95.1885,93.4899,94.3096,1654585.0
2023-12-03,93.885,95.1885,93.4899,94.3096,1654585.0
2023-12-04,94.0232,94.7441,92.6407,92.9172,2592491.0
2023-12-05,92.4135,92.8184,90.8532,91.663,1768468.0
2023-12-06,91.9099,92.7888,91.0014,91.2779,1617874.0
2023-12-07,91.7025,91.8161,90.6261,91.031,2425636.0
2023-12-08,91.3075,92.9912,91.1692,91.426,1391611.0
2023-12-09,91.3075,92.9912,91.1692,91.426,1391611.0
2023-12-10,91.3075,92.9912,91.1692,91.426,1391611.0
2023-12-11,91.347,92.7098,91.189,91.5445,1840721.0
2023-12-12,91.347,91.426,90.1718,90.4878,1438301.0
2023-12-13,89.8657,91.9938,89.4657,91.9395,1725611.0
2023-12-14,92.4629,94.3195,92.4185,93.4208,2879415.0
2023-12-15,94.1318,94.4676,93.1147,93.8356,4263669.0
2023-12-16,94.1318,94.4676,93.1147,93.8356,4263669.0
2023-12-17,94.1318,94.4676,93.1147,93.8356,4263669.0
2023-12-18,94.5762,95.2478,93.8553,94.3096,1677756.0
2023-12-19,94.4083,95.7514,94.3195,95.7316,1431095.0
2023-12-20,95.4946,96.0082,94.6157,94.6552,1966843.0
2023-12-21,95.2873,95.5341,94.6083,95.2379,985497.0
2023-12-22,95.6625,95.9608,94.6355,94.8626,1243162.0
2023-12-23,95.6625,95.9608,94.6355,94.8626,1243162.0
2023-12-24,95.6625,95.9608,94.6355,94.8626,1243162.0
2023-12-25,95.6625,95.9608,94.6355,94.8626,1243162.0
2023-12-26,94.912,95.8403,94.912,95.4749,1154527.0
2023-12-27,95.3465,95.7366,95.0165,95.2675,928378.0
2023-12-28,94.9021,95.3911,94.4676,94.4972,795618.0
2023-12-29,94.2701,94.5071,93.6677,93.8948,998505.0
2023-12-30,94.2701,94.5071,93.6677,93.8948,998505.0
2023-12-31,94.2701,94.5071,93.6677,93.8948,998505.0
2024-01-01,94.2701,94.5071,93.6677,93.8948,998505.0
2024-01-02,93.6479,95.8106,93.4208,95.3761,1959713.0
2024-01-03,95.7415,96.5315,94.0627,95.3465,2232683.0
2024-01-04,95.2082,96.5019,94.7787,94.8922,1450332.0
2024-01-05,94.6849,95.781,94.5861,95.6625,1482198.0
2024-01-06,94.6849,95.781,94.5861,95.6625,1482198.0
2024-01-07,94.6849,95.781,94.5861,95.6625,1482198.0
2024-01-08,95.939,95.9588,94.8429,95.4551,1170910.0
2024-01-09,94.5861,94.6997,93.4899,93.9837,2016004.0
2024-01-10,92.8283,93.7763,92.453,93.1542,1384862.0
2024-01-11,93.1641,93.5591,91.8803,93.5294,1695609.0
2024-01-12,94.201,94.6256,92.8678,93.2529,1161335.0
2024-01-13,94.201,94.6256,92.8678,93.2529,1161335.0
2024-01-14,94.201,94.6256,92.8678,93.2529,1161335.0
2024-01-15,94.201,94.6256,92.8678,93.2529,1161335.0
2024-01-16,92.848,93.3122,91.9395,92.7987,1795563.0
2024-01-17,91.5939,91.6926,91.0113,91.5445,1730908.0
2024-01-18,91.7321,92.3148,90.7347,92.1469,1338984.0
2024-01-19,92.137,92.6012,91.1594,92.2259,1131290.0
2024-01-20,92.137,92.6012,91.1594,92.2259,1131290.0
2024-01-21,92.137,92.6012,91.1594,92.2259,1131290.0
2024-01-22,91.9593,92.9814,91.5531,92.5913,1384332.0
2024-01-23,93.2332,94.6799,93.085,93.4011,1288221.0
2024-01-24,92.8678,93.6874,92.2308,92.2555,1672002.0
2024-01-25,93.2924,94.2405,92.7295,94.201,2081053.0
2024-01-26,95.0502,95.1589,93.6795,94.2405,1313166.0
2024-01-27,95.0502,95.1589,93.6795,94.2405,1313166.0
2024-01-28,95.0502,95.1589,93.6795,94.2405,1313166.0
2024-01-29,93.9442,94.1812,93.1838,94.0825,1016792.0
2024-01-30,93.4504,94.7836,93.4504,94.4577,1180820.0
2024-01-31,94.6355,94.6355,92.6505,92.9468,2451374.0
2024-02-01,93.1739,93.6084,92.2456,93.4307,2336519.0
2024-02-02,91.4457,92.3148,90.3595,91.7025,3034810.0
2024-02-03,91.4457,92.3148,90.3595,91.7025,3034810.0
2024-02-04,91.4457,92.3148,90.3595,91.7025,3034810.0
2024-02-05,90.6656,92.6802,90.4582,91.9889,2506988.0
2024-02-06,92.1271,93.8257,91.9395,93.2924,2029950.0
2024-02-07,93.8158,93.8455,92.7493,93.2924,1911568.0
2024-02-08,93.3221,93.964,92.9073,93.7961,1747765.0
2024-02-09,93.5986,94.2306,93.1985,94.2108,1677083.0
2024-02-10,93.5986,94.2306,93.1985,94.2108,1677083.0
2024-02-11,93.5986,94.2306,93.1985,94.2108,1677083.0
2024-02-12,94.3985,96.4229,94.2108,95.2971,2521574.0
2024-02-13,94.6256,94.6256,92.3832,93.5492,2276258.0
2024-02-14,93.6282,94.3096,93.1058,93.4603,1669259.0
2024-02-15,93.5986,96.418,93.4998,96.255,1533685.0
2024-02-16,96.6303,97.3496,95.944,96.4822,1869553.0
2024-02-17,96.6303,97.3496,95.944,96.4822,1869553.0
2024-02-18,96.6303,97.3496,95.944,96.4822,1869553.0
2024-02-19,96.6303,97.3496,95.944,96.4822,1869553.0
2024-02-20,95.7218,96.5118,94.8429,95.07,1790461.0
2024-02-21,95.6428,96.4822,95.0897,96.1662,1514342.0
2024-02-22,96.1859,97.3808,95.9489,97.0648,2323073.0
2024-02-23,97.2129,98.3486,97.0253,98.0326,1918638.0
2024-02-24,97.2129,98.3486,97.0253,98.0326,1918638.0
2024-02-25,97.2129,98.3486,97.0253,98.0326,1918638.0
2024-02-26,97.7857,98.1215,97.0944,97.5882,1474224.0
2024-02-27,97.8647,98.0227,96.8772,97.766,1850404.0
2024-02-28,97.4598,98.3585,97.0056,97.5586,1894341.0
2024-02-29,97.766,99.3263,97.3561,99.03,3195272.0
2024-03-01,98.71,99.69,98.51,99.45,1898277.0
2024-03-02,98.71,99.69,98.51,99.45,1898277.0
2024-03-03,98.71,99.69,98.51,99.45,1898277.0
2024-03-04,100.0,102.925,99.62,101.66,3839864.0
2024-03-05,101.01,102.35,101.01,101.48,1834274.0
2024-03-06,101.45,102.83,99.77,99.91,3119721.0
2024-03-07,100.82,101.18,99.01,99.02,2121087.0
2024-03-08,99.15,99.69,98.8,98.94,1797526.0
2024-03-09,99.15,99.69,98.8,98.94,1797526.0
2024-03-10,99.15,99.69,98.8,98.94,1797526.0
2024-03-11,98.91,101.66,98.86,100.66,2709055.0
2024-03-12,100.76,101.28,100.52,100.53,2600471.0
2024-03-13,101.22,102.535,101.22,101.71,2721207.0
2024-03-14,100.72,101.35,99.31,100.0,2677477.0
2024-03-15,99.5,101.2599,99.5,99.91,7150267.0
2024-03-16,99.5,101.2599,99.5,99.91,7150267.0
2024-03-17,99.5,101.2599,99.5,99.91,7150267.0
2024-03-18,100.37,101.138,99.785,99.85,1934060.0
2024-03-19,99.98,100.0,99.14,99.83,2395118.0
2024-03-20,99.2,102.49,99.0,102.29,2946650.0
2024-03-21,102.74,102.74,100.92,101.25,1461982.0
2024-03-22,101.37,101.85,100.63,100.98,1230591.0
2024-03-23,101.37,101.85,100.63,100.98,1230591.0
2024-03-24,101.37,101.85,100.63,100.98,1230591.0
2024-03-25,101.05,101.31,100.285,100.49,1400018.0
2024-03-26,101.94,101.96,100.71,101.14,2552368.0
2024-03-27,101.82,102.98,101.54,102.95,2273728.0
2024-03-28,103.04,103.3,102.13,102.28,1962099.0
2024-03-29,103.04,103.3,102.13,102.28,1962099.0
2024-03-30,103.04,103.3,102.13,102.28,1962099.0
2024-03-31,103.04,103.3,102.13,102.28,1962099.0
2024-04-01,102.08,102.25,101.15,102.07,1319030.0
2024-04-02,103.75,104.35,102.89,104.18,2108578.0
2024-04-03,104.8,106.14,104.8,105.86,2178290.0
2024-04-04,106.54,106.69,104.0,104.4,1626783.0
2024-04-05,104.66,105.03,103.6259,104.78,1081619.0
2024-04-06,104.66,105.03,103.6259,104.78,1081619.0
2024-04-07,104.66,105.03,103.6259,104.78,1081619.0
2024-04-08,104.93,105.27,103.67,103.83,1764255.0
2024-04-09,104.47,105.49,104.1,104.76,956418.0
2024-04-10,103.7,104.86,102.91,103.53,1425459.0
2024-04-11,103.5,103.79,102.62,102.91,1071061.0
2024-04-12,102.59,103.35,101.225,101.53,1427839.0
2024-04-13,102.59,103.35,101.225,101.53,1427839.0
2024-04-14,102.59,103.35,101.225,101.53,1427839.0
2024-04-15,102.16,102.63,99.62,100.46,1240514.0
2024-04-16,100.06,100.09,98.7,99.15,1371806.0
2024-04-17,99.82,100.28,99.14,99.7,1730021.0
2024-04-18,100.57,100.57,98.9,99.4,1954617.0
2024-04-19,99.69,100.82,99.17,100.74,2027307.0
2024-04-20,99.69,100.82,99.17,100.74,2027307.0
2024-04-21,99.69,100.82,99.17,100.74,2027307.0
2024-04-22,100.53,101.13,99.645,100.59,1513504.0
2024-04-23,99.73,100.96,99.62,100.55,1093910.0
2024-04-24,100.04,100.81,99.75,100.78,1127517.0
2024-04-25,100.69,100.995,99.19,99.68,1717973.0
2024-04-26,101.33,102.55,100.75,102.13,2651865.0
2024-04-27,101.33,102.55,100.75,102.13,2651865.0
2024-04-28,101.33,102.55,100.75,102.13,2651865.0
2024-04-29,102.55,102.82,100.94,101.7,2104054.0
2024-04-30,101.08,101.42,99.86,99.97,2443630.0
2024-05-01,100.3,100.77,99.01,99.52,1935705.0
