,TPB US Equity,TPB US Equity,TPB US Equity,TPB US Equity,TPB US Equity
2023-10-30,19.9402,20.2587,19.8009,20.0895,57529.0
2023-10-31,19.9004,20.2089,19.8407,19.9502,63823.0
2023-11-01,19.8407,20.0795,19.7313,19.8606,58638.0
2023-11-02,19.98,20.5373,19.7611,20.4975,71759.0
2023-11-03,20.8955,21.1044,20.6965,20.9751,87930.0
2023-11-04,20.8955,21.1044,20.6965,20.9751,87930.0
2023-11-05,20.8955,21.1044,20.6965,20.9751,87930.0
2023-11-06,21.0248,21.0795,20.4975,20.6268,179481.0
2023-11-07,20.6069,21.2736,20.5323,21.2338,72870.0
2023-11-08,21.9104,23.3631,21.0149,22.2188,238263.0
2023-11-09,22.1691,22.5273,21.4228,21.8208,116049.0
2023-11-10,21.7114,21.7114,21.2039,21.2835,89361.0
2023-11-11,21.7114,21.7114,21.2039,21.2835,89361.0
2023-11-12,21.7114,21.7114,21.2039,21.2835,89361.0
2023-11-13,21.1542,21.9303,21.0895,21.3432,62565.0
2023-11-14,22.0198,22.6268,21.7114,22.4079,91808.0
2023-11-15,22.4278,22.8457,22.4278,22.7462,74492.0
2023-11-16,22.8557,22.8557,22.1293,22.1989,808904.0
2023-11-17,22.4179,22.6417,21.5547,22.5572,101123.0
2023-11-18,22.4179,22.6417,21.5547,22.5572,101123.0
2023-11-19,22.4179,22.6417,21.5547,22.5572,101123.0
2023-11-20,22.6069,23.1144,22.3979,23.0746,66870.0
2023-11-21,22.995,22.995,22.6069,22.7064,107743.0
2023-11-22,22.9552,23.1144,22.7263,22.7661,43203.0
2023-11-23,22.9552,23.1144,22.7263,22.7661,43203.0
2023-11-24,22.7164,23.0248,22.7164,22.9552,23835.0
2023-11-25,22.7164,23.0248,22.7164,22.9552,23835.0
2023-11-26,22.7164,23.0248,22.7164,22.9552,23835.0
2023-11-27,22.9651,22.9651,22.6567,22.6766,45831.0
2023-11-28,22.7462,22.7661,22.398,22.7064,46263.0
2023-11-29,22.9552,22.995,22.7064,22.8159,60103.0
2023-11-30,22.8955,23.0248,22.6069,22.7164,74963.0
2023-12-01,22.5472,23.4427,22.4228,23.4029,83573.0
2023-12-02,22.5472,23.4427,22.4228,23.4029,83573.0
2023-12-03,22.5472,23.4427,22.4228,23.4029,83573.0
2023-12-04,23.3333,24.4029,23.3333,24.2089,99091.0
2023-12-05,24.2387,24.3233,23.98,24.1193,63889.0
2023-12-06,24.1293,24.1591,23.582,23.781,270335.0
2023-12-07,23.8805,24.2139,23.781,24.1392,62653.0
2023-12-08,24.0795,24.2188,23.781,24.1293,74353.0
2023-12-09,24.0795,24.2188,23.781,24.1293,74353.0
2023-12-10,24.0795,24.2188,23.781,24.1293,74353.0
2023-12-11,24.0497,24.3084,23.8945,24.1293,65586.0
2023-12-12,24.2288,24.2288,23.8943,24.1392,68481.0
2023-12-13,24.1293,25.1144,24.0795,24.9452,158376.0
2023-12-14,25.1996,25.459,24.6709,24.7607,94668.0
2023-12-15,25.0899,25.0899,24.3616,24.3915,197378.0
2023-12-16,25.0899,25.0899,24.3616,24.3915,197378.0
2023-12-17,25.0899,25.0899,24.3616,24.3915,197378.0
2023-12-18,24.5312,24.7305,24.3417,24.4514,62493.0
2023-12-19,24.611,25.2196,24.4314,25.0799,395521.0
2023-12-20,25.0699,25.3891,24.8654,25.0001,434982.0
2023-12-21,24.9402,25.4091,24.9402,25.3393,233956.0
2023-12-22,25.5188,25.6485,25.2794,25.3293,231047.0
2023-12-23,25.5188,25.6485,25.2794,25.3293,231047.0
2023-12-24,25.5188,25.6485,25.2794,25.3293,231047.0
2023-12-25,25.5188,25.6485,25.2794,25.3293,231047.0
2023-12-26,25.5089,26.3069,25.3692,26.287,150522.0
2023-12-27,26.2471,26.4965,26.1623,26.287,134518.0
2023-12-28,26.1274,26.4965,26.1274,26.287,140751.0
2023-12-29,26.3469,26.3469,26.1473,26.2571,134976.0
2023-12-30,26.3469,26.3469,26.1473,26.2571,134976.0
2023-12-31,26.3469,26.3469,26.1473,26.2571,134976.0
2024-01-01,26.3469,26.3469,26.1473,26.2571,134976.0
2024-01-02,26.2571,26.6262,25.8381,26.0077,149908.0
2024-01-03,25.858,25.9378,25.3891,25.4191,107901.0
2024-01-04,25.3193,25.7199,25.1797,25.3592,122175.0
2024-01-05,25.1896,25.9179,25.1896,25.6485,122312.0
2024-01-06,25.1896,25.9179,25.1896,25.6485,122312.0
2024-01-07,25.1896,25.9179,25.1896,25.6485,122312.0
2024-01-08,25.6984,26.3369,25.6785,26.267,112185.0
2024-01-09,25.9079,26.1872,25.0899,25.1497,75480.0
2024-01-10,25.0101,25.2694,24.8203,25.2694,145872.0
2024-01-11,25.1198,25.2969,24.8704,25.2595,312018.0
2024-01-12,25.6186,25.6435,25.0599,25.0998,84771.0
2024-01-13,25.6186,25.6435,25.0599,25.0998,84771.0
2024-01-14,25.6186,25.6435,25.0599,25.0998,84771.0
2024-01-15,25.6186,25.6435,25.0599,25.0998,84771.0
2024-01-16,24.9702,25.0998,24.7208,24.9402,212263.0
2024-01-17,24.631,25.3891,24.601,24.9502,181579.0
2024-01-18,25.0101,25.1397,24.5811,24.7208,146591.0
2024-01-19,24.8604,24.9003,24.182,24.4314,82014.0
2024-01-20,24.8604,24.9003,24.182,24.4314,82014.0
2024-01-21,24.8604,24.9003,24.182,24.4314,82014.0
2024-01-22,24.5013,25.02,24.5013,25.0101,60640.0
2024-01-23,25.3093,25.3093,24.7158,24.9203,59184.0
2024-01-24,25.2096,25.2096,24.5811,24.8903,67168.0
2024-01-25,25.2295,25.3293,25.04,25.3093,72289.0
2024-01-26,25.439,25.4989,25.1597,25.2595,82473.0
2024-01-27,25.439,25.4989,25.1597,25.2595,82473.0
2024-01-28,25.439,25.4989,25.1597,25.2595,82473.0
2024-01-29,25.3492,25.6485,25.3343,25.5887,109175.0
2024-01-30,25.439,25.7483,25.04,25.4889,57545.0
2024-01-31,25.3991,25.5089,24.202,24.2319,398126.0
2024-02-01,24.3317,24.9053,24.0962,24.7806,179322.0
2024-02-02,24.4713,24.606,24.3866,24.5013,133753.0
2024-02-03,24.4713,24.606,24.3866,24.5013,133753.0
2024-02-04,24.4713,24.606,24.3866,24.5013,133753.0
2024-02-05,24.2818,24.2818,23.4538,23.4638,54806.0
2024-02-06,23.5336,23.6034,23.0348,23.4039,134464.0
2024-02-07,23.384,23.384,22.541,22.8852,112789.0
2024-02-08,22.9151,23.0248,22.6682,22.9151,137001.0
2024-02-09,22.9949,22.9949,22.6557,22.7355,68839.0
2024-02-10,22.9949,22.9949,22.6557,22.7355,68839.0
2024-02-11,22.9949,22.9949,22.6557,22.7355,68839.0
2024-02-12,22.7654,23.6034,22.7654,23.4139,116778.0
2024-02-13,22.6557,22.7205,21.9274,22.097,129464.0
2024-02-14,22.4562,22.6956,22.117,22.5859,102307.0
2024-02-15,22.8053,23.0747,22.6258,23.0049,91819.0
2024-02-16,22.7455,22.9151,22.4961,22.8852,119179.0
2024-02-17,22.7455,22.9151,22.4961,22.8852,119179.0
2024-02-18,22.7455,22.9151,22.4961,22.8852,119179.0
2024-02-19,22.7455,22.9151,22.4961,22.8852,119179.0
2024-02-20,22.6457,23.1246,22.5559,22.6457,71917.0
2024-02-21,22.6457,22.9749,22.6457,22.8253,91707.0
2024-02-22,22.7654,22.8752,22.4263,22.7455,97197.0
2024-02-23,22.7555,22.8303,22.4163,22.6258,63659.0
2024-02-24,22.7555,22.8303,22.4163,22.6258,63659.0
2024-02-25,22.7555,22.8303,22.4163,22.6258,63659.0
2024-02-26,22.526,22.6956,22.4163,22.5958,67875.0
2024-02-27,22.7754,22.935,22.6357,22.8951,132483.0
2024-02-28,24.611,25.9284,23.8927,24.631,286151.0
2024-02-29,25.1896,25.439,24.212,25.2395,186879.0
2024-03-01,25.1896,26.4765,25.1098,26.4566,173127.0
2024-03-02,25.1896,26.4765,25.1098,26.4566,173127.0
2024-03-03,25.1896,26.4765,25.1098,26.4566,173127.0
2024-03-04,26.5464,26.5963,25.7283,26.3269,173207.0
2024-03-05,26.297,26.7858,25.7483,26.0476,107337.0
2024-03-06,26.287,26.9554,26.0735,26.9354,108517.0
2024-03-07,26.9753,27.4742,26.8058,27.3644,91818.0
2024-03-08,27.5739,27.8832,26.9654,27.2647,82421.0
2024-03-09,27.5739,27.8832,26.9654,27.2647,82421.0
2024-03-10,27.5739,27.8832,26.9654,27.2647,82421.0
2024-03-11,26.8058,27.1848,26.287,27.125,125663.0
2024-03-12,27.2447,27.4442,26.6761,27.3943,108693.0
2024-03-13,27.4043,28.0228,27.2597,27.7635,449658.0
2024-03-14,27.7635,28.0528,27.3744,27.5839,191835.0
2024-03-15,27.3644,27.7899,27.115,27.5839,231230.0
2024-03-16,27.3644,27.7899,27.115,27.5839,231230.0
2024-03-17,27.3644,27.7899,27.115,27.5839,231230.0
2024-03-18,27.6836,28.1924,27.544,27.7535,171860.0
2024-03-19,27.7136,28.4618,27.7036,28.4418,117669.0
2024-03-20,28.3121,29.2898,28.1625,29.21,112992.0
2024-03-21,29.4,29.86,28.99,29.26,192847.0
2024-03-22,29.19,29.2,28.79,28.93,86680.0
2024-03-23,29.19,29.2,28.79,28.93,86680.0
2024-03-24,29.19,29.2,28.79,28.93,86680.0
2024-03-25,28.95,29.17,28.57,28.78,71589.0
2024-03-26,28.96,29.03,28.6,28.72,113452.0
2024-03-27,28.9,29.3,28.895,29.24,85816.0
2024-03-28,29.22,29.54,29.05,29.3,106806.0
2024-03-29,29.22,29.54,29.05,29.3,106806.0
2024-03-30,29.22,29.54,29.05,29.3,106806.0
2024-03-31,29.22,29.54,29.05,29.3,106806.0
2024-04-01,29.37,29.56,28.9,29.12,108306.0
2024-04-02,28.97,29.03,28.2831,28.65,78409.0
2024-04-03,28.44,28.82,28.21,28.28,83347.0
2024-04-04,28.44,28.515,27.43,27.51,83266.0
2024-04-05,27.45,27.64,27.19,27.46,60887.0
2024-04-06,27.45,27.64,27.19,27.46,60887.0
2024-04-07,27.45,27.64,27.19,27.46,60887.0
2024-04-08,27.57,27.91,27.52,27.67,70843.0
2024-04-09,27.9,28.2,27.85,28.06,54891.0
2024-04-10,27.5,27.88,27.3,27.49,95275.0
2024-04-11,27.58,27.65,27.1,27.6,57041.0
2024-04-12,27.32,27.32,26.96,26.96,64906.0
2024-04-13,27.32,27.32,26.96,26.96,64906.0
2024-04-14,27.32,27.32,26.96,26.96,64906.0
2024-04-15,27.21,27.21,26.5,26.69,62493.0
2024-04-16,26.65,27.23,26.45,27.19,58265.0
2024-04-17,27.31,27.48,26.58,26.59,71407.0
2024-04-18,26.67,27.085,26.67,27.0,73430.0
2024-04-19,26.92,27.8,26.87,27.68,77020.0
2024-04-20,26.92,27.8,26.87,27.68,77020.0
2024-04-21,26.92,27.8,26.87,27.68,77020.0
2024-04-22,27.68,27.755,27.475,27.52,86467.0
2024-04-23,27.67,28.445,27.65,28.06,67883.0
2024-04-24,27.8,28.26,27.74,28.13,54499.0
2024-04-25,27.88,27.91,27.57,27.78,51785.0
2024-04-26,27.66,28.34,27.48,28.24,81171.0
2024-04-27,27.66,28.34,27.48,28.24,81171.0
2024-04-28,27.66,28.34,27.48,28.24,81171.0
2024-04-29,28.5,28.555,28.16,28.41,59409.0
2024-04-30,28.32,29.11,28.27,28.84,77137.0
2024-05-01,28.85,29.76,28.85,29.19,189482.0
