,TGNA US Equity,TGNA US Equity,TGNA US Equity,TGNA US Equity,TGNA US Equity
2023-09-16,15.9963,16.1834,15.6469,15.6912,12253883.0
2023-09-17,15.9963,16.1834,15.6469,15.6912,12253883.0
2023-09-18,15.7699,15.7995,15.1498,15.199,2680118.0
2023-09-19,15.2482,15.3959,14.884,14.9037,2909154.0
2023-09-20,14.9726,15.0809,14.6674,14.7265,4472849.0
2023-09-21,14.7265,15.1104,14.7068,15.012,2481594.0
2023-09-22,15.0021,15.135,14.6576,14.6773,2045179.0
2023-09-23,15.0021,15.135,14.6576,14.6773,2045179.0
2023-09-24,15.0021,15.135,14.6576,14.6773,2045179.0
2023-09-25,14.6477,14.6477,14.2491,14.3229,2655891.0
2023-09-26,14.1851,14.5296,14.1619,14.2835,2084594.0
2023-09-27,14.2835,14.3721,14.2146,14.3032,1295528.0
2023-09-28,14.3426,14.5739,14.3229,14.4509,1956014.0
2023-09-29,14.5099,14.569,14.2786,14.3426,1473534.0
2023-09-30,14.5099,14.569,14.2786,14.3426,1473534.0
2023-10-01,14.5099,14.569,14.2786,14.3426,1473534.0
2023-10-02,14.2835,14.3426,14.1654,14.2244,1859491.0
2023-10-03,14.1851,14.2023,13.8455,13.9193,2581684.0
2023-10-04,13.8799,13.9574,13.56,13.7322,2125245.0
2023-10-05,13.7322,13.752,13.5551,13.6633,1887779.0
2023-10-06,13.6535,13.7322,13.4419,13.6535,1997271.0
2023-10-07,13.6535,13.7322,13.4419,13.6535,1997271.0
2023-10-08,13.6535,13.7322,13.4419,13.6535,1997271.0
2023-10-09,13.683,14.1358,13.6781,14.0374,1675496.0
2023-10-10,14.1358,14.2983,14.0423,14.2441,1799838.0
2023-10-11,14.2786,14.3229,13.998,14.0276,1163652.0
2023-10-12,14.0276,14.0866,13.6683,13.811,1303414.0
2023-10-13,13.7913,13.9488,13.7913,13.8602,1108970.0
2023-10-14,13.7913,13.9488,13.7913,13.8602,1108970.0
2023-10-15,13.7913,13.9488,13.7913,13.8602,1108970.0
2023-10-16,13.9783,14.3819,13.8799,14.3327,1764048.0
2023-10-17,14.2737,14.4312,14.2343,14.3032,1448122.0
2023-10-18,14.2638,14.318,14.0817,14.1752,1688857.0
2023-10-19,14.1555,14.1555,13.8405,13.9094,2191068.0
2023-10-20,13.9193,14.0226,13.8061,13.8504,1896718.0
2023-10-21,13.9193,14.0226,13.8061,13.8504,1896718.0
2023-10-22,13.9193,14.0226,13.8061,13.8504,1896718.0
2023-10-23,13.7618,13.7716,13.5171,13.5551,1762312.0
2023-10-24,13.6633,13.9094,13.6241,13.8799,2040387.0
2023-10-25,13.8602,14.0423,13.7175,13.9685,1588125.0
2023-10-26,13.9488,13.9783,13.683,13.8504,2136721.0
2023-10-27,13.8504,14.0177,13.7618,13.9783,3283471.0
2023-10-28,13.8504,14.0177,13.7618,13.9783,3283471.0
2023-10-29,13.8504,14.0177,13.7618,13.9783,3283471.0
2023-10-30,14.0177,14.3327,13.939,14.1457,2098058.0
2023-10-31,14.126,14.3623,14.1162,14.2835,2787658.0
2023-11-01,14.254,14.4361,14.1506,14.3032,2311176.0
2023-11-02,14.3524,14.8938,14.3524,14.8741,1846982.0
2023-11-03,15.0218,15.4156,15.012,15.2876,1810555.0
2023-11-04,15.0218,15.4156,15.012,15.2876,1810555.0
2023-11-05,15.0218,15.4156,15.012,15.2876,1810555.0
2023-11-06,15.1891,15.2876,15.0953,15.1695,2369801.0
2023-11-07,15.2384,15.5534,14.5302,15.2088,2112939.0
2023-11-08,14.8643,14.8643,14.5104,14.8249,2873348.0
2023-11-09,15.0316,15.5632,14.9923,15.0907,3549696.0
2023-11-10,15.0612,15.45,15.0612,15.3762,2229257.0
2023-11-11,15.0612,15.45,15.0612,15.3762,2229257.0
2023-11-12,15.0612,15.45,15.0612,15.3762,2229257.0
2023-11-13,15.2974,15.4352,15.2285,15.3663,2626933.0
2023-11-14,15.5829,15.6912,15.4845,15.5731,2623706.0
2023-11-15,15.3663,15.7995,15.2581,15.7502,2084783.0
2023-11-16,15.7404,15.8388,15.4845,15.5337,1482324.0
2023-11-17,15.6026,15.7404,15.4845,15.5534,2508032.0
2023-11-18,15.6026,15.7404,15.4845,15.5534,2508032.0
2023-11-19,15.6026,15.7404,15.4845,15.5534,2508032.0
2023-11-20,15.514,15.8142,15.4992,15.7306,1921569.0
2023-11-21,15.6813,15.7798,15.5878,15.6124,1645664.0
2023-11-22,15.642,15.7699,15.5435,15.5829,1570868.0
2023-11-23,15.642,15.7699,15.5435,15.5829,1570868.0
2023-11-24,15.6617,15.7207,15.4795,15.6321,644193.0
2023-11-25,15.6617,15.7207,15.4795,15.6321,644193.0
2023-11-26,15.6617,15.7207,15.4795,15.6321,644193.0
2023-11-27,15.5632,15.7158,15.4845,15.5435,1890338.0
2023-11-28,15.4845,15.6321,15.0464,15.0612,2670372.0
2023-11-29,15.1104,15.2876,15.0021,15.2285,2653299.0
2023-11-30,15.2384,15.2581,15.012,15.0907,3037802.0
2023-12-01,15.1301,15.4845,15.0513,15.4057,1941511.0
2023-12-02,15.1301,15.4845,15.0513,15.4057,1941511.0
2023-12-03,15.1301,15.4845,15.0513,15.4057,1941511.0
2023-12-04,15.3171,15.5977,15.2827,15.3959,2610060.0
2023-12-05,15.3368,15.3565,14.9283,15.0021,1994483.0
2023-12-06,15.0021,15.0907,14.7363,14.7363,2328952.0
2023-12-07,14.8392,15.1467,14.74,15.0674,2738794.0
2023-12-08,15.0674,15.3749,15.0277,15.2658,1970185.0
2023-12-09,15.0674,15.3749,15.0277,15.2658,1970185.0
2023-12-10,15.0674,15.3749,15.0277,15.2658,1970185.0
2023-12-11,15.2658,15.3154,15.0575,15.107,2480339.0
2023-12-12,15.0872,15.0872,14.7103,14.7599,2240917.0
2023-12-13,14.74,15.0624,14.6309,15.0475,3218661.0
2023-12-14,15.2162,15.6229,14.9533,15.2162,2767038.0
2023-12-15,15.2459,15.3947,15.0178,15.0376,5145976.0
2023-12-16,15.2459,15.3947,15.0178,15.0376,5145976.0
2023-12-17,15.2459,15.3947,15.0178,15.0376,5145976.0
2023-12-18,15.107,15.231,14.9285,15.0674,1829135.0
2023-12-19,15.1566,15.3848,15.0971,15.3253,2760310.0
2023-12-20,15.3054,15.5038,15.1021,15.1269,2058916.0
2023-12-21,15.2261,15.2955,15.0971,15.2459,1632699.0
2023-12-22,15.2558,15.3798,15.0872,15.1566,1510513.0
2023-12-23,15.2558,15.3798,15.0872,15.1566,1510513.0
2023-12-24,15.2558,15.3798,15.0872,15.1566,1510513.0
2023-12-25,15.2558,15.3798,15.0872,15.1566,1510513.0
2023-12-26,15.2162,15.2757,15.0674,15.1864,1507582.0
2023-12-27,15.1566,15.236,15.0525,15.117,1350640.0
2023-12-28,15.0674,15.2261,15.0674,15.2062,1414569.0
2023-12-29,15.1666,15.3054,15.0525,15.1765,1374198.0
2023-12-30,15.1666,15.3054,15.0525,15.1765,1374198.0
2023-12-31,15.1666,15.3054,15.0525,15.1765,1374198.0
2024-01-01,15.1666,15.3054,15.0525,15.1765,1374198.0
2024-01-02,15.1368,15.5137,15.107,15.3649,1524232.0
2024-01-03,15.2955,15.355,15.1269,15.1269,1752963.0
2024-01-04,15.2459,15.2459,15.0674,15.236,1632321.0
2024-01-05,15.1666,15.3798,15.0971,15.236,1244815.0
2024-01-06,15.1666,15.3798,15.0971,15.236,1244815.0
2024-01-07,15.1666,15.3798,15.0971,15.236,1244815.0
2024-01-08,15.236,15.5385,15.2062,15.4939,1276303.0
2024-01-09,15.3749,15.5187,15.2955,15.4641,2913313.0
2024-01-10,15.4641,15.4641,15.2261,15.4145,1630207.0
2024-01-11,15.3749,15.4344,15.2385,15.4046,1955588.0
2024-01-12,15.5137,15.5633,15.3997,15.4245,1259723.0
2024-01-13,15.5137,15.5633,15.3997,15.4245,1259723.0
2024-01-14,15.5137,15.5633,15.3997,15.4245,1259723.0
2024-01-15,15.5137,15.5633,15.3997,15.4245,1259723.0
2024-01-16,15.3154,15.3897,15.1269,15.2162,1513399.0
2024-01-17,15.0971,15.2806,15.0525,15.1864,2559475.0
2024-01-18,15.236,15.2558,15.0483,15.1963,1332485.0
2024-01-19,15.236,15.4145,15.1269,15.3848,1184723.0
2024-01-20,15.236,15.4145,15.1269,15.3848,1184723.0
2024-01-21,15.236,15.4145,15.1269,15.3848,1184723.0
2024-01-22,15.4443,15.6229,15.3749,15.4939,1228037.0
2024-01-23,15.722,15.8312,15.5733,15.603,1747735.0
2024-01-24,15.732,15.7568,15.4245,15.4443,1624752.0
2024-01-25,15.5534,15.6923,15.5038,15.6824,1823791.0
2024-01-26,15.7518,15.8014,15.6824,15.7121,1525328.0
2024-01-27,15.7518,15.8014,15.6824,15.7121,1525328.0
2024-01-28,15.7518,15.8014,15.6824,15.7121,1525328.0
2024-01-29,15.732,15.8708,15.6129,15.6427,1925980.0
2024-01-30,15.5931,15.7121,15.5286,15.6526,1263813.0
2024-01-31,15.6229,15.7419,15.4641,15.4641,1921541.0
2024-02-01,15.5237,15.6675,15.3302,15.6229,1728780.0
2024-02-02,15.5633,15.5931,15.2856,15.3352,1798316.0
2024-02-03,15.5633,15.5931,15.2856,15.3352,1798316.0
2024-02-04,15.5633,15.5931,15.2856,15.3352,1798316.0
2024-02-05,15.2062,15.2509,14.988,15.0376,2336432.0
2024-02-06,15.0575,15.3451,15.0277,15.2658,1682821.0
2024-02-07,15.1269,15.2558,14.0953,14.1548,6130659.0
2024-02-08,14.254,14.254,14.006,14.0655,3131638.0
2024-02-09,14.0258,14.3036,13.9961,14.2242,2164770.0
2024-02-10,14.0258,14.3036,13.9961,14.2242,2164770.0
2024-02-11,14.0258,14.3036,13.9961,14.2242,2164770.0
2024-02-12,14.2242,14.5813,14.2242,14.4821,3118996.0
2024-02-13,14.2738,14.4028,14.1598,14.2837,3626287.0
2024-02-14,14.3829,14.5119,14.2837,14.4921,1515875.0
2024-02-15,14.4921,14.7698,14.4871,14.6904,2453664.0
2024-02-16,14.5912,14.6973,14.4722,14.5218,3696252.0
2024-02-17,14.5912,14.6973,14.4722,14.5218,3696252.0
2024-02-18,14.5912,14.6973,14.4722,14.5218,3696252.0
2024-02-19,14.5912,14.6973,14.4722,14.5218,3696252.0
2024-02-20,14.3829,14.5615,14.3036,14.3829,2559139.0
2024-02-21,14.3581,14.4226,14.254,14.3532,1903661.0
2024-02-22,14.3036,14.3929,14.1548,14.3929,2361554.0
2024-02-23,14.3631,14.3829,14.0159,14.0854,3130987.0
2024-02-24,14.3631,14.3829,14.0159,14.0854,3130987.0
2024-02-25,14.3631,14.3829,14.0159,14.0854,3130987.0
2024-02-26,14.0258,14.0953,13.5795,13.5894,2547502.0
2024-02-27,13.6688,13.8374,13.5299,13.5894,1993640.0
2024-02-28,13.4902,13.6588,13.4208,13.4208,2166213.0
2024-02-29,13.3315,14.249,13.2929,13.8969,3775044.0
2024-03-01,13.887,13.8919,13.4109,13.5398,2761484.0
2024-03-02,13.887,13.8919,13.4109,13.5398,2761484.0
2024-03-03,13.887,13.8919,13.4109,13.5398,2761484.0
2024-03-04,13.5696,13.7531,13.4704,13.5993,3911592.0
2024-03-05,13.5696,14.0159,13.5547,13.9068,2801067.0
2024-03-06,13.9862,14.2639,13.8969,13.9763,3014799.0
2024-03-07,14.06,14.61,14.045,14.58,3099243.0
2024-03-08,14.68,14.89,14.59,14.61,2545520.0
2024-03-09,14.68,14.89,14.59,14.61,2545520.0
2024-03-10,14.68,14.89,14.59,14.61,2545520.0
2024-03-11,14.6,15.49,14.56,15.15,3356103.0
2024-03-12,15.1,15.25,14.915,15.0,2327931.0
2024-03-13,15.0,15.245,15.0,15.09,2383243.0
2024-03-14,15.06,15.12,14.73,14.88,2318700.0
2024-03-15,14.83,15.06,14.7425,14.82,4295843.0
2024-03-16,14.83,15.06,14.7425,14.82,4295843.0
2024-03-17,14.83,15.06,14.7425,14.82,4295843.0
2024-03-18,14.8,14.8,14.31,14.33,2454611.0
2024-03-19,14.33,14.54,14.2,14.29,4940301.0
2024-03-20,14.24,14.48,14.18,14.34,3074674.0
2024-03-21,14.36,14.5,14.24,14.37,1951325.0
2024-03-22,14.39,14.45,13.97,14.05,1677581.0
2024-03-23,14.39,14.45,13.97,14.05,1677581.0
2024-03-24,14.39,14.45,13.97,14.05,1677581.0
2024-03-25,14.1,14.3,14.05,14.29,1445513.0
2024-03-26,14.39,14.49,14.27,14.46,1627933.0
2024-03-27,14.52,14.85,14.52,14.85,2053824.0
2024-03-28,14.83,14.98,14.83,14.94,2011412.0
2024-03-29,14.83,14.98,14.83,14.94,2011412.0
2024-03-30,14.83,14.98,14.83,14.94,2011412.0
2024-03-31,14.83,14.98,14.83,14.94,2011412.0
2024-04-01,14.92,14.99,14.625,14.68,1403704.0
2024-04-02,14.63,14.76,14.325,14.39,1538251.0
2024-04-03,14.37,14.428,14.26,14.41,1216098.0
2024-04-04,14.54,14.625,14.22,14.24,2163018.0
2024-04-05,14.17,14.25,14.0806,14.21,1796504.0
2024-04-06,14.17,14.25,14.0806,14.21,1796504.0
2024-04-07,14.17,14.25,14.0806,14.21,1796504.0
2024-04-08,14.23,14.3375,14.12,14.14,1401595.0
2024-04-09,14.11,14.305,14.1,14.3,1196992.0
2024-04-10,14.13,14.15,13.74,13.79,1706084.0
2024-04-11,13.81,13.96,13.695,13.84,1522987.0
2024-04-12,13.75,13.8,13.55,13.6,1524323.0
2024-04-13,13.75,13.8,13.55,13.6,1524323.0
2024-04-14,13.75,13.8,13.55,13.6,1524323.0
2024-04-15,13.65,13.77,13.355,13.39,1376952.0
2024-04-16,13.33,13.57,13.18,13.47,1857421.0
2024-04-17,13.6,13.63,13.25,13.27,1313191.0
2024-04-18,13.31,13.555,13.28,13.54,1323022.0
2024-04-19,13.52,13.86,13.52,13.82,1752152.0
2024-04-20,13.52,13.86,13.52,13.82,1752152.0
2024-04-21,13.52,13.86,13.52,13.82,1752152.0
2024-04-22,13.89,13.99,13.74,13.85,1794611.0
2024-04-23,13.8,13.915,13.71,13.72,1559275.0
2024-04-24,13.6,13.81,13.6,13.81,1300594.0
2024-04-25,13.7,13.82,13.565,13.65,1244775.0
2024-04-26,13.6,13.69,13.51,13.54,997055.0
2024-04-27,13.6,13.69,13.51,13.54,997055.0
2024-04-28,13.6,13.69,13.51,13.54,997055.0
2024-04-29,13.63,13.79,13.63,13.74,1472269.0
2024-04-30,13.64,13.69,13.54,13.64,1443223.0
2024-05-01,13.7,13.995,13.7,13.89,1775881.0
