,DAL US Equity,DAL US Equity,DAL US Equity,DAL US Equity,DAL US Equity
2023-09-05,42.1805,42.2054,41.0138,41.4656,8261237.0
2023-09-06,41.1975,42.4089,41.1975,41.416,7535169.0
2023-09-07,41.2074,41.3762,40.6812,40.8401,7242765.0
2023-09-08,40.8599,41.2074,40.4627,40.5322,8050643.0
2023-09-09,40.8599,41.2074,40.4627,40.5322,8050643.0
2023-09-10,40.8599,41.2074,40.4627,40.5322,8050643.0
2023-09-11,40.8103,40.8996,40.4429,40.5521,6422515.0
2023-09-12,40.6216,40.9591,40.3188,40.4032,6839993.0
2023-09-13,39.2215,39.8173,39.0031,39.2712,11263034.0
2023-09-14,39.9166,39.996,38.6556,39.0527,13190351.0
2023-09-15,39.023,39.8272,38.8343,39.6187,9842316.0
2023-09-16,39.023,39.8272,38.8343,39.6187,9842316.0
2023-09-17,39.023,39.8272,38.8343,39.6187,9842316.0
2023-09-18,39.301,39.5492,38.457,38.6158,8517674.0
2023-09-19,38.596,39.2414,38.3676,39.1719,8176313.0
2023-09-20,39.4896,39.5889,38.4967,38.6059,7003737.0
2023-09-21,38.308,38.6556,37.9406,38.03,7942226.0
2023-09-22,38.1094,38.1492,37.2555,37.4044,7757367.0
2023-09-23,38.1094,38.1492,37.2555,37.4044,7757367.0
2023-09-24,38.1094,38.1492,37.2555,37.4044,7757367.0
2023-09-25,37.1363,37.464,36.8385,37.2952,7346905.0
2023-09-26,36.9378,37.4342,36.4611,36.5108,8988923.0
2023-09-27,36.5108,36.8881,36.2675,36.4016,7996873.0
2023-09-28,36.4413,37.2009,36.1533,36.6895,8247637.0
2023-09-29,36.9874,37.217,36.486,36.7392,7990323.0
2023-09-30,36.9874,37.217,36.486,36.7392,7990323.0
2023-10-01,36.9874,37.217,36.486,36.7392,7990323.0
2023-10-02,36.7094,36.9378,36.0441,36.193,5799811.0
2023-10-03,35.8852,36.0342,34.8774,34.9916,9406117.0
2023-10-04,35.22,36.0044,35.1108,35.8058,9430520.0
2023-10-05,36.2129,36.3941,35.7561,36.1831,8342230.0
2023-10-06,36.0739,37.0668,36.0044,36.7392,9785230.0
2023-10-07,36.0739,37.0668,36.0044,36.7392,9785230.0
2023-10-08,36.0739,37.0668,36.0044,36.7392,9785230.0
2023-10-09,35.4583,35.5377,34.4405,35.0313,14475904.0
2023-10-10,35.488,36.4115,35.4583,35.5774,12365670.0
2023-10-11,35.6073,36.4625,35.1891,35.8263,14319285.0
2023-10-12,36.8519,36.9067,34.7709,34.9999,29838645.0
2023-10-13,34.6315,35.2787,33.805,33.9544,14437922.0
2023-10-14,34.6315,35.2787,33.805,33.9544,14437922.0
2023-10-15,34.6315,35.2787,33.805,33.9544,14437922.0
2023-10-16,33.9643,34.6016,33.7453,34.273,10136941.0
2023-10-17,34.1834,35.0347,34.1237,34.5319,10331876.0
2023-10-18,33.9544,33.9544,32.879,32.9985,14724518.0
2023-10-19,33.0682,33.4764,32.5205,32.5703,13407123.0
2023-10-20,32.4508,32.5803,32.0525,32.0924,8364856.0
2023-10-21,32.4508,32.5803,32.0525,32.0924,8364856.0
2023-10-22,32.4508,32.5803,32.0525,32.0924,8364856.0
2023-10-23,31.8633,32.4458,31.6455,31.9032,12427624.0
2023-10-24,31.9629,32.3064,31.7538,31.8833,8662801.0
2023-10-25,31.7239,31.7887,31.1962,31.2759,11186380.0
2023-10-26,31.3456,31.8633,31.0468,31.4651,10230830.0
2023-10-27,31.6244,31.6642,30.4693,30.5191,10826527.0
2023-10-28,31.6244,31.6642,30.4693,30.5191,10826527.0
2023-10-29,31.6244,31.6642,30.4693,30.5191,10826527.0
2023-10-30,30.7183,31.2659,30.7183,31.0966,10783077.0
2023-10-31,31.007,31.1813,30.6317,31.1165,9104307.0
2023-11-01,31.2559,31.4629,30.7033,30.9771,9336733.0
2023-11-02,31.5248,31.953,31.4352,31.8833,9711720.0
2023-11-03,32.421,33.3818,32.3712,33.2076,12310150.0
2023-11-04,32.421,33.3818,32.3712,33.2076,12310150.0
2023-11-05,32.421,33.3818,32.3712,33.2076,12310150.0
2023-11-06,33.4864,33.586,32.3214,32.7794,8225820.0
2023-11-07,32.869,33.3769,32.4665,33.2972,10497706.0
2023-11-08,33.6059,34.5617,33.576,34.0241,14144087.0
2023-11-09,34.273,34.4771,33.1658,33.337,8513135.0
2023-11-10,33.4565,33.9842,33.2972,33.9145,7540045.0
2023-11-11,33.4565,33.9842,33.2972,33.9145,7540045.0
2023-11-12,33.4565,33.9842,33.2972,33.9145,7540045.0
2023-11-13,33.6457,34.2431,33.5461,34.0241,7144354.0
2023-11-14,34.97,35.3434,34.7211,35.0895,10993784.0
2023-11-15,35.3584,36.3043,35.3484,35.6073,10580573.0
2023-11-16,35.5376,36.0355,35.1293,35.3584,7756310.0
2023-11-17,35.6272,35.9359,35.3683,35.906,8455669.0
2023-11-18,35.6272,35.9359,35.3683,35.906,8455669.0
2023-11-19,35.6272,35.9359,35.3683,35.906,8455669.0
2023-11-20,35.7965,36.4387,35.5675,36.3441,7787588.0
2023-11-21,36.1251,36.1898,35.5475,35.7268,7344953.0
2023-11-22,36.6428,36.8818,35.6272,35.7965,12378494.0
2023-11-23,36.6428,36.8818,35.6272,35.7965,12378494.0
2023-11-24,36.0056,36.1749,35.7915,35.9458,4392637.0
2023-11-25,36.0056,36.1749,35.7915,35.9458,4392637.0
2023-11-26,36.0056,36.1749,35.7915,35.9458,4392637.0
2023-11-27,35.7367,35.8463,35.5177,35.6869,7147105.0
2023-11-28,35.7566,35.9707,35.3036,35.8861,7810171.0
2023-11-29,36.2047,36.7574,36.1848,36.4835,9311616.0
2023-11-30,36.5532,37.066,36.0355,36.7723,11392790.0
2023-12-01,36.8221,37.9572,36.8151,37.8875,11014210.0
2023-12-02,36.8221,37.9572,36.8151,37.8875,11014210.0
2023-12-03,36.8221,37.9572,36.8151,37.8875,11014210.0
2023-12-04,37.8377,38.4949,37.549,37.997,9760018.0
2023-12-05,37.5987,37.768,37.2104,37.4494,7828075.0
2023-12-06,38.0767,39.3481,37.9672,38.7737,12499667.0
2023-12-07,39.2815,40.347,39.2417,40.1677,12122561.0
2023-12-08,40.0881,40.566,39.6898,40.1777,8728373.0
2023-12-09,40.0881,40.566,39.6898,40.1777,8728373.0
2023-12-10,40.0881,40.566,39.6898,40.1777,8728373.0
2023-12-11,40.2374,40.4565,39.9387,40.337,7295410.0
2023-12-12,40.347,41.2829,40.347,41.0639,8448884.0
2023-12-13,40.6955,41.1834,39.9487,41.0141,12821302.0
2023-12-14,41.3526,42.5177,41.3078,42.2588,14530830.0
2023-12-15,42.4081,42.4081,41.8007,42.1592,12907195.0
2023-12-16,42.4081,42.4081,41.8007,42.1592,12907195.0
2023-12-17,42.4081,42.4081,41.8007,42.1592,12907195.0
2023-12-18,41.8206,41.9999,40.9245,41.0041,8624007.0
2023-12-19,41.2431,41.5319,40.8847,40.9743,7559963.0
2023-12-20,40.5959,41.2531,40.098,40.1677,9695096.0
2023-12-21,40.6855,41.4174,40.5909,40.9444,7709440.0
2023-12-22,40.8847,41.1037,40.7104,40.9544,6838950.0
2023-12-23,40.8847,41.1037,40.7104,40.9544,6838950.0
2023-12-24,40.8847,41.1037,40.7104,40.9544,6838950.0
2023-12-25,40.8847,41.1037,40.7104,40.9544,6838950.0
2023-12-26,40.8349,40.9544,40.576,40.5859,4722943.0
2023-12-27,40.5461,40.7004,40.2275,40.4167,4486394.0
2023-12-28,40.327,40.5461,40.2773,40.4565,4558128.0
2023-12-29,40.3569,40.4864,39.8043,40.0582,8624237.0
2023-12-30,40.3569,40.4864,39.8043,40.0582,8624237.0
2023-12-31,40.3569,40.4864,39.8043,40.0582,8624237.0
2024-01-01,40.3569,40.4864,39.8043,40.0582,8624237.0
2024-01-02,39.7993,40.7652,39.401,40.2773,9483809.0
2024-01-03,39.4906,39.63,38.5049,38.5746,11846182.0
2024-01-04,38.5746,39.5105,38.4949,39.0326,8355771.0
2024-01-05,38.9828,40.571,38.8882,40.3669,11060002.0
2024-01-06,38.9828,40.571,38.8882,40.3669,11060002.0
2024-01-07,38.9828,40.571,38.8882,40.3669,11060002.0
2024-01-08,41.0539,41.9202,40.9344,41.4522,11967363.0
2024-01-09,41.2232,42.209,41.1137,42.1393,11893973.0
2024-01-10,42.0497,42.3384,41.8007,41.9302,10255612.0
2024-01-11,41.6713,42.1893,41.2979,42.0795,10485177.0
2024-01-12,39.9785,40.5859,38.2161,38.3057,42272150.0
2024-01-13,39.9785,40.5859,38.2161,38.3057,42272150.0
2024-01-14,39.9785,40.5859,38.2161,38.3057,42272150.0
2024-01-15,39.9785,40.5859,38.2161,38.3057,42272150.0
2024-01-16,37.9771,38.027,36.1848,37.31,27511583.0
2024-01-17,37.1407,37.8078,36.832,36.9814,11165755.0
2024-01-18,37.1407,38.1165,36.9914,37.9273,13540755.0
2024-01-19,38.017,38.0867,36.5333,37.1208,19117351.0
2024-01-20,38.017,38.0867,36.5333,37.1208,19117351.0
2024-01-21,38.017,38.0867,36.5333,37.1208,19117351.0
2024-01-22,37.4992,38.017,36.8221,36.8221,11661664.0
2024-01-23,37.8975,38.8036,37.5091,37.8477,15332524.0
2024-01-24,38.236,38.5347,37.8676,38.0269,9694902.0
2024-01-25,38.8832,40.1379,38.8434,40.0084,19386360.0
2024-01-26,40.0881,40.3967,39.4209,39.4608,8126635.0
2024-01-27,40.0881,40.3967,39.4209,39.4608,8126635.0
2024-01-28,40.0881,40.3967,39.4209,39.4608,8126635.0
2024-01-29,39.4508,39.9985,39.1756,39.9188,7247460.0
2024-01-30,39.4209,39.8591,39.2417,39.3512,6610800.0
2024-01-31,39.2218,39.5802,38.7141,38.9729,8183349.0
2024-02-01,39.2417,39.635,38.4401,39.5902,9865532.0
2024-02-02,39.2815,39.9536,38.9928,39.8093,7513472.0
2024-02-03,39.2815,39.9536,38.9928,39.8093,7513472.0
2024-02-04,39.2815,39.9536,38.9928,39.8093,7513472.0
2024-02-05,39.2716,39.3761,38.7936,39.0724,7931933.0
2024-02-06,39.0923,40.1042,38.8733,40.0084,7582115.0
2024-02-07,40.1379,40.2474,39.6201,40.0383,6543996.0
2024-02-08,40.1279,40.3171,39.3811,40.1777,7611499.0
2024-02-09,40.347,40.6957,39.7894,40.337,7769372.0
2024-02-10,40.347,40.6957,39.7894,40.337,7769372.0
2024-02-11,40.347,40.6957,39.7894,40.337,7769372.0
2024-02-12,40.1478,40.7652,40.108,40.4067,6677295.0
2024-02-13,39.6699,39.9288,39.1919,39.8391,8855311.0
2024-02-14,40.2076,40.9544,39.7794,40.6656,8961813.0
2024-02-15,41.0141,41.2431,40.6258,40.8249,7291490.0
2024-02-16,40.3768,40.4533,39.8093,39.9487,7674120.0
2024-02-17,40.3768,40.4533,39.8093,39.9487,7674120.0
2024-02-18,40.3768,40.4533,39.8093,39.9487,7674120.0
2024-02-19,40.3768,40.4533,39.8093,39.9487,7674120.0
2024-02-20,39.7993,40.7154,39.6699,40.4266,8190879.0
2024-02-21,40.327,40.8,39.9487,40.5859,5918302.0
2024-02-22,40.8249,42.209,40.7652,41.9401,12388973.0
2024-02-23,41.8902,41.9301,41.3612,41.6407,9103439.0
2024-02-24,41.8902,41.9301,41.3612,41.6407,9103439.0
2024-02-25,41.8902,41.9301,41.3612,41.6407,9103439.0
2024-02-26,41.6806,42.1098,41.5509,41.7106,7783281.0
2024-02-27,41.99,42.1747,41.6806,41.9002,7119358.0
2024-02-28,41.4411,42.0399,41.4211,41.9301,7376442.0
2024-02-29,42.0898,42.6138,41.9102,42.1896,10294081.0
2024-03-01,42.1198,42.2457,41.4511,42.0799,5332272.0
2024-03-02,42.1198,42.2457,41.4511,42.0799,5332272.0
2024-03-03,42.1198,42.2457,41.4511,42.0799,5332272.0
2024-03-04,41.8104,42.3743,41.1317,41.491,8206527.0
2024-03-05,41.1716,41.7904,41.0917,41.7205,7123223.0
2024-03-06,41.9002,42.1797,41.6507,41.9401,6435549.0
2024-03-07,42.1198,43.1528,42.0599,42.6987,9519239.0
2024-03-08,42.7486,43.1877,42.01,42.1597,8222428.0
2024-03-09,42.7486,43.1877,42.01,42.1597,8222428.0
2024-03-10,42.7486,43.1877,42.01,42.1597,8222428.0
2024-03-11,41.98,42.6188,41.8703,42.5989,8031385.0
2024-03-12,42.1697,42.6787,41.5309,42.6787,15141857.0
2024-03-13,42.5989,44.3855,42.549,43.8265,12386649.0
2024-03-14,43.7267,43.8265,42.6837,42.9781,9658276.0
2024-03-15,42.8983,43.4073,42.8783,43.038,8026768.0
2024-03-16,42.8983,43.4073,42.8783,43.038,8026768.0
2024-03-17,42.8983,43.4073,42.8783,43.038,8026768.0
2024-03-18,43.2476,43.567,42.539,43.3574,8313150.0
2024-03-19,43.2876,43.7068,43.1328,43.6569,5358573.0
2024-03-20,43.8764,45.3635,43.5371,45.2937,9632550.0
2024-03-21,45.4135,45.9625,45.1241,45.9126,9868914.0
2024-03-22,45.9126,46.0623,45.4934,45.5033,6666060.0
2024-03-23,45.9126,46.0623,45.4934,45.5033,6666060.0
2024-03-24,45.9126,46.0623,45.4934,45.5033,6666060.0
2024-03-25,45.3935,45.4983,44.4803,45.3337,8827046.0
2024-03-26,45.4934,46.0323,45.3536,45.8427,7468389.0
2024-03-27,46.1222,47.4094,45.9625,47.2201,10201397.0
2024-03-28,47.2101,47.9636,47.1602,47.779,13599379.0
2024-03-29,47.2101,47.9636,47.1602,47.779,13599379.0
2024-03-30,47.2101,47.9636,47.1602,47.779,13599379.0
2024-03-31,47.2101,47.9636,47.1602,47.779,13599379.0
2024-04-01,48.4078,49.1015,48.1134,48.1283,13772777.0
2024-04-02,47.23,47.3398,46.3118,46.8108,9990915.0
2024-04-03,46.7011,47.3748,46.4116,46.4815,11209092.0
2024-04-04,47.1302,47.9736,45.5732,45.7928,10628286.0
2024-04-05,45.9026,46.3717,45.3636,45.9724,7632863.0
2024-04-06,45.9026,46.3717,45.3636,45.9724,7632863.0
2024-04-07,45.9026,46.3717,45.3636,45.9724,7632863.0
2024-04-08,46.2319,47.2999,46.212,46.9206,9977484.0
2024-04-09,47.0604,47.3997,46.3367,47.23,13378169.0
2024-04-10,47.759,49.1464,45.6331,46.1521,34952511.0
2024-04-11,46.6511,47.789,46.4918,47.5395,14073319.0
2024-04-12,46.7011,46.8558,46.0024,46.7709,16611979.0
2024-04-13,46.7011,46.8558,46.0024,46.7709,16611979.0
2024-04-14,46.7011,46.8558,46.0024,46.7709,16611979.0
2024-04-15,47.1801,47.7291,46.202,46.5613,12122028.0
2024-04-16,46.5114,46.6811,45.5532,46.4615,11692917.0
2024-04-17,47.6293,48.0984,47.0604,47.789,13841629.0
2024-04-18,47.9088,49.1165,47.723,47.759,12255107.0
2024-04-19,47.7091,48.6523,47.4097,47.4796,9271692.0
2024-04-20,47.7091,48.6523,47.4097,47.4796,9271692.0
2024-04-21,47.7091,48.6523,47.4097,47.4796,9271692.0
2024-04-22,47.7091,49.0865,47.7091,48.9268,10442067.0
2024-04-23,48.328,49.5257,48.1084,49.1364,10669321.0
2024-04-24,49.1065,49.1763,47.6492,47.8489,10329467.0
2024-04-25,47.2001,49.8401,46.7809,49.7852,12946843.0
2024-04-26,49.6654,50.1445,49.0865,49.8251,9982953.0
2024-04-27,49.6654,50.1445,49.0865,49.8251,9982953.0
2024-04-28,49.6654,50.1445,49.0865,49.8251,9982953.0
2024-04-29,49.7353,50.6435,49.6554,50.3541,9929057.0
2024-04-30,49.7453,50.6336,49.6754,49.9748,11063538.0
2024-05-01,49.9449,50.404,49.1863,49.9249,10372445.0
