,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity
2023-10-01,88.755,89.2818,87.7611,87.94,688834.0
2023-10-02,87.612,88.4519,87.1076,87.5226,615333.0
2023-10-03,86.5883,87.7512,85.6739,86.2802,688684.0
2023-10-04,86.7772,87.4133,85.5845,87.2244,716850.0
2023-10-05,86.9461,87.5027,84.1284,85.0478,1212293.0
2023-10-06,84.9683,85.1372,81.599,81.6288,1810242.0
2023-10-07,84.9683,85.1372,81.599,81.6288,1810242.0
2023-10-08,84.9683,85.1372,81.599,81.6288,1810242.0
2023-10-09,81.2113,83.6862,79.5118,83.1892,1755634.0
2023-10-10,82.7618,84.4912,82.1556,83.9943,1582513.0
2023-10-11,84.4713,85.346,82.742,83.3582,857248.0
2023-10-12,81.927,82.1655,79.1838,79.641,1132850.0
2023-10-13,80.1379,80.615,78.0309,78.8757,970604.0
2023-10-14,80.1379,80.615,78.0309,78.8757,970604.0
2023-10-15,80.1379,80.615,78.0309,78.8757,970604.0
2023-10-16,79.6609,80.943,78.9999,80.5852,875135.0
2023-10-17,79.6509,82.6028,79.5615,82.2052,930832.0
2023-10-18,81.3207,81.8773,80.6448,80.7045,1411330.0
2023-10-19,79.9889,80.8237,79.0049,79.4025,979524.0
2023-10-20,79.2931,79.9292,77.4445,77.842,1059567.0
2023-10-21,79.2931,79.9292,77.4445,77.842,1059567.0
2023-10-22,79.2931,79.9292,77.4445,77.842,1059567.0
2023-10-23,77.355,77.7377,76.1325,76.55,1390866.0
2023-10-24,77.8321,81.5199,76.6593,81.102,2671483.0
2023-10-25,80.5156,81.2312,78.4831,78.7862,1295698.0
2023-10-26,79.1242,82.3096,79.1242,80.6349,1153903.0
2023-10-27,80.8337,80.8337,78.3738,79.0347,1257547.0
2023-10-28,80.8337,80.8337,78.3738,79.0347,1257547.0
2023-10-29,80.8337,80.8337,78.3738,79.0347,1257547.0
2023-10-30,79.8497,80.62,79.0943,79.8895,1911204.0
2023-10-31,79.969,80.7889,79.5664,80.1081,1192127.0
2023-11-01,80.2075,80.8237,79.5913,80.4162,1606081.0
2023-11-02,81.1517,82.3146,79.8696,80.5355,1553660.0
2023-11-03,81.7083,83.4576,80.9132,82.8016,1992479.0
2023-11-04,81.7083,83.4576,80.9132,82.8016,1992479.0
2023-11-05,81.7083,83.4576,80.9132,82.8016,1992479.0
2023-11-06,82.6127,83.4675,81.6785,82.0562,1524160.0
2023-11-07,81.5976,82.2256,80.6607,80.87,1559922.0
2023-11-08,81.1092,81.7272,80.6108,80.9497,1471845.0
2023-11-09,81.4481,81.488,79.2552,79.614,2116213.0
2023-11-10,79.7336,80.2769,78.9761,80.1623,1038279.0
2023-11-11,79.7336,80.2769,78.9761,80.1623,1038279.0
2023-11-12,79.7336,80.2769,78.9761,80.1623,1038279.0
2023-11-13,79.8433,80.6507,79.305,79.943,981149.0
2023-11-14,81.2189,83.2025,80.6607,82.8735,813885.0
2023-11-15,83.0131,84.3687,82.8636,83.8604,1030320.0
2023-11-16,83.1925,84.3089,82.4478,83.0928,1167267.0
2023-11-17,83.5912,84.2092,82.5546,83.3221,1581611.0
2023-11-18,83.5912,84.2092,82.5546,83.3221,1581611.0
2023-11-19,83.5912,84.2092,82.5546,83.3221,1581611.0
2023-11-20,83.1227,83.656,81.7621,82.7938,2370244.0
2023-11-21,82.5047,83.0604,82.0263,82.9034,832826.0
2023-11-22,82.9034,83.3271,82.0063,82.0661,653690.0
2023-11-23,82.9034,83.3271,82.0063,82.0661,653690.0
2023-11-24,82.4549,83.1776,82.2224,82.6742,334527.0
2023-11-25,82.4549,83.1776,82.2224,82.6742,334527.0
2023-11-26,82.4549,83.1776,82.2224,82.6742,334527.0
2023-11-27,82.0861,82.8436,81.3285,82.3751,1594333.0
2023-11-28,82.5645,82.6841,81.5578,81.9266,866841.0
2023-11-29,82.415,84.0597,82.2356,83.8006,1262618.0
2023-11-30,84.0996,85.854,83.4118,85.7343,2016768.0
2023-12-01,85.5749,88.1366,85.1961,87.7578,1598495.0
2023-12-02,85.5749,88.1366,85.1961,87.7578,1598495.0
2023-12-03,85.5749,88.1366,85.1961,87.7578,1598495.0
2023-12-04,87.1797,88.3659,86.7411,88.1964,1085022.0
2023-12-05,87.6482,87.8725,85.9736,86.163,1064386.0
2023-12-06,86.7212,88.964,86.452,88.1067,1399563.0
2023-12-07,88.1665,89.1932,87.6183,88.4955,1033597.0
2023-12-08,88.2064,88.8643,87.718,88.2463,818934.0
2023-12-09,88.2064,88.8643,87.718,88.2463,818934.0
2023-12-10,88.2064,88.8643,87.718,88.2463,818934.0
2023-12-11,88.1266,89.3228,87.9472,88.1366,584745.0
2023-12-12,87.9273,88.017,86.8208,87.5983,644897.0
2023-12-13,87.1996,90.7083,87.1996,90.1601,1615568.0
2023-12-14,91.5058,93.1555,90.509,90.5389,1897046.0
2023-12-15,90.1402,91.1768,89.3378,89.7714,2189146.0
2023-12-16,90.1402,91.1768,89.3378,89.7714,2189146.0
2023-12-17,90.1402,91.1768,89.3378,89.7714,2189146.0
2023-12-18,90.3395,91.0273,89.2829,90.818,2141552.0
2023-12-19,91.4958,92.3132,91.2466,92.2434,2292584.0
2023-12-20,92.0939,92.8814,90.9675,90.9974,1168419.0
2023-12-21,91.745,91.9543,90.9575,91.7749,469939.0
2023-12-22,92.054,92.7219,91.3164,91.8248,536259.0
2023-12-23,92.054,92.7219,91.3164,91.8248,536259.0
2023-12-24,92.054,92.7219,91.3164,91.8248,536259.0
2023-12-25,92.054,92.7219,91.3164,91.8248,536259.0
2023-12-26,91.4659,92.986,91.3862,92.4428,533064.0
2023-12-27,92.4727,92.9611,92.1736,92.6621,589499.0
2023-12-28,93.4495,93.4844,92.5375,93.0109,567974.0
2023-12-29,92.4826,92.8515,91.7849,91.7949,705241.0
2023-12-30,92.4826,92.8515,91.7849,91.7949,705241.0
2023-12-31,92.4826,92.8515,91.7849,91.7949,705241.0
2024-01-01,92.4826,92.8515,91.7849,91.7949,705241.0
2024-01-02,90.9675,92.3132,90.7382,91.4559,737908.0
2024-01-03,90.3495,90.7183,88.964,89.8212,1006335.0
2024-01-04,89.6916,90.3993,89.6816,90.0505,823193.0
2024-01-05,89.5122,91.2715,88.9839,90.9376,1298782.0
2024-01-06,89.5122,91.2715,88.9839,90.9376,1298782.0
2024-01-07,89.5122,91.2715,88.9839,90.9376,1298782.0
2024-01-08,90.7981,91.7949,90.2299,91.7051,855641.0
2024-01-09,91.1569,91.7849,90.3794,91.4858,559791.0
2024-01-10,91.1469,91.745,90.6585,91.1868,757089.0
2024-01-11,91.5656,91.7749,90.4292,90.8579,900647.0
2024-01-12,91.7949,92.2035,90.2199,90.5588,412594.0
2024-01-13,91.7949,92.2035,90.2199,90.5588,412594.0
2024-01-14,91.7949,92.2035,90.2199,90.5588,412594.0
2024-01-15,91.7949,92.2035,90.2199,90.5588,412594.0
2024-01-16,89.8411,90.519,89.1434,90.499,863235.0
2024-01-17,89.4324,90.2897,88.964,89.273,821225.0
2024-01-18,89.4524,89.7315,88.4357,89.0038,799028.0
2024-01-19,89.0238,90.519,88.0469,90.3495,840117.0
2024-01-20,89.0238,90.519,88.0469,90.3495,840117.0
2024-01-21,89.0238,90.519,88.0469,90.3495,840117.0
2024-01-22,90.19,91.0074,89.9607,90.5588,552217.0
2024-01-23,91.3563,91.5058,90.2099,90.8579,1059927.0
2024-01-24,91.5257,91.6852,89.6717,89.7016,681146.0
2024-01-25,90.9476,91.4161,89.7215,90.2199,1159567.0
2024-01-26,90.8479,91.0273,90.0704,90.7482,708969.0
2024-01-27,90.8479,91.0273,90.0704,90.7482,708969.0
2024-01-28,90.8479,91.0273,90.0704,90.7482,708969.0
2024-01-29,90.3296,90.6784,89.4025,90.4392,1219912.0
2024-01-30,89.8112,90.7183,89.6517,90.3993,1053663.0
2024-01-31,90.818,90.8778,88.1167,88.2164,1282235.0
2024-02-01,89.8112,90.0455,87.9173,89.3627,2147654.0
2024-02-02,88.0967,88.9689,87.0003,88.7546,1169592.0
2024-02-03,88.0967,88.9689,87.0003,88.7546,1169592.0
2024-02-04,88.0967,88.9689,87.0003,88.7546,1169592.0
2024-02-05,87.5585,88.1865,86.3474,88.0469,1205961.0
2024-02-06,70.613,77.5108,69.3869,76.4243,5850308.0
2024-02-07,78.7468,78.7468,74.4107,74.7198,2629604.0
2024-02-08,74.6599,75.2879,73.703,74.0519,1877134.0
2024-02-09,74.6898,75.1783,73.1448,74.5503,1342407.0
2024-02-10,74.6898,75.1783,73.1448,74.5503,1342407.0
2024-02-11,74.6898,75.1783,73.1448,74.5503,1342407.0
2024-02-12,74.7497,75.9857,74.5553,75.3976,1841639.0
2024-02-13,74.1017,74.4556,73.0601,73.2943,1695003.0
2024-02-14,73.4439,73.9572,72.5567,73.2345,1656904.0
2024-02-15,73.3741,73.7828,71.5649,71.7094,1877518.0
2024-02-16,71.3905,72.0384,70.7675,72.0284,1806679.0
2024-02-17,71.3905,72.0384,70.7675,72.0284,1806679.0
2024-02-18,71.3905,72.0384,70.7675,72.0284,1806679.0
2024-02-19,71.3905,72.0384,70.7675,72.0284,1806679.0
2024-02-20,71.8689,73.5336,71.5649,72.9056,1155496.0
2024-02-21,72.7959,75.0288,72.7959,75.0088,1531892.0
2024-02-22,74.8992,76.8728,74.8294,76.5738,1610030.0
2024-02-23,77.2416,77.4211,76.2199,76.6735,867075.0
2024-02-24,77.2416,77.4211,76.2199,76.6735,867075.0
2024-02-25,77.2416,77.4211,76.2199,76.6735,867075.0
2024-02-26,76.4043,77.4908,75.587,75.5969,789375.0
2024-02-27,76.1252,77.441,75.8538,77.2416,1204617.0
2024-02-28,76.8031,77.446,74.6799,74.8792,1807687.0
2024-02-29,75.5571,76.5638,74.7546,76.3744,1897963.0
2024-03-01,76.2847,76.7133,75.577,76.0754,910199.0
2024-03-02,76.2847,76.7133,75.577,76.0754,910199.0
2024-03-03,76.2847,76.7133,75.577,76.0754,910199.0
2024-03-04,76.504,76.5339,75.5321,75.6567,1337682.0
2024-03-05,75.3178,75.7315,74.0818,74.4107,1239313.0
2024-03-06,75.268,76.185,74.7696,75.7564,950625.0
2024-03-07,76.3545,77.6503,76.0405,77.5507,1209411.0
2024-03-08,77.9095,78.5474,77.6603,77.7301,894506.0
2024-03-09,77.9095,78.5474,77.6603,77.7301,894506.0
2024-03-10,77.9095,78.5474,77.6603,77.7301,894506.0
2024-03-11,77.6404,78.677,77.4859,77.9892,983737.0
2024-03-12,78.5175,78.5773,77.2915,77.75,1147959.0
2024-03-13,77.66,78.62,77.66,77.96,1091077.0
2024-03-14,77.51,78.06,76.81,77.26,1255355.0
2024-03-15,77.0,78.63,77.0,77.72,1872614.0
2024-03-16,77.0,78.63,77.0,77.72,1872614.0
2024-03-17,77.0,78.63,77.0,77.72,1872614.0
2024-03-18,77.6,78.2,76.91,77.43,1462251.0
2024-03-19,77.41,78.185,77.06,77.26,1457550.0
2024-03-20,76.81,77.7,76.68,77.29,1550581.0
2024-03-21,77.69,77.81,77.1,77.75,1210950.0
2024-03-22,78.22,78.22,77.12,77.55,1057542.0
2024-03-23,78.22,78.22,77.12,77.55,1057542.0
2024-03-24,78.22,78.22,77.12,77.55,1057542.0
2024-03-25,77.87,78.34,77.36,77.39,790582.0
2024-03-26,77.97,78.09,77.332,77.43,996270.0
2024-03-27,77.35,78.51,77.12,78.51,882531.0
2024-03-28,78.29,79.36,78.04,79.26,1403654.0
2024-03-29,78.29,79.36,78.04,79.26,1403654.0
2024-03-30,78.29,79.36,78.04,79.26,1403654.0
2024-03-31,78.29,79.36,78.04,79.26,1403654.0
2024-04-01,79.27,79.465,78.87,79.31,653986.0
2024-04-02,79.12,79.255,77.97,78.15,803682.0
2024-04-03,77.7,78.38,76.9,77.42,756120.0
2024-04-04,77.91,78.79,77.28,77.5,584480.0
2024-04-05,77.34,78.01,77.23,77.3,608660.0
2024-04-06,77.34,78.01,77.23,77.3,608660.0
2024-04-07,77.34,78.01,77.23,77.3,608660.0
2024-04-08,77.49,77.9,76.7,76.99,736265.0
2024-04-09,77.33,80.57,77.21,80.56,1388000.0
2024-04-10,79.02,79.7,78.43,79.5,961662.0
2024-04-11,79.49,79.95,78.99,79.51,802164.0
2024-04-12,78.87,79.515,76.87,77.31,1110729.0
2024-04-13,78.87,79.515,76.87,77.31,1110729.0
2024-04-14,78.87,79.515,76.87,77.31,1110729.0
2024-04-15,78.29,78.71,75.28,76.2,1338167.0
2024-04-16,77.11,77.495,75.745,76.98,998845.0
2024-04-17,76.87,77.02,76.04,76.43,889942.0
2024-04-18,76.76,77.07,76.15,76.92,593025.0
2024-04-19,76.43,77.87,76.15,77.67,1084330.0
2024-04-20,76.43,77.87,76.15,77.67,1084330.0
2024-04-21,76.43,77.87,76.15,77.67,1084330.0
2024-04-22,78.0,79.68,77.12,79.43,1036866.0
2024-04-23,78.8,80.58,78.55,78.6,1154864.0
2024-04-24,78.34,79.18,77.9,78.83,1602287.0
2024-04-25,78.41,79.98,78.16,79.78,1596497.0
2024-04-26,80.82,81.29,80.0,80.59,1903829.0
2024-04-27,80.82,81.29,80.0,80.59,1903829.0
2024-04-28,80.82,81.29,80.0,80.59,1903829.0
2024-04-29,81.09,81.92,80.76,81.09,2069458.0
2024-04-30,83.2,85.66,81.91,82.07,2933159.0
2024-05-01,82.53,84.38,81.66,83.06,1847398.0
