,PHM US Equity,PHM US Equity,PHM US Equity,PHM US Equity,PHM US Equity
2023-09-07,78.657,81.006,78.309,80.5163,2971326.0
2023-09-08,80.228,81.0651,79.6911,80.2578,1697686.0
2023-09-09,80.228,81.0651,79.6911,80.2578,1697686.0
2023-09-10,80.228,81.0651,79.6911,80.2578,1697686.0
2023-09-11,80.576,82.6938,80.4368,81.2322,2348930.0
2023-09-12,80.924,81.7094,77.6379,77.9212,2298161.0
2023-09-13,77.961,78.7564,75.9576,76.5193,2942612.0
2023-09-14,77.3545,78.1768,76.5591,78.13,2480069.0
2023-09-15,76.6256,76.7153,74.7526,75.988,5886901.0
2023-09-16,76.6256,76.7153,74.7526,75.988,5886901.0
2023-09-17,76.6256,76.7153,74.7526,75.988,5886901.0
2023-09-18,76.1075,76.9245,75.4599,76.3367,1876786.0
2023-09-19,76.247,77.2832,75.5297,76.8548,2135401.0
2023-09-20,77.2035,78.2396,76.0089,76.1673,2486139.0
2023-09-21,74.8422,74.9917,72.491,73.6267,2873180.0
2023-09-22,74.1548,74.2843,73.0589,73.6666,1599954.0
2023-09-23,74.1548,74.2843,73.0589,73.6666,1599954.0
2023-09-24,74.1548,74.2843,73.0589,73.6666,1599954.0
2023-09-25,73.2681,74.4537,73.1286,73.6566,1817636.0
2023-09-26,73.547,74.2544,72.8994,72.9991,1852368.0
2023-09-27,73.836,74.0601,72.5159,72.9293,1763422.0
2023-09-28,72.6404,74.8223,72.491,74.4935,2267103.0
2023-09-29,74.9419,75.4051,73.1884,73.7762,1559029.0
2023-09-30,74.9419,75.4051,73.1884,73.7762,1559029.0
2023-10-01,74.9419,75.4051,73.1884,73.7762,1559029.0
2023-10-02,73.1684,74.4487,72.6908,72.9493,1939096.0
2023-10-03,72.212,72.5906,69.7212,70.4685,2567589.0
2023-10-04,70.9567,72.2718,70.4735,72.0924,2393819.0
2023-10-05,71.7138,72.5806,71.2555,71.6043,2311326.0
2023-10-06,70.7474,72.3963,69.8607,71.933,2387638.0
2023-10-07,70.7474,72.3963,69.8607,71.933,2387638.0
2023-10-08,70.7474,72.3963,69.8607,71.933,2387638.0
2023-10-09,71.2655,72.9094,70.7325,72.8496,1444745.0
2023-10-10,72.8696,74.902,72.8696,73.6566,2037393.0
2023-10-11,74.9319,76.4164,74.2645,75.3105,1979938.0
2023-10-12,74.2146,74.4935,70.857,71.6441,2107273.0
2023-10-13,71.943,73.1485,71.6391,72.6205,1823044.0
2023-10-14,71.943,73.1485,71.6391,72.6205,1823044.0
2023-10-15,71.943,73.1485,71.6391,72.6205,1823044.0
2023-10-16,73.5172,73.836,72.1622,72.6105,1692490.0
2023-10-17,72.0526,74.1498,71.7537,73.1884,2057136.0
2023-10-18,72.3017,72.8795,71.5146,71.5345,1751070.0
2023-10-19,71.7736,72.0426,69.4921,69.8707,2991612.0
2023-10-20,70.05,70.877,68.9541,69.3925,2672994.0
2023-10-21,70.05,70.877,68.9541,69.3925,2672994.0
2023-10-22,70.05,70.877,68.9541,69.3925,2672994.0
2023-10-23,69.3128,71.0663,69.0836,70.3091,3260508.0
2023-10-24,69.0039,72.0426,68.5456,71.3851,4691630.0
2023-10-25,71.5445,71.5744,69.9504,70.7574,2521413.0
2023-10-26,71.5744,73.3079,71.2193,72.0725,2378091.0
2023-10-27,72.7002,72.7002,71.4349,71.6541,2096369.0
2023-10-28,72.7002,72.7002,71.4349,71.6541,2096369.0
2023-10-29,72.7002,72.7002,71.4349,71.6541,2096369.0
2023-10-30,72.3316,72.8546,70.9367,71.9629,1862940.0
2023-10-31,72.4611,73.6566,72.1821,73.3179,2400128.0
2023-11-01,73.288,77.1537,72.8197,76.9444,3653838.0
2023-11-02,79.0167,81.2485,78.8822,79.8736,3721220.0
2023-11-03,82.3743,83.9385,82.2747,83.0617,3094233.0
2023-11-04,82.3743,83.9385,82.2747,83.0617,3094233.0
2023-11-05,82.3743,83.9385,82.2747,83.0617,3094233.0
2023-11-06,82.2049,82.8195,81.2584,81.5573,2345328.0
2023-11-07,81.7068,83.0119,81.3581,81.7267,1949766.0
2023-11-08,81.9459,82.3245,80.9645,81.3879,1618581.0
2023-11-09,81.3979,82.0953,80.302,80.6108,1770325.0
2023-11-10,81.2086,82.3394,80.302,82.0654,2055928.0
2023-11-11,81.2086,82.3394,80.302,82.0654,2055928.0
2023-11-12,81.2086,82.3394,80.302,82.0654,2055928.0
2023-11-13,81.3182,82.2348,80.7016,81.7367,1935754.0
2023-11-14,85.0743,88.4218,84.9896,87.5252,3182418.0
2023-11-15,87.1864,88.4861,86.6185,86.7182,1833051.0
2023-11-16,87.2163,87.7543,86.5289,86.6484,2212255.0
2023-11-17,87.1167,88.118,86.9772,87.9735,2079884.0
2023-11-18,87.1167,88.118,86.9772,87.9735,2079884.0
2023-11-19,87.1167,88.118,86.9772,87.9735,2079884.0
2023-11-20,87.6646,88.2027,86.9473,87.9337,1407729.0
2023-11-21,87.3757,88.1528,86.9324,86.9672,1576110.0
2023-11-22,88.0731,88.8303,87.1466,87.6148,1498716.0
2023-11-23,88.0731,88.8303,87.1466,87.6148,1498716.0
2023-11-24,86.9174,87.844,86.9174,87.7742,613288.0
2023-11-25,86.9174,87.844,86.9174,87.7742,613288.0
2023-11-26,86.9174,87.844,86.9174,87.7742,613288.0
2023-11-27,87.7643,88.0036,87.2163,87.5849,1563684.0
2023-11-28,87.565,88.1329,87.037,87.2661,1482863.0
2023-11-29,88.1827,88.5314,87.565,87.6846,1263591.0
2023-11-30,87.3458,88.2027,86.2698,88.0931,2742886.0
2023-12-01,88.1827,91.072,88.1827,90.6834,2474871.0
2023-12-02,88.1827,91.072,88.1827,90.6834,2474871.0
2023-12-03,88.1827,91.072,88.1827,90.6834,2474871.0
2023-12-04,89.8964,91.1019,89.4779,90.6834,1831817.0
2023-12-05,90.6237,91.2613,90.1604,90.5838,1581864.0
2023-12-06,91.6598,93.4332,91.6598,92.1181,2144158.0
2023-12-07,92.427,94.1406,92.148,94.1107,2142526.0
2023-12-08,93.6425,96.2578,93.6425,95.9539,2226929.0
2023-12-09,93.6425,96.2578,93.6425,95.9539,2226929.0
2023-12-10,93.6425,96.2578,93.6425,95.9539,2226929.0
2023-12-11,95.5155,96.203,95.0273,95.6948,1774154.0
2023-12-12,95.9539,96.2617,95.4458,95.6351,1608006.0
2023-12-13,96.4221,98.5144,95.0074,97.5978,3163544.0
2023-12-14,99.3214,104.7014,99.3214,104.4922,4060802.0
2023-12-15,103.2269,104.7413,101.7823,102.111,6866315.0
2023-12-16,103.2269,104.7413,101.7823,102.111,6866315.0
2023-12-17,103.2269,104.7413,101.7823,102.111,6866315.0
2023-12-18,102.101,102.121,100.2243,101.8215,2324638.0
2023-12-19,102.1409,104.0316,101.522,102.7599,2348295.0
2023-12-20,102.6201,104.0226,101.8015,101.9014,1672313.0
2023-12-21,103.6683,103.949,101.4022,102.2507,1259455.0
2023-12-22,102.8497,102.8796,101.8015,102.2507,1410203.0
2023-12-23,102.8497,102.8796,101.8015,102.2507,1410203.0
2023-12-24,102.8497,102.8796,101.8015,102.2507,1410203.0
2023-12-25,102.8497,102.8796,101.8015,102.2507,1410203.0
2023-12-26,102.5702,103.4486,102.2258,102.9994,1111834.0
2023-12-27,103.1791,104.1075,102.7648,103.7481,1177918.0
2023-12-28,103.1092,104.0276,102.8597,103.3089,880829.0
2023-12-29,103.0094,103.6683,102.5402,103.0394,1227754.0
2023-12-30,103.0094,103.6683,102.5402,103.0394,1227754.0
2023-12-31,103.0094,103.6683,102.5402,103.0394,1227754.0
2024-01-01,103.0094,103.6683,102.5402,103.0394,1227754.0
2024-01-02,101.6518,102.3805,100.5238,101.3723,2533808.0
2024-01-03,99.825,101.1327,98.8567,100.2942,2018840.0
2024-01-04,99.7252,101.3024,99.5056,100.1345,1984935.0
2024-01-05,99.6852,102.1509,99.6852,101.3024,1602069.0
2024-01-06,99.6852,102.1509,99.6852,101.3024,1602069.0
2024-01-07,99.6852,102.1509,99.6852,101.3024,1602069.0
2024-01-08,102.1509,103.5884,102.0611,103.5485,1538162.0
2024-01-09,102.3705,103.3888,102.1409,103.1292,1288989.0
2024-01-10,104.5268,105.9242,104.3471,105.0259,1421506.0
2024-01-11,103.7581,105.6947,103.27,105.6348,1341389.0
2024-01-12,105.9543,106.2038,103.828,104.7264,1113937.0
2024-01-13,105.9543,106.2038,103.828,104.7264,1113937.0
2024-01-14,105.9543,106.2038,103.828,104.7264,1113937.0
2024-01-15,105.9543,106.2038,103.828,104.7264,1113937.0
2024-01-16,103.8979,104.6066,103.13,103.9378,1620576.0
2024-01-17,103.0094,103.798,102.2807,103.5684,1705332.0
2024-01-18,105.0159,105.6149,102.7798,104.0476,1439349.0
2024-01-19,104.4768,106.0341,103.3039,105.8844,1543519.0
2024-01-20,104.4768,106.0341,103.3039,105.8844,1543519.0
2024-01-21,104.4768,106.0341,103.3039,105.8844,1543519.0
2024-01-22,106.7029,109.0688,106.1938,109.0488,2387001.0
2024-01-23,106.094,107.9208,102.2557,103.4187,3189314.0
2024-01-24,104.367,104.976,101.4621,102.1809,2313542.0
2024-01-25,102.9495,104.966,102.7299,104.946,2157479.0
2024-01-26,104.7264,106.1539,104.3571,104.936,1891801.0
2024-01-27,104.7264,106.1539,104.3571,104.936,1891801.0
2024-01-28,104.7264,106.1539,104.3571,104.936,1891801.0
2024-01-29,104.8761,106.4135,104.392,105.8744,2840445.0
2024-01-30,107.6213,110.5562,105.0159,105.3653,3473317.0
2024-01-31,104.946,107.5415,104.1075,104.377,2255521.0
2024-02-01,105.5849,106.8227,104.2572,106.5432,1563766.0
2024-02-02,104.6166,106.9775,103.1492,105.7846,1641366.0
2024-02-03,104.6166,106.9775,103.1492,105.7846,1641366.0
2024-02-04,104.6166,106.9775,103.1492,105.7846,1641366.0
2024-02-05,104.7164,104.8562,103.0793,104.1674,1893534.0
2024-02-06,104.3571,104.3571,101.3623,102.3905,2195379.0
2024-02-07,103.1492,104.0975,102.6001,102.8297,1765473.0
2024-02-08,103.0993,103.9178,102.0212,103.0793,1430883.0
2024-02-09,102.8397,103.7481,101.9712,102.9196,1695563.0
2024-02-10,102.8397,103.7481,101.9712,102.9196,1695563.0
2024-02-11,102.8397,103.7481,101.9712,102.9196,1695563.0
2024-02-12,103.2191,106.1539,102.9804,105.4951,1516780.0
2024-02-13,101.1327,103.0693,100.0646,101.8215,2120549.0
2024-02-14,103.2889,104.3271,102.0411,103.6383,1390627.0
2024-02-15,104.2273,104.7464,102.9845,104.2972,1336873.0
2024-02-16,102.8796,103.2191,101.1127,101.2725,1528127.0
2024-02-17,102.8796,103.2191,101.1127,101.2725,1528127.0
2024-02-18,102.8796,103.2191,101.1127,101.2725,1528127.0
2024-02-19,102.8796,103.2191,101.1127,101.2725,1528127.0
2024-02-20,100.3241,103.0693,100.0646,102.8597,1704535.0
2024-02-21,104.4369,105.6887,102.4105,103.4387,1265004.0
2024-02-22,104.4469,105.9343,104.0326,104.4968,1462398.0
2024-02-23,104.936,106.643,104.936,105.555,1013267.0
2024-02-24,104.936,106.643,104.936,105.555,1013267.0
2024-02-25,104.936,106.643,104.936,105.555,1013267.0
2024-02-26,105.7546,107.0024,105.53,106.0142,1527430.0
2024-02-27,106.6331,107.7211,105.8844,106.673,1653313.0
2024-02-28,106.3136,107.1122,105.6149,106.2437,1226744.0
2024-02-29,107.0923,108.5397,106.7628,108.1903,2580275.0
2024-03-01,108.1903,111.215,107.8609,111.0154,1715985.0
2024-03-02,108.1903,111.215,107.8609,111.0154,1715985.0
2024-03-03,108.1903,111.215,107.8609,111.0154,1715985.0
2024-03-04,112.0336,113.2315,110.5961,110.8357,2510049.0
2024-03-05,110.4464,112.8721,109.5979,110.2567,2096298.0
2024-03-06,111.255,111.4646,110.077,111.245,2046489.0
2024-03-07,112.2931,114.5192,112.2931,113.6009,1864321.0
2024-03-08,114.1599,114.9984,111.6942,112.4828,1285024.0
2024-03-09,114.1599,114.9984,111.6942,112.4828,1285024.0
2024-03-10,114.1599,114.9984,111.6942,112.4828,1285024.0
2024-03-11,112.0236,112.1384,108.9191,110.656,1464379.0
2024-03-12,110.4264,112.7424,109.548,111.9637,1528420.0
2024-03-13,112.353,114.5991,111.8938,114.08,1988343.0
2024-03-14,114.36,114.635,109.22,109.72,2828881.0
2024-03-15,108.6,111.45,108.59,110.9,4465558.0
2024-03-16,108.6,111.45,108.59,110.9,4465558.0
2024-03-17,108.6,111.45,108.59,110.9,4465558.0
2024-03-18,111.31,111.735,109.02,110.18,1596402.0
2024-03-19,109.56,111.61,109.13,111.41,1635549.0
2024-03-20,111.55,114.59,110.86,113.99,1512754.0
2024-03-21,115.29,117.17,115.26,116.06,1625592.0
2024-03-22,116.34,117.41,115.49,116.45,1645645.0
2024-03-23,116.34,117.41,115.49,116.45,1645645.0
2024-03-24,116.34,117.41,115.49,116.45,1645645.0
2024-03-25,115.8,117.275,115.65,115.69,1107359.0
2024-03-26,115.88,116.83,115.71,115.99,1360921.0
2024-03-27,117.01,118.2567,116.32,118.01,1407662.0
2024-03-28,118.18,120.89,118.09,120.62,1624236.0
2024-03-29,118.18,120.89,118.09,120.62,1624236.0
2024-03-30,118.18,120.89,118.09,120.62,1624236.0
2024-03-31,118.18,120.89,118.09,120.62,1624236.0
2024-04-01,120.49,121.075,117.86,118.43,1246522.0
2024-04-02,115.83,116.04,112.36,114.2,2025412.0
2024-04-03,113.7,115.74,113.51,115.62,1461013.0
2024-04-04,117.09,117.75,113.245,113.84,1778807.0
2024-04-05,114.1,116.64,113.865,116.35,1298977.0
2024-04-06,114.1,116.64,113.865,116.35,1298977.0
2024-04-07,114.1,116.64,113.865,116.35,1298977.0
2024-04-08,116.57,116.99,115.01,115.05,1679828.0
2024-04-09,115.88,116.01,112.76,115.39,1307193.0
2024-04-10,110.99,111.86,109.1,109.4,2238961.0
2024-04-11,109.42,111.57,109.42,110.58,1175421.0
2024-04-12,109.9,110.91,109.28,110.89,1535394.0
2024-04-13,109.9,110.91,109.28,110.89,1535394.0
2024-04-14,109.9,110.91,109.28,110.89,1535394.0
2024-04-15,110.91,111.54,108.42,108.79,1839593.0
2024-04-16,107.37,107.63,105.35,106.86,1577056.0
2024-04-17,108.06,108.19,105.97,106.15,1285052.0
2024-04-18,109.5,109.66,105.92,105.96,1905538.0
2024-04-19,106.25,107.99,104.6,105.43,2319309.0
2024-04-20,106.25,107.99,104.6,105.43,2319309.0
2024-04-21,106.25,107.99,104.6,105.43,2319309.0
2024-04-22,106.32,107.83,105.185,107.83,2698896.0
2024-04-23,107.06,113.25,105.82,112.76,3514512.0
2024-04-24,113.4,114.62,111.19,112.26,2045283.0
2024-04-25,110.0,111.64,107.11,111.36,1889876.0
2024-04-26,112.3,114.71,112.02,113.8,1747255.0
2024-04-27,112.3,114.71,112.02,113.8,1747255.0
2024-04-28,112.3,114.71,112.02,113.8,1747255.0
2024-04-29,114.49,115.29,113.66,114.56,1238944.0
2024-04-30,113.27,114.33,111.07,111.42,1547814.0
2024-05-01,111.58,114.88,110.44,111.82,1416303.0
