,ESNT US Equity,ESNT US Equity,ESNT US Equity,ESNT US Equity,ESNT US Equity
2023-10-19,47.6187,47.9156,46.5992,46.8764,376971.0
2023-10-20,46.9358,47.0743,46.0944,46.4508,568861.0
2023-10-21,46.9358,47.0743,46.0944,46.4508,568861.0
2023-10-22,46.9358,47.0743,46.0944,46.4508,568861.0
2023-10-23,46.3023,46.6339,45.9262,46.4211,633387.0
2023-10-24,46.5893,46.9358,45.9658,46.2231,291726.0
2023-10-25,45.7777,46.2528,45.7777,45.9757,335991.0
2023-10-26,46.1142,46.6388,45.8915,45.9559,526912.0
2023-10-27,45.8866,46.0153,45.164,45.56,507361.0
2023-10-28,45.8866,46.0153,45.164,45.56,507361.0
2023-10-29,45.8866,46.0153,45.164,45.56,507361.0
2023-10-30,46.1043,46.1241,45.6094,45.8272,748212.0
2023-10-31,45.8173,46.9803,45.8173,46.7576,855977.0
2023-11-01,46.7576,47.3317,46.4508,47.302,424677.0
2023-11-02,47.6088,48.4501,46.8863,47.5791,558934.0
2023-11-03,48.7867,48.7966,47.8464,48.559,376113.0
2023-11-04,48.7867,48.7966,47.8464,48.559,376113.0
2023-11-05,48.7867,48.7966,47.8464,48.559,376113.0
2023-11-06,48.4699,48.7223,47.9849,48.7075,341244.0
2023-11-07,48.7174,48.7174,47.8464,48.1532,315132.0
2023-11-08,48.0641,48.2324,47.5098,47.5395,333993.0
2023-11-09,47.7672,47.8266,47.203,47.3218,303471.0
2023-11-10,47.4208,48.1334,47.4208,47.9255,308554.0
2023-11-11,47.4208,48.1334,47.4208,47.9255,308554.0
2023-11-12,47.4208,48.1334,47.4208,47.9255,308554.0
2023-11-13,47.7177,48.173,47.5791,47.7573,227207.0
2023-11-14,48.9945,49.143,48.6431,49.0044,433024.0
2023-11-15,48.8559,49.3508,48.6481,48.6778,554890.0
2023-11-16,48.8263,48.8263,47.1684,47.2426,516351.0
2023-11-17,47.4307,47.9255,47.4307,47.8959,501799.0
2023-11-18,47.4307,47.9255,47.4307,47.8959,501799.0
2023-11-19,47.4307,47.9255,47.4307,47.8959,501799.0
2023-11-20,47.8662,48.2918,47.6286,48.272,506181.0
2023-11-21,48.0641,48.168,47.2327,47.2723,361943.0
2023-11-22,47.6781,48.0047,47.4405,47.7474,283596.0
2023-11-23,47.6781,48.0047,47.4405,47.7474,283596.0
2023-11-24,47.8464,48.0443,47.7078,47.9057,90490.0
2023-11-25,47.8464,48.0443,47.7078,47.9057,90490.0
2023-11-26,47.8464,48.0443,47.7078,47.9057,90490.0
2023-11-27,47.6088,47.886,47.5791,47.7969,301203.0
2023-11-28,47.7672,47.7672,47.1733,47.2822,354984.0
2023-11-29,47.5692,47.9354,47.49,47.5197,402616.0
2023-11-30,47.5794,48.2162,47.3207,48.0968,479333.0
2023-12-01,47.9675,48.9127,47.7535,48.8032,505528.0
2023-12-02,47.9675,48.9127,47.7535,48.8032,505528.0
2023-12-03,47.9675,48.9127,47.7535,48.8032,505528.0
2023-12-04,48.7435,49.3753,48.7435,49.1316,408446.0
2023-12-05,49.052,49.1316,48.2361,48.2659,361629.0
2023-12-06,48.4948,49.0171,47.8331,47.9277,434844.0
2023-12-07,48.1465,48.6341,47.8381,48.6142,440594.0
2023-12-08,48.6142,49.4699,48.4848,49.2112,398178.0
2023-12-09,48.6142,49.4699,48.4848,49.2112,398178.0
2023-12-10,48.6142,49.4699,48.4848,49.2112,398178.0
2023-12-11,49.1614,49.9275,49.1614,49.7186,354315.0
2023-12-12,49.6191,50.3554,49.4151,49.9375,338657.0
2023-12-13,50.2161,51.4896,50.1166,51.4498,651621.0
2023-12-14,52.216,52.5045,51.5991,52.1364,603064.0
2023-12-15,52.206,52.206,50.5743,50.6439,1808730.0
2023-12-16,52.206,52.206,50.5743,50.6439,1808730.0
2023-12-17,52.206,52.206,50.5743,50.6439,1808730.0
2023-12-18,50.833,51.3454,50.5743,50.9026,456831.0
2023-12-19,51.0519,52.1811,50.8429,51.8379,548081.0
2023-12-20,51.8478,52.7234,51.6289,51.7284,651538.0
2023-12-21,51.9672,52.604,51.6687,52.5145,496770.0
2023-12-22,52.7632,53.1214,52.7184,52.9324,356410.0
2023-12-23,52.7632,53.1214,52.7184,52.9324,356410.0
2023-12-24,52.7632,53.1214,52.7184,52.9324,356410.0
2023-12-25,52.7632,53.1214,52.7184,52.9324,356410.0
2023-12-26,53.0915,53.3602,52.8329,53.0119,248523.0
2023-12-27,52.9523,53.2308,52.8727,52.9721,257918.0
2023-12-28,52.8727,53.39,52.6836,53.0617,244001.0
2023-12-29,53.1512,53.1512,52.4747,52.4747,367614.0
2023-12-30,53.1512,53.1512,52.4747,52.4747,367614.0
2023-12-31,53.1512,53.1512,52.4747,52.4747,367614.0
2024-01-01,53.1512,53.1512,52.4747,52.4747,367614.0
2024-01-02,52.2657,52.6936,51.9672,52.6339,356190.0
2024-01-03,52.1264,52.8478,51.7284,52.3951,603670.0
2024-01-04,52.6438,53.002,52.4398,52.8826,572633.0
2024-01-05,52.7632,53.6388,52.5045,52.5841,505645.0
2024-01-06,52.7632,53.6388,52.5045,52.5841,505645.0
2024-01-07,52.7632,53.6388,52.5045,52.5841,505645.0
2024-01-08,52.803,53.1811,52.5742,53.1114,418039.0
2024-01-09,52.4448,52.4846,51.6687,52.2359,494348.0
2024-01-10,52.206,52.9025,52.206,52.8528,384611.0
2024-01-11,52.6836,52.9224,51.7981,52.5841,500021.0
2024-01-12,53.2308,53.4895,52.7931,53.2905,424037.0
2024-01-13,53.2308,53.4895,52.7931,53.2905,424037.0
2024-01-14,53.2308,53.4895,52.7931,53.2905,424037.0
2024-01-15,53.2308,53.4895,52.7931,53.2905,424037.0
2024-01-16,53.0119,53.3801,52.3354,52.5244,402830.0
2024-01-17,52.007,52.6936,51.9971,52.5244,400880.0
2024-01-18,52.6936,53.2209,52.3453,53.2109,376040.0
2024-01-19,53.4895,54.9422,53.2607,54.9322,767304.0
2024-01-20,53.4895,54.9422,53.2607,54.9322,767304.0
2024-01-21,53.4895,54.9422,53.2607,54.9322,767304.0
2024-01-22,55.4397,55.7083,54.7332,54.9024,579545.0
2024-01-23,55.0417,55.2805,54.2656,54.3253,549102.0
2024-01-24,54.783,55.2606,54.5641,54.7631,316289.0
2024-01-25,55.3501,55.4795,54.395,55.0019,387281.0
2024-01-26,55.2805,55.4993,54.9521,55.3203,333339.0
2024-01-27,55.2805,55.4993,54.9521,55.3203,333339.0
2024-01-28,55.2805,55.4993,54.9521,55.3203,333339.0
2024-01-29,55.1412,55.4695,54.9521,55.37,378533.0
2024-01-30,55.2407,56.0168,55.2407,55.9272,311784.0
2024-01-31,55.9272,56.166,54.8079,54.8825,511279.0
2024-02-01,54.8825,55.0218,53.8825,54.8526,485717.0
2024-02-02,54.4447,55.0317,54.4049,54.4348,464449.0
2024-02-03,54.4447,55.0317,54.4049,54.4348,464449.0
2024-02-04,54.4447,55.0317,54.4049,54.4348,464449.0
2024-02-05,53.997,53.997,52.803,53.2806,350662.0
2024-02-06,53.2706,54.0567,53.2706,53.599,567517.0
2024-02-07,53.6587,53.6587,52.7533,52.8727,516524.0
2024-02-08,52.7035,52.9224,51.7881,52.6438,711005.0
2024-02-09,54.3452,54.3452,50.4002,51.4896,1089772.0
2024-02-10,54.3452,54.3452,50.4002,51.4896,1089772.0
2024-02-11,54.3452,54.3452,50.4002,51.4896,1089772.0
2024-02-12,51.9075,53.1512,51.8976,52.7931,972243.0
2024-02-13,51.8478,52.614,51.0618,51.4697,876612.0
2024-02-14,51.9871,52.0618,51.1713,51.9374,758242.0
2024-02-15,52.3354,53.2358,52.0779,53.201,730040.0
2024-02-16,53.0119,53.1363,52.0667,52.0966,748282.0
2024-02-17,53.0119,53.1363,52.0667,52.0966,748282.0
2024-02-18,53.0119,53.1363,52.0667,52.0966,748282.0
2024-02-19,53.0119,53.1363,52.0667,52.0966,748282.0
2024-02-20,51.5692,52.0269,51.4299,51.6787,569092.0
2024-02-21,51.8578,52.5742,51.671,52.4249,451102.0
2024-02-22,52.415,52.5493,51.7284,52.0468,529552.0
2024-02-23,52.0468,53.1711,52.0419,52.614,349625.0
2024-02-24,52.0468,53.1711,52.0419,52.614,349625.0
2024-02-25,52.0468,53.1711,52.0419,52.614,349625.0
2024-02-26,52.1861,52.6339,52.017,52.0468,349490.0
2024-02-27,52.2259,52.4597,51.8926,52.3155,310247.0
2024-02-28,52.0468,53.5492,52.0468,53.1214,494531.0
2024-02-29,53.7084,53.7084,52.614,53.3005,558184.0
2024-03-01,53.191,53.4199,52.9572,53.3005,403996.0
2024-03-02,53.191,53.4199,52.9572,53.3005,403996.0
2024-03-03,53.191,53.4199,52.9572,53.3005,403996.0
2024-03-04,53.3502,54.3552,53.1512,53.2806,390580.0
2024-03-05,53.1512,53.8477,52.9025,53.4,474410.0
2024-03-06,53.5592,54.2656,53.2706,53.5691,489572.0
2024-03-07,53.9771,54.584,53.4995,53.6985,469682.0
2024-03-08,54.1363,54.6636,53.6089,53.6885,401888.0
2024-03-09,54.1363,54.6636,53.6089,53.6885,401888.0
2024-03-10,54.1363,54.6636,53.6089,53.6885,401888.0
2024-03-11,53.39,55.4496,53.39,55.37,630993.0
2024-03-12,55.2,55.98,55.13,55.66,505726.0
2024-03-13,55.62,56.36,55.54,55.88,563933.0
2024-03-14,55.75,56.28,54.97,55.32,431208.0
2024-03-15,55.01,55.88,54.85,55.33,2099526.0
2024-03-16,55.01,55.88,54.85,55.33,2099526.0
2024-03-17,55.01,55.88,54.85,55.33,2099526.0
2024-03-18,55.17,55.54,54.38,54.42,418332.0
2024-03-19,54.48,55.885,54.48,55.86,646320.0
2024-03-20,55.78,58.545,55.705,58.03,689249.0
2024-03-21,58.21,58.67,57.78,58.47,689984.0
2024-03-22,58.42,58.595,57.495,57.7,454520.0
2024-03-23,58.42,58.595,57.495,57.7,454520.0
2024-03-24,58.42,58.595,57.495,57.7,454520.0
2024-03-25,57.5,58.56,57.5,57.95,354047.0
2024-03-26,58.31,58.42,57.45,57.59,556713.0
2024-03-27,57.72,59.1,57.72,59.04,433924.0
2024-03-28,59.13,59.9,59.13,59.51,457552.0
2024-03-29,59.13,59.9,59.13,59.51,457552.0
2024-03-30,59.13,59.9,59.13,59.51,457552.0
2024-03-31,59.13,59.9,59.13,59.51,457552.0
2024-04-01,59.37,59.505,58.53,58.87,503197.0
2024-04-02,58.38,59.088,58.0,58.54,549021.0
2024-04-03,57.8,58.73,57.3308,58.18,560655.0
2024-04-04,58.88,58.88,56.325,56.45,483569.0
2024-04-05,56.79,57.3,56.475,56.73,349433.0
2024-04-06,56.79,57.3,56.475,56.73,349433.0
2024-04-07,56.79,57.3,56.475,56.73,349433.0
2024-04-08,56.99,57.18,56.68,56.81,304984.0
2024-04-09,56.86,57.05,56.17,56.22,393348.0
2024-04-10,55.37,55.37,53.57,54.09,556720.0
2024-04-11,54.11,54.275,53.72,54.03,536749.0
2024-04-12,53.47,53.895,53.33,53.66,334561.0
2024-04-13,53.47,53.895,53.33,53.66,334561.0
2024-04-14,53.47,53.895,53.33,53.66,334561.0
2024-04-15,53.95,54.21,52.84,53.28,412479.0
2024-04-16,52.89,52.97,52.31,52.67,355222.0
2024-04-17,53.09,53.21,52.33,52.33,337698.0
2024-04-18,52.42,53.125,52.42,52.67,393193.0
2024-04-19,52.69,53.49,52.69,53.46,534602.0
2024-04-20,52.69,53.49,52.69,53.46,534602.0
2024-04-21,52.69,53.49,52.69,53.46,534602.0
2024-04-22,53.8,54.13,53.23,53.91,345944.0
2024-04-23,53.92,54.44,53.51,54.15,715841.0
2024-04-24,53.85,54.25,53.66,54.17,540411.0
2024-04-25,53.83,54.0,53.14,53.86,410517.0
2024-04-26,53.86,54.18,53.78,53.98,499921.0
2024-04-27,53.86,54.18,53.78,53.98,499921.0
2024-04-28,53.86,54.18,53.78,53.98,499921.0
2024-04-29,54.1,54.415,53.64,53.68,429146.0
2024-04-30,53.38,53.73,52.85,52.97,509952.0
2024-05-01,53.07,53.93,53.03,53.59,1074843.0
