,TTC US Equity,TTC US Equity,TTC US Equity,TTC US Equity,TTC US Equity
2023-10-27,81.3649,81.7271,80.2703,80.6603,270260.0
2023-10-28,81.3649,81.7271,80.2703,80.6603,270260.0
2023-10-29,81.3649,81.7271,80.2703,80.6603,270260.0
2023-10-30,81.3946,81.7023,80.2435,80.9481,464027.0
2023-10-31,80.8389,81.1465,79.9259,80.2236,450683.0
2023-11-01,80.1244,80.5908,78.9732,80.4122,483911.0
2023-11-02,81.484,83.1015,81.3649,83.0618,521066.0
2023-11-03,84.3122,86.1481,83.821,85.4237,774218.0
2023-11-04,84.3122,86.1481,83.821,85.4237,774218.0
2023-11-05,84.3122,86.1481,83.821,85.4237,774218.0
2023-11-06,85.3443,85.3443,83.1313,83.2603,467678.0
2023-11-07,82.4763,82.6153,81.5931,82.4168,434204.0
2023-11-08,82.6153,83.8458,82.6053,83.3695,421309.0
2023-11-09,84.1138,84.1138,81.4244,81.5633,362541.0
2023-11-10,82.1092,83.1908,81.5733,83.1809,307881.0
2023-11-11,82.1092,83.1908,81.5733,83.1809,307881.0
2023-11-12,82.1092,83.1908,81.5733,83.1809,307881.0
2023-11-13,82.8435,83.2653,82.2034,82.7244,297828.0
2023-11-14,84.3023,86.9817,84.1832,85.8603,456180.0
2023-11-15,86.1779,87.2993,85.4733,86.2871,486274.0
2023-11-16,86.3565,86.7832,84.9473,85.3939,267488.0
2023-11-17,85.8504,86.0886,83.9947,84.6794,905847.0
2023-11-18,85.8504,86.0886,83.9947,84.6794,905847.0
2023-11-19,85.8504,86.0886,83.9947,84.6794,905847.0
2023-11-20,84.9077,85.6023,84.3321,84.4115,527652.0
2023-11-21,84.0741,84.347,83.2851,83.3397,655330.0
2023-11-22,83.3397,83.8012,81.9603,82.784,465597.0
2023-11-23,83.3397,83.8012,81.9603,82.784,465597.0
2023-11-24,82.6153,83.816,82.5111,83.7962,491997.0
2023-11-25,82.6153,83.816,82.5111,83.7962,491997.0
2023-11-26,82.6153,83.816,82.5111,83.7962,491997.0
2023-11-27,83.3695,83.7962,82.5458,83.1015,535591.0
2023-11-28,82.6053,82.8385,81.3202,81.6527,560190.0
2023-11-29,82.3076,82.655,81.5981,81.8809,637965.0
2023-11-30,82.2481,82.9325,81.7519,82.3672,863180.0
2023-12-01,82.516,85.1161,82.0397,85.0664,854186.0
2023-12-02,82.516,85.1161,82.0397,85.0664,854186.0
2023-12-03,82.516,85.1161,82.0397,85.0664,854186.0
2023-12-04,84.997,85.6916,84.3033,85.6817,624812.0
2023-12-05,84.471,84.471,80.7298,81.3847,857601.0
2023-12-06,82.0298,84.6596,81.8065,83.7565,887702.0
2023-12-07,83.7664,84.0592,83.1115,83.3496,477904.0
2023-12-08,83.4886,84.4015,83.3695,83.5878,404394.0
2023-12-09,83.4886,84.4015,83.3695,83.5878,404394.0
2023-12-10,83.4886,84.4015,83.3695,83.5878,404394.0
2023-12-11,83.5878,84.1092,83.1958,83.3695,628775.0
2023-12-12,83.2305,83.4044,82.0794,82.7641,900819.0
2023-12-13,83.1115,84.9077,81.8313,84.8977,1270296.0
2023-12-14,85.9596,88.9764,85.9596,87.5672,1264799.0
2023-12-15,87.5077,88.5695,86.7237,86.7336,1881141.0
2023-12-16,87.5077,88.5695,86.7237,86.7336,1881141.0
2023-12-17,87.5077,88.5695,86.7237,86.7336,1881141.0
2023-12-18,86.684,87.1951,85.9,86.7733,1370412.0
2023-12-19,87.5573,88.8672,87.3787,88.5497,1538184.0
2023-12-20,99.7139,101.2223,94.5188,96.4688,1895202.0
2023-12-21,97.2429,98.9895,95.4268,98.8009,1444648.0
2023-12-22,99.0589,99.1681,97.1734,98.0269,676853.0
2023-12-23,99.0589,99.1681,97.1734,98.0269,676853.0
2023-12-24,99.0589,99.1681,97.1734,98.0269,676853.0
2023-12-25,99.0589,99.1681,97.1734,98.0269,676853.0
2023-12-26,97.7878,99.6005,97.5935,99.2021,556807.0
2023-12-27,99.4113,99.4113,97.1105,97.6782,723502.0
2023-12-28,97.8575,97.8575,95.7161,96.4631,1676921.0
2023-12-29,96.4631,96.5079,95.1384,95.6065,565808.0
2023-12-30,96.4631,96.5079,95.1384,95.6065,565808.0
2023-12-31,96.4631,96.5079,95.1384,95.6065,565808.0
2024-01-01,96.4631,96.5079,95.1384,95.6065,565808.0
2024-01-02,94.5607,96.0049,93.3655,93.8834,827275.0
2024-01-03,92.3197,92.3197,90.3078,90.3277,1055581.0
2024-01-04,90.0986,91.1643,89.9791,90.9851,611201.0
2024-01-05,90.2879,91.9512,90.1185,90.995,617842.0
2024-01-06,90.2879,91.9512,90.1185,90.995,617842.0
2024-01-07,90.2879,91.9512,90.1185,90.995,617842.0
2024-01-08,90.6464,91.1544,89.999,91.1145,536620.0
2024-01-09,90.5667,91.2639,90.1385,90.8655,470312.0
2024-01-10,90.5468,90.7709,89.8895,90.5169,436595.0
2024-01-11,90.8855,91.0821,89.013,89.0727,529780.0
2024-01-12,89.6205,90.258,88.8885,89.1922,456426.0
2024-01-13,89.6205,90.258,88.8885,89.1922,456426.0
2024-01-14,89.6205,90.258,88.8885,89.1922,456426.0
2024-01-15,89.6205,90.258,88.8885,89.1922,456426.0
2024-01-16,88.6644,89.7401,88.4652,89.6903,445678.0
2024-01-17,88.6245,90.2879,88.6046,90.2082,703717.0
2024-01-18,90.8157,92.2002,90.6663,91.9113,741655.0
2024-01-19,92.0408,92.499,91.1643,92.4392,691772.0
2024-01-20,92.0408,92.499,91.1643,92.4392,691772.0
2024-01-21,92.0408,92.499,91.1643,92.4392,691772.0
2024-01-22,92.8277,94.4213,92.489,94.1524,831202.0
2024-01-23,94.6205,94.7251,92.742,93.3456,966981.0
2024-01-24,93.9133,94.4711,92.8775,93.1663,1547441.0
2024-01-25,94.3615,95.7758,93.2858,93.3954,1041407.0
2024-01-26,94.003,94.4412,93.3854,93.5846,601679.0
2024-01-27,94.003,94.4412,93.3854,93.5846,601679.0
2024-01-28,94.003,94.4412,93.3854,93.5846,601679.0
2024-01-29,93.4053,93.8834,92.8476,93.5547,673254.0
2024-01-30,92.8775,94.6105,92.8177,93.5747,591163.0
2024-01-31,93.6245,93.744,91.4631,92.1105,3738883.0
2024-02-01,92.6982,93.3456,90.6614,93.3356,449358.0
2024-02-02,92.4791,93.9532,91.2839,93.5647,404287.0
2024-02-03,92.4791,93.9532,91.2839,93.5647,404287.0
2024-02-04,92.4791,93.9532,91.2839,93.5647,404287.0
2024-02-05,92.7878,92.9771,90.7659,92.4791,489664.0
2024-02-06,92.2799,92.4342,90.9402,91.6922,588126.0
2024-02-07,92.3297,93.9532,91.3187,93.8237,561984.0
2024-02-08,94.0328,96.5428,93.6942,96.5228,615498.0
2024-02-09,96.5328,97.1105,95.8167,96.5328,558918.0
2024-02-10,96.5328,97.1105,95.8167,96.5328,558918.0
2024-02-11,96.5328,97.1105,95.8167,96.5328,558918.0
2024-02-12,96.5228,97.728,96.1444,96.8814,460957.0
2024-02-13,94.5707,95.8157,93.6842,95.1484,553288.0
2024-02-14,96.1344,96.1344,94.2569,94.8794,490336.0
2024-02-15,94.8994,96.5129,94.7295,96.5029,482676.0
2024-02-16,95.5268,95.9103,93.3356,93.3854,953576.0
2024-02-17,95.5268,95.9103,93.3356,93.3854,953576.0
2024-02-18,95.5268,95.9103,93.3356,93.3854,953576.0
2024-02-19,95.5268,95.9103,93.3356,93.3854,953576.0
2024-02-20,92.7679,93.7042,91.7669,93.3755,622137.0
2024-02-21,93.1065,93.5249,92.4193,92.7181,404296.0
2024-02-22,92.9671,93.2709,92.0209,92.7081,479819.0
2024-02-23,92.987,93.6842,92.24,92.8376,873787.0
2024-02-24,92.987,93.6842,92.24,92.8376,873787.0
2024-02-25,92.987,93.6842,92.24,92.8376,873787.0
2024-02-26,92.489,93.485,91.9512,92.3297,633632.0
2024-02-27,92.6683,92.7828,91.1394,91.5926,439784.0
2024-02-28,91.1046,93.2858,90.7072,93.1364,754934.0
2024-02-29,93.5547,94.1822,91.9014,91.9412,1021176.0
2024-03-01,91.6723,91.9811,90.0289,91.6823,505739.0
2024-03-02,91.6723,91.9811,90.0289,91.6823,505739.0
2024-03-03,91.6723,91.9811,90.0289,91.6823,505739.0
2024-03-04,92.3496,94.501,92.1404,94.0727,964929.0
2024-03-05,93.5747,94.4611,92.2699,92.4093,685364.0
2024-03-06,92.6583,93.6494,92.0209,93.3555,843537.0
2024-03-07,90.2231,94.4412,86.4732,88.1863,1657774.0
2024-03-08,88.495,89.1922,86.8915,88.8735,930511.0
2024-03-09,88.495,89.1922,86.8915,88.8735,930511.0
2024-03-10,88.495,89.1922,86.8915,88.8735,930511.0
2024-03-11,88.9532,89.1524,87.3795,88.3357,852788.0
2024-03-12,88.3954,88.4851,87.3696,87.8476,715846.0
2024-03-13,88.246,89.8795,87.7281,89.262,622416.0
2024-03-14,89.3217,89.6504,87.4293,88.0468,664262.0
2024-03-15,87.7879,89.9393,87.7879,89.3516,1637040.0
2024-03-16,87.7879,89.9393,87.7879,89.3516,1637040.0
2024-03-17,87.7879,89.9393,87.7879,89.3516,1637040.0
2024-03-18,89.3018,90.2181,88.5448,88.5747,588792.0
2024-03-19,88.2162,89.75,87.3098,89.501,488937.0
2024-03-20,89.491,89.9044,88.0568,88.9831,668772.0
2024-03-21,89.3018,90.7261,88.6743,90.6564,476352.0
2024-03-22,91.0747,91.1444,89.8098,90.0787,461026.0
2024-03-23,91.0747,91.1444,89.8098,90.0787,461026.0
2024-03-24,91.0747,91.1444,89.8098,90.0787,461026.0
2024-03-25,90.1484,90.6763,89.6405,90.4871,366142.0
2024-03-26,90.5966,91.1096,88.6843,88.8337,686732.0
2024-03-27,89.262,90.1235,89.262,89.7401,606141.0
2024-03-28,90.15,91.9799,89.47,91.63,630665.0
2024-03-29,90.15,91.9799,89.47,91.63,630665.0
2024-03-30,90.15,91.9799,89.47,91.63,630665.0
2024-03-31,90.15,91.9799,89.47,91.63,630665.0
2024-04-01,91.18,91.18,88.75,88.77,441388.0
2024-04-02,88.41,88.88,85.95,86.83,717226.0
2024-04-03,86.34,87.49,86.34,87.02,530742.0
2024-04-04,87.72,88.42,86.66,87.22,444210.0
2024-04-05,87.37,87.79,86.58,86.81,360563.0
2024-04-06,87.37,87.79,86.58,86.81,360563.0
2024-04-07,87.37,87.79,86.58,86.81,360563.0
2024-04-08,86.88,87.56,86.41,87.01,290312.0
2024-04-09,86.95,88.34,86.44,88.16,540022.0
2024-04-10,86.38,86.935,85.86,85.86,673254.0
2024-04-11,85.81,87.34,85.5,87.05,917790.0
2024-04-12,86.43,86.8,85.16,85.77,778272.0
2024-04-13,86.43,86.8,85.16,85.77,778272.0
2024-04-14,86.43,86.8,85.16,85.77,778272.0
2024-04-15,86.38,87.11,85.24,85.59,809521.0
2024-04-16,85.47,86.33,85.01,85.79,779118.0
2024-04-17,86.3,86.49,83.94,84.28,828519.0
2024-04-18,84.66,84.9425,84.04,84.51,377011.0
2024-04-19,84.42,85.59,84.27,85.11,715885.0
2024-04-20,84.42,85.59,84.27,85.11,715885.0
2024-04-21,84.42,85.59,84.27,85.11,715885.0
2024-04-22,85.13,86.79,84.4,86.28,666216.0
2024-04-23,86.18,86.89,85.42,86.66,879812.0
2024-04-24,86.75,87.25,85.44,87.2,1607514.0
2024-04-25,86.23,87.64,85.44,86.72,580249.0
2024-04-26,86.7,87.855,86.4,87.5,419610.0
2024-04-27,86.7,87.855,86.4,87.5,419610.0
2024-04-28,86.7,87.855,86.4,87.5,419610.0
2024-04-29,87.59,88.43,87.53,87.89,416215.0
2024-04-30,87.04,88.07,86.63,87.59,1248865.0
2024-05-01,87.53,88.25,86.72,87.23,552199.0
