,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity
2023-09-17,25.0588,25.6384,25.049,25.6187,3414525.0
2023-09-18,25.8839,26.2818,25.6875,26.1786,929878.0
2023-09-19,26.1786,26.326,25.7562,25.825,863093.0
2023-09-20,26.0116,26.0116,25.2946,25.3338,1045850.0
2023-09-21,25.216,25.2749,24.823,24.8329,1322253.0
2023-09-22,24.823,25.0293,24.7838,24.8034,840808.0
2023-09-23,24.823,25.0293,24.7838,24.8034,840808.0
2023-09-24,24.823,25.0293,24.7838,24.8034,840808.0
2023-09-25,24.6757,25.0932,24.5873,24.9606,647013.0
2023-09-26,24.8132,25.0097,24.5971,24.6069,1332166.0
2023-09-27,24.7838,24.9213,24.5087,24.6462,930812.0
2023-09-28,24.6855,25.1767,24.6855,24.9016,1528832.0
2023-09-29,24.9409,24.9606,24.548,24.6659,1559940.0
2023-09-30,24.9409,24.9606,24.548,24.6659,1559940.0
2023-10-01,24.9409,24.9606,24.548,24.6659,1559940.0
2023-10-02,24.6855,24.8722,24.5038,24.6462,1314956.0
2023-10-03,24.4891,24.6757,24.1256,24.4105,1516302.0
2023-10-04,24.4105,25.216,24.2533,25.1865,1632996.0
2023-10-05,25.1963,25.9232,25.1963,25.8938,1769538.0
2023-10-06,25.825,26.1836,25.7366,25.7661,1395065.0
2023-10-07,25.825,26.1836,25.7366,25.7661,1395065.0
2023-10-08,25.825,26.1836,25.7366,25.7661,1395065.0
2023-10-09,25.7955,26.3653,25.7268,26.2081,1310666.0
2023-10-10,26.3063,26.5519,26.2769,26.2769,963531.0
2023-10-11,26.2474,26.7287,26.2474,26.7189,1067972.0
2023-10-12,26.8171,26.8171,25.8546,26.1786,1002700.0
2023-10-13,26.2867,26.326,25.658,25.7955,1215074.0
2023-10-14,26.2867,26.326,25.658,25.7955,1215074.0
2023-10-15,26.2867,26.326,25.658,25.7955,1215074.0
2023-10-16,26.0608,26.326,25.8447,26.2278,1565324.0
2023-10-17,26.0608,26.4103,25.9527,26.0116,1361997.0
2023-10-18,25.8741,25.9724,25.4223,25.4616,1015307.0
2023-10-19,25.3928,25.55,24.6118,24.7346,1422674.0
2023-10-20,24.8329,24.9606,24.4792,24.5087,1082069.0
2023-10-21,24.8329,24.9606,24.4792,24.5087,1082069.0
2023-10-22,24.8329,24.9606,24.4792,24.5087,1082069.0
2023-10-23,24.3908,24.6413,24.2238,24.4498,1132713.0
2023-10-24,24.5775,24.715,24.2975,24.5382,1158468.0
2023-10-25,24.2926,24.6118,24.2926,24.381,1122326.0
2023-10-26,24.4891,24.8574,24.4007,24.6855,1108484.0
2023-10-27,24.6561,24.7052,24.1845,24.4792,1265795.0
2023-10-28,24.6561,24.7052,24.1845,24.4792,1265795.0
2023-10-29,24.6561,24.7052,24.1845,24.4792,1265795.0
2023-10-30,24.7052,24.8132,24.4792,24.5971,821465.0
2023-10-31,24.6168,25.0097,24.548,24.8918,803913.0
2023-11-01,24.99,25.1266,24.6561,25.0883,921202.0
2023-11-02,24.9409,26.0608,24.7351,26.0411,1510535.0
2023-11-03,26.5519,26.9056,26.0706,26.6501,1411430.0
2023-11-04,26.5519,26.9056,26.0706,26.6501,1411430.0
2023-11-05,26.5519,26.9056,26.0706,26.6501,1411430.0
2023-11-06,26.6993,26.7484,26.2818,26.5323,1112580.0
2023-11-07,26.3555,26.4586,25.8839,26.1001,859229.0
2023-11-08,26.2278,26.2523,25.7955,25.9724,678617.0
2023-11-09,26.0509,26.1492,25.7955,25.8839,900907.0
2023-11-10,25.9822,26.1099,25.8692,26.0706,1685739.0
2023-11-11,25.9822,26.1099,25.8692,26.0706,1685739.0
2023-11-12,25.9822,26.1099,25.8692,26.0706,1685739.0
2023-11-13,25.8839,26.1934,25.8839,25.9134,642572.0
2023-11-14,26.5716,26.6845,26.2474,26.267,1234890.0
2023-11-15,26.2376,26.3358,25.992,26.0215,1036990.0
2023-11-16,26.1295,26.2278,25.1128,25.1767,1136275.0
2023-11-17,25.2061,25.6384,25.1767,25.5205,1088050.0
2023-11-18,25.2061,25.6384,25.1767,25.5205,1088050.0
2023-11-19,25.2061,25.6384,25.1767,25.5205,1088050.0
2023-11-20,25.4321,25.6973,25.4321,25.5696,674626.0
2023-11-21,25.4517,25.5991,24.9507,25.0195,1184708.0
2023-11-22,25.2356,25.4223,24.9409,24.99,1384979.0
2023-11-23,25.2356,25.4223,24.9409,24.99,1384979.0
2023-11-24,25.0941,25.2428,24.9553,25.1536,623813.0
2023-11-25,25.0941,25.2428,24.9553,25.1536,623813.0
2023-11-26,25.0941,25.2428,24.9553,25.1536,623813.0
2023-11-27,25.0247,25.2081,24.9355,25.1635,1235001.0
2023-11-28,25.0644,25.0644,24.7571,24.8463,1148889.0
2023-11-29,24.9157,25.1882,24.9157,25.0644,1349842.0
2023-11-30,25.0545,25.5401,25.0247,25.4806,807285.0
2023-12-01,25.4707,25.7829,25.2328,25.5995,1038656.0
2023-12-02,25.4707,25.7829,25.2328,25.5995,1038656.0
2023-12-03,25.4707,25.7829,25.2328,25.5995,1038656.0
2023-12-04,25.5103,25.9762,25.5103,25.9068,1348485.0
2023-12-05,25.8671,25.8671,25.3022,25.3419,1024697.0
2023-12-06,25.2428,25.659,24.8562,24.9058,1404020.0
2023-12-07,24.9454,25.213,24.6977,25.2031,1282215.0
2023-12-08,25.1139,25.6342,25.1139,25.5995,1086520.0
2023-12-09,25.1139,25.6342,25.1139,25.5995,1086520.0
2023-12-10,25.1139,25.6342,25.1139,25.5995,1086520.0
2023-12-11,25.5698,25.8473,25.5004,25.7482,1282252.0
2023-12-12,25.6887,26.1545,25.55,25.9563,1404039.0
2023-12-13,26.4023,27.1853,26.3131,27.1357,3599604.0
2023-12-14,27.4429,27.8889,27.2943,27.7997,2643088.0
2023-12-15,28.1367,28.3349,27.3736,27.7997,5740880.0
2023-12-16,28.1367,28.3349,27.3736,27.7997,5740880.0
2023-12-17,28.1367,28.3349,27.3736,27.7997,5740880.0
2023-12-18,27.8196,27.8939,27.5123,27.6213,1235059.0
2023-12-19,27.6808,28.2358,27.6015,28.0475,1614307.0
2023-12-20,28.0772,28.7363,27.9088,27.9286,1428031.0
2023-12-21,28.0178,28.2358,27.8592,28.2259,937647.0
2023-12-22,28.4142,28.6322,28.2804,28.4439,1110945.0
2023-12-23,28.4142,28.6322,28.2804,28.4439,1110945.0
2023-12-24,28.4142,28.6322,28.2804,28.4439,1110945.0
2023-12-25,28.4142,28.6322,28.2804,28.4439,1110945.0
2023-12-26,28.4836,28.7413,28.3151,28.5926,657914.0
2023-12-27,28.6719,28.7462,28.5133,28.6719,634321.0
2023-12-28,28.6124,28.7214,28.4588,28.6818,764938.0
2023-12-29,28.6719,28.7115,28.2804,28.2953,705315.0
2023-12-30,28.6719,28.7115,28.2804,28.2953,705315.0
2023-12-31,28.6719,28.7115,28.2804,28.2953,705315.0
2024-01-01,28.6719,28.7115,28.2804,28.2953,705315.0
2024-01-02,28.0772,28.6124,27.9583,28.4538,1145240.0
2024-01-03,28.1466,28.5629,28.0277,28.107,1341035.0
2024-01-04,28.1565,28.4638,28.1268,28.4439,1160194.0
2024-01-05,28.3052,28.8354,28.2556,28.5926,942645.0
2024-01-06,28.3052,28.8354,28.2556,28.5926,942645.0
2024-01-07,28.3052,28.8354,28.2556,28.5926,942645.0
2024-01-08,28.6422,28.9791,28.5827,28.9791,827275.0
2024-01-09,28.7016,28.7115,28.2358,28.2556,1045995.0
2024-01-10,28.3349,28.7016,28.325,28.543,1656380.0
2024-01-11,28.543,28.6422,27.7997,28.325,1629341.0
2024-01-12,28.5133,28.6719,28.2457,28.6124,757512.0
2024-01-13,28.5133,28.6719,28.2457,28.6124,757512.0
2024-01-14,28.5133,28.6719,28.2457,28.6124,757512.0
2024-01-15,28.5133,28.6719,28.2457,28.6124,757512.0
2024-01-16,28.3052,28.4836,28.0277,28.216,651889.0
2024-01-17,27.8295,28.1813,27.7799,28.1565,639920.0
2024-01-18,28.3448,28.3647,27.879,28.3052,689108.0
2024-01-19,28.3647,28.8949,28.1664,28.8503,701887.0
2024-01-20,28.3647,28.8949,28.1664,28.8503,701887.0
2024-01-21,28.3647,28.8949,28.1664,28.8503,701887.0
2024-01-22,29.0782,29.2467,28.8701,29.0584,870527.0
2024-01-23,29.2071,29.3062,28.8305,28.8404,634670.0
2024-01-24,29.0981,29.1575,28.885,28.9197,745077.0
2024-01-25,29.2368,29.3062,28.6669,28.8404,947800.0
2024-01-26,28.9494,29.1179,28.8503,28.9989,658881.0
2024-01-27,28.9494,29.1179,28.8503,28.9989,658881.0
2024-01-28,28.9494,29.1179,28.8503,28.9989,658881.0
2024-01-29,28.9395,29.2368,28.8305,29.1179,685400.0
2024-01-30,28.989,29.4301,28.989,29.3656,706835.0
2024-01-31,29.2764,29.326,28.6818,28.7214,894519.0
2024-02-01,28.7413,29.0981,28.325,29.0782,996130.0
2024-02-02,28.8404,29.0485,28.771,28.8503,820991.0
2024-02-03,28.8404,29.0485,28.771,28.8503,820991.0
2024-02-04,28.8404,29.0485,28.771,28.8503,820991.0
2024-02-05,28.6025,28.6025,27.9444,28.107,784354.0
2024-02-06,28.0376,28.4489,28.0376,28.3349,677118.0
2024-02-07,28.3448,28.3448,27.9187,28.0872,982569.0
2024-02-08,27.552,27.5817,25.877,27.0465,1970738.0
2024-02-09,27.1456,27.3141,26.7195,27.2546,1799612.0
2024-02-10,27.1456,27.3141,26.7195,27.2546,1799612.0
2024-02-11,27.1456,27.3141,26.7195,27.2546,1799612.0
2024-02-12,27.3438,27.9682,27.3438,27.7304,1425884.0
2024-02-13,27.2546,27.879,27.106,27.7006,1500435.0
2024-02-14,27.9385,28.0079,27.661,27.9286,1088595.0
2024-02-15,28.1268,28.1763,27.656,27.9088,2402639.0
2024-02-16,27.8196,27.993,27.4429,27.5123,2059181.0
2024-02-17,27.8196,27.993,27.4429,27.5123,2059181.0
2024-02-18,27.8196,27.993,27.4429,27.5123,2059181.0
2024-02-19,27.8196,27.993,27.4429,27.5123,2059181.0
2024-02-20,27.2348,27.4727,27.1456,27.2447,1252834.0
2024-02-21,27.3438,27.5421,27.1654,27.324,938764.0
2024-02-22,27.215,27.4033,26.9771,27.215,1138705.0
2024-02-23,27.35,27.71,27.2,27.45,1059311.0
2024-02-24,27.35,27.71,27.2,27.45,1059311.0
2024-02-25,27.35,27.71,27.2,27.45,1059311.0
2024-02-26,27.35,27.625,27.21,27.59,1195026.0
2024-02-27,27.63,27.995,27.55,27.97,935298.0
2024-02-28,27.9,29.59,27.86,28.99,2700594.0
2024-02-29,29.17,29.2297,28.7,29.14,3028396.0
2024-03-01,29.14,29.27,28.7,28.82,1050464.0
2024-03-02,29.14,29.27,28.7,28.82,1050464.0
2024-03-03,29.14,29.27,28.7,28.82,1050464.0
2024-03-04,29.04,29.54,28.975,29.12,1250148.0
2024-03-05,29.07,29.505,29.07,29.39,1354663.0
2024-03-06,29.52,30.32,29.45,29.84,1148991.0
2024-03-07,29.97,30.41,29.595,29.62,864824.0
2024-03-08,29.75,29.94,29.5,29.51,1107374.0
2024-03-09,29.75,29.94,29.5,29.51,1107374.0
2024-03-10,29.75,29.94,29.5,29.51,1107374.0
2024-03-11,30.05,31.61,29.95,31.44,4044985.0
2024-03-12,31.27,31.74,31.185,31.61,2377547.0
2024-03-13,31.6,32.11,31.525,31.68,1625954.0
2024-03-14,31.5,31.86,31.29,31.61,1500830.0
2024-03-15,31.48,31.84,31.11,31.35,11945696.0
2024-03-16,31.48,31.84,31.11,31.35,11945696.0
2024-03-17,31.48,31.84,31.11,31.35,11945696.0
2024-03-18,31.19,31.46,30.73,30.88,1104812.0
2024-03-19,30.92,31.43,30.8,31.37,761095.0
2024-03-20,31.44,33.03,31.345,32.81,1886870.0
2024-03-21,32.89,33.175,32.609,33.06,1517956.0
2024-03-22,33.02,33.16,32.71,32.72,636690.0
2024-03-23,33.02,33.16,32.71,32.72,636690.0
2024-03-24,33.02,33.16,32.71,32.72,636690.0
2024-03-25,32.64,32.96,32.63,32.7,733766.0
2024-03-26,32.68,32.91,32.44,32.44,771139.0
2024-03-27,32.72,33.29,32.66,33.24,878561.0
2024-03-28,33.29,33.685,33.29,33.47,792897.0
2024-03-29,33.29,33.685,33.29,33.47,792897.0
2024-03-30,33.29,33.685,33.29,33.47,792897.0
2024-03-31,33.29,33.685,33.29,33.47,792897.0
2024-04-01,33.41,33.41,32.74,32.83,778963.0
2024-04-02,32.59,33.09,32.53,32.81,1235333.0
2024-04-03,32.64,33.06,32.64,32.74,962285.0
2024-04-04,32.12,32.5,30.96,31.13,1727908.0
2024-04-05,31.39,31.78,31.28,31.37,1040408.0
2024-04-06,31.39,31.78,31.28,31.37,1040408.0
2024-04-07,31.39,31.78,31.28,31.37,1040408.0
2024-04-08,31.54,32.01,31.54,31.83,1026428.0
2024-04-09,31.9,32.05,31.19,31.35,1127082.0
2024-04-10,31.05,31.07,29.8,30.0,1082426.0
2024-04-11,30.09,30.67,29.84,30.45,871318.0
2024-04-12,30.16,30.31,29.82,30.25,828016.0
2024-04-13,30.16,30.31,29.82,30.25,828016.0
2024-04-14,30.16,30.31,29.82,30.25,828016.0
2024-04-15,30.43,30.515,29.595,29.8,901977.0
2024-04-16,29.52,29.72,29.195,29.48,774564.0
2024-04-17,29.77,29.98,29.24,29.33,846357.0
2024-04-18,29.4,29.68,29.165,29.29,1209281.0
2024-04-19,29.28,29.73,29.28,29.66,909753.0
2024-04-20,29.28,29.73,29.28,29.66,909753.0
2024-04-21,29.28,29.73,29.28,29.66,909753.0
2024-04-22,29.8,30.14,29.55,29.92,722250.0
2024-04-23,29.93,30.66,29.875,30.6,566232.0
2024-04-24,30.44,30.685,30.24,30.63,663069.0
2024-04-25,30.38,30.48,30.035,30.31,578217.0
2024-04-26,30.27,30.63,30.18,30.35,551740.0
2024-04-27,30.27,30.63,30.18,30.35,551740.0
2024-04-28,30.27,30.63,30.18,30.35,551740.0
2024-04-29,30.44,30.76,30.265,30.31,733603.0
2024-04-30,30.13,30.34,29.85,29.87,679606.0
2024-05-01,30.06,30.57,30.0325,30.18,732008.0
