,CODI US Equity,CODI US Equity,CODI US Equity,CODI US Equity,CODI US Equity
2023-10-29,17.3586,17.3977,16.6256,16.7429,232685.0
2023-10-30,16.8504,17.0068,16.5083,16.6744,227812.0
2023-10-31,16.5376,16.8797,16.4985,16.7917,160054.0
2023-11-01,16.7135,16.909,16.6159,16.8699,122193.0
2023-11-02,17.1729,17.4955,16.9677,17.4368,145145.0
2023-11-03,17.6909,18.5189,17.3489,18.3165,210884.0
2023-11-04,17.6909,18.5189,17.3489,18.3165,210884.0
2023-11-05,17.6909,18.5189,17.3489,18.3165,210884.0
2023-11-06,18.2578,18.5022,18.0526,18.1405,130812.0
2023-11-07,18.1894,18.3263,18.0722,18.209,141641.0
2023-11-08,18.209,18.2774,18.033,18.1699,116277.0
2023-11-09,18.1894,18.4631,17.9939,18.033,120033.0
2023-11-10,18.0428,18.3458,17.8864,18.1308,142436.0
2023-11-11,18.0428,18.3458,17.8864,18.1308,142436.0
2023-11-12,18.0428,18.3458,17.8864,18.1308,142436.0
2023-11-13,17.9939,18.0819,17.783,17.9939,198673.0
2023-11-14,18.4729,19.1961,18.4145,19.1961,254466.0
2023-11-15,19.1473,19.6164,19.1228,19.5676,173471.0
2023-11-16,19.4307,19.6653,19.3525,19.6555,131840.0
2023-11-17,19.7435,19.8608,19.5481,19.7826,173214.0
2023-11-18,19.7435,19.8608,19.5481,19.7826,173214.0
2023-11-19,19.7435,19.8608,19.5481,19.7826,173214.0
2023-11-20,19.8217,19.9292,19.548,19.9194,96363.0
2023-11-21,19.8999,19.9096,19.6262,19.7142,114953.0
2023-11-22,19.8119,20.0269,19.6094,19.6555,137186.0
2023-11-23,19.8119,20.0269,19.6094,19.6555,137186.0
2023-11-24,19.6164,19.982,19.6164,19.9194,56756.0
2023-11-25,19.6164,19.982,19.6164,19.9194,56756.0
2023-11-26,19.6164,19.982,19.6164,19.9194,56756.0
2023-11-27,19.763,19.9487,19.6164,19.8021,102318.0
2023-11-28,19.6946,19.9096,19.5578,19.5871,116405.0
2023-11-29,19.7728,19.9487,19.6848,19.8314,117746.0
2023-11-30,19.8217,19.8601,19.6066,19.7142,153188.0
2023-12-01,19.7142,20.2322,19.6457,20.2126,174117.0
2023-12-02,19.7142,20.2322,19.6457,20.2126,174117.0
2023-12-03,19.7142,20.2322,19.6457,20.2126,174117.0
2023-12-04,20.0563,20.4081,20.0563,20.2126,110577.0
2023-12-05,20.1931,20.2224,19.9976,20.0758,108022.0
2023-12-06,20.242,20.4472,20.0465,20.066,107194.0
2023-12-07,20.0367,20.3299,20.0074,20.242,129811.0
2023-12-08,20.2322,20.4961,20.2322,20.3006,140421.0
2023-12-09,20.2322,20.4961,20.2322,20.3006,140421.0
2023-12-10,20.2322,20.4961,20.2322,20.3006,140421.0
2023-12-11,20.2126,20.7199,20.2126,20.7013,206618.0
2023-12-12,20.584,20.584,20.3006,20.4179,118566.0
2023-12-13,20.3495,20.7795,19.939,20.7698,217307.0
2023-12-14,20.9848,21.3366,20.9359,21.2585,185265.0
2023-12-15,21.3562,21.3562,20.8675,21.0043,426991.0
2023-12-16,21.3562,21.3562,20.8675,21.0043,426991.0
2023-12-17,21.3562,21.3562,20.8675,21.0043,426991.0
2023-12-18,20.9164,21.2585,20.8088,20.8968,205429.0
2023-12-19,20.9457,21.3757,20.9457,21.1314,168930.0
2023-12-20,21.0727,21.6787,20.975,21.1118,194689.0
2023-12-21,20.9457,21.5517,20.7893,21.5028,172709.0
2023-12-22,21.5028,21.8742,21.449,21.796,199256.0
2023-12-23,21.5028,21.8742,21.449,21.796,199256.0
2023-12-24,21.5028,21.8742,21.449,21.796,199256.0
2023-12-25,21.5028,21.8742,21.449,21.796,199256.0
2023-12-26,21.796,22.2017,21.6495,22.1674,128794.0
2023-12-27,22.2163,22.3629,22.0892,22.3434,112762.0
2023-12-28,22.2554,22.4167,22.0404,22.1381,260567.0
2023-12-29,22.0111,22.1826,21.8058,21.9426,211397.0
2023-12-30,22.0111,22.1826,21.8058,21.9426,211397.0
2023-12-31,22.0111,22.1826,21.8058,21.9426,211397.0
2024-01-01,22.0111,22.1826,21.8058,21.9426,211397.0
2024-01-02,21.7276,22.2847,21.7276,22.1186,170864.0
2024-01-03,21.8156,21.9524,21.5028,21.6592,187443.0
2024-01-04,21.6005,21.7667,21.5028,21.6201,128430.0
2024-01-05,21.6005,21.9524,21.581,21.6005,191527.0
2024-01-06,21.6005,21.9524,21.581,21.6005,191527.0
2024-01-07,21.6005,21.9524,21.581,21.6005,191527.0
2024-01-08,21.6005,21.972,21.5419,21.9329,159372.0
2024-01-09,21.6592,21.7667,21.5419,21.6983,131709.0
2024-01-10,21.6005,21.884,21.6005,21.7667,236356.0
2024-01-11,21.6299,21.7374,21.1265,21.3953,183056.0
2024-01-12,21.669,21.6885,21.1607,21.278,182750.0
2024-01-13,21.669,21.6885,21.1607,21.278,182750.0
2024-01-14,21.669,21.6885,21.1607,21.278,182750.0
2024-01-15,21.669,21.6885,21.1607,21.278,182750.0
2024-01-16,21.2194,21.4148,21.03,21.1314,254256.0
2024-01-17,20.7457,21.1314,20.637,21.1017,252899.0
2024-01-18,21.1808,21.2896,21.0424,21.2105,218573.0
2024-01-19,21.3885,21.3885,20.9138,21.3291,166988.0
2024-01-20,21.3885,21.3885,20.9138,21.3291,166988.0
2024-01-21,21.3885,21.3885,20.9138,21.3291,166988.0
2024-01-22,21.517,22.1598,21.517,22.1301,284068.0
2024-01-23,22.2685,22.4366,22.0906,22.2389,172551.0
2024-01-24,22.4366,22.4366,21.5467,21.8038,293291.0
2024-01-25,22.1004,22.9113,21.9398,22.7531,590372.0
2024-01-26,22.7827,22.9904,22.4861,22.585,206969.0
2024-01-27,22.7827,22.9904,22.4861,22.585,206969.0
2024-01-28,22.7827,22.9904,22.4861,22.585,206969.0
2024-01-29,22.9409,23.0102,22.4465,22.7333,144410.0
2024-01-30,22.5949,22.7135,22.3279,22.3476,127835.0
2024-01-31,22.2784,22.407,21.8038,21.8433,211585.0
2024-02-01,22.0114,22.1202,21.5862,22.0609,129245.0
2024-02-02,22.0213,22.2883,21.873,22.0016,139701.0
2024-02-03,22.0213,22.2883,21.873,22.0016,139701.0
2024-02-04,22.0213,22.2883,21.873,22.0016,139701.0
2024-02-05,21.7247,21.7247,21.2896,21.517,118266.0
2024-02-06,21.5071,21.7445,21.3588,21.4083,177615.0
2024-02-07,21.517,21.517,21.161,21.3489,134410.0
2024-02-08,21.3588,21.962,21.2105,21.7642,535972.0
2024-02-09,21.7741,22.2784,21.7064,22.2488,174181.0
2024-02-10,21.7741,22.2784,21.7064,22.2488,174181.0
2024-02-11,21.7741,22.2784,21.7064,22.2488,174181.0
2024-02-12,22.229,22.7234,22.229,22.6641,225837.0
2024-02-13,22.1202,22.3575,21.5467,21.7346,285169.0
2024-02-14,21.962,22.1697,21.695,22.0312,171696.0
2024-02-15,22.1894,22.9706,22.1894,22.9409,204570.0
2024-02-16,22.7432,22.9657,22.6394,22.763,200638.0
2024-02-17,22.7432,22.9657,22.6394,22.763,200638.0
2024-02-18,22.7432,22.9657,22.6394,22.763,200638.0
2024-02-19,22.7432,22.9657,22.6394,22.763,200638.0
2024-02-20,22.407,22.7432,22.3773,22.5158,142613.0
2024-02-21,22.3773,22.5256,22.2339,22.407,128282.0
2024-02-22,22.3378,22.5256,22.1301,22.2488,224290.0
2024-02-23,22.2488,22.669,22.1308,22.3773,116094.0
2024-02-24,22.2488,22.669,22.1308,22.3773,116094.0
2024-02-25,22.2488,22.669,22.1308,22.3773,116094.0
2024-02-26,22.2883,22.5454,22.134,22.2883,135332.0
2024-02-27,22.3773,22.496,22.2982,22.4366,146432.0
2024-02-28,22.2883,22.5454,22.1697,22.3081,135349.0
2024-02-29,22.7036,22.7531,22.3108,22.7432,409806.0
2024-03-01,22.6839,22.8816,22.3942,22.8322,208068.0
2024-03-02,22.6839,22.8816,22.3942,22.8322,208068.0
2024-03-03,22.6839,22.8816,22.3942,22.8322,208068.0
2024-03-04,22.8124,23.1041,22.6987,22.9212,140977.0
2024-03-05,22.7926,23.1882,22.7481,23.1387,234607.0
2024-03-06,23.2574,23.5659,23.1387,23.4947,319004.0
2024-03-07,24.177,24.1968,23.8012,24.1275,354883.0
2024-03-08,24.2067,24.7901,24.2067,24.2858,313807.0
2024-03-09,24.2067,24.7901,24.2067,24.2858,313807.0
2024-03-10,24.2067,24.7901,24.2067,24.2858,313807.0
2024-03-11,24.1671,24.1869,23.8408,23.8803,183927.0
2024-03-12,23.8309,23.9297,23.5936,23.643,170813.0
2024-03-13,23.5639,23.7716,23.203,23.2673,179524.0
2024-03-14,23.287,23.287,22.8618,23.0794,183683.0
2024-03-15,22.9311,23.2969,22.8223,23.2969,481504.0
2024-03-16,22.9311,23.2969,22.8223,23.2969,481504.0
2024-03-17,22.9311,23.2969,22.8223,23.2969,481504.0
2024-03-18,23.2376,23.3464,23.0102,23.0299,167496.0
2024-03-19,23.0003,23.4354,23.0003,23.3958,133198.0
2024-03-20,23.3958,23.7518,23.2623,23.6727,165045.0
2024-03-21,23.6628,23.9594,23.5391,23.9199,252795.0
2024-03-22,23.8606,23.9001,23.6134,23.6134,148057.0
2024-03-23,23.8606,23.9001,23.6134,23.6134,148057.0
2024-03-24,23.8606,23.9001,23.6134,23.6134,148057.0
2024-03-25,23.6134,23.737,23.2673,23.3266,138844.0
2024-03-26,23.4354,23.5244,23.1882,23.2277,140436.0
2024-03-27,23.1091,23.7716,23.1091,23.7716,138095.0
2024-03-28,23.732,23.9298,23.6372,23.8012,279096.0
2024-03-29,23.732,23.9298,23.6372,23.8012,279096.0
2024-03-30,23.732,23.9298,23.6372,23.8012,279096.0
2024-03-31,23.732,23.9298,23.6372,23.8012,279096.0
2024-04-01,23.732,23.7419,23.4453,23.4848,142519.0
2024-04-02,23.2277,23.4156,23.1783,23.3859,170321.0
2024-04-03,23.2772,23.6035,23.2772,23.5046,127488.0
2024-04-04,23.7913,23.8358,23.3563,23.4057,257103.0
2024-04-05,23.287,23.6391,23.2475,23.4255,190078.0
2024-04-06,23.287,23.6391,23.2475,23.4255,190078.0
2024-04-07,23.287,23.6391,23.2475,23.4255,190078.0
2024-04-08,23.5936,23.7518,23.5046,23.7122,193663.0
2024-04-09,23.732,23.8779,23.4551,23.732,159505.0
2024-04-10,23.1288,23.4551,22.9113,23.4156,429070.0
2024-04-11,23.5244,23.5936,23.0003,23.5441,187351.0
2024-04-12,23.376,23.554,23.0992,23.2079,186724.0
2024-04-13,23.376,23.554,23.0992,23.2079,186724.0
2024-04-14,23.376,23.554,23.0992,23.2079,186724.0
2024-04-15,23.3068,23.4255,22.585,22.6344,128542.0
2024-04-16,22.5256,22.5652,22.14,22.14,173650.0
2024-04-17,22.35,22.476,22.06,22.14,137536.0
2024-04-18,22.18,22.51,22.18,22.33,188248.0
2024-04-19,22.4,22.81,22.4,22.81,277378.0
2024-04-20,22.4,22.81,22.4,22.81,277378.0
2024-04-21,22.4,22.81,22.4,22.81,277378.0
2024-04-22,22.87,23.035,22.73,22.95,131702.0
2024-04-23,23.02,23.4972,23.02,23.21,119987.0
2024-04-24,23.01,23.265,23.0,23.22,133702.0
2024-04-25,22.96,22.9845,22.3,22.33,270021.0
2024-04-26,22.38,22.92,22.38,22.62,233207.0
2024-04-27,22.38,22.92,22.38,22.62,233207.0
2024-04-28,22.38,22.92,22.38,22.62,233207.0
2024-04-29,22.6,22.76,22.41,22.53,167713.0
2024-04-30,22.36,22.39,21.97,21.97,151598.0
2024-05-01,22.19,22.6,22.16,22.57,367472.0
