,BR US Equity,BR US Equity,BR US Equity,BR US Equity,BR US Equity
2023-10-23,172.0216,173.6087,171.1784,171.2677,370429.0
2023-10-24,171.7042,173.1524,170.0179,171.4562,326357.0
2023-10-25,170.5436,171.3272,168.4209,168.6193,386756.0
2023-10-26,168.8176,171.1784,167.9199,167.9646,380162.0
2023-10-27,167.7463,167.7463,165.3855,166.0303,342672.0
2023-10-28,167.7463,167.7463,165.3855,166.0303,342672.0
2023-10-29,167.7463,167.7463,165.3855,166.0303,342672.0
2023-10-30,166.7842,168.9863,166.4866,168.1034,423906.0
2023-10-31,168.3018,169.879,168.1233,169.264,487845.0
2023-11-01,169.0755,169.4128,167.3992,169.1549,573323.0
2023-11-02,170.0972,178.2014,170.0625,177.3681,801707.0
2023-11-03,178.1815,180.6217,175.5727,175.6918,565895.0
2023-11-04,178.1815,180.6217,175.5727,175.6918,565895.0
2023-11-05,178.1815,180.6217,175.5727,175.6918,565895.0
2023-11-06,176.029,176.8424,174.1344,175.9001,477572.0
2023-11-07,175.8703,176.4952,174.6502,175.4735,621235.0
2023-11-08,175.3743,176.6143,174.3824,176.5051,644585.0
2023-11-09,176.9813,177.755,174.3923,174.7593,514635.0
2023-11-10,174.8883,175.8505,173.7972,175.6918,557555.0
2023-11-11,174.8883,175.8505,173.7972,175.6918,557555.0
2023-11-12,174.8883,175.8505,173.7972,175.6918,557555.0
2023-11-13,175.3247,176.406,174.8686,176.3663,333198.0
2023-11-14,178.9056,180.5969,178.3402,179.5504,502629.0
2023-11-15,179.0346,180.6118,178.7072,178.866,422031.0
2023-11-16,179.5901,181.0681,178.856,179.7488,381739.0
2023-11-17,180.6217,181.2764,179.6496,181.2268,506389.0
2023-11-18,180.6217,181.2764,179.6496,181.2268,506389.0
2023-11-19,180.6217,181.2764,179.6496,181.2268,506389.0
2023-11-20,181.5243,182.68,181.0978,182.2286,353443.0
2023-11-21,182.6155,185.2937,182.1205,183.7562,416482.0
2023-11-22,184.3712,185.3383,183.6025,185.1945,382537.0
2023-11-23,184.3712,185.3383,183.6025,185.1945,382537.0
2023-11-24,185.4623,186.4443,183.8058,185.0854,162713.0
2023-11-25,185.4623,186.4443,183.8058,185.0854,162713.0
2023-11-26,185.4623,186.4443,183.8058,185.0854,162713.0
2023-11-27,185.0656,186.2757,183.9194,186.1071,350828.0
2023-11-28,185.7599,188.2596,184.6886,187.0494,475509.0
2023-11-29,187.6347,189.5094,187.476,189.1027,501416.0
2023-11-30,189.5094,192.4059,188.5671,192.2571,1351286.0
2023-12-01,191.7909,194.2211,190.0451,193.8244,550381.0
2023-12-02,191.7909,194.2211,190.0451,193.8244,550381.0
2023-12-03,191.7909,194.2211,190.0451,193.8244,550381.0
2023-12-04,192.6241,194.9353,191.8405,193.5466,659962.0
2023-12-05,193.6756,193.6756,191.2255,192.7729,755455.0
2023-12-06,192.8919,194.0327,189.559,189.8467,1181451.0
2023-12-07,189.073,190.7394,187.2577,190.4617,608918.0
2023-12-08,190.7494,190.8882,187.5156,189.8169,532357.0
2023-12-09,190.7494,190.8882,187.5156,189.8169,532357.0
2023-12-10,190.7494,190.8882,187.5156,189.8169,532357.0
2023-12-11,189.7773,191.9595,189.4251,189.5491,487224.0
2023-12-12,190.2435,192.8126,189.4797,192.2769,471363.0
2023-12-13,192.5448,192.6638,190.7097,191.7413,467049.0
2023-12-14,192.4486,192.9864,191.3728,192.8769,634996.0
2023-12-15,190.6855,192.9864,189.1715,192.9864,1137349.0
2023-12-16,190.6855,192.9864,189.1715,192.9864,1137349.0
2023-12-17,190.6855,192.9864,189.1715,192.9864,1137349.0
2023-12-18,194.2315,196.0045,193.6837,195.9348,660372.0
2023-12-19,195.9348,197.6779,195.7206,196.2435,494397.0
2023-12-20,195.7256,197.6978,195.367,195.5861,462894.0
2023-12-21,195.5363,196.1141,194.2315,195.5861,341160.0
2023-12-22,196.6918,199.3811,196.0742,198.8831,568834.0
2023-12-23,196.6918,199.3811,196.0742,198.8831,568834.0
2023-12-24,196.6918,199.3811,196.0742,198.8831,568834.0
2023-12-25,196.6918,199.3811,196.0742,198.8831,568834.0
2023-12-26,198.9927,201.8763,198.7486,201.2238,981120.0
2023-12-27,201.3932,203.704,201.0744,203.465,537555.0
2023-12-28,204.1722,206.4731,203.45,205.0188,535483.0
2023-12-29,204.9989,205.975,204.0576,204.9391,441139.0
2023-12-30,204.9989,205.975,204.0576,204.9391,441139.0
2023-12-31,204.9989,205.975,204.0576,204.9391,441139.0
2024-01-01,204.9989,205.975,204.0576,204.9391,441139.0
2024-01-02,203.5447,204.1523,198.2157,199.1022,616318.0
2024-01-03,198.7337,198.9528,196.3232,196.3432,399760.0
2024-01-04,196.9109,198.8034,196.2535,196.3133,366718.0
2024-01-05,196.0045,197.4986,195.128,195.5762,515245.0
2024-01-06,196.0045,197.4986,195.128,195.5762,515245.0
2024-01-07,196.0045,197.4986,195.128,195.5762,515245.0
2024-01-08,196.4527,199.2516,195.3869,199.2118,497727.0
2024-01-09,198.0365,199.4907,197.4189,199.2118,370670.0
2024-01-10,199.7397,201.2238,198.2954,201.174,304831.0
2024-01-11,201.6223,201.7119,199.2417,200.417,426748.0
2024-01-12,201.3135,201.8613,199.919,201.8016,300235.0
2024-01-13,201.3135,201.8613,199.919,201.8016,300235.0
2024-01-14,201.3135,201.8613,199.919,201.8016,300235.0
2024-01-15,201.3135,201.8613,199.919,201.8016,300235.0
2024-01-16,199.9887,201.9858,199.2516,201.3633,422615.0
2024-01-17,201.7418,203.9929,200.5266,201.1541,402801.0
2024-01-18,201.2836,202.3793,199.5106,200.437,450110.0
2024-01-19,201.0944,204.2021,200.3573,204.0825,442629.0
2024-01-20,201.0944,204.2021,200.3573,204.0825,442629.0
2024-01-21,201.0944,204.2021,200.3573,204.0825,442629.0
2024-01-22,204.5009,206.0746,204.5009,205.5667,367400.0
2024-01-23,205.5467,206.6026,204.8395,205.5069,342985.0
2024-01-24,205.7459,206.9611,204.6652,205.2579,443589.0
2024-01-25,205.6961,207.6584,205.6961,207.4293,539563.0
2024-01-26,207.2002,208.7789,206.7121,207.0607,690421.0
2024-01-27,207.2002,208.7789,206.7121,207.0607,690421.0
2024-01-28,207.2002,208.7789,206.7121,207.0607,690421.0
2024-01-29,206.4332,207.6982,206.0396,207.3396,1036232.0
2024-01-30,207.1803,209.4114,207.1803,208.1365,1146077.0
2024-01-31,208.4154,208.4154,203.1064,203.3952,1191822.0
2024-02-01,202.1203,202.5386,191.1089,200.8354,1168969.0
2024-02-02,200.2377,201.4729,197.0802,200.9449,713659.0
2024-02-03,200.2377,201.4729,197.0802,200.9449,713659.0
2024-02-04,200.2377,201.4729,197.0802,200.9449,713659.0
2024-02-05,200.0286,200.2427,195.3172,197.4488,840478.0
2024-02-06,197.648,198.4598,196.0294,198.0663,594097.0
2024-02-07,198.4548,199.3345,196.4527,197.4687,863243.0
2024-02-08,199.0026,199.2118,197.3691,198.2157,583452.0
2024-02-09,198.2456,199.0707,197.7177,198.1958,622480.0
2024-02-10,198.2456,199.0707,197.7177,198.1958,622480.0
2024-02-11,198.2456,199.0707,197.7177,198.1958,622480.0
2024-02-12,198.664,198.7735,196.8113,196.8511,554755.0
2024-02-13,194.8092,194.9785,191.838,192.7972,530887.0
2024-02-14,193.8928,196.1688,193.7036,195.6957,1092487.0
2024-02-15,195.9248,197.8173,195.7256,197.5185,721488.0
2024-02-16,197.1201,198.4448,196.1738,197.14,1212798.0
2024-02-17,197.1201,198.4448,196.1738,197.14,1212798.0
2024-02-18,197.1201,198.4448,196.1738,197.14,1212798.0
2024-02-19,197.1201,198.4448,196.1738,197.14,1212798.0
2024-02-20,196.891,196.891,193.8928,194.3909,527153.0
2024-02-21,194.6598,195.9846,193.6538,195.8053,538269.0
2024-02-22,197.15,199.2716,197.15,199.0524,490406.0
2024-02-23,200.1083,201.1342,199.1022,200.6959,325227.0
2024-02-24,200.1083,201.1342,199.1022,200.6959,325227.0
2024-02-25,200.1083,201.1342,199.1022,200.6959,325227.0
2024-02-26,200.4469,201.6223,199.929,200.6063,362140.0
2024-02-27,200.1581,200.4967,198.0514,199.2218,354429.0
2024-02-28,199.411,201.7617,198.5147,200.6561,314261.0
2024-02-29,200.7856,203.3156,200.7756,202.7777,1120582.0
2024-03-01,202.3095,203.1263,200.9331,202.9371,442380.0
2024-03-02,202.3095,203.1263,200.9331,202.9371,442380.0
2024-03-03,202.3095,203.1263,200.9331,202.9371,442380.0
2024-03-04,202.4291,204.8097,202.4291,204.7499,461048.0
2024-03-05,204.471,204.471,198.9763,200.4071,416691.0
2024-03-06,201.7219,203.9829,200.8553,202.2199,465498.0
2024-03-07,203.5745,205.1204,202.7762,204.0925,519364.0
2024-03-08,204.1024,204.8296,201.951,202.7478,446872.0
2024-03-09,204.1024,204.8296,201.951,202.7478,446872.0
2024-03-10,204.1024,204.8296,201.951,202.7478,446872.0
2024-03-11,202.2597,202.8972,200.3622,201.5625,296706.0
2024-03-12,201.3732,204.1323,200.8234,203.206,362273.0
2024-03-13,203.3255,204.1423,201.7816,202.1801,349631.0
2024-03-14,202.49,203.12,198.78,199.73,355119.0
2024-03-15,197.95,200.31,197.95,200.2,856894.0
2024-03-16,197.95,200.31,197.95,200.2,856894.0
2024-03-17,197.95,200.31,197.95,200.2,856894.0
2024-03-18,200.9,201.2,199.262,199.48,462989.0
2024-03-19,199.85,202.36,199.7158,202.25,363891.0
2024-03-20,202.5,204.265,202.5,204.16,323176.0
2024-03-21,204.59,206.595,203.865,206.05,340129.0
2024-03-22,206.15,206.15,202.76,203.51,325733.0
2024-03-23,206.15,206.15,202.76,203.51,325733.0
2024-03-24,206.15,206.15,202.76,203.51,325733.0
2024-03-25,203.5,203.785,202.01,202.34,312264.0
2024-03-26,202.27,202.9299,200.82,201.71,326979.0
2024-03-27,203.25,203.98,201.9401,203.84,362248.0
2024-03-28,204.43,205.61,204.04,204.86,368236.0
2024-03-29,204.43,205.61,204.04,204.86,368236.0
2024-03-30,204.43,205.61,204.04,204.86,368236.0
2024-03-31,204.43,205.61,204.04,204.86,368236.0
2024-04-01,204.26,204.475,203.01,203.23,188157.0
2024-04-02,202.05,203.02,201.05,202.58,317810.0
2024-04-03,202.0,202.025,198.72,199.48,465440.0
2024-04-04,201.1,202.82,198.53,198.59,300961.0
2024-04-05,199.0,203.55,199.0,202.75,471826.0
2024-04-06,199.0,203.55,199.0,202.75,471826.0
2024-04-07,199.0,203.55,199.0,202.75,471826.0
2024-04-08,202.86,205.19,202.625,204.87,588031.0
2024-04-09,206.12,207.55,204.95,207.24,576902.0
2024-04-10,204.68,204.81,202.765,203.57,414255.0
2024-04-11,204.27,204.9,200.67,200.75,434095.0
2024-04-12,199.17,200.065,197.65,198.83,400129.0
2024-04-13,199.17,200.065,197.65,198.83,400129.0
2024-04-14,199.17,200.065,197.65,198.83,400129.0
2024-04-15,200.72,201.11,195.355,195.67,332391.0
2024-04-16,195.62,196.36,193.44,193.61,500508.0
2024-04-17,194.99,194.99,192.31,193.45,421221.0
2024-04-18,194.14,195.48,192.5992,192.98,391863.0
2024-04-19,193.94,194.92,193.33,193.38,393844.0
2024-04-20,193.94,194.92,193.33,193.38,393844.0
2024-04-21,193.94,194.92,193.33,193.38,393844.0
2024-04-22,194.3,195.54,193.02,194.23,321616.0
2024-04-23,195.04,196.14,194.43,195.91,350594.0
2024-04-24,195.2,195.93,193.68,195.08,255805.0
2024-04-25,194.22,196.03,192.72,195.56,257489.0
2024-04-26,195.23,196.045,194.03,194.15,211848.0
2024-04-27,195.23,196.045,194.03,194.15,211848.0
2024-04-28,195.23,196.045,194.03,194.15,211848.0
2024-04-29,195.04,196.36,194.75,196.29,315245.0
2024-04-30,196.15,196.37,193.36,193.41,373520.0
2024-05-01,193.71,196.11,192.86,193.43,333705.0
