,APO US Equity,APO US Equity,APO US Equity,APO US Equity,APO US Equity
2023-09-15,90.0147,91.2292,89.8074,90.617,3258821.0
2023-09-16,90.0147,91.2292,89.8074,90.617,3258821.0
2023-09-17,90.0147,91.2292,89.8074,90.617,3258821.0
2023-09-18,90.2813,91.16,89.7185,90.8935,2075229.0
2023-09-19,91.2489,91.5254,89.5211,90.4985,2069208.0
2023-09-20,90.4985,91.9993,90.2863,90.854,2841418.0
2023-09-21,89.8173,90.5923,89.0027,89.2644,2044102.0
2023-09-22,89.8864,90.9315,89.2545,89.6593,1832962.0
2023-09-23,89.8864,90.9315,89.2545,89.6593,1832962.0
2023-09-24,89.8864,90.9315,89.2545,89.6593,1832962.0
2023-09-25,89.2841,91.4167,89.057,91.3081,1382840.0
2023-09-26,90.0246,90.8342,88.672,88.7411,1650955.0
2023-09-27,89.0768,89.3532,87.6353,88.4153,2076009.0
2023-09-28,88.4745,90.538,88.4745,89.9456,1276323.0
2023-09-29,90.3406,90.5084,88.4153,88.6226,1740691.0
2023-09-30,90.3406,90.5084,88.4153,88.6226,1740691.0
2023-10-01,90.3406,90.5084,88.4153,88.6226,1740691.0
2023-10-02,88.8991,89.2545,88.0598,88.4646,1727596.0
2023-10-03,88.0401,88.5091,84.9991,85.4632,2270749.0
2023-10-04,85.8581,87.4279,85.6113,86.8553,2016007.0
2023-10-05,86.3912,87.8081,86.2777,87.4576,2300383.0
2023-10-06,87.0034,89.9555,86.8849,89.4223,2627593.0
2023-10-07,87.0034,89.9555,86.8849,89.4223,2627593.0
2023-10-08,87.0034,89.9555,86.8849,89.4223,2627593.0
2023-10-09,87.6748,88.7362,87.2403,88.05,2247324.0
2023-10-10,88.1684,89.7087,88.1289,88.6522,2793561.0
2023-10-11,89.8173,89.9358,87.6649,88.1586,2362115.0
2023-10-12,88.3659,88.4696,86.4999,86.8355,2120050.0
2023-10-13,86.9145,87.6945,85.1571,86.4505,2762345.0
2023-10-14,86.9145,87.6945,85.1571,86.4505,2762345.0
2023-10-15,86.9145,87.6945,85.1571,86.4505,2762345.0
2023-10-16,86.8948,87.1811,84.0019,86.1444,3045429.0
2023-10-17,85.7495,87.971,85.7495,86.9935,2678574.0
2023-10-18,86.2629,86.6282,84.93,86.1444,3103087.0
2023-10-19,85.6409,86.0161,81.9976,82.3235,2938075.0
2023-10-20,82.1754,82.4617,80.2797,81.3164,3004620.0
2023-10-21,82.1754,82.4617,80.2797,81.3164,3004620.0
2023-10-22,82.1754,82.4617,80.2797,81.3164,3004620.0
2023-10-23,81.3164,82.5209,80.5364,81.7705,1804377.0
2023-10-24,82.4024,83.4885,82.3926,82.9356,1597355.0
2023-10-25,82.4518,82.8714,80.2204,80.3685,1743426.0
2023-10-26,80.1711,82.1556,79.6399,79.9934,2024448.0
2023-10-27,80.0328,80.5808,78.8283,79.3318,1653512.0
2023-10-28,80.0328,80.5808,78.8283,79.3318,1653512.0
2023-10-29,80.0328,80.5808,78.8283,79.3318,1653512.0
2023-10-30,80.2204,80.4278,78.7098,79.1443,2732802.0
2023-10-31,79.085,79.085,76.1329,76.4587,5741407.0
2023-11-01,82.4321,85.3644,79.4799,82.59,5799042.0
2023-11-02,83.3207,84.4166,82.5505,83.0541,2855925.0
2023-11-03,83.8933,85.1571,82.5308,83.9525,3591955.0
2023-11-04,83.8933,85.1571,82.5308,83.9525,3591955.0
2023-11-05,83.8933,85.1571,82.5308,83.9525,3591955.0
2023-11-06,83.9229,84.1006,81.2571,82.0964,2289851.0
2023-11-07,81.8989,83.4391,81.6619,83.2812,2282923.0
2023-11-08,83.291,84.5548,82.9652,83.6958,1858647.0
2023-11-09,84.071,84.6239,82.8171,83.1824,2064967.0
2023-11-10,83.8933,84.2092,82.8665,83.8834,1883570.0
2023-11-11,83.8933,84.2092,82.8665,83.8834,1883570.0
2023-11-12,83.8933,84.2092,82.8665,83.8834,1883570.0
2023-11-13,83.449,85.5619,83.1627,84.6338,2338035.0
2023-11-14,86.332,87.7834,85.8976,86.569,2551748.0
2023-11-15,86.569,86.9343,85.4335,85.868,1701015.0
2023-11-16,85.6794,86.8899,85.3024,85.729,1319553.0
2023-11-17,85.8481,86.8403,85.1734,86.1656,1819074.0
2023-11-18,85.8481,86.8403,85.1734,86.1656,1819074.0
2023-11-19,85.8481,86.8403,85.1734,86.1656,1819074.0
2023-11-20,86.1656,88.0608,85.5405,87.6341,2698390.0
2023-11-21,87.2174,87.5903,87.1678,87.2769,2848307.0
2023-11-22,88.2592,89.7079,87.4952,89.4995,2820940.0
2023-11-23,88.2592,89.7079,87.4952,89.4995,2820940.0
2023-11-24,89.5491,91.4443,89.5491,90.4322,1738595.0
2023-11-25,89.5491,91.4443,89.5491,90.4322,1738595.0
2023-11-26,89.5491,91.4443,89.5491,90.4322,1738595.0
2023-11-27,90.6009,90.839,89.3606,89.8071,2714954.0
2023-11-28,89.6087,91.0772,89.6087,89.9262,3714680.0
2023-11-29,90.1048,92.7144,90.075,91.5534,4269884.0
2023-11-30,88.5867,91.7221,88.5867,91.2855,4157043.0
2023-12-01,90.9184,92.124,90.5116,91.9801,3094883.0
2023-12-02,90.9184,92.124,90.5116,91.9801,3094883.0
2023-12-03,90.9184,92.124,90.5116,91.9801,3094883.0
2023-12-04,89.9659,90.5404,87.8971,89.1622,3531248.0
2023-12-05,88.7653,90.3032,88.4229,90.0254,1848165.0
2023-12-06,91.2955,91.8114,89.6682,89.8666,2151106.0
2023-12-07,90.0949,90.3512,88.7553,90.0949,2006752.0
2023-12-08,89.9758,91.5485,89.8319,91.3748,1715540.0
2023-12-09,89.9758,91.5485,89.8319,91.3748,1715540.0
2023-12-10,89.9758,91.5485,89.8319,91.3748,1715540.0
2023-12-11,91.5534,92.3392,90.7993,91.226,1309433.0
2023-12-12,91.3848,92.5655,91.0797,92.506,1323025.0
2023-12-13,92.4861,92.9159,90.9978,91.5435,3732858.0
2023-12-14,92.0396,93.4982,90.3578,92.4068,4297714.0
2023-12-15,92.4365,93.9447,92.2679,93.7463,3978904.0
2023-12-16,92.4365,93.9447,92.2679,93.7463,3978904.0
2023-12-17,92.4365,93.9447,92.2679,93.7463,3978904.0
2023-12-18,93.8554,94.2226,92.764,93.3494,1356688.0
2023-12-19,94.0241,95.4827,93.5181,94.0241,2125473.0
2023-12-20,93.4685,93.9348,90.7398,90.9581,2139460.0
2023-12-21,91.5237,91.6725,90.0849,91.0871,1849098.0
2023-12-22,91.1863,91.5832,90.4521,90.8688,1282778.0
2023-12-23,91.1863,91.5832,90.4521,90.8688,1282778.0
2023-12-24,91.1863,91.5832,90.4521,90.8688,1282778.0
2023-12-25,91.1863,91.5832,90.4521,90.8688,1282778.0
2023-12-26,90.9482,92.4465,90.72,91.871,1474028.0
2023-12-27,91.9801,92.8433,91.5435,92.4365,957624.0
2023-12-28,92.4861,93.8703,92.3968,93.5379,2004622.0
2023-12-29,93.3792,93.905,92.4167,92.4663,2329732.0
2023-12-30,93.3792,93.905,92.4167,92.4663,2329732.0
2023-12-31,93.3792,93.905,92.4167,92.4663,2329732.0
2024-01-01,93.3792,93.905,92.4167,92.4663,2329732.0
2024-01-02,91.7717,91.861,90.1345,90.6207,1955421.0
2024-01-03,89.6484,91.9007,89.0629,91.4542,2465072.0
2024-01-04,92.5953,95.6613,92.2034,94.0638,4026805.0
2024-01-05,94.0638,94.7087,93.3395,94.1928,2415616.0
2024-01-06,94.0638,94.7087,93.3395,94.1928,2415616.0
2024-01-07,94.0638,94.7087,93.3395,94.1928,2415616.0
2024-01-08,94.8873,95.5422,94.1729,95.5422,1764546.0
2024-01-09,94.8675,95.0163,93.7364,94.9171,1796797.0
2024-01-10,94.937,96.4055,94.5698,95.9689,3235766.0
2024-01-11,96.2467,96.5146,94.0638,94.5996,2033908.0
2024-01-12,95.0163,95.5182,94.4111,94.6691,1378381.0
2024-01-13,95.0163,95.5182,94.4111,94.6691,1378381.0
2024-01-14,95.0163,95.5182,94.4111,94.6691,1378381.0
2024-01-15,95.0163,95.5182,94.4111,94.6691,1378381.0
2024-01-16,94.2622,94.7286,93.4585,94.7187,1280871.0
2024-01-17,93.7463,95.83,93.6097,95.314,2000669.0
2024-01-18,95.8002,96.1673,94.4017,95.83,1904904.0
2024-01-19,96.3658,98.1716,95.0759,98.1716,2653862.0
2024-01-20,96.3658,98.1716,95.0759,98.1716,2653862.0
2024-01-21,96.3658,98.1716,95.0759,98.1716,2653862.0
2024-01-22,98.5586,98.8563,96.6138,96.6932,2062672.0
2024-01-23,96.6634,96.7428,94.4607,94.5698,2301950.0
2024-01-24,95.3735,98.0278,95.1056,97.3183,2279344.0
2024-01-25,98.2609,99.273,97.7251,99.2036,2973440.0
2024-01-26,99.5112,99.7195,98.5537,99.531,2053756.0
2024-01-27,99.5112,99.7195,98.5537,99.531,2053756.0
2024-01-28,99.5112,99.7195,98.5537,99.531,2053756.0
2024-01-29,99.3326,100.5431,98.8052,100.424,2121891.0
2024-01-30,100.7515,101.1087,99.402,100.811,3104966.0
2024-01-31,100.166,101.4162,99.5905,99.6203,3337036.0
2024-02-01,99.9974,100.8705,97.2389,99.7691,2817213.0
2024-02-02,100.2256,103.0038,100.2256,102.3291,2223262.0
2024-02-03,100.2256,103.0038,100.2256,102.3291,2223262.0
2024-02-04,100.2256,103.0038,100.2256,102.3291,2223262.0
2024-02-05,101.9223,102.6069,101.2376,102.2001,1701932.0
2024-02-06,102.4482,104.0258,102.0215,103.6587,2163868.0
2024-02-07,104.1846,105.6977,103.361,105.0776,3283981.0
2024-02-08,103.748,108.1137,103.0038,106.5759,3047268.0
2024-02-09,105.9309,109.374,105.3356,109.0763,4078170.0
2024-02-10,105.9309,109.374,105.3356,109.0763,4078170.0
2024-02-11,105.9309,109.374,105.3356,109.0763,4078170.0
2024-02-12,108.9969,110.8574,108.0146,108.0345,2929148.0
2024-02-13,106.0698,110.2868,106.0698,109.0168,3421096.0
2024-02-14,109.5426,112.2018,109.5426,111.6958,2922096.0
2024-02-15,112.0927,113.4024,111.9488,113.1643,3145511.0
2024-02-16,113.5427,114.5686,112.248,112.2579,3293089.0
2024-02-17,113.5427,114.5686,112.248,112.2579,3293089.0
2024-02-18,113.5427,114.5686,112.248,112.2579,3293089.0
2024-02-19,113.5427,114.5686,112.248,112.2579,3293089.0
2024-02-20,110.8038,111.5508,108.6524,109.1604,2653431.0
2024-02-21,108.3736,109.6708,107.4573,108.8417,2339932.0
2024-02-22,111.0528,111.9691,109.6185,111.0627,2359731.0
2024-02-23,111.6205,112.0189,110.3157,111.1623,2606328.0
2024-02-24,111.6205,112.0189,110.3157,111.1623,2606328.0
2024-02-25,111.6205,112.0189,110.3157,111.1623,2606328.0
2024-02-26,111.5508,111.9243,110.4054,110.4353,1958902.0
2024-02-27,110.3954,110.744,109.3297,110.3755,1898697.0
2024-02-28,110.1663,112.0189,110.0568,111.3416,3512275.0
2024-02-29,111.5508,111.7699,109.6683,111.3516,2881202.0
2024-03-01,111.1125,113.1643,109.4114,110.5647,3255788.0
2024-03-02,111.1125,113.1643,109.4114,110.5647,3255788.0
2024-03-03,111.1125,113.1643,109.4114,110.5647,3255788.0
2024-03-04,109.6185,111.74,107.9353,110.9133,3300828.0
2024-03-05,110.7639,111.1723,108.5728,108.9712,2132860.0
2024-03-06,109.6783,110.4353,108.005,108.3636,2315936.0
2024-03-07,108.6126,110.7739,108.015,110.4651,1639648.0
2024-03-08,110.5548,110.6643,107.4871,108.3138,1757392.0
2024-03-09,110.5548,110.6643,107.4871,108.3138,1757392.0
2024-03-10,110.5548,110.6643,107.4871,108.3138,1757392.0
2024-03-11,108.3138,108.4632,106.7401,108.3238,2446514.0
2024-03-12,108.5628,109.9273,107.8656,109.499,1545507.0
2024-03-13,109.499,111.1823,109.37,109.5389,1553807.0
2024-03-14,109.8775,109.9522,108.3636,109.5687,1984156.0
2024-03-15,108.7819,110.5448,108.6226,109.9671,4125694.0
2024-03-16,108.7819,110.5448,108.6226,109.9671,4125694.0
2024-03-17,108.7819,110.5448,108.6226,109.9671,4125694.0
2024-03-18,110.3456,111.301,109.6584,109.8377,2235861.0
2024-03-19,109.5588,111.0129,109.1604,110.2958,2338018.0
2024-03-20,110.0369,112.248,109.5588,112.1882,3427562.0
2024-03-21,113.5328,116.0825,113.234,114.0706,3599622.0
2024-03-22,113.8415,114.1205,112.0089,112.1284,1504745.0
2024-03-23,113.8415,114.1205,112.0089,112.1284,1504745.0
2024-03-24,113.8415,114.1205,112.0089,112.1284,1504745.0
2024-03-25,111.7798,113.3933,110.9372,112.9651,1612519.0
2024-03-26,112.985,114.2599,112.7493,113.4332,1471460.0
2024-03-27,114.0905,114.5387,112.0786,113.1244,1733105.0
2024-03-28,112.9252,112.97,111.5806,111.999,1515378.0
2024-03-29,112.9252,112.97,111.5806,111.999,1515378.0
2024-03-30,112.9252,112.97,111.5806,111.999,1515378.0
2024-03-31,112.9252,112.97,111.5806,111.999,1515378.0
2024-04-01,112.1085,112.6065,110.8337,112.0189,1472622.0
2024-04-02,111.491,111.491,107.6276,110.1165,2479187.0
2024-04-03,110.1165,112.4571,110.1165,112.1384,1513522.0
2024-04-04,113.224,114.9869,110.6345,110.6345,2637017.0
2024-04-05,111.75,114.3844,110.7739,114.2101,1517483.0
2024-04-06,111.75,114.3844,110.7739,114.2101,1517483.0
2024-04-07,111.75,114.3844,110.7739,114.2101,1517483.0
2024-04-08,115.5347,115.9829,114.3273,115.5945,1683678.0
2024-04-09,115.8734,116.6801,111.2022,111.4213,1961207.0
2024-04-10,110.5548,115.0517,109.5588,113.7619,2418406.0
2024-04-11,112.5667,113.8714,111.7898,112.5667,1425205.0
2024-04-12,111.5508,112.2231,108.8516,109.6883,2217780.0
2024-04-13,111.5508,112.2231,108.8516,109.6883,2217780.0
2024-04-14,111.5508,112.2231,108.8516,109.6883,2217780.0
2024-04-15,111.0428,111.8894,106.7501,107.1485,1855496.0
2024-04-16,106.7003,107.898,105.3756,107.3975,2208283.0
2024-04-17,107.9453,108.2042,105.9433,107.0589,2430385.0
2024-04-18,107.1585,107.9353,106.0131,106.8696,1531117.0
2024-04-19,106.6704,108.3437,105.8637,107.1983,2222528.0
2024-04-20,106.6704,108.3437,105.8637,107.1983,2222528.0
2024-04-21,106.6704,108.3437,105.8637,107.1983,2222528.0
2024-04-22,108.4632,111.2669,107.5769,110.1564,2540744.0
2024-04-23,110.7141,113.5925,110.5149,113.3137,1874712.0
2024-04-24,113.7121,113.8714,111.7798,112.2679,1410138.0
2024-04-25,111.0428,112.5267,109.3297,111.4312,1399234.0
2024-04-26,112.0587,112.0587,110.7242,111.7699,1537561.0
2024-04-27,112.0587,112.0587,110.7242,111.7699,1537561.0
2024-04-28,112.0587,112.0587,110.7242,111.7699,1537561.0
2024-04-29,112.3575,112.8555,110.3257,110.4651,1773457.0
2024-04-30,109.997,110.8337,107.4523,107.9453,2405511.0
2024-05-01,108.1644,109.6285,106.77,107.3377,2223550.0
