,GM US Equity,GM US Equity,GM US Equity,GM US Equity,GM US Equity
2022-07-05,30.5514,31.8477,29.7854,31.7888,19650730.0
2022-07-06,31.4746,31.9067,30.3796,30.7086,17101055.0
2022-07-07,31.4255,32.2553,31.3764,32.0736,14022903.0
2022-07-08,32.1031,32.5352,31.671,31.7299,11765249.0
2022-07-09,32.1031,32.5352,31.671,31.7299,11765249.0
2022-07-10,32.1031,32.5352,31.671,31.7299,11765249.0
2022-07-11,31.3371,31.6219,30.2372,30.3157,17132508.0
2022-07-12,30.3648,31.4844,30.247,30.9639,19773391.0
2022-07-13,30.2961,31.2732,29.8149,31.1505,16196705.0
2022-07-14,30.5907,31.0817,30.1193,31.0228,14450406.0
2022-07-15,31.671,32.3338,31.1407,32.2798,12982923.0
2022-07-16,31.671,32.3338,31.1407,32.2798,12982923.0
2022-07-17,31.671,32.3338,31.1407,32.2798,12982923.0
2022-07-18,32.7021,32.9869,31.8968,32.0343,12679253.0
2022-07-19,32.7512,34.0047,32.6776,33.7824,13186331.0
2022-07-20,33.5663,34.3863,33.4386,34.1359,10110573.0
2022-07-21,34.1359,34.4993,33.7431,34.4993,10857423.0
2022-07-22,34.5385,34.568,33.6743,34.0475,13616671.0
2022-07-23,34.5385,34.568,33.6743,34.0475,13616671.0
2022-07-24,34.5385,34.568,33.6743,34.0475,13616671.0
2022-07-25,34.2341,34.4207,33.5172,33.9002,14782743.0
2022-07-26,33.4239,33.4681,32.4468,32.7414,14533034.0
2022-07-27,33.4092,34.1752,33.0262,34.0573,12292820.0
2022-07-28,34.3765,35.1081,33.9788,35.0983,11802115.0
2022-07-29,35.1081,35.7857,34.7546,35.609,14375912.0
2022-07-30,35.1081,35.7857,34.7546,35.609,14375912.0
2022-07-31,35.1081,35.7857,34.7546,35.609,14375912.0
2022-08-01,35.4126,36.316,34.9657,36.1098,12224249.0
2022-08-02,35.6679,36.2964,35.4617,35.4813,13124011.0
2022-08-03,36.1295,37.5043,36.0902,36.6401,16047706.0
2022-08-04,36.3553,36.4928,35.4224,35.5795,16882140.0
2022-08-05,35.2751,35.6335,34.951,35.4126,10878629.0
2022-08-06,35.2751,35.6335,34.951,35.4126,10878629.0
2022-08-07,35.2751,35.6335,34.951,35.4126,10878629.0
2022-08-08,35.9625,37.4945,35.8054,36.8856,17405175.0
2022-08-09,36.6008,36.6794,35.5697,35.9625,12752205.0
2022-08-10,37.0133,37.7891,36.8218,37.2686,10663262.0
2022-08-11,37.9953,38.3391,37.4945,37.7695,10221437.0
2022-08-12,38.1328,38.7957,37.7891,38.7712,8905309.0
2022-08-13,38.1328,38.7957,37.7891,38.7712,8905309.0
2022-08-14,38.1328,38.7957,37.7891,38.7712,8905309.0
2022-08-15,38.1819,38.9774,38.1132,38.6926,9626385.0
2022-08-16,38.2507,38.8939,38.0248,38.29,13944374.0
2022-08-17,37.5043,37.9904,36.974,37.7105,10656732.0
2022-08-18,37.6418,38.2016,37.3766,38.0248,7004115.0
2022-08-19,38.5355,39.5568,38.3882,38.9872,23306511.0
2022-08-20,38.5355,39.5568,38.3882,38.9872,23306511.0
2022-08-21,38.5355,39.5568,38.3882,38.9872,23306511.0
2022-08-22,37.5534,38.123,37.2392,37.8579,20921419.0
2022-08-23,38.2605,38.7024,37.7302,37.8677,15394411.0
2022-08-24,37.9168,39.0167,37.632,38.5453,12710327.0
2022-08-25,38.6533,40.0478,38.6337,39.6648,15211945.0
2022-08-26,40.0184,40.3522,38.5158,38.5256,16179531.0
2022-08-27,40.0184,40.3522,38.5158,38.5256,16179531.0
2022-08-28,40.0184,40.3522,38.5158,38.5256,16179531.0
2022-08-29,38.0739,39.2573,38.0061,38.8006,13408932.0
2022-08-30,39.1353,39.2534,37.9689,38.5152,15090641.0
2022-08-31,38.5841,38.6136,37.521,37.6096,15390286.0
2022-09-01,37.2159,37.9935,36.9206,37.9541,11370759.0
2022-09-02,38.7022,38.904,37.7228,37.8655,10860511.0
2022-09-03,38.7022,38.904,37.7228,37.8655,10860511.0
2022-09-04,38.7022,38.904,37.7228,37.8655,10860511.0
2022-09-05,38.7022,38.904,37.7228,37.8655,10860511.0
2022-09-06,38.2002,38.8507,37.8016,38.1018,19717256.0
2022-09-07,37.9148,39.5388,37.7966,39.4798,15832394.0
2022-09-08,38.8301,40.0359,38.7268,39.8636,15754669.0
2022-09-09,40.1097,40.8873,40.0605,40.6412,12914822.0
2022-09-10,40.1097,40.8873,40.0605,40.6412,12914822.0
2022-09-11,40.1097,40.8873,40.0605,40.6412,12914822.0
2022-09-12,41.0054,41.6944,40.7544,41.3893,16332885.0
2022-09-13,39.9621,40.7692,39.716,39.8932,14841575.0
2022-09-14,40.0999,40.2082,39.1205,39.9818,15239183.0
2022-09-15,39.9325,41.468,39.903,40.0211,15193895.0
2022-09-16,39.4306,39.9325,39.0861,39.342,20899628.0
2022-09-17,39.4306,39.9325,39.0861,39.342,20899628.0
2022-09-18,39.4306,39.9325,39.0861,39.342,20899628.0
2022-09-19,38.8794,40.7889,38.8105,40.7397,13267707.0
2022-09-20,39.5979,39.9621,38.2888,38.4463,25401520.0
2022-09-21,38.5447,39.0664,37.0732,37.088,20455624.0
2022-09-22,37.2159,37.4423,36.6057,36.7927,13519720.0
2022-09-23,35.897,36.143,34.2877,34.9225,17888942.0
2022-09-24,35.897,36.143,34.2877,34.9225,17888942.0
2022-09-25,35.897,36.143,34.2877,34.9225,17888942.0
2022-09-26,34.5485,35.4836,34.1253,34.4894,16777717.0
2022-09-27,34.9914,35.1194,33.5347,34.1646,13541690.0
2022-09-28,34.204,34.9422,33.8201,34.6961,12046150.0
2022-09-29,33.4756,33.8398,32.3043,32.7374,14825112.0
2022-09-30,32.4126,32.6882,31.5464,31.5858,16159903.0
2022-10-01,32.4126,32.6882,31.5464,31.5858,16159903.0
2022-10-02,32.4126,32.6882,31.5464,31.5858,16159903.0
2022-10-03,31.95,32.7669,31.1145,32.3535,14697327.0
2022-10-04,33.6626,35.2375,33.387,35.2375,19811650.0
2022-10-05,33.8398,34.4648,33.2788,34.2926,18679447.0
2022-10-06,34.0367,34.6174,33.8398,34.0859,11435828.0
2022-10-07,33.5248,33.7197,32.8703,33.0918,11193911.0
2022-10-08,33.5248,33.7197,32.8703,33.0918,11193911.0
2022-10-09,33.5248,33.7197,32.8703,33.0918,11193911.0
2022-10-10,31.8712,32.1025,30.6163,31.7826,22996076.0
2022-10-11,31.507,32.3535,30.7885,31.5858,16763874.0
2022-10-12,31.6153,32.0145,31.1035,31.6941,10810589.0
2022-10-13,30.7984,32.452,30.7787,32.2453,17199839.0
2022-10-14,32.5504,32.698,31.9401,32.3732,11998874.0
2022-10-15,32.5504,32.698,31.9401,32.3732,11998874.0
2022-10-16,32.5504,32.698,31.9401,32.3732,11998874.0
2022-10-17,33.1705,33.4166,32.5406,33.0425,10960481.0
2022-10-18,34.2335,34.3516,33.4461,33.7119,11144674.0
2022-10-19,33.2591,33.6528,32.7768,33.1016,10311290.0
2022-10-20,33.2099,33.6134,32.6193,32.9146,13579840.0
2022-10-21,32.9736,34.4599,32.7965,34.4501,14094681.0
2022-10-22,32.9736,34.4599,32.7965,34.4501,14094681.0
2022-10-23,32.9736,34.4599,32.7965,34.4501,14094681.0
2022-10-24,34.3615,35.3162,33.9186,35.1588,18575073.0
2022-10-25,35.8773,36.8911,35.267,36.4285,25537481.0
2022-10-26,36.773,37.6687,36.5958,37.2651,19645068.0
2022-10-27,37.4423,38.0329,36.8173,37.5604,13842617.0
2022-10-28,37.5998,38.2642,37.4915,38.2396,10459785.0
2022-10-29,37.5998,38.2642,37.4915,38.2396,10459785.0
2022-10-30,37.5998,38.2642,37.4915,38.2396,10459785.0
2022-10-31,37.9443,39.0319,37.7573,38.6333,13957693.0
2022-11-01,39.2928,39.4699,38.2397,38.7317,10840624.0
2022-11-02,38.6038,39.4404,37.8557,37.9148,13331334.0
2022-11-03,37.1864,38.1362,37.0584,37.9049,12128583.0
2022-11-04,38.7711,39.1156,37.8557,38.3872,15089649.0
2022-11-05,38.7711,39.1156,37.8557,38.3872,15089649.0
2022-11-06,38.7711,39.1156,37.8557,38.3872,15089649.0
2022-11-07,38.7416,38.8498,38.0821,38.7711,11526873.0
2022-11-08,38.8498,38.8892,37.9049,38.4364,10946427.0
2022-11-09,37.9443,38.2593,37.4325,37.462,10526166.0
2022-11-10,38.5349,39.9572,38.2494,39.1156,20197608.0
2022-11-11,39.2337,40.9218,39.1943,40.4739,13035214.0
2022-11-12,39.2337,40.9218,39.1943,40.4739,13035214.0
2022-11-13,39.2337,40.9218,39.1943,40.4739,13035214.0
2022-11-14,40.3656,40.5428,39.2977,39.3026,14968930.0
2022-11-15,40.0605,40.72,39.3813,39.6077,12389968.0
2022-11-16,39.1254,39.2337,37.8655,37.8655,12032457.0
2022-11-17,37.4325,38.9778,36.8849,38.0329,26006888.0
2022-11-18,38.8794,39.3617,38.4266,39.1451,22849197.0
2022-11-19,38.8794,39.3617,38.4266,39.1451,22849197.0
2022-11-20,38.8794,39.3617,38.4266,39.1451,22849197.0
2022-11-21,38.8203,39.0959,38.3872,38.899,12281888.0
2022-11-22,39.2632,39.6373,39.0024,39.342,8394359.0
2022-11-23,39.2239,39.5683,38.9483,39.4798,9097035.0
2022-11-24,39.2239,39.5683,38.9483,39.4798,9097035.0
2022-11-25,39.1845,39.8341,39.1845,39.8243,4615339.0
2022-11-26,39.1845,39.8341,39.1845,39.8243,4615339.0
2022-11-27,39.1845,39.8341,39.1845,39.8243,4615339.0
2022-11-28,39.2928,39.7357,38.6874,38.7612,19397853.0
2022-11-29,38.9975,39.4109,38.9187,39.1254,10582418.0
2022-11-30,39.3518,39.9227,38.6136,39.9227,14805938.0
2022-12-01,40.2187,40.8204,39.8685,39.8833,12335116.0
2022-12-02,39.321,39.5972,39.0152,39.3604,9224083.0
2022-12-03,39.321,39.5972,39.0152,39.3604,9224083.0
2022-12-04,39.321,39.5972,39.0152,39.3604,9224083.0
2022-12-05,38.9362,39.0842,38.1618,38.2654,7633233.0
2022-12-06,38.4035,38.5614,36.8449,37.5058,12775523.0
2022-12-07,37.1556,37.8116,37.0521,37.4467,11613837.0
2022-12-08,37.5552,37.7426,37.0915,37.6834,8622465.0
2022-12-09,37.3381,38.0336,37.2691,37.7623,8865477.0
2022-12-10,37.3381,38.0336,37.2691,37.7623,8865477.0
2022-12-11,37.3381,38.0336,37.2691,37.7623,8865477.0
2022-12-12,37.8018,38.1471,37.5014,37.9695,13873186.0
2022-12-13,39.1237,39.4689,38.0089,38.2457,12154529.0
2022-12-14,38.2161,38.5614,37.4468,37.8412,11964569.0
2022-12-15,37.279,37.2918,36.6871,37.1113,11295140.0
2022-12-16,36.5292,36.6969,35.3849,35.6611,27530543.0
2022-12-17,36.5292,36.6969,35.3849,35.6611,27530543.0
2022-12-18,36.5292,36.6969,35.3849,35.6611,27530543.0
2022-12-19,35.7894,35.9077,34.8818,34.941,12247974.0
2022-12-20,34.7832,35.1038,34.3097,34.724,10934298.0
2022-12-21,35.2369,35.5477,34.9903,35.4145,9959851.0
2022-12-22,34.6944,34.7042,32.8299,33.0766,20229777.0
2022-12-23,33.2245,33.4218,32.7313,33.3725,10619117.0
2022-12-24,33.2245,33.4218,32.7313,33.3725,10619117.0
2022-12-25,33.2245,33.4218,32.7313,33.3725,10619117.0
2022-12-26,33.2245,33.4218,32.7313,33.3725,10619117.0
2022-12-27,33.0667,33.2936,32.5735,32.8694,9984440.0
2022-12-28,32.8694,33.047,32.0753,32.0901,9550913.0
2022-12-29,32.3762,33.2196,32.3762,33.2147,11634864.0
2022-12-30,32.8793,33.2985,32.7806,33.1851,11807418.0
2022-12-31,32.8793,33.2985,32.7806,33.1851,11807418.0
2023-01-01,32.8793,33.2985,32.7806,33.1851,11807418.0
2023-01-02,32.8793,33.2985,32.7806,33.1851,11807418.0
2023-01-03,33.555,33.8756,32.9434,33.3626,11793319.0
2023-01-04,33.8263,34.4724,33.629,34.2209,11326255.0
2023-01-05,33.7375,34.9558,33.6586,34.5267,11932042.0
2023-01-06,34.2209,35.5181,34.0828,35.4244,9783503.0
2023-01-07,34.2209,35.5181,34.0828,35.4244,9783503.0
2023-01-08,34.2209,35.5181,34.0828,35.4244,9783503.0
2023-01-09,36.036,36.3418,35.3603,35.4342,11617948.0
2023-01-10,35.6513,36.6377,35.4096,36.6081,10280416.0
2023-01-11,36.8449,37.5946,36.6476,37.3085,15190326.0
2023-01-12,37.6242,38.0879,37.3184,37.8116,15318469.0
2023-01-13,35.9867,36.2333,35.3208,36.0163,21242759.0
2023-01-14,35.9867,36.2333,35.3208,36.0163,21242759.0
2023-01-15,35.9867,36.2333,35.3208,36.0163,21242759.0
2023-01-16,35.9867,36.2333,35.3208,36.0163,21242759.0
2023-01-17,36.0064,36.6377,35.7203,36.1149,13916053.0
2023-01-18,36.5588,37.0225,35.9324,35.9472,11322680.0
2023-01-19,35.1679,35.5329,34.6549,35.2468,11403615.0
2023-01-20,35.1975,35.523,34.8078,34.8719,17187157.0
2023-01-21,35.1975,35.523,34.8078,34.8719,17187157.0
2023-01-22,35.1975,35.523,34.8078,34.8719,17187157.0
2023-01-23,35.2024,36.1001,35.047,35.9472,17001893.0
2023-01-24,35.5132,36.1642,35.3356,35.7105,12072103.0
2023-01-25,35.5033,36.0557,34.9015,35.8288,13715601.0
2023-01-26,36.4898,36.6772,35.74,35.9867,19558993.0
2023-01-27,36.0853,37.7229,35.9472,37.4368,21995378.0
2023-01-28,36.0853,37.7229,35.9472,37.4368,21995378.0
2023-01-29,36.0853,37.7229,35.9472,37.4368,21995378.0
2023-01-30,36.253,36.7709,35.7302,35.7992,23596768.0
2023-01-31,38.4035,39.1926,37.8116,38.7883,47396263.0
2023-02-01,38.9165,39.3012,38.0385,38.7685,25569532.0
2023-02-02,39.7353,41.4813,39.3801,40.9388,28757036.0
2023-02-03,40.1003,41.4172,39.7649,40.5738,18566705.0
2023-02-04,40.1003,41.4172,39.7649,40.5738,18566705.0
2023-02-05,40.1003,41.4172,39.7649,40.5738,18566705.0
2023-02-06,40.3469,41.0473,40.2137,40.7809,14285742.0
2023-02-07,40.702,41.2101,40.1891,40.8401,11542460.0
2023-02-08,40.5245,41.5307,40.4295,41.0078,12318527.0
2023-02-09,41.5208,42.4037,40.9289,41.067,20848917.0
2023-02-10,40.6823,41.0621,40.4061,40.7908,11447449.0
2023-02-11,40.6823,41.0621,40.4061,40.7908,11447449.0
2023-02-12,40.6823,41.0621,40.4061,40.7908,11447449.0
2023-02-13,40.1792,41.5109,40.1702,41.4517,12854771.0
2023-02-14,41.1361,42.1521,41.1262,41.8562,13012388.0
2023-02-15,41.5701,42.3988,41.4813,42.3692,11660846.0
2023-02-16,41.8167,43.04,41.654,42.5171,14549570.0
2023-02-17,42.4185,42.5862,41.6194,42.5862,13034085.0
2023-02-18,42.4185,42.5862,41.6194,42.5862,13034085.0
2023-02-19,42.4185,42.5862,41.6194,42.5862,13034085.0
2023-02-20,42.4185,42.5862,41.6194,42.5862,13034085.0
2023-02-21,41.8562,42.4974,40.5343,40.5738,12320063.0
2023-02-22,40.6724,40.9092,40.0805,40.337,9870027.0
2023-02-23,40.4949,40.702,38.3443,38.7192,19930732.0
2023-02-24,38.3838,38.7883,37.9399,38.6502,12929634.0
2023-02-25,38.3838,38.7883,37.9399,38.6502,12929634.0
2023-02-26,38.3838,38.7883,37.9399,38.6502,12929634.0
2023-02-27,38.9954,39.4689,38.6107,38.7784,17310617.0
2023-02-28,38.6797,38.7143,37.9744,38.2161,17166695.0
2023-03-01,38.1569,38.7981,38.1175,38.1964,14164837.0
2023-03-02,37.9739,39.1159,37.6921,39.0863,12914274.0
2023-03-03,39.9366,40.8858,39.7982,40.5496,13429737.0
2023-03-04,39.9366,40.8858,39.7982,40.5496,13429737.0
2023-03-05,39.9366,40.8858,39.7982,40.5496,13429737.0
2023-03-06,40.5595,40.7276,39.8001,39.9959,9809967.0
2023-03-07,39.7685,39.9762,39.1752,39.2939,12126935.0
2023-03-08,39.2543,39.5708,38.9281,39.3137,10674833.0
2023-03-09,39.0764,39.2543,37.3361,37.3955,15604070.0
2023-03-10,37.2768,37.351,35.853,36.11,14139401.0
2023-03-11,37.2768,37.351,35.853,36.11,14139401.0
2023-03-12,37.2768,37.351,35.853,36.11,14139401.0
2023-03-13,35.2201,35.9024,34.4687,35.3586,21584242.0
2023-03-14,36.0507,36.2584,34.6813,35.2004,18938244.0
2023-03-15,34.2215,34.2314,33.2525,33.9446,17992055.0
2023-03-16,33.47,34.528,33.381,34.2215,23888078.0
2023-03-17,33.8952,33.8952,32.7482,33.0053,27743505.0
2023-03-18,33.8952,33.8952,32.7482,33.0053,27743505.0
2023-03-19,33.8952,33.8952,32.7482,33.0053,27743505.0
2023-03-20,33.0745,33.8655,32.894,33.2426,14938791.0
2023-03-21,34.2413,34.9235,34.0732,34.706,13685142.0
2023-03-22,34.7356,34.9235,33.648,33.6678,12929700.0
2023-03-23,33.9842,34.3701,32.8026,33.3613,12585433.0
2023-03-24,33.0844,33.4008,32.6147,33.3316,11914348.0
2023-03-25,33.0844,33.4008,32.6147,33.3316,11914348.0
2023-03-26,33.0844,33.4008,32.6147,33.3316,11914348.0
2023-03-27,33.9347,34.1523,33.3735,34.0633,11318411.0
2023-03-28,34.0732,34.261,33.6678,33.8359,12214217.0
2023-03-29,34.4983,35.3289,34.3204,35.2993,13290047.0
2023-03-30,35.8431,36.0705,35.4624,35.586,9300180.0
2023-03-31,35.8629,36.3078,35.7244,36.2683,10872663.0
2023-04-01,35.8629,36.3078,35.7244,36.2683,10872663.0
2023-04-02,35.8629,36.3078,35.7244,36.2683,10872663.0
2023-04-03,35.9716,36.4017,35.5909,35.8629,10887916.0
2023-04-04,36.1002,36.1298,34.8939,35.3388,11279945.0
2023-04-05,34.8741,34.9828,34.0138,34.6961,10949436.0
2023-04-06,34.6071,34.6961,34.0831,34.2017,10068149.0
2023-04-07,34.6071,34.6961,34.0831,34.2017,10068149.0
2023-04-08,34.6071,34.6961,34.0831,34.2017,10068149.0
2023-04-09,34.6071,34.6961,34.0831,34.2017,10068149.0
2023-04-10,33.9644,35.3388,33.8754,35.3289,11530435.0
2023-04-11,35.4772,35.5613,34.9433,35.0125,16410484.0
2023-04-12,35.586,35.6552,34.1374,34.2314,12027411.0
2023-04-13,34.172,34.3006,33.3415,34.1424,16066192.0
2023-04-14,34.3599,34.8939,33.8655,34.1028,9162851.0
2023-04-15,34.3599,34.8939,33.8655,34.1028,9162851.0
2023-04-16,34.3599,34.8939,33.8655,34.1028,9162851.0
2023-04-17,33.9941,34.7554,33.9446,34.7455,10248858.0
2023-04-18,35.0521,35.1707,34.6763,34.9334,9444629.0
2023-04-19,34.4786,34.4885,33.8359,34.1918,11002267.0
2023-04-20,32.9064,33.3514,32.4714,33.1635,15294822.0
2023-04-21,33.1536,33.3909,32.5999,33.1734,12358741.0
2023-04-22,33.1536,33.3909,32.5999,33.1734,12358741.0
2023-04-23,33.1536,33.3909,32.5999,33.1734,12358741.0
2023-04-24,33.3909,34.0138,33.1833,33.9051,16836770.0
2023-04-25,33.6084,33.6974,32.3132,32.5406,34044430.0
2023-04-26,32.5307,32.7482,31.7199,31.8583,18780858.0
2023-04-27,31.9967,32.4516,31.4776,32.3527,19730065.0
2023-04-28,32.0561,32.9262,32.0462,32.6691,15510696.0
2023-04-29,32.0561,32.9262,32.0462,32.6691,15510696.0
2023-04-30,32.0561,32.9262,32.0462,32.6691,15510696.0
2023-05-01,33.6183,33.8948,33.0597,33.1042,16892295.0
2023-05-02,32.8273,33.035,32.1451,32.7087,14527642.0
2023-05-03,32.3923,33.0152,32.0066,32.1154,13494376.0
2023-05-04,31.9374,32.3033,31.2057,31.3343,14807411.0
2023-05-05,31.9572,33.0201,31.8484,32.8866,17191054.0
2023-05-06,31.9572,33.0201,31.8484,32.8866,17191054.0
2023-05-07,31.9572,33.0201,31.8484,32.8866,17191054.0
2023-05-08,33.0152,33.3613,32.7581,33.2822,11267406.0
2023-05-09,32.946,33.1932,32.6889,32.9064,11841912.0
2023-05-10,33.4898,33.5887,32.239,32.7087,15418390.0
2023-05-11,32.4812,32.9114,32.4763,32.7482,12319464.0
2023-05-12,32.8768,32.9114,31.7693,32.0363,13035454.0
2023-05-13,32.8768,32.9114,31.7693,32.0363,13035454.0
2023-05-14,32.8768,32.9114,31.7693,32.0363,13035454.0
2023-05-15,32.0264,32.1055,31.7594,32.0066,18841111.0
2023-05-16,31.7001,31.8781,31.1464,31.1859,11069637.0
2023-05-17,31.4529,32.2242,31.2799,32.0758,11269494.0
2023-05-18,31.9176,32.5851,31.888,32.5307,14241002.0
2023-05-19,32.7482,32.7977,32.1302,32.2934,12603859.0
2023-05-20,32.7482,32.7977,32.1302,32.2934,12603859.0
2023-05-21,32.7482,32.7977,32.1302,32.2934,12603859.0
2023-05-22,32.3428,32.5603,32.0264,32.4911,8866444.0
2023-05-23,32.6296,33.4552,32.5702,33.0448,17717949.0
2023-05-24,32.6296,32.6691,31.6507,31.9176,13357549.0
2023-05-25,31.799,32.2687,31.7693,32.0462,10492689.0
2023-05-26,32.2538,33.1141,31.987,32.9163,13656812.0
2023-05-27,32.2538,33.1141,31.987,32.9163,13656812.0
2023-05-28,32.2538,33.1141,31.987,32.9163,13656812.0
2023-05-29,32.2538,33.1141,31.987,32.9163,13656812.0
2023-05-30,33.3217,33.8902,32.941,32.9855,12671702.0
2023-05-31,32.5801,32.6741,31.5024,32.0462,17934198.0
2023-06-01,32.2147,33.0179,31.8628,32.7403,12466746.0
2023-06-02,33.3748,34.1879,33.1864,33.9896,15316570.0
2023-06-03,33.3748,34.1879,33.1864,33.9896,15316570.0
2023-06-04,33.3748,34.1879,33.1864,33.9896,15316570.0
2023-06-05,34.1581,34.1978,33.3748,33.8409,10067830.0
2023-06-06,33.712,35.0803,33.6921,34.9414,15596897.0
2023-06-07,35.0902,36.1511,34.9266,35.9131,23167166.0
2023-06-08,35.8933,36.134,35.3777,35.5463,16196094.0
2023-06-09,37.1724,37.842,35.9181,35.9231,24318871.0
2023-06-10,37.1724,37.842,35.9181,35.9231,24318871.0
2023-06-11,37.1724,37.842,35.9181,35.9231,24318871.0
2023-06-12,35.9627,36.7064,35.9528,36.3593,14903484.0
2023-06-13,36.6469,37.5194,36.6469,37.331,16449940.0
2023-06-14,37.5194,37.6459,36.7262,37.0435,14879209.0
2023-06-15,36.8749,37.9359,36.865,37.7078,15692521.0
2023-06-16,37.797,37.9259,37.331,37.6384,14523171.0
2023-06-17,37.797,37.9259,37.331,37.6384,14523171.0
2023-06-18,37.797,37.9259,37.331,37.6384,14523171.0
2023-06-19,37.797,37.9259,37.331,37.6384,14523171.0
2023-06-20,37.3806,37.5194,36.6023,37.0038,14381934.0
2023-06-21,36.9939,36.9939,36.5676,36.6965,9085812.0
2023-06-22,36.4684,36.6419,36.052,36.3494,8618380.0
2023-06-23,35.6256,36.1313,35.4967,35.8735,10201824.0
2023-06-24,35.6256,36.1313,35.4967,35.8735,10201824.0
2023-06-25,35.6256,36.1313,35.4967,35.8735,10201824.0
2023-06-26,35.7248,36.6766,35.7248,36.3891,11904880.0
2023-06-27,36.6965,37.1972,36.1412,37.1625,9125220.0
2023-06-28,37.1823,37.8863,37.0931,37.8665,12882140.0
2023-06-29,38.0053,38.2928,37.6781,37.8764,10460347.0
2023-06-30,37.9854,38.5308,37.68,38.2333,11613686.0
2023-07-01,37.9854,38.5308,37.68,38.2333,11613686.0
2023-07-02,37.9854,38.5308,37.68,38.2333,11613686.0
2023-07-03,38.4118,38.8084,38.3027,38.6299,5578339.0
2023-07-04,38.4118,38.8084,38.3027,38.6299,5578339.0
2023-07-05,38.7687,39.205,38.5804,39.086,12119180.0
2023-07-06,38.5903,39.1356,38.273,39.1257,13111858.0
2023-07-07,39.205,39.6413,38.9819,39.2744,10608473.0
2023-07-08,39.205,39.6413,38.9819,39.2744,10608473.0
2023-07-09,39.205,39.6413,38.9819,39.2744,10608473.0
2023-07-10,39.2447,39.4132,38.858,39.3042,10507328.0
2023-07-11,39.2348,39.7603,38.8233,39.6314,11399551.0
2023-07-12,40.494,40.6229,40.0379,40.0676,14534201.0
2023-07-13,40.375,40.6923,40.0676,40.1569,12446370.0
2023-07-14,40.266,40.3552,39.5967,39.6611,11047653.0
2023-07-15,40.266,40.3552,39.5967,39.6611,11047653.0
2023-07-16,40.266,40.3552,39.5967,39.6611,11047653.0
2023-07-17,39.1455,39.205,38.1837,38.4217,16142976.0
2023-07-18,38.4118,38.858,38.2234,38.7985,13306942.0
2023-07-19,38.9671,39.2447,38.8282,38.8976,12775317.0
2023-07-20,38.6398,38.9918,38.387,38.9274,10626412.0
2023-07-21,39.3042,39.3339,38.0152,38.2234,13621877.0
2023-07-22,39.3042,39.3339,38.0152,38.2234,13621877.0
2023-07-23,39.3042,39.3339,38.0152,38.2234,13621877.0
2023-07-24,38.5407,39.1455,38.4316,38.9671,18209182.0
2023-07-25,37.4104,38.4515,36.7956,37.5987,30599145.0
2023-07-26,37.6384,38.1217,37.3211,37.9656,15673473.0
2023-07-27,38.4019,39.1108,38.2036,38.6398,17589276.0
2023-07-28,38.4217,38.6498,37.4153,37.7276,17483140.0
2023-07-29,38.4217,38.6498,37.4153,37.7276,17483140.0
2023-07-30,38.4217,38.6498,37.4153,37.7276,17483140.0
2023-07-31,37.8268,38.0449,37.4798,38.0449,12142374.0
2023-08-01,37.7177,38.035,37.5789,37.797,10236209.0
2023-08-02,37.3112,37.5095,36.9443,37.0732,15524075.0
2023-08-03,36.8749,36.8749,36.3197,36.6072,14760630.0
2023-08-04,36.5378,36.7758,36.0619,36.2602,12408885.0
2023-08-05,36.5378,36.7758,36.0619,36.2602,12408885.0
2023-08-06,36.5378,36.7758,36.0619,36.2602,12408885.0
2023-08-07,36.518,36.7857,36.052,36.7758,9910696.0
2023-08-08,35.9726,36.5626,35.7942,36.5279,10281727.0
2023-08-09,36.1908,36.4932,35.9032,35.9528,8254516.0
2023-08-10,35.9925,36.052,33.712,33.8706,25601476.0
2023-08-11,33.7417,33.8805,33.1369,33.6029,20519851.0
2023-08-12,33.7417,33.8805,33.1369,33.6029,20519851.0
2023-08-13,33.7417,33.8805,33.1369,33.6029,20519851.0
2023-08-14,33.1666,33.9152,33.1369,33.7814,15853797.0
2023-08-15,33.3153,33.4938,32.9386,33.0179,13365835.0
2023-08-16,32.8692,33.0025,32.4279,32.5419,15254581.0
2023-08-17,32.7898,33.0476,32.4825,32.6411,11476100.0
2023-08-18,32.304,32.9187,32.2977,32.8394,11779936.0
2023-08-19,32.304,32.9187,32.2977,32.8394,11779936.0
2023-08-20,32.304,32.9187,32.2977,32.8394,11779936.0
2023-08-21,32.9683,33.127,32.6956,32.9881,10766081.0
2023-08-22,33.1864,33.1964,32.5717,32.651,8634597.0
2023-08-23,32.5618,33.2856,32.4825,33.2757,10262686.0
2023-08-24,33.117,33.2955,32.4775,32.6014,7875615.0
2023-08-25,32.7898,33.0179,31.7785,32.6708,14298021.0
2023-08-26,32.7898,33.0179,31.7785,32.6708,14298021.0
2023-08-27,32.7898,33.0179,31.7785,32.6708,14298021.0
2023-08-28,32.9782,33.1666,32.651,32.8394,7393485.0
2023-08-29,32.9386,33.2261,32.7997,33.1765,7511924.0
2023-08-30,33.1765,33.4145,33.0675,33.1071,7856506.0
2023-08-31,33.3159,33.8378,33.0996,33.3159,10168385.0
2023-09-01,33.3954,33.644,33.0673,33.3457,8804755.0
2023-09-02,33.3954,33.644,33.0673,33.3457,8804755.0
2023-09-03,33.3954,33.644,33.0673,33.3457,8804755.0
2023-09-04,33.3954,33.644,33.0673,33.3457,8804755.0
